candidate_id,archetype,direction,signal_time,entry_time,exit_time,entry,exit,stop,target,spread_pips,net_pips,stress_net_pips,exit_reason,net_r,stress_r,specialist_id,owned_regime
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2024-12-11T06:00:00+00:00,2024-12-11T07:00:00+00:00,2024-12-11T07:00:00+00:00,1.0489700000000002,1.0510174711076925,1.0509974711076926,1.0464356611153844,0.2999999999997449,-20.474711076923224,-20.974711076923224,stop,-1.0098645055527682,-1.0345257694348011,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2024-12-12T09:00:00+00:00,2024-12-12T10:00:00+00:00,2024-12-12T13:00:00+00:00,1.04963,1.051900396643095,1.0518803966430952,1.0468170041961313,0.40000000000040004,-22.703966430950295,-23.203966430950295,stop,-1.00888732217997,-1.0311056276299957,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2024-12-16T06:00:00+00:00,2024-12-16T07:00:00+00:00,2024-12-16T13:00:00+00:00,1.0504200000000001,1.0478223475404833,1.0525141219676135,1.0478023475404834,0.40000000000040004,25.976524595168193,25.476524595168193,target,1.240449457906837,1.2165731026738207,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2024-12-17T06:00:00+00:00,2024-12-17T07:00:00+00:00,2024-12-17T18:00:00+00:00,1.04972,1.0488899999999999,1.051852118878636,1.0470548514017048,0.40000000000040004,8.300000000001084,7.800000000001084,time,0.3892841099606346,0.3658332599630091,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2024-12-23T06:00:00+00:00,2024-12-23T07:00:00+00:00,2024-12-23T18:00:00+00:00,1.04125,1.0412,1.043698882035663,1.0381888974554214,0.2999999999997449,0.5000000000010552,1.0551559626037488e-12,time,0.020417480005960997,4.3087251539174216e-14,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-01-02T09:00:00+00:00,2025-01-02T10:00:00+00:00,2025-01-02T14:00:00+00:00,1.0315800000000002,1.0282817420440988,1.0342346063647212,1.028261742044099,0.40000000000040004,32.98257955901329,32.48257955901329,target,1.2424659262986184,1.2236307420451313,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-01-08T06:00:00+00:00,2025-01-08T07:00:00+00:00,2025-01-08T10:00:00+00:00,1.0332000000000001,1.030406916982195,1.0354504664142443,1.030386916982195,0.2999999999997449,27.930830178051202,27.430830178051202,target,1.2411129533533396,1.2188953367368338,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-01-09T06:00:00+00:00,2025-01-09T07:00:00+00:00,2025-01-09T08:00:00+00:00,1.02908,1.0312224850208354,1.0312024850208354,1.0264268937239558,0.2999999999997449,-21.424850208353607,-21.924850208353607,stop,-1.0094229169127595,-1.0329802091947653,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-01-29T06:00:00+00:00,2025-01-29T07:00:00+00:00,2025-01-29T12:00:00+00:00,1.04167,1.039258727474361,1.0436150180205113,1.039238727474361,0.40000000000040004,24.112725256391077,23.612725256391077,target,1.2397173189199566,1.21401061621966,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-01-30T08:00:00+00:00,2025-01-30T09:00:00+00:00,2025-01-30T12:00:00+00:00,1.0407000000000002,1.042922598368119,1.042902598368119,1.0379467520398515,0.2999999999997449,-22.225983681187778,-22.725983681187778,stop,-1.0090801846988517,-1.0317806464460848,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-01-31T09:00:00+00:00,2025-01-31T10:00:00+00:00,2025-01-31T15:00:00+00:00,1.0376100000000001,1.0403971569335226,1.0403771569335227,1.034151053833097,0.40000000000040004,-27.871569335224944,-28.371569335224944,stop,-1.0072276348903888,-1.0252967221164428,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-02-06T06:00:00+00:00,2025-02-06T07:00:00+00:00,2025-02-06T11:00:00+00:00,1.0379800000000001,1.0354607396176068,1.0400114083059147,1.0354407396176069,0.2999999999997449,25.192603823933624,24.692603823933624,target,1.2401546134563066,1.2155411470968243,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-02-19T07:00:00+00:00,2025-02-19T08:00:00+00:00,2025-02-19T09:00:00+00:00,1.0440200000000002,1.0419998620700859,1.0456521103439314,1.041979862070086,0.2999999999997449,20.201379299142896,19.701379299142896,target,1.237745926570434,1.2071107429960395,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-02-24T08:00:00+00:00,2025-02-24T09:00:00+00:00,2025-02-24T20:00:00+00:00,1.0472000000000001,1.04667,1.0500064050127014,1.0436919937341236,0.10000000000065512,5.300000000001415,4.800000000001415,time,0.18885371056617453,0.17103732277691752,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-03-20T06:00:00+00:00,2025-03-20T07:00:00+00:00,2025-03-20T08:00:00+00:00,1.0878800000000002,1.08466326390609,1.0904693888751282,1.0846432639060901,0.10000000000065512,32.16736093910155,31.66736093910155,target,1.2422761697974314,1.2229665942909222,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-03-28T07:00:00+00:00,2025-03-28T08:00:00+00:00,2025-03-28T12:00:00+00:00,1.0777700000000001,1.0799641733634504,1.0799441733634505,1.0750522832956872,0.8000000000008001,-21.941733634502913,-22.441733634502913,stop,-1.0091988984577427,-1.032196144602204,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-03-31T09:00:00+00:00,2025-03-31T10:00:00+00:00,2025-03-31T21:00:00+00:00,1.08153,1.0819400000000001,1.0843179317486438,1.0780450853141956,0.8000000000008001,-4.100000000000215,-4.600000000000215,time,-0.1470624236764357,-0.16499686558819524,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-04-28T06:00:00+00:00,2025-04-28T07:00:00+00:00,2025-04-28T12:00:00+00:00,1.13307,1.1364706905792732,1.1364506905792733,1.1288441367759083,0.8000000000008001,-34.006905792731686,-34.506905792731686,stop,-1.0059159510552451,-1.0207058286934252,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-05-05T07:00:00+00:00,2025-05-05T08:00:00+00:00,2025-05-05T10:00:00+00:00,1.1312300000000002,1.1345715910781329,1.134551591078133,1.1270780111523342,0.8000000000008001,-33.41591078132699,-33.91591078132699,stop,-1.0060212107780442,-1.0210742377232236,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-05-08T06:00:00+00:00,2025-05-08T07:00:00+00:00,2025-05-08T12:00:00+00:00,1.1281700000000001,1.1315714695935648,1.131551469593565,1.123943163008044,0.8000000000008001,-34.01469593564688,-34.51469593564688,stop,-1.0059145881536156,-1.0207010585377214,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-05-30T07:00:00+00:00,2025-05-30T08:00:00+00:00,2025-05-30T19:00:00+00:00,1.1337300000000001,1.13568,1.1367325688731862,1.1299767889085175,0.8000000000008001,-19.499999999998963,-19.999999999998963,time,-0.6494438870042397,-0.6660962943633236,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-06-06T07:00:00+00:00,2025-06-06T08:00:00+00:00,2025-06-06T12:00:00+00:00,1.1426100000000001,1.1396012838934844,1.1450329728852127,1.1395812838934845,0.8000000000008001,30.08716106515763,29.58716106515763,target,1.241745677336313,1.2211098706770016,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-07-10T08:00:00+00:00,2025-07-10T09:00:00+00:00,2025-07-10T12:00:00+00:00,1.1727500000000002,1.1703267259780212,1.1747046192175834,1.1703067259780213,0.5999999999994898,24.232740219789495,23.732740219789495,target,1.2397678280147044,1.2141873980515618,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-08-05T08:00:00+00:00,2025-08-05T09:00:00+00:00,2025-08-05T14:00:00+00:00,1.15365,1.1565439060846219,1.156523906084622,1.1500576173942225,0.5999999999994898,-28.939060846218112,-29.439060846218112,stop,-1.0069591696496025,-1.0243570937736883,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-08-27T07:00:00+00:00,2025-08-27T08:00:00+00:00,2025-08-27T16:00:00+00:00,1.16029,1.162635214206748,1.162615214206748,1.157383482241565,0.5999999999994898,-23.452142067479365,-23.952142067479365,stop,-1.008601358077835,-1.0301047532725205,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-10-07T06:00:00+00:00,2025-10-07T07:00:00+00:00,2025-10-07T09:00:00+00:00,1.1686100000000001,1.1661239528992267,1.170614837680619,1.1661039528992267,0.5999999999994898,24.86047100773492,24.36047100773492,target,1.2400241300364068,1.2150844551273796,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-10-09T06:00:00+00:00,2025-10-09T07:00:00+00:00,2025-10-09T14:00:00+00:00,1.1615300000000002,1.1589499573551851,1.1636100341158522,1.1589299573551852,0.5999999999994898,25.800426448150393,25.300426448150393,target,1.2403847730921604,1.2163467058225188,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-10-13T07:00:00+00:00,2025-10-13T08:00:00+00:00,2025-10-13T11:00:00+00:00,1.1599300000000001,1.156825428791022,1.1624296569671826,1.156805428791022,0.5999999999994898,31.04571208978113,30.54571208978113,target,1.2419989021443578,1.221996157505217,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-10-14T07:00:00+00:00,2025-10-14T08:00:00+00:00,2025-10-14T13:00:00+00:00,1.15491,1.1573877242316117,1.1573677242316118,1.1518378447104853,0.5999999999994898,-24.777242316116332,-25.277242316116332,stop,-1.0081376094773633,-1.0284816331708642,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-10-31T06:00:00+00:00,2025-10-31T07:00:00+00:00,2025-10-31T13:00:00+00:00,1.15608,1.1536514585139759,1.1580388331888194,1.153631458513976,0.5999999999994898,24.28541486024116,23.78541486024116,target,1.2397898401383605,1.2142644404844292,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-11-07T06:00:00+00:00,2025-11-07T07:00:00+00:00,2025-11-07T10:00:00+00:00,1.1530500000000001,1.1545766090378016,1.1545566090378017,1.1511667387027482,0.5999999999994898,-15.266090378014407,-15.766090378014407,stop,-1.0132748440359107,-1.0464619541258389,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-11-12T09:00:00+00:00,2025-11-12T10:00:00+00:00,2025-11-12T15:00:00+00:00,1.15696,1.1584997002155821,1.1584797002155822,1.1550603747305224,0.5999999999994898,-15.397002155821404,-15.897002155821404,stop,-1.013160490335422,-1.0460617161741275,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-12-18T09:00:00+00:00,2025-12-18T10:00:00+00:00,2025-12-18T13:00:00+00:00,1.17215,1.1738973436328601,1.1738773436328602,1.1699908204589249,0.5999999999994898,-17.4734363286011,-17.9734363286011,stop,-1.011578472065105,-1.0405246522279996,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-12-19T07:00:00+00:00,2025-12-19T08:00:00+00:00,2025-12-19T14:00:00+00:00,1.1707400000000001,1.1725759170131187,1.1725559170131188,1.1684701037336018,0.5999999999994898,-18.35917013118582,-18.85917013118582,stop,-1.0110137191597544,-1.0385480170592654,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2025-12-30T08:00:00+00:00,2025-12-30T09:00:00+00:00,2025-12-30T15:00:00+00:00,1.17669,1.1747256623522775,1.178277470118178,1.1747056623522776,0.5999999999994898,19.64337647722525,19.14337647722525,target,1.237401337656129,1.2059046817963082,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2026-01-07T07:00:00+00:00,2026-01-07T08:00:00+00:00,2026-01-07T19:00:00+00:00,1.16822,1.16831,1.1699947724050046,1.1660015344937442,0.5999999999994898,-0.8999999999992347,-1.3999999999992347,time,-0.05071072760999569,-0.07888335406001726,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2026-02-13T06:00:00+00:00,2026-02-13T07:00:00+00:00,2026-02-13T13:00:00+00:00,1.18558,1.1873683535957036,1.1873483535957037,1.1833695580053707,0.700000000000145,-17.88353595703507,-18.38353595703507,stop,-1.0113099552309568,-1.0395848433084771,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2026-02-18T07:00:00+00:00,2026-02-18T08:00:00+00:00,2026-02-18T13:00:00+00:00,1.18344,1.1849129850999693,1.1848929850999694,1.1816237686250384,0.700000000000145,-14.729850999692928,-15.229850999692928,stop,-1.0137647660669957,-1.0481766812346416,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2026-02-26T08:00:00+00:00,2026-02-26T09:00:00+00:00,2026-02-26T17:00:00+00:00,1.18019,1.1781084592640505,1.1818712325887597,1.1780884592640506,0.700000000000145,20.81540735949572,20.31540735949572,target,1.2381039660225002,1.2083638810786979,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2026-03-02T06:00:00+00:00,2026-03-02T07:00:00+00:00,2026-03-02T15:00:00+00:00,1.1731800000000001,1.1693998588653456,1.1762201129077237,1.1693798588653457,0.700000000000145,37.801411346545244,37.301411346545244,target,1.2434212969692349,1.2269745393922473,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2026-03-11T09:00:00+00:00,2026-03-11T10:00:00+00:00,2026-03-11T21:00:00+00:00,1.1591900000000002,1.1572799999999999,1.1621129128309637,1.1555363589612957,0.700000000000145,19.100000000003003,18.600000000003003,time,0.6534577356419639,0.6363515121958419,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2026-03-18T07:00:00+00:00,2026-03-18T08:00:00+00:00,2026-03-18T11:00:00+00:00,1.15259,1.1546518778000456,1.1546318778000457,1.150037652749943,0.700000000000145,-20.618778000456306,-21.118778000456306,stop,-1.0097949054539215,-1.0342821690888366,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2026-03-19T07:00:00+00:00,2026-03-19T08:00:00+00:00,2026-03-19T09:00:00+00:00,1.1452,1.1480113018469302,1.1479913018469303,1.1417108726913372,0.700000000000145,-28.113018469302364,-28.613018469302364,stop,-1.0071651154538888,-1.0250779040886926,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2026-03-23T09:00:00+00:00,2026-03-23T10:00:00+00:00,2026-03-23T11:00:00+00:00,1.14942,1.1528231905071895,1.1528031905071896,1.1451910118660134,0.700000000000145,-34.031905071894016,-34.531905071894016,stop,-1.0059115796043432,-1.0206905286152683,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2026-03-26T07:00:00+00:00,2026-03-26T08:00:00+00:00,2026-03-26T11:00:00+00:00,1.15534,1.1524009594433364,1.1577072324453308,1.1523809594433365,0.700000000000145,29.39040556663608,28.89040556663608,target,1.2415513155291098,1.2204296043517295,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2026-03-27T07:00:00+00:00,2026-03-27T08:00:00+00:00,2026-03-27T15:00:00+00:00,1.1518300000000001,1.1540750124098416,1.1540550124098417,1.1490487344876983,0.700000000000145,-22.450124098414292,-22.950124098414292,stop,-1.0089887139107387,-1.031460498687688,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2026-05-04T07:00:00+00:00,2026-05-04T08:00:00+00:00,2026-05-04T16:00:00+00:00,1.1717300000000002,1.1689376881608902,1.173979849471288,1.1689176881608903,0.700000000000145,27.923118391099955,27.423118391099955,target,1.241110516390032,1.2188868073650112,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2026-05-14T07:00:00+00:00,2026-05-14T08:00:00+00:00,2026-05-14T13:00:00+00:00,1.1707100000000001,1.1689602629566131,1.1721257896347097,1.1689402629566132,0.700000000000145,17.497370433869897,16.997370433869897,target,1.235873607554651,1.200557626441216,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2026-06-11T08:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T16:00:00+00:00,1.15318,1.150876324904045,1.155038940076764,1.150856324904045,0.700000000000145,23.036750959550822,22.536750959550822,target,1.2392411809020685,1.2123441331569675,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
EURCAPV2_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2026-06-18T08:00:00+00:00,2026-06-18T09:00:00+00:00,2026-06-18T20:00:00+00:00,1.14822,1.14568,1.1507174084785958,1.1450982394017553,0.700000000000145,25.399999999999867,24.899999999999867,time,1.0170542871817772,0.9970335334970964,EURCAPV2_CHOP_ASIA_LONDON_SHORT,chop
