timestamp_utc,bar_start_utc,bar_end_utc,broker,symbol,timeframe,open,high,low,close,mid_open,mid_high,mid_low,mid_close,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close,spread_open_points,spread_close_points,spread_median_points,spread_p95_points,tick_count,volume_sum
2019-01-02T00:15:00Z,2019-01-02T00:00:00Z,2019-01-02T00:15:00Z,dukascopy,XAUUSD,M15,1281.118,1281.625,1281.098,1281.618,1281.118,1281.625,1281.098,1281.618,,,,,,,,,,,,,1.0,0.0
2019-01-02T00:30:00Z,2019-01-02T00:15:00Z,2019-01-02T00:30:00Z,dukascopy,XAUUSD,M15,1281.698,1281.725,1281.208,1281.448,1281.698,1281.725,1281.208,1281.448,,,,,,,,,,,,,1.0,0.0
2019-01-02T00:45:00Z,2019-01-02T00:30:00Z,2019-01-02T00:45:00Z,dukascopy,XAUUSD,M15,1281.438,1281.508,1280.508,1280.525,1281.438,1281.508,1280.508,1280.525,,,,,,,,,,,,,1.0,0.0
2019-01-02T01:00:00Z,2019-01-02T00:45:00Z,2019-01-02T01:00:00Z,dukascopy,XAUUSD,M15,1280.525,1280.828,1279.908,1280.008,1280.525,1280.828,1279.908,1280.008,,,,,,,,,,,,,1.0,0.0
2019-01-02T01:15:00Z,2019-01-02T01:00:00Z,2019-01-02T01:15:00Z,dukascopy,XAUUSD,M15,1280.008,1280.058,1278.695,1278.968,1280.008,1280.058,1278.695,1278.968,,,,,,,,,,,,,1.0,0.0
2019-01-02T01:30:00Z,2019-01-02T01:15:00Z,2019-01-02T01:30:00Z,dukascopy,XAUUSD,M15,1279.025,1279.808,1279.025,1279.265,1279.025,1279.808,1279.025,1279.265,,,,,,,,,,,,,1.0,0.0
2019-01-02T01:45:00Z,2019-01-02T01:30:00Z,2019-01-02T01:45:00Z,dukascopy,XAUUSD,M15,1279.265,1279.825,1278.975,1279.685,1279.265,1279.825,1278.975,1279.685,,,,,,,,,,,,,1.0,0.0
2019-01-02T02:00:00Z,2019-01-02T01:45:00Z,2019-01-02T02:00:00Z,dukascopy,XAUUSD,M15,1279.685,1280.198,1279.135,1279.765,1279.685,1280.198,1279.135,1279.765,,,,,,,,,,,,,1.0,0.0
2019-01-02T02:15:00Z,2019-01-02T02:00:00Z,2019-01-02T02:15:00Z,dukascopy,XAUUSD,M15,1279.755,1280.968,1279.555,1280.888,1279.755,1280.968,1279.555,1280.888,,,,,,,,,,,,,1.0,0.0
2019-01-02T02:30:00Z,2019-01-02T02:15:00Z,2019-01-02T02:30:00Z,dukascopy,XAUUSD,M15,1280.878,1281.648,1280.528,1281.115,1280.878,1281.648,1280.528,1281.115,,,,,,,,,,,,,1.0,0.0
2019-01-02T02:45:00Z,2019-01-02T02:30:00Z,2019-01-02T02:45:00Z,dukascopy,XAUUSD,M15,1281.105,1282.368,1280.615,1281.938,1281.105,1282.368,1280.615,1281.938,,,,,,,,,,,,,1.0,0.0
2019-01-02T03:00:00Z,2019-01-02T02:45:00Z,2019-01-02T03:00:00Z,dukascopy,XAUUSD,M15,1281.905,1282.628,1281.585,1282.628,1281.905,1282.628,1281.585,1282.628,,,,,,,,,,,,,1.0,0.0
2019-01-02T03:15:00Z,2019-01-02T03:00:00Z,2019-01-02T03:15:00Z,dukascopy,XAUUSD,M15,1282.638,1283.068,1282.078,1282.318,1282.638,1283.068,1282.078,1282.318,,,,,,,,,,,,,1.0,0.0
2019-01-02T03:30:00Z,2019-01-02T03:15:00Z,2019-01-02T03:30:00Z,dukascopy,XAUUSD,M15,1282.318,1283.238,1282.278,1283.198,1282.318,1283.238,1282.278,1283.198,,,,,,,,,,,,,1.0,0.0
2019-01-02T03:45:00Z,2019-01-02T03:30:00Z,2019-01-02T03:45:00Z,dukascopy,XAUUSD,M15,1283.188,1283.328,1282.618,1282.678,1283.188,1283.328,1282.618,1282.678,,,,,,,,,,,,,1.0,0.0
