signal_id,signal_index,signal_time_utc,signal_regime,direction,side_sign,macro_available_utc,entry_time_utc,exit_time_utc,entry_index,exit_index,entry,stop,target,exit,entry_spread_pips,stop_pips,net_pips,r,stress_r,pnl_usd_001_lot,exit_reason,target_hit,range_atr,atr_ratio_126,efficiency_24,hour_sin,hour_cos,weekday_sin,weekday_cos,side_return_1_atr,side_return_3_atr,side_return_6_atr,side_return_24_atr,side_body_atr,side_ema20_distance_atr,side_ema_slope_6_atr,side_rsi_centered,side_prior24_location,side_macro_pressure_clipped,side_real_yield_delta_clipped,side_dollar_delta_clipped,subregime,vote_count,vote_experts,vote_mechanism_groups,consensus_signature
2020-04-07T20:00:00+00:00,5663,2020-04-07 20:00:00+00:00,chop,LONG,1.0,2020-04-07 00:00:00+00:00,2020-04-08 00:00:00+00:00,2020-04-08 00:50:00+00:00,281663,281673,1.08942,1.086743303571429,1.0934350446428571,1.0867333035714286,0.700000000000145,26.76696428571466,-26.866964285714445,-1.0037359484972734,-1.0224156909836803,-2.6866964285714445,STOP,False,0.4301010707495366,0.5369116698903956,0.1561375737516148,-0.8660254037844386,0.5000000000000001,0.9510565162951536,0.3090169943749474,-0.3138196737715762,0.4483138196737781,2.6492544781346545,-1.520064044831302,-0.3124186930851488,0.8560084127186512,0.3818662118904466,0.5769442912300207,0.2421836228287825,3.866818873408418,-0.0199999999999999,5.950228310112626,3,2,H4_MACRO_PRESSURE_FADE|H4_SIX_BAR_FOLLOW,macro_reversion|price_momentum,LONG:H4_MACRO_PRESSURE_FADE|H4_SIX_BAR_FOLLOW
2020-04-08T00:00:00+00:00,5664,2020-04-08 00:00:00+00:00,chop,LONG,1.0,2020-04-08 00:00:00+00:00,2020-04-08 04:00:00+00:00,2020-04-08 06:20:00+00:00,281711,281739,1.0860500000000002,1.083365,1.0900775000000005,1.083355,0.700000000000145,26.85000000000033,-26.95000000000114,-1.0037243947858774,-1.0223463687151138,-2.695000000000114,STOP,False,1.0656424581005182,0.5385772619815186,0.2428495762711806,0.0,1.0,0.5877852522924732,-0.8090169943749473,-0.9441340782122618,-0.7318435754189421,1.2611731843575396,-2.5614525139663598,-0.942737430167498,-0.082127896393172,0.4645412536246775,0.3003636363636494,-0.0933002481389514,2.036262980689453,-0.18,4.404394471034179,3,2,H4_MACRO_PRESSURE_FADE|H4_SIX_BAR_FOLLOW,macro_reversion|price_momentum,LONG:H4_MACRO_PRESSURE_FADE|H4_SIX_BAR_FOLLOW
2020-08-06T04:00:00+00:00,6164,2020-08-06 04:00:00+00:00,chop,SHORT,-1.0,2020-08-06 00:00:00+00:00,2020-08-06 08:00:00+00:00,2020-08-06 16:00:00+00:00,306526,306622,1.18423,1.1871943749999998,1.1797834374999998,1.187204375,0.700000000000145,29.64375000000007,-29.743749999999736,-1.0033733923676884,-1.0202403542061873,-2.9743749999999736,STOP,False,1.9709044908285756,1.1877012234384945,0.1033256640870115,0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,0.7590132827324747,0.4199873497786749,-0.5641998734977732,1.249841872232747,0.7602783048703142,-0.5297299195714227,-0.90836950486355,-0.3061604317885706,-0.3776420854861348,3.04384858813771,0.31,2.2407728822065653,6,2,H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FADE,macro_reversion|price_momentum,SHORT:H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FADE
2021-01-27T12:00:00+00:00,6871,2021-01-27 12:00:00+00:00,chop,SHORT,-1.0,2021-01-27 00:00:00+00:00,2021-01-27 16:00:00+00:00,2021-01-27 17:40:00+00:00,341854,341874,1.20911,1.2113176785714284,1.2057984821428571,1.2113276785714284,0.700000000000145,22.07678571428534,-22.176785714285163,-1.004529644908186,-1.0271778694491551,-2.2176785714285163,STOP,False,2.079107012861034,1.0459390862943958,0.1646408839778977,1.2246467991473532e-16,-1.0,0.5877852522924732,-0.8090169943749473,0.866294588692022,2.2319825285125225,2.6056782334384767,1.7716573647172458,0.861198738170346,1.7273920674912246,0.1411317718667076,0.390518191841239,1.4070904645476912,0.1925927116607292,-0.0,0.2888890674910938,4,3,H4_PRIOR24_EXTREME_FOLLOW|H4_SIX_BAR_FOLLOW|H4_THREE_BAR_FOLLOW,price_momentum|range_breakout,SHORT:H4_PRIOR24_EXTREME_FOLLOW|H4_SIX_BAR_FOLLOW|H4_THREE_BAR_FOLLOW
2021-02-17T04:00:00+00:00,6955,2021-02-17 04:00:00+00:00,compression,SHORT,-1.0,2021-02-17 00:00:00+00:00,2021-02-17 08:00:00+00:00,2021-02-17 13:30:00+00:00,346076,346142,1.2073699999999998,1.2090933928571426,1.2047849107142856,1.2047949107142857,0.700000000000145,17.23392857142823,25.75089285714149,1.4941974924877757,1.4651849549269005,2.5750892857141494,TARGET,True,1.0683866956793635,0.9037786205927836,0.2011173184357347,0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,0.691949020826959,1.7951507615792144,2.4762200808206773,2.036680136773439,0.6788933789244797,1.7686788118423482,0.3818969671034671,0.2277823352474458,1.170745589072288,-0.415783940420609,-0.05,-0.2486759106309133,4,3,H4_PRIOR24_EXTREME_FOLLOW|H4_SIX_BAR_FOLLOW|H4_THREE_BAR_FOLLOW,price_momentum|range_breakout,SHORT:H4_PRIOR24_EXTREME_FOLLOW|H4_SIX_BAR_FOLLOW|H4_THREE_BAR_FOLLOW
2021-03-15T08:00:00+00:00,7060,2021-03-15 08:00:00+00:00,chop,SHORT,-1.0,2021-03-13 00:00:00+00:00,2021-03-15 12:00:00+00:00,2021-03-16 10:35:00+00:00,351320,351591,1.19224,1.1943799107142856,1.1890301339285714,1.1943899107142857,0.700000000000145,21.399107142857208,-21.499107142857188,-1.0046730921683973,-1.0280385530103884,-2.149910714285719,STOP,False,0.7307547878332309,1.0465024888655852,0.1280803163979345,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.0998873450994655,0.9165102015271088,0.7885843034172261,-1.4755288521717482,-0.0893728877206563,0.4461462417200008,0.0732229138620759,0.0081652257444768,-0.0302811824080815,-2.9964629256360844,-0.42,-1.3446943884541265,3,2,H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW,macro_follow|price_momentum,SHORT:H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW
2021-03-15T12:00:00+00:00,7061,2021-03-15 12:00:00+00:00,chop,SHORT,-1.0,2021-03-13 00:00:00+00:00,2021-03-15 16:00:00+00:00,2021-03-15 16:25:00+00:00,351368,351373,1.1915099999999998,1.1936705357142856,1.1882691964285712,1.1936805357142857,0.700000000000145,21.60535714285725,-21.70535714285826,-1.0046284816927489,-1.027770890156258,-2.170535714285826,STOP,False,0.7932060500868122,1.054034629206141,0.0363141897296474,1.2246467991473532e-16,-1.0,0.0,1.0,0.2534093726753909,1.3399454500371777,0.0520704190429286,-0.3939995040912828,0.2499380114058417,0.6290778705259983,0.0705759585682192,0.0780312124849848,0.2317224287484093,-2.9964629256360844,-0.42,-1.3446943884541265,3,2,H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW,macro_follow|price_momentum,SHORT:H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW
2021-03-18T12:00:00+00:00,7079,2021-03-18 12:00:00+00:00,chop,SHORT,-1.0,2021-03-18 00:00:00+00:00,2021-03-18 16:00:00+00:00,2021-03-19 13:00:00+00:00,352232,352484,1.19259,1.1950317857142858,1.1889273214285716,1.1889373214285717,0.700000000000145,24.41785714285688,36.52678571428369,1.495904636536426,1.4754278192188888,3.6526785714283694,TARGET,True,1.2009653356735104,1.1734569093132363,0.0242105263157845,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,0.4622641509433605,1.0120666959192883,-0.6803422553751959,-0.2825800789819543,0.4668714348399048,0.1853824297928413,-0.5098311748549708,-0.0380487804878032,0.1739943872778501,-1.9275551595959328,-0.25,-1.0163327393938992,3,2,H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW,macro_follow|price_momentum,SHORT:H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW
2021-03-17T04:00:00+00:00,7071,2021-03-17 04:00:00+00:00,chop,SHORT,-1.0,2021-03-17 00:00:00+00:00,2021-03-17 08:00:00+00:00,2021-03-17 09:15:00+00:00,351848,351863,1.18908,1.1909025,1.18634625,1.1909125,0.700000000000145,18.2250000000002,-18.325000000001257,-1.0054869684499894,-1.0329218106996465,-1.8325000000001257,STOP,False,0.7016460905350907,0.8825475063233883,0.1126584041219849,0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,0.4135802469135438,0.5761316872428198,1.0349794238683196,1.6646090534978637,0.4115226337448974,1.1524528633335718,0.488416988048472,0.2878901373283378,0.828703703703728,-2.013255489487988,-0.2599999999999999,-1.069883234231983,4,2,H4_MACRO_PRESSURE_FOLLOW|H4_SIX_BAR_FOLLOW,macro_follow|price_momentum,SHORT:H4_MACRO_PRESSURE_FOLLOW|H4_SIX_BAR_FOLLOW
2021-03-17T08:00:00+00:00,7072,2021-03-17 08:00:00+00:00,chop,SHORT,-1.0,2021-03-17 00:00:00+00:00,2021-03-17 12:00:00+00:00,2021-03-17 12:55:00+00:00,351896,351907,1.1893399999999998,1.1911946428571427,1.1865580357142855,1.1912046428571428,0.700000000000145,18.54642857142874,-18.6464285714294,-1.0053918736761378,-1.03235124205665,-1.86464285714294,STOP,False,1.2313691507798703,0.8981127180751217,0.1264627097138057,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,-0.0930098209127471,0.3497978047371897,2.167533217793176,1.8136915077989728,-0.1010976314268639,0.9404727267497413,0.6406742218023785,0.3064842958460022,0.7861111111111431,-2.013255489487988,-0.2599999999999999,-1.069883234231983,4,2,H4_MACRO_PRESSURE_FOLLOW|H4_SIX_BAR_FOLLOW,macro_follow|price_momentum,SHORT:H4_MACRO_PRESSURE_FOLLOW|H4_SIX_BAR_FOLLOW
