entry_time,exit_time,candidate,status,symbol,direction,volume,entry_price,exit_price,sl,tp,state,profit_aed,time_bucket,outcome,position_ticket,magic,duplicate_key,duplicate_role,is_duplicate,entry_comment,exit_comment
2026-06-05 16:15:00,2026-06-05 16:20:22,breakout_retest,ACCEPTED,XAUUSD,BUY,0.01,4469.74,4475.23,4466.08,4475.23,CLOSED,20.16,Evening 16:00-19:59,WIN,3829250,920101,2026-06-05 16:15|XAUUSD|BUY|0.01,kept,false,P2DEMO_br_XAUUSD,[tp 4475.23]
2026-06-05 16:00:00,2026-06-05 16:30:01,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4470.00,4456.85,4479.55,4456.85,CLOSED,48.29,Evening 16:00-19:59,WIN,3828981,920301,2026-06-05 16:00|XAUUSD|SELL|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[tp 4456.85]
2026-06-05 13:15:01,2026-06-05 16:30:01,breakout_retest,ACCEPTED,EURUSD,BUY,0.01,1.16428,1.16304,1.16328,1.16578,CLOSED,-4.56,Afternoon 12:00-15:59,LOSS,3826802,920102,2026-06-05 13:15|EURUSD|BUY|0.01,kept,false,P2DEMO_br_EURUSD,[sl 1.16328]
2026-06-05 11:50:00,2026-06-05 15:51:53,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4463.04,4473.50,4456.05,4473.50,CLOSED,38.40,Morning 06:00-11:59,WIN,3825445,920301,2026-06-05 11:50|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[tp 4473.50]
2026-06-05 11:00:00,2026-06-05 12:06:13,breakout_retest,ACCEPTED,EURUSD,BUY,0.01,1.16224,1.16374,1.16124,1.16374,CLOSED,5.51,Morning 06:00-11:59,WIN,3824434,920102,2026-06-05 11:00|EURUSD|BUY|0.01,kept,false,P2DEMO_br_EURUSD,[tp 1.16374]
2026-06-05 10:25:00,2026-06-05 11:08:38,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4444.72,4458.08,4435.43,4458.08,CLOSED,49.06,Morning 06:00-11:59,WIN,3823971,920301,2026-06-05 10:25|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[tp 4458.08]
2026-06-05 10:05:00,2026-06-05 10:24:20,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4437.17,4443.99,4444.05,4427.00,CLOSED,-25.06,Morning 06:00-11:59,LOSS,3823694,920101,2026-06-05 10:05|XAUUSD|SELL|0.01,unique,false,P2DEMO_br_XAUUSD,[sl 4444.05]
2026-06-05 08:35:01,2026-06-05 08:40:24,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4439.02,4443.97,4443.69,4432.07,CLOSED,-18.19,Morning 06:00-11:59,LOSS,3822876,920101,2026-06-05 08:35|XAUUSD|SELL|0.01,kept,false,P2DEMO_br_XAUUSD,[sl 4443.69]
2026-06-05 08:10:01,2026-06-05 08:18:01,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4440.43,4444.14,4444.28,4434.75,CLOSED,-13.63,Morning 06:00-11:59,LOSS,3822697,920101,2026-06-05 08:10|XAUUSD|SELL|0.01,unique,false,P2DEMO_br_XAUUSD,[sl 4444.28]
2026-06-05 07:25:00,2026-06-05 07:57:04,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4437.29,4443.65,4443.58,4427.76,CLOSED,-23.37,Morning 06:00-11:59,LOSS,3822354,920101,2026-06-05 07:25|XAUUSD|SELL|0.01,kept,false,P2DEMO_br_XAUUSD,[sl 4443.58]
2026-06-05 06:35:00,2026-06-05 07:22:09,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4444.71,4436.24,4450.35,4436.24,CLOSED,31.09,Morning 06:00-11:59,WIN,3821897,920101,2026-06-05 06:35|XAUUSD|SELL|0.01,kept,false,P2DEMO_br_XAUUSD,[tp 4436.24]
2026-06-05 06:10:00,2026-06-05 10:15:01,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4447.65,4433.84,4456.87,4433.84,CLOSED,50.70,Morning 06:00-11:59,WIN,3821444,920301,2026-06-05 06:10|XAUUSD|SELL|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[tp 4433.84]
2026-06-05 05:25:00,2026-06-05 06:01:35,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4454.64,4442.73,4462.67,4442.73,CLOSED,43.73,Night 20:00-05:59,WIN,3820690,920101,2026-06-05 05:25|XAUUSD|SELL|0.01,kept,false,P2DEMO_br_XAUUSD,[tp 4442.73]
2026-06-05 04:45:00,2026-06-05 05:05:11,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4462.77,4470.21,4469.77,4452.72,CLOSED,-27.33,Night 20:00-05:59,LOSS,3820243,920101,2026-06-05 04:45|XAUUSD|SELL|0.01,kept,false,P2DEMO_br_XAUUSD,[sl 4469.77]
2026-06-05 04:40:00,2026-06-05 04:59:31,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4464.71,4459.07,4459.08,4472.86,CLOSED,-20.72,Night 20:00-05:59,LOSS,3820210,920301,2026-06-05 04:40|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4459.08]
2026-06-05 04:15:01,2026-06-05 04:35:13,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4455.66,4462.09,4461.79,4447.49,CLOSED,-23.62,Night 20:00-05:59,LOSS,3819923,920101,2026-06-05 04:15|XAUUSD|SELL|0.01,kept,false,P2DEMO_br_XAUUSD,[sl 4461.79]
2026-06-05 04:10:01,2026-06-05 11:23:18,session_extreme_retest_v0,PROVISIONAL,EURUSD,BUY,0.01,1.16140,1.16290,1.16040,1.16290,CLOSED,5.51,Night 20:00-05:59,WIN,3819810,920502,2026-06-05 04:10|EURUSD|BUY|0.01,unique,false,P2DEMO_sess_ext_EURUSD,[tp 1.16290]
2026-06-05 03:15:01,2026-06-05 03:45:25,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4470.82,4461.02,4477.35,4461.02,CLOSED,35.98,Night 20:00-05:59,WIN,3819139,920101,2026-06-05 03:15|XAUUSD|SELL|0.01,kept,false,P2DEMO_br_XAUUSD,[tp 4461.02]
2026-06-05 02:50:01,2026-06-05 03:02:18,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4473.53,4466.44,4478.23,4466.44,CLOSED,26.03,Night 20:00-05:59,WIN,3818897,920101,2026-06-05 02:50|XAUUSD|SELL|0.01,kept,false,P2DEMO_br_XAUUSD,[tp 4466.44]
2026-06-05 02:25:00,2026-06-05 02:44:59,session_extreme_retest_v0,PROVISIONAL,XAUUSD,BUY,0.01,4479.57,4475.05,4475.17,4486.18,CLOSED,-16.61,Night 20:00-05:59,LOSS,3818620,920501,2026-06-05 02:25|XAUUSD|BUY|0.01,unique,false,P2DEMO_sess_ext_XAUUSD,[sl 4475.17]
2026-06-05 02:20:00,2026-06-05 02:44:55,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4478.36,4475.25,4475.36,4482.86,CLOSED,-11.43,Night 20:00-05:59,LOSS,3818581,920301,2026-06-05 02:20|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4475.36]
2026-06-05 01:25:15,2026-06-05 16:57:32,swing_breakout_retest_v0,ACCEPTED,USDJPY,SELL,0.01,159.99,160.17,160.17,159.72,CLOSED,-4.11,Night 20:00-05:59,LOSS,3818304,920203,2026-06-05 01:25|USDJPY|SELL|0.01,kept,false,P2DEMO_swing_br_USDJPY,[sl 160.171]
2026-06-05 01:21:08,2026-06-05 10:46:41,breakout_retest,ACCEPTED,EURUSD,SELL,0.01,1.16106,1.16227,1.16226,1.15926,CLOSED,-4.45,Night 20:00-05:59,LOSS,3818301,920102,2026-06-05 01:21|EURUSD|SELL|0.01,kept,false,P2DEMO_br_EURUSD,[sl 1.16226]
2026-06-05 01:15:37,2026-06-05 15:46:57,session_extreme_retest_v0,PROVISIONAL,USDJPY,BUY,0.01,160.05,159.87,159.87,160.32,CLOSED,-4.16,Night 20:00-05:59,LOSS,3818291,920503,2026-06-05 01:15|USDJPY|BUY|0.01,unique,false,P2DEMO_sess_ext_USDJPY,[sl 159.872]
2026-06-05 00:50:00,2026-06-05 02:00:01,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4474.76,4475.88,4477.74,4470.24,CLOSED,-2.84,Night 20:00-05:59,LOSS,3818216,920101,2026-06-05 00:50|XAUUSD|SELL|0.01,kept,false,P2DEMO_br_XAUUSD,[sl 4477.74]
2026-06-05 00:40:00,2026-06-05 02:00:04,session_extreme_retest_v0,PROVISIONAL,XAUUSD,BUY,0.01,4476.72,4473.06,4473.74,4481.24,CLOSED,-16.08,Night 20:00-05:59,LOSS,3818027,920501,2026-06-05 00:40|XAUUSD|BUY|0.01,unique,false,P2DEMO_sess_ext_XAUUSD,[sl 4473.74]
2026-06-04 21:35:00,2026-06-04 21:42:33,session_extreme_retest_v0,PROVISIONAL,XAUUSD,BUY,0.01,4480.43,4476.20,4476.10,4486.88,CLOSED,-15.54,Night 20:00-05:59,LOSS,3816382,920501,2026-06-04 21:35|XAUUSD|BUY|0.01,unique,false,P2DEMO_sess_ext_XAUUSD,[sl 4476.10]
2026-06-04 21:30:01,2026-06-04 22:33:44,breakout_retest,ACCEPTED,XAUUSD,BUY,0.01,4477.57,4474.99,4474.75,4482.25,CLOSED,-9.48,Night 20:00-05:59,LOSS,3816318,920101,2026-06-04 21:30|XAUUSD|BUY|0.01,kept,false,P2DEMO_br_XAUUSD,[sl 4474.75]
2026-06-04 20:05:03,2026-06-04 23:10:50,breakout_retest,ACCEPTED,EURUSD,SELL,0.01,1.16272,1.16123,1.16373,1.16123,CLOSED,5.47,Night 20:00-05:59,WIN,3815537,920102,2026-06-04 20:05|EURUSD|SELL|0.01,kept,false,P2DEMO_br_EURUSD,[tp 1.16123]
2026-06-04 18:10:01,2026-06-04 18:58:32,swing_breakout_retest_v0,ACCEPTED,USDJPY,BUY,0.01,159.92,159.99,159.88,159.99,CLOSED,1.47,Evening 16:00-19:59,WIN,3813272,920203,2026-06-04 18:10|USDJPY|BUY|0.01,unique,false,P2DEMO_swing_br_USDJPY,[tp 159.988]
2026-06-04 18:05:00,2026-06-04 18:30:19,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4495.50,4482.83,4503.68,4482.83,CLOSED,46.52,Evening 16:00-19:59,WIN,3813119,920101,2026-06-04 18:05|XAUUSD|SELL|0.01,kept,false,P2DEMO_br_XAUUSD,[tp 4482.83]
2026-06-04 16:30:01,2026-06-04 17:37:43,breakout_retest,ACCEPTED,XAUUSD,BUY,0.01,4500.77,4511.11,4491.74,4511.11,CLOSED,37.97,Evening 16:00-19:59,WIN,3811214,920101,2026-06-04 16:30|XAUUSD|BUY|0.01,unique,false,P2DEMO_br_XAUUSD,[tp 4511.11]
2026-06-04 15:45:01,2026-06-04 15:48:07,session_extreme_retest_v0,PROVISIONAL,XAUUSD,BUY,0.01,4491.86,4502.28,4485.15,4502.28,CLOSED,38.26,Afternoon 12:00-15:59,WIN,3810574,920501,2026-06-04 15:45|XAUUSD|BUY|0.01,unique,false,P2DEMO_sess_ext_XAUUSD,[tp 4502.28]
2026-06-04 15:40:01,2026-06-04 16:11:25,swing_breakout_retest_v0,ACCEPTED,USDJPY,SELL,0.01,159.81,159.86,159.85,159.74,CLOSED,-1.15,Afternoon 12:00-15:59,LOSS,3810524,920203,2026-06-04 15:40|USDJPY|SELL|0.01,unique,false,P2DEMO_swing_br_USDJPY,[sl 159.854]
2026-06-04 15:25:01,2026-06-04 15:27:13,breakout_retest,ACCEPTED,XAUUSD,BUY,0.01,4479.23,4488.55,4472.78,4488.55,CLOSED,34.22,Afternoon 12:00-15:59,WIN,3810242,920101,2026-06-04 15:25|XAUUSD|BUY|0.01,kept,false,P2DEMO_br_XAUUSD,[tp 4488.55]
2026-06-04 15:10:01,2026-06-04 19:06:32,breakout_retest,ACCEPTED,EURUSD,BUY,0.01,1.16356,1.16256,1.16256,1.16506,CLOSED,-3.67,Afternoon 12:00-15:59,LOSS,3810056,920102,2026-06-04 15:10|EURUSD|BUY|0.01,kept,false,P2DEMO_br_EURUSD,[sl 1.16256]
2026-06-04 12:10:03,2026-06-04 13:00:48,breakout_retest,ACCEPTED,EURUSD,SELL,0.01,1.16053,1.16153,1.16153,1.15903,CLOSED,-3.67,Afternoon 12:00-15:59,LOSS,3808269,920102,2026-06-04 12:10|EURUSD|SELL|0.01,kept,false,P2DEMO_br_EURUSD,[sl 1.16153]
2026-06-04 11:25:00,2026-06-04 13:52:03,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4465.95,4474.21,4474.10,4453.50,CLOSED,-30.35,Morning 06:00-11:59,LOSS,3807896,920301,2026-06-04 11:25|XAUUSD|SELL|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4474.10]
2026-06-04 11:15:00,2026-06-04 11:19:07,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4463.95,4470.93,4470.93,4453.47,CLOSED,-25.64,Morning 06:00-11:59,LOSS,3807763,920301,2026-06-04 11:15|XAUUSD|SELL|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4470.93]
2026-06-04 10:50:01,2026-06-04 11:13:39,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4469.50,4462.90,4474.83,4462.90,CLOSED,24.23,Morning 06:00-11:59,WIN,3807615,920301,2026-06-04 10:50|XAUUSD|SELL|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[tp 4462.90]
2026-06-04 08:20:00,2026-06-04 10:47:22,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4472.25,4464.14,4464.18,4484.35,CLOSED,-29.80,Morning 06:00-11:59,LOSS,3806189,920301,2026-06-04 08:20|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4464.18]
2026-06-04 08:00:00,2026-06-04 08:19:36,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4464.20,4472.09,4458.94,4472.09,CLOSED,28.97,Morning 06:00-11:59,WIN,3806079,920301,2026-06-04 08:00|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[tp 4472.09]
2026-06-04 07:25:03,2026-06-04 10:35:46,breakout_retest,ACCEPTED,EURUSD,SELL,0.01,1.16039,1.16141,1.16141,1.15891,CLOSED,-3.75,Morning 06:00-11:59,LOSS,3805846,920102,2026-06-04 07:25|EURUSD|SELL|0.01,kept,false,P2DEMO_br_EURUSD,[sl 1.16141]
2026-06-04 06:50:00,2026-06-04 07:40:33,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4470.75,4463.22,4463.32,4482.02,CLOSED,-27.67,Morning 06:00-11:59,LOSS,3805530,920301,2026-06-04 06:50|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4463.32]
2026-06-04 06:30:00,2026-06-04 06:48:00,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4461.31,4467.29,4457.04,4467.29,CLOSED,21.96,Morning 06:00-11:59,WIN,3805467,920301,2026-06-04 06:30|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[tp 4467.29]
2026-06-04 06:00:00,2026-06-04 06:10:15,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4466.61,4456.54,4456.65,4482.15,CLOSED,-37.00,Morning 06:00-11:59,LOSS,3804973,920301,2026-06-04 06:00|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4456.65]
2026-06-04 05:45:00,2026-06-04 05:47:34,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4459.11,4465.07,4465.07,4450.17,CLOSED,-21.90,Night 20:00-05:59,LOSS,3804767,920301,2026-06-04 05:45|XAUUSD|SELL|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4465.07]
2026-06-04 05:25:00,2026-06-04 05:41:25,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4469.89,4464.28,4464.22,4478.72,CLOSED,-20.61,Night 20:00-05:59,LOSS,3804685,920301,2026-06-04 05:25|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4464.22]
2026-06-04 05:10:01,2026-06-04 08:34:14,breakout_retest,ACCEPTED,XAUUSD,BUY,0.01,4459.95,4481.10,4445.50,4481.10,CLOSED,77.64,Night 20:00-05:59,WIN,3804542,920101,2026-06-04 05:10|XAUUSD|BUY|0.01,kept,false,P2DEMO_br_XAUUSD,[tp 4481.10]
2026-06-04 04:20:01,2026-06-04 04:22:02,breakout_retest,ACCEPTED,XAUUSD,BUY,0.01,4455.73,4450.36,4450.64,4463.14,CLOSED,-19.73,Night 20:00-05:59,LOSS,3804232,920101,2026-06-04 04:20|XAUUSD|BUY|0.01,kept,false,P2DEMO_br_XAUUSD,[sl 4450.64]
2026-06-04 04:15:01,2026-06-04 05:10:02,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4453.45,4460.71,4460.32,4442.94,CLOSED,-26.68,Night 20:00-05:59,LOSS,3804205,920301,2026-06-04 04:15|XAUUSD|SELL|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4460.32]
2026-06-04 04:00:01,2026-06-04 04:00:29,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4455.88,4460.82,4460.04,4449.39,CLOSED,-18.15,Night 20:00-05:59,LOSS,3804085,920301,2026-06-04 04:00|XAUUSD|SELL|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4460.04]
2026-06-04 02:20:00,2026-06-04 02:27:26,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4427.48,4435.12,4434.52,4417.57,CLOSED,-28.07,Night 20:00-05:59,LOSS,3803300,920101,2026-06-04 02:20|XAUUSD|SELL|0.01,kept,false,P2DEMO_br_XAUUSD,[sl 4434.52]
2026-06-04 02:05:00,2026-06-04 02:07:35,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4432.15,4434.89,4435.00,4427.50,CLOSED,-10.07,Night 20:00-05:59,LOSS,3803215,920101,2026-06-04 02:05|XAUUSD|SELL|0.01,kept,false,P2DEMO_br_XAUUSD,[sl 4435.00]
2026-06-03 22:40:01,2026-06-03 22:59:08,session_extreme_retest_v0,PROVISIONAL,XAUUSD,SELL,0.01,4438.43,4442.57,4442.66,4432.03,CLOSED,-15.21,Night 20:00-05:59,LOSS,3801784,920501,2026-06-03 22:40|XAUUSD|SELL|0.01,unique,false,P2DEMO_sess_ext_XAUUSD,[sl 4442.66]
2026-06-03 21:55:01,2026-06-03 22:30:03,session_extreme_retest_v0,PROVISIONAL,XAUUSD,SELL,0.01,4437.97,4441.54,4441.47,4432.40,CLOSED,-13.12,Night 20:00-05:59,LOSS,3801572,920501,2026-06-03 21:55|XAUUSD|SELL|0.01,unique,false,P2DEMO_sess_ext_XAUUSD,[sl 4441.47]
2026-06-03 21:20:00,2026-06-04 02:56:43,session_extreme_retest_v0,PROVISIONAL,USDJPY,BUY,0.01,160.03,159.95,159.96,160.14,CLOSED,-1.60,Night 20:00-05:59,LOSS,3801322,920503,2026-06-03 21:20|USDJPY|BUY|0.01,kept,false,P2DEMO_sess_ext_USDJPY,[sl 159.961]
2026-06-03 20:50:00,2026-06-03 20:57:45,session_extreme_retest_v0,PROVISIONAL,XAUUSD,SELL,0.01,4437.86,4442.25,4441.89,4431.54,CLOSED,-16.13,Night 20:00-05:59,LOSS,3801019,920501,2026-06-03 20:50|XAUUSD|SELL|0.01,unique,false,P2DEMO_sess_ext_XAUUSD,[sl 4441.89]
2026-06-03 20:15:02,2026-06-04 02:57:09,breakout_retest,ACCEPTED,EURUSD,SELL,0.01,1.15979,1.16080,1.16080,1.15830,CLOSED,-3.65,Night 20:00-05:59,LOSS,3800759,920102,2026-06-03 20:15|EURUSD|SELL|0.01,kept,false,P2DEMO_br_EURUSD,[sl 1.16080]
2026-06-03 20:05:01,2026-06-04 02:57:19,session_extreme_retest_v0,PROVISIONAL,EURUSD,SELL,0.01,1.16012,1.16118,1.16113,1.15863,CLOSED,-3.83,Night 20:00-05:59,LOSS,3800655,920502,2026-06-03 20:05|EURUSD|SELL|0.01,unique,false,P2DEMO_sess_ext_EURUSD,[sl 1.16113]
2026-06-03 19:20:00,2026-06-04 00:33:07,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4445.60,4433.94,4453.22,4433.94,CLOSED,42.82,Evening 16:00-19:59,WIN,3800000,920101,2026-06-03 19:20|XAUUSD|SELL|0.01,kept,false,P2DEMO_br_XAUUSD,[tp 4433.94]
2026-06-03 19:10:00,2026-06-03 19:37:34,session_extreme_retest_v0,PROVISIONAL,XAUUSD,SELL,0.01,4448.99,4439.36,4455.44,4439.36,CLOSED,35.36,Evening 16:00-19:59,WIN,3799878,920501,2026-06-03 19:10|XAUUSD|SELL|0.01,unique,false,P2DEMO_sess_ext_XAUUSD,[tp 4439.36]
2026-06-03 18:20:01,2026-06-04 02:57:02,swing_breakout_retest_v0,ACCEPTED,USDJPY,BUY,0.01,159.99,159.89,159.90,160.11,CLOSED,-1.97,Evening 16:00-19:59,LOSS,3799285,920203,2026-06-03 18:20|USDJPY|BUY|0.01,unique,false,P2DEMO_swing_br_USDJPY,[sl 159.896]
2026-06-03 18:20:00,2026-06-03 18:49:19,session_extreme_retest_v0,PROVISIONAL,XAUUSD,SELL,0.01,4447.84,4455.30,4455.02,4437.04,CLOSED,-27.41,Evening 16:00-19:59,LOSS,3799276,920501,2026-06-03 18:20|XAUUSD|SELL|0.01,unique,false,P2DEMO_sess_ext_XAUUSD,[sl 4455.02]
2026-06-03 17:45:01,2026-06-03 18:59:49,session_extreme_retest_v0,PROVISIONAL,EURUSD,SELL,0.01,1.16026,1.16125,1.16128,1.15878,CLOSED,-3.64,Evening 16:00-19:59,LOSS,3798338,920502,2026-06-03 17:45|EURUSD|SELL|0.01,unique,false,P2DEMO_sess_ext_EURUSD,[sl 1.16128]
2026-06-03 17:30:01,2026-06-03 17:44:31,swing_breakout_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4448.14,4430.73,4459.98,4430.73,CLOSED,63.92,Evening 16:00-19:59,WIN,3798039,920201,2026-06-03 17:30|XAUUSD|SELL|0.01,kept,false,P2DEMO_swing_br_XAUUSD,[tp 4430.73]
2026-06-03 17:25:01,2026-06-03 17:42:51,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4449.79,4437.13,4458.40,4437.13,CLOSED,46.48,Evening 16:00-19:59,WIN,3797950,920101,2026-06-03 17:25|XAUUSD|SELL|0.01,unique,false,P2DEMO_br_XAUUSD,[tp 4437.13]
2026-06-03 17:05:01,2026-06-04 13:03:33,symbol_normalized_round_retest_v0,ACCEPTED,EURUSD,BUY,0.01,1.16023,1.16173,1.15923,1.16173,CLOSED,5.10,Evening 16:00-19:59,WIN,3797719,920302,2026-06-03 17:05|EURUSD|BUY|0.01,unique,false,P2DEMO_sn_round_EURUSD,[tp 1.16173]
2026-06-03 17:00:01,2026-06-03 17:24:18,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4459.54,4448.74,4466.84,4448.74,CLOSED,39.65,Evening 16:00-19:59,WIN,3797624,920101,2026-06-03 17:00|XAUUSD|SELL|0.01,unique,false,P2DEMO_br_XAUUSD,[tp 4448.74]
2026-06-03 16:40:01,2026-06-03 16:41:16,session_extreme_retest_v0,PROVISIONAL,XAUUSD,SELL,0.01,4450.05,4456.39,4456.52,4440.40,CLOSED,-23.29,Evening 16:00-19:59,LOSS,3797375,920501,2026-06-03 16:40|XAUUSD|SELL|0.01,unique,false,P2DEMO_sess_ext_XAUUSD,[sl 4456.52]
2026-06-03 16:30:00,2026-06-03 16:44:02,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4453.24,4459.91,4459.80,4442.58,CLOSED,-24.51,Evening 16:00-19:59,LOSS,3797251,920101,2026-06-03 16:30|XAUUSD|SELL|0.01,unique,false,P2DEMO_br_XAUUSD,[sl 4459.80]
2026-06-03 15:50:02,2026-06-03 16:20:00,breakout_retest,ACCEPTED,EURUSD,BUY,0.01,1.16207,1.16107,1.16108,1.16358,CLOSED,-3.67,Afternoon 12:00-15:59,LOSS,3796764,920102,2026-06-03 15:50|EURUSD|BUY|0.01,kept,false,P2DEMO_br_EURUSD,[sl 1.16108]
2026-06-03 15:20:00,2026-06-03 15:20:54,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4460.87,4465.27,4464.78,4455.00,CLOSED,-16.17,Afternoon 12:00-15:59,LOSS,3796571,920101,2026-06-03 15:20|XAUUSD|SELL|0.01,unique,false,P2DEMO_br_XAUUSD,[sl 4464.78]
2026-06-03 15:00:01,2026-06-03 15:45:09,session_extreme_retest_v0,PROVISIONAL,USDJPY,SELL,0.01,159.78,159.84,159.84,159.70,CLOSED,-1.24,Afternoon 12:00-15:59,LOSS,3796441,920503,2026-06-03 15:00|USDJPY|SELL|0.01,unique,false,P2DEMO_sess_ext_USDJPY,[sl 159.839]
2026-06-03 14:40:00,2026-06-03 15:02:58,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4458.71,4463.82,4463.82,4451.42,CLOSED,-18.78,Afternoon 12:00-15:59,LOSS,3796311,920101,2026-06-03 14:40|XAUUSD|SELL|0.01,unique,false,P2DEMO_br_XAUUSD,[sl 4463.82]
2026-06-03 14:15:00,2026-06-03 16:38:14,session_extreme_retest_v0,PROVISIONAL,EURUSD,SELL,0.01,1.16152,1.16002,1.16252,1.16002,CLOSED,5.51,Afternoon 12:00-15:59,WIN,3796077,920502,2026-06-03 14:15|EURUSD|SELL|0.01,unique,false,P2DEMO_sess_ext_EURUSD,[tp 1.16002]
2026-06-03 14:05:01,2026-06-03 14:06:12,session_extreme_retest_v0,PROVISIONAL,USDJPY,SELL,0.01,159.76,159.69,159.81,159.69,CLOSED,1.72,Afternoon 12:00-15:59,WIN,3795860,920503,2026-06-03 14:05|USDJPY|SELL|0.01,unique,false,P2DEMO_sess_ext_USDJPY,[tp 159.685]
2026-06-03 13:25:00,2026-06-03 13:36:12,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4447.47,4439.37,4452.97,4439.37,CLOSED,29.74,Afternoon 12:00-15:59,WIN,3795528,920101,2026-06-03 13:25|XAUUSD|SELL|0.01,kept,false,P2DEMO_br_XAUUSD,[tp 4439.37]
2026-06-03 13:20:00,2026-06-03 13:29:57,session_extreme_retest_v0,PROVISIONAL,XAUUSD,SELL,0.01,4449.95,4440.45,4456.28,4440.45,CLOSED,34.88,Afternoon 12:00-15:59,WIN,3795493,920501,2026-06-03 13:20|XAUUSD|SELL|0.01,unique,false,P2DEMO_sess_ext_XAUUSD,[tp 4440.45]
2026-06-03 13:15:01,2026-06-03 14:05:53,breakout_retest,ACCEPTED,EURUSD,SELL,0.01,1.16116,1.16216,1.16216,1.15966,CLOSED,-3.67,Afternoon 12:00-15:59,LOSS,3795452,920102,2026-06-03 13:15|EURUSD|SELL|0.01,kept,false,P2DEMO_br_EURUSD,[sl 1.16216]
