eligible_date,entry_time_utc,tickets,r,extra_half_pip_stress_r,variant
2021-04-05,2021-04-05 00:00:00+00:00,4,-1.0250000000000536,-1.1500000000000536,MACRO_SURPRISE_CARRY
2021-05-13,2021-05-13 00:00:00+00:00,4,-0.4000000000001225,-0.5250000000001225,MACRO_SURPRISE_CARRY
2021-06-07,2021-06-07 00:00:00+00:00,4,-1.0250000000000536,-1.1500000000000536,MACRO_SURPRISE_CARRY
2021-06-11,2021-06-11 00:00:00+00:00,4,-1.0250000000000536,-1.1500000000000536,MACRO_SURPRISE_CARRY
2021-07-05,2021-07-05 00:00:00+00:00,4,-0.4000000000001225,-0.5250000000001225,MACRO_SURPRISE_CARRY
2021-07-15,2021-07-15 00:00:00+00:00,4,-0.4000000000001225,-0.5250000000001225,MACRO_SURPRISE_CARRY
2021-07-16,2021-07-16 00:00:00+00:00,4,0.8499999999997399,0.7249999999997399,MACRO_SURPRISE_CARRY
2021-09-06,2021-09-06 00:00:00+00:00,4,-1.0250000000000536,-1.1500000000000536,MACRO_SURPRISE_CARRY
2021-09-13,2021-09-13 00:00:00+00:00,4,1.474999999999671,1.349999999999671,MACRO_SURPRISE_CARRY
2021-09-15,2021-09-15 00:00:00+00:00,4,1.474999999999671,1.349999999999671,MACRO_SURPRISE_CARRY
2021-10-14,2021-10-14 00:00:00+00:00,4,-0.4000000000001225,-0.5250000000001225,MACRO_SURPRISE_CARRY
2021-11-08,2021-11-08 00:00:00+00:00,4,0.8499999999997399,0.7249999999997399,MACRO_SURPRISE_CARRY
2021-11-11,2021-11-11 00:00:00+00:00,4,1.474999999999671,1.349999999999671,MACRO_SURPRISE_CARRY
2021-12-06,2021-12-06 00:00:00+00:00,4,-1.0250000000000536,-1.1500000000000536,MACRO_SURPRISE_CARRY
2021-12-13,2021-12-13 00:00:00+00:00,4,0.8499999999997399,0.7249999999997399,MACRO_SURPRISE_CARRY
2021-12-15,2021-12-15 00:00:00+00:00,4,-1.0250000000000536,-1.1500000000000536,MACRO_SURPRISE_CARRY
2021-12-16,2021-12-16 00:00:00+00:00,4,-0.4000000000001225,-0.5250000000001225,MACRO_SURPRISE_CARRY
2021-12-17,2021-12-17 00:00:00+00:00,4,1.474999999999671,1.349999999999671,MACRO_SURPRISE_CARRY
2022-01-10,2022-01-10 00:00:00+00:00,4,-1.0250000000000536,-1.1500000000000536,MACRO_SURPRISE_CARRY
2022-01-13,2022-01-13 00:00:00+00:00,4,-0.4000000000001225,-0.5250000000001225,MACRO_SURPRISE_CARRY
2022-02-07,2022-02-07 00:00:00+00:00,4,0.8499999999997399,0.7249999999997399,MACRO_SURPRISE_CARRY
2022-02-11,2022-02-11 00:00:00+00:00,4,0.2249999999998087,0.09999999999980869,MACRO_SURPRISE_CARRY
2022-03-07,2022-03-07 00:00:00+00:00,4,0.2249999999998087,0.09999999999980869,MACRO_SURPRISE_CARRY
2022-03-17,2022-03-17 00:00:00+00:00,4,0.8499999999997399,0.7249999999997399,MACRO_SURPRISE_CARRY
2022-03-18,2022-03-18 00:00:00+00:00,4,-0.4000000000001225,-0.5250000000001225,MACRO_SURPRISE_CARRY
2022-05-12,2022-05-12 00:00:00+00:00,4,-0.4000000000001225,-0.5250000000001225,MACRO_SURPRISE_CARRY
2022-05-13,2022-05-13 00:00:00+00:00,4,-1.0250000000000536,-1.1500000000000536,MACRO_SURPRISE_CARRY
2022-06-06,2022-06-06 00:00:00+00:00,4,0.8499999999997399,0.7249999999997399,MACRO_SURPRISE_CARRY
2022-07-14,2022-07-14 00:00:00+00:00,4,0.2249999999998087,0.09999999999980869,MACRO_SURPRISE_CARRY
2022-07-15,2022-07-15 00:00:00+00:00,4,0.2249999999998087,0.09999999999980869,MACRO_SURPRISE_CARRY
2022-08-11,2022-08-11 00:00:00+00:00,4,-0.4000000000001225,-0.5250000000001225,MACRO_SURPRISE_CARRY
2022-09-14,2022-09-14 00:00:00+00:00,4,0.22500000000022502,0.10000000000022502,MACRO_SURPRISE_CARRY
2022-12-16,2022-12-16 00:00:00+00:00,4,-1.0250000000000536,-1.1500000000000536,MACRO_SURPRISE_CARRY
2023-01-09,2023-01-09 00:00:00+00:00,4,-0.4000000000001225,-0.5250000000001225,MACRO_SURPRISE_CARRY
2023-02-06,2023-02-06 00:00:00+00:00,4,-1.0250000000000536,-1.1500000000000536,MACRO_SURPRISE_CARRY
2023-04-13,2023-04-13 00:00:00+00:00,4,0.2249999999998087,0.09999999999980869,MACRO_SURPRISE_CARRY
2023-04-14,2023-04-14 00:00:00+00:00,4,0.2249999999998087,0.09999999999980869,MACRO_SURPRISE_CARRY
2023-05-08,2023-05-08 00:00:00+00:00,4,-1.0250000000000536,-1.1500000000000536,MACRO_SURPRISE_CARRY
2023-05-12,2023-05-12 00:00:00+00:00,4,1.474999999999671,1.349999999999671,MACRO_SURPRISE_CARRY
2023-06-15,2023-06-15 00:00:00+00:00,4,-1.0250000000000536,-1.1500000000000536,MACRO_SURPRISE_CARRY
2023-07-10,2023-07-10 00:00:00+00:00,4,0.2249999999998087,0.09999999999980869,MACRO_SURPRISE_CARRY
2023-08-07,2023-08-07 00:00:00+00:00,4,-0.4000000000001225,-0.5250000000001225,MACRO_SURPRISE_CARRY
2023-09-04,2023-09-04 00:00:00+00:00,4,-1.0250000000000536,-1.1500000000000536,MACRO_SURPRISE_CARRY
2023-09-15,2023-09-15 00:00:00+00:00,4,-0.4000000000001225,-0.5250000000001225,MACRO_SURPRISE_CARRY
2023-10-09,2023-10-09 00:00:00+00:00,4,-1.0250000000000536,-1.1500000000000536,MACRO_SURPRISE_CARRY
2023-10-13,2023-10-13 00:00:00+00:00,4,-1.0250000000000536,-1.1500000000000536,MACRO_SURPRISE_CARRY
2023-12-11,2023-12-11 00:00:00+00:00,4,-1.0250000000000536,-1.1500000000000536,MACRO_SURPRISE_CARRY
2023-12-13,2023-12-13 00:00:00+00:00,4,0.2249999999998087,0.09999999999980869,MACRO_SURPRISE_CARRY
2024-01-12,2024-01-12 00:00:00+00:00,4,0.2249999999998087,0.09999999999980869,MACRO_SURPRISE_CARRY
2024-01-15,2024-01-15 00:00:00+00:00,4,0.8499999999997399,0.7249999999997399,MACRO_SURPRISE_CARRY
2024-02-05,2024-02-05 00:00:00+00:00,4,0.2249999999998087,0.09999999999980869,MACRO_SURPRISE_CARRY
2024-02-19,2024-02-19 00:00:00+00:00,4,0.8499999999997399,0.7249999999997399,MACRO_SURPRISE_CARRY
2024-04-08,2024-04-08 00:00:00+00:00,4,-1.0250000000000536,-1.1500000000000536,MACRO_SURPRISE_CARRY
2024-06-10,2024-06-10 00:00:00+00:00,4,0.8499999999997399,0.7249999999997399,MACRO_SURPRISE_CARRY
2024-06-13,2024-06-13 00:00:00+00:00,4,-1.0250000000000536,-1.1500000000000536,MACRO_SURPRISE_CARRY
2024-06-14,2024-06-14 00:00:00+00:00,4,1.474999999999671,1.349999999999671,MACRO_SURPRISE_CARRY
2024-09-13,2024-09-13 00:00:00+00:00,4,-1.0250000000000536,-1.1500000000000536,MACRO_SURPRISE_CARRY
2025-02-10,2025-02-10 00:00:00+00:00,4,-0.4000000000001225,-0.5250000000001225,MACRO_SURPRISE_CARRY
2025-02-13,2025-02-13 00:00:00+00:00,4,-0.4000000000001225,-0.5250000000001225,MACRO_SURPRISE_CARRY
2025-02-14,2025-02-14 00:00:00+00:00,4,0.2249999999998087,0.09999999999980869,MACRO_SURPRISE_CARRY
2025-04-11,2025-04-11 00:00:00+00:00,4,-0.4000000000001225,-0.5250000000001225,MACRO_SURPRISE_CARRY
2025-06-09,2025-06-09 00:00:00+00:00,4,0.2249999999998087,0.09999999999980869,MACRO_SURPRISE_CARRY
2025-06-12,2025-06-12 00:00:00+00:00,4,0.2249999999998087,0.09999999999980869,MACRO_SURPRISE_CARRY
2025-07-04,2025-07-04 00:00:00+00:00,4,0.2249999999998087,0.09999999999980869,MACRO_SURPRISE_CARRY
2025-08-04,2025-08-04 00:00:00+00:00,4,-1.0250000000000536,-1.1500000000000536,MACRO_SURPRISE_CARRY
2025-08-15,2025-08-15 00:00:00+00:00,4,-1.0250000000000536,-1.1500000000000536,MACRO_SURPRISE_CARRY
2025-12-17,2025-12-17 00:00:00+00:00,4,-1.0250000000000536,-1.1500000000000536,MACRO_SURPRISE_CARRY
2025-12-18,2025-12-18 00:00:00+00:00,4,-0.4000000000001225,-0.5250000000001225,MACRO_SURPRISE_CARRY
2026-01-12,2026-01-12 00:00:00+00:00,4,0.8499999999997399,0.7249999999997399,MACRO_SURPRISE_CARRY
2026-02-02,2026-02-02 00:00:00+00:00,4,0.8499999999997399,0.7249999999997399,MACRO_SURPRISE_CARRY
2026-03-20,2026-03-20 00:00:00+00:00,4,0.2249999999998087,0.09999999999980869,MACRO_SURPRISE_CARRY
2026-06-12,2026-06-12 00:00:00+00:00,4,0.8499999999997399,0.7249999999997399,MACRO_SURPRISE_CARRY
2019-02-14,2019-02-14 00:00:00+00:00,3,-0.14375000000010907,-0.23750000000010907,MACRO_SURPRISE_PRICE_AGREEMENT
2019-04-12,2019-04-12 00:00:00+00:00,2,-0.5125000000000268,-0.5750000000000268,MACRO_SURPRISE_PRICE_AGREEMENT
2019-05-06,2019-05-06 00:00:00+00:00,3,-0.7687500000000402,-0.8625000000000402,MACRO_SURPRISE_PRICE_AGREEMENT
2019-07-08,2019-07-08 00:00:00+00:00,3,-0.14375000000010907,-0.23750000000010907,MACRO_SURPRISE_PRICE_AGREEMENT
2019-07-12,2019-07-12 00:15:00+00:00,2,0.7374999999998355,0.6749999999998355,MACRO_SURPRISE_PRICE_AGREEMENT
2019-07-15,2019-07-15 00:30:00+00:00,1,-0.2562500000000134,-0.2875000000000134,MACRO_SURPRISE_PRICE_AGREEMENT
2019-09-09,2019-09-09 00:15:00+00:00,1,-0.2562500000000134,-0.2875000000000134,MACRO_SURPRISE_PRICE_AGREEMENT
2019-09-12,2019-09-12 00:15:00+00:00,2,-0.5125000000000268,-0.5750000000000268,MACRO_SURPRISE_PRICE_AGREEMENT
2019-09-13,2019-09-13 00:00:00+00:00,2,-0.5125000000000268,-0.5750000000000268,MACRO_SURPRISE_PRICE_AGREEMENT
2019-10-09,2019-10-09 00:00:00+00:00,2,0.11249999999990434,0.04999999999990434,MACRO_SURPRISE_PRICE_AGREEMENT
2019-11-15,2019-11-15 00:30:00+00:00,1,-0.2562500000000134,-0.2875000000000134,MACRO_SURPRISE_PRICE_AGREEMENT
2019-12-09,2019-12-09 00:00:00+00:00,2,-0.5125000000000268,-0.5750000000000268,MACRO_SURPRISE_PRICE_AGREEMENT
2020-01-13,2020-01-13 00:00:00+00:00,3,1.1062499999997533,1.0124999999997533,MACRO_SURPRISE_PRICE_AGREEMENT
2020-01-15,2020-01-15 00:00:00+00:00,3,1.1062499999997533,1.0124999999997533,MACRO_SURPRISE_PRICE_AGREEMENT
2020-01-16,2020-01-16 00:00:00+00:00,2,-0.5125000000001656,-0.5750000000001656,MACRO_SURPRISE_PRICE_AGREEMENT
2020-01-17,2020-01-17 00:30:00+00:00,2,-0.5125000000000268,-0.5750000000000268,MACRO_SURPRISE_PRICE_AGREEMENT
2020-02-10,2020-02-10 00:00:00+00:00,1,-0.2562500000000134,-0.2875000000000134,MACRO_SURPRISE_PRICE_AGREEMENT
2020-04-10,2020-04-10 00:00:00+00:00,3,-0.7687500000000402,-0.8625000000000402,MACRO_SURPRISE_PRICE_AGREEMENT
2020-04-13,2020-04-13 00:15:00+00:00,2,-0.5125000000000268,-0.5750000000000268,MACRO_SURPRISE_PRICE_AGREEMENT
2020-05-11,2020-05-11 00:45:00+00:00,1,-0.2562500000000134,-0.2875000000000134,MACRO_SURPRISE_PRICE_AGREEMENT
2020-05-14,2020-05-14 00:00:00+00:00,2,-0.5125000000000268,-0.5750000000000268,MACRO_SURPRISE_PRICE_AGREEMENT
2020-07-03,2020-07-03 00:00:00+00:00,3,-0.7687500000000402,-0.8625000000000402,MACRO_SURPRISE_PRICE_AGREEMENT
2020-07-15,2020-07-15 00:30:00+00:00,1,-0.2562500000000134,-0.2875000000000134,MACRO_SURPRISE_PRICE_AGREEMENT
2020-08-14,2020-08-14 00:00:00+00:00,4,1.474999999999671,1.349999999999671,MACRO_SURPRISE_PRICE_AGREEMENT
2020-09-11,2020-09-11 00:00:00+00:00,1,-0.2562500000000134,-0.2875000000000134,MACRO_SURPRISE_PRICE_AGREEMENT
2020-10-15,2020-10-15 00:30:00+00:00,1,-0.2562500000000134,-0.2875000000000134,MACRO_SURPRISE_PRICE_AGREEMENT
2020-12-07,2020-12-07 00:15:00+00:00,3,1.1062499999997533,1.0124999999997533,MACRO_SURPRISE_PRICE_AGREEMENT
2020-12-11,2020-12-11 00:30:00+00:00,2,-0.5125000000000268,-0.5750000000000268,MACRO_SURPRISE_PRICE_AGREEMENT
2021-04-05,2021-04-05 00:15:00+00:00,2,-0.5125000000000268,-0.5750000000000268,MACRO_SURPRISE_PRICE_AGREEMENT
2021-05-13,2021-05-13 00:15:00+00:00,1,-0.2562500000000134,-0.2875000000000134,MACRO_SURPRISE_PRICE_AGREEMENT
2021-06-07,2021-06-07 00:00:00+00:00,2,-0.5125000000000268,-0.5750000000000268,MACRO_SURPRISE_PRICE_AGREEMENT
2021-06-11,2021-06-11 00:00:00+00:00,2,-0.5125000000000268,-0.5750000000000268,MACRO_SURPRISE_PRICE_AGREEMENT
2021-07-05,2021-07-05 00:00:00+00:00,1,-0.2562500000000134,-0.2875000000000134,MACRO_SURPRISE_PRICE_AGREEMENT
2021-07-15,2021-07-15 00:00:00+00:00,2,-0.5125000000000268,-0.5750000000000268,MACRO_SURPRISE_PRICE_AGREEMENT
2021-07-16,2021-07-16 00:30:00+00:00,1,0.36874999999991775,0.33749999999991775,MACRO_SURPRISE_PRICE_AGREEMENT
2021-09-06,2021-09-06 00:00:00+00:00,1,-0.2562500000000134,-0.2875000000000134,MACRO_SURPRISE_PRICE_AGREEMENT
2021-09-13,2021-09-13 00:00:00+00:00,3,1.1062499999997533,1.0124999999997533,MACRO_SURPRISE_PRICE_AGREEMENT
2021-09-15,2021-09-15 00:00:00+00:00,3,1.1062499999997533,1.0124999999997533,MACRO_SURPRISE_PRICE_AGREEMENT
2021-10-14,2021-10-14 00:30:00+00:00,1,-0.2562500000000134,-0.2875000000000134,MACRO_SURPRISE_PRICE_AGREEMENT
2021-11-08,2021-11-08 00:15:00+00:00,2,0.11249999999990434,0.04999999999990434,MACRO_SURPRISE_PRICE_AGREEMENT
2021-11-11,2021-11-11 00:15:00+00:00,2,0.7374999999998355,0.6749999999998355,MACRO_SURPRISE_PRICE_AGREEMENT
2021-12-13,2021-12-13 00:00:00+00:00,3,0.4812499999998221,0.3874999999998221,MACRO_SURPRISE_PRICE_AGREEMENT
2021-12-15,2021-12-15 00:00:00+00:00,1,-0.2562500000000134,-0.2875000000000134,MACRO_SURPRISE_PRICE_AGREEMENT
2021-12-16,2021-12-16 00:00:00+00:00,4,-0.4000000000001225,-0.5250000000001225,MACRO_SURPRISE_PRICE_AGREEMENT
2021-12-17,2021-12-17 00:15:00+00:00,2,0.7374999999998355,0.6749999999998355,MACRO_SURPRISE_PRICE_AGREEMENT
2022-01-10,2022-01-10 00:30:00+00:00,2,-0.5125000000000268,-0.5750000000000268,MACRO_SURPRISE_PRICE_AGREEMENT
2022-01-13,2022-01-13 00:00:00+00:00,2,-0.5125000000000268,-0.5750000000000268,MACRO_SURPRISE_PRICE_AGREEMENT
2022-02-07,2022-02-07 00:00:00+00:00,3,0.4812499999998221,0.3874999999998221,MACRO_SURPRISE_PRICE_AGREEMENT
2022-02-11,2022-02-11 00:00:00+00:00,3,0.4812499999998221,0.3874999999998221,MACRO_SURPRISE_PRICE_AGREEMENT
2022-03-07,2022-03-07 00:00:00+00:00,2,-0.5125000000000268,-0.5750000000000268,MACRO_SURPRISE_PRICE_AGREEMENT
2022-03-17,2022-03-17 00:00:00+00:00,3,0.4812499999998221,0.3874999999998221,MACRO_SURPRISE_PRICE_AGREEMENT
2022-03-18,2022-03-18 00:00:00+00:00,2,0.11249999999990434,0.04999999999990434,MACRO_SURPRISE_PRICE_AGREEMENT
2022-05-12,2022-05-12 00:00:00+00:00,1,-0.2562500000000134,-0.2875000000000134,MACRO_SURPRISE_PRICE_AGREEMENT
2022-05-13,2022-05-13 00:00:00+00:00,2,-0.5125000000000268,-0.5750000000000268,MACRO_SURPRISE_PRICE_AGREEMENT
2022-06-06,2022-06-06 00:00:00+00:00,3,0.4812499999998221,0.3874999999998221,MACRO_SURPRISE_PRICE_AGREEMENT
2022-07-14,2022-07-14 00:00:00+00:00,3,-0.14375000000010907,-0.23750000000010907,MACRO_SURPRISE_PRICE_AGREEMENT
2022-07-15,2022-07-15 00:15:00+00:00,3,-0.14375000000010907,-0.23750000000010907,MACRO_SURPRISE_PRICE_AGREEMENT
2022-08-11,2022-08-11 00:45:00+00:00,1,-0.2562500000000134,-0.2875000000000134,MACRO_SURPRISE_PRICE_AGREEMENT
2022-09-14,2022-09-14 00:15:00+00:00,2,0.11250000000011251,0.05000000000011251,MACRO_SURPRISE_PRICE_AGREEMENT
2022-12-16,2022-12-16 00:00:00+00:00,2,-0.5125000000000268,-0.5750000000000268,MACRO_SURPRISE_PRICE_AGREEMENT
2023-01-09,2023-01-09 00:30:00+00:00,2,-0.5125000000000268,-0.5750000000000268,MACRO_SURPRISE_PRICE_AGREEMENT
2023-02-06,2023-02-06 00:00:00+00:00,4,-1.0250000000000536,-1.1500000000000536,MACRO_SURPRISE_PRICE_AGREEMENT
2023-04-13,2023-04-13 00:00:00+00:00,3,-0.14375000000010907,-0.23750000000010907,MACRO_SURPRISE_PRICE_AGREEMENT
2023-04-14,2023-04-14 00:00:00+00:00,3,-0.14375000000010907,-0.23750000000010907,MACRO_SURPRISE_PRICE_AGREEMENT
2023-05-08,2023-05-08 00:00:00+00:00,2,-0.5125000000000268,-0.5750000000000268,MACRO_SURPRISE_PRICE_AGREEMENT
2023-05-12,2023-05-12 00:15:00+00:00,3,1.1062499999997533,1.0124999999997533,MACRO_SURPRISE_PRICE_AGREEMENT
2023-06-15,2023-06-15 00:00:00+00:00,1,-0.2562500000000134,-0.2875000000000134,MACRO_SURPRISE_PRICE_AGREEMENT
2023-07-10,2023-07-10 00:00:00+00:00,2,0.11249999999990434,0.04999999999990434,MACRO_SURPRISE_PRICE_AGREEMENT
2023-08-07,2023-08-07 00:00:00+00:00,3,-0.14375000000010907,-0.23750000000010907,MACRO_SURPRISE_PRICE_AGREEMENT
2023-09-04,2023-09-04 00:15:00+00:00,1,-0.2562500000000134,-0.2875000000000134,MACRO_SURPRISE_PRICE_AGREEMENT
2023-09-15,2023-09-15 00:00:00+00:00,2,-0.5125000000000268,-0.5750000000000268,MACRO_SURPRISE_PRICE_AGREEMENT
2023-10-09,2023-10-09 00:00:00+00:00,2,-0.5125000000000268,-0.5750000000000268,MACRO_SURPRISE_PRICE_AGREEMENT
2023-10-13,2023-10-13 00:45:00+00:00,1,-0.2562500000000134,-0.2875000000000134,MACRO_SURPRISE_PRICE_AGREEMENT
2023-12-11,2023-12-11 00:30:00+00:00,1,-0.2562500000000134,-0.2875000000000134,MACRO_SURPRISE_PRICE_AGREEMENT
2023-12-13,2023-12-13 00:00:00+00:00,3,0.4812499999998221,0.3874999999998221,MACRO_SURPRISE_PRICE_AGREEMENT
2024-01-12,2024-01-12 00:15:00+00:00,3,-0.14375000000010907,-0.23750000000010907,MACRO_SURPRISE_PRICE_AGREEMENT
2024-01-15,2024-01-15 00:30:00+00:00,2,0.7374999999998355,0.6749999999998355,MACRO_SURPRISE_PRICE_AGREEMENT
2024-02-05,2024-02-05 00:15:00+00:00,3,-0.14375000000010907,-0.23750000000010907,MACRO_SURPRISE_PRICE_AGREEMENT
2024-02-19,2024-02-19 00:30:00+00:00,2,0.7374999999998355,0.6749999999998355,MACRO_SURPRISE_PRICE_AGREEMENT
2024-04-08,2024-04-08 00:00:00+00:00,3,-0.7687500000000402,-0.8625000000000402,MACRO_SURPRISE_PRICE_AGREEMENT
2024-06-10,2024-06-10 00:15:00+00:00,2,0.11249999999990434,0.04999999999990434,MACRO_SURPRISE_PRICE_AGREEMENT
2024-06-13,2024-06-13 00:15:00+00:00,1,-0.2562500000000134,-0.2875000000000134,MACRO_SURPRISE_PRICE_AGREEMENT
2024-06-14,2024-06-14 00:15:00+00:00,1,0.36874999999991775,0.33749999999991775,MACRO_SURPRISE_PRICE_AGREEMENT
2025-02-10,2025-02-10 00:15:00+00:00,2,-0.5125000000000268,-0.5750000000000268,MACRO_SURPRISE_PRICE_AGREEMENT
2025-02-14,2025-02-14 00:00:00+00:00,3,-0.14375000000010907,-0.23750000000010907,MACRO_SURPRISE_PRICE_AGREEMENT
2025-04-11,2025-04-11 00:00:00+00:00,4,-0.4000000000001225,-0.5250000000001225,MACRO_SURPRISE_PRICE_AGREEMENT
2025-06-09,2025-06-09 00:15:00+00:00,3,-0.14375000000010907,-0.23750000000010907,MACRO_SURPRISE_PRICE_AGREEMENT
2025-06-12,2025-06-12 00:00:00+00:00,3,-0.14375000000010907,-0.23750000000010907,MACRO_SURPRISE_PRICE_AGREEMENT
2025-07-04,2025-07-04 00:00:00+00:00,3,-0.14375000000010907,-0.23750000000010907,MACRO_SURPRISE_PRICE_AGREEMENT
2025-08-04,2025-08-04 00:00:00+00:00,1,-0.2562500000000134,-0.2875000000000134,MACRO_SURPRISE_PRICE_AGREEMENT
2025-08-15,2025-08-15 00:00:00+00:00,2,-0.5125000000000268,-0.5750000000000268,MACRO_SURPRISE_PRICE_AGREEMENT
2025-12-17,2025-12-17 00:00:00+00:00,2,-0.5125000000000268,-0.5750000000000268,MACRO_SURPRISE_PRICE_AGREEMENT
2025-12-18,2025-12-18 00:00:00+00:00,2,-0.5125000000000268,-0.5750000000000268,MACRO_SURPRISE_PRICE_AGREEMENT
2026-01-12,2026-01-12 00:15:00+00:00,2,0.11249999999990434,0.04999999999990434,MACRO_SURPRISE_PRICE_AGREEMENT
2026-02-02,2026-02-02 00:00:00+00:00,3,0.4812499999998221,0.3874999999998221,MACRO_SURPRISE_PRICE_AGREEMENT
2026-03-20,2026-03-20 00:00:00+00:00,3,-0.14375000000010907,-0.23750000000010907,MACRO_SURPRISE_PRICE_AGREEMENT
2026-06-12,2026-06-12 00:00:00+00:00,4,0.8499999999997399,0.7249999999997399,MACRO_SURPRISE_PRICE_AGREEMENT
