policy_id,attempt_no,timeframe,mechanic,entry_time,exit_time,direction,entry_price,exit_price,initial_stop,final_stop,initial_risk_price,risk_usd,entry_spread,entry_spread_r,exit_reason,gross_r,extra_cost_r,stress_net_r,holding_minutes,current_account_feasible
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-08-16 04:00:00+00:00,2017-08-16 08:00:00+00:00,LONG,1273.217,1270.311,1262.310006857123,1262.310006857123,10.906993142877063,10.906993142877063,0.28500000000008185,0.026130024679276925,SIGNAL_EXIT,-0.266434567431444,0.03285353980142062,-0.34928810723286463,240.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-08-17 00:00:00+00:00,2017-08-18 16:45:00+00:00,LONG,1283.168,1285.1321138384928,1271.591132642864,1285.1321138384928,11.576867357135825,11.576867357135825,0.22699999999986176,0.019608067795640935,STOP,0.1696584903240077,0.07724635739063875,0.04241213293336896,2445.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2017-08-18 08:00:00+00:00,2017-08-18 16:45:00+00:00,LONG,1293.189,1285.1321138384928,1281.0922145323111,1285.1321138384928,12.096785467689038,12.096785467689038,0.2400000000000091,0.019839981509224742,STOP,-0.6660353019426093,0.03534857816639084,-0.7513838801090001,525.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2017-08-18 08:00:00+00:00,2017-08-20 22:20:00+00:00,LONG,1293.189,1282.5161328115748,1278.6728574387732,1282.5161328115748,14.516142561226845,14.516142561226845,0.2400000000000091,0.016533317924353953,STOP,-0.7352412766276398,0.08328850262239335,-0.8685297792500333,3740.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-08-21 08:00:00+00:00,2017-08-25 00:00:00+00:00,LONG,1288.238,1286.618,1275.634471667937,1280.690614215702,12.603528332063004,12.603528332063004,0.19900000000006912,0.015789229393313536,SIGNAL_EXIT,-0.12853543526211514,0.12562619701543257,-0.3041616322775477,5280.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2017-08-21 12:00:00+00:00,2017-08-25 13:45:00+00:00,LONG,1287.881,1280.1525496494078,1273.1376777014482,1280.1525496494078,14.743322298551849,14.743322298551849,0.21199999999998909,0.014379391273350419,STOP,-0.5242000543765791,0.11703744911707054,-0.6912375034936498,5865.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-08-25 16:00:00+00:00,2017-08-29 18:45:00+00:00,LONG,1290.692,1309.8364043793251,1279.2339176192409,1309.8364043793251,11.458082380759079,11.458082380759079,0.2740000000001146,0.023913251004393857,STOP,1.670820975373092,0.15186696244990583,1.4689540129231862,5925.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2017-08-28 04:00:00+00:00,2017-08-29 19:00:00+00:00,LONG,1294.279,1307.150638442546,1281.4578421454282,1307.150638442546,12.821157854571776,12.821157854571776,0.22700000000008913,0.017705109208927282,STOP,1.00393728776659,0.06775909086013011,0.8861781969064598,2340.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2017-08-28 08:00:00+00:00,2017-08-29 18:45:00+00:00,LONG,1296.432,1309.8364043793251,1285.661979198464,1309.8364043793251,10.77002080153598,10.77002080153598,0.2640000000001237,0.02451248747471992,STOP,1.24460338808384,0.07490893919334628,1.1196944488904939,2085.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2017-08-28 16:00:00+00:00,2017-08-29 19:00:00+00:00,LONG,1306.349,1307.150638442546,1292.5687962219365,1307.150638442546,13.78020377806346,13.78020377806346,0.2580000000000382,0.01872250977962643,STOP,0.058173192171677636,0.05034395798299966,-0.04217076581132203,1620.0,False
D1_DONCHIAN_55_20_TRAIL,11099,D1,DONCHIAN,2017-08-29 00:00:00+00:00,2017-09-18 15:20:00+00:00,LONG,1317.721,1307.6807633612507,1284.9606797182796,1307.6807633612507,32.7603202817203,32.7603202817203,0.27899999999999636,0.008516400254965566,STOP,-0.3064755335848045,0.22965621356605473,-0.5861317471508593,29720.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-08-30 08:00:00+00:00,2017-09-10 22:00:00+00:00,LONG,1308.778,1335.871,1294.2502091202455,1340.960875801669,14.527790879754487,14.527790879754487,0.18000000000006366,0.012390046187332342,GAP_THROUGH_STOP,1.864908451962652,0.2997129228184657,1.5151955291441863,16680.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2017-08-30 08:00:00+00:00,2017-09-10 22:00:00+00:00,LONG,1308.778,1335.871,1291.3446509442947,1338.2046884352808,17.433349055705385,17.433349055705385,0.18000000000006366,0.01032503848944362,GAP_THROUGH_STOP,1.5540903766355434,0.24976076901538805,1.2543296076201553,16680.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2017-09-04 00:00:00+00:00,2017-09-10 22:00:00+00:00,LONG,1336.228,1335.871,1321.2634901070116,1340.960875801669,14.964509892988433,14.964509892988433,0.19600000000014006,0.013097655813771432,GAP_THROUGH_STOP,-0.02385644451792183,0.1818190741153621,-0.2556755186332839,9960.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2017-09-04 00:00:00+00:00,2017-09-10 22:00:00+00:00,LONG,1336.228,1335.871,1318.270588128414,1338.2046884352808,17.95741187158612,17.95741187158612,0.19600000000014006,0.01091471317814286,GAP_THROUGH_STOP,-0.019880370431601523,0.15151589509613506,-0.22139626552773656,9960.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-09-11 12:00:00+00:00,2017-09-13 14:35:00+00:00,LONG,1336.129,1322.52087372025,1322.52087372025,1322.52087372025,13.608126279749978,13.608126279749978,0.2199999999997999,0.01616681058634635,STOP,-0.9999999999999992,0.0762539669149937,-1.126253966914993,3035.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2017-09-11 12:00:00+00:00,2017-09-14 00:50:00+00:00,LONG,1336.129,1319.7992484643,1319.7992484643,1319.7992484643,16.329751535699977,16.329751535699977,0.2199999999997999,0.013472342155288622,STOP,-0.9999999999999934,0.0726987655129004,-1.122698765512894,3650.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2017-09-11 20:00:00+00:00,2017-09-14 22:05:00+00:00,SHORT,1327.548,1332.3190952775171,1341.2931777174745,1332.3190952775171,13.7451777174744,13.7451777174744,0.1310000000000855,0.00953061522322434,STOP,-0.34711048307884634,0.10042663491280648,-0.49753711799165284,4445.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-09-14 04:00:00+00:00,2017-09-14 12:00:00+00:00,LONG,1321.839,1320.158,1309.248004626508,1309.510390274219,12.590995373492063,12.590995373492063,0.2699999999999818,0.021443896371244425,SIGNAL_EXIT,-0.13350811037061172,0.03309243267167572,-0.21660054304228743,480.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2017-09-14 16:00:00+00:00,2017-09-17 23:45:00+00:00,LONG,1325.392,1314.9099338425117,1308.9709047224828,1314.9099338425117,16.42109527751733,16.42109527751733,0.15300000000002,0.009317283495060004,STOP,-0.6383292941390888,0.08909398603492691,-0.7774232801740157,4785.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-09-15 04:00:00+00:00,2017-09-15 12:00:00+00:00,LONG,1329.811,1322.318,1315.9666670303654,1315.9666670303654,13.844332969634472,13.844332969634472,0.27299999999991087,0.01971925990213444,SIGNAL_EXIT,-0.5412322873506974,0.030096550522193035,-0.6213288378728905,480.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-09-18 04:00:00+00:00,2017-09-25 15:15:00+00:00,SHORT,1317.631,1302.5713570660196,1330.9363802476366,1302.5713570660196,13.305380247636482,13.305380247636482,0.24799999999981992,0.018639076477643225,STOP,1.1318461144059113,0.21901384596036952,0.8628322684455417,10755.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2017-09-18 08:00:00+00:00,2017-09-20 12:00:00+00:00,SHORT,1313.908,1314.581,1327.0974237352546,1318.3328630833228,13.1894237352547,13.1894237352547,0.3100000000001728,0.02350368038988372,SIGNAL_EXIT,-0.05102573194317087,0.08024105939552603,-0.1812667913386969,3120.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2017-09-18 08:00:00+00:00,2017-09-25 15:15:00+00:00,SHORT,1313.908,1304.9434165770228,1329.7353084823055,1304.9434165770228,15.82730848230564,15.82730848230564,0.3100000000001728,0.0195864003249031,STOP,0.5663997408655513,0.18043049896065833,0.335969241904893,10515.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2017-09-18 12:00:00+00:00,2017-09-20 18:35:00+00:00,LONG,1313.499,1300.3861164535183,1297.9187819418096,1300.3861164535183,15.580218058190363,15.580218058190363,0.2380000000000564,0.015275781064883247,STOP,-0.8416367150643579,0.07034605936521438,-0.9619827744295724,3275.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2017-09-21 08:00:00+00:00,2017-09-25 15:15:00+00:00,SHORT,1295.021,1302.5713570660196,1307.9665163969244,1302.5713570660196,12.945516396924404,12.945516396924404,0.21800000000007458,0.01683980718234361,STOP,-0.5832410878420755,0.13948683940454254,-0.7727279272466181,6195.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2017-09-21 08:00:00+00:00,2017-09-25 00:00:00+00:00,LONG,1295.239,1292.031,1279.7043803236907,1281.4962382611118,15.534619676309283,15.534619676309283,0.21800000000007458,0.01403317265195301,SIGNAL_EXIT,-0.20650650397913317,0.10192289005619877,-0.3584293940353319,5280.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2017-09-25 16:00:00+00:00,2017-09-26 04:00:00+00:00,SHORT,1304.898,1313.309,1320.8735510020826,1320.8735510020826,15.975551002082785,15.975551002082785,0.2400000000000091,0.01502295601376876,SIGNAL_EXIT,-0.5264920126325213,0.029732933777249542,-0.6062249464097709,720.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2017-09-26 04:00:00+00:00,2017-09-26 12:40:00+00:00,LONG,1313.309,1299.830193820491,1299.830193820491,1299.830193820491,13.47880617950892,13.47880617950892,0.2380000000000564,0.017657350126591666,STOP,-0.9999999999999959,0.031634024794948395,-1.0816340247949443,520.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-09-26 04:00:00+00:00,2017-10-04 11:55:00+00:00,SHORT,1313.071,1281.6477583115548,1326.5498061795088,1281.6477583115548,13.47880617950892,13.47880617950892,0.2380000000000564,0.017657350126591666,STOP,2.33130748153469,0.23855609659089544,2.042751384943795,11995.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2017-09-26 20:00:00+00:00,2017-10-08 22:10:00+00:00,SHORT,1295.782,1277.0852413138455,1312.7937878133982,1277.0852413138455,17.011787813398318,17.011787813398318,0.16600000000016735,0.009757939719270857,STOP,1.0990472542473795,0.2663798344964766,0.7826674197509028,17410.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2017-09-27 16:00:00+00:00,2017-10-04 11:55:00+00:00,SHORT,1285.371,1281.6477583115548,1299.7104341062418,1281.6477583115548,14.339434106241635,14.339434106241635,0.23799999999982901,0.01659758664369,STOP,0.259650531594179,0.18762605057878784,0.02202448101539116,9835.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2017-09-27 16:00:00+00:00,2017-10-08 22:10:00+00:00,SHORT,1285.371,1277.0852413138455,1302.57832092749,1277.0852413138455,17.207320927489963,17.207320927489963,0.23799999999982901,0.013831322203075,STOP,0.4815252020387155,0.24640271274199077,0.18512248929672476,16210.0,False
D1_DONCHIAN_20_10_TRAIL,11098,D1,DONCHIAN,2017-09-28 00:00:00+00:00,2017-10-13 12:35:00+00:00,SHORT,1283.512,1299.9368179853432,1312.8614599423543,1299.9368179853432,29.34945994235433,29.34945994235433,0.22900000000004184,0.0078025285797361805,STOP,-0.5596293089414058,0.19535306461194524,-0.8049823735533511,22355.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-10-05 00:00:00+00:00,2017-10-06 16:05:00+00:00,SHORT,1273.952,1274.9990786290336,1285.6499424188548,1274.9990786290336,11.697942418854879,11.697942418854879,0.2760000000000673,0.023593892850353522,STOP,-0.08950964122938028,0.07561574330246192,-0.2151253845318422,2405.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2017-10-09 04:00:00+00:00,2017-10-16 19:05:00+00:00,LONG,1282.499,1293.9618445746619,1270.8041605650299,1293.9618445746619,11.694839434970188,11.694839434970188,0.20000000000004547,0.017101560146435248,STOP,0.9801626297138708,0.2539551991536469,0.6762074305602239,10985.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-10-09 08:00:00+00:00,2017-10-10 10:10:00+00:00,SHORT,1279.912,1291.7527224632217,1291.7527224632217,1291.7527224632217,11.840722463221653,11.840722463221653,0.1959999999999127,0.016553044006284778,STOP,-1.0000000000000049,0.05756382047964762,-1.1075638204796525,1570.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2017-10-09 12:00:00+00:00,2017-10-12 03:20:00+00:00,SHORT,1282.901,1294.7735080664777,1297.0504236080728,1294.7735080664777,14.149423608072706,14.149423608072706,0.19100000000003092,0.013498783080539,STOP,-0.8390806859230626,0.08647780609331684,-0.9755584920163796,3800.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2017-10-10 12:00:00+00:00,2017-10-16 19:05:00+00:00,LONG,1292.291,1291.9534853371056,1278.541249618844,1291.9534853371056,13.749750381155945,13.749750381155945,0.22000000000002728,0.01600029047083921,STOP,-0.024546966565802412,0.1820613859682781,-0.2566083525340805,9065.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-10-11 00:00:00+00:00,2017-10-11 08:00:00+00:00,SHORT,1289.582,1289.469,1300.830814412953,1300.4644734307662,11.248814412952967,11.248814412952967,0.25,0.022224564369390427,SIGNAL_EXIT,0.010045503094969486,0.037040940615650705,-0.07699543752068122,480.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-10-12 00:00:00+00:00,2017-10-16 19:05:00+00:00,LONG,1292.642,1293.9618445746619,1281.502859814467,1293.9618445746619,11.139140185533147,11.139140185533147,0.24099999999998545,0.021635422122883587,STOP,0.11848711414692174,0.17759886114732695,-0.10911174700040521,6905.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2017-10-12 16:00:00+00:00,2017-10-16 07:30:00+00:00,SHORT,1292.258,1305.4141433515165,1305.4141433515165,1305.4141433515165,13.156143351516473,13.156143351516473,0.2239999999999327,0.01702626628601708,STOP,-0.9999999999999981,0.11979511202916475,-1.169795112029163,5250.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2017-10-16 20:00:00+00:00,2017-10-27 20:00:00+00:00,SHORT,1294.631,1273.018,1308.0806226540712,1280.0213099817217,13.449622654071089,13.449622654071089,0.2279999999998381,0.01695214846275441,SIGNAL_EXIT,1.6069595821305798,0.3085588426336875,1.2484007394968921,15840.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-10-17 08:00:00+00:00,2017-10-18 09:20:00+00:00,LONG,1290.591,1279.742249189138,1279.742249189138,1279.742249189138,10.848750810861825,10.848750810861825,0.25699999999983447,0.02368936336361646,STOP,-1.0000000000000098,0.06170705329264206,-1.1117070532926518,1520.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2017-10-17 16:00:00+00:00,2017-10-19 12:25:00+00:00,SHORT,1284.242,1289.3486903939815,1295.3993101068027,1289.3486903939815,11.157310106802793,11.157310106802793,0.19600000000014006,0.017566958175755612,STOP,-0.45769906412011874,0.08494368682803763,-0.5926427509481564,2665.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-10-19 00:00:00+00:00,2017-10-22 22:05:00+00:00,LONG,1280.529,1277.6580855344228,1270.2202803561565,1277.6580855344228,10.308719643843423,10.308719643843423,0.22800000000006548,0.022117198631571255,STOP,-0.2784937960061618,0.16219750549814327,-0.49069130150430507,5645.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2017-10-23 00:00:00+00:00,2017-10-30 16:00:00+00:00,SHORT,1274.938,1274.589,1286.5541709788524,1276.1518991579992,11.616170978852367,11.616170978852367,0.25099999999997635,0.02160780867094074,SIGNAL_EXIT,0.030044323610209114,0.2568258799534367,-0.2767815563432276,11040.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2017-10-23 00:00:00+00:00,2017-10-30 16:40:00+00:00,SHORT,1274.938,1278.185882350999,1288.877405174623,1278.185882350999,13.939405174622841,13.939405174622841,0.25099999999997635,0.01800650722578395,STOP,-0.23300006781579077,0.21471902983382063,-0.49771909764961136,11080.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-10-23 12:00:00+00:00,2017-10-30 16:15:00+00:00,SHORT,1275.328,1276.1518991579992,1286.3063145929934,1276.1518991579992,10.978314592993552,10.978314592993552,0.20100000000002183,0.018308821294691413,STOP,-0.07504787287886983,0.2561394231188541,-0.38118729599772394,10335.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2017-10-30 12:00:00+00:00,2017-10-31 12:00:00+00:00,LONG,1270.879,1273.669,1258.6751008420008,1265.0173519278355,12.203899157999128,12.203899157999128,0.1979999999998654,0.01622432285259297,SIGNAL_EXIT,0.22861545837761751,0.053261665930265656,0.12535379244735184,1440.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-10-31 08:00:00+00:00,2017-11-01 09:20:00+00:00,SHORT,1276.928,1279.583530298037,1286.7527486229747,1279.583530298037,9.824748622974576,9.824748622974576,0.2439999999999145,0.024835241018720353,STOP,-0.27028989747656945,0.06813858248535636,-0.3884284799619258,1520.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2017-11-01 04:00:00+00:00,2017-11-01 08:00:00+00:00,SHORT,1270.102,1275.848,1281.8175302980371,1281.8175302980371,11.715530298037013,11.715530298037013,0.2259999999998854,0.019290633394354557,SIGNAL_EXIT,-0.49046008621245546,0.030586181266875612,-0.5710462674793311,240.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-11-02 00:00:00+00:00,2017-11-06 16:45:00+00:00,SHORT,1275.318,1278.5820139711277,1286.1620486149582,1278.5820139711277,10.844048614958117,10.844048614958117,0.26099999999996726,0.02406850146724239,STOP,-0.30099588142987416,0.17929381381151643,-0.5302896952413906,6765.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2017-11-02 00:00:00+00:00,2017-11-03 08:00:00+00:00,LONG,1275.579,1274.922,1262.5661416620503,1268.4787937369315,13.01285833794974,13.01285833794974,0.26099999999996726,0.020057084556035325,SIGNAL_EXIT,-0.05048852319277918,0.058916084902793146,-0.15940460809557233,1920.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2017-11-06 00:00:00+00:00,2017-11-06 17:10:00+00:00,SHORT,1270.489,1281.2965162996488,1283.7776661043151,1281.2965162996488,13.288666104315004,13.288666104315004,0.25299999999992906,0.019038780718388028,STOP,-0.8132882724880456,0.04141478293622843,-0.9047030554242741,1030.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-11-07 08:00:00+00:00,2017-11-07 12:00:00+00:00,LONG,1279.068,1276.112,1268.5122467748367,1268.5122467748367,10.555753225163144,10.555753225163144,0.20000000000004547,0.01894701360801795,SIGNAL_EXIT,-0.2800368611264325,0.03394673271435778,-0.36398359384079026,240.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2017-11-07 08:00:00+00:00,2017-11-08 16:25:00+00:00,SHORT,1278.868,1286.5114211341006,1291.5349038701956,1286.5114211341006,12.666903870195775,12.666903870195775,0.20000000000004547,0.015789178006681625,STOP,-0.6034166843316013,0.06100488828795479,-0.7144215726195562,1945.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-11-08 04:00:00+00:00,2017-11-10 16:15:00+00:00,LONG,1277.838,1276.7043355751512,1267.4145536585709,1276.7043355751512,10.42344634142914,10.42344634142914,0.2359999999998763,0.02264126396102489,STOP,-0.10876099782304517,0.11307640436049209,-0.27183740218353725,3615.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2017-11-08 16:00:00+00:00,2017-11-10 16:15:00+00:00,LONG,1283.849,1276.7043355751512,1273.069670036767,1276.7043355751512,10.779329963232803,10.779329963232803,0.1979999999998654,0.01836848864217194,STOP,-0.6628115522224938,0.09310836914322754,-0.8059199213657213,2895.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2017-11-09 08:00:00+00:00,2017-11-14 18:10:00+00:00,SHORT,1284.332,1282.593632029739,1296.7856028885385,1282.593632029739,12.453602888538423,12.453602888538423,0.1959999999999127,0.01573841736838259,STOP,0.13958755436637899,0.17651629882241096,-0.08692874445603198,7810.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-11-13 08:00:00+00:00,2017-11-15 20:00:00+00:00,LONG,1276.749,1277.891,1267.1129479266397,1276.6623650429444,9.636052073360396,9.636052073360396,0.20000000000004547,0.020755388044545835,SIGNAL_EXIT,0.11851326573433525,0.12193790476167907,-0.05342463902734382,3600.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2017-11-14 12:00:00+00:00,2017-11-14 15:10:00+00:00,SHORT,1273.011,1281.9435943069564,1281.9435943069564,1281.9435943069564,8.932594306956435,8.932594306956435,0.2380000000000564,0.02664399521813155,STOP,-0.9999999999999948,0.038754760785000675,-1.0887547607849954,190.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2017-11-15 08:00:00+00:00,2017-11-15 16:00:00+00:00,LONG,1282.992,1278.399,1271.362252125146,1272.670487772037,11.62974787485394,11.62974787485394,0.24099999999998545,0.02072271923633703,SIGNAL_EXIT,-0.3949354749066526,0.03582766119698873,-0.4807631361036413,480.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2017-11-16 08:00:00+00:00,2017-11-17 04:00:00+00:00,SHORT,1276.022,1283.319,1287.7829756733652,1287.7829756733652,11.760975673365289,11.760975673365289,0.18600000000014916,0.015815014431275247,SIGNAL_EXIT,-0.6204417220694803,0.050307617590485756,-0.7207493396599661,1200.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-11-16 12:00:00+00:00,2017-11-20 15:10:00+00:00,LONG,1278.401,1285.5358504975284,1268.6715400919193,1285.5358504975284,9.729459908080857,9.729459908080857,0.22000000000002728,0.022611738172362995,STOP,0.7333244152229267,0.17947353419949402,0.5038508810234326,5950.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2017-11-17 20:00:00+00:00,2017-11-20 16:35:00+00:00,LONG,1294.049,1283.9438504975283,1283.597353100849,1283.9438504975283,10.451646899151113,10.451646899151113,0.2480000000000473,0.023728317880715045,STOP,-0.9668475791401304,0.1243989223570796,-1.14124650149721,4115.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2017-11-17 20:00:00+00:00,2017-11-20 16:40:00+00:00,LONG,1294.049,1282.0429922471162,1281.5070237210186,1282.0429922471162,12.541976278981334,12.541976278981334,0.2480000000000473,0.019773598233929206,STOP,-0.9572660229795057,0.10376266546364321,-1.111028688443149,4120.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2017-11-17 20:00:00+00:00,2017-11-20 16:40:00+00:00,LONG,1294.049,1282.0429922471162,1281.5070237210186,1282.0429922471162,12.541976278981334,12.541976278981334,0.2480000000000473,0.019773598233929206,STOP,-0.9572660229795057,0.10376266546364321,-1.111028688443149,4120.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-11-21 04:00:00+00:00,2017-11-22 08:00:00+00:00,LONG,1280.359,1283.361,1269.7441104749394,1272.2128441654847,10.614889525060525,10.614889525060525,0.24799999999981992,0.02336340848525278,SIGNAL_EXIT,0.28281029142251607,0.06673016536451372,0.16608012605800238,1680.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2017-11-21 08:00:00+00:00,2017-11-29 13:40:00+00:00,LONG,1280.218,1286.5564620393877,1267.862025941431,1286.5564620393877,12.355974058568972,12.355974058568972,0.2660000000000764,0.02152804778799314,STOP,0.5129876454371376,0.2575789552327282,0.20540869020440938,11860.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-11-23 00:00:00+00:00,2017-11-29 13:30:00+00:00,LONG,1291.099,1288.3581103194751,1280.1508164991699,1288.3581103194751,10.948183500830046,10.948183500830046,0.2179999999998472,0.01991197900394338,STOP,-0.2503510906916188,0.2371968829169803,-0.5375479736085992,9450.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2017-11-29 16:00:00+00:00,2017-12-01 16:15:00+00:00,SHORT,1285.371,1282.158586494422,1295.4263293304155,1282.158586494422,10.055329330415377,10.055329330415377,0.24099999999998545,0.02396739003575032,STOP,0.3194737238352956,0.09981232840355646,0.16966139543173914,2895.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-11-30 04:00:00+00:00,2017-11-30 16:55:00+00:00,LONG,1284.458,1274.819261702835,1274.819261702835,1274.819261702835,9.638738297164885,9.638738297164885,0.25,0.025937004646503826,STOP,-1.000000000000011,0.05066721810459393,-1.100667218104605,775.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2017-11-30 04:00:00+00:00,2017-11-30 17:05:00+00:00,LONG,1284.458,1272.8915140434021,1272.8915140434021,1272.8915140434021,11.566485956597862,11.566485956597862,0.25,0.021614170538753186,STOP,-1.000000000000007,0.04243281952295504,-1.0924328195229622,785.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-12-01 08:00:00+00:00,2017-12-01 16:15:00+00:00,SHORT,1275.259,1283.556357169701,1285.0151285038792,1283.556357169701,9.756128503879072,9.756128503879072,0.21900000000005093,0.022447428804671415,STOP,-0.8504764124828702,0.04308189460941215,-0.9435583070922824,495.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2017-12-01 08:00:00+00:00,2017-12-03 23:05:00+00:00,LONG,1275.478,1273.5339708035815,1263.7706457953452,1273.5339708035815,11.707354204654886,11.707354204654886,0.21900000000005093,0.018706190670559515,STOP,-0.1660519672024287,0.10420503697519591,-0.3202570041776246,3785.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2017-12-04 08:00:00+00:00,2017-12-13 16:05:00+00:00,SHORT,1273.881,1247.8131746776048,1284.7512064337343,1247.8131746776048,10.870206433734237,10.870206433734237,0.1979999999998654,0.018214925466861306,STOP,2.3980984612672342,0.32822577622555515,2.0198726850416793,13445.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2017-12-04 12:00:00+00:00,2017-12-05 00:00:00+00:00,SHORT,1273.582,1276.768,1286.6656103344571,1286.6656103344571,13.083610334457063,13.083610334457063,0.21899999999982356,0.016738499114656757,SIGNAL_EXIT,-0.24351076794218304,0.03630496383318888,-0.32981573177537193,720.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2017-12-05 16:00:00+00:00,2017-12-13 16:00:00+00:00,SHORT,1264.011,1246.552,1274.840292417015,1247.8131746776048,10.829292417014935,10.829292417014935,0.20800000000008367,0.019207164419466134,SIGNAL_EXIT,1.6122013634582957,0.28626062355923587,1.2759407398990599,11520.0,False
