timestamp_broker	timestamp_local	run_id	account	symbol	magic	action	direction	position_ticket	volume	entry_price	current_price	current_sl	new_sl	tp	risk_points	unrealized_r	trigger_r	lock_r	retcode	reason
2016.08.03 14:10:40	2016.08.03 14:10:40	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_TEN_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	4	0.02	0.00	1357.02	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2016.08.04 12:34:26	2016.08.04 12:34:26	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_TEN_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_RELEASE_CLOSE_OK	SHORT	4	0.02	1357.02	1363.27	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2017.02.07 07:11:42	2017.02.07 07:11:42	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_TEN_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	11	0.03	0.00	1229.08	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2017.02.07 14:30:37	2017.02.07 14:30:37	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_TEN_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_RELEASE_CLOSE_OK	SHORT	11	0.03	1229.08	1233.24	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2017.02.08 14:13:31	2017.02.08 14:13:31	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_TEN_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	15	0.05	0.00	1240.87	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2017.02.08 16:00:00	2017.02.08 16:00:00	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_TEN_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_REBALANCE_OPEN_OK	SHORT	17	0.01	0.00	1242.57	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2017.02.09 07:48:37	2017.02.09 07:48:37	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_TEN_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_RELEASE_CLOSE_OK	SHORT	17	0.01	1242.57	1243.36	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2017.02.09 07:48:37	2017.02.09 07:48:37	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_TEN_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_RELEASE_CLOSE_OK	SHORT	15	0.05	1240.87	1243.36	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2017.02.09 13:55:38	2017.02.09 13:55:38	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_TEN_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	20	0.06	0.00	1241.33	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2017.02.10 06:28:41	2017.02.10 06:28:41	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_TEN_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_REBALANCE_CLOSE_OK	SHORT	20	0.02	1241.33	1221.98	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
