timestamp_broker	timestamp_local	run_id	account	symbol	magic	deal_ticket	position_id	entry_code	type_code	reason_code	direction	volume	price	profit	commission	swap	fee	order_ticket	comment
2016.08.02 08:00:00	2016.08.02 08:00:00	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_TEN_YEAR	1025742	XAUUSD	932200	2	2	0	0	3	LONG	0.01	1358.80	0.00	0.00	0.00	0.0000000000000000	2	A1_M5_MOM_ROUTER_V1_
2016.08.02 16:00:00	2016.08.02 16:00:00	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_TEN_YEAR	1025742	XAUUSD	932200	3	3	0	0	3	LONG	0.01	1366.83	0.00	0.00	0.00	0.0000000000000000	3	A1_M5_MOM_ROUTER_V1_
2016.08.03 14:10:40	2016.08.03 14:10:40	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_TEN_YEAR	1025742	XAUUSD	932202	4	4	0	1	3	SHORT	0.02	1357.02	0.00	0.00	0.00	0.0000000000000000	4	H4_CLUSTER_HEDGE
2016.08.04 12:34:26	2016.08.04 12:34:26	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_TEN_YEAR	1025742	XAUUSD	932202	5	4	1	0	3	SHORT	0.02	1363.27	-12.50	0.00	0.00	0.0000000000000000	5	
2016.08.05 12:30:30	2016.08.05 12:30:30	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_TEN_YEAR	1025742	XAUUSD	932200	6	2	1	1	4	LONG	0.01	1346.43	-12.37	0.00	0.00	0.0000000000000000	6	sl 1346.48
2016.08.05 12:30:30	2016.08.05 12:30:30	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_TEN_YEAR	1025742	XAUUSD	932200	7	3	1	1	4	LONG	0.01	1346.43	-20.40	0.00	0.00	0.0000000000000000	7	sl 1346.52
2017.02.02 08:00:00	2017.02.02 08:00:00	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_TEN_YEAR	1025742	XAUUSD	932200	8	8	0	0	3	LONG	0.01	1217.67	0.00	0.00	0.00	0.0000000000000000	8	A1_M5_MOM_ROUTER_V1_
2017.02.06 12:00:00	2017.02.06 12:00:00	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_TEN_YEAR	1025742	XAUUSD	932200	9	9	0	0	3	LONG	0.01	1228.77	0.00	0.00	0.00	0.0000000000000000	9	A1_M5_MOM_ROUTER_V1_
2017.02.06 20:00:00	2017.02.06 20:00:00	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_TEN_YEAR	1025742	XAUUSD	932200	10	10	0	0	3	LONG	0.01	1235.17	0.00	0.00	0.00	0.0000000000000000	10	A1_M5_MOM_ROUTER_V1_
2017.02.07 07:11:42	2017.02.07 07:11:42	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_TEN_YEAR	1025742	XAUUSD	932202	11	11	0	1	3	SHORT	0.03	1229.08	0.00	0.00	0.00	0.0000000000000000	11	H4_CLUSTER_HEDGE
2017.02.07 14:30:37	2017.02.07 14:30:37	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_TEN_YEAR	1025742	XAUUSD	932202	12	11	1	0	3	SHORT	0.03	1233.24	-12.48	0.00	0.00	0.0000000000000000	12	
2017.02.08 08:00:00	2017.02.08 08:00:00	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_TEN_YEAR	1025742	XAUUSD	932200	13	13	0	0	3	LONG	0.01	1237.21	0.00	0.00	0.00	0.0000000000000000	13	A1_M5_MOM_ROUTER_V1_
2017.02.08 12:00:00	2017.02.08 12:00:00	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_TEN_YEAR	1025742	XAUUSD	932200	14	14	0	0	3	LONG	0.01	1239.97	0.00	0.00	0.00	0.0000000000000000	14	A1_M5_MOM_ROUTER_V1_
2017.02.08 14:13:31	2017.02.08 14:13:31	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_TEN_YEAR	1025742	XAUUSD	932202	15	15	0	1	3	SHORT	0.05	1240.87	0.00	0.00	0.00	0.0000000000000000	15	H4_CLUSTER_HEDGE
2017.02.08 16:00:00	2017.02.08 16:00:00	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_TEN_YEAR	1025742	XAUUSD	932200	16	16	0	0	3	LONG	0.01	1242.85	0.00	0.00	0.00	0.0000000000000000	16	A1_M5_MOM_ROUTER_V1_
