family,regime,signal_time_utc,entry_time_utc,side,window,risk_pips,status,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,r,extra_half_pip_stress_r,fixed_0p01_lot_usd
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2021-05-26 23:55:00+00:00,2021-05-27 00:00:00+00:00,LONG,DEVELOPMENT_2019_2022,20.23749999999991,CLOSED,2021-05-27 12:00:00+00:00,1.2192800000000001,1.2172562500000002,1.222315625,1.21957,TIME_12H,0.0020237499999999,0.14329833230384967,0.11859172328593616,0.28999999999990145
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2021-06-01 23:55:00+00:00,2021-06-02 00:00:00+00:00,LONG,DEVELOPMENT_2019_2022,10.650000000000936,CLOSED,2021-06-02 06:35:00+00:00,1.2218,1.220735,1.2233975,1.2207249999999998,STOP,0.001065,-1.009389671361652,-1.0563380281691637,-1.0750000000001592
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2021-06-30 23:55:00+00:00,2021-07-01 00:00:00+00:00,LONG,DEVELOPMENT_2019_2022,16.00000000000046,CLOSED,2021-07-01 05:15:00+00:00,1.18567,1.18407,1.18807,1.18406,STOP,0.0016,-1.0062500000000696,-1.0375000000000696,-1.6100000000001113
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2021-07-06 23:55:00+00:00,2021-07-07 00:00:00+00:00,LONG,DEVELOPMENT_2019_2022,22.07499999999918,CLOSED,2021-07-07 12:00:00+00:00,1.1823000000000001,1.1800925000000002,1.18561125,1.18284,TIME_12H,0.0022074999999999,0.24462061155143255,0.22197055492628998,0.5399999999997629
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2021-07-14 23:55:00+00:00,2021-07-15 00:00:00+00:00,SHORT,DEVELOPMENT_2019_2022,16.774999999999984,CLOSED,2021-07-15 08:35:00+00:00,1.1832799999999999,1.1849575,1.1807637500000001,1.1849675000000002,STOP,0.0016774999999999,-1.0059612518631216,-1.0357675111775795,-1.687500000000286
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2021-08-17 23:55:00+00:00,2021-08-18 00:00:00+00:00,LONG,DEVELOPMENT_2019_2022,20.68750000000064,CLOSED,2021-08-18 12:00:00+00:00,1.171,1.16893125,1.174103125,1.17201,TIME_12H,0.00206875,0.48821752265858875,0.4640483383685585,1.0099999999999554
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2021-08-23 23:55:00+00:00,2021-08-24 00:00:00+00:00,SHORT,DEVELOPMENT_2019_2022,13.775000000000317,CLOSED,2021-08-24 12:00:00+00:00,1.17438,1.1757575,1.17231375,1.17377,TIME_12H,0.0013775,0.4428312159709615,0.4065335753176039,0.6099999999999994
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2021-08-25 23:55:00+00:00,2021-08-26 00:00:00+00:00,SHORT,DEVELOPMENT_2019_2022,12.14999999999966,CLOSED,2021-08-26 12:00:00+00:00,1.17715,1.178365,1.1753275,1.1768500000000002,TIME_12H,0.0012149999999999,0.24691358024672397,0.20576131687223498,0.2999999999997449
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2021-09-02 23:55:00+00:00,2021-09-03 00:00:00+00:00,SHORT,DEVELOPMENT_2019_2022,10.55000000000028,CLOSED,2021-09-03 01:00:00+00:00,1.18735,1.188405,1.1857674999999999,1.188415,STOP,0.001055,-1.009478672985871,-1.056872037914781,-1.0650000000000936
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2021-09-07 23:55:00+00:00,2021-09-08 00:00:00+00:00,LONG,DEVELOPMENT_2019_2022,11.937499999998824,CLOSED,2021-09-08 06:20:00+00:00,1.18436,1.1831662500000002,1.1861506249999998,1.1831562500000001,STOP,0.0011937499999998,-1.0083769633509105,-1.0502617801048442,-1.203749999999948
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2021-09-22 23:55:00+00:00,2021-09-23 00:00:00+00:00,LONG,DEVELOPMENT_2019_2022,17.7874999999994,CLOSED,2021-09-23 06:25:00+00:00,1.16879,1.16701125,1.1714581249999998,1.1714481249999997,TARGET,0.0017787499999999,1.4943780744904474,1.4662684469430107,2.6581249999997336
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2021-10-13 23:55:00+00:00,2021-10-14 00:00:00+00:00,SHORT,DEVELOPMENT_2019_2022,17.362499999999947,CLOSED,2021-10-14 08:15:00+00:00,1.1596499999999998,1.1613862499999998,1.157045625,1.16139625,STOP,0.0017362499999999,-1.0057595392369536,-1.0345572354212604,-1.7462500000000603
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2021-10-20 23:55:00+00:00,2021-10-21 00:00:00+00:00,SHORT,DEVELOPMENT_2019_2022,10.449999999999626,CLOSED,2021-10-21 01:40:00+00:00,1.1652099999999999,1.1662549999999998,1.1636425,1.1662649999999999,STOP,0.0010449999999999,-1.0095693779905541,-1.057416267942712,-1.0550000000000281
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2021-10-21 23:55:00+00:00,2021-10-22 00:00:00+00:00,LONG,DEVELOPMENT_2019_2022,11.987499999999152,CLOSED,2021-10-22 07:30:00+00:00,1.16257,1.1613712500000002,1.164368125,1.164358125,TARGET,0.0011987499999999,1.4916579770594005,1.4499478623565816,1.7881249999998072
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2021-11-01 23:55:00+00:00,2021-11-02 00:00:00+00:00,SHORT,DEVELOPMENT_2019_2022,15.775000000000096,CLOSED,2021-11-02 12:00:00+00:00,1.15995,1.1615275,1.1575837500000001,1.16019,TIME_12H,0.0015775,-0.1521394611727531,-0.18383518225040762,-0.24000000000001798
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2021-11-08 23:55:00+00:00,2021-11-09 00:00:00+00:00,SHORT,DEVELOPMENT_2019_2022,11.125000000000718,CLOSED,2021-11-09 04:45:00+00:00,1.15876,1.1598725,1.15709125,1.1598825000000001,STOP,0.0011125,-1.0089887640450672,-1.0539325842697864,-1.1225000000001373
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2021-11-10 23:55:00+00:00,2021-11-11 00:00:00+00:00,LONG,DEVELOPMENT_2019_2022,29.775000000000773,CLOSED,2021-11-11 08:10:00+00:00,1.14864,1.1456625,1.15310625,1.1456525,STOP,0.0029775,-1.003358522250258,-1.0201511335013074,-2.987500000000143
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2021-11-22 23:55:00+00:00,2021-11-23 00:00:00+00:00,LONG,DEVELOPMENT_2019_2022,14.937500000000714,CLOSED,2021-11-23 02:15:00+00:00,1.12423,1.12273625,1.126470625,1.12272625,STOP,0.00149375,-1.0066945606695477,-1.040167364016828,-1.503750000000137
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2021-12-14 23:55:00+00:00,2021-12-15 00:00:00+00:00,LONG,DEVELOPMENT_2019_2022,17.54999999999951,CLOSED,2021-12-15 12:00:00+00:00,1.12583,1.1240750000000002,1.1284625,1.12724,TIME_12H,0.0017549999999999,0.8034188034187987,0.7749287749287685,1.4099999999999113
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2021-12-15 23:55:00+00:00,2021-12-16 00:00:00+00:00,SHORT,DEVELOPMENT_2019_2022,19.41250000000005,CLOSED,2021-12-16 07:50:00+00:00,1.12902,1.13096125,1.126108125,1.13097125,STOP,0.00194125,-1.005151320025793,-1.030907920154576,-1.951250000000071
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2021-12-29 23:55:00+00:00,2021-12-30 00:00:00+00:00,SHORT,DEVELOPMENT_2019_2022,23.78749999999874,CLOSED,2021-12-30 06:15:00+00:00,1.13594,1.1383187499999998,1.1323718750000002,1.1323818750000003,TARGET,0.0023787499999998,1.49579611140302,1.4747766684182573,3.5581249999996345
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2022-01-11 23:55:00+00:00,2022-01-12 00:00:00+00:00,SHORT,DEVELOPMENT_2019_2022,15.574999999998784,CLOSED,2022-01-12 12:00:00+00:00,1.13656,1.1381175,1.1342237500000003,1.13633,TIME_12H,0.0015574999999998,0.14767255216692263,0.1155698234349763,0.22999999999995246
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2022-01-12 23:55:00+00:00,2022-01-13 00:00:00+00:00,SHORT,DEVELOPMENT_2019_2022,24.487499999998885,CLOSED,2022-01-13 07:30:00+00:00,1.1439199999999998,1.1463687499999995,1.140246875,1.1463787499999996,STOP,0.0024487499999998,-1.004083716181698,-1.0245022970903266,-2.458749999999732
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2022-01-27 23:55:00+00:00,2022-01-28 00:00:00+00:00,LONG,DEVELOPMENT_2019_2022,28.02499999999819,CLOSED,2022-01-28 12:00:00+00:00,1.11454,1.1117375000000005,1.1187437499999997,1.1137299999999999,TIME_12H,0.0028024999999998,-0.2890276538805557,-0.3068688670830547,-0.8100000000001994
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2022-01-31 23:55:00+00:00,2022-02-01 00:00:00+00:00,SHORT,DEVELOPMENT_2019_2022,25.937499999999503,CLOSED,2022-02-01 07:50:00+00:00,1.12292,1.12551375,1.119029375,1.1255237500000002,STOP,0.0025937499999999,-1.0038554216868774,-1.0231325301206131,-2.603750000000238
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2022-02-23 23:55:00+00:00,2022-02-24 00:00:00+00:00,LONG,DEVELOPMENT_2019_2022,14.67499999999955,CLOSED,2022-02-24 00:25:00+00:00,1.13063,1.1291625,1.13283125,1.1291525,STOP,0.0014674999999999,-1.0068143100511897,-1.0408858603067286,-1.4775000000000205
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2022-03-21 23:55:00+00:00,2022-03-22 00:00:00+00:00,LONG,DEVELOPMENT_2019_2022,14.974999999999294,CLOSED,2022-03-22 00:30:00+00:00,1.1017400000000002,1.1002425000000002,1.10398625,1.1002325000000002,STOP,0.0014974999999999,-1.006677796327276,-1.0400667779633384,-1.507499999999995
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2022-04-04 23:55:00+00:00,2022-04-05 00:00:00+00:00,LONG,DEVELOPMENT_2019_2022,23.55000000000107,CLOSED,2022-04-05 12:00:00+00:00,1.09756,1.095205,1.1010925000000003,1.0970499999999999,TIME_12H,0.0023550000000001,-0.21656050955422965,-0.2377919320595366,-0.5100000000002325
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2022-04-26 23:55:00+00:00,2022-04-27 00:00:00+00:00,LONG,DEVELOPMENT_2019_2022,25.94999999999903,CLOSED,2022-04-27 06:35:00+00:00,1.06433,1.061735,1.0682224999999999,1.061725,STOP,0.0025949999999999,-1.0038535645472326,-1.0231213872832643,-2.6049999999999685
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2022-05-17 23:55:00+00:00,2022-05-18 00:00:00+00:00,SHORT,DEVELOPMENT_2019_2022,30.9500000000007,CLOSED,2022-05-18 08:35:00+00:00,1.05484,1.057935,1.0501975,1.0502075,TARGET,0.003095,1.496768982229415,1.4806138933764263,4.632500000000039
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2022-05-18 23:55:00+00:00,2022-05-19 00:00:00+00:00,LONG,DEVELOPMENT_2019_2022,25.95000000000125,CLOSED,2022-05-19 10:40:00+00:00,1.0473700000000001,1.044775,1.0512625000000002,1.0512525000000001,TARGET,0.0025950000000001,1.4961464354527405,1.4768786127167104,3.882500000000011
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2022-06-02 23:55:00+00:00,2022-06-03 00:00:00+00:00,SHORT,DEVELOPMENT_2019_2022,26.562500000000263,CLOSED,2022-06-03 12:00:00+00:00,1.07499,1.07764625,1.071005625,1.0729000000000002,TIME_12H,0.00265625,0.7868235294116529,0.7679999999998882,2.089999999999703
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2022-06-28 23:55:00+00:00,2022-06-29 00:00:00+00:00,LONG,DEVELOPMENT_2019_2022,25.74999999999994,CLOSED,2022-06-29 06:00:00+00:00,1.05227,1.049695,1.0561325,1.049685,STOP,0.0025749999999999,-1.0038834951456932,-1.0233009708738492,-2.5850000000000595
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2022-06-29 23:55:00+00:00,2022-06-30 00:00:00+00:00,LONG,DEVELOPMENT_2019_2022,25.06249999999932,CLOSED,2022-06-30 10:00:00+00:00,1.04464,1.04213375,1.0483993749999998,1.04212375,STOP,0.0025062499999999,-1.003990024937695,-1.023940149625975,-2.5162499999999977
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2022-06-30 23:55:00+00:00,2022-07-01 00:00:00+00:00,SHORT,DEVELOPMENT_2019_2022,26.562500000000263,CLOSED,2022-07-01 07:15:00+00:00,1.04782,1.05047625,1.043835625,1.043845625,TARGET,0.00265625,1.4962352941175956,1.477411764705831,3.9743749999998634
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2022-07-06 23:55:00+00:00,2022-07-07 00:00:00+00:00,LONG,DEVELOPMENT_2019_2022,28.78750000000041,CLOSED,2022-07-07 12:00:00+00:00,1.0184900000000001,1.01561125,1.022808125,1.0193999999999999,TIME_12H,0.00287875,0.31610942249231244,0.2987407729048179,0.9099999999997443
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2022-07-26 23:55:00+00:00,2022-07-27 00:00:00+00:00,LONG,DEVELOPMENT_2019_2022,35.67499999999946,CLOSED,2022-07-27 12:00:00+00:00,1.01293,1.0093625000000002,1.01828125,1.0147199999999998,TIME_12H,0.0035674999999999,0.5017519271197719,0.48773651016111697,1.7899999999997362
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2022-07-27 23:55:00+00:00,2022-07-28 00:00:00+00:00,SHORT,DEVELOPMENT_2019_2022,31.012500000000557,CLOSED,2022-07-28 09:55:00+00:00,1.02051,1.02361125,1.015858125,1.0158681250000001,TARGET,0.00310125,1.496775493752489,1.4806529625150848,4.6418749999999065
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2022-10-06 23:55:00+00:00,2022-10-07 00:00:00+00:00,LONG,DEVELOPMENT_2019_2022,35.01250000000011,CLOSED,2022-10-07 12:00:00+00:00,0.9789599999999999,0.97545875,0.984211875,0.9795,TIME_12H,0.00350125,0.15423063191719985,0.139950017850795,0.540000000000096
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2022-10-17 23:55:00+00:00,2022-10-18 00:00:00+00:00,SHORT,DEVELOPMENT_2019_2022,33.087499999999714,CLOSED,2022-10-18 12:00:00+00:00,0.98433,0.98763875,0.9793668750000002,0.98327,TIME_12H,0.0033087499999999,0.3203626747261331,0.30525122780508995,1.060000000000061
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2022-10-19 23:55:00+00:00,2022-10-20 00:00:00+00:00,LONG,DEVELOPMENT_2019_2022,27.41250000000028,CLOSED,2022-10-20 11:00:00+00:00,0.97661,0.97386875,0.980721875,0.980711875,TARGET,0.00274125,1.4963520291837784,1.478112175102611,4.101875000000033
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2022-10-25 23:55:00+00:00,2022-10-26 00:00:00+00:00,SHORT,DEVELOPMENT_2019_2022,32.074999999999186,CLOSED,2022-10-26 07:20:00+00:00,0.99616,0.9993675,0.9913487500000002,0.9993774999999999,STOP,0.0032074999999999,-1.0031176929072403,-1.018706157443484,-3.2174999999998732
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2022-11-08 23:55:00+00:00,2022-11-09 00:00:00+00:00,SHORT,DEVELOPMENT_2019_2022,31.20000000000012,CLOSED,2022-11-09 12:00:00+00:00,1.00803,1.01115,1.00335,1.0054800000000002,TIME_12H,0.00312,0.8173076923076379,0.8012820512819968,2.54999999999983
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2023-01-05 23:55:00+00:00,2023-01-06 00:00:00+00:00,LONG,OOS_2023,29.13750000000048,CLOSED,2023-01-06 11:50:00+00:00,1.05217,1.04925625,1.056540625,1.04924625,STOP,0.00291375,-1.0034320034320425,-1.0205920205920598,-2.9237500000001138
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2023-01-24 23:55:00+00:00,2023-01-25 00:00:00+00:00,SHORT,OOS_2023,15.71250000000024,CLOSED,2023-01-25 06:20:00+00:00,1.0889799999999998,1.09055125,1.0866231249999998,1.0905612500000001,STOP,0.00157125,-1.006364359586515,-1.0381861575180982,-1.5812500000003116
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2023-02-27 23:55:00+00:00,2023-02-28 00:00:00+00:00,SHORT,OOS_2023,21.74999999999816,CLOSED,2023-02-28 12:00:00+00:00,1.06093,1.0631049999999995,1.0576675000000002,1.06104,TIME_12H,0.0021749999999998,-0.05057471264370787,-0.07356321839083643,-0.1100000000000545
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2023-02-28 23:55:00+00:00,2023-03-01 00:00:00+00:00,LONG,OOS_2023,17.94999999999991,CLOSED,2023-03-01 06:35:00+00:00,1.0577500000000002,1.0559550000000002,1.0604425,1.0604325,TARGET,0.0017949999999999,1.4944289693592472,1.466573816155903,2.682499999999699
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2023-03-21 23:55:00+00:00,2023-03-22 00:00:00+00:00,SHORT,OOS_2023,21.174999999999944,CLOSED,2023-03-22 09:25:00+00:00,1.07724,1.0793575,1.07406375,1.0793675,STOP,0.0021174999999999,-1.0047225501771715,-1.0283353010626508,-2.12750000000006
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2023-04-12 23:55:00+00:00,2023-04-13 00:00:00+00:00,SHORT,OOS_2023,21.400000000000308,CLOSED,2023-04-13 08:00:00+00:00,1.0996599999999999,1.1018,1.09645,1.10181,STOP,0.00214,-1.0046728971963066,-1.028037383177615,-2.1500000000000963
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2023-04-13 23:55:00+00:00,2023-04-14 00:00:00+00:00,SHORT,OOS_2023,22.75000000000027,CLOSED,2023-04-14 02:05:00+00:00,1.10516,1.107435,1.1017474999999999,1.107445,STOP,0.002275,-1.004395604395645,-1.026373626373667,-2.2850000000000925
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2023-05-11 23:55:00+00:00,2023-05-12 00:00:00+00:00,LONG,OOS_2023,24.52499999999969,CLOSED,2023-05-12 12:00:00+00:00,1.0913000000000002,1.0888475000000002,1.0949787500000001,1.08924,TIME_12H,0.0024524999999999,-0.8399592252804309,-0.8603465851173329,-2.060000000000173
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2023-06-08 23:55:00+00:00,2023-06-09 00:00:00+00:00,SHORT,OOS_2023,21.500000000000963,CLOSED,2023-06-09 12:00:00+00:00,1.07818,1.08033,1.0749549999999999,1.07776,TIME_12H,0.00215,0.1953488372092395,0.17209302325575115,0.4199999999998649
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2023-06-22 23:55:00+00:00,2023-06-23 00:00:00+00:00,LONG,OOS_2023,15.924999999998857,CLOSED,2023-06-23 02:05:00+00:00,1.09563,1.0940375000000002,1.0980187499999998,1.0940275000000002,STOP,0.0015924999999998,-1.0062794348509592,-1.0376766091052803,-1.6024999999999512
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2023-07-06 23:55:00+00:00,2023-07-07 00:00:00+00:00,SHORT,OOS_2023,16.724999999999657,CLOSED,2023-07-07 12:00:00+00:00,1.08894,1.0906125,1.0864312500000002,1.0888300000000002,TIME_12H,0.0016724999999999,0.06576980568002334,0.03587443946178538,0.10999999999983245
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2023-07-10 23:55:00+00:00,2023-07-11 00:00:00+00:00,SHORT,OOS_2023,15.612499999999583,CLOSED,2023-07-11 05:00:00+00:00,1.10052,1.10208125,1.098178125,1.10209125,STOP,0.0015612499999999,-1.0064051240993592,-1.0384307445957583,-1.571250000000024
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2023-07-20 23:55:00+00:00,2023-07-21 00:00:00+00:00,LONG,OOS_2023,27.675000000000335,CLOSED,2023-07-21 12:00:00+00:00,1.1135300000000001,1.1107625,1.1176812500000002,1.11232,TIME_12H,0.0027675,-0.4372177055104446,-0.4552845528455846,-1.2100000000001554
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2023-08-23 23:55:00+00:00,2023-08-24 00:00:00+00:00,SHORT,OOS_2023,17.212500000001185,CLOSED,2023-08-24 12:00:00+00:00,1.0865399999999998,1.08826125,1.0839581249999997,1.084,TIME_12H,0.0017212500000001,1.4756717501813317,1.4466230936816964,2.5399999999997647
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2023-08-24 23:55:00+00:00,2023-08-25 00:00:00+00:00,LONG,OOS_2023,20.937500000000053,CLOSED,2023-08-25 04:15:00+00:00,1.07997,1.07787625,1.083110625,1.07786625,STOP,0.00209375,-1.004776119403019,-1.0286567164179443,-2.103750000000071
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2023-09-14 23:55:00+00:00,2023-09-15 00:00:00+00:00,LONG,OOS_2023,30.050000000001464,CLOSED,2023-09-15 12:00:00+00:00,1.0635700000000001,1.060565,1.0680775000000002,1.06535,TIME_12H,0.0030050000000001,0.5923460898501942,0.5757071547420417,1.7799999999998928
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2023-10-05 23:55:00+00:00,2023-10-06 00:00:00+00:00,SHORT,OOS_2023,12.95000000000046,CLOSED,2023-10-06 10:05:00+00:00,1.05462,1.055915,1.0526775,1.055925,STOP,0.001295,-1.007722007722094,-1.0463320463321326,-1.3050000000001116
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2023-10-12 23:55:00+00:00,2023-10-13 00:00:00+00:00,LONG,OOS_2023,28.500000000000192,CLOSED,2023-10-13 12:00:00+00:00,1.05366,1.05081,1.057935,1.05274,TIME_12H,0.00285,-0.3228070175438708,-0.3403508771929936,-0.9200000000000319
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2023-10-23 23:55:00+00:00,2023-10-24 00:00:00+00:00,SHORT,OOS_2023,26.612500000000598,CLOSED,2023-10-24 10:50:00+00:00,1.06698,1.06964125,1.062988125,1.062998125,TARGET,0.00266125,1.4962423673086045,1.4774542038515823,3.9818750000000236
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2023-10-30 23:55:00+00:00,2023-10-31 00:00:00+00:00,SHORT,OOS_2023,19.462500000000382,CLOSED,2023-10-31 08:30:00+00:00,1.06138,1.06332625,1.058460625,1.06333625,STOP,0.00194625,-1.0051380860629948,-1.0308285163777027,-1.9562500000001037
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2023-10-31 23:55:00+00:00,2023-11-01 00:00:00+00:00,LONG,OOS_2023,29.3499999999991,CLOSED,2023-11-01 09:30:00+00:00,1.05786,1.054925,1.0622624999999999,1.0549149999999998,STOP,0.0029349999999999,-1.0034071550256551,-1.0204429301534241,-2.9450000000001975
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2023-11-09 23:55:00+00:00,2023-11-10 00:00:00+00:00,LONG,OOS_2023,16.324999999999257,CLOSED,2023-11-10 12:00:00+00:00,1.0667900000000001,1.0651575000000002,1.06923875,1.0674,TIME_12H,0.0016324999999999,0.3736600306277579,0.34303215926481573,0.6099999999997774
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2023-11-13 23:55:00+00:00,2023-11-14 00:00:00+00:00,SHORT,OOS_2023,10.27499999999959,CLOSED,2023-11-14 09:20:00+00:00,1.07012,1.0711475,1.0685787500000001,1.0711575,STOP,0.0010274999999999,-1.0097323600974457,-1.0583941605840685,-1.0375000000000245
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2023-11-30 23:55:00+00:00,2023-12-01 00:00:00+00:00,LONG,OOS_2023,26.11249999999954,CLOSED,2023-12-01 12:00:00+00:00,1.08925,1.08663875,1.0931668749999999,1.09002,TIME_12H,0.0026112499999999,0.2948779320248796,0.2757300143609248,0.7699999999999374
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2023-12-06 23:55:00+00:00,2023-12-07 00:00:00+00:00,LONG,OOS_2023,11.51249999999937,CLOSED,2023-12-07 07:00:00+00:00,1.0767200000000001,1.0755687500000002,1.078446875,1.0755587500000001,STOP,0.0011512499999999,-1.008686210640698,-1.052117263843742,-1.1612500000000026
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2024-02-29 23:55:00+00:00,2024-03-01 00:00:00+00:00,LONG,OOS_2024,15.012500000000095,CLOSED,2024-03-01 12:00:00+00:00,1.08063,1.07912875,1.082881875,1.08179,TIME_12H,0.00150125,0.7726894254788009,0.7393838467943713,1.1600000000000499
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2024-04-03 23:55:00+00:00,2024-04-04 00:00:00+00:00,SHORT,OOS_2024,19.175000000000164,CLOSED,2024-04-04 07:35:00+00:00,1.08379,1.0857075,1.0809137500000001,1.0857175000000001,STOP,0.0019175,-1.0052151238592344,-1.0312907431551928,-1.927500000000082
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2024-04-08 23:55:00+00:00,2024-04-09 00:00:00+00:00,SHORT,OOS_2024,10.63749999999919,CLOSED,2024-04-09 11:10:00+00:00,1.08619,1.08725375,1.0845943750000002,1.08726375,STOP,0.0010637499999999,-1.0094007050529592,-1.0564042303173584,-1.0737499999999844
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2024-04-23 23:55:00+00:00,2024-04-24 00:00:00+00:00,SHORT,OOS_2024,18.1874999999998,CLOSED,2024-04-24 12:00:00+00:00,1.0702399999999999,1.0720587499999998,1.067511875,1.0690300000000001,TIME_12H,0.0018187499999999,0.6652920962198091,0.6378006872850996,1.2099999999997113
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2024-04-30 23:55:00+00:00,2024-05-01 00:00:00+00:00,LONG,OOS_2024,17.63750000000064,CLOSED,2024-05-01 12:00:00+00:00,1.06668,1.06491625,1.069325625,1.0675299999999999,TIME_12H,0.00176375,0.4819277108432575,0.45357902197011785,0.8499999999997954
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2024-05-09 23:55:00+00:00,2024-05-10 00:00:00+00:00,SHORT,OOS_2024,15.47500000000035,CLOSED,2024-05-10 12:00:00+00:00,1.07816,1.0797075,1.07583875,1.07807,TIME_12H,0.0015475,0.05815831987070984,0.025848142164732454,0.08999999999992347
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2024-05-28 23:55:00+00:00,2024-05-29 00:00:00+00:00,LONG,OOS_2024,9.462499999999263,CLOSED,2024-05-29 08:00:00+00:00,1.0852000000000002,1.0842537500000002,1.086619375,1.0842437500000002,STOP,0.0009462499999999,-1.0105680317041934,-1.0634081902246746,-0.9562499999999918
