signal_id,specialist_id,server_entry_time,direction,risk_distance,target_r,hold_minutes,source_entry_time_utc,source_entry_price,source_stop,source_target,source_stress_r
1091257f5a7ce41b370ab4af,R2_DOWNTREND,2026.06.09 19:00:00,SHORT,31.99517302194831,0.0,2160.0,2026-06-09T16:00:00.030000Z,4272.035,4304.030173021948,0.0,6.1348391724956315
30e21441c916704ddecb88fe,R2_DOWNTREND,2026.06.11 12:00:00,SHORT,44.19064332455849,0.0,2160.0,2026-06-11T09:00:00.068000Z,4084.245,4128.435643324558,0.0,-1.0634386153427098
