timestamp_broker	timestamp_local	run_id	account	symbol	magic	deal_ticket	position_id	entry_code	type_code	reason_code	direction	volume	price	profit	commission	swap	fee	order_ticket	comment
2021.09.03 16:00:00	2021.09.03 16:00:00	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_FIVE_YEAR	1025742	XAUUSD	932200	2	2	0	0	3	LONG	0.01	1829.33	0.00	0.00	0.00	0.0000000000000000	2	A1_M5_MOM_ROUTER_V1_
2021.09.07 14:02:39	2021.09.07 14:02:39	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_FIVE_YEAR	1025742	XAUUSD	932200	3	2	1	1	4	LONG	0.01	1804.79	-24.54	0.00	0.00	0.0000000000000000	3	sl 1804.83
2021.11.08 04:00:00	2021.11.08 04:00:00	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_FIVE_YEAR	1025742	XAUUSD	932200	4	4	0	0	3	LONG	0.01	1820.07	0.00	0.00	0.00	0.0000000000000000	4	A1_M5_MOM_ROUTER_V1_
2021.11.23 12:38:39	2021.11.23 12:38:39	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_FIVE_YEAR	1025742	XAUUSD	932200	5	4	1	1	4	LONG	0.01	1785.16	-34.91	0.00	0.00	0.0000000000000000	5	sl 1785.16
2022.01.19 16:00:00	2022.01.19 16:00:00	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_FIVE_YEAR	1025742	XAUUSD	932200	6	6	0	0	3	LONG	0.01	1840.24	0.00	0.00	0.00	0.0000000000000000	6	A1_M5_MOM_ROUTER_V1_
2022.01.27 12:00:31	2022.01.27 12:00:31	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_FIVE_YEAR	1025742	XAUUSD	932200	7	6	1	1	4	LONG	0.01	1805.86	-34.38	0.00	0.00	0.0000000000000000	7	sl 1805.86
2022.02.10 16:00:00	2022.02.10 16:00:00	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_FIVE_YEAR	1025742	XAUUSD	932200	8	8	0	0	3	LONG	0.01	1841.64	0.00	0.00	0.00	0.0000000000000000	8	A1_M5_MOM_ROUTER_V1_
2022.02.17 12:32:29	2022.02.17 12:32:29	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_FIVE_YEAR	1025742	XAUUSD	932200	9	8	1	1	5	LONG	0.01	1893.91	52.27	0.00	0.00	0.0000000000000000	9	tp 1893.90
2022.04.18 08:00:00	2022.04.18 08:00:00	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_FIVE_YEAR	1025742	XAUUSD	932200	10	10	0	0	3	LONG	0.01	1991.65	0.00	0.00	0.00	0.0000000000000000	10	A1_M5_MOM_ROUTER_V1_
2022.04.19 13:04:01	2022.04.19 13:04:01	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_FIVE_YEAR	1025742	XAUUSD	932200	11	10	1	1	4	LONG	0.01	1960.43	-31.22	0.00	0.00	0.0000000000000000	11	sl 1960.43
2022.11.24 04:00:00	2022.11.24 04:00:00	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_FIVE_YEAR	1025742	XAUUSD	932200	12	12	0	0	3	LONG	0.01	1755.77	0.00	0.00	0.00	0.0000000000000000	12	A1_M5_MOM_ROUTER_V1_
2022.12.13 13:00:42	2022.12.13 13:00:42	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_FIVE_YEAR	1025742	XAUUSD	932200	13	12	1	1	5	LONG	0.01	1812.77	57.00	0.00	0.00	0.0000000000000000	13	tp 1812.77
2022.12.13 16:00:00	2022.12.13 16:00:00	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_FIVE_YEAR	1025742	XAUUSD	932200	14	14	0	0	3	LONG	0.01	1808.91	0.00	0.00	0.00	0.0000000000000000	14	A1_M5_MOM_ROUTER_V1_
2022.12.15 07:30:20	2022.12.15 07:30:20	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_FIVE_YEAR	1025742	XAUUSD	932200	15	14	1	1	4	LONG	0.01	1777.68	-31.23	0.00	0.00	0.0000000000000000	15	sl 1777.71
2022.12.19 08:00:00	2022.12.19 08:00:00	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_FIVE_YEAR	1025742	XAUUSD	932200	16	16	0	0	3	LONG	0.01	1797.01	0.00	0.00	0.00	0.0000000000000000	16	A1_M5_MOM_ROUTER_V1_
2023.01.03 02:22:38	2023.01.03 02:22:38	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_FIVE_YEAR	1025742	XAUUSD	932200	17	16	1	1	5	LONG	0.01	1842.37	45.36	0.00	0.00	0.0000000000000000	17	tp 1842.35
2023.01.03 04:00:00	2023.01.03 04:00:00	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_FIVE_YEAR	1025742	XAUUSD	932200	18	18	0	0	3	LONG	0.01	1840.51	0.00	0.00	0.00	0.0000000000000000	18	A1_M5_MOM_ROUTER_V1_
2023.01.12 12:35:27	2023.01.12 12:35:27	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_FIVE_YEAR	1025742	XAUUSD	932200	19	18	1	1	5	LONG	0.01	1894.57	54.06	0.00	0.00	0.0000000000000000	19	tp 1894.55
2023.01.13 08:00:00	2023.01.13 08:00:00	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_FIVE_YEAR	1025742	XAUUSD	932200	20	20	0	0	3	LONG	0.01	1906.56	0.00	0.00	0.00	0.0000000000000000	20	A1_M5_MOM_ROUTER_V1_
2023.02.03 15:18:39	2023.02.03 15:18:39	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_FIVE_YEAR	1025742	XAUUSD	932200	21	20	1	1	4	LONG	0.01	1867.23	-39.33	0.00	0.00	0.0000000000000000	21	sl 1867.23
2023.04.12 04:00:00	2023.04.12 04:00:00	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_FIVE_YEAR	1025742	XAUUSD	932200	22	22	0	0	3	LONG	0.01	2017.29	0.00	0.00	0.00	0.0000000000000000	22	A1_M5_MOM_ROUTER_V1_
2023.04.17 14:46:41	2023.04.17 14:46:41	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_FIVE_YEAR	1025742	XAUUSD	932200	23	22	1	1	4	LONG	0.01	1981.77	-35.52	0.00	0.00	0.0000000000000000	23	sl 1981.79
