candidate_id,archetype,direction,signal_time,entry_time,exit_time,entry,exit,stop,target,spread_pips,net_pips,stress_net_pips,exit_reason,net_r,stress_r,specialist_id,owned_regime,stage
EURV2_TREND_UP,range_breakout_long,long,2016-11-01T14:00:00+00:00,2016-11-01T15:00:00+00:00,2016-11-02T08:00:00+00:00,1.10398,1.1080902095188792,1.1019148952405604,1.108110209518879,0.20000000000131024,41.10209518879193,40.60209518879193,target,1.9903152612919564,1.9661034145217375,EURV2_TREND_UP,trend_up,train
EURV2_TREND_UP,range_breakout_long,long,2016-11-02T14:00:00+00:00,2016-11-02T15:00:00+00:00,2016-11-02T18:00:00+00:00,1.11092,1.1088058846764495,1.1088258846764494,1.1151082306471007,0.10000000000065512,-21.141153235504362,-21.641153235504362,stop,-1.009550572394456,-1.0334270033807047,EURV2_TREND_UP,trend_up,train
EURV2_TREND_UP,range_breakout_long,long,2016-11-04T19:00:00+00:00,2016-11-04T20:00:00+00:00,2016-11-06T22:00:00+00:00,1.11384,1.1117917309069367,1.1118117309069366,1.1178965381861263,0.20000000000131024,-20.482690930632153,-20.982690930632153,stop,-1.009860624543513,-1.0345121859024078,EURV2_TREND_UP,trend_up,train
EURV2_TREND_UP,range_breakout_long,long,2017-03-13T06:00:00+00:00,2017-03-13T07:00:00+00:00,2017-03-13T08:00:00+00:00,1.07127,1.06917941463688,1.06919941463688,1.0754111707262402,0.40000000000040004,-20.90585363119901,-21.40585363119901,stop,-1.0096591043074759,-1.0338068650762757,EURV2_TREND_UP,trend_up,train
EURV2_TREND_UP,range_breakout_long,long,2017-03-21T08:00:00+00:00,2017-03-21T09:00:00+00:00,2017-03-22T02:00:00+00:00,1.0796,1.0793700000000002,1.0776364881343252,1.083527023731349,0.10000000000065512,-2.299999999997304,-2.799999999997304,time,-0.11713705632265244,-0.14260163378412846,EURV2_TREND_UP,trend_up,train
EURV2_TREND_UP,range_breakout_long,long,2017-04-20T06:00:00+00:00,2017-04-20T07:00:00+00:00,2017-04-20T08:00:00+00:00,1.07415,1.0771851987348284,1.0726224006325857,1.0772051987348283,0.10000000000065512,30.351987348284926,29.851987348284926,target,1.9869075620044518,1.9541764670154325,EURV2_TREND_UP,trend_up,train
EURV2_TREND_UP,range_breakout_long,long,2017-04-20T08:00:00+00:00,2017-04-20T09:00:00+00:00,2017-04-20T11:00:00+00:00,1.07703,1.0752676311576888,1.0752876311576887,1.0805147376846225,0.2999999999997449,-17.623688423111794,-18.123688423111794,stop,-1.01147862583067,-1.040175190407476,EURV2_TREND_UP,trend_up,train
EURV2_TREND_UP,range_breakout_long,long,2017-04-25T14:00:00+00:00,2017-04-25T15:00:00+00:00,2017-04-26T08:00:00+00:00,1.09283,1.0902908197449932,1.090310819744993,1.0978683605100135,0.20000000000131024,-25.391802550067677,-25.891802550067677,stop,-1.007939090487931,-1.0277868167078494,EURV2_TREND_UP,trend_up,train
EURV2_TREND_UP,range_breakout_long,long,2017-05-15T12:00:00+00:00,2017-05-15T13:00:00+00:00,2017-05-16T06:00:00+00:00,1.09788,1.1011306711261872,1.0962446644369064,1.1011506711261871,0.10000000000065512,32.50671126187265,32.00671126187265,target,1.987770094131583,1.9571953294604019,EURV2_TREND_UP,trend_up,train
EURV2_TREND_UP,range_breakout_long,long,2017-05-16T06:00:00+00:00,2017-05-16T07:00:00+00:00,2017-05-16T08:00:00+00:00,1.10144,1.1043015556899096,1.0999992221550452,1.1043215556899095,0.40000000000040004,28.61555689909645,28.11555689909645,target,1.986118609423414,1.9514151329817915,EURV2_TREND_UP,trend_up,train
