attempt_no,variant_id,regime_owner,mechanic,geometry_id,raw_signal_count,minimum_era_raw_signal_count,parameters_json,whole_trades,whole_stress_net_r,whole_stress_pf,whole_average_stress_r,whole_closed_drawdown_r,era_2016_2019_trades,era_2016_2019_stress_net_r,era_2016_2019_stress_pf,era_2016_2019_average_stress_r,era_2016_2019_closed_drawdown_r,era_2019_2021_trades,era_2019_2021_stress_net_r,era_2019_2021_stress_pf,era_2019_2021_average_stress_r,era_2019_2021_closed_drawdown_r,era_2021_2024_trades,era_2021_2024_stress_net_r,era_2021_2024_stress_pf,era_2021_2024_average_stress_r,era_2021_2024_closed_drawdown_r,era_2024_2026_trades,era_2024_2026_stress_net_r,era_2024_2026_stress_pf,era_2024_2026_average_stress_r,era_2024_2026_closed_drawdown_r,top_winners_removed_stress_net_r,daily_pvalue,minimum_era_trades,minimum_era_stress_pf,minimum_era_average_stress_r,gate_checks_json,economic_pass,daily_fdr_qvalue,statistical_pass
27865,0467ce86da863e77,CHOP,CHOP_WEEK_OPEN_ROTATION,C_FAST,7008,1471,"{""confirmation"":""WICK"",""deviation_atr"":0.9,""geometry_id"":""C_FAST"",""hour_window"":""LONDON"",""minimum_week_bars"":8,""wick_min"":0.25}",47,13.773923129763183,1.5345077387478023,0.2930621942502805,5.470201951264448,1,1.337000746729662,inf,1.337000746729662,0.0,4,0.1484087266687777,1.0595435519034357,0.03710218166719442,1.2590389841738194,2,4.079333023359962,inf,2.039666511679981,0.0,40,8.209180633004783,1.352674670483964,0.20522951582511956,5.470201951264448,3.26678784947356,0.09120455172403417,1,1.0595435519034357,0.03710218166719442,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
27915,0c1aa0035769b678,CHOP,CHOP_WEEK_OPEN_ROTATION,C_FAST,3193,651,"{""confirmation"":""WICK"",""deviation_atr"":0.9,""geometry_id"":""C_FAST"",""hour_window"":""LONDON"",""minimum_week_bars"":48,""wick_min"":0.4}",19,5.3496052584313665,1.5270646919574906,0.28155817149638773,3.315012682647354,1,1.337000746729662,inf,1.337000746729662,0.0,3,1.3818096780476556,2.097511431668971,0.4606032260158852,1.2590389841738194,1,2.206876948143648,inf,2.206876948143648,0.0,14,0.42391788551039955,1.0476806786905106,0.030279848965028538,3.3150126826473545,-3.7072799088168695,0.20292771706500903,1,1.0476806786905106,0.030279848965028538,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
27358,1fa9d873147b2b56,CHOP,CHOP_PREVIOUS_DAY_EXTREME_RECLAIM,C_BALANCED,404,86,"{""anchor"":""CLOSE"",""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.03,""sweep_atr"":0.12,""wick_min"":0.4}",130,-18.679791499971714,0.7503092272205625,-0.14369070384593627,21.856072123011124,25,-7.025574661207047,0.5676224311401852,-0.2810229864482819,10.124544285274741,32,-1.6665820039784514,0.9037891974291938,-0.052080687624326605,5.739175583602329,43,-5.0109265753214824,0.7864699665378806,-0.11653317617026704,7.800810934356313,30,-4.976708259464728,0.7199963334363179,-0.16589027531549094,7.547038926531483,-29.623275659592597,1.0,25,0.5676224311401852,-0.2810229864482819,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
27576,0d38ede101962d2e,CHOP,CHOP_ASIA_EXTREME_RECLAIM,C_EXTENDED,544,105,"{""asia_range_atr_max"":5.0,""asia_range_atr_min"":1.3,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.07,""sweep_atr"":0.03,""wick_min"":0.4}",107,-19.9650830900109,0.6673611444593777,-0.18658956158888693,21.746318199634327,21,-2.5050355812269394,0.7615243398039789,-0.11928740862985425,2.896436002826202,34,-3.52532351478553,0.8008605483909497,-0.10368598572898617,9.616410156837546,23,-2.94657057359065,0.7562960738423642,-0.1281117640691587,5.3901986963415425,29,-10.988153420407778,0.4428581848188847,-0.37890184208302685,12.769388530031204,-25.571789198749027,1.0,21,0.4428581848188847,-0.37890184208302685,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
27983,17c6da12a30423da,CHOP,CHOP_WEEK_OPEN_ROTATION,C_FAST,8179,1708,"{""confirmation"":""EITHER"",""deviation_atr"":1.2,""geometry_id"":""C_FAST"",""hour_window"":""LONDON"",""minimum_week_bars"":48,""wick_min"":0.25}",35,7.3194636304959495,1.3385944174393005,0.20912753229988426,8.780292264607516,1,1.337000746729662,inf,1.337000746729662,0.0,4,1.1437731103148379,1.449332271236543,0.28594327757870946,1.2864561505673902,3,5.59980209272948,inf,1.8666006975764933,0.0,27,-0.7611123192780318,0.9600920694448201,-0.028189345158445622,8.780292264607517,-3.401085821912355,0.22951922301276273,1,0.9600920694448201,-0.028189345158445622,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
27353,1e819897d162b9cb,CHOP,CHOP_PREVIOUS_DAY_EXTREME_RECLAIM,C_EXTENDED,298,57,"{""anchor"":""MID"",""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.4}",109,-19.261553484202064,0.7787775275210805,-0.17671149985506482,28.130018275696045,24,-5.095533345409363,0.7419903991722597,-0.21231388939205678,9.820984976848145,28,-4.9927632350762305,0.773640476847399,-0.17831297268129395,6.834378485534421,29,-7.771986805315793,0.6795530904505549,-0.2679995450108894,9.97030921543847,28,-1.40127009840068,0.9333012359896065,-0.050045360657167144,8.62418786020946,-35.43154619626389,1.0,24,0.6795530904505549,-0.2679995450108894,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
27632,134d874efaa0231c,CHOP,CHOP_ASIA_EXTREME_RECLAIM,C_BALANCED,521,100,"{""asia_range_atr_max"":5.0,""asia_range_atr_min"":0.9,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.4}",226,-32.579526072898446,0.7293678008403374,-0.14415719501282498,39.080341332976694,27,-4.692104275425171,0.6790880002120587,-0.17378163983056188,7.752415839540543,79,-13.194065733586978,0.6885845762040538,-0.16701349029856935,21.566330212132634,64,-8.506201523666519,0.7432483533284643,-0.13290939880728936,8.948449842401448,56,-6.1871545402197805,0.7955588996067054,-0.11048490250392465,9.992340824096736,-40.290056188700575,1.0,27,0.6790880002120587,-0.17378163983056188,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
27326,1581346c3f2260ca,CHOP,CHOP_PREVIOUS_DAY_EXTREME_RECLAIM,C_BALANCED,570,127,"{""anchor"":""CLOSE"",""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.03,""sweep_atr"":0.12,""wick_min"":0.25}",183,-28.141130396955397,0.737703395501274,-0.15377666883582183,38.4372439142629,37,-8.463659864018494,0.6589399126452263,-0.22874756389239173,13.33175201277388,45,-7.088475708508696,0.7341078851830806,-0.15752168241130435,10.981736787648584,61,-10.47796779068426,0.6935913936015028,-0.1717699637817092,11.55941033315803,40,-2.111027033743942,0.9023414738147454,-0.052775675843598546,7.942267223636708,-39.52269964265358,1.0,37,0.6589399126452263,-0.22874756389239173,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
28142,02e2a0b3cf82b1ba,CHOP,CHOP_ROLLING_BALANCE_REENTRY,C_BALANCED,692,126,"{""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""lookback"":48,""reentry_atr"":0.0,""sweep_atr"":0.07,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":2.5}",445,-87.11767079482928,0.6944469056254617,-0.19577004672995343,98.6951062140467,68,-16.653747524699725,0.6531740937245881,-0.24490805183381947,19.254080545662895,111,-26.93850248668153,0.6201607725466992,-0.2426892115917255,28.171536359676914,152,-32.372603838431395,0.6705108275865347,-0.2129776568317855,36.23387573881054,114,-11.152816945016623,0.8358078195319623,-0.09783172758786511,22.293103428611676,-99.96028953995972,1.0,68,0.6201607725466992,-0.24490805183381947,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
28212,04ee2245f4c46642,CHOP,CHOP_ROLLING_BALANCE_REENTRY,C_EXTENDED,545,96,"{""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""lookback"":48,""reentry_atr"":0.03,""sweep_atr"":0.12,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":0.75}",337,-52.24526836584895,0.7344663354506276,-0.15503046992833516,59.785000005637094,67,-15.486532114030613,0.6467386076191098,-0.23114227035866586,19.00039374096675,88,-6.156813765516513,0.8667301402936671,-0.06996379278996037,10.398123019195573,104,-24.236221568897893,0.6183757734535722,-0.23304059200863358,27.247736272505012,78,-6.365700917403935,0.8526826927179775,-0.08161155022312738,12.761930991557056,-61.11154119200237,1.0,67,0.6183757734535722,-0.23304059200863358,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
