period,start_inclusive_utc,end_exclusive_utc,raw_trades,raw_net_pnl_usd,raw_win_rate_pct,raw_profit_factor,raw_closed_trade_drawdown_usd,v18_trades,v18_net_pnl_usd,v18_win_rate_pct,v18_profit_factor,v18_closed_trade_drawdown_usd,locked_b123_trades,locked_b123_net_pnl_usd,locked_b123_win_rate_pct,locked_b123_profit_factor,locked_b123_closed_trade_drawdown_usd,v18_delta_vs_raw_usd,v18_delta_vs_locked_b123_usd,v18_trade_retention
3M,2026-04-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,64,349.7255047803485,46.875,1.6550995134596662,137.17251039308542,60,331.401776172413,46.666666666666664,1.6461429038387136,140.8508204465345,60,331.401776172413,46.66666666666666,1.6461429038387136,140.8508204465345,-18.323728607935493,0.0,0.9375
6M,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,147,1669.9513830676406,42.857142857142854,2.3167525435684926,137.17251039308553,141,1677.8255493705733,43.262411347517734,2.374052362736184,140.85082044653473,141,1677.8255493705733,43.26241134751773,2.374052362736184,140.85082044653473,7.874166302932736,0.0,0.9591836734693877
1Y,2025-07-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,356,2502.7232508824322,44.10112359550562,1.9837293720046052,208.4143543521311,335,2569.445801464434,44.776119402985074,2.079047679325535,191.66779906090608,335,2569.445801464434,44.776119402985074,2.079047679325535,191.66779906090608,66.72255058200199,0.0,0.9410112359550562
2Y,2024-07-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,787,3717.0678404402656,45.23506988564168,1.8281863716964044,279.03947729639003,743,3803.8571754897566,45.76043068640646,1.8982694648672742,270.87368678850305,743,3803.8571754897566,45.76043068640646,1.8982694648672744,270.87368678850305,86.789335049491,0.0,0.9440914866581956
5Y,2021-07-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,1512,4800.891382860866,45.370370370370374,1.7260403480254378,279.03947729639003,1460,4874.6071144353855,45.54794520547945,1.7679093031652369,270.8736867885033,1468,4887.680717910356,45.64032697547684,1.768638753898392,270.8736867885033,73.71573157451985,-13.073603474970696,0.9656084656084656
10Y,2016-07-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2069,5198.999448166458,45.094248429192845,1.6526979073034245,279.03947729639003,2011,5257.192921100679,45.1516658378916,1.683290950986274,270.8736867885027,2025,5285.788783215949,45.28395061728395,1.685411468953072,270.8736867885027,58.19347293422106,-28.595862115269483,0.971967133881102
ALL,,,2153,5432.465955672466,44.7282861124013,1.6593777127678904,279.03947729639003,2095,5490.6594286066875,44.773269689737475,1.689148634745763,270.8736867885027,2109,5519.255290721957,44.90279753437648,1.691183412304738,270.8736867885027,58.19347293422106,-28.595862115269483,0.9730608453320948
