signal_id,signal_index,signal_time_utc,signal_regime,direction,side_sign,macro_available_utc,entry_time_utc,exit_time_utc,entry_index,exit_index,entry,stop,target,exit,entry_spread_pips,stop_pips,net_pips,r,stress_r,pnl_usd_001_lot,exit_reason,target_hit,range_atr,atr_ratio_126,efficiency_24,hour_sin,hour_cos,weekday_sin,weekday_cos,side_return_1_atr,side_return_3_atr,side_return_6_atr,side_return_24_atr,side_body_atr,side_ema20_distance_atr,side_ema_slope_6_atr,side_rsi_centered,side_prior24_location,side_macro_pressure_clipped,side_real_yield_delta_clipped,side_dollar_delta_clipped,predicted_target_probability,opposite_side_probability
2020-03-26T08:00:00+00:00,5614,2020-03-26 08:00:00+00:00,chop,LONG,1.0,2020-03-26 00:00:00+00:00,2020-03-26 12:00:00+00:00,2020-03-26 16:50:00+00:00,279215,279273,1.0960100000000002,1.0914205357142859,1.1028941964285714,1.1028841964285714,0.700000000000145,45.89464285714245,68.74196428571233,1.4978210964553615,1.4869265787323156,6.874196428571233,TARGET,True,1.0287148359986347,0.9205888673973609,0.19204335183716814,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,0.5662425586553549,1.1602661375044048,2.4316563557838435,2.374460137737877,0.5678767363137862,1.8260719068607412,0.808019128653044,0.45454545454545214,1.174544226873738,4.294369916102387,0.01999999999999999,6.291554874153582,0.525624702575275,0.22232824764478976
2020-04-07T20:00:00+00:00,5663,2020-04-07 20:00:00+00:00,chop,LONG,1.0,2020-04-07 00:00:00+00:00,2020-04-08 00:00:00+00:00,2020-04-08 00:50:00+00:00,281663,281673,1.08942,1.0867433035714287,1.0934350446428573,1.0867333035714286,0.700000000000145,26.76696428571466,-26.866964285714445,-1.0037359484972734,-1.0224156909836803,-2.6866964285714445,STOP,False,0.4301010707495366,0.5369116698903956,0.1561375737516148,-0.8660254037844386,0.5000000000000001,0.9510565162951535,0.30901699437494745,-0.31381967377157627,0.44831381967377815,2.6492544781346545,-1.520064044831302,-0.3124186930851488,0.8560084127186512,0.38186621189044667,0.5769442912300207,0.24218362282878259,3.866818873408418,-0.019999999999999962,5.950228310112626,0.5865002183718133,0.24497054055340498
2020-04-13T12:00:00+00:00,5684,2020-04-13 12:00:00+00:00,chop,SHORT,-1.0,2020-04-11 00:00:00+00:00,2020-04-13 16:00:00+00:00,2020-04-14 01:45:00+00:00,282719,282836,1.0905399999999998,1.0929335714285713,1.0869496428571426,1.0929435714285713,0.700000000000145,23.935714285714432,-24.03571428571505,-1.004177857356039,-1.0250671441361046,-2.403571428571505,STOP,False,1.2188898836168074,0.5304365892025142,0.08334575816311766,1.2246467991473532e-16,-1.0,0.0,1.0,0.7770814682183798,0.8757833482542098,0.9901521933750524,-0.8757833482542793,0.7723813786929038,0.200828756109879,-0.5121058517769086,-0.17223082025204733,-0.0949963741842006,1.7477044496181238,0.54,-1.4284433255728146,0.5154368340055703,0.37174562191016725
2020-04-13T16:00:00+00:00,5685,2020-04-13 16:00:00+00:00,chop,SHORT,-1.0,2020-04-11 00:00:00+00:00,2020-04-13 20:00:00+00:00,2020-04-14 02:00:00+00:00,282767,282839,1.09168,1.0939613392857144,1.0882579910714285,1.0939713392857144,0.700000000000145,22.813392857143025,-22.913392857144554,-1.0043833900826469,-1.0263003404955464,-2.2913392857144554,STOP,False,0.6657273687918775,0.5066627007733593,0.0917417639237756,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.3780673946225117,0.9813314547375085,1.0454385346952946,-1.02078196548084,-0.3764236233416065,-0.15141979610883108,-0.3865623371637411,-0.18056467498359352,-0.2617839013778145,1.7477044496181238,0.54,-1.4284433255728146,0.5132118227067805,0.35918230850711286
2020-04-14T04:00:00+00:00,5688,2020-04-14 04:00:00+00:00,chop,SHORT,-1.0,2020-04-14 00:00:00+00:00,2020-04-14 08:00:00+00:00,2020-04-14 09:40:00+00:00,282911,282931,1.09316,1.0950119642857141,1.0903820535714284,1.0950219642857142,0.700000000000145,18.51964285714297,-18.619642857142793,-1.005399672162752,-1.0323980329765596,-1.8619642857142793,STOP,False,0.9921897599074537,0.41614252610671937,0.22494919493512291,0.8660254037844386,0.5000000000000001,0.9510565162951535,0.30901699437494745,0.6175875036158476,-0.5953138559444003,0.6135377494937498,-2.913798090830117,0.6196123806768065,-0.5632535561900637,-0.28642029910210803,0.024458813606970296,-0.4749818709209386,1.626198713581045,0.5,-1.3107019296284328,0.5008743669388577,0.33783701802105404
2020-04-15T04:00:00+00:00,5694,2020-04-15 04:00:00+00:00,chop,SHORT,-1.0,2020-04-15 00:00:00+00:00,2020-04-15 08:00:00+00:00,2020-04-15 12:15:00+00:00,283199,283250,1.09294,1.0951675,1.08959875,1.08960875,0.700000000000145,22.27500000000045,33.31250000000008,1.4955106621773022,1.473063973063947,3.331250000000008,TARGET,True,1.6952861952861278,0.5341040462427893,0.16022380467955522,0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,1.6094276094275044,1.8939393939392781,0.07239057239052184,-2.121212121212069,1.6077441077440664,0.3501784395850888,-0.7460821297604695,0.03413120567375714,-0.1785833056202506,4.801118644215407,0.92,0.3016779663231106,0.5192968292759811,0.2794922786330881
2020-04-15T08:00:00+00:00,5695,2020-04-15 08:00:00+00:00,chop,SHORT,-1.0,2020-04-15 00:00:00+00:00,2020-04-15 12:00:00+00:00,2020-04-15 12:30:00+00:00,283247,283253,1.09137,1.0937008928571428,1.0878736607142856,1.0878836607142857,0.700000000000145,23.308928571428893,34.863392857142905,1.495709798513733,1.4742587910824916,3.4863392857142905,TARGET,True,1.1744426568604533,0.5625080801551514,0.09532149111834248,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,0.5051712250057617,2.2378763502642904,1.6072167317858006,-1.2259250746954846,0.506780050563044,0.7598340511114526,-0.4920158520245764,0.08252631578947459,0.030262720319231495,4.801118644215407,0.92,0.3016779663231106,0.5763042710091608,0.24618265897703995
2020-04-15T12:00:00+00:00,5696,2020-04-15 12:00:00+00:00,chop,SHORT,-1.0,2020-04-15 00:00:00+00:00,2020-04-15 16:00:00+00:00,2020-04-15 18:15:00+00:00,283295,283322,1.09079,1.0932724999999999,1.08706625,1.0932825,0.700000000000145,24.825000000000262,-24.925000000000086,-1.0040281973816645,-1.0241691842900227,-2.4925000000000086,STOP,False,1.8987915407855074,0.6044085039780995,0.12936927640912696,1.2246467991473532e-16,-1.0,0.5877852522924732,-0.8090169943749473,0.17220543806651825,2.0906344410876025,1.8716012084591798,-1.5151057401811832,0.1752265861027918,0.8012898572799172,-0.2397235595188755,0.16840731070496587,0.17402047299683476,4.801118644215407,0.92,0.3016779663231106,0.6083955270686592,0.2166481719719193
2020-04-15T16:00:00+00:00,5697,2020-04-15 16:00:00+00:00,chop,SHORT,-1.0,2020-04-15 00:00:00+00:00,2020-04-15 20:00:00+00:00,2020-04-16 01:55:00+00:00,283343,283414,1.09135,1.0937917857142858,1.0876873214285714,1.0876973214285715,0.700000000000145,24.417857142857475,36.526785714285914,1.4959046365364805,1.4754278192189438,3.6526785714285914,TARGET,True,1.1134269416410523,0.5996776633884948,0.05205735660847358,-0.8660254037844385,-0.5000000000000004,0.5877852522924732,-0.8090169943749473,-0.16739798157093577,0.4899078543220684,2.2176393154891527,0.5129442738042435,-0.16893374286969287,0.5856094650333493,-0.009305465235379387,0.07636031092820517,0.15281899109790342,4.801118644215407,0.92,0.3016779663231106,0.6090641444411159,0.21209683151332118
2020-04-15T20:00:00+00:00,5698,2020-04-15 20:00:00+00:00,chop,SHORT,-1.0,2020-04-15 00:00:00+00:00,2020-04-16 00:00:00+00:00,2020-04-16 04:25:00+00:00,283391,283444,1.09035,1.0926792857142857,1.0868560714285713,1.0868660714285714,0.700000000000145,23.292857142857596,34.8392857142854,1.4957068383930885,1.4742410303587437,3.4839285714285406,TARGET,True,0.5763569457222179,0.5828613559435797,0.09927658919501313,-0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,0.31554737810493494,0.32359705611779555,2.5630174793008385,1.038408463661444,0.3171573137074499,0.8409224919045282,0.23527103977406957,0.008345606283761527,0.2982195845697443,4.801118644215407,0.92,0.3016779663231106,0.6023142924151593,0.20262684271209688
2020-04-16T00:00:00+00:00,5699,2020-04-16 00:00:00+00:00,chop,SHORT,-1.0,2020-04-16 00:00:00+00:00,2020-04-16 04:00:00+00:00,2020-04-16 06:35:00+00:00,283439,283470,1.08735,1.0897550892857144,1.0837423660714285,1.0897650892857145,0.700000000000145,24.05089285714316,-24.150892857144335,-1.0041578497977248,-1.024947098786105,-2.4150892857144335,STOP,False,1.0727252478003744,0.6113569823653685,0.14369329821480636,0.0,1.0,-0.587785252292473,-0.8090169943749475,0.9370753981512062,1.0727252478003744,3.230649292794233,1.5311281879941798,0.9355162044771368,1.5846847819644474,0.5138361058110459,0.19460067491564004,0.744065281899112,6.133698379728255,1.11,0.8755475695923831,0.6686198441266523,0.15867119394831897
2020-04-16T04:00:00+00:00,5700,2020-04-16 04:00:00+00:00,chop,SHORT,-1.0,2020-04-16 00:00:00+00:00,2020-04-16 08:00:00+00:00,2020-04-16 12:20:00+00:00,283487,283539,1.08728,1.0897836607142857,1.0835245089285714,1.0897936607142857,0.700000000000145,25.03660714285748,-25.136607142857148,-1.00399415142112,-1.0239649085267863,-2.513660714285715,STOP,False,1.208730073820464,0.6408199643493893,0.21725636250776187,0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,0.020969294960954094,1.214721300952203,1.6925216647052765,2.0969294960950102,0.019471488178085816,1.3962860937704562,0.607788358309338,0.2126306224443414,0.7544510385756722,6.133698379728255,1.11,0.8755475695923831,0.6441666549371583,0.17251201552037723
2020-04-16T08:00:00+00:00,5701,2020-04-16 08:00:00+00:00,chop,SHORT,-1.0,2020-04-16 00:00:00+00:00,2020-04-16 12:00:00+00:00,2020-04-16 15:00:00+00:00,283535,283571,1.08818,1.0907026785714284,1.084395982142857,1.084405982142857,0.700000000000145,25.226785714286112,37.740178571428196,1.4960359595101194,1.476215757060909,3.7740178571428196,TARGET,True,1.0643448715226407,0.6559866267326209,0.1704545454545453,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,-0.26608621788061065,0.6481206200892017,0.9469101720110917,1.6500318538967507,-0.26459970269691013,1.0130380338105767,0.6359400839184859,0.3216142609556863,0.6216617210682727,6.133698379728255,1.11,0.8755475695923831,0.6485256654216759,0.17927630098364236
2020-04-16T20:00:00+00:00,5704,2020-04-16 20:00:00+00:00,chop,SHORT,-1.0,2020-04-16 00:00:00+00:00,2020-04-17 00:00:00+00:00,2020-04-17 09:55:00+00:00,283679,283798,1.08587,1.0886075,1.08176375,1.08177375,0.700000000000145,27.374999999999837,40.962499999999125,1.4963470319634473,1.478082191780799,4.0962499999999125,TARGET,True,1.021917808219187,0.7468576439637559,0.21772853185596378,-0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,-0.34383561643835986,0.6397260273972574,1.236986301369883,2.153424657534314,-0.34931506849312943,1.097459473448468,0.8550514844382412,0.5374969857728413,0.5194730813287775,6.133698379728255,1.11,0.8755475695923831,0.6094979595318618,0.17474475174785453
2020-04-17T00:00:00+00:00,5705,2020-04-17 00:00:00+00:00,chop,SHORT,-1.0,2020-04-17 00:00:00+00:00,2020-04-17 04:00:00+00:00,2020-04-17 07:40:00+00:00,283727,283771,1.08663,1.0893626785714285,1.082530982142857,1.082540982142857,0.700000000000145,27.326785714285595,40.89017857142885,1.49634058681306,1.4780435208782758,4.089017857142885,TARGET,True,0.6779062928837436,0.7523876249124277,0.18307544844584744,0.0,1.0,-0.9510565162951536,0.30901699437494723,-0.21819251127232828,-0.7080964516761523,0.19623603215056537,1.8347382866104909,-0.21133111154680023,0.7972791542004812,0.7936720962660043,0.5971943887775456,0.42840778923254497,6.051440163699128,1.04,1.277160245548692,0.6243802286855034,0.198275661159279
2020-04-17T08:00:00+00:00,5707,2020-04-17 08:00:00+00:00,chop,SHORT,-1.0,2020-04-17 00:00:00+00:00,2020-04-17 12:00:00+00:00,2020-04-17 13:25:00+00:00,283823,283840,1.0848,1.0878891964285713,1.0801662053571428,1.0878991964285714,0.700000000000145,30.89196428571409,-30.991964285713713,-1.0032370877770913,-1.0194225266626082,-3.0991964285713713,STOP,False,0.9298534639729532,0.8656458755535559,0.20885834287895616,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.30901699437494723,-0.47706581115066693,0.2524928466139947,0.8193878435792227,1.9920228908349584,-0.47342408740145564,0.9009066435497535,0.7457414274142106,0.5188906752411381,0.638602520045813,6.051440163699128,1.04,1.277160245548692,0.6551648147984518,0.18146487459287886
2020-04-17T12:00:00+00:00,5708,2020-04-17 12:00:00+00:00,chop,SHORT,-1.0,2020-04-17 00:00:00+00:00,2020-04-17 16:00:00+00:00,2020-04-21 02:15:00+00:00,283871,284281,1.0883,1.091380892857143,1.0836786607142859,1.083688660714286,0.700000000000145,30.80892857142842,46.11339285714111,1.496754187677456,1.4805251260649828,4.611339285714111,TARGET,True,1.1879673100330423,0.8810417464573012,0.05559692231322936,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.30901699437494723,-0.8483741957920305,-0.4016692749087503,-1.0297339593114723,0.5452964701791068,-0.8495913754130281,0.04972621772251654,0.5784670233954468,0.19694721221114633,0.2072524407252272,6.051440163699128,1.04,1.277160245548692,0.6247659832181435,0.2175513973907297
2020-04-17T16:00:00+00:00,5709,2020-04-17 16:00:00+00:00,chop,SHORT,-1.0,2020-04-17 00:00:00+00:00,2020-04-20 00:00:00+00:00,2020-04-20 09:10:00+00:00,283966,284076,1.0863399999999999,1.089362232142857,1.0818066517857141,1.0893722321428572,0.700000000000145,30.222321428571362,-30.32232142857305,-1.0033088126680816,-1.0198528760082097,-3.032232142857305,STOP,False,0.6340512275104363,0.9058648789691365,0.11848107508322352,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.30901699437494723,0.35114774439426333,-1.001329433661265,-0.5670477709829187,1.192413365239786,0.352388549144726,0.3635687408729305,0.47952894307405997,0.19163465642338737,0.3651324965132515,6.051440163699128,1.04,1.277160245548692,0.6133356361324587,0.204097689946221
2020-04-20T00:00:00+00:00,5710,2020-04-20 00:00:00+00:00,chop,SHORT,-1.0,2020-04-18 00:00:00+00:00,2020-04-20 04:00:00+00:00,2020-04-20 09:05:00+00:00,284014,284075,1.08609,1.088857767857143,1.0819383482142857,1.088867767857143,0.700000000000145,27.677678571428487,-27.777678571430098,-1.0036130197748896,-1.021678118649047,-2.7777678571430098,STOP,False,0.4159489015774888,0.8623049319869782,0.14330938755631456,0.0,1.0,0.0,1.0,0.21542630407435304,-0.3454950159681749,-0.06367947353140042,1.5946966031162721,0.0745185328559658,0.5540951826193498,0.4676831797771808,0.19932361023039077,0.4538354253835559,3.7520024620566357,0.53,1.6530036930849534,0.5455024028425297,0.2672442066511899
2020-04-20T04:00:00+00:00,5711,2020-04-20 04:00:00+00:00,chop,SHORT,-1.0,2020-04-18 00:00:00+00:00,2020-04-20 08:00:00+00:00,2020-04-20 09:10:00+00:00,284062,284076,1.0868099999999998,1.0895496428571427,1.0827005357142856,1.0895596428571428,0.700000000000145,27.396428571428554,-27.496428571429643,-1.0036501108069749,-1.0219006648416509,-2.7496428571429643,STOP,False,0.8486507626124651,0.8560786775475987,0.20076726342710363,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.2039499413375646,0.4010559249120201,-0.050645287446253934,2.149002737583083,-0.20258114978489417,0.32194463805283463,0.4226625120403404,0.18926849717040156,0.3707112970711186,3.7520024620566357,0.53,1.6530036930849534,0.5282837176190374,0.2878287476027586
2020-04-20T08:00:00+00:00,5712,2020-04-20 08:00:00+00:00,chop,SHORT,-1.0,2020-04-18 00:00:00+00:00,2020-04-20 12:00:00+00:00,2020-04-20 14:45:00+00:00,284110,284143,1.0856,1.0884869642857142,1.0812695535714285,1.0884969642857143,0.700000000000145,28.869642857142733,-28.969642857143985,-1.0034638461063092,-1.0207830766376385,-2.8969642857143985,STOP,False,1.179439599183524,0.9184882185009972,0.1945876288659784,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.3182408610132422,0.33123028391170894,-0.7170161439970012,1.9614028576730895,0.31564297643352585,0.5643513038115696,0.29460740701879773,0.19751037344398198,0.5073919107392085,3.7520024620566357,0.53,1.6530036930849534,0.5252704034226208,0.29532212496043403
2020-04-20T12:00:00+00:00,5713,2020-04-20 12:00:00+00:00,chop,SHORT,-1.0,2020-04-18 00:00:00+00:00,2020-04-20 16:00:00+00:00,2020-04-21 02:20:00+00:00,284158,284282,1.08724,1.090142767857143,1.0828858482142858,1.0828958482142859,0.700000000000145,29.02767857142865,43.44151785714123,1.4965550121496738,1.4793300728983436,4.344151785714123,TARGET,True,0.9650272215558471,0.9409159973952759,0.24513096037608495,1.2246467991473532e-16,-1.0,0.0,1.0,-0.422441635138946,-0.29842207252935876,-0.6278490357109708,2.3576635600258435,-0.42502537602660506,0.12561457747101823,0.20530323373682716,0.005279366476018197,0.3249651324964997,3.7520024620566357,0.53,1.6530036930849534,0.5193499049836493,0.2875755211091282
2020-04-21T12:00:00+00:00,5719,2020-04-21 12:00:00+00:00,chop,SHORT,-1.0,2020-04-21 00:00:00+00:00,2020-04-21 16:00:00+00:00,2020-04-22 11:10:00+00:00,284446,284676,1.08537,1.08801375,1.081404375,1.08802375,0.700000000000145,26.437500000000124,-26.537500000001213,-1.0037825059102066,-1.0226950354610338,-2.6537500000001213,STOP,False,1.8070921985815482,0.8867526166838838,0.16794853866591158,1.2246467991473532e-16,-1.0,0.9510565162951535,0.30901699437494745,-0.6056737588652449,-0.45673758865244873,0.5319148936170389,1.703546099290783,-0.6099290780141459,0.25485091861347836,0.41498547207077663,0.05567638103522597,0.3456112852664568,2.947817635563955,0.27,2.396726453345932,0.5203718673717852,0.2821639937229833
2020-04-22T16:00:00+00:00,5726,2020-04-22 16:00:00+00:00,chop,SHORT,-1.0,2020-04-22 00:00:00+00:00,2020-04-22 20:00:00+00:00,2020-04-23 09:20:00+00:00,284782,284942,1.08178,1.0840811607142857,1.0783282589285714,1.0783382589285715,0.700000000000145,23.01160714285754,34.41741071428472,1.4956543669731202,1.4739262018390655,3.4417410714284724,TARGET,True,0.8473984402281826,0.7979751068177596,0.06404637353315058,-0.8660254037844385,-0.5000000000000004,0.5877852522924732,-0.8090169943749473,0.3585147247119345,1.22220928879062,1.342800605284545,0.738214410429494,0.34710743801655347,1.1968894221527682,0.24715884966871732,0.1965900284164168,0.8630751964085295,2.093824028825472,0.25,1.265736043238208,0.5269090998232111,0.2471612735741194
2020-04-22T20:00:00+00:00,5727,2020-04-22 20:00:00+00:00,chop,SHORT,-1.0,2020-04-22 00:00:00+00:00,2020-04-23 00:00:00+00:00,2020-04-23 05:10:00+00:00,284830,284892,1.0806099999999998,1.0828112499999998,1.0773081249999998,1.0828212499999998,0.700000000000145,22.012500000000394,-22.11249999999998,-1.004542873367386,-1.02725724020441,-2.211249999999998,STOP,False,0.6371379897786122,0.7686479913950354,0.11049416990559988,-0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,0.40374787052809896,2.3867120954002736,1.7069846678023404,1.35604770017029,0.3952299829642348,1.4973464954314788,0.3963395790458044,0.3504363924887619,0.9347593582887699,2.093824028825472,0.25,1.265736043238208,0.5009930275902138,0.25392796295380166
2020-04-23T00:00:00+00:00,5728,2020-04-23 00:00:00+00:00,chop,SHORT,-1.0,2020-04-23 00:00:00+00:00,2020-04-23 04:00:00+00:00,2020-04-23 05:50:00+00:00,284878,284900,1.08089,1.0830371428571428,1.0776692857142856,1.0830471428571429,0.700000000000145,21.47142857142899,-21.571428571429685,-1.0046573519627735,-1.027944111776479,-2.1571428571429685,STOP,False,0.6060379241516995,0.75576297553388,0.14057599087538264,0.0,1.0,-0.587785252292473,-0.8090169943749475,-0.10653692614770241,0.6916167664670848,1.446107784431121,1.722055888223477,-0.10479041916174063,1.2924904743468832,0.5053539026195986,0.2688598979013021,0.8695187165775398,1.6626379767014225,0.24,0.6939569650521338,0.5060520304803798,0.2514939385035462
