source_trade_file,entry_time_utc,cell_id,broker,entry_price,stop_loss,risk_price,point_size,stop_distance_points,modeled_entry_spread_R,measured_p95_spread_points,measured_entry_spread_R,pre_measured_all_in_cost_R,expected_all_in_cost_R,actual_all_in_cost_R,all_in_cost_abs_error,pre_measured_net_R,net_R,measured_net_delta_R,unit_formula_measured_spread_R,status
cell_2_breakout_retest_capital_com_median_trades.csv,2016-12-07 19:15:00+00:00,2,capital_com,1174.23,1175.1892901995616,0.9592901995615648,0.01,95.92901995615648,0.2084874838619307,75.0,0.7818280644822401,0.2084874838619307,0.7818280644822401,0.7818280644822401,0.0,1.498813770102695,0.9254731894823854,-0.5733405806203095,0.7818280644822401,PASS
cell_3_breakout_retest_capital_com_p95_trades.csv,2017-01-13 08:25:00+00:00,3,capital_com,1196.53,1195.3143354777085,1.2156645222914904,0.01,121.56645222914904,0.2879083773377385,75.0,0.6169465228665825,0.3208121918906229,0.6498503374194669,0.6498503374194669,0.0,1.442188579951914,1.11315043442307,-0.32903814552884403,0.6169465228665825,PASS
cell_1_breakout_retest_capital_com_best_case_trades.csv,2017-02-16 04:55:00+00:00,1,capital_com,1235.06,1235.3800850102512,0.32008501025120495,0.01,32.008501025120495,0.3124170042249692,75.0,2.343127531687269,0.3124170042249692,2.343127531687269,2.343127531687269,0.0,1.4999376932478432,-0.5307728342144564,-2.0307105274622996,2.343127531687269,PASS
cell_2_breakout_retest_capital_com_median_trades.csv,2017-03-21 02:55:00+00:00,2,capital_com,1227.38,1227.7675603160903,0.3875603160902301,0.01,38.75603160902301,0.516048706992583,75.0,1.9351826512221861,0.516048706992583,1.9351826512221861,1.9351826512221861,0.0,-0.9997301263022612,-2.4188640705318645,-1.4191339442296034,1.9351826512221861,PASS
cell_3_breakout_retest_capital_com_p95_trades.csv,2017-04-20 11:30:00+00:00,3,capital_com,1278.83,1278.329396985863,0.5006030141369138,0.01,50.06030141369138,0.6991567971348168,75.0,1.4981931367174643,0.7790604310930817,1.5780967706757292,1.5780967706757292,0.0,1.3595703029055026,0.560533963322855,-0.7990363395826476,1.4981931367174643,PASS
cell_1_breakout_retest_capital_com_best_case_trades.csv,2017-05-23 23:00:00+00:00,1,capital_com,1252.09,1251.785404027629,0.304595972370862,0.01,30.4595972370862,0.32830375011736734,75.0,2.462278125880255,0.32830375011736734,2.462278125880255,2.462278125880255,0.0,-0.9998790813069686,-3.1338534570698564,-2.1339743757628877,2.462278125880255,PASS
cell_2_breakout_retest_capital_com_median_trades.csv,2017-06-26 11:45:00+00:00,2,capital_com,1241.4,1241.9825662804176,0.5825662804174954,0.01,58.256628041749536,0.3433085757326536,75.0,1.287407158997451,0.3433085757326536,1.287407158997451,1.287407158997451,0.0,1.4996766797730188,0.5555780965082213,-0.9440985832647975,1.287407158997451,PASS
cell_3_breakout_retest_capital_com_p95_trades.csv,2017-07-31 04:35:00+00:00,3,capital_com,1267.71,1268.191720063773,0.4817200637728547,0.01,48.17200637728547,0.7265630525305158,75.0,1.556920826851105,0.8095988299625747,1.639956604283164,1.639956604283164,0.0,-1.041172899273014,-1.8715306735936033,-0.8303577743205892,1.556920826851105,PASS
cell_1_breakout_retest_capital_com_best_case_trades.csv,2017-09-01 12:35:00+00:00,1,capital_com,1320.19,1318.8016425270066,1.388357472993448,0.01,138.8357472993448,0.0720275591446843,75.0,0.5402066935851322,0.0720275591446843,0.5402066935851322,0.5402066935851322,0.0,1.4995086494774372,1.0313295150369894,-0.4681791344404478,0.5402066935851322,PASS
cell_2_breakout_retest_capital_com_median_trades.csv,2017-10-02 08:25:00+00:00,2,capital_com,1272.76,1273.8482789795828,1.0882789795828103,0.01,108.82789795828103,0.18377640637391493,75.0,0.689161523902181,0.18377640637391493,0.689161523902181,0.689161523902181,0.0,-0.999986626821303,-1.505371744349569,-0.5053851175282661,0.689161523902181,PASS
cell_3_breakout_retest_capital_com_p95_trades.csv,2017-11-08 06:30:00+00:00,3,capital_com,1278.39,1277.4030466213069,0.9869533786932152,0.01,98.69533786932152,0.35462667999923236,75.0,0.7599143142840693,0.395155443427716,0.800443077712553,0.800443077712553,0.0,-1.0195045846243995,-1.4247922189092366,-0.40528763428483705,0.7599143142840693,PASS
cell_1_breakout_retest_capital_com_best_case_trades.csv,2017-12-12 08:15:00+00:00,1,capital_com,1243.59,1243.9986906932666,0.4086906932666352,0.01,40.86906932666352,0.24468381993411012,75.0,1.8351286495058259,0.24468381993411012,1.8351286495058259,1.8351286495058259,0.0,-0.999938157554668,-2.5903829871263837,-1.5904448295717157,1.8351286495058259,PASS
cell_2_breakout_retest_capital_com_median_trades.csv,2018-01-24 09:15:00+00:00,2,capital_com,1349.22,1348.3903665626476,0.8296334373524132,0.01,82.96334373524132,0.24107032213920235,75.0,0.9040137080220088,0.24107032213920235,0.9040137080220088,0.9040137080220088,0.0,1.4998295144260374,0.836886128543231,-0.6629433858828064,0.9040137080220088,PASS
cell_3_breakout_retest_capital_com_p95_trades.csv,2018-02-27 05:35:00+00:00,3,capital_com,1332.75,1333.4013433521293,0.6513433521292882,0.01,65.13433521292882,0.5373509975281469,75.0,1.1514664232746004,0.5987625401027922,1.2128779658492457,1.2128779658492457,0.0,-1.0305459621480744,-1.6446613878945278,-0.6141154257464534,1.1514664232746004,PASS
cell_1_breakout_retest_capital_com_best_case_trades.csv,2018-04-05 14:45:00+00:00,1,capital_com,1324.31,1325.4929148509784,1.1829148509784773,0.01,118.29148509784773,0.08453693849331805,75.0,0.6340270386998853,0.08453693849331805,0.6340270386998853,0.6340270386998853,0.0,-0.9999637429057064,-1.5494538431122737,-0.5494901002065673,0.6340270386998853,PASS
cell_2_breakout_retest_capital_com_median_trades.csv,2018-05-09 07:50:00+00:00,2,capital_com,1305.76,1306.5473835565708,0.7873835565708305,0.01,78.73835565708305,0.2540058124543888,75.0,0.952521796703958,0.2540058124543888,0.952521796703958,0.952521796703958,0.0,1.4999756295679694,0.8014596453184003,-0.6985159842495691,0.952521796703958,PASS
cell_3_breakout_retest_capital_com_p95_trades.csv,2018-06-08 13:05:00+00:00,3,capital_com,1297.86,1298.981731359014,1.1217313590141202,0.01,112.17313590141202,0.31201766553768445,75.0,0.6686092832950381,0.3476768273134198,0.7042684450707735,0.7042684450707735,0.0,-1.017658141576922,-1.3742497593342755,-0.3565916177573536,0.6686092832950381,PASS
cell_1_breakout_retest_capital_com_best_case_trades.csv,2018-07-06 17:35:00+00:00,1,capital_com,1254.66,1255.1753730939092,0.5153730939091474,0.01,51.53730939091474,0.19403418840027475,75.0,1.4552564130020607,0.19403418840027475,1.4552564130020607,1.4552564130020607,0.0,-0.999996908642286,-2.261219133244072,-1.261222224601786,1.4552564130020607,PASS
cell_2_breakout_retest_capital_com_median_trades.csv,2018-08-07 01:00:00+00:00,2,capital_com,1208.75,1208.238690479977,0.5113095200229054,0.01,51.13095200229054,0.3911525058071293,75.0,1.4668218967767348,0.3911525058071293,1.4668218967767348,1.4668218967767348,0.0,1.4999961801492727,0.42432678917966715,-1.0756693909696056,1.4668218967767348,PASS
cell_3_breakout_retest_capital_com_p95_trades.csv,2018-09-06 23:35:00+00:00,3,capital_com,1200.61,1200.2004824097564,0.40951759024346757,0.01,40.95175902434676,0.8546641422457996,75.0,1.8314231619552848,0.9523400442167481,1.9290990639262333,1.9290990639262333,0.0,1.3289515902568538,0.3521925705473685,-0.9767590197094853,1.8314231619552848,PASS
cell_1_breakout_retest_capital_com_best_case_trades.csv,2018-10-04 08:50:00+00:00,1,capital_com,1199.27,1198.5482093435085,0.7217906564915211,0.01,72.17906564915211,0.13854432597684188,75.0,1.039082444826314,0.13854432597684188,1.039082444826314,1.039082444826314,0.0,-0.99998738463197,-1.9005255034814423,-0.9005381188494723,1.039082444826314,PASS
cell_2_breakout_retest_capital_com_median_trades.csv,2018-11-06 18:40:00+00:00,2,capital_com,1226.77,1227.230265490494,0.4602654904940664,0.01,46.02654904940664,0.43453181724598217,75.0,1.629494314672433,0.43453181724598217,1.629494314672433,1.629494314672433,0.0,1.4999990061276447,0.3050365087011939,-1.1949624974264508,1.629494314672433,PASS
cell_3_breakout_retest_capital_com_p95_trades.csv,2018-12-05 14:05:00+00:00,3,capital_com,1236.58,1237.175311739352,0.5953117393521552,0.01,59.53117393521552,0.5879272603978642,75.0,1.2598441294239946,0.6551189473004773,1.3270358163266076,1.3270358163266076,0.0,1.3823209849968043,0.710404115970674,-0.6719168690261303,1.2598441294239946,PASS
cell_4_breakout_retest_pepperstone_best_case_trades.csv,2019-01-09 05:00:00+00:00,4,pepperstone,1284.25,1285.0570840778496,0.8070840778495949,0.01,80.70840778495949,0.12390282839731058,75.0,0.9292712129798293,0.12390282839731058,0.9292712129798293,0.9292712129798293,0.0,1.4786993617533808,0.673330977170862,-0.8053683845825188,0.9292712129798293,PASS
cell_5_breakout_retest_pepperstone_median_trades.csv,2019-02-13 08:15:00+00:00,5,pepperstone,1313.66,1313.2722443939506,0.3877556060494953,0.01,38.77556060494953,0.5157888032558087,75.0,1.9342080122092826,0.5157888032558087,1.9342080122092826,1.9342080122092826,0.0,1.4936630245627618,0.07524381560928783,-1.418419208953474,1.9342080122092826,PASS
cell_6_breakout_retest_pepperstone_p95_trades.csv,2019-03-18 02:00:00+00:00,6,pepperstone,1302.34,1301.932477857296,0.40752214270401055,0.01,40.752214270401055,0.8588490374477892,75.0,1.8403907945309765,0.9570032131561079,1.9385449702392954,1.9385449702392954,0.0,-1.0480483691189908,-2.0295901262021783,-0.9815417570831875,1.8403907945309765,PASS
cell_4_breakout_retest_pepperstone_best_case_trades.csv,2019-04-18 11:35:00+00:00,4,pepperstone,1275.17,1274.6988798515615,0.4711201484385583,0.01,47.11201484385583,0.21226007915694486,75.0,1.5919505936770864,0.21226007915694486,1.5919505936770864,1.5919505936770864,0.0,1.4978024455199237,0.11811193099978223,-1.3796905145201415,1.5919505936770864,PASS
cell_5_breakout_retest_pepperstone_median_trades.csv,2019-05-21 11:55:00+00:00,5,pepperstone,1275.38,1275.709801314899,0.3298013148989867,0.01,32.98013148989867,0.6064257204712998,75.0,2.2740964517673743,0.6064257204712998,2.2740964517673743,2.2740964517673743,0.0,-0.9986133984823328,-2.6662841297784072,-1.6676707312960746,2.2740964517673743,PASS
cell_6_breakout_retest_pepperstone_p95_trades.csv,2019-06-24 08:15:00+00:00,6,pepperstone,1402.21,1402.901216630753,0.6912166307529333,0.01,69.12166307529333,0.5063535575218288,75.0,1.0850433375467756,0.5642225355243236,1.1429123155492704,1.1429123155492704,0.0,-1.0279227023700594,-1.6066124823950063,-0.5786897800249469,1.0850433375467756,PASS
cell_4_breakout_retest_pepperstone_best_case_trades.csv,2019-07-25 21:45:00+00:00,4,pepperstone,1416.09,1417.038976814419,0.9489768144189838,0.01,94.89768144189838,0.10537665249622094,50.0,0.5268832624811046,0.10537665249622094,0.5268832624811046,0.5268832624811046,0.0,1.4991098951652717,1.077603285180388,-0.42150660998488365,0.5268832624811046,PASS
cell_5_breakout_retest_pepperstone_median_trades.csv,2019-08-30 15:40:00+00:00,5,pepperstone,1528.74,1526.19627655648,2.5437234435200935,0.01,254.37234435200935,0.07862489945968065,75.0,0.2948433729738024,0.07862489945968065,0.2948433729738024,0.2948433729738024,0.0,-0.994312835641301,-1.2105313091554228,-0.21621847351412182,0.2948433729738024,PASS
cell_6_breakout_retest_pepperstone_p95_trades.csv,2019-10-04 03:35:00+00:00,6,pepperstone,1508.5,1507.2541700180534,1.2458299819465992,0.01,124.58299819465992,0.2809372105920327,75.0,0.6020083084114985,0.31304432037397933,0.6341154181934452,0.6341154181934452,0.0,-1.0160213803715452,-1.337092478191011,-0.32107109781946575,0.6020083084114985,PASS
cell_4_breakout_retest_pepperstone_best_case_trades.csv,2019-11-06 17:20:00+00:00,4,pepperstone,1487.61,1486.582932193011,1.0270678069889527,0.01,102.70678069889527,0.0973645550172284,75.0,0.7302341626292129,0.0973645550172284,0.7302341626292129,0.7302341626292129,0.0,-0.9992114554644485,-1.6320810630764329,-0.6328696076119844,0.7302341626292129,PASS
cell_5_breakout_retest_pepperstone_median_trades.csv,2019-12-13 09:30:00+00:00,5,pepperstone,1466.64,1467.5229415608171,0.8829415608170166,0.01,88.29415608170166,0.2265155576264108,75.0,0.8494333410990405,0.2265155576264108,0.8494333410990405,0.8494333410990405,0.0,-0.9983365556745042,-1.621254339147134,-0.6229177834726297,0.8494333410990405,PASS
cell_6_breakout_retest_pepperstone_p95_trades.csv,2020-01-17 04:25:00+00:00,6,pepperstone,1553.49,1552.362345996345,1.127654003654925,0.01,112.7654003654925,0.310378891810421,75.0,0.665097625308045,0.3458507651601834,0.7005694986578074,0.7005694986578074,0.0,1.4332426354112373,1.0785239019136135,-0.35471873349762384,0.665097625308045,PASS
cell_4_breakout_retest_pepperstone_best_case_trades.csv,2020-02-20 03:15:00+00:00,4,pepperstone,1607.57,1608.555964366425,0.9859643664251507,0.01,98.59643664251507,0.1014235436951681,75.0,0.7606765777137607,0.1014235436951681,0.7606765777137607,0.7606765777137607,0.0,-0.9988564760435832,-1.6581095100621759,-0.6592530340185927,0.7606765777137607,PASS
cell_5_breakout_retest_pepperstone_median_trades.csv,2020-03-24 07:25:00+00:00,5,pepperstone,1576.04,1572.2109361654925,3.8290638345074512,0.01,382.9063834507451,0.05223208821895414,75.0,0.19587033082107802,0.05223208821895414,0.19587033082107802,0.19587033082107802,0.0,-0.9988044172673636,-1.1424426598694875,-0.14363824260212388,0.19587033082107802,PASS
cell_6_breakout_retest_pepperstone_p95_trades.csv,2020-04-30 14:05:00+00:00,6,pepperstone,1713.79,1715.46333842809,1.6733384280901191,0.01,167.3338428090119,0.20916270978099505,75.0,0.44820580667356075,0.2330670194702516,0.4721101163628173,0.4721101163628173,0.0,1.4520479964591655,1.2130048995665998,-0.23904309689256564,0.44820580667356075,PASS
cell_4_breakout_retest_pepperstone_best_case_trades.csv,2020-06-04 13:45:00+00:00,4,pepperstone,1709.59,1708.2263313241936,1.363668675806366,0.01,136.3668675806366,0.07333159569780973,75.0,0.5499869677335729,0.07333159569780973,0.5499869677335729,0.5499869677335729,0.0,1.4988602418847037,1.0222048698489405,-0.47665537203576314,0.5499869677335729,PASS
cell_5_breakout_retest_pepperstone_median_trades.csv,2020-07-03 09:55:00+00:00,5,pepperstone,1775.59,1774.29743810683,1.2925618931699319,0.01,129.2561893169932,0.1547314686103826,75.0,0.5802430072889347,0.1547314686103826,0.5802430072889347,0.5802430072889347,0.0,-0.9988228854434942,-1.4243344241220464,-0.4255115386785522,0.5802430072889347,PASS
cell_6_breakout_retest_pepperstone_p95_trades.csv,2020-08-05 18:10:00+00:00,6,pepperstone,2047.16,2041.2389232903515,5.92107670964856,0.01,592.107670964856,0.059110870735666246,75.0,0.12666615157642766,0.06586639881974239,0.1334216796605038,0.1334216796605038,0.0,-0.9923900407936616,-1.059945321634423,-0.06755528084076146,0.12666615157642766,PASS
cell_4_breakout_retest_pepperstone_best_case_trades.csv,2020-09-04 21:30:00+00:00,4,pepperstone,1931.4,1928.567782545552,2.8322174544480276,0.01,283.22174544480276,0.03530802334508212,50.0,0.17654011672541056,0.03530802334508212,0.17654011672541056,0.17654011672541056,0.0,1.4975469191926845,1.356314825812356,-0.14123209338032838,0.17654011672541056,PASS
cell_5_breakout_retest_pepperstone_median_trades.csv,2020-10-06 16:25:00+00:00,5,pepperstone,1918.74,1915.839714676281,2.9002853237191175,0.01,290.02853237191175,0.06895873256481344,75.0,0.2585952471180504,0.06895873256481344,0.2585952471180504,0.2585952471180504,0.0,-0.9993394643881556,-1.1889759789413925,-0.18963651455323693,0.2585952471180504,PASS
cell_6_breakout_retest_pepperstone_p95_trades.csv,2020-11-06 09:20:00+00:00,6,pepperstone,1941.12,1939.1628383325965,1.9571616674033976,0.01,195.71616674033976,0.17883039803469658,75.0,0.3832079957886355,0.1992681578100905,0.40364575556402943,0.40364575556402943,0.0,1.462192831017251,1.2578152332633121,-0.20437759775393882,0.3832079957886355,PASS
cell_4_breakout_retest_pepperstone_best_case_trades.csv,2020-12-11 07:10:00+00:00,4,pepperstone,1837.91,1837.3179734160317,0.5920265839683907,0.01,59.20265839683907,0.16891133389601162,75.0,1.266835004220087,0.16891133389601162,1.266835004220087,1.266835004220087,0.0,-0.9998416470376632,-2.0977653173617385,-1.0979236703240753,1.266835004220087,PASS
cell_5_breakout_retest_pepperstone_median_trades.csv,2021-01-19 21:35:00+00:00,5,pepperstone,1838.55,1841.4127985335872,2.862798533587238,0.01,286.2798533587238,0.06986170967098737,50.0,0.1746542741774684,0.06986170967098737,0.1746542741774684,0.1746542741774684,0.0,-0.9997884380445204,-1.1045810025510014,-0.104792564506481,0.1746542741774684,PASS
cell_6_breakout_retest_pepperstone_p95_trades.csv,2021-02-24 20:15:00+00:00,6,pepperstone,1797.59,1794.9472068387693,2.6427931612306566,0.01,264.27931612306566,0.13243563860178043,75.0,0.2837906541466723,0.1475711401562696,0.2989261557011615,0.2989261557011615,0.0,1.472185080565774,1.320830065020882,-0.15135501554489195,0.2837906541466723,PASS
cell_4_breakout_retest_pepperstone_best_case_trades.csv,2021-03-29 12:05:00+00:00,4,pepperstone,1724.69,1725.6851161927805,0.9951161927804151,0.01,99.51161927804151,0.10049077758507168,75.0,0.7536808318880376,0.10049077758507168,0.7536808318880376,0.7536808318880376,0.0,-0.9999165752278883,-1.6531066295308543,-0.653190054302966,0.7536808318880376,PASS
cell_5_breakout_retest_pepperstone_median_trades.csv,2021-04-30 11:10:00+00:00,5,pepperstone,1769.54,1767.614753586389,1.925246413610921,0.01,192.5246413610921,0.10388280616240048,75.0,0.38956052310900174,0.10388280616240048,0.38956052310900174,0.38956052310900174,0.0,-0.9997924568402472,-1.2854701737868486,-0.2856777169466014,0.38956052310900174,PASS
cell_6_breakout_retest_pepperstone_p95_trades.csv,2021-06-03 12:35:00+00:00,6,pepperstone,1893.72,1895.1093907146,1.3893907146000402,0.01,138.93907146000402,0.251908981629227,75.0,0.5398049606340577,0.28069857952971006,0.5685945585345408,0.5685945585345408,0.0,-1.01374909556964,-1.3016450745744708,-0.28789597900483077,0.5398049606340577,PASS
cell_4_breakout_retest_pepperstone_best_case_trades.csv,2021-07-12 04:50:00+00:00,4,pepperstone,1806.96,1807.8911123338908,0.9311123338907237,0.01,93.11123338907237,0.10739842697834578,75.0,0.8054882023375933,0.10739842697834578,0.8054882023375933,0.8054882023375933,0.0,1.4999968321470325,0.8019070567877851,-0.6980897753592474,0.8054882023375933,PASS
cell_5_breakout_retest_pepperstone_median_trades.csv,2021-08-16 16:35:00+00:00,5,pepperstone,1783.1,1780.8324945874624,2.2675054125375027,0.01,226.75054125375027,0.0882026560528407,75.0,0.3307599601981526,0.0882026560528407,0.3307599601981526,0.3307599601981526,0.0,1.4999181241639028,1.2573608200185908,-0.24255730414531196,0.3307599601981526,PASS
cell_6_breakout_retest_pepperstone_p95_trades.csv,2021-09-16 21:30:00+00:00,6,pepperstone,1755.79,1755.3132741882991,0.47672581170081685,0.01,47.672581170081685,0.734174637516067,50.0,1.0488209107372386,0.8180803103750461,1.1327265835962177,1.1327265835962177,0.0,-1.041880523522083,-1.3565267967432546,-0.31464627322117167,1.0488209107372386,PASS
cell_4_breakout_retest_pepperstone_best_case_trades.csv,2021-10-21 09:10:00+00:00,4,pepperstone,1786.99,1785.5052255823573,1.4847744176427113,0.01,148.47744176427113,0.06735029834280422,75.0,0.5051272375710316,0.06735029834280422,0.5051272375710316,0.5051272375710316,0.0,-0.9999501226885976,-1.437727061916825,-0.43777693922822736,0.5051272375710316,PASS
cell_5_breakout_retest_pepperstone_median_trades.csv,2021-11-29 14:25:00+00:00,5,pepperstone,1791.14,1793.8959310121488,2.7559310121487215,0.01,275.59310121487215,0.07257075707568807,75.0,0.2721403390338302,0.07257075707568807,0.2721403390338302,0.2721403390338302,0.0,-0.9998981856532853,-1.1994677676114274,-0.19956958195814212,0.2721403390338302,PASS
cell_6_breakout_retest_pepperstone_p95_trades.csv,2021-12-31 01:15:00+00:00,6,pepperstone,1814.85,1814.158513289727,0.6914867102730113,0.01,69.14867102730113,0.5061557869446454,75.0,1.0846195434528114,0.5640021625954619,1.142465919103628,1.142465919103628,0.0,1.398696725647444,0.820232969139278,-0.5784637565081661,1.0846195434528114,PASS
cell_7_breakout_retest_dukascopy_best_case_trades.csv,2022-01-28 03:55:00+00:00,7,dukascopy,1798.918,1798.428465404429,0.4895345955708308,0.01,48.95345955708308,0.2042756546825729,75.0,1.5320674101192966,0.2042756546825729,1.5320674101192966,1.5320674101192966,0.0,-0.9937313854433076,-2.321523140880031,-1.3277917554367236,1.5320674101192966,PASS
cell_8_breakout_retest_dukascopy_median_trades.csv,2022-03-03 13:00:00+00:00,8,dukascopy,1930.668,1932.697373722567,2.0293737225670156,0.01,202.93737225670156,0.09855257204523868,75.0,0.369572145169645,0.09855257204523868,0.369572145169645,0.369572145169645,0.0,-0.9860304912732508,-1.257050064397657,-0.27101957312440617,0.369572145169645,PASS
cell_9_breakout_retest_dukascopy_p95_trades.csv,2022-04-04 01:10:00+00:00,9,dukascopy,1924.523,1925.5475245130003,1.024524513000415,0.01,102.4524513000415,0.34162188952901923,75.0,0.7320469061336127,0.38066439118947853,0.771089407794072,0.771089407794072,0.0,1.4273122834500105,1.036887266845417,-0.3904250166045935,0.7320469061336127,PASS
cell_7_breakout_retest_dukascopy_best_case_trades.csv,2022-05-04 04:10:00+00:00,7,dukascopy,1865.173,1864.4161893518149,0.7568106481851373,0.01,75.68106481851373,0.13213344743471048,75.0,0.9910008557603285,0.13213344743471048,0.9910008557603285,0.9910008557603285,0.0,-0.9964952604932144,-1.8553626688188323,-0.8588674083256179,0.9910008557603285,PASS
cell_8_breakout_retest_dukascopy_median_trades.csv,2022-06-02 12:45:00+00:00,8,dukascopy,1853.253,1850.8297354672936,2.4232645327062983,0.01,242.32645327062983,0.0825332923007957,75.0,0.30949984612798387,0.0825332923007957,0.30949984612798387,0.30949984612798387,0.0,1.47833644638534,1.2513698925581518,-0.2269665538271881,0.30949984612798387,PASS
cell_9_breakout_retest_dukascopy_p95_trades.csv,2022-07-01 15:00:00+00:00,9,dukascopy,1800.798,1803.5638440833927,2.7658440833927216,0.01,276.58440833927216,0.12654364795960324,75.0,0.2711649599134355,0.14100577915498644,0.2856270911088187,0.2856270911088187,0.0,-0.9983073664704758,-1.142928678424308,-0.1446213119538322,0.2711649599134355,PASS
cell_7_breakout_retest_dukascopy_best_case_trades.csv,2022-08-01 12:55:00+00:00,7,dukascopy,1768.742,1765.4484885859113,3.293511414088698,0.01,329.3511414088698,0.03036273066254717,75.0,0.22772047996910377,0.03036273066254717,0.22772047996910377,0.22772047996910377,0.0,1.4858723932006024,1.2885146438940458,-0.19735774930655658,0.22772047996910377,PASS
cell_8_breakout_retest_dukascopy_median_trades.csv,2022-08-29 01:15:00+00:00,8,dukascopy,1731.317,1733.3333957051807,2.0163957051806847,0.01,201.63957051806847,0.09918688057415717,75.0,0.3719508021530894,0.09918688057415717,0.3719508021530894,0.3719508021530894,0.0,1.4932168988399783,1.2204529772610462,-0.27276392157893214,0.3719508021530894,PASS
cell_9_breakout_retest_dukascopy_p95_trades.csv,2022-09-26 11:15:00+00:00,9,dukascopy,1639.058,1641.3124405444412,2.254440544441195,0.01,225.4440544441195,0.15524915964761185,75.0,0.3326767706734539,0.17299192075019607,0.35041953177603813,0.35041953177603813,0.0,-1.0059963320968903,-1.1834239431227322,-0.17742761102584192,0.3326767706734539,PASS
cell_7_breakout_retest_dukascopy_best_case_trades.csv,2022-11-03 02:15:00+00:00,7,dukascopy,1638.148,1636.4968042889536,1.6511957110462845,0.01,165.11957110462845,0.06056217281271567,75.0,0.45421629609536746,0.06056217281271567,0.45421629609536746,0.45421629609536746,0.0,-0.9991337777521686,-1.3927879010348203,-0.3936541232826517,0.45421629609536746,PASS
