expert,broker,cost_model,symbol,trade_count,win_rate,profit_factor,total_pnl_usd,total_return_pct,avg_trade_R,median_trade_R,max_drawdown_usd,max_drawdown_pct,worst_month_usd,best_month_usd,losing_month_pct,max_consecutive_zero_trade_months,max_consecutive_losing_months,largest_single_trade_pct_of_pnl,top5_trades_pct_of_pnl,p95_to_best_pf_ratio,cell_id,time_window,tick_source,time_window_start,time_window_end
h4_credit_spread_stress_momentum_v0,capital_com,best_case,XAUUSD,199,0.3819095477386934,0.8939540077823307,-575.0241399079543,-5.750241399079544,-0.0564891815184214,-0.8903822449572677,1417.2510951023032,13.478407237720576,-210.28364598944768,341.5381223737686,61.11111111111112,2,8,100.0,100.0,,1,2016-01-01T00:00:00+00:00 to 2018-12-31T23:59:59+00:00,capital_com,2016-01-01T00:00:00+00:00,2018-12-31T23:59:59+00:00
h4_credit_spread_stress_momentum_v0,capital_com,median,XAUUSD,199,0.3819095477386934,0.8939540077823307,-575.0241399079543,-5.750241399079544,-0.0564891815184214,-0.8903822449572677,1417.2510951023032,13.478407237720576,-210.28364598944768,341.5381223737686,61.11111111111112,2,8,100.0,100.0,,2,2016-01-01T00:00:00+00:00 to 2018-12-31T23:59:59+00:00,capital_com,2016-01-01T00:00:00+00:00,2018-12-31T23:59:59+00:00
h4_credit_spread_stress_momentum_v0,capital_com,p95,XAUUSD,199,0.3819095477386934,0.8834244660737185,-634.9204867717758,-6.349204867717758,-0.0628960119502012,-0.8992719765104072,1437.7977916736272,13.699816998273612,-213.80364598944448,338.8181223737711,61.11111111111112,2,8,100.0,100.0,0.9882213831842052,3,2016-01-01T00:00:00+00:00 to 2018-12-31T23:59:59+00:00,capital_com,2016-01-01T00:00:00+00:00,2018-12-31T23:59:59+00:00
h4_credit_spread_stress_momentum_v0,pepperstone,best_case,XAUUSD,153,0.4248366013071895,1.060014129726493,215.81050473405023,2.1581050473405026,0.0306584018439007,-0.5895313014685712,737.1225657899449,7.042986782569971,-213.3504571917069,428.1556331335833,36.11111111111111,4,3,51.28618105264889,213.341728978577,,4,2019-01-01T00:00:00+00:00 to 2021-12-31T23:59:59+00:00,pepperstone,2019-01-01T00:00:00+00:00,2021-12-31T23:59:59+00:00
h4_credit_spread_stress_momentum_v0,pepperstone,median,XAUUSD,153,0.4248366013071895,1.060014129726493,215.81050473405023,2.1581050473405026,0.0306584018439007,-0.5895313014685712,737.1225657899449,7.042986782569971,-213.3504571917069,428.1556331335833,36.11111111111111,4,3,51.28618105264889,213.341728978577,,5,2019-01-01T00:00:00+00:00 to 2021-12-31T23:59:59+00:00,pepperstone,2019-01-01T00:00:00+00:00,2021-12-31T23:59:59+00:00
h4_credit_spread_stress_momentum_v0,pepperstone,p95,XAUUSD,153,0.4248366013071895,1.0463416537893546,166.54804170628427,1.6654804170628428,0.0243151713058681,-0.5943140649324338,746.1532058296816,7.151314736780981,-215.51045719170497,425.39563313358576,38.88888888888889,4,3,66.33579419887702,274.60792378606266,0.9871016097298004,6,2019-01-01T00:00:00+00:00 to 2021-12-31T23:59:59+00:00,pepperstone,2019-01-01T00:00:00+00:00,2021-12-31T23:59:59+00:00
h4_credit_spread_stress_momentum_v0,dukascopy,best_case,XAUUSD,211,0.3649289099526066,0.9007381788544028,-521.7147485798473,-5.217147485798473,-0.0479500895199445,-0.8171024039656031,818.2091911258503,8.169447017319822,-176.79776028532524,187.18160779056143,47.22222222222222,4,3,100.0,100.0,,7,2022-01-01T00:00:00+00:00 to 2024-12-31T23:59:59+00:00,dukascopy,2022-01-01T00:00:00+00:00,2024-12-31T23:59:59+00:00
h4_credit_spread_stress_momentum_v0,dukascopy,median,XAUUSD,211,0.3649289099526066,0.8948208910273682,-548.2342025384739,-5.482342025384739,-0.0506707122432733,-0.8136760054078503,833.9228376783794,8.324846986298635,-178.0477602853241,185.6816077905696,47.22222222222222,4,3,100.0,100.0,,8,2022-01-01T00:00:00+00:00 to 2024-12-31T23:59:59+00:00,dukascopy,2022-01-01T00:00:00+00:00,2024-12-31T23:59:59+00:00
h4_credit_spread_stress_momentum_v0,dukascopy,p95,XAUUSD,211,0.3601895734597156,0.8666090328593944,-695.4434286832404,-6.954434286832405,-0.0656112249791322,-0.8150252931966474,914.0901147183469,9.140901147183468,-171.72761719785535,173.28242699163457,50.0,4,4,100.0,100.0,0.9621098041626088,9,2022-01-01T00:00:00+00:00 to 2024-12-31T23:59:59+00:00,dukascopy,2022-01-01T00:00:00+00:00,2024-12-31T23:59:59+00:00
