expert,broker,cost_model,symbol,trade_count,win_rate,profit_factor,total_pnl_usd,total_return_pct,avg_trade_R,median_trade_R,max_drawdown_usd,max_drawdown_pct,worst_month_usd,best_month_usd,losing_month_pct,max_consecutive_zero_trade_months,max_consecutive_losing_months,largest_single_trade_pct_of_pnl,top5_trades_pct_of_pnl,p95_to_best_pf_ratio,cell_id,time_window,tick_source,time_window_start,time_window_end
h4_real_yield_proxy_momentum_v0,dukascopy,p95,XAUUSD,64,0.484375,1.4767768330854822,777.484501325803,7.774845013258029,0.23790638704589295,-0.797815881795686,341.61373165213627,3.2024256518545497,-206.39954071732723,237.93462606134608,27.77777777777778,3,1,11.42130315004697,56.39967599429645,,9,2022-01-01T00:00:00+00:00 to 2024-12-31T23:59:59+00:00,dukascopy,2022-01-01T00:00:00+00:00,2024-12-31T23:59:59+00:00
