specialist,side,signal_time_utc,entry_time_utc,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,r,extra_half_pip_stress_r,fixed_0p01_lot_usd
X1_LONDON_CROSSASSET_HANDOFF,LONG,2019-10-08 06:45:00+00:00,2019-10-08 07:00:00+00:00,2019-10-08 07:05:00+00:00,1.0983800000000001,1.0979800000000002,1.09898,1.0979700000000001,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2019-10-29 07:45:00+00:00,2019-10-29 08:00:00+00:00,2019-10-29 08:40:00+00:00,1.10843,1.10883,1.10783,1.1078400000000002,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
X1_LONDON_CROSSASSET_HANDOFF,LONG,2019-10-31 08:45:00+00:00,2019-10-31 09:00:00+00:00,2019-10-31 09:05:00+00:00,1.11756,1.1169920498916217,1.1184119251625677,1.1169820498916216,STOP,0.0005679501083784168,-1.0176071803711797,-1.1056430822266394,-0.5779501083784666
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2019-11-08 09:45:00+00:00,2019-11-08 10:00:00+00:00,2019-11-08 10:00:00+00:00,1.10382,1.1043391096244117,1.1030413355633824,1.1043491096244118,STOP,0.0005191096244118123,-1.0192637538001545,-1.115582522801314,-0.5291096244117721
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2019-11-12 08:45:00+00:00,2019-11-12 09:00:00+00:00,2019-11-12 09:05:00+00:00,1.10242,1.10282,1.10182,1.10283,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2019-11-13 07:45:00+00:00,2019-11-13 08:00:00+00:00,2019-11-13 08:25:00+00:00,1.10065,1.1010499999999999,1.10005,1.10006,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
X1_LONDON_CROSSASSET_HANDOFF,LONG,2019-11-21 08:45:00+00:00,2019-11-21 09:00:00+00:00,2019-11-21 09:05:00+00:00,1.10868,1.1082800000000002,1.10928,1.10827,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
X1_LONDON_CROSSASSET_HANDOFF,LONG,2019-11-22 06:00:00+00:00,2019-11-22 06:15:00+00:00,2019-11-22 07:45:00+00:00,1.10683,1.10643,1.10743,1.10642,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2019-11-29 08:45:00+00:00,2019-11-29 09:00:00+00:00,2019-11-29 09:05:00+00:00,1.10052,1.10092,1.09992,1.10093,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2019-12-24 08:00:00+00:00,2019-12-24 08:15:00+00:00,2019-12-24 09:40:00+00:00,1.1084699999999998,1.1088699999999998,1.10787,1.10788,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2020-01-09 09:30:00+00:00,2020-01-09 09:45:00+00:00,2020-01-09 10:35:00+00:00,1.11036,1.1109288618673254,1.109506707199012,1.1109388618673255,STOP,0.0005688618673254671,-1.017578959980256,-1.105473759881465,-0.5788618673254753
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2020-01-10 08:45:00+00:00,2020-01-10 09:00:00+00:00,2020-01-10 09:15:00+00:00,1.1099299999999999,1.1103512503186093,1.1092981245220859,1.109308124522086,TARGET,0.0004212503186093818,1.4762611455507981,1.3575668733065458,0.6218754779139246
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2020-01-20 08:45:00+00:00,2020-01-20 09:00:00+00:00,2020-01-20 13:25:00+00:00,1.10889,1.109303801166537,1.1082692982501943,1.1082792982501943,TARGET,0.000413801166537094,1.4758338042308374,1.3550028253855473,0.6107017498055978
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2020-02-07 08:45:00+00:00,2020-02-07 09:00:00+00:00,2020-02-07 09:00:00+00:00,1.09581,1.0963079404832459,1.0950630892751312,1.096317940483246,STOP,0.0004979404832458988,-1.020082721402562,-1.1204963284145237,-0.5079404832459833
X1_LONDON_CROSSASSET_HANDOFF,LONG,2020-02-27 07:45:00+00:00,2020-02-27 08:00:00+00:00,2020-02-27 08:05:00+00:00,1.0922100000000001,1.091511696628878,1.0932574550566834,1.0932474550566833,TARGET,0.0006983033711221753,1.485679576508396,1.4140774590509795,1.0374550566831786
X1_LONDON_CROSSASSET_HANDOFF,LONG,2020-02-28 06:00:00+00:00,2020-02-28 06:15:00+00:00,2020-02-28 07:10:00+00:00,1.10064,1.099958929307246,1.101661606039131,1.099948929307246,STOP,0.0006810706927540836,-1.0146827636343756,-1.08809658180619,-0.6910706927540922
X1_LONDON_CROSSASSET_HANDOFF,LONG,2020-03-11 06:30:00+00:00,2020-03-11 06:45:00+00:00,2020-03-11 07:00:00+00:00,1.13591,1.1348014090947494,1.1375728863578758,1.1347914090947493,STOP,0.0011085909052505351,-1.0090204600748438,-1.054122760448398,-1.1185909052506826
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2020-03-18 08:45:00+00:00,2020-03-18 09:00:00+00:00,2020-03-18 09:20:00+00:00,1.09721,1.0991752671214743,1.0942620993177887,1.0991852671214744,STOP,0.0019652671214742605,-1.005088366813246,-1.03053020087929,-1.9752671214743334
X1_LONDON_CROSSASSET_HANDOFF,LONG,2020-03-26 08:45:00+00:00,2020-03-26 09:00:00+00:00,2020-03-26 11:00:00+00:00,1.09385,1.0920315406683896,1.0965776889974155,1.0965676889974154,TARGET,0.0018184593316103144,1.494500839349983,1.467005036100029,2.717688997415424
X1_LONDON_CROSSASSET_HANDOFF,LONG,2020-04-29 07:45:00+00:00,2020-04-29 08:00:00+00:00,2020-04-29 09:40:00+00:00,1.0870900000000001,1.0861420540909799,1.0885119188635304,1.0861320540909798,STOP,0.0009479459090201897,-1.010549125118822,-1.0632947507122492,-0.9579459090203191
X1_LONDON_CROSSASSET_HANDOFF,LONG,2020-04-30 06:45:00+00:00,2020-04-30 07:00:00+00:00,2020-04-30 07:20:00+00:00,1.0881500000000002,1.087322713396136,1.0893909299057964,1.087312713396136,STOP,0.000827286603864136,-1.0120877093299094,-1.0725262559792292,-0.8372866038641735
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2020-05-06 09:45:00+00:00,2020-05-06 10:00:00+00:00,2020-05-06 10:30:00+00:00,1.07863,1.0798049205446758,1.076867619182986,1.0798149205446759,STOP,0.001174920544675934,-1.0085112138393306,-1.0510672830361554,-1.1849205446758937
X1_LONDON_CROSSASSET_HANDOFF,LONG,2020-06-12 08:45:00+00:00,2020-06-12 09:00:00+00:00,2020-06-12 09:15:00+00:00,1.1325800000000001,1.131436562816119,1.134295155775822,1.1314265628161189,STOP,0.0011434371838812624,-1.0087455613137157,-1.0524733678822242,-1.1534371838812785
X1_LONDON_CROSSASSET_HANDOFF,LONG,2020-07-08 07:45:00+00:00,2020-07-08 08:00:00+00:00,2020-07-08 08:55:00+00:00,1.12894,1.128147716393014,1.130128425410479,1.128137716393014,STOP,0.0007922836069860835,-1.0126217429110322,-1.0757304574661704,-0.8022836069860872
X1_LONDON_CROSSASSET_HANDOFF,LONG,2020-07-10 09:00:00+00:00,2020-07-10 09:15:00+00:00,2020-07-10 12:05:00+00:00,1.12904,1.128197127995928,1.130304308006108,1.128187127995928,STOP,0.0008428720040719847,-1.0118641975909042,-1.071185185544527,-0.852872004072136
X1_LONDON_CROSSASSET_HANDOFF,LONG,2020-07-15 08:45:00+00:00,2020-07-15 09:00:00+00:00,2020-07-15 09:20:00+00:00,1.14376,1.1427061951361133,1.1453407072958302,1.1426961951361132,STOP,0.001053804863886755,-1.0094894228930296,-1.056936537357452,-1.063804863886908
X1_LONDON_CROSSASSET_HANDOFF,LONG,2020-07-23 06:45:00+00:00,2020-07-23 07:00:00+00:00,2020-07-23 07:05:00+00:00,1.1591900000000002,1.158465429320437,1.1602768560193448,1.158455429320437,STOP,0.0007245706795630416,-1.013801276096574,-1.0828076565785345,-0.7345706795631735
X1_LONDON_CROSSASSET_HANDOFF,LONG,2020-07-29 06:45:00+00:00,2020-07-29 07:00:00+00:00,2020-07-29 07:40:00+00:00,1.17483,1.174095877163717,1.1759311842544244,1.1759211842544244,TARGET,0.0007341228362829916,1.4863783014150853,1.4182698084915306,1.0911842544243378
X1_LONDON_CROSSASSET_HANDOFF,LONG,2020-08-04 07:00:00+00:00,2020-08-04 07:15:00+00:00,2020-08-04 07:25:00+00:00,1.17805,1.1772275518091986,1.1792836722862021,1.179273672286202,TARGET,0.0008224481908013737,1.487841179405719,1.4270470764345868,1.2236722862020155
X1_LONDON_CROSSASSET_HANDOFF,LONG,2020-08-05 06:45:00+00:00,2020-08-05 07:00:00+00:00,2020-08-05 07:00:00+00:00,1.1825,1.1817417888947908,1.183637316657814,1.1817317888947907,STOP,0.0007582111052092573,-1.0131889389794657,-1.0791336338757513,-0.7682111052094154
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2020-08-10 06:45:00+00:00,2020-08-10 07:00:00+00:00,2020-08-10 07:00:00+00:00,1.17659,1.1773196276462898,1.1754955585305653,1.17732962764629,STOP,0.000729627646289798,-1.0137056210122082,-1.0822337260727184,-0.7396276462898754
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2020-09-07 06:15:00+00:00,2020-09-07 06:30:00+00:00,2020-09-07 06:30:00+00:00,1.18251,1.1830815844570401,1.1816526233144398,1.1830915844570402,STOP,0.000571584457040145,-1.0174952273053421,-1.1049713638310215,-0.5815844570402628
X1_LONDON_CROSSASSET_HANDOFF,LONG,2020-09-16 07:45:00+00:00,2020-09-16 08:00:00+00:00,2020-09-16 08:15:00+00:00,1.18621,1.185535852287656,1.187221221568516,1.187211221568516,TARGET,0.0006741477123440847,1.4851664556342596,1.4109987338064356,1.0012215685160086
X1_LONDON_CROSSASSET_HANDOFF,LONG,2020-10-27 06:00:00+00:00,2020-10-27 06:15:00+00:00,2020-10-27 06:25:00+00:00,1.18357,1.18317,1.18417,1.18316,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2020-11-02 08:30:00+00:00,2020-11-02 08:45:00+00:00,2020-11-02 08:55:00+00:00,1.16256,1.1633328812137496,1.1614006781793758,1.1633428812137496,STOP,0.0007728812137495416,-1.012938598871528,-1.077631593228877,-0.7828812137495866
X1_LONDON_CROSSASSET_HANDOFF,LONG,2020-11-06 07:45:00+00:00,2020-11-06 08:00:00+00:00,2020-11-06 09:05:00+00:00,1.18411,1.1831597237984408,1.1855354143023389,1.1831497237984407,STOP,0.0009502762015592158,-1.0105232562739417,-1.0631395376434634,-0.9602762015592514
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2020-11-12 06:45:00+00:00,2020-11-12 07:00:00+00:00,2020-11-12 07:10:00+00:00,1.1764999999999999,1.1770606408850193,1.1756590386724706,1.1770706408850193,STOP,0.0005606408850194745,-1.0178367298339932,-1.1070203790041089,-0.5706408850194578
X1_LONDON_CROSSASSET_HANDOFF,LONG,2020-11-16 07:45:00+00:00,2020-11-16 08:00:00+00:00,2020-11-16 08:30:00+00:00,1.18565,1.1851658020247517,1.1863762969628726,1.1863662969628725,TARGET,0.000484197975248362,1.479347290754448,1.3760837445276113,0.7162969628724536
X1_LONDON_CROSSASSET_HANDOFF,LONG,2020-11-18 07:45:00+00:00,2020-11-18 08:00:00+00:00,2020-11-18 08:00:00+00:00,1.18831,1.1878021215822812,1.1890718176265782,1.187792121582281,STOP,0.0005078784177187552,-1.0196897518210137,-1.1181385109247886,-0.5178784177188867
X1_LONDON_CROSSASSET_HANDOFF,LONG,2020-11-24 09:45:00+00:00,2020-11-24 10:00:00+00:00,2020-11-24 11:25:00+00:00,1.1884400000000002,1.1875297213537894,1.1898054179693163,1.1875197213537894,STOP,0.0009102786462106922,-1.0109856471331493,-1.0659138827982833,-0.9202786462108037
X1_LONDON_CROSSASSET_HANDOFF,LONG,2020-11-27 08:45:00+00:00,2020-11-27 09:00:00+00:00,2020-11-27 09:10:00+00:00,1.19317,1.1925810170726707,1.1940534743909943,1.1925710170726707,STOP,0.0005889829273294508,-1.0169784208267234,-1.1018705249607237,-0.5989829273294056
X1_LONDON_CROSSASSET_HANDOFF,LONG,2020-12-01 07:45:00+00:00,2020-12-01 08:00:00+00:00,2020-12-01 08:00:00+00:00,1.19692,1.1963901375255044,1.1977147937117436,1.1963801375255043,STOP,0.0005298624744956805,-1.018872821687372,-1.1132369301243576,-0.539862474495667
X1_LONDON_CROSSASSET_HANDOFF,LONG,2020-12-14 06:15:00+00:00,2020-12-14 06:30:00+00:00,2020-12-14 07:40:00+00:00,1.2142600000000001,1.2137741142331635,1.214988828650255,1.214978828650255,TARGET,0.0004858857668366515,1.47941903080383,1.3765141848242413,0.7188286502548547
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2021-01-11 09:45:00+00:00,2021-01-11 10:00:00+00:00,2021-01-11 12:40:00+00:00,1.21604,1.2172493431764924,1.2142259852352615,1.2172593431764924,STOP,0.0012093431764923996,-1.0082689514394254,-1.0496137086364858,-1.2193431764924156
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2021-01-13 07:45:00+00:00,2021-01-13 08:00:00+00:00,2021-01-13 08:30:00+00:00,1.22031,1.221001248076122,1.2192731278858167,1.2192831278858167,TARGET,0.000691248076122193,1.4855334136246685,1.413200481748036,1.026872114183286
X1_LONDON_CROSSASSET_HANDOFF,LONG,2021-01-21 09:45:00+00:00,2021-01-21 10:00:00+00:00,2021-01-21 11:10:00+00:00,1.21429,1.2133840655590713,1.2156489016613934,1.2133740655590712,STOP,0.0009059344409288217,-1.0110383263382523,-1.0662299580293235,-0.9159344409288561
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2021-02-03 09:45:00+00:00,2021-02-03 10:00:00+00:00,2021-02-03 12:10:00+00:00,1.2023,1.2032038935841767,1.200944159623735,1.200954159623735,TARGET,0.0009038935841767261,1.488936750768901,1.4336205046141721,1.3458403762649507
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2021-02-04 08:45:00+00:00,2021-02-04 09:00:00+00:00,2021-02-04 14:40:00+00:00,1.1993,1.2002479610719794,1.197878058392031,1.197888058392031,TARGET,0.0009479610719793627,1.4894510436180852,1.4367062617088462,1.4119416079689806
X1_LONDON_CROSSASSET_HANDOFF,LONG,2021-02-11 06:45:00+00:00,2021-02-11 07:00:00+00:00,2021-02-11 07:30:00+00:00,1.21302,1.21262,1.21362,1.21261,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2021-03-02 07:45:00+00:00,2021-03-02 08:00:00+00:00,2021-03-02 08:35:00+00:00,1.20071,1.2015197478892197,1.1994953781661704,1.2015297478892197,STOP,0.0008097478892197104,-1.0123495227751893,-1.0740971366506402,-0.8197478892197907
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2021-03-03 06:00:00+00:00,2021-03-03 06:15:00+00:00,2021-03-03 06:45:00+00:00,1.2081,1.2085139970884864,1.2074790043672703,1.2085239970884865,STOP,0.00041399708848638157,-1.0241547592440436,-1.1449285554627693,-0.4239970884865052
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2021-03-04 09:45:00+00:00,2021-03-04 10:00:00+00:00,2021-03-04 10:25:00+00:00,1.2032399999999999,1.2041848012996386,1.2018227980505418,1.2041948012996386,STOP,0.0009448012996386974,-1.0105842360757653,-1.0635054164542435,-0.9548012996387634
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2021-03-05 07:45:00+00:00,2021-03-05 08:00:00+00:00,2021-03-05 08:05:00+00:00,1.19499,1.1956672373318675,1.1939741440021987,1.1939841440021988,TARGET,0.0006772373318675671,1.485234127639503,1.411404765837904,1.0058559978012305
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2021-03-08 06:45:00+00:00,2021-03-08 07:00:00+00:00,2021-03-08 07:50:00+00:00,1.1892099999999999,1.1899586287148998,1.18808705692765,1.18809705692765,TARGET,0.000748628714899887,1.4866422436101752,1.4198534616614538,1.1129430723497702
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2021-03-16 07:45:00+00:00,2021-03-16 08:00:00+00:00,2021-03-16 08:05:00+00:00,1.19162,1.192273590586011,1.1906396141209834,1.192283590586011,STOP,0.0006535905860109507,-1.0153000979728715,-1.0918005878363566,-0.6635905860110647
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2021-03-30 06:15:00+00:00,2021-03-30 06:30:00+00:00,2021-03-30 06:45:00+00:00,1.1756,1.1760906408623755,1.1748640387064366,1.1748740387064367,TARGET,0.000490640862375529,1.4796184933484857,1.377710960091032,0.725961293563282
X1_LONDON_CROSSASSET_HANDOFF,LONG,2021-04-07 08:45:00+00:00,2021-04-07 09:00:00+00:00,2021-04-07 09:45:00+00:00,1.1886800000000002,1.1878151968240902,1.189977204763865,1.1878051968240901,STOP,0.0008648031759099571,-1.0115633247872438,-1.0693799487229612,-0.8748031759100439
X1_LONDON_CROSSASSET_HANDOFF,LONG,2021-04-14 06:45:00+00:00,2021-04-14 07:00:00+00:00,2021-04-14 07:00:00+00:00,1.197,1.1964951162615498,1.1977573256076754,1.1964851162615497,STOP,0.0005048837384502475,-1.0198065400774645,-1.118839240464045,-0.5148837384503224
X1_LONDON_CROSSASSET_HANDOFF,LONG,2021-04-19 06:45:00+00:00,2021-04-19 07:00:00+00:00,2021-04-19 07:30:00+00:00,1.19768,1.1971259563471588,1.198511065479262,1.1985010654792618,TARGET,0.0005540436528412186,1.4819508806773702,1.3917052840649147,0.8210654792617511
X1_LONDON_CROSSASSET_HANDOFF,LONG,2021-04-23 06:45:00+00:00,2021-04-23 07:00:00+00:00,2021-04-23 07:15:00+00:00,1.2035900000000002,1.2030310585866757,1.2044284121199869,1.2044184121199868,TARGET,0.0005589414133244995,1.4821090372591317,1.392654223555836,0.8284121199866323
X1_LONDON_CROSSASSET_HANDOFF,LONG,2021-05-17 09:45:00+00:00,2021-05-17 10:00:00+00:00,2021-05-17 10:55:00+00:00,1.21561,1.2148414389405275,1.2167628415892087,1.2167528415892086,TARGET,0.0007685610594724645,1.4869886720424792,1.4219320322560194,1.1428415892085209
X1_LONDON_CROSSASSET_HANDOFF,LONG,2021-05-24 06:00:00+00:00,2021-05-24 06:15:00+00:00,2021-05-24 06:25:00+00:00,1.21922,1.218757551273517,1.2199136730897244,1.2187475512735169,STOP,0.0004624487264830099,-1.0216240188964334,-1.1297441133775175,-0.4724487264831101
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2021-05-28 06:00:00+00:00,2021-05-28 06:15:00+00:00,2021-05-28 06:30:00+00:00,1.21746,1.217962288435561,1.2167065673466584,1.217972288435561,STOP,0.0005022884355610128,-1.0199088796238702,-1.1194532777427604,-0.5122884355610591
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2021-06-03 07:45:00+00:00,2021-06-03 08:00:00+00:00,2021-06-03 08:15:00+00:00,1.21807,1.2185685034553315,1.2173222448170025,1.2185785034553316,STOP,0.0004985034553316155,-1.020060041496265,-1.1203602489777535,-0.5085034553315992
X1_LONDON_CROSSASSET_HANDOFF,LONG,2021-07-29 07:45:00+00:00,2021-07-29 08:00:00+00:00,2021-07-29 10:20:00+00:00,1.1869100000000001,1.186215880410807,1.18795117938379,1.18794117938379,TARGET,0.000694119589193284,1.485593260648757,1.4135595638932588,1.0311793837898264
X1_LONDON_CROSSASSET_HANDOFF,LONG,2021-08-02 06:45:00+00:00,2021-08-02 07:00:00+00:00,2021-08-02 09:55:00+00:00,1.18833,1.1877113979381335,1.1892579030927999,1.1892479030927998,TARGET,0.0006186020618664848,1.4838345188022095,1.4030071128133952,0.91790309279971
X1_LONDON_CROSSASSET_HANDOFF,LONG,2021-08-04 06:45:00+00:00,2021-08-04 07:00:00+00:00,2021-08-04 07:10:00+00:00,1.18795,1.1874619651099416,1.1886820523350878,1.1874519651099416,STOP,0.00048803489005852844,-1.0204903383009762,-1.1229420298060726,-0.49803489005850743
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2021-08-10 09:45:00+00:00,2021-08-10 10:00:00+00:00,2021-08-10 13:05:00+00:00,1.17234,1.1729420135069817,1.1714369797395274,1.1714469797395275,TARGET,0.0006020135069816823,1.4833890770155358,1.4003344620938787,0.8930202604724435
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2021-08-11 06:45:00+00:00,2021-08-11 07:00:00+00:00,2021-08-11 07:05:00+00:00,1.17091,1.1713099999999999,1.17031,1.17132,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2021-08-12 07:15:00+00:00,2021-08-12 07:30:00+00:00,2021-08-12 07:35:00+00:00,1.17342,1.1738402473759437,1.1727896289360842,1.1738502473759438,STOP,0.0004202473759438326,-1.0237955084849495,-1.1427730509091112,-0.43024737594388185
X1_LONDON_CROSSASSET_HANDOFF,SHORT,2021-09-08 06:45:00+00:00,2021-09-08 07:00:00+00:00,2021-09-08 07:05:00+00:00,1.1833,1.1837281832872817,1.1826577250690775,1.1837381832872818,STOP,0.0004281832872816136,-1.02335448462645,-1.140126907757284,-0.43818328728173483
