month,trades,wins,win_rate,realized_payoff_ratio,profit_factor,net_r,pnl_usd_001_lot,maximum_drawdown_r,positive_active_month_share,top_5pct_winners_removed_profit_factor
2018-10,6,4,0.6666666666666666,1.4034658255909054,2.8069316511818108,2.72228953764621,6.166959257842386,1.506581356226571,1.0,1.980079154520402
2018-11,4,3,0.75,1.1220109786489918,3.3660329359469756,2.376253883727614,5.524208368215988,1.0043198670759619,1.0,2.1253548614884874
2018-12,4,1,0.25,1.1909555296543282,0.3969851765514427,-1.5151773116292975,-3.0172476112980684,1.5151773116292975,0.0,0.0
2019-01,5,4,0.8,1.1771894589307348,4.708757835722939,3.726994886711288,8.149250727764846,1.0049172935511423,1.0,3.4680760964663464
2019-02,5,2,0.4,1.0227630354243795,0.681842023616253,-0.6396404062201569,-2.076396801669933,2.0104490652425238,0.0,0.2834718203055647
2019-03,4,2,0.5,0.6695724621768279,0.6695724621768279,-0.49872276696752077,-0.7024839672126193,1.0062878168338905,0.0,0.008984156112248776
2019-04,2,2,1.0,0.0,inf,1.3274195914297509,2.065805854907121,0.0,1.0,inf
2019-05,6,5,0.8333333333333334,1.933668289090462,9.66834144545231,4.3649454118958975,5.963692446915081,0.5035502396119719,1.0,7.198021918286138
2019-06,1,0,0.0,0.0,0.0,-0.5029192143285788,-0.8613948099166491,0.5029192143285788,0.0,0.0
2019-07,7,5,0.7142857142857143,1.4507686464813876,3.6269216162034694,3.9642875374471886,4.766715263914922,1.0052987741374524,1.0,2.8020434514549413
2019-08,3,3,1.0,0.0,inf,3.476858019388234,5.492553785327869,0.0,1.0,inf
2019-09,5,4,0.8,1.2365996025972184,4.946398410388873,3.967344149917227,5.3905071046562725,1.0053075582721738,1.0,3.7093600695777935
2019-10,4,1,0.25,1.480896727012471,0.49363224233749037,-1.2753450394801427,-1.6505071147546735,2.518614228850942,0.0,0.0
2019-12,1,0,0.0,0.0,0.0,-0.5051029205445424,-0.4949155254744264,0.5051029205445424,0.0,0.0
2020-01,5,2,0.4,1.3652169750635175,0.9101446500423449,-0.2211838289037953,-0.05238114544792172,1.007465178599104,0.0,0.4045908033985774
2020-02,3,3,1.0,0.0,inf,3.4812168024976855,4.635864423276903,0.0,1.0,inf
2020-04,7,3,0.42857142857142855,1.5715525267692863,1.1786643950769646,0.5670724807047658,4.580916769694632,2.0087760152842624,1.0,0.7855404087863564
2020-05,3,2,0.6666666666666666,1.2413986013488651,2.4827972026977303,1.4877797988070376,2.675823080451112,1.003360268079979,1.0,1.2410356690899147
2020-06,5,2,0.4,1.918081927053279,1.278721284702186,0.5432225771679352,0.4977719954463167,1.0028696575711318,1.0,0.639006755037233
2020-07,3,1,0.3333333333333333,0.22571448073108583,0.11285724036554291,-1.3369294894516663,-2.895149205398795,1.3369294894516663,0.0,0.0
2020-08,3,2,0.6666666666666666,2.070251177519149,4.140502355038298,1.5404816879873386,3.690617019405762,0.49052078738802696,1.0,1.5999581554837452
2020-09,4,2,0.5,0.6456697152741346,0.6456697152741346,-0.711311027899635,-2.1755363168842745,1.0039130678722694,0.0,0.025037848333041176
2020-10,6,5,0.8333333333333334,8.54835836827497,42.74179184137485,4.511614803877032,8.42533167098991,0.10808387960492571,1.0,31.224582324488757
2020-11,6,2,0.3333333333333333,1.0271738167835025,0.5135869083917513,-1.2224902252794383,-1.381491881554009,2.513275745184953,0.0,0.01773677210156619
2020-12,5,1,0.2,0.050037593782879156,0.016679197927626385,-2.9613872444428573,-7.853183535608599,3.011618627615381,0.0,0.0
2021-01,6,3,0.5,0.9826901504607294,0.9826901504607294,-0.04347038047068319,0.6971386023553183,2.2876701162145334,0.0,0.4862713292374619
2021-02,6,4,0.6666666666666666,1.5689684508267439,3.1379369016534877,3.2258282016278654,8.627704404083447,1.0053526361409648,1.0,2.311491271403698
2021-03,8,4,0.5,1.3003473231005749,1.3003473231005749,0.9377390472703024,3.7078008673365748,2.1174472772027784,1.0,0.9011333943625949
2021-04,6,1,0.16666666666666666,1.7666122913180968,0.35332245826361935,-2.2761554011979444,-4.329892030885962,3.5197687476300565,0.0,0.0
2021-05,3,1,0.3333333333333333,1.2377115994998287,0.6188557997499143,-0.7658002719394224,-2.7299424974118747,2.0092140230310385,0.0,0.0
2021-06,6,4,0.6666666666666666,1.02608211576217,2.05216423152434,1.5890893107421276,3.2962807177220332,1.5103053906707213,1.0,1.391794798173178
2021-07,7,2,0.2857142857142857,1.415490645345372,0.5661962581381488,-1.5275875129492797,-2.5239047257732405,2.52491443461518,0.0,0.28297572457740217
2021-08,5,1,0.2,0.2928645877978396,0.0732161469494599,-2.3336046558719996,-3.320815285488554,2.3336046558719996,0.0,0.0
2021-09,7,4,0.5714285714285714,1.344669595845503,1.7928927944606707,1.595601702049899,2.0449518387194443,1.5088734586315613,1.0,1.1749567156652927
2021-10,3,1,0.3333333333333333,1.2378303984826402,0.6189151992413201,-0.7667999163671999,-0.658999917881431,1.0066061256064407,0.0,0.0
2021-11,3,2,0.6666666666666666,1.2366900196819597,2.4733800393639194,1.4823382093545334,2.647275057686471,1.0060800131339376,1.0,1.2364965750668828
2021-12,13,5,0.38461538461538464,1.2376386270283173,0.7735241418926982,-1.8222028653729723,-2.2357263296706176,5.028008734370399,0.0,0.618693742409286
2022-01,6,3,0.5,1.2373743923510794,1.2373743923510792,0.7159364643267943,0.57456507488296,2.0101884493746414,1.0,0.8248466717407206
2022-03,2,1,0.5,1.2407682034787861,1.2407682034787861,0.24172038265628726,0.3416633272190772,1.003954754671686,1.0,0.0
2022-04,5,3,0.6,1.241281395272132,1.8619220929081983,1.7302705583304254,3.686809066264507,1.004495128558565,1.0,1.2410673253479367
2022-05,4,2,0.5,1.2432414120808806,1.2432414120808806,0.4878655961906051,0.7828982766857617,2.0056847722475157,1.0,0.6214261919485402
2022-06,4,1,0.25,1.8634142792259427,0.6211380930753142,-0.7604176024038958,-2.186071862738559,2.007110212204733,0.0,0.0
2022-07,2,1,0.5,1.2441323373187843,1.2441323373187843,0.24465717327980063,-0.7568109613806939,1.002149801074206,1.0,0.0
2022-08,5,4,0.8,1.1487172839903323,4.594869135961329,3.608822418043596,10.420035475509291,1.0038814436783485,1.0,3.352784978265201
2022-09,5,1,0.2,1.4200690087793477,0.35501725219483693,-2.2647109659796563,-7.295032385587541,2.2647109659796563,0.0,0.0
2022-10,9,4,0.4444444444444444,1.2434056278724253,0.9947245022979402,-0.026452691314087895,-1.3225864574230042,4.011179474615252,0.0,0.7460145666908308
2022-11,2,2,1.0,0.0,inf,1.914703561445062,7.093762054306452,0.0,1.0,inf
2022-12,3,0,0.0,0.0,0.0,-2.5080496281274987,-8.503440174127963,2.5080496281274987,0.0,0.0
2023-01,3,1,0.3333333333333333,1.9888321323003888,0.9944160661501944,-0.005605904630497149,0.4351874066540473,1.0039346420073234,0.0,0.0
2023-02,3,2,0.6666666666666666,1.7298823653736168,3.4597647307472337,1.2356281543106757,4.107992829010865,0.5023359099613212,1.0,0.9778562373468772
2023-03,5,2,0.4,0.759111552572784,0.506074368381856,-1.4886267674712743,-3.5836497420097535,3.0138682266688637,0.0,0.17511182250726548
2023-04,5,3,0.6,1.0729427157943021,1.6094140736914528,0.9177175091056708,0.9959380030284404,1.0033668735063477,1.0,0.7826838768774339
2023-05,7,3,0.42857142857142855,0.3207573330835703,0.2405679998126777,-2.6693206504368994,-6.44140816398775,3.012483684869406,0.0,0.14046565912174405
2023-06,7,2,0.2857142857142857,0.7676368115828195,0.3070547246331278,-3.134331887587365,-6.4723091231395635,3.134331887587365,0.0,0.0319799922988203
2023-07,3,1,0.3333333333333333,0.065341911365334,0.032670955682667,-1.9440532815684597,-4.016024537549789,2.0097125099147872,0.0,0.0
2023-08,7,2,0.2857142857142857,1.705063419125338,0.6820253676501352,-1.1610566911110283,-2.5186908430043786,1.458629101796721,0.0,0.3409082818881135
2023-09,3,3,1.0,0.0,inf,3.7340570746732356,7.042590232652968,0.0,1.0,inf
2023-10,4,2,0.5,1.1123378137536024,1.1123378137536024,0.22577996411677625,0.3922704330905358,2.009830497609593,1.0,0.49241915442274853
2023-11,4,2,0.5,1.6501598641327786,1.6501598641327786,0.9814260544296737,3.130930760128492,1.509514980194536,1.0,0.824882222439396
2023-12,1,0,0.0,0.0,0.0,-1.0054323223212085,-1.850833332177615,1.0054323223212085,0.0,0.0
2024-01,8,3,0.375,1.374991954522285,0.8249951727133711,-0.7922192498237512,-0.24554710048485529,2.0371183974107776,0.0,0.5498529263731039
2024-02,4,2,0.5,2.477764380537575,2.477764380537575,1.4834924009438748,1.7061180051479719,1.003876139174581,1.0,1.2370711758199702
2024-03,6,3,0.5,2.1173576600818134,2.1173576600818134,1.6877339439528403,2.3541138361261593,0.5042568974052276,1.0,1.294101293217708
2024-04,4,2,0.5,0.6279065015906018,0.6279065015906018,-0.7485454949831256,-1.1878302866765722,1.9933540959175504,0.0,0.009126226675928491
2024-05,5,2,0.4,1.668944176297544,1.1126294508650294,0.22691263342641288,1.2630149773877886,1.0066039779358995,1.0,0.4943825203294982
2024-06,6,4,0.6666666666666666,1.3847660589372748,2.7695321178745496,3.173515800900079,3.1992259469287854,1.2903663693760554,1.0,2.0761397046185395
2024-07,4,2,0.5,1.1113666548001782,1.1113666548001782,0.22433468126321676,0.13169067478058238,2.0143792741708353,1.0,0.49441222179490224
2024-08,4,3,0.75,2.4694090823534953,7.408227247060485,3.2306429280359907,6.822127620988994,0.5041398819802961,1.0,4.9375510600338295
2024-09,3,1,0.3333333333333333,1.2395139680056488,0.6197569840028244,-0.763936085437293,-1.8685118034436066,2.0090732854984705,0.0,0.0
2024-11,2,1,0.5,1.3575974136068327,1.3575974136068327,0.32813725208001476,0.37370750242970985,0.917616402116352,1.0,0.0
2024-12,6,3,0.5,0.6542238621463182,0.6542238621463182,-0.8686157290530624,-2.024431440273755,2.008679254933335,0.0,0.15852855923279405
2025-01,7,2,0.2857142857142857,1.5308593718543262,0.6123437487417304,-1.5765271659755737,-2.4756758784489907,3.0619260433428765,0.0,0.30609903420311146
2025-02,3,3,1.0,0.0,inf,2.8517316434616693,5.32873138326162,0.0,1.0,inf
2025-03,3,2,0.6666666666666666,6.003218701489989,12.006437402979978,2.2845130908670357,5.7098885277939715,0.2075615394176964,1.0,6.002974237860074
2025-04,1,0,0.0,0.0,0.0,-1.0029441393669054,-3.4065783388383952,1.0029441393669054,0.0,0.0
2025-05,4,1,0.25,0.3164373370898047,0.10547911236326823,-2.3702614665811286,-7.478409953245446,2.3702614665811286,0.0,0.0
2025-06,1,1,1.0,0.0,inf,0.9979342184418382,2.415391439884118,0.0,1.0,0.0
2025-07,5,4,0.8,2.2328715328073123,8.93148613122925,3.984679878434808,9.766538057964901,0.5023875491310036,1.0,6.449635589113189
2025-08,5,3,0.6,1.4338277793686371,2.1507416690529557,1.7340498642511935,3.912882720376154,1.0042957218813795,1.0,1.3241309955912246
2025-09,5,2,0.4,2.7915801300117673,1.8610534200078448,1.037776611192096,2.4301291898701782,0.7023900798079417,1.0,0.8275290637118999
2025-10,8,4,0.5,1.4184613061088922,1.4184613061088922,1.0513220545919626,2.6696894406966765,2.0100254187166477,1.0,0.922491413360718
2025-11,3,0,0.0,0.0,0.0,-1.0378727870059068,-1.837311729586455,1.0378727870059068,0.0,0.0
2025-12,3,1,0.3333333333333333,1.6485053210132012,0.8242526605066006,-0.2651730719074532,-0.621063067634875,1.005515129509866,0.0,0.0
2026-01,2,1,0.5,18.28671505529099,18.28671505529099,0.6785596060744458,1.114999999999644,0.03925324180470924,1.0,0.0
2026-02,4,1,0.25,1.482971482546036,0.4943238275153454,-1.2725387150978416,-1.8085292877534354,2.5165091502041426,0.0,0.0
2026-03,6,2,0.3333333333333333,0.9093461667570765,0.45467308337853823,-2.189995132201103,-5.849748379083586,3.0114472447318974,0.0,0.14446518762627217
2026-04,3,1,0.3333333333333333,2.47221613328118,1.23610806664059,0.23757979549386987,0.395988976339412,0.5031426864314724,1.0,0.0
2026-05,5,4,0.8,1.9287284303444794,7.7149137213779175,3.376185080252818,5.955715744594858,0.5027890484287587,1.0,5.23760361557501
2026-06,3,2,0.6666666666666666,2.1789688482925036,4.357937696585007,1.6902594085582185,3.9347547332277966,0.5033623495388843,1.0,1.8853259043187722
