attempt_no,policy_id,event_type,mode,quantitative_gate_pass,gate_checks,trade_pvalue,trades,source_days,trades_per_source_day,stress_net_r,stress_pf,average_stress_r,positive_active_month_share,closed_drawdown_r,top_winners_removed_stress_net_r,current_account_feasible_share,event_count,event_participation,positive_active_year_share,holm_qvalue,maximum_holm_qvalue_pass,stage_pass
11103,EVENT_NFP_IMPULSE_RR2,NFP,IMPULSE,False,"{""maximum_closed_drawdown_r"":false,""maximum_holm_qvalue"":false,""minimum_average_stress_r"":false,""minimum_current_account_feasible_share"":false,""minimum_event_participation"":true,""minimum_positive_active_month_share"":false,""minimum_positive_active_year_share"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""quantitative_gate"":false,""top_winners_removed_positive"":false}",0.9998286065674102,30,66,0.45454545454545453,-16.403353552700928,0.19550985269271715,-0.5467784517566976,0.23333333333333334,16.4261413798213,-19.269354446341385,0.36666666666666664,66,0.45454545454545453,0.0,1.0,False,False
11104,EVENT_NFP_FADE_RR2,NFP,FADE,False,"{""maximum_closed_drawdown_r"":true,""maximum_holm_qvalue"":false,""minimum_average_stress_r"":true,""minimum_current_account_feasible_share"":true,""minimum_event_participation"":true,""minimum_positive_active_month_share"":true,""minimum_positive_active_year_share"":true,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""quantitative_gate"":false,""top_winners_removed_positive"":false}",0.3165625509830706,30,66,0.45454545454545453,3.9842082673092083,1.2085100249002716,0.13280694224364029,0.5,9.437558852843864,-1.6640228506046961,1.0,66,0.45454545454545453,0.6666666666666666,1.0,False,False
11105,EVENT_CPI_IMPULSE_RR2,CPI,IMPULSE,False,"{""maximum_closed_drawdown_r"":false,""maximum_holm_qvalue"":false,""minimum_average_stress_r"":false,""minimum_current_account_feasible_share"":false,""minimum_event_participation"":true,""minimum_positive_active_month_share"":false,""minimum_positive_active_year_share"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""quantitative_gate"":false,""top_winners_removed_positive"":false}",0.9728075162339702,40,66,0.6060606060606061,-15.334373647596397,0.5116669872114079,-0.38335934118990994,0.275,16.10913048489382,-21.03725625423642,0.675,66,0.6060606060606061,0.0,1.0,False,False
11106,EVENT_CPI_FADE_RR2,CPI,FADE,False,"{""maximum_closed_drawdown_r"":true,""maximum_holm_qvalue"":false,""minimum_average_stress_r"":false,""minimum_current_account_feasible_share"":true,""minimum_event_participation"":true,""minimum_positive_active_month_share"":false,""minimum_positive_active_year_share"":true,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""quantitative_gate"":false,""top_winners_removed_positive"":false}",0.5875276744609057,37,66,0.5606060606060606,-2.0184497873657543,0.926783162241927,-0.0545526969558312,0.3783783783783784,8.328676285936446,-7.638286517595969,1.0,66,0.5606060606060606,0.5,1.0,False,False
11107,EVENT_FOMC_IMPULSE_RR2,FOMC,IMPULSE,False,"{""maximum_closed_drawdown_r"":true,""maximum_holm_qvalue"":false,""minimum_average_stress_r"":true,""minimum_current_account_feasible_share"":false,""minimum_event_participation"":true,""minimum_positive_active_month_share"":true,""minimum_positive_active_year_share"":true,""minimum_stress_pf"":true,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""quantitative_gate"":false,""top_winners_removed_positive"":true}",0.09141922630413525,32,43,0.7441860465116279,10.329265387261414,1.704194405345375,0.3227895433519192,0.5,8.138705007181443,4.632877749780983,0.375,43,0.7441860465116279,0.6666666666666666,0.731353810433082,False,False
11108,EVENT_FOMC_FADE_RR2,FOMC,FADE,False,"{""maximum_closed_drawdown_r"":true,""maximum_holm_qvalue"":false,""minimum_average_stress_r"":false,""minimum_current_account_feasible_share"":true,""minimum_event_participation"":true,""minimum_positive_active_month_share"":false,""minimum_positive_active_year_share"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""quantitative_gate"":false,""top_winners_removed_positive"":false}",0.7880932896557613,20,43,0.46511627906976744,-5.162628556230492,0.6818262530193209,-0.2581314278115246,0.3,5.685904167408999,-10.796098447112064,0.95,43,0.46511627906976744,0.3333333333333333,1.0,False,False
11109,EVENT_PPI_IMPULSE_RR2,PPI,IMPULSE,False,"{""maximum_closed_drawdown_r"":false,""maximum_holm_qvalue"":false,""minimum_average_stress_r"":false,""minimum_current_account_feasible_share"":true,""minimum_event_participation"":true,""minimum_positive_active_month_share"":false,""minimum_positive_active_year_share"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""quantitative_gate"":false,""top_winners_removed_positive"":false}",0.7510973639232016,51,66,0.7727272727272727,-6.616989596419284,0.8185667475139571,-0.12974489404743694,0.37254901960784315,12.065738415699347,-12.265463542248215,0.9019607843137255,66,0.7727272727272727,0.16666666666666666,1.0,False,False
11110,EVENT_PPI_FADE_RR2,PPI,FADE,False,"{""maximum_closed_drawdown_r"":true,""maximum_holm_qvalue"":false,""minimum_average_stress_r"":false,""minimum_current_account_feasible_share"":true,""minimum_event_participation"":true,""minimum_positive_active_month_share"":false,""minimum_positive_active_year_share"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""quantitative_gate"":false,""top_winners_removed_positive"":false}",0.672990101556302,39,66,0.5909090909090909,-4.117470144787169,0.8606711468536693,-0.10557615755864536,0.358974358974359,10.014406535825602,-9.717311864583403,1.0,66,0.5909090909090909,0.3333333333333333,1.0,False,False
