bars_to_outcome,candidate,date,direction,entry_price,exit_price,exit_source,exit_time,leverage,margin_aed,notional_aed,outcome,pnl_aed,reason_code,return_on_margin_pct,source_log,spread_points,status,stop_loss,symbol,take_profit,timestamp_broker,timestamp_local,trade_no
4,round_number_retest_v0,2026.06.02,LONG,4479.77,4489.27,take_profit,2026.06.02 03:20:00,50.00,100.00,5000.00,WIN_TP,10.6032,ROUND_NUMBER_RETEST_LONG_DRY_RUN,10.6032,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4473.44,XAUUSD,4489.27,2026.06.02 03:00:00,2026.06.02 06:59:57,655
12,round_number_retest_v0,2026.06.02,LONG,4486.40,4499.08,take_profit,2026.06.02 04:05:00,50.00,100.00,5000.00,WIN_TP,14.1316,ROUND_NUMBER_RETEST_LONG_DRY_RUN,14.1316,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4477.95,XAUUSD,4499.08,2026.06.02 03:05:01,2026.06.02 07:04:58,656
4,round_number_retest_v0,2026.06.02,SHORT,4485.47,4492.94,stop_loss,2026.06.02 03:30:00,50.00,100.00,5000.00,LOSS_STOP,-8.3269,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-8.3269,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4492.94,XAUUSD,4474.27,2026.06.02 03:10:00,2026.06.02 07:09:57,657
4,round_number_retest_v0,2026.06.02,SHORT,4503.95,4510.48,stop_loss,2026.06.02 04:45:02,50.00,100.00,5000.00,LOSS_STOP,-7.2492,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-7.2492,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4510.48,XAUUSD,4494.16,2026.06.02 04:25:00,2026.06.02 08:24:57,658
7,round_number_retest_v0,2026.06.02,SHORT,4522.47,4527.02,stop_loss,2026.06.02 06:25:00,50.00,100.00,5000.00,LOSS_STOP,-5.0304,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-5.0304,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4527.02,XAUUSD,4515.64,2026.06.02 05:50:00,2026.06.02 09:49:57,659
6,round_number_retest_v0,2026.06.02,SHORT,4521.68,4526.51,stop_loss,2026.06.02 06:25:00,50.00,100.00,5000.00,LOSS_STOP,-5.3409,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-5.3409,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4526.51,XAUUSD,4514.43,2026.06.02 05:55:00,2026.06.02 09:54:57,660
5,round_number_retest_v0,2026.06.02,SHORT,4518.16,4524.03,stop_loss,2026.06.02 06:25:00,50.00,100.00,5000.00,LOSS_STOP,-6.4960,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-6.4960,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4524.03,XAUUSD,4509.36,2026.06.02 06:00:00,2026.06.02 09:59:57,661
3,round_number_retest_v0,2026.06.02,LONG,4520.72,4527.28,take_profit,2026.06.02 06:25:00,50.00,100.00,5000.00,WIN_TP,7.2555,ROUND_NUMBER_RETEST_LONG_DRY_RUN,7.2555,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4516.35,XAUUSD,4527.28,2026.06.02 06:10:00,2026.06.02 10:09:57,662
7,round_number_retest_v0,2026.06.02,SHORT,4537.53,4531.41,take_profit,2026.06.02 07:55:00,50.00,100.00,5000.00,WIN_TP,6.7438,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,6.7438,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4541.61,XAUUSD,4531.41,2026.06.02 07:20:01,2026.06.02 11:19:57,663
5,round_number_retest_v0,2026.06.02,SHORT,4537.28,4532.06,take_profit,2026.06.02 07:50:00,50.00,100.00,5000.00,WIN_TP,5.7523,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,5.7523,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4540.76,XAUUSD,4532.06,2026.06.02 07:25:00,2026.06.02 11:24:56,664
12,round_number_retest_v0,2026.06.02,LONG,4531.94,4527.37,stop_loss,2026.06.02 09:00:00,50.00,100.00,5000.00,LOSS_STOP,-5.0420,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-5.0420,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4527.37,XAUUSD,4538.80,2026.06.02 08:00:00,2026.06.02 11:59:56,665
2,round_number_retest_v0,2026.06.02,LONG,4534.15,4529.22,stop_loss,2026.06.02 08:45:00,50.00,100.00,5000.00,LOSS_STOP,-5.4365,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-5.4365,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4529.22,XAUUSD,4541.54,2026.06.02 08:35:00,2026.06.02 12:34:56,666
4,round_number_retest_v0,2026.06.02,SHORT,4527.39,4530.35,stop_loss,2026.06.02 09:15:00,50.00,100.00,5000.00,LOSS_STOP,-3.2690,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-3.2690,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4530.35,XAUUSD,4522.95,2026.06.02 08:55:00,2026.06.02 12:54:56,667
2,round_number_retest_v0,2026.06.02,LONG,4534.08,4528.35,stop_loss,2026.06.02 09:30:00,50.00,100.00,5000.00,LOSS_STOP,-6.3188,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-6.3188,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4528.35,XAUUSD,4542.67,2026.06.02 09:20:00,2026.06.02 13:19:56,668
41,round_number_retest_v0,2026.06.02,SHORT,4528.44,4518.78,take_profit,2026.06.02 12:55:00,50.00,100.00,5000.00,WIN_TP,10.6659,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,10.6659,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4534.88,XAUUSD,4518.78,2026.06.02 09:30:00,2026.06.02 13:29:56,669
36,round_number_retest_v0,2026.06.02,LONG,4526.03,4520.86,stop_loss,2026.06.02 12:50:01,50.00,100.00,5000.00,LOSS_STOP,-5.7114,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-5.7114,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4520.86,XAUUSD,4533.78,2026.06.02 09:50:00,2026.06.02 13:49:56,670
12,round_number_retest_v0,2026.06.02,LONG,4527.10,4530.85,take_profit,2026.06.02 10:55:01,50.00,100.00,5000.00,WIN_TP,4.1417,ROUND_NUMBER_RETEST_LONG_DRY_RUN,4.1417,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4524.60,XAUUSD,4530.85,2026.06.02 09:55:00,2026.06.02 13:54:56,671
10,round_number_retest_v0,2026.06.02,SHORT,4527.20,4531.76,stop_loss,2026.06.02 10:55:01,50.00,100.00,5000.00,LOSS_STOP,-5.0362,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-5.0362,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4531.76,XAUUSD,4520.36,2026.06.02 10:05:00,2026.06.02 14:04:56,672
7,round_number_retest_v0,2026.06.02,SHORT,4528.03,4530.60,stop_loss,2026.06.02 10:50:00,50.00,100.00,5000.00,LOSS_STOP,-2.8379,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-2.8379,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4530.60,XAUUSD,4524.18,2026.06.02 10:15:00,2026.06.02 14:14:56,673
28,round_number_retest_v0,2026.06.02,LONG,4528.96,4524.09,stop_loss,2026.06.02 12:50:01,50.00,100.00,5000.00,LOSS_STOP,-5.3765,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-5.3765,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4524.09,XAUUSD,4536.27,2026.06.02 10:30:00,2026.06.02 14:29:56,674
5,round_number_retest_v0,2026.06.02,LONG,4532.64,4528.19,stop_loss,2026.06.02 11:20:00,50.00,100.00,5000.00,LOSS_STOP,-4.9088,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-4.9088,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4528.19,XAUUSD,4539.32,2026.06.02 10:55:01,2026.06.02 14:54:57,675
3,round_number_retest_v0,2026.06.02,LONG,4532.27,4528.95,stop_loss,2026.06.02 11:15:00,50.00,100.00,5000.00,LOSS_STOP,-3.6626,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-3.6626,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4528.95,XAUUSD,4537.25,2026.06.02 11:00:00,2026.06.02 14:59:56,676
14,round_number_retest_v0,2026.06.02,SHORT,4528.98,4531.46,stop_loss,2026.06.02 12:25:00,50.00,100.00,5000.00,LOSS_STOP,-2.7379,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-2.7379,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4531.46,XAUUSD,4525.26,2026.06.02 11:15:00,2026.06.02 15:14:56,677
13,round_number_retest_v0,2026.06.02,SHORT,4528.51,4531.50,stop_loss,2026.06.02 12:25:00,50.00,100.00,5000.00,LOSS_STOP,-3.3013,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-3.3013,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4531.50,XAUUSD,4524.03,2026.06.02 11:20:00,2026.06.02 15:19:56,678
9,round_number_retest_v0,2026.06.02,SHORT,4528.56,4530.87,stop_loss,2026.06.02 12:25:00,50.00,100.00,5000.00,LOSS_STOP,-2.5505,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-2.5505,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4530.87,XAUUSD,4525.09,2026.06.02 11:40:00,2026.06.02 15:39:56,679
5,round_number_retest_v0,2026.06.02,LONG,4527.67,4523.50,stop_loss,2026.06.02 12:50:01,50.00,100.00,5000.00,LOSS_STOP,-4.6050,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-4.6050,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4523.50,XAUUSD,4533.92,2026.06.02 12:25:00,2026.06.02 16:24:55,680
4,round_number_retest_v0,2026.06.02,SHORT,4527.53,4517.40,take_profit,2026.06.02 12:55:00,50.00,100.00,5000.00,WIN_TP,11.1871,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,11.1871,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4534.28,XAUUSD,4517.40,2026.06.02 12:35:00,2026.06.02 16:34:55,681
14,round_number_retest_v0,2026.06.02,SHORT,4513.22,4495.30,take_profit,2026.06.02 14:25:00,50.00,100.00,5000.00,WIN_TP,19.8528,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,19.8528,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4525.17,XAUUSD,4495.30,2026.06.02 13:15:00,2026.06.02 17:14:55,682
5,round_number_retest_v0,2026.06.02,SHORT,4506.44,4498.98,take_profit,2026.06.02 14:20:00,50.00,100.00,5000.00,WIN_TP,8.2770,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,8.2770,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4511.41,XAUUSD,4498.98,2026.06.02 13:55:00,2026.06.02 17:55:00,683
32,round_number_retest_v0,2026.06.02,SHORT,4504.33,4489.34,take_profit,2026.06.02 16:40:00,50.00,100.00,5000.00,WIN_TP,16.6395,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,16.6395,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4514.32,XAUUSD,4489.34,2026.06.02 14:00:00,2026.06.02 18:00:00,684
2,round_number_retest_v0,2026.06.02,LONG,4505.81,4497.56,stop_loss,2026.06.02 14:20:00,50.00,100.00,5000.00,LOSS_STOP,-9.1548,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-9.1548,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4497.56,XAUUSD,4518.18,2026.06.02 14:10:00,2026.06.02 18:10:00,685
26,round_number_retest_v0,2026.06.02,LONG,4498.09,4489.27,stop_loss,2026.06.02 16:40:00,50.00,100.00,5000.00,LOSS_STOP,-9.8042,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-9.8042,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4489.27,XAUUSD,4511.31,2026.06.02 14:30:00,2026.06.02 18:30:00,686
18,round_number_retest_v0,2026.06.02,LONG,4504.23,4498.35,stop_loss,2026.06.02 16:15:00,50.00,100.00,5000.00,LOSS_STOP,-6.5272,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-6.5272,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4498.35,XAUUSD,4513.05,2026.06.02 14:45:00,2026.06.02 18:45:00,687
5,round_number_retest_v0,2026.06.02,LONG,4504.60,4499.62,stop_loss,2026.06.02 16:15:00,50.00,100.00,5000.00,LOSS_STOP,-5.5277,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-5.5277,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4499.62,XAUUSD,4512.08,2026.06.02 15:50:00,2026.06.02 19:50:00,688
1,round_number_retest_v0,2026.06.02,LONG,4502.77,4499.09,stop_loss,2026.06.02 16:15:00,50.00,100.00,5000.00,LOSS_STOP,-4.0864,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-4.0864,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4499.09,XAUUSD,4508.29,2026.06.02 16:10:00,2026.06.02 20:10:00,689
13,round_number_retest_v0,2026.06.02,SHORT,4488.22,4482.67,take_profit,2026.06.02 18:45:00,50.00,100.00,5000.00,WIN_TP,6.1829,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,6.1829,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4491.92,XAUUSD,4482.67,2026.06.02 17:40:00,2026.06.02 21:39:59,690
2,round_number_retest_v0,2026.06.02,SHORT,4487.19,4481.36,take_profit,2026.06.02 18:45:00,50.00,100.00,5000.00,WIN_TP,6.4963,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,6.4963,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4491.08,XAUUSD,4481.36,2026.06.02 18:35:00,2026.06.02 22:34:59,691
41,round_number_retest_v0,2026.06.02,LONG,4485.40,4478.29,stop_loss,2026.06.02 23:15:00,50.00,100.00,5000.00,LOSS_STOP,-7.9257,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-7.9257,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4478.29,XAUUSD,4496.06,2026.06.02 18:50:01,2026.06.02 22:50:00,692
40,round_number_retest_v0,2026.06.02,LONG,4486.50,4479.63,stop_loss,2026.06.02 23:15:00,50.00,100.00,5000.00,LOSS_STOP,-7.6563,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-7.6563,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4479.63,XAUUSD,4496.80,2026.06.02 18:55:00,2026.06.02 22:54:59,693
16,round_number_retest_v0,2026.06.02,SHORT,4485.78,4490.70,stop_loss,2026.06.02 20:20:00,50.00,100.00,5000.00,LOSS_STOP,-5.4840,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-5.4840,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4490.70,XAUUSD,4478.40,2026.06.02 19:00:00,2026.06.02 22:59:59,694
8,round_number_retest_v0,2026.06.02,SHORT,4485.78,4490.50,stop_loss,2026.06.02 20:20:00,50.00,100.00,5000.00,LOSS_STOP,-5.2611,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-5.2611,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4490.50,XAUUSD,4478.70,2026.06.02 19:40:00,2026.06.02 23:39:59,695
3,round_number_retest_v0,2026.06.02,SHORT,4488.97,4490.54,stop_loss,2026.06.02 22:00:00,50.00,100.00,5000.00,LOSS_STOP,-1.7487,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-1.7487,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4490.54,XAUUSD,4486.62,2026.06.02 20:45:00,2026.06.03 00:44:59,696
2,round_number_retest_v0,2026.06.02,SHORT,4488.71,4490.38,stop_loss,2026.06.02 22:00:00,50.00,100.00,5000.00,LOSS_STOP,-1.8602,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-1.8602,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4490.38,XAUUSD,4486.21,2026.06.02 20:50:00,2026.06.03 00:49:59,697
10,round_number_retest_v0,2026.06.02,SHORT,4489.16,4484.81,take_profit,2026.06.02 23:10:00,50.00,100.00,5000.00,WIN_TP,4.8450,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,4.8450,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4492.06,XAUUSD,4484.81,2026.06.02 22:20:00,2026.06.03 02:19:58,698
9,round_number_retest_v0,2026.06.02,SHORT,4488.20,4483.95,take_profit,2026.06.02 23:10:00,50.00,100.00,5000.00,WIN_TP,4.7346,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,4.7346,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4491.03,XAUUSD,4483.95,2026.06.02 22:25:01,2026.06.03 02:24:59,699
7,round_number_retest_v0,2026.06.02,SHORT,4487.44,4483.15,take_profit,2026.06.02 23:10:00,50.00,100.00,5000.00,WIN_TP,4.7800,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,4.7800,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4490.30,XAUUSD,4483.15,2026.06.02 22:35:02,2026.06.03 02:35:00,700
5,round_number_retest_v0,2026.06.02,SHORT,4483.95,4471.33,take_profit,2026.06.02 23:20:00,50.00,100.00,5000.00,WIN_TP,14.0724,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,14.0724,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4492.37,XAUUSD,4471.33,2026.06.02 22:55:00,2026.06.03 02:54:58,701
3,round_number_retest_v0,2026.06.02,SHORT,4486.65,4481.03,take_profit,2026.06.02 23:15:00,50.00,100.00,5000.00,WIN_TP,6.2630,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,6.2630,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4490.40,XAUUSD,4481.03,2026.06.02 23:00:00,2026.06.03 02:59:58,702
2,round_number_retest_v0,2026.06.02,SHORT,4461.99,4471.44,stop_loss,2026.06.02 23:45:00,50.00,100.00,5000.00,LOSS_STOP,-10.5894,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-10.5894,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4471.44,XAUUSD,4447.82,2026.06.02 23:35:00,2026.06.03 03:34:58,703
9,round_number_retest_v0,2026.06.02,LONG,4474.97,4485.23,take_profit,2026.06.03 00:40:00,50.00,100.00,5000.00,WIN_TP,11.4638,ROUND_NUMBER_RETEST_LONG_DRY_RUN,11.4638,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4468.13,XAUUSD,4485.23,2026.06.02 23:55:00,2026.06.03 03:54:58,704
2,round_number_retest_v0,2026.06.03,LONG,4476.74,4481.80,take_profit,2026.06.03 00:30:00,50.00,100.00,5000.00,WIN_TP,5.6514,ROUND_NUMBER_RETEST_LONG_DRY_RUN,5.6514,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4473.37,XAUUSD,4481.80,2026.06.03 00:20:01,2026.06.03 04:19:59,705
3,round_number_retest_v0,2026.06.03,LONG,4479.04,4487.25,take_profit,2026.06.03 00:40:00,50.00,100.00,5000.00,WIN_TP,9.1649,ROUND_NUMBER_RETEST_LONG_DRY_RUN,9.1649,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4473.57,XAUUSD,4487.25,2026.06.03 00:25:00,2026.06.03 04:24:58,706
1,round_number_retest_v0,2026.06.03,LONG,4483.15,4490.98,take_profit,2026.06.03 00:40:00,50.00,100.00,5000.00,WIN_TP,8.7327,ROUND_NUMBER_RETEST_LONG_DRY_RUN,8.7327,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4477.93,XAUUSD,4490.98,2026.06.03 00:35:00,2026.06.03 04:34:58,707
1,round_number_retest_v0,2026.06.03,SHORT,4488.47,4481.99,take_profit,2026.06.03 01:05:00,50.00,100.00,5000.00,WIN_TP,7.2185,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,7.2185,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4492.79,XAUUSD,4481.99,2026.06.03 01:00:00,2026.06.03 04:59:58,708
11,round_number_retest_v0,2026.06.03,SHORT,4466.91,4476.00,stop_loss,2026.06.03 02:10:00,50.00,100.00,5000.00,LOSS_STOP,-10.1748,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-10.1748,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4476.00,XAUUSD,4453.27,2026.06.03 01:15:00,2026.06.03 05:14:58,709
10,round_number_retest_v0,2026.06.03,SHORT,4468.49,4477.79,stop_loss,2026.06.03 02:10:00,50.00,100.00,5000.00,LOSS_STOP,-10.4062,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-10.4062,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4477.79,XAUUSD,4454.54,2026.06.03 01:20:00,2026.06.03 05:19:58,710
5,round_number_retest_v0,2026.06.03,SHORT,4468.08,4473.07,stop_loss,2026.06.03 01:50:00,50.00,100.00,5000.00,LOSS_STOP,-5.5841,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-5.5841,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4473.07,XAUUSD,4460.59,2026.06.03 01:25:00,2026.06.03 05:24:58,711
15,round_number_retest_v0,2026.06.03,LONG,4471.27,4482.03,take_profit,2026.06.03 03:05:00,50.00,100.00,5000.00,WIN_TP,12.0324,ROUND_NUMBER_RETEST_LONG_DRY_RUN,12.0324,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4464.09,XAUUSD,4482.03,2026.06.03 01:50:00,2026.06.03 05:49:58,712
29,round_number_retest_v0,2026.06.03,LONG,4479.01,4472.37,stop_loss,2026.06.03 04:40:00,50.00,100.00,5000.00,LOSS_STOP,-7.4124,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-7.4124,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4472.37,XAUUSD,4488.98,2026.06.03 02:15:00,2026.06.03 06:14:58,713
27,round_number_retest_v0,2026.06.03,LONG,4480.86,4473.39,stop_loss,2026.06.03 04:40:00,50.00,100.00,5000.00,LOSS_STOP,-8.3355,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-8.3355,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4473.39,XAUUSD,4492.07,2026.06.03 02:25:00,2026.06.03 06:24:58,714
7,round_number_retest_v0,2026.06.03,LONG,4478.50,4484.60,take_profit,2026.06.03 03:05:00,50.00,100.00,5000.00,WIN_TP,6.8103,ROUND_NUMBER_RETEST_LONG_DRY_RUN,6.8103,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4474.44,XAUUSD,4484.60,2026.06.03 02:30:00,2026.06.03 06:29:58,715
24,round_number_retest_v0,2026.06.03,LONG,4479.75,4474.17,stop_loss,2026.06.03 04:40:00,50.00,100.00,5000.00,LOSS_STOP,-6.2280,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-6.2280,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4474.17,XAUUSD,4488.12,2026.06.03 02:40:01,2026.06.03 06:39:59,716
3,round_number_retest_v0,2026.06.03,SHORT,4478.92,4485.52,stop_loss,2026.06.03 03:05:00,50.00,100.00,5000.00,LOSS_STOP,-7.3678,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-7.3678,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4485.52,XAUUSD,4469.03,2026.06.03 02:50:00,2026.06.03 06:49:58,717
21,round_number_retest_v0,2026.06.03,LONG,4479.27,4472.31,stop_loss,2026.06.03 04:40:00,50.00,100.00,5000.00,LOSS_STOP,-7.7691,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-7.7691,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4472.31,XAUUSD,4489.70,2026.06.03 02:55:00,2026.06.03 06:54:58,718
20,round_number_retest_v0,2026.06.03,LONG,4479.99,4473.37,stop_loss,2026.06.03 04:40:00,50.00,100.00,5000.00,LOSS_STOP,-7.3884,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-7.3884,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4473.37,XAUUSD,4489.92,2026.06.03 03:00:00,2026.06.03 06:59:58,719
4,round_number_retest_v0,2026.06.03,SHORT,4476.92,4470.93,take_profit,2026.06.03 04:55:00,50.00,100.00,5000.00,WIN_TP,6.6899,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,6.6899,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4480.91,XAUUSD,4470.93,2026.06.03 04:35:00,2026.06.03 08:34:58,720
4,round_number_retest_v0,2026.06.03,LONG,4471.85,4466.87,stop_loss,2026.06.03 05:35:00,50.00,100.00,5000.00,LOSS_STOP,-5.5682,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-5.5682,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4466.87,XAUUSD,4479.32,2026.06.03 05:15:00,2026.06.03 09:14:58,721
