specialist,seed_id,signal_time_utc,entry_time_utc,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,r,extra_half_pip_stress_r,fixed_0p01_lot_usd
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-01-22 04:30:00+00:00,2019-01-22 05:00:00+00:00,2019-01-22 06:20:00+00:00,1.13593,1.1353040810813553,1.1368688783779675,1.1352940810813552,STOP,0.00062591891864483,-1.0159765102191134,-1.0958590613141568,-0.6359189186448955
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-01-22 06:00:00+00:00,2019-01-22 06:30:00+00:00,2019-01-22 07:15:00+00:00,1.1354300000000002,1.1347511859095254,1.1364482211357123,1.1347411859095253,STOP,0.0006788140904747664,-1.014731573991152,-1.088389443946429,-0.6888140904748319
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-01-22 13:30:00+00:00,2019-01-22 14:00:00+00:00,2019-01-22 14:00:00+00:00,1.13464,1.133711629731713,1.1360325554024309,1.1337016297317128,STOP,0.0009283702682871819,-1.0107715642579929,-1.0646293855476046,-0.9383702682872475
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-01-22 14:00:00+00:00,2019-01-22 14:30:00+00:00,2019-01-22 15:40:00+00:00,1.13466,1.13361,1.136235,1.136225,TARGET,0.0010499999999999954,1.4904761904762338,1.442857142857186,1.5650000000000386
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-01-24 07:30:00+00:00,2019-01-24 08:00:00+00:00,2019-01-24 08:15:00+00:00,1.13707,1.1362841239618302,1.1382488140572549,1.1362741239618301,STOP,0.0007858760381698193,-1.0127246531442209,-1.076347918864909,-0.7958760381698848
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-01-24 08:00:00+00:00,2019-01-24 08:30:00+00:00,2019-01-24 09:30:00+00:00,1.13561,1.13402,1.137995,1.13401,STOP,0.0015899999999999803,-1.006289308176142,-1.0377358490566455,-1.6000000000000458
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-01-24 09:30:00+00:00,2019-01-24 10:00:00+00:00,2019-01-24 11:10:00+00:00,1.1347500000000001,1.1333175640481528,1.1368986539277712,1.1333075640481527,STOP,0.0014324359518473884,-1.0069811149232666,-1.0418866895393712,-1.4424359518474539
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-01-24 17:00:00+00:00,2019-01-24 17:30:00+00:00,2019-01-25 05:30:00+00:00,1.13026,1.1279224758853499,1.1337662861719753,1.1325699999999999,TIME_12H,0.002337524114650158,0.9882250991646069,0.9668349455030336,2.309999999999812
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-02-05 07:00:00+00:00,2019-02-05 07:30:00+00:00,2019-02-05 08:05:00+00:00,1.1427500000000002,1.1420759090733148,1.1437611363900282,1.1420659090733147,STOP,0.0006740909266853556,-1.0148347939487001,-1.0890087636917143,-0.6840909266854212
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-02-05 08:00:00+00:00,2019-02-05 08:30:00+00:00,2019-02-05 12:30:00+00:00,1.14158,1.1408268399662764,1.1427097400505855,1.1426997400505854,TARGET,0.00075316003372361,1.486722609336258,1.4203356560179827,1.1197400505853494
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-02-05 15:30:00+00:00,2019-02-05 16:00:00+00:00,2019-02-06 02:10:00+00:00,1.14074,1.1395817616902342,1.142477357464649,1.139571761690234,STOP,0.0011582383097659132,-1.0086338017968741,-1.0518028107809625,-1.1682383097659788
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-02-06 06:00:00+00:00,2019-02-06 06:30:00+00:00,2019-02-06 07:00:00+00:00,1.13944,1.1387396414715019,1.1404905377927472,1.1387296414715018,STOP,0.0007003585284981462,-1.014278401123364,-1.0856704067397165,-0.7103585284982117
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-02-06 07:00:00+00:00,2019-02-06 07:30:00+00:00,2019-02-06 10:50:00+00:00,1.13859,1.1378276194320602,1.1397335708519096,1.1397235708519096,TARGET,0.0007623805679397577,1.4868831913868301,1.4212991483214106,1.133570851909571
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-03-04 08:30:00+00:00,2019-03-04 09:00:00+00:00,2019-03-04 11:50:00+00:00,1.1343400000000001,1.1334,1.1357500000000003,1.13339,STOP,0.0009400000000001629,-1.0106382978724082,-1.0638297872341012,-0.9500000000002284
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-03-04 15:00:00+00:00,2019-03-04 15:30:00+00:00,2019-03-04 17:05:00+00:00,1.13141,1.1302744678621568,1.1331132982067649,1.1331032982067648,TARGET,0.0011355321378432315,1.4911935561603225,1.4471613369622227,1.6932982067647817
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-04-01 15:30:00+00:00,2019-04-01 16:00:00+00:00,2019-04-02 01:30:00+00:00,1.1210200000000001,1.1197488607866657,1.122926708820002,1.1197388607866656,STOP,0.001271139213334438,-1.0078669589413685,-1.0472017536479534,-1.2811392133345034
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-04-02 04:00:00+00:00,2019-04-02 04:30:00+00:00,2019-04-02 05:30:00+00:00,1.11969,1.1189505006184306,1.1207992490723542,1.120789249072354,TARGET,0.000739499381569475,1.4864773382515168,1.4188640295102943,1.099249072354036
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-04-04 12:30:00+00:00,2019-04-04 13:00:00+00:00,2019-04-04 13:25:00+00:00,1.12182,1.120879243167768,1.123231135248348,1.120869243167768,STOP,0.0009407568322319371,-1.0106297394368537,-1.0637784366207748,-0.9507568322320026
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-04-04 13:00:00+00:00,2019-04-04 13:30:00+00:00,2019-04-04 15:30:00+00:00,1.12097,1.119972440084356,1.122466339873466,1.122456339873466,TARGET,0.0009975599156439863,1.4899755394706193,1.439853236824044,1.486339873465914
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-04-18 09:30:00+00:00,2019-04-18 10:00:00+00:00,2019-04-18 12:30:00+00:00,1.1252300000000002,1.1240779773883331,1.1269580339175007,1.124067977388333,STOP,0.0011520226116670251,-1.008680385175422,-1.0520823110522484,-1.1620226116670906
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-04-23 13:30:00+00:00,2019-04-23 14:00:00+00:00,2019-04-23 14:15:00+00:00,1.12114,1.1200304717702507,1.122804292344624,1.1200204717702507,STOP,0.0011095282297493014,-1.00901283963034,-1.0540770377817448,-1.119528229749367
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-04-23 14:00:00+00:00,2019-04-23 14:30:00+00:00,2019-04-23 19:10:00+00:00,1.12,1.1188217237866616,1.1217674143200078,1.1217574143200078,TARGET,0.0011782762133385472,1.491513025649697,1.4490781538989304,1.7574143200076442
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-07-09 08:30:00+00:00,2019-07-09 09:00:00+00:00,2019-07-09 14:10:00+00:00,1.11995,1.1192384180812798,1.1210173728780803,1.1210073728780803,TARGET,0.0007115819187202277,1.4859468042441966,1.4156808254656401,1.057372878080276
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-07-26 15:30:00+00:00,2019-07-26 16:00:00+00:00,2019-07-26 20:55:00+00:00,1.11217,1.1109336643446015,1.114024503483098,1.11246,TIME_12H,0.0012363356553986016,0.23456413210569732,0.19412204036332198,0.28999999999990145
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-08-30 06:00:00+00:00,2019-08-30 06:30:00+00:00,2019-08-30 13:55:00+00:00,1.10375,1.1030423448334836,1.1048114827497746,1.1048014827497745,TARGET,0.0007076551665163855,1.4858688235835356,1.4152129415016765,1.0514827497745127
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-08-30 16:30:00+00:00,2019-08-30 17:00:00+00:00,2019-08-30 17:25:00+00:00,1.0988200000000001,1.0974748842759252,1.1008376735861125,1.0974648842759251,STOP,0.001345115724074919,-1.0074343045888805,-1.0446058275330397,-1.3551157240749845
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-08-30 17:00:00+00:00,2019-08-30 17:30:00+00:00,2019-08-30 20:55:00+00:00,1.09725,1.0957759639705018,1.0994610540442475,1.09879,TIME_12H,0.001474036029498249,1.0447505821985092,1.010830108750503,1.5399999999998748
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-09-03 00:00:00+00:00,2019-09-03 00:30:00+00:00,2019-09-03 01:00:00+00:00,1.09544,1.0947472874990853,1.096479068751372,1.0947372874990853,STOP,0.0006927125009146273,-1.0144360033734947,-1.0866160202404953,-0.7027125009146928
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-09-03 01:00:00+00:00,2019-09-03 01:30:00+00:00,2019-09-03 08:50:00+00:00,1.09385,1.0930089978946196,1.0951115031580705,1.0951015031580704,TARGET,0.0008410021053804062,1.4881094233460292,1.4286565400772249,1.2515031580704328
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-11-05 12:30:00+00:00,2019-11-05 13:00:00+00:00,2019-11-05 13:20:00+00:00,1.1109900000000001,1.110047817902897,1.112403273145655,1.110037817902897,STOP,0.0009421820971031725,-1.0106136595365285,-1.0636819572188234,-0.952182097103238
