specialist,seed_id,signal_time_utc,entry_time_utc,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,r,extra_half_pip_stress_r,fixed_0p01_lot_usd
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,2019-01-02 22:30:00+00:00,2019-01-02 22:45:00+00:00,2019-01-02 22:45:00+00:00,1.13281,1.1314,1.1349250000000004,1.13139,STOP,0.0014100000000001334,-1.0070921985816061,-1.0425531914894042,-1.4200000000001989
S3_NEUTRAL_AUCTION,DEEP_M30_RSI_BB,2019-01-02 23:30:00+00:00,2019-01-03 00:00:00+00:00,2019-01-03 00:50:00+00:00,1.1313,1.1290714942205895,1.1346427586691157,1.1346327586691156,TARGET,0.0022285057794104723,1.4955126883257575,1.473076129954692,3.332758669115643
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,2019-01-04 13:30:00+00:00,2019-01-04 13:45:00+00:00,2019-01-04 14:05:00+00:00,1.13761,1.136294575771675,1.1395831363424875,1.1362845757716749,STOP,0.0013154242283250905,-1.007602110243019,-1.045612661457865,-1.325424228325156
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,2019-01-04 14:00:00+00:00,2019-01-04 14:15:00+00:00,2019-01-04 14:30:00+00:00,1.13663,1.1352590678847605,1.1386863981728594,1.1352490678847604,STOP,0.0013709321152395315,-1.007294307200848,-1.043765843204849,-1.380932115239597
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,2019-01-04 14:30:00+00:00,2019-01-04 14:45:00+00:00,2019-01-04 15:20:00+00:00,1.13541,1.1340364922067578,1.1374702616898633,1.1374602616898633,TARGET,0.0013735077932421902,1.4927193714886318,1.4563162289320293,2.0502616898632198
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,2019-01-08 01:45:00+00:00,2019-01-08 02:00:00+00:00,2019-01-08 03:30:00+00:00,1.1449,1.1440971365529709,1.1461042951705438,1.1440871365529708,STOP,0.0008028634470291784,-1.0124554182122356,-1.0747325092730058,-0.812863447029244
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,2019-01-08 03:30:00+00:00,2019-01-08 03:45:00+00:00,2019-01-08 06:15:00+00:00,1.1439000000000001,1.1431139354998523,1.145079096750222,1.145069096750222,TARGET,0.0007860645001478428,1.4872783976403035,1.4236703858415312,1.1690967502218097
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,2019-01-10 09:00:00+00:00,2019-01-10 09:15:00+00:00,2019-01-10 15:05:00+00:00,1.15283,1.151575530371055,1.1547117044434174,1.151565530371055,STOP,0.001254469628944932,-1.0079714962955906,-1.0478289777732828,-1.2644696289449975
S3_NEUTRAL_AUCTION,DEEP_M30_RSI_BB,2019-01-10 18:00:00+00:00,2019-01-10 18:30:00+00:00,2019-01-11 01:40:00+00:00,1.14911,1.1471975046371123,1.1519787430443316,1.1519687430443315,TARGET,0.001912495362887734,1.4947712291521182,1.4686273749131706,2.8587430443314243
S3_NEUTRAL_AUCTION,DEEP_M30_RSI_BB,2019-01-11 14:00:00+00:00,2019-01-11 14:30:00+00:00,2019-01-11 14:45:00+00:00,1.1488900000000002,1.1469978612622647,1.1517282081066034,1.1469878612622646,STOP,0.001892138737735527,-1.0052850247186595,-1.031710148311784,-1.9021387377355925
