specialist,seed_id,signal_time_utc,entry_time_utc,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,r,extra_half_pip_stress_r,fixed_0p01_lot_usd
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,2019-01-30 14:00:00+00:00,2019-01-30 14:30:00+00:00,2019-01-30 19:00:00+00:00,1.1411600000000002,1.1398851963357324,1.1430722054964018,1.1430622054964017,TARGET,0.0012748036642677985,1.492155654803581,1.452933928822178,1.9022054964015211
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-01-31 19:00:00+00:00,2019-01-31 19:15:00+00:00,2019-02-01 07:15:00+00:00,1.14426,1.1431580639224848,1.145912904116273,1.14438,TIME_12H,0.0011019360775152975,0.10889923875664383,0.06352455594133699,0.11999999999989797
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-03-18 16:30:00+00:00,2019-03-18 16:45:00+00:00,2019-03-18 19:05:00+00:00,1.13277,1.1320088974889875,1.133911653766519,1.133901653766519,TARGET,0.0007611025110125791,1.4868611654077315,1.4211669924460901,1.1316537665189141
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-03-21 15:45:00+00:00,2019-03-21 16:00:00+00:00,2019-03-21 16:15:00+00:00,1.13615,1.1350066155944116,1.1378650766083824,1.1349966155944116,STOP,0.0011433844055883657,-1.0087459650063355,-1.0524757900377264,-1.1533844055884312
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,2019-03-21 16:00:00+00:00,2019-03-21 16:30:00+00:00,2019-03-21 20:30:00+00:00,1.13464,1.1330346089584309,1.1370480865623538,1.1370380865623537,TARGET,0.001605391041569204,1.4937709880389005,1.4626259282339529,2.3980865623536296
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-03-22 08:30:00+00:00,2019-03-22 08:45:00+00:00,2019-03-22 08:45:00+00:00,1.1313,1.1300455171161001,1.1331817243258497,1.1300355171161,STOP,0.0012544828838998434,-1.0079714120681968,-1.0478284724089197,-1.264482883899909
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,2019-03-22 09:30:00+00:00,2019-03-22 10:00:00+00:00,2019-03-22 14:25:00+00:00,1.1305500000000002,1.1286836253137003,1.13334956202945,1.1286736253137002,STOP,0.0018663746862999098,-1.0053579809421282,-1.032147885652594,-1.8763746862999753
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,2019-04-11 17:00:00+00:00,2019-04-11 17:30:00+00:00,2019-04-12 00:35:00+00:00,1.1252,1.1241582252740232,1.1267626620889653,1.1267526620889652,TARGET,0.001041774725976774,1.4904009957713473,1.4424059746278657,1.5526620889652065
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-05-01 18:30:00+00:00,2019-05-01 18:45:00+00:00,2019-05-02 06:45:00+00:00,1.11998,1.1184592215597862,1.1222611676603207,1.11981,TIME_12H,0.0015207784402138103,-0.1117848566922758,-0.14466275571941506,-0.17000000000000348
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,2019-05-02 06:30:00+00:00,2019-05-02 07:00:00+00:00,2019-05-02 07:35:00+00:00,1.11938,1.1185120498531815,1.1206819252202278,1.1206719252202277,TARGET,0.000867950146818508,1.4884786009464706,1.4308716056792006,1.2919252202276965
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-05-07 16:00:00+00:00,2019-05-07 16:15:00+00:00,2019-05-07 18:45:00+00:00,1.1168600000000002,1.1158872405792484,1.118319139131128,1.118309139131128,TARGET,0.000972759420751812,1.4897199659169316,1.4383197955013558,1.4491391311277635
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-05-13 20:45:00+00:00,2019-05-13 21:00:00+00:00,2019-05-13 22:50:00+00:00,1.12222,1.1216008219550886,1.123148767067367,1.123138767067367,TARGET,0.0006191780449114059,1.4838495565494294,1.403097339298002,0.9187670673669324
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,2019-05-14 13:30:00+00:00,2019-05-14 14:00:00+00:00,2019-05-15 00:35:00+00:00,1.12121,1.1200885476792142,1.122892178481179,1.120078547679214,STOP,0.001121452320785865,-1.0089170086099228,-1.053502051659245,-1.1314523207859306
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,2019-05-28 01:00:00+00:00,2019-05-28 01:30:00+00:00,2019-05-28 01:40:00+00:00,1.1187200000000002,1.118278450177045,1.1193823247344328,1.118268450177045,STOP,0.0004415498229550785,-1.0226475008712275,-1.1358850052266234,-0.451549822955144
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-05-28 01:30:00+00:00,2019-05-28 01:45:00+00:00,2019-05-28 01:55:00+00:00,1.1184800000000001,1.1181377478863623,1.1189933781704569,1.1181277478863623,STOP,0.0003422521136378087,-1.0292182271535892,-1.175309362920578,-0.35225211363787423
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,2019-05-28 01:30:00+00:00,2019-05-28 02:00:00+00:00,2019-05-28 02:40:00+00:00,1.11846,1.1179839894501131,1.1191740158248304,1.117973989450113,STOP,0.00047601054988688496,-1.0210079377493668,-1.1260476264955124,-0.48601054988695047
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-05-28 02:30:00+00:00,2019-05-28 02:45:00+00:00,2019-05-28 06:50:00+00:00,1.11817,1.1177820992134109,1.118751851179884,1.1177720992134108,STOP,0.00038790078658923477,-1.0257797878885329,-1.1546787273303525,-0.3979007865893003
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,2019-05-28 16:30:00+00:00,2019-05-28 17:00:00+00:00,2019-05-29 05:00:00+00:00,1.11661,1.115558697629858,1.1181869535552134,1.11648,TIME_12H,0.0010513023701421709,-0.12365614659710623,-0.17121620298054077,-0.13000000000018552
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-06-03 06:45:00+00:00,2019-06-03 07:00:00+00:00,2019-06-03 07:45:00+00:00,1.11644,1.1159158069764223,1.1172262895353668,1.1172162895353668,TARGET,0.000524193023577757,1.480923057823811,1.3855383469424325,0.776289535366681
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-06-05 19:15:00+00:00,2019-06-05 19:30:00+00:00,2019-06-06 07:30:00+00:00,1.1223100000000001,1.12124603382506,1.1239059492624102,1.12296,TIME_12H,0.0010639661749400897,0.6109216771260777,0.5639277019625201,0.6499999999998174
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,2019-06-10 07:30:00+00:00,2019-06-10 08:00:00+00:00,2019-06-10 10:25:00+00:00,1.1293900000000001,1.1284287783942997,1.1308318324085507,1.1308218324085506,TARGET,0.0009612216057004463,1.4895965717573634,1.4375794305450986,1.431832408550493
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-06-25 16:30:00+00:00,2019-06-25 16:45:00+00:00,2019-06-25 17:00:00+00:00,1.13649,1.135435598590321,1.1380716021145183,1.135425598590321,STOP,0.00105440140967894,-1.0094840540881964,-1.0569043245288674,-1.0644014096790055
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,2019-07-01 01:00:00+00:00,2019-07-01 01:30:00+00:00,2019-07-01 05:05:00+00:00,1.1354000000000002,1.1344035784792166,1.1368946322811757,1.1343935784792165,STOP,0.000996421520783608,-1.010035913307253,-1.0602154798431893,-1.0064215207836735
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-07-01 05:00:00+00:00,2019-07-01 05:15:00+00:00,2019-07-01 07:00:00+00:00,1.13267,1.1320056496674498,1.1336665254988256,1.1319956496674497,STOP,0.0006643503325503008,-1.0150522992314577,-1.0903137953882527,-0.6743503325503664
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-07-01 07:00:00+00:00,2019-07-01 07:15:00+00:00,2019-07-01 08:30:00+00:00,1.1320700000000001,1.1312667911225305,1.1332748133162047,1.1332648133162047,TARGET,0.0008032088774696522,1.4875499384027508,1.425299630416222,1.1948133162045238
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-07-01 15:30:00+00:00,2019-07-01 15:45:00+00:00,2019-07-01 16:35:00+00:00,1.13064,1.1294795753309352,1.1323806370035974,1.1294695753309352,STOP,0.0011604246690648523,-1.0086175348272493,-1.051705208963213,-1.1704246690649178
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-07-01 16:30:00+00:00,2019-07-01 16:45:00+00:00,2019-07-01 17:30:00+00:00,1.12989,1.128791727327854,1.131537409008219,1.128781727327854,STOP,0.0010982726721460168,-1.0091052069797253,-1.0546312418780537,-1.1082726721460823
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-07-19 09:30:00+00:00,2019-07-19 09:45:00+00:00,2019-07-19 10:30:00+00:00,1.12392,1.123170373590843,1.1250444396137356,1.1231603735908429,STOP,0.0007496264091571003,-1.0133399782583832,-1.0800398695498616,-0.7596264091571658
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-07-19 10:30:00+00:00,2019-07-19 10:45:00+00:00,2019-07-19 12:05:00+00:00,1.1237300000000001,1.1229444477334463,1.124908328399831,1.1229344477334462,STOP,0.0007855522665538572,-1.0127298977112427,-1.0763793862670394,-0.7955522665539227
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-08-06 13:00:00+00:00,2019-08-06 13:15:00+00:00,2019-08-06 14:55:00+00:00,1.11728,1.1163000992525856,1.1187498511211218,1.1187398511211217,TARGET,0.0009799007474144972,1.489794884812109,1.4387693088729878,1.4598511211216803
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-08-13 02:30:00+00:00,2019-08-13 02:45:00+00:00,2019-08-13 03:15:00+00:00,1.1190600000000002,1.1184637669159592,1.1199543496260618,1.118453766915959,STOP,0.000596233084040998,-1.0167719643000854,-1.1006317857999637,-0.6062330840410635
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,2019-08-13 03:00:00+00:00,2019-08-13 03:30:00+00:00,2019-08-13 09:25:00+00:00,1.1187500000000001,1.117780854705112,1.1202037179423323,1.1201937179423322,TARGET,0.0009691452948881185,1.4896816297279554,1.4380897783680702,1.4437179423321123
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,2019-08-26 17:00:00+00:00,2019-08-26 17:30:00+00:00,2019-08-27 05:30:00+00:00,1.11013,1.1088584053352502,1.112037391997125,1.10984,TIME_12H,0.0012715946647499088,-0.22806009496521387,-0.2673808009936823,-0.2900000000001235
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,2019-08-28 04:00:00+00:00,2019-08-28 04:30:00+00:00,2019-08-28 07:45:00+00:00,1.10853,1.107965468873246,1.109376796690131,1.10937,TARGET,0.0005645311267539199,1.487960468769881,1.3993913932478592,0.8399999999999519
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,2019-09-20 11:30:00+00:00,2019-09-20 12:00:00+00:00,2019-09-20 12:40:00+00:00,1.10334,1.102302050365158,1.104896924452263,1.1022920503651579,STOP,0.0010379496348420503,-1.0096343788411153,-1.0578062730463758,-1.0479496348421158
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-09-20 12:30:00+00:00,2019-09-20 12:45:00+00:00,2019-09-20 13:20:00+00:00,1.10251,1.101653692463032,1.1037944613054522,1.101643692463032,STOP,0.0008563075369680817,-1.011678047393431,-1.070068284360204,-0.8663075369681472
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,2019-09-20 13:00:00+00:00,2019-09-20 13:30:00+00:00,2019-09-20 14:40:00+00:00,1.10176,1.1006243012581094,1.103463548112836,1.1006143012581093,STOP,0.0011356987418906783,-1.0088051519573031,-1.0528309117435308,-1.1456987418907438
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-09-20 14:30:00+00:00,2019-09-20 14:45:00+00:00,2019-09-20 15:25:00+00:00,1.10105,1.1001546816601906,1.1023929775097143,1.1001446816601905,STOP,0.0008953183398094922,-1.0111692116149362,-1.067015269689251,-0.9053183398095577
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,2019-09-20 15:00:00+00:00,2019-09-20 15:30:00+00:00,2019-09-20 20:55:00+00:00,1.10026,1.0989335001622464,1.1022497497566304,1.10168,TIME_12H,0.0013264998377535697,1.0704863729231584,1.0327931907779762,1.4199999999999768
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,2019-11-20 11:30:00+00:00,2019-11-20 12:00:00+00:00,2019-11-20 14:35:00+00:00,1.10573,1.1050663542111663,1.1067254686832508,1.1067154686832508,TARGET,0.0006636457888338221,1.4849317208542259,1.4095903251258488,0.9854686832506676
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-12-12 09:15:00+00:00,2019-12-12 09:30:00+00:00,2019-12-12 09:50:00+00:00,1.11294,1.1125006994178923,1.1135989508731616,1.1124906994178922,STOP,0.0004393005821077267,-1.0227634572030075,-1.1365807432172994,-0.4493005821077922
