family,signal_time_utc,signal_complete_utc,entry_time_utc,state_latest_allowed_utc,prior_window_start_utc,prior_window_end_utc,prior_m5_bars,prior_open,prior_high,prior_low,prior_close,prior_range,prior_range_pips,close_location,body_fraction,side,signal_eligible,matched_state_time_utc,direction,phase,shock,DXY_compressed,EURUSD_compressed,state_known_at_utc,state_known_lag_hours,neutral_owned,entry_bar_available,risk_eligible,state_fresh,entry_price_decision_time,stop_price_decision_time,risk_distance,risk_pips
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-07-01 23:55:00+00:00,2019-07-02 00:00:00+00:00,2019-07-02 00:00:00+00:00,2019-07-01 23:00:00+00:00,2019-07-01 00:00:00+00:00,2019-07-02 00:00:00+00:00,288,1.13602,1.1364049999999999,1.1280299999999999,1.128695,0.008375000000000021,83.75000000000021,0.0794029850746431,0.8746268656716427,LONG,True,2019-07-01 19:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-07-01 20:00:00+00:00,4.0,True,True,True,True,1.12876,1.12666625,0.0020937500000000053,20.937500000000053
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-07-17 23:55:00+00:00,2019-07-18 00:00:00+00:00,2019-07-18 00:00:00+00:00,2019-07-17 23:00:00+00:00,2019-07-17 00:00:00+00:00,2019-07-18 00:00:00+00:00,288,1.121185,1.1233650000000002,1.119985,1.1227399999999998,0.0033800000000001607,33.8000000000016,0.8150887573963639,0.4600591715975376,SHORT,True,2019-07-17 19:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-07-17 20:00:00+00:00,4.0,True,True,True,True,1.12272,1.123565,0.0008449999999999847,8.449999999999847
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-07-23 23:55:00+00:00,2019-07-24 00:00:00+00:00,2019-07-24 00:00:00+00:00,2019-07-23 23:00:00+00:00,2019-07-23 00:00:00+00:00,2019-07-24 00:00:00+00:00,288,1.1204399999999999,1.120815,1.114585,1.1150950000000002,0.006229999999999958,62.29999999999958,0.08186195826649052,0.8579454253611152,LONG,True,2019-07-23 19:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-07-23 20:00:00+00:00,4.0,True,True,True,True,1.1151600000000002,1.1136025000000003,0.0015574999999998784,15.574999999998784
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-08-13 23:55:00+00:00,2019-08-14 00:00:00+00:00,2019-08-14 00:00:00+00:00,2019-08-13 23:00:00+00:00,2019-08-13 00:00:00+00:00,2019-08-14 00:00:00+00:00,288,1.121635,1.12286,1.1170200000000001,1.117655,0.005839999999999845,58.39999999999845,0.10873287671232157,0.6815068493150647,LONG,True,2019-08-13 19:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-08-13 20:00:00+00:00,4.0,True,True,True,True,1.11772,1.11626,0.0014600000000000168,14.600000000000168
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-08-19 23:55:00+00:00,2019-08-20 00:00:00+00:00,2019-08-20 00:00:00+00:00,2019-08-19 23:00:00+00:00,2019-08-19 00:00:00+00:00,2019-08-20 00:00:00+00:00,288,1.1092,1.11139,1.107615,1.108165,0.003775000000000084,37.75000000000084,0.14569536423842072,0.27417218543043026,LONG,True,2019-08-19 19:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-08-19 20:00:00+00:00,4.0,True,True,True,True,1.1082400000000001,1.10729625,0.000943750000000021,9.43750000000021
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-09-04 23:55:00+00:00,2019-09-05 00:00:00+00:00,2019-09-05 00:00:00+00:00,2019-09-04 23:00:00+00:00,2019-09-04 00:00:00+00:00,2019-09-05 00:00:00+00:00,288,1.09726,1.1038450000000002,1.097165,1.1034899999999999,0.006680000000000241,66.80000000000241,0.9468562874251026,0.9326347305388821,SHORT,True,2019-09-04 19:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-09-04 20:00:00+00:00,4.0,True,True,True,True,1.10345,1.10512,0.0016700000000000603,16.700000000000603
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-09-16 23:55:00+00:00,2019-09-17 00:00:00+00:00,2019-09-17 00:00:00+00:00,2019-09-16 23:00:00+00:00,2019-09-16 00:00:00+00:00,2019-09-17 00:00:00+00:00,288,1.108325,1.10845,1.09934,1.10033,0.009109999999999951,91.09999999999951,0.10867178924259623,0.8776070252469832,LONG,True,2019-09-16 19:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-09-16 20:00:00+00:00,4.0,True,True,True,True,1.1003800000000001,1.0981025000000002,0.0022774999999999324,22.774999999999324
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-09-17 23:55:00+00:00,2019-09-18 00:00:00+00:00,2019-09-18 00:00:00+00:00,2019-09-17 23:00:00+00:00,2019-09-17 00:00:00+00:00,2019-09-18 00:00:00+00:00,288,1.10032,1.10757,1.0990250000000001,1.1073849999999998,0.008544999999999803,85.44999999999803,0.9783499122293615,0.826799297834996,SHORT,True,2019-09-17 19:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-09-17 20:00:00+00:00,4.0,True,True,True,True,1.10736,1.1094962499999999,0.0021362499999999507,21.362499999999507
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-09-25 23:55:00+00:00,2019-09-26 00:00:00+00:00,2019-09-26 00:00:00+00:00,2019-09-25 23:00:00+00:00,2019-09-25 00:00:00+00:00,2019-09-26 00:00:00+00:00,288,1.1013600000000001,1.1017000000000001,1.09375,1.095135,0.007950000000000124,79.50000000000124,0.1742138364779809,0.7830188679245347,LONG,True,2019-09-25 19:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-09-25 20:00:00+00:00,4.0,True,True,True,True,1.09519,1.0932025,0.001987500000000031,19.87500000000031
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-10-01 23:55:00+00:00,2019-10-02 00:00:00+00:00,2019-10-02 00:00:00+00:00,2019-10-01 23:00:00+00:00,2019-10-01 00:00:00+00:00,2019-10-02 00:00:00+00:00,288,1.08994,1.09429,1.0879150000000002,1.09341,0.0063749999999997975,63.749999999997975,0.8619607843137224,0.5443137254902266,SHORT,True,2019-10-01 19:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-10-01 20:00:00+00:00,4.0,True,True,True,True,1.0933899999999999,1.09498375,0.0015937500000000604,15.937500000000604
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-10-02 23:55:00+00:00,2019-10-03 00:00:00+00:00,2019-10-03 00:00:00+00:00,2019-10-02 23:00:00+00:00,2019-10-02 00:00:00+00:00,2019-10-03 00:00:00+00:00,288,1.0934149999999998,1.0963699999999998,1.09042,1.0960649999999998,0.0059499999999999,59.499999999999,0.9487394957983185,0.4453781512605186,SHORT,True,2019-10-02 19:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-10-02 20:00:00+00:00,4.0,True,True,True,True,1.0960299999999998,1.0975175,0.001487500000000086,14.87500000000086
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-10-16 23:55:00+00:00,2019-10-17 00:00:00+00:00,2019-10-17 00:00:00+00:00,2019-10-16 23:00:00+00:00,2019-10-16 00:00:00+00:00,2019-10-17 00:00:00+00:00,288,1.103445,1.10856,1.102245,1.1073849999999998,0.0063150000000000706,63.1500000000007,0.8139350752177141,0.6239113222485809,SHORT,True,2019-10-16 19:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-10-16 20:00:00+00:00,4.0,True,True,True,True,1.10737,1.10894875,0.0015787499999999621,15.787499999999621
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-10-24 23:55:00+00:00,2019-10-25 00:00:00+00:00,2019-10-25 00:00:00+00:00,2019-10-24 23:00:00+00:00,2019-10-24 00:00:00+00:00,2019-10-25 00:00:00+00:00,288,1.113225,1.116285,1.10931,1.11036,0.0069749999999999535,69.74999999999953,0.1505376344086025,0.41075268817203076,LONG,True,2019-10-24 19:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-10-24 20:00:00+00:00,4.0,True,True,True,True,1.11043,1.10868625,0.0017437499999999329,17.43749999999933
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-11-04 23:55:00+00:00,2019-11-05 00:00:00+00:00,2019-11-05 00:00:00+00:00,2019-11-04 23:00:00+00:00,2019-11-04 00:00:00+00:00,2019-11-05 00:00:00+00:00,288,1.11661,1.117545,1.1121949999999998,1.11281,0.005350000000000188,53.500000000001876,0.11495327102808087,0.7102803738317556,LONG,True,2019-11-04 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-11-04 21:00:00+00:00,3.0,True,True,True,True,1.11287,1.1115325,0.0013374999999999915,13.374999999999915
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-12-02 23:55:00+00:00,2019-12-03 00:00:00+00:00,2019-12-03 00:00:00+00:00,2019-12-02 23:00:00+00:00,2019-12-02 00:00:00+00:00,2019-12-03 00:00:00+00:00,288,1.101825,1.10908,1.1002999999999998,1.1076199999999998,0.008780000000000232,87.80000000000231,0.8337129840546469,0.6600227790432368,SHORT,True,2019-12-02 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-12-02 21:00:00+00:00,3.0,True,True,True,True,1.1075899999999999,1.109785,0.002195000000000169,21.95000000000169
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-12-05 23:55:00+00:00,2019-12-06 00:00:00+00:00,2019-12-06 00:00:00+00:00,2019-12-05 23:00:00+00:00,2019-12-05 00:00:00+00:00,2019-12-06 00:00:00+00:00,288,1.10825,1.1108099999999999,1.107935,1.1103999999999998,0.002874999999999961,28.74999999999961,0.8573913043478166,0.7478260869564881,SHORT,True,2019-12-05 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,2019-12-05 21:00:00+00:00,3.0,True,True,True,True,1.11038,1.1111799999999998,0.0007999999999999119,7.999999999999119
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2019-12-18 23:55:00+00:00,2019-12-19 00:00:00+00:00,2019-12-19 00:00:00+00:00,2019-12-18 23:00:00+00:00,2019-12-18 00:00:00+00:00,2019-12-19 00:00:00+00:00,288,1.115135,1.115135,1.111055,1.111555,0.0040800000000000836,40.800000000000836,0.12254901960788156,0.8774509803921184,LONG,True,2019-12-18 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-12-18 21:00:00+00:00,3.0,True,True,True,True,1.11162,1.1106,0.0010200000000000209,10.200000000000209
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2020-01-02 23:55:00+00:00,2020-01-03 00:00:00+00:00,2020-01-03 00:00:00+00:00,2020-01-02 23:00:00+00:00,2020-01-02 00:00:00+00:00,2020-01-03 00:00:00+00:00,288,1.1219000000000001,1.12246,1.116365,1.117095,0.0060949999999999616,60.94999999999961,0.11977030352746547,0.7883511074651682,LONG,True,2020-01-02 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-01-02 21:00:00+00:00,3.0,True,True,True,True,1.11715,1.11562625,0.001523750000000046,15.237500000000459
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2020-01-21 23:55:00+00:00,2020-01-22 00:00:00+00:00,2020-01-22 00:00:00+00:00,2020-01-21 23:00:00+00:00,2020-01-21 00:00:00+00:00,2020-01-22 00:00:00+00:00,288,1.10964,1.1118000000000001,1.1080999999999999,1.10852,0.0037000000000002586,37.000000000002586,0.11351351351352909,0.30270270270268423,LONG,True,2020-01-21 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-01-21 21:00:00+00:00,3.0,True,True,True,True,1.1085900000000002,1.1076650000000001,0.0009250000000000647,9.250000000000647
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2020-02-10 23:55:00+00:00,2020-02-11 00:00:00+00:00,2020-02-11 00:00:00+00:00,2020-02-10 23:00:00+00:00,2020-02-10 00:00:00+00:00,2020-02-11 00:00:00+00:00,288,1.094925,1.0957599999999998,1.0907749999999998,1.0910250000000001,0.004985000000000017,49.85000000000017,0.050150451354123306,0.7823470411233258,LONG,True,2020-02-10 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-02-10 21:00:00+00:00,3.0,True,True,True,True,1.09111,1.0898637500000001,0.0012462499999998933,12.462499999998933
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2020-02-18 23:55:00+00:00,2020-02-19 00:00:00+00:00,2020-02-19 00:00:00+00:00,2020-02-18 23:00:00+00:00,2020-02-18 00:00:00+00:00,2020-02-19 00:00:00+00:00,288,1.083675,1.08373,1.07855,1.0795,0.0051800000000001845,51.800000000001845,0.1833976833976781,0.805984555984535,LONG,True,2020-02-18 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-02-18 21:00:00+00:00,3.0,True,True,True,True,1.0795700000000001,1.078275,0.0012950000000000461,12.950000000000461
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2020-03-25 23:55:00+00:00,2020-03-26 00:00:00+00:00,2020-03-26 00:00:00+00:00,2020-03-25 23:00:00+00:00,2020-03-25 00:00:00+00:00,2020-03-26 00:00:00+00:00,288,1.079825,1.0893899999999999,1.07603,1.088865,0.013359999999999816,133.59999999999815,0.9607035928143792,0.6766467065868309,SHORT,True,2020-03-25 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-03-25 21:00:00+00:00,3.0,True,True,True,True,1.0888099999999998,1.0921499999999997,0.0033399999999998986,33.39999999999898
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2020-04-02 23:55:00+00:00,2020-04-03 00:00:00+00:00,2020-04-03 00:00:00+00:00,2020-04-02 23:00:00+00:00,2020-04-02 00:00:00+00:00,2020-04-03 00:00:00+00:00,288,1.095155,1.09646,1.0820699999999999,1.0846200000000001,0.014390000000000125,143.90000000000126,0.17720639332871801,0.7321056289089555,LONG,True,2020-04-02 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-04-02 21:00:00+00:00,3.0,True,True,True,True,1.08467,1.0810724999999999,0.0035975000000001423,35.97500000000142
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2020-04-14 23:55:00+00:00,2020-04-15 00:00:00+00:00,2020-04-15 00:00:00+00:00,2020-04-14 23:00:00+00:00,2020-04-14 00:00:00+00:00,2020-04-15 00:00:00+00:00,288,1.0919750000000001,1.099135,1.0915,1.0983450000000001,0.007635000000000058,76.35000000000058,0.8965291421087308,0.8343156516044451,SHORT,True,2020-04-14 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-04-14 21:00:00+00:00,3.0,True,True,True,True,1.09831,1.1002187499999998,0.0019087499999999036,19.087499999999036
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2020-04-22 23:55:00+00:00,2020-04-23 00:00:00+00:00,2020-04-23 00:00:00+00:00,2020-04-22 23:00:00+00:00,2020-04-22 00:00:00+00:00,2020-04-23 00:00:00+00:00,288,1.08565,1.088525,1.08033,1.080635,0.008194999999999952,81.94999999999952,0.03721781574130586,0.6119585112873729,LONG,True,2020-04-22 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-04-22 21:00:00+00:00,3.0,True,True,True,True,1.0807,1.07865125,0.0020487499999999326,20.487499999999326
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2020-04-30 23:55:00+00:00,2020-05-01 00:00:00+00:00,2020-05-01 00:00:00+00:00,2020-04-30 23:00:00+00:00,2020-04-30 00:00:00+00:00,2020-05-01 00:00:00+00:00,288,1.0877249999999998,1.097265,1.08331,1.0945,0.01395499999999994,139.5499999999994,0.8018631314940939,0.4854890720172144,SHORT,True,2020-04-30 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-04-30 21:00:00+00:00,3.0,True,True,True,True,1.09446,1.09794875,0.0034887500000000404,34.8875000000004
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2020-05-13 23:55:00+00:00,2020-05-14 00:00:00+00:00,2020-05-14 00:00:00+00:00,2020-05-13 23:00:00+00:00,2020-05-13 00:00:00+00:00,2020-05-14 00:00:00+00:00,288,1.0845699999999998,1.0896599999999999,1.08117,1.0821200000000002,0.008489999999999887,84.89999999999885,0.11189634864549365,0.2885747938751062,LONG,True,2020-05-13 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-05-13 21:00:00+00:00,3.0,True,True,True,True,1.0821800000000001,1.0800575000000001,0.002122500000000027,21.22500000000027
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2020-05-18 23:55:00+00:00,2020-05-19 00:00:00+00:00,2020-05-19 00:00:00+00:00,2020-05-18 23:00:00+00:00,2020-05-18 00:00:00+00:00,2020-05-19 00:00:00+00:00,288,1.0818699999999999,1.0927099999999998,1.08,1.09141,0.012709999999999777,127.09999999999776,0.8977183320220393,0.7505900865460481,SHORT,True,2020-05-18 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-05-18 21:00:00+00:00,3.0,True,True,True,True,1.09137,1.0945475,0.0031775000000000553,31.775000000000553
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2020-05-21 23:55:00+00:00,2020-05-22 00:00:00+00:00,2020-05-22 00:00:00+00:00,2020-05-21 23:00:00+00:00,2020-05-21 00:00:00+00:00,2020-05-22 00:00:00+00:00,288,1.0979549999999998,1.100845,1.093725,1.0949200000000001,0.007120000000000015,71.20000000000014,0.16783707865169306,0.4262640449437739,LONG,True,2020-05-21 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-05-21 21:00:00+00:00,3.0,True,True,True,True,1.0949900000000001,1.09321,0.0017800000000001148,17.80000000000115
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2020-05-27 23:55:00+00:00,2020-05-28 00:00:00+00:00,2020-05-28 00:00:00+00:00,2020-05-27 23:00:00+00:00,2020-05-27 00:00:00+00:00,2020-05-28 00:00:00+00:00,288,1.097865,1.10309,1.09341,1.1016750000000002,0.009679999999999911,96.7999999999991,0.8538223140496142,0.3935950413223271,SHORT,True,2020-05-27 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-05-27 21:00:00+00:00,3.0,True,True,True,True,1.10164,1.10406,0.0024200000000000887,24.200000000000887
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2020-05-28 23:55:00+00:00,2020-05-29 00:00:00+00:00,2020-05-29 00:00:00+00:00,2020-05-28 23:00:00+00:00,2020-05-28 00:00:00+00:00,2020-05-29 00:00:00+00:00,288,1.1016650000000001,1.1093549999999999,1.0991749999999998,1.107805,0.010180000000000078,101.80000000000078,0.8477406679764314,0.6031434184675605,SHORT,True,2020-05-28 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-05-28 21:00:00+00:00,3.0,True,True,True,True,1.10777,1.110315,0.0025450000000000195,25.450000000000195
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2020-06-15 23:55:00+00:00,2020-06-16 00:00:00+00:00,2020-06-16 00:00:00+00:00,2020-06-15 23:00:00+00:00,2020-06-15 00:00:00+00:00,2020-06-16 00:00:00+00:00,288,1.125185,1.1338149999999998,1.12269,1.1337700000000002,0.01112499999999983,111.2499999999983,0.9959550561798086,0.7716853932584447,SHORT,True,2020-06-15 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-06-15 21:00:00+00:00,3.0,True,True,True,True,1.13375,1.13653125,0.0027812499999999574,27.812499999999574
