family_id,stage,decision_eligible,raw_gate_pass,promoted,trades,source_days,trades_per_source_day,stress_net_r,stress_pf,average_stress_r,positive_active_month_share,closed_drawdown_r,top_winners_removed_stress_net_r,current_account_feasible_share
H4_MACRO_COMPOSITE_RISK_STATE_V0_PORTABILITY,replication_fit,True,False,False,61,1554,0.039253539253539256,-5.577667124946557,0.8279236662578424,-0.09143716598273044,0.3333333333333333,9.308059636453066,-13.42059384751282,0.29508196721311475
H4_MACRO_COMPOSITE_RISK_STATE_V0_PORTABILITY,development,False,False,False,67,931,0.0719656283566058,-14.789082239633425,0.6497499836914644,-0.22073257074079738,0.2777777777777778,13.696752471849843,-22.657796242338172,0.029850746268656716
H4_MACRO_COMPOSITE_RISK_STATE_V0_PORTABILITY,exam,False,False,False,31,590,0.05254237288135593,2.747858806356559,1.2299485318109262,0.0886406066566632,0.6,3.288368319659578,-5.13248230869792,0.0
