entry_time,exit_time,candidate,status,symbol,direction,state,profit_aed,time_bucket,outcome,exit_reason_class,duplicate_role,is_duplicate,position_ticket,magic,entry_price,exit_price,sl,tp,exit_comment
2026-06-02 20:25:01,2026-06-02 22:11:13,session_extreme_retest_v0,PROVISIONAL,EURUSD,SELL,CLOSED,5.47,Night 20:00-05:59,WIN,TP,unique,false,3785596,920502,1.16337,1.16188,1.16438,1.16188,[tp 1.16188]
2026-06-02 17:45:00,2026-06-02 20:39:46,breakout_retest,ACCEPTED,EURUSD,SELL,CLOSED,5.51,Evening 16:00-19:59,WIN,TP,kept,false,3781514,920102,1.16440,1.16290,1.16540,1.16290,[tp 1.16290]
2026-06-02 17:45:00,2026-06-02 20:39:46,swing_breakout_retest_v0,ACCEPTED,EURUSD,SELL,CLOSED,5.51,Evening 16:00-19:59,WIN,TP,duplicate,true,3781515,920202,1.16440,1.16290,1.16540,1.16290,[tp 1.16290]
2026-06-02 17:15:00,2026-06-02 18:17:50,breakout_retest,ACCEPTED,XAUUSD,SELL,CLOSED,65.72,Evening 16:00-19:59,WIN,TP,kept,false,3780511,920101,4513.87,4495.97,4525.84,4495.97,[tp 4495.97]
2026-06-02 17:15:00,2026-06-02 18:17:50,swing_breakout_retest_v0,ACCEPTED,XAUUSD,SELL,CLOSED,65.83,Evening 16:00-19:59,WIN,TP,duplicate,true,3780514,920201,4513.88,4495.95,4525.82,4495.95,[tp 4495.95]
2026-06-02 15:30:00,2026-06-02 15:36:50,session_extreme_retest_v0,PROVISIONAL,XAUUSD,BUY,CLOSED,-10.51,Afternoon 12:00-15:59,LOSS,SL,unique,false,3778847,920501,4530.57,4527.71,4527.71,4535.21,[sl 4527.71]
2026-06-02 14:50:01,2026-06-02 15:15:37,session_extreme_retest_v0,PROVISIONAL,XAUUSD,BUY,CLOSED,-11.02,Afternoon 12:00-15:59,LOSS,SL,unique,false,3778440,920501,4530.95,4527.95,4527.95,4535.45,[sl 4527.95]
2026-06-02 14:10:01,2026-06-02 14:21:49,session_extreme_retest_v0,PROVISIONAL,XAUUSD,BUY,CLOSED,-14.40,Afternoon 12:00-15:59,LOSS,SL,unique,false,3778086,920501,4529.70,4525.78,4526.14,4535.04,[sl 4526.14]
2026-06-02 13:35:01,2026-06-02 13:51:59,swing_breakout_retest_v0,ACCEPTED,XAUUSD,SELL,CLOSED,-19.99,Afternoon 12:00-15:59,LOSS,SL,duplicate,true,3777321,920201,4525.04,4530.48,4530.37,4517.68,[sl 4530.37]
2026-06-02 13:35:00,2026-06-02 13:51:59,breakout_retest,ACCEPTED,XAUUSD,SELL,CLOSED,-19.07,Afternoon 12:00-15:59,LOSS,SL,kept,false,3777320,920101,4525.29,4530.48,4530.37,4517.68,[sl 4530.37]
2026-06-02 13:15:01,2026-06-02 13:21:49,session_extreme_retest_v0,PROVISIONAL,XAUUSD,BUY,CLOSED,-14.48,Afternoon 12:00-15:59,LOSS,SL,unique,false,3777144,920501,4534.30,4530.36,4530.41,4540.03,[sl 4530.41]
2026-06-02 13:10:01,2026-06-02 20:21:34,session_extreme_retest_v0,PROVISIONAL,EURUSD,BUY,CLOSED,-3.67,Afternoon 12:00-15:59,LOSS,SL,unique,false,3777095,920502,1.16422,1.16322,1.16322,1.16572,[sl 1.16322]
2026-06-02 13:05:00,2026-06-02 15:47:06,breakout_retest,ACCEPTED,EURUSD,SELL,CLOSED,-3.60,Afternoon 12:00-15:59,LOSS,SL,kept,false,3777053,920102,1.16411,1.16509,1.16511,1.16261,[sl 1.16511]
2026-06-02 13:05:00,2026-06-02 15:43:40,swing_breakout_retest_v0,ACCEPTED,EURUSD,SELL,CLOSED,-3.64,Afternoon 12:00-15:59,LOSS,SL,duplicate,true,3777054,920202,1.16411,1.16510,1.16510,1.16260,[sl 1.16510]
2026-06-02 12:50:00,2026-06-02 12:56:55,session_extreme_retest_v0,PROVISIONAL,XAUUSD,BUY,CLOSED,-11.46,Afternoon 12:00-15:59,LOSS,SL,unique,false,3776706,920501,4529.73,4526.61,4526.98,4534.48,[sl 4526.98]
2026-06-02 12:35:00,2026-06-02 12:48:52,round_number_retest_v0,PROVISIONAL,XAUUSD,BUY,CLOSED,-18.15,Afternoon 12:00-15:59,LOSS,SL,duplicate,true,3776263,920401,4532.34,4527.40,4527.43,4539.75,[sl 4527.43]
2026-06-02 12:35:00,2026-06-02 12:48:52,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,CLOSED,-18.15,Afternoon 12:00-15:59,LOSS,SL,kept,false,3776264,920301,4532.34,4527.40,4527.43,4539.75,[sl 4527.43]
2026-06-02 12:15:03,2026-06-02 16:21:27,breakout_retest,ACCEPTED,USDJPY,BUY,CLOSED,1.47,Afternoon 12:00-15:59,WIN,TP,unique,false,3776056,920103,159.70,159.76,159.66,159.76,[tp 159.764]
2026-06-02 12:00:00,2026-06-02 12:23:12,round_number_retest_v0,PROVISIONAL,XAUUSD,BUY,CLOSED,-20.91,Afternoon 12:00-15:59,LOSS,SL,duplicate,true,3775798,920401,4535.64,4529.95,4531.14,4542.57,[sl 4531.14]
2026-06-02 12:00:00,2026-06-02 12:23:12,breakout_retest,ACCEPTED,XAUUSD,BUY,CLOSED,-20.91,Afternoon 12:00-15:59,LOSS,SL,kept,false,3775799,920101,4535.64,4529.95,4530.94,4542.37,[sl 4530.94]
2026-06-02 12:00:00,2026-06-02 12:23:12,swing_breakout_retest_v0,ACCEPTED,XAUUSD,BUY,CLOSED,-20.65,Afternoon 12:00-15:59,LOSS,SL,duplicate,true,3775803,920201,4535.57,4529.95,4531.14,4542.57,[sl 4531.14]
2026-06-02 12:00:00,2026-06-02 12:23:12,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,CLOSED,-20.65,Afternoon 12:00-15:59,LOSS,SL,duplicate,true,3775804,920301,4535.57,4529.95,4531.14,4542.57,[sl 4531.14]
2026-06-02 12:00:00,2026-06-02 12:23:12,session_extreme_retest_v0,PROVISIONAL,XAUUSD,BUY,CLOSED,-20.65,Afternoon 12:00-15:59,LOSS,SL,duplicate,true,3775805,920501,4535.57,4529.95,4531.14,4542.57,[sl 4531.14]
2026-06-02 11:20:01,2026-06-02 11:30:40,round_number_retest_v0,PROVISIONAL,XAUUSD,SELL,CLOSED,22.47,Morning 06:00-11:59,WIN,TP,duplicate,true,3775423,920401,4538.78,4532.66,4542.86,4532.66,[tp 4532.66]
2026-06-02 11:20:01,2026-06-02 11:30:40,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,CLOSED,22.40,Morning 06:00-11:59,WIN,TP,kept,false,3775424,920301,4538.76,4532.66,4542.86,4532.66,[tp 4532.66]
2026-06-02 10:55:00,2026-06-02 20:21:17,symbol_normalized_round_retest_v0,ACCEPTED,EURUSD,SELL,CLOSED,5.51,Morning 06:00-11:59,WIN,TP,unique,false,3775152,920302,1.16490,1.16340,1.16590,1.16340,[tp 1.16340]
2026-06-02 09:50:01,2026-06-02 10:21:22,round_number_retest_v0,PROVISIONAL,XAUUSD,SELL,CLOSED,-16.90,Morning 06:00-11:59,LOSS,SL,duplicate,true,3774511,920401,4522.97,4527.57,4527.50,4516.12,[sl 4527.50]
2026-06-02 09:50:01,2026-06-02 10:21:22,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,CLOSED,-16.90,Morning 06:00-11:59,LOSS,SL,kept,false,3774512,920301,4522.97,4527.57,4527.50,4516.12,[sl 4527.50]
2026-06-02 08:25:01,2026-06-02 08:46:41,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,CLOSED,-24.80,Morning 06:00-11:59,LOSS,SL,kept,false,3773884,920301,4505.66,4512.41,4512.14,4495.82,[sl 4512.14]
2026-06-02 08:25:00,2026-06-02 08:46:41,round_number_retest_v0,PROVISIONAL,XAUUSD,SELL,CLOSED,-24.99,Morning 06:00-11:59,LOSS,SL,duplicate,true,3773883,920401,4505.61,4512.41,4512.14,4495.82,[sl 4512.14]
2026-06-02 07:15:00,2026-06-02 07:28:25,breakout_retest,ACCEPTED,XAUUSD,BUY,CLOSED,23.42,Morning 06:00-11:59,WIN,TP,kept,false,3773369,920101,4488.75,4495.13,4484.31,4495.13,[tp 4495.13]
2026-06-02 07:15:00,2026-06-02 07:28:26,swing_breakout_retest_v0,ACCEPTED,XAUUSD,BUY,CLOSED,23.90,Morning 06:00-11:59,WIN,TP,duplicate,true,3773371,920201,4488.75,4495.26,4484.44,4495.26,[tp 4495.26]
2026-06-02 07:00:00,2026-06-02 07:29:08,round_number_retest_v0,PROVISIONAL,XAUUSD,BUY,CLOSED,35.24,Morning 06:00-11:59,WIN,TP,duplicate,true,3773262,920401,4486.40,4496.00,4480.17,4496.00,[tp 4496.00]
2026-06-02 07:00:00,2026-06-02 07:28:29,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,CLOSED,34.43,Morning 06:00-11:59,WIN,TP,kept,false,3773263,920301,4486.40,4495.78,4479.95,4495.78,[tp 4495.78]
2026-06-02 06:45:00,2026-06-02 06:56:11,round_number_retest_v0,PROVISIONAL,XAUUSD,SELL,CLOSED,-21.79,Morning 06:00-11:59,LOSS,SL,duplicate,true,3773088,920401,4476.93,4482.86,4482.56,4468.39,[sl 4482.56]
2026-06-02 06:45:00,2026-06-02 06:56:11,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,CLOSED,-22.08,Morning 06:00-11:59,LOSS,SL,kept,false,3773090,920301,4476.95,4482.96,4482.42,4468.25,[sl 4482.42]
2026-06-02 06:25:01,2026-06-02 06:33:17,round_number_retest_v0,PROVISIONAL,XAUUSD,BUY,CLOSED,-14.92,Morning 06:00-11:59,LOSS,SL,duplicate,true,3772957,920401,4484.08,4480.02,4480.05,4490.14,[sl 4480.05]
2026-06-02 06:25:00,2026-06-02 06:33:11,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,CLOSED,-13.26,Morning 06:00-11:59,LOSS,SL,kept,false,3772956,920301,4483.97,4480.36,4480.24,4490.33,[sl 4480.24]
2026-06-02 05:55:00,2026-06-02 06:23:58,round_number_retest_v0,PROVISIONAL,XAUUSD,SELL,CLOSED,-40.86,Night 20:00-05:59,LOSS,SL,duplicate,true,3772509,920401,4473.38,4484.50,4484.78,4456.28,[sl 4484.78]
2026-06-02 05:55:00,2026-06-02 06:23:58,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,CLOSED,-42.33,Night 20:00-05:59,LOSS,SL,kept,false,3772510,920301,4472.98,4484.50,4484.82,4456.32,[sl 4484.82]
2026-06-02 05:45:00,2026-06-02 05:51:45,session_extreme_retest_v0,PROVISIONAL,XAUUSD,SELL,CLOSED,50.19,Night 20:00-05:59,WIN,TP,unique,false,3772325,920501,4479.51,4465.84,4488.60,4465.84,[tp 4465.84]
2026-06-02 05:40:00,2026-06-02 05:43:25,session_extreme_retest_v0,PROVISIONAL,XAUUSD,SELL,CLOSED,-16.17,Night 20:00-05:59,LOSS,SL,unique,false,3772294,920501,4481.03,4485.43,4485.37,4474.79,[sl 4485.37]
2026-06-02 05:25:00,2026-06-02 05:29:17,session_extreme_retest_v0,PROVISIONAL,XAUUSD,SELL,CLOSED,-35.53,Night 20:00-05:59,LOSS,SL,unique,false,3772002,920501,4483.03,4492.70,4492.16,4469.43,[sl 4492.16]
2026-06-02 05:20:00,2026-06-02 05:51:45,round_number_retest_v0,PROVISIONAL,XAUUSD,SELL,CLOSED,74.12,Night 20:00-05:59,WIN,TP,duplicate,true,3771959,920401,4485.61,4465.42,4499.70,4465.42,[tp 4465.42]
2026-06-02 05:20:00,2026-06-02 05:51:45,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,CLOSED,74.78,Night 20:00-05:59,WIN,TP,kept,false,3771961,920301,4485.50,4465.13,4499.41,4465.13,[tp 4465.13]
2026-06-02 04:50:00,2026-06-02 05:03:32,session_extreme_retest_v0,PROVISIONAL,XAUUSD,SELL,CLOSED,-18.74,Night 20:00-05:59,LOSS,SL,unique,false,3771345,920501,4481.26,4486.36,4486.11,4473.94,[sl 4486.11]
2026-06-02 04:40:01,2026-06-02 05:01:19,round_number_retest_v0,PROVISIONAL,XAUUSD,SELL,CLOSED,46.05,Night 20:00-05:59,WIN,TP,duplicate,true,3771243,920401,4488.52,4475.98,4497.16,4475.98,[tp 4475.98]
2026-06-02 04:40:01,2026-06-02 05:01:19,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,CLOSED,46.01,Night 20:00-05:59,WIN,TP,kept,false,3771245,920301,4488.50,4475.97,4497.15,4475.97,[tp 4475.97]
2026-06-02 04:20:01,2026-06-02 04:26:02,round_number_retest_v0,PROVISIONAL,XAUUSD,BUY,CLOSED,21.00,Night 20:00-05:59,WIN,TP,duplicate,true,3771064,920401,4485.47,4491.19,4481.72,4491.19,[tp 4491.19]
2026-06-02 04:20:01,2026-06-02 04:26:02,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,CLOSED,20.85,Night 20:00-05:59,WIN,TP,kept,false,3771065,920301,4485.47,4491.15,4481.68,4491.15,[tp 4491.15]
2026-06-02 03:55:01,2026-06-02 04:05:49,round_number_retest_v0,PROVISIONAL,XAUUSD,BUY,CLOSED,-16.54,Night 20:00-05:59,LOSS,SL,duplicate,true,3770909,920401,4485.22,4480.72,4480.72,4491.96,[sl 4480.72]
2026-06-02 03:55:01,2026-06-02 04:05:49,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,CLOSED,-16.54,Night 20:00-05:59,LOSS,SL,kept,false,3770912,920301,4485.22,4480.72,4480.72,4491.96,[sl 4480.72]
2026-06-02 03:20:27,2026-06-02 10:33:22,breakout_retest,ACCEPTED,EURUSD,BUY,CLOSED,5.51,Night 20:00-05:59,WIN,TP,kept,false,3770060,920102,1.16359,1.16509,1.16259,1.16509,[tp 1.16509]
2026-06-02 03:20:27,2026-06-02 10:33:22,swing_breakout_retest_v0,ACCEPTED,EURUSD,BUY,CLOSED,5.51,Night 20:00-05:59,WIN,TP,duplicate,true,3770061,920202,1.16359,1.16509,1.16259,1.16509,[tp 1.16509]
2026-06-02 02:05:00,2026-06-02 02:48:18,breakout_retest,ACCEPTED,XAUUSD,SELL,CLOSED,-12.12,Night 20:00-05:59,LOSS,SL,kept,false,3769237,920101,4482.95,4486.25,4486.24,4478.01,[sl 4486.24]
2026-06-02 02:05:00,2026-06-02 02:48:18,swing_breakout_retest_v0,ACCEPTED,XAUUSD,SELL,CLOSED,-12.12,Night 20:00-05:59,LOSS,SL,duplicate,true,3769238,920201,4482.95,4486.25,4486.24,4478.01,[sl 4486.24]
2026-06-02 00:00:00,2026-06-02 03:26:50,round_number_retest_v0,PROVISIONAL,XAUUSD,BUY,CLOSED,20.71,Night 20:00-05:59,WIN,TP,duplicate,true,3768646,920401,4481.61,4487.97,4477.29,4487.97,[tp 4487.97]
2026-06-02 00:00:00,2026-06-02 03:26:50,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,CLOSED,20.71,Night 20:00-05:59,WIN,TP,kept,false,3768648,920301,4481.62,4487.98,4477.30,4487.98,[tp 4487.98]
2026-06-01 23:45:00,2026-06-02 00:55:46,breakout_retest,ACCEPTED,XAUUSD,SELL,CLOSED,-10.51,Night 20:00-05:59,LOSS,SL,kept,false,3768444,920101,4483.24,4486.10,4486.26,4478.76,[sl 4486.26]
2026-06-01 23:45:00,2026-06-02 00:55:46,swing_breakout_retest_v0,ACCEPTED,XAUUSD,SELL,CLOSED,-10.51,Night 20:00-05:59,LOSS,SL,duplicate,true,3768445,920201,4483.24,4486.10,4486.24,4478.74,[sl 4486.24]
2026-06-01 22:05:01,2026-06-01 23:57:45,round_number_retest_v0,PROVISIONAL,XAUUSD,SELL,CLOSED,25.96,Night 20:00-05:59,WIN,TP,duplicate,true,3767476,920401,4486.77,4479.70,4491.68,4479.70,[tp 4479.70]
2026-06-01 22:05:01,2026-06-01 23:57:46,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,CLOSED,26.84,Night 20:00-05:59,WIN,TP,kept,false,3767477,920301,4486.89,4479.58,4491.56,4479.58,[tp 4479.58]
2026-06-01 22:05:01,2026-06-01 23:57:46,session_extreme_retest_v0,PROVISIONAL,XAUUSD,SELL,CLOSED,26.84,Night 20:00-05:59,WIN,TP,duplicate,true,3767478,920501,4486.89,4479.58,4491.56,4479.58,[tp 4479.58]
2026-06-01 21:45:01,2026-06-02 01:16:12,breakout_retest,ACCEPTED,EURUSD,BUY,CLOSED,-4.13,Night 20:00-05:59,LOSS,SL,kept,false,3767237,920102,1.16358,1.16257,1.16257,1.16507,[sl 1.16257]
2026-06-01 21:45:01,2026-06-02 01:16:12,swing_breakout_retest_v0,ACCEPTED,EURUSD,BUY,CLOSED,-4.13,Night 20:00-05:59,LOSS,SL,duplicate,true,3767239,920202,1.16358,1.16257,1.16258,1.16508,[sl 1.16258]
2026-06-01 21:10:01,2026-06-01 21:29:55,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,CLOSED,-23.96,Night 20:00-05:59,LOSS,SL,kept,false,3766771,920301,4473.21,4479.73,4479.18,4464.48,[sl 4479.18]
2026-06-01 21:10:00,2026-06-01 21:29:55,round_number_retest_v0,PROVISIONAL,XAUUSD,SELL,CLOSED,-23.96,Night 20:00-05:59,LOSS,SL,duplicate,true,3766770,920401,4473.21,4479.73,4479.18,4464.48,[sl 4479.18]
2026-06-01 20:55:00,2026-06-01 21:06:27,round_number_retest_v0,PROVISIONAL,XAUUSD,BUY,CLOSED,-17.71,Night 20:00-05:59,LOSS,SL,duplicate,true,3766580,920401,4480.08,4475.26,4475.29,4487.69,[sl 4475.29]
2026-06-01 20:55:00,2026-06-01 21:06:27,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,CLOSED,-17.05,Night 20:00-05:59,LOSS,SL,kept,false,3766583,920301,4479.90,4475.26,4475.26,4487.66,[sl 4475.26]
2026-06-01 20:25:00,2026-06-01 20:53:03,breakout_retest,ACCEPTED,XAUUSD,BUY,CLOSED,28.53,Night 20:00-05:59,WIN,TP,kept,false,3766151,920101,4468.70,4476.47,4463.67,4476.47,[tp 4476.47]
2026-06-01 20:25:00,2026-06-01 20:53:03,swing_breakout_retest_v0,ACCEPTED,XAUUSD,BUY,CLOSED,28.20,Night 20:00-05:59,WIN,TP,duplicate,true,3766152,920201,4468.70,4476.38,4463.58,4476.38,[tp 4476.38]
2026-06-01 20:15:01,2026-06-01 21:30:12,breakout_retest,ACCEPTED,EURUSD,BUY,CLOSED,5.51,Night 20:00-05:59,WIN,TP,kept,false,3766020,920102,1.16190,1.16340,1.16090,1.16340,[tp 1.16340]
2026-06-01 20:15:01,2026-06-01 21:30:12,swing_breakout_retest_v0,ACCEPTED,EURUSD,BUY,CLOSED,5.51,Night 20:00-05:59,WIN,TP,duplicate,true,3766021,920202,1.16190,1.16340,1.16090,1.16340,[tp 1.16340]
2026-06-01 20:15:00,2026-06-01 20:50:13,round_number_retest_v0,PROVISIONAL,XAUUSD,SELL,CLOSED,-25.39,Night 20:00-05:59,LOSS,SL,duplicate,true,3766017,920401,4466.75,4473.66,4473.57,4456.79,[sl 4473.57]
2026-06-01 20:15:00,2026-06-01 20:50:13,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,CLOSED,-25.24,Night 20:00-05:59,LOSS,SL,kept,false,3766018,920301,4466.79,4473.66,4473.46,4456.68,[sl 4473.46]
2026-06-01 20:05:00,2026-06-01 20:10:27,round_number_retest_v0,PROVISIONAL,XAUUSD,SELL,CLOSED,25.99,Night 20:00-05:59,WIN,TP,duplicate,true,3765894,920401,4473.00,4465.92,4477.91,4465.92,[tp 4465.92]
2026-06-01 20:05:00,2026-06-01 20:10:27,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,CLOSED,25.88,Night 20:00-05:59,WIN,TP,kept,false,3765897,920301,4473.00,4465.95,4477.94,4465.95,[tp 4465.95]
2026-06-01 19:50:00,2026-06-01 20:00:24,round_number_retest_v0,PROVISIONAL,XAUUSD,SELL,CLOSED,-23.77,Evening 16:00-19:59,LOSS,SL,duplicate,true,3765725,920401,4469.76,4476.23,4476.50,4459.44,[sl 4476.50]
2026-06-01 19:50:00,2026-06-01 20:00:24,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,CLOSED,-23.55,Evening 16:00-19:59,LOSS,SL,kept,false,3765726,920301,4469.82,4476.23,4476.56,4459.50,[sl 4476.56]
2026-06-01 18:05:01,2026-06-01 19:16:00,round_number_retest_v0,PROVISIONAL,XAUUSD,BUY,CLOSED,43.17,Evening 16:00-19:59,WIN,TP,duplicate,true,3763577,920401,4454.36,4466.12,4446.32,4466.12,[tp 4466.12]
2026-06-01 18:05:00,2026-06-01 19:16:01,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,CLOSED,43.65,Evening 16:00-19:59,WIN,TP,kept,false,3763576,920301,4454.32,4466.21,4446.41,4466.21,[tp 4466.21]
2026-06-01 17:40:01,2026-06-01 17:51:25,round_number_retest_v0,PROVISIONAL,XAUUSD,BUY,CLOSED,-45.34,Evening 16:00-19:59,LOSS,SL,duplicate,true,3762684,920401,4473.57,4461.23,4461.45,4491.60,[sl 4461.45]
2026-06-01 17:40:00,2026-06-01 17:51:25,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,CLOSED,-45.78,Evening 16:00-19:59,LOSS,SL,kept,false,3762680,920301,4473.69,4461.23,4461.22,4491.37,[sl 4461.22]
2026-06-01 16:55:01,2026-06-01 17:03:12,session_extreme_retest_v0,PROVISIONAL,XAUUSD,SELL,CLOSED,29.29,Evening 16:00-19:59,WIN,TP,unique,false,3760118,920501,4505.74,4497.76,4511.01,4497.76,[tp 4497.76]
2026-06-01 16:40:01,2026-06-01 17:03:44,round_number_retest_v0,PROVISIONAL,XAUUSD,BUY,CLOSED,-31.05,Evening 16:00-19:59,LOSS,SL,duplicate,true,3759907,920401,4504.07,4495.62,4495.67,4516.62,[sl 4495.67]
2026-06-01 16:40:01,2026-06-01 17:03:44,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,CLOSED,-31.05,Evening 16:00-19:59,LOSS,SL,kept,false,3759908,920301,4504.07,4495.62,4495.67,4516.62,[sl 4495.67]
2026-06-01 16:35:02,2026-06-01 17:12:21,symbol_normalized_round_retest_v0,ACCEPTED,EURUSD,SELL,CLOSED,5.51,Evening 16:00-19:59,WIN,TP,unique,false,3759826,920302,1.16492,1.16342,1.16592,1.16342,[tp 1.16342]
2026-06-01 16:30:01,2026-06-01 16:30:54,round_number_retest_v0,PROVISIONAL,XAUUSD,BUY,CLOSED,-22.01,Evening 16:00-19:59,LOSS,SL,duplicate,true,3759754,920401,4505.42,4499.43,4499.42,4515.59,[sl 4499.42]
2026-06-01 16:30:01,2026-06-01 16:30:58,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,CLOSED,-23.77,Evening 16:00-19:59,LOSS,SL,kept,false,3759756,920301,4505.76,4499.29,4499.33,4515.50,[sl 4499.33]
2026-06-01 15:55:01,2026-06-01 16:18:26,session_extreme_retest_v0,PROVISIONAL,XAUUSD,SELL,CLOSED,19.61,Afternoon 12:00-15:59,WIN,TP,unique,false,3759190,920501,4506.99,4501.65,4510.55,4501.65,[tp 4501.65]
2026-06-01 15:11:32,2026-06-01 17:23:26,breakout_retest,ACCEPTED,EURUSD,SELL,CLOSED,5.51,Afternoon 12:00-15:59,WIN,TP,kept,false,3758457,920102,1.16418,1.16268,1.16518,1.16268,[tp 1.16268]
2026-06-01 15:11:32,2026-06-01 17:23:26,swing_breakout_retest_v0,ACCEPTED,EURUSD,SELL,CLOSED,5.51,Afternoon 12:00-15:59,WIN,TP,duplicate,true,3758458,920202,1.16418,1.16268,1.16518,1.16268,[tp 1.16268]
2026-06-01 15:10:00,2026-06-01 16:22:00,round_number_retest_v0,PROVISIONAL,XAUUSD,BUY,CLOSED,-25.28,Afternoon 12:00-15:59,LOSS,SL,duplicate,true,3758424,920401,4505.72,4498.84,4498.90,4516.13,[sl 4498.90]
2026-06-01 15:10:00,2026-06-01 16:22:00,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,CLOSED,-25.28,Afternoon 12:00-15:59,LOSS,SL,kept,false,3758425,920301,4505.72,4498.84,4498.90,4516.13,[sl 4498.90]
