timestamp_broker,run_id,account,symbol,magic,action,direction,lots,bid,ask,spread_points,sl,tp,stop_points,retcode,retcode_description,order_ticket,deal_and_reason
2023.08.15 10:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.09404,1.09405,1,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.08.15 19:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.09012,1.09013,1,1.08814,1.09172,199.00,10009,done at 1.09013,644,644|result_price=1.09013|reason=entered
2023.08.16 06:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.09272,1.09277,5,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.08.16 08:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.09292,1.09297,5,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.08.16 16:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.08890,1.08895,5,1.08726,1.09030,169.00,10009,done at 1.08895,646,646|result_price=1.08895|reason=entered
2023.08.16 19:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.08728,1.08733,5,1.08544,1.08884,189.00,10009,done at 1.08733,648,648|result_price=1.08733|reason=entered
2023.08.17 12:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.08989,1.08994,5,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.08.18 12:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.08527,1.08532,5,1.08390,1.08646,142.00,10009,done at 1.08532,650,650|result_price=1.08532|reason=entered
2023.08.21 10:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.09014,1.09018,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.08.21 11:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.09108,1.09112,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.08.22 02:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.09108,1.09109,1,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.08.22 03:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.09144,1.09145,1,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.08.22 07:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.09255,1.09260,5,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.08.22 13:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.08661,1.08666,5,1.08502,1.08797,164.00,10009,done at 1.08666,652,652|result_price=1.08666|reason=entered
2023.08.22 13:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,LONG,0.00,1.08586,1.08591,5,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=own_position_exists
2023.08.22 14:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.08438,1.08443,5,1.08267,1.08584,176.00,10009,done at 1.08443,654,654|result_price=1.08443|reason=entered
2023.08.23 08:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.08181,1.08188,7,1.08044,1.08303,144.00,10009,done at 1.08188,656,656|result_price=1.08188|reason=entered
2023.08.23 09:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.08193,1.08200,7,1.08047,1.08322,153.00,10009,done at 1.08200,658,658|result_price=1.08200|reason=entered
2023.08.23 10:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,LONG,0.00,1.08099,1.08106,7,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=own_position_exists
2023.08.24 13:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.08210,1.08215,5,1.08075,1.08327,140.00,10009,done at 1.08215,660,660|result_price=1.08215|reason=entered
2023.08.24 13:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.08289,1.08294,5,1.08142,1.08416,152.00,10009,done at 1.08294,662,662|result_price=1.08294|reason=entered
2023.08.25 02:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.07888,1.07889,1,1.07807,1.07955,82.00,10009,done at 1.07889,664,664|result_price=1.07889|reason=entered
2023.08.28 22:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.08238,1.08240,2,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.08.28 23:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.08255,1.08256,1,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.08.28 23:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.08293,1.08294,1,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.08.29 12:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.07889,1.07894,5,1.07748,1.08011,146.00,10009,done at 1.07894,666,666|result_price=1.07894|reason=entered
2023.08.29 13:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,LONG,0.00,1.07844,1.07849,5,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=own_position_exists
2023.08.29 14:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.08457,1.08462,5,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.08.29 17:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.08629,1.08634,5,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.08.29 17:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.08694,1.08699,5,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.08.30 13:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.09212,1.09216,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.08.30 13:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.09269,1.09273,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.08.30 14:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.09450,1.09454,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.08.31 07:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.08973,1.08978,5,1.08882,1.09055,96.00,10009,done at 1.08978,668,668|result_price=1.08978|reason=entered
2023.08.31 08:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.08866,1.08871,5,1.08764,1.08957,107.00,10009,done at 1.08871,670,670|result_price=1.08871|reason=entered
2023.08.31 09:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,LONG,0.00,1.08779,1.08784,5,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=own_position_exists
2023.09.01 06:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.08302,1.08304,2,1.08208,1.08381,96.00,10009,done at 1.08304,672,672|result_price=1.08304|reason=entered
2023.09.01 15:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.07931,1.07932,1,1.07681,1.08133,251.00,10009,done at 1.07932,674,674|result_price=1.07932|reason=entered
2023.09.01 16:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,LONG,0.00,1.07863,1.07864,1,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=own_position_exists
2023.09.01 16:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,LONG,0.00,1.07840,1.07841,1,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=own_position_exists
2023.09.05 06:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.07677,1.07682,5,1.07587,1.07758,95.00,10009,done at 1.07682,676,676|result_price=1.07682|reason=entered
2023.09.05 07:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.07614,1.07619,5,1.07510,1.07706,109.00,10009,done at 1.07619,678,678|result_price=1.07619|reason=entered
2023.09.05 08:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.07422,1.07427,5,1.07298,1.07530,129.00,10009,done at 1.07427,680,680|result_price=1.07427|reason=entered
2023.09.06 02:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.07144,1.07145,1,1.07080,1.07197,65.00,10009,done at 1.07145,682,682|result_price=1.07145|reason=entered
2023.09.06 14:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.07061,1.07066,5,1.06904,1.07196,162.00,10009,done at 1.07066,684,684|result_price=1.07066|reason=entered
2023.09.07 13:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.06932,1.06937,5,1.06809,1.07039,128.00,10009,done at 1.06937,686,686|result_price=1.06937|reason=entered
2023.09.07 14:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.06916,1.06921,5,1.06787,1.07028,134.00,10009,done at 1.06921,688,688|result_price=1.06921|reason=entered
2023.09.11 04:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.07314,1.07315,1,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.09.11 05:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.07356,1.07357,1,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.09.11 05:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.07386,1.07387,1,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.09.11 14:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.07532,1.07533,1,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.09.11 16:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.07578,1.07579,1,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.09.12 07:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.07269,1.07273,4,1.07167,1.07358,106.00,10009,done at 1.07273,690,690|result_price=1.07273|reason=entered
2023.09.12 08:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.07135,1.07139,4,1.07024,1.07231,115.00,10009,done at 1.07139,692,692|result_price=1.07139|reason=entered
2023.09.12 08:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,LONG,0.00,1.07202,1.07206,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=own_position_exists
2023.09.12 09:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.07145,1.07149,4,1.07048,1.07230,101.00,10009,done at 1.07149,694,694|result_price=1.07149|reason=entered
2023.09.12 22:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.07581,1.07596,15,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.09.14 05:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.07520,1.07526,6,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.09.14 12:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.07003,1.07008,5,1.06867,1.07121,141.00,10009,done at 1.07008,696,696|result_price=1.07008|reason=entered
2023.09.14 13:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.06769,1.06774,5,1.06550,1.06953,224.00,10009,done at 1.06774,698,698|result_price=1.06774|reason=entered
2023.09.18 16:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.06939,1.06944,5,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.09.19 11:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.07045,1.07051,6,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.09.19 12:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.07088,1.07094,6,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.09.19 12:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.07142,1.07148,6,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.09.20 11:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.07033,1.07036,3,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.09.20 14:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.07170,1.07173,3,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.09.20 16:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.07368,1.07371,3,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2023.09.20 20:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.06587,1.06590,3,1.06359,1.06775,231.00,10009,done at 1.06590,700,700|result_price=1.06590|reason=entered
2023.09.22 07:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.06227,1.06232,5,1.06093,1.06343,139.00,10009,done at 1.06232,702,702|result_price=1.06232|reason=entered
2023.09.25 08:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.06299,1.06306,7,1.06215,1.06379,91.00,10009,done at 1.06306,704,704|result_price=1.06306|reason=entered
2023.09.25 09:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,LONG,0.00,1.06257,1.06264,7,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=own_position_exists
2023.09.25 13:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.06106,1.06109,3,1.05967,1.06223,142.00,10009,done at 1.06109,706,706|result_price=1.06109|reason=entered
2023.09.25 14:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.06021,1.06024,3,1.05877,1.06142,147.00,10009,done at 1.06024,708,708|result_price=1.06024|reason=entered
2023.09.25 14:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.05842,1.05845,3,1.05679,1.05978,166.00,10009,done at 1.05845,710,710|result_price=1.05845|reason=entered
2023.09.25 15:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,LONG,0.00,1.05774,1.05776,2,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=own_position_exists
2023.09.26 03:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.05800,1.05803,3,1.05739,1.05854,64.00,10009,done at 1.05803,712,712|result_price=1.05803|reason=entered
2023.09.26 07:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.05716,1.05723,7,1.05632,1.05796,91.00,10009,done at 1.05723,714,714|result_price=1.05723|reason=entered
2023.09.27 01:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.05597,1.05598,1,1.05513,1.05666,85.00,10009,done at 1.05598,716,716|result_price=1.05598|reason=entered
2023.09.27 11:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.05379,1.05384,5,1.05265,1.05479,119.00,10009,done at 1.05384,718,718|result_price=1.05384|reason=entered
2023.09.27 13:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.05302,1.05304,2,1.05151,1.05426,153.00,10009,done at 1.05304,720,720|result_price=1.05304|reason=entered
