specialist_id,owned_regime,side,signal_time_utc,entry_time_utc,entry_delay_minutes,exit_time_utc,entry,stop,target,exit,entry_spread_pips,stop_pips,net_pips,r,stress_r,pnl_usd_001_lot,exit_reason,signal_resolution_minutes,portfolio_risk_weight,pnl_usd_001_lot_equivalent,portfolio_sleeve
M15_FIRST_BREAK_COMPRESSION_FIRST_BREAK,compression,SHORT,2017-02-07 06:00:00+00:00,2017-02-07 06:15:00+00:00,0,2017-02-07 18:10:00+00:00,1.0702099999999999,1.0725020658222257,1.0656258683555484,1.0706,0.700000000000145,22.92065822225749,-3.900000000001125,-0.08507609079511434,-0.09598328192268996,-0.19500000000005624,TIME,15,0.5,-0.19500000000005624,BASELINE_COMPRESSION
M15_FIRST_BREAK_COMPRESSION_FIRST_BREAK,compression,SHORT,2017-02-08 06:45:00+00:00,2017-02-08 07:00:00+00:00,0,2017-02-08 14:05:00+00:00,1.06662,1.0688182213681723,1.0622235572636551,1.0688282213681723,0.700000000000145,21.982213681723856,-22.082213681724472,-0.5022745661890221,-0.5136473971340625,-1.1041106840862236,STOP,15,0.5,-1.1041106840862236,BASELINE_COMPRESSION
M15_FIRST_BREAK_COMPRESSION_FIRST_BREAK,compression,SHORT,2017-02-09 06:45:00+00:00,2017-02-09 07:00:00+00:00,0,2017-02-09 08:05:00+00:00,1.06724,1.0693625613167643,1.0629948773664712,1.0693725613167644,0.700000000000145,21.2256131676435,-21.325613167644253,-0.5023556445510181,-0.5141338673060197,-1.0662806583822126,STOP,15,0.5,-1.0662806583822126,BASELINE_COMPRESSION
M15_FIRST_BREAK_COMPRESSION_FIRST_BREAK,compression,SHORT,2017-02-17 07:30:00+00:00,2017-02-17 07:45:00+00:00,0,2017-02-17 16:55:00+00:00,1.0658299999999998,1.0677871661298102,1.061915667740379,1.061925667740379,0.700000000000145,19.571661298104495,39.04332259620835,0.99744528585291,0.9846717151175421,1.9521661298104176,TARGET,15,0.5,1.9521661298104176,BASELINE_COMPRESSION
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-02-21 07:15:00+00:00,2017-02-21 07:30:00+00:00,0,2017-02-21 09:10:00+00:00,1.05754,1.0591695276823394,1.0555030903970755,1.0555130903970755,0.700000000000145,16.295276823395724,20.269096029243983,1.243863252457479,1.2131795147450806,2.0269096029243983,TARGET,15,1.0,2.0269096029243983,BASELINE_CHOP
M15_FIRST_BREAK_COMPRESSION_FIRST_BREAK,compression,SHORT,2017-03-01 07:00:00+00:00,2017-03-01 07:15:00+00:00,0,2017-03-01 16:35:00+00:00,1.05425,1.0568072818016956,1.0491354363966083,1.0568172818016957,0.700000000000145,25.57281801695759,-25.67281801695742,-0.50195520102504,-0.5117312061502562,-1.283640900847871,STOP,15,0.5,-1.283640900847871,BASELINE_COMPRESSION
M15_FIRST_BREAK_COMPRESSION_FIRST_BREAK,compression,SHORT,2017-03-02 06:45:00+00:00,2017-03-02 07:00:00+00:00,0,2017-03-02 18:55:00+00:00,1.0526099999999998,1.054709841102488,1.0484103177950235,1.0505900000000001,0.700000000000145,20.99841102488173,20.199999999996887,0.4809887751997335,0.469083112447263,1.0099999999998444,TIME,15,0.5,1.0099999999998444,BASELINE_COMPRESSION
M15_FIRST_BREAK_COMPRESSION_FIRST_BREAK,compression,SHORT,2017-03-06 06:30:00+00:00,2017-03-06 06:45:00+00:00,0,2017-03-06 08:15:00+00:00,1.0595299999999999,1.061929698350484,1.0547306032990313,1.061939698350484,0.700000000000145,23.99698350484217,-24.09698350484213,-0.5020835952147856,-0.5125015712887182,-1.2048491752421064,STOP,15,0.5,-1.2048491752421064,BASELINE_COMPRESSION
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-03-07 09:45:00+00:00,2017-03-07 10:00:00+00:00,0,2017-03-07 17:10:00+00:00,1.05632,1.058599952094044,1.053470059882445,1.058609952094044,0.700000000000145,22.79952094043976,-22.899520940440343,-1.0043860570694365,-1.0263163424164916,-2.2899520940440343,STOP,15,1.0,-2.2899520940440343,BASELINE_CHOP
M15_FIRST_BREAK_COMPRESSION_FIRST_BREAK,compression,SHORT,2017-03-08 09:30:00+00:00,2017-03-08 09:45:00+00:00,0,2017-03-08 21:40:00+00:00,1.05528,1.0570202235967785,1.0517995528064428,1.05403,0.700000000000145,17.402235967785643,12.499999999999734,0.3591492502210422,0.3447832802122002,0.6249999999999867,TIME,15,0.5,0.6249999999999867,BASELINE_COMPRESSION
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-03-09 07:15:00+00:00,2017-03-09 07:30:00+00:00,0,2017-03-09 08:00:00+00:00,1.05267,1.0542539702289486,1.0506900372138142,1.0542639702289487,0.700000000000145,15.839702289487056,-15.939702289486934,-1.0063132499697454,-1.0378794998185101,-1.5939702289486934,STOP,15,1.0,-1.5939702289486934,BASELINE_CHOP
M15_FIRST_BREAK_COMPRESSION_FIRST_BREAK,compression,SHORT,2017-03-23 08:45:00+00:00,2017-03-23 09:00:00+00:00,0,2017-03-23 11:05:00+00:00,1.07742,1.0794709835970377,1.0733180328059249,1.0794809835970378,0.700000000000145,20.509835970375995,-20.609835970377688,-0.5024378546992314,-0.5146271281951821,-1.0304917985188844,STOP,15,0.5,-1.0304917985188844,BASELINE_COMPRESSION
M15_FIRST_BREAK_COMPRESSION_FIRST_BREAK,compression,SHORT,2017-03-29 06:00:00+00:00,2017-03-29 06:15:00+00:00,0,2017-03-29 11:50:00+00:00,1.08023,1.0821820622518727,1.0763258754962546,1.0763358754962546,0.700000000000145,19.520622518727205,38.941245037453776,0.9974386062763957,0.9846316376584553,1.9470622518726888,TARGET,15,0.5,1.9470622518726888,BASELINE_COMPRESSION
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-03-30 07:45:00+00:00,2017-03-30 08:00:00+00:00,0,2017-03-30 16:55:00+00:00,1.07367,1.0758424534898279,1.070954433137715,1.070964433137715,0.700000000000145,21.72453489827889,27.055668622848472,1.2453969095095305,1.2223814570572153,2.705566862284847,TARGET,15,1.0,2.705566862284847,BASELINE_CHOP
M15_FIRST_BREAK_COMPRESSION_FIRST_BREAK,compression,SHORT,2017-04-13 06:45:00+00:00,2017-04-13 07:00:00+00:00,0,2017-04-13 18:55:00+00:00,1.06521,1.067458309078859,1.0607133818422823,1.0615,0.700000000000145,22.483090788588708,37.0999999999988,0.825064497333901,0.8139450297148454,1.85499999999994,TIME,15,0.5,1.85499999999994,BASELINE_COMPRESSION
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-05-03 08:15:00+00:00,2017-05-03 08:30:00+00:00,0,2017-05-03 18:00:00+00:00,1.09109,1.0926930014060439,1.089086248242445,1.092703001406044,0.700000000000145,16.03001406043912,-16.130014060440345,-1.0062382977097952,-1.0374297862583899,-1.6130014060440345,STOP,15,1.0,-1.6130014060440345,BASELINE_CHOP
M15_FIRST_BREAK_COMPRESSION_FIRST_BREAK,compression,SHORT,2017-05-04 06:30:00+00:00,2017-05-04 06:45:00+00:00,0,2017-05-04 07:30:00+00:00,1.0876,1.0892379522978681,1.0843240954042632,1.0892479522978682,0.700000000000145,16.379522978682946,-16.479522978682937,-0.5030525919506367,-0.5183155517038213,-0.8239761489341468,STOP,15,0.5,-0.8239761489341468,BASELINE_COMPRESSION
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-05-08 09:00:00+00:00,2017-05-08 09:15:00+00:00,0,2017-05-08 21:10:00+00:00,1.09435,1.0973091929028378,1.0906510088714525,1.0926,0.700000000000145,29.59192902837939,17.499999999999183,0.5913774659034986,0.5744809668776836,1.7499999999999183,TIME,15,1.0,1.7499999999999183,BASELINE_CHOP
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-05-09 08:15:00+00:00,2017-05-09 08:30:00+00:00,0,2017-05-09 11:45:00+00:00,1.09133,1.0935304127983565,1.0885794840020542,1.0885894840020542,0.700000000000145,22.0041279835651,27.405159979456695,1.245455398183724,1.2227323891022712,2.7405159979456695,TARGET,15,1.0,2.7405159979456695,BASELINE_CHOP
M15_FIRST_BREAK_COMPRESSION_FIRST_BREAK,compression,SHORT,2017-05-09 06:00:00+00:00,2017-05-09 06:15:00+00:00,0,2017-05-09 12:40:00+00:00,1.09189,1.093870878156674,1.0879282436866524,1.0879382436866525,0.700000000000145,19.80878156673851,39.51756313347543,0.997475866961714,0.9848552017704847,1.9758781566737715,TARGET,15,0.5,1.9758781566737715,BASELINE_COMPRESSION
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-05-10 08:30:00+00:00,2017-05-10 08:45:00+00:00,0,2017-05-10 20:40:00+00:00,1.0879299999999998,1.0899900075766147,1.0853549905292312,1.08677,0.700000000000145,20.60007576614949,11.599999999998278,0.5631047250350244,0.5388329696455801,1.1599999999998278,TIME,15,1.0,1.1599999999998278,BASELINE_CHOP
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-05-30 06:15:00+00:00,2017-05-30 06:30:00+00:00,0,2017-05-30 06:50:00+00:00,1.11124,1.113061214916725,1.1089634813540938,1.113071214916725,0.700000000000145,18.2121491672501,-18.31214916724999,-1.0054908401573888,-1.0329450409443623,-1.8312149167249991,STOP,15,1.0,-1.8312149167249991,BASELINE_CHOP
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-06-01 06:15:00+00:00,2017-06-01 06:30:00+00:00,0,2017-06-01 18:25:00+00:00,1.1229399999999998,1.1252580687166123,1.1200424141042342,1.12151,0.700000000000145,23.18068716612476,14.299999999998203,0.6168928426287378,0.5953231628165414,1.4299999999998203,TIME,15,1.0,1.4299999999998203,BASELINE_CHOP
M15_FIRST_BREAK_COMPRESSION_FIRST_BREAK,compression,SHORT,2017-06-07 08:15:00+00:00,2017-06-07 08:30:00+00:00,0,2017-06-07 09:25:00+00:00,1.12548,1.1272809538285902,1.1218780923428198,1.1272909538285902,0.700000000000145,18.009538285901296,-18.109538285902005,-0.502776306599681,-0.5166578395979873,-0.9054769142951002,STOP,15,0.5,-0.9054769142951002,BASELINE_COMPRESSION
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-06-08 08:30:00+00:00,2017-06-08 08:45:00+00:00,0,2017-06-08 12:35:00+00:00,1.12468,1.127175714733156,1.1215603565835548,1.1215703565835549,0.700000000000145,24.95714733156018,31.096434164450404,1.2459931318002293,1.2259587908013398,3.1096434164450404,TARGET,15,1.0,3.1096434164450404,BASELINE_CHOP
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-06-09 08:30:00+00:00,2017-06-09 08:45:00+00:00,0,2017-06-09 17:00:00+00:00,1.1171099999999998,1.120244813155709,1.1131914835553633,1.120254813155709,0.700000000000145,31.34813155709129,-31.448131557092474,-1.0031899827847495,-1.019139896708308,-3.1448131557092474,STOP,15,1.0,-3.1448131557092474,BASELINE_CHOP
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-06-15 07:00:00+00:00,2017-06-15 07:15:00+00:00,0,2017-06-15 09:50:00+00:00,1.11917,1.1216009317217803,1.1161313353477744,1.1161413353477745,0.700000000000145,24.309317217804175,30.2866465222551,1.2458863509367972,1.2253181056208078,3.02866465222551,TARGET,15,1.0,3.02866465222551,BASELINE_CHOP
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-06-19 07:00:00+00:00,2017-06-19 07:15:00+00:00,0,2017-06-19 10:50:00+00:00,1.11887,1.1206551047336424,1.1166386190829471,1.1206800000000001,0.700000000000145,17.85104733642343,-18.100000000000893,-1.0139461096531572,-1.0419556706932984,-1.8100000000000893,STOP_GAP,15,1.0,-1.8100000000000893,BASELINE_CHOP
M15_FIRST_BREAK_COMPRESSION_FIRST_BREAK,compression,SHORT,2017-06-22 07:30:00+00:00,2017-06-22 07:45:00+00:00,0,2017-06-22 09:00:00+00:00,1.11564,1.1170121533914772,1.1128956932170455,1.1170221533914773,0.700000000000145,13.721533914772328,-13.821533914772921,-0.5036439074749848,-0.5218634448498007,-0.691076695738646,STOP,15,0.5,-0.691076695738646,BASELINE_COMPRESSION
M15_FIRST_BREAK_COMPRESSION_FIRST_BREAK,compression,SHORT,2017-06-26 08:30:00+00:00,2017-06-26 08:45:00+00:00,0,2017-06-26 12:30:00+00:00,1.11835,1.1198667614803481,1.1153164770393034,1.1198767614803482,0.700000000000145,15.1676148034824,-15.267614803482488,-0.5032964972177804,-0.5197789833066677,-0.7633807401741244,STOP,15,0.5,-0.7633807401741244,BASELINE_COMPRESSION
M15_FIRST_BREAK_COMPRESSION_FIRST_BREAK,compression,SHORT,2017-07-05 08:30:00+00:00,2017-07-05 08:45:00+00:00,0,2017-07-05 20:40:00+00:00,1.13409,1.1357823221303391,1.1307053557393216,1.13508,0.700000000000145,16.923221303391557,-9.900000000000464,-0.2924975045388203,-0.30727010577815395,-0.4950000000000232,TIME,15,0.5,-0.4950000000000232,BASELINE_COMPRESSION
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-07-10 08:45:00+00:00,2017-07-10 09:00:00+00:00,0,2017-07-10 20:55:00+00:00,1.1396,1.1415802213418598,1.1371247233226753,1.13999,0.700000000000145,19.802213418597738,-3.900000000001125,-0.19694768042133834,-0.22219738303945136,-0.3900000000001125,TIME,15,1.0,-0.3900000000001125,BASELINE_CHOP
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-07-13 08:00:00+00:00,2017-07-13 08:15:00+00:00,0,2017-07-13 10:45:00+00:00,1.14112,1.1436674769409412,1.1379356538238232,1.1379456538238233,0.700000000000145,25.47476940941367,31.743461761766234,1.2460745473926096,1.2264472843558247,3.1743461761766234,TARGET,15,1.0,3.1743461761766234,BASELINE_CHOP
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-07-17 06:15:00+00:00,2017-07-17 06:30:00+00:00,0,2017-07-17 11:05:00+00:00,1.14479,1.1466421509370355,1.1424748113287058,1.1466521509370355,0.700000000000145,18.521509370354217,-18.62150937035567,-1.005399128008515,-1.032394768050698,-1.862150937035567,STOP,15,1.0,-1.862150937035567,BASELINE_CHOP
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-07-20 08:30:00+00:00,2017-07-20 08:45:00+00:00,0,2017-07-20 12:35:00+00:00,1.15025,1.1522892710908204,1.1477009111364747,1.1522992710908204,0.700000000000145,20.3927109082036,-20.49271090820426,-1.0049037129222693,-1.029422277533454,-2.049271090820426,STOP,15,1.0,-2.049271090820426,BASELINE_CHOP
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-08-14 08:00:00+00:00,2017-08-14 08:15:00+00:00,0,2017-08-14 20:10:00+00:00,1.17981,1.1827214888919635,1.1761706388850455,1.1788100000000001,0.700000000000145,29.114888919635682,9.999999999998899,0.3434668779812755,0.32629353408220985,0.9999999999998899,TIME,15,1.0,0.9999999999998899,BASELINE_CHOP
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-08-15 06:00:00+00:00,2017-08-15 06:15:00+00:00,0,2017-08-15 07:10:00+00:00,1.17549,1.1777042423424853,1.172722197071893,1.1727321970718931,0.700000000000145,22.14242342485417,27.578029281067895,1.245483782507403,1.2229026950443764,2.7578029281067895,TARGET,15,1.0,2.7578029281067895,BASELINE_CHOP
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-08-16 06:15:00+00:00,2017-08-16 06:30:00+00:00,0,2017-08-16 07:20:00+00:00,1.17247,1.174542858662615,1.169878926671731,1.174552858662615,0.700000000000145,20.72858662615049,-20.828586626151502,-1.0048242555946798,-1.0289455335678348,-2.08285866261515,STOP,15,1.0,-2.08285866261515,BASELINE_CHOP
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-08-17 06:45:00+00:00,2017-08-17 07:00:00+00:00,0,2017-08-17 09:20:00+00:00,1.1763,1.1790233267293009,1.1728958415883737,1.1729058415883737,0.700000000000145,27.23326729300975,33.94158411626158,1.246328020471261,1.2279681228276778,3.394158411626158,TARGET,15,1.0,3.394158411626158,BASELINE_CHOP
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-08-21 06:00:00+00:00,2017-08-21 06:15:00+00:00,0,2017-08-21 11:00:00+00:00,1.17427,1.1764207983970532,1.1715815020036833,1.1764307983970532,0.700000000000145,21.50798397053342,-21.607983970532985,-1.0046494362343104,-1.0278966174059634,-2.1607983970532985,STOP,15,1.0,-2.1607983970532985,BASELINE_CHOP
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-08-22 06:45:00+00:00,2017-08-22 07:00:00+00:00,0,2017-08-22 09:05:00+00:00,1.17903,1.1809723008527897,1.176602123934013,1.176612123934013,0.700000000000145,19.423008527895874,24.17876065986979,1.2448514670187973,1.2191088021127976,2.417876065986979,TARGET,15,1.0,2.417876065986979,BASELINE_CHOP
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-08-23 07:15:00+00:00,2017-08-23 07:30:00+00:00,0,2017-08-23 07:30:00+00:00,1.17478,1.1765172109467226,1.1726084863165966,1.1765272109467226,0.700000000000145,17.372109467227013,-17.472109467226993,-1.0057563533195915,-1.034538119917555,-1.7472109467226993,STOP,15,1.0,-1.7472109467226993,BASELINE_CHOP
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-08-24 06:45:00+00:00,2017-08-24 07:00:00+00:00,0,2017-08-24 12:10:00+00:00,1.1791,1.1810729983101511,1.1766337521123111,1.1810829983101512,0.700000000000145,19.7299831015107,-19.829983101511406,-1.0050684280613016,-1.0304105683676315,-1.9829983101511406,STOP,15,1.0,-1.9829983101511406,BASELINE_CHOP
M15_FIRST_BREAK_COMPRESSION_FIRST_BREAK,compression,SHORT,2017-08-25 07:00:00+00:00,2017-08-25 07:15:00+00:00,0,2017-08-25 08:20:00+00:00,1.17787,1.179396688799492,1.1748166224010157,1.179406688799492,0.700000000000145,15.26688799492089,-15.36688799492092,-0.5032750616901526,-0.5196503701409103,-0.768344399746046,STOP,15,0.5,-0.768344399746046,BASELINE_COMPRESSION
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-09-05 07:30:00+00:00,2017-09-05 07:45:00+00:00,0,2017-09-05 10:20:00+00:00,1.18786,1.1900111807068903,1.185171024116387,1.1900211807068903,0.700000000000145,21.51180706890248,-21.6118070689042,-1.0046486099322767,-1.0278916595932603,-2.16118070689042,STOP,15,1.0,-2.16118070689042,BASELINE_CHOP
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-09-07 06:00:00+00:00,2017-09-07 06:15:00+00:00,0,2017-09-07 07:05:00+00:00,1.1916799999999999,1.1936662198747492,1.1891972251565632,1.1936762198747493,0.700000000000145,19.862198747492613,-19.962198747494053,-1.0050346893248192,-1.030208135948553,-1.9962198747494053,STOP,15,1.0,-1.9962198747494053,BASELINE_CHOP
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-09-18 07:15:00+00:00,2017-09-18 07:30:00+00:00,0,2017-09-18 09:30:00+00:00,1.1923599999999999,1.1949368662296207,1.1891389172129738,1.1949468662296208,0.700000000000145,25.76866229620885,-25.86866229620899,-1.0038806826233604,-1.0232840957401352,-2.586866229620899,STOP,15,1.0,-2.586866229620899,BASELINE_CHOP
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-09-25 06:30:00+00:00,2017-09-25 06:45:00+00:00,0,2017-09-25 09:40:00+00:00,1.19122,1.1936809563477442,1.1881438045653197,1.1881538045653197,0.700000000000145,24.60956347744153,30.6619543468023,1.2459365390576198,1.2256192343456396,3.06619543468023,TARGET,15,1.0,3.06619543468023,BASELINE_CHOP
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-10-02 07:00:00+00:00,2017-10-02 07:15:00+00:00,0,2017-10-02 19:10:00+00:00,1.17518,1.177736361016761,1.1719845487290486,1.1744,0.700000000000145,25.563610167611245,7.799999999997809,0.30512122305324096,0.28556217029341235,0.7799999999997809,TIME,15,1.0,0.7799999999997809,BASELINE_CHOP
M15_FIRST_BREAK_COMPRESSION_FIRST_BREAK,compression,SHORT,2017-10-09 07:15:00+00:00,2017-10-09 07:30:00+00:00,0,2017-10-09 16:05:00+00:00,1.17285,1.174906573607259,1.1687368527854816,1.174916573607259,0.700000000000145,20.565736072591793,-20.66573607259148,-0.5024312283218726,-0.514587369931274,-1.033286803629574,STOP,15,0.5,-1.033286803629574,BASELINE_COMPRESSION
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-10-16 06:15:00+00:00,2017-10-16 06:30:00+00:00,0,2017-10-16 11:25:00+00:00,1.17908,1.1813482507257163,1.1762446865928544,1.1813582507257163,0.700000000000145,22.682507257164072,-22.78250725716413,-1.00440868369913,-1.0264521021947672,-2.278250725716413,STOP,15,1.0,-2.278250725716413,BASELINE_CHOP
M15_FIRST_BREAK_COMPRESSION_FIRST_BREAK,compression,SHORT,2017-10-17 06:15:00+00:00,2017-10-17 06:30:00+00:00,0,2017-10-17 18:25:00+00:00,1.17618,1.1779845194582519,1.1725709610834962,1.1774900000000001,0.700000000000145,18.04519458251846,-13.100000000001444,-0.36297752124801846,-0.3768316251124451,-0.6550000000000722,TIME,15,0.5,-0.6550000000000722,BASELINE_COMPRESSION
M15_FIRST_BREAK_COMPRESSION_FIRST_BREAK,compression,SHORT,2017-10-19 08:15:00+00:00,2017-10-19 08:30:00+00:00,0,2017-10-19 08:55:00+00:00,1.17805,1.1803038058418653,1.1735423883162694,1.1803138058418654,0.700000000000145,22.538058418653492,-22.638058418653628,-0.5022184697133754,-0.5133108182802372,-1.1319029209326814,STOP,15,0.5,-1.1319029209326814,BASELINE_COMPRESSION
M15_FIRST_BREAK_CHOP_FIRST_BREAK,chop,SHORT,2017-10-20 07:15:00+00:00,2017-10-20 07:30:00+00:00,0,2017-10-20 15:35:00+00:00,1.17981,1.1823609369281007,1.1766213288398741,1.1766313288398742,0.700000000000145,25.50936928100712,31.786711601258233,1.2460798717169725,1.2264792303019663,3.1786711601258233,TARGET,15,1.0,3.1786711601258233,BASELINE_CHOP
