window,trades,weekdays,trades_per_weekday,net_usd,average_usd,profit_factor,closed_drawdown_usd,win_rate,positive_month_share,top_winners_removed_net_usd
REVERSE_REPLICATION,165,641,0.2574102964118565,-108.44025438456546,-0.6572136629367604,0.7512023348557615,126.74735416666664,0.32727272727272727,0.36666666666666664,-143.21853609967764
DEVELOPMENT_1,288,784,0.3673469387755102,149.84066448866835,0.5202800850300985,1.2083321949920092,68.61698611111092,0.4097222222222222,0.5,62.84379482847159
DEVELOPMENT_2,213,521,0.4088291746641075,134.38491249970207,0.6309150821582257,1.2564415668464053,81.16588145552025,0.4272300469483568,0.4166666666666667,68.16160712972342
CONFIRMATION_KNOWN,150,261,0.5747126436781609,327.5879394660225,2.1839195964401497,1.8327155067816456,53.954232483970365,0.5,0.5,240.9692752003453
FINAL_KNOWN,76,261,0.29118773946360155,297.07335661835026,3.908859955504609,1.6954804128236725,80.68513450382548,0.47368421052631576,0.5833333333333334,106.74022272934266
