candidate_id,attempt,archetype,direction,threshold,stop_atr,target_r,max_hold_bars,sha256,stage,trades,wins,net_pips,profit_factor,stress_net_pips,stress_profit_factor,positive_active_month_share,top5_removed_profit_factor,maximum_closed_drawdown_pips,one_sided_mean_p_value,stage_gate_pass
EURHUNT01_0006,6,trend_pullback_long,long,0.0,1.0,0.75,24,77ceb706dad3cc71d33344473d4981e1e0ae24847fee852919703703690f2eb4,discovery_fit,264,131,-627.7956483403236,0.7028933333622708,-759.7956483403235,0.6513949156960877,0.2916666666666667,0.6006522394615672,809.0911393936233,0.9993942894250439,False
EURHUNT01_0006,6,trend_pullback_long,long,0.0,1.0,0.75,24,77ceb706dad3cc71d33344473d4981e1e0ae24847fee852919703703690f2eb4,discovery_confirm,315,172,-212.71572595074502,0.8851529944572107,-370.2157259507451,0.8075467809473086,0.20833333333333334,0.7528141765403233,548.7208642816096,0.958810333418042,False
EURHUNT01_0007,7,trend_pullback_long,long,0.0,1.0,1.0,24,19007d19b6b86761a7ecee7ee943c0b90203b221f4c62545ae24097bfdc15923,discovery_fit,250,108,-580.5686416617094,0.7413814346021552,-705.5686416617095,0.6953350485978201,0.20833333333333334,0.6311578262995303,777.1979923082707,0.99675000683818,False
EURHUNT01_0007,7,trend_pullback_long,long,0.0,1.0,1.0,24,19007d19b6b86761a7ecee7ee943c0b90203b221f4c62545ae24097bfdc15923,discovery_confirm,289,135,-311.3516048496367,0.8463684938558046,-455.8516048496367,0.7833006314970361,0.2916666666666667,0.722953782340697,593.9164396267416,0.9740065254817387,False
EURHUNT01_0008,8,trend_pullback_long,long,0.0,1.0,1.25,24,be18656f1359d799e69c6eca9b1ba8a9f0aaf8dd7420ead3db41fdf2d6434068,discovery_fit,235,88,-633.5864842279349,0.7261798770257446,-751.086484227935,0.6853927866552229,0.2916666666666667,0.6134770129612643,776.5906383497955,0.9970015946805633,False
EURHUNT01_0008,8,trend_pullback_long,long,0.0,1.0,1.25,24,be18656f1359d799e69c6eca9b1ba8a9f0aaf8dd7420ead3db41fdf2d6434068,discovery_confirm,272,113,-355.18550541269616,0.8334373329070437,-491.18550541269616,0.7779394151584642,0.20833333333333334,0.7128882284216486,633.4240199251155,0.9740335194826851,False
EURHUNT01_0009,9,trend_pullback_long,long,0.0,1.0,1.5,24,546b23263464918f7178659d9d7d13e80a33e861e1d3cadd7a86ac80e1766e6c,discovery_fit,227,74,-693.4741260381228,0.7124312500554694,-806.9741260381227,0.6756544317631928,0.25,0.5925645603039241,819.066251463177,0.9972053457439837,False
EURHUNT01_0009,9,trend_pullback_long,long,0.0,1.0,1.5,24,546b23263464918f7178659d9d7d13e80a33e861e1d3cadd7a86ac80e1766e6c,discovery_confirm,263,100,-282.2641411310056,0.870882887963974,-413.76414113100566,0.8175328922682428,0.25,0.7410790427627542,607.5620161358628,0.9357513988886454,False
EURHUNT01_0010,10,trend_pullback_long,long,0.0,1.0,2.0,24,d86c3d66fdd3a028af256563586ef6b8105fd3fa4a88dba4a4f3e5220c4b9175,discovery_fit,220,55,-952.2208295802793,0.6339092343767888,-1062.2208295802793,0.60417344566406,0.16666666666666666,0.505033564260146,1080.0344149781374,0.9996575584487044,False
EURHUNT01_0010,10,trend_pullback_long,long,0.0,1.0,2.0,24,d86c3d66fdd3a028af256563586ef6b8105fd3fa4a88dba4a4f3e5220c4b9175,discovery_confirm,255,81,-254.44554779579184,0.8903058370349125,-381.9455477957918,0.8412918466665058,0.4166666666666667,0.7447555688823391,566.3701704772542,0.8931414595947345,False
EURHUNT01_0011,11,trend_pullback_long,long,0.0,1.25,0.75,24,66bea128ab1d2b22d03b5e3529c1b73db5262412617aa8b7f9f63c4b300e322c,discovery_fit,242,127,-440.7589434654647,0.8052771449485954,-561.7589434654647,0.7579688631395441,0.3333333333333333,0.6980300875636627,630.6843183565604,0.9770910713470627,False
EURHUNT01_0011,11,trend_pullback_long,long,0.0,1.25,0.75,24,66bea128ab1d2b22d03b5e3529c1b73db5262412617aa8b7f9f63c4b300e322c,discovery_confirm,278,150,-268.2684964152249,0.869899893059789,-407.2684964152249,0.8084358232468655,0.25,0.7440355160669556,510.8894003922403,0.9486920828855568,False
EURHUNT01_0012,12,trend_pullback_long,long,0.0,1.25,1.0,24,6667b130c0928e78e1121201705e1fc061f896989027af39ca34353471458c2d,discovery_fit,222,98,-554.3443082587896,0.7708954628847531,-665.3443082587896,0.7318903802717096,0.3333333333333333,0.6627054705229578,722.4733860441098,0.9860841592310995,False
EURHUNT01_0012,12,trend_pullback_long,long,0.0,1.25,1.0,24,6667b130c0928e78e1121201705e1fc061f896989027af39ca34353471458c2d,discovery_confirm,252,117,-336.6976623687435,0.8475581302291935,-462.6976623687435,0.7967232274596509,0.25,0.7216086748542527,586.0522803198475,0.9539284771177678,False
EURHUNT01_0013,13,trend_pullback_long,long,0.0,1.25,1.25,24,1a30b282345d49904c400a5e93b72926547f24eeef1474de7d03deb7e89d05c7,discovery_fit,211,79,-683.7838400709151,0.734427646267014,-789.283840070915,0.7011143654788605,0.25,0.6195135800141891,820.7175300759806,0.9924913281193165,False
EURHUNT01_0013,13,trend_pullback_long,long,0.0,1.25,1.25,24,1a30b282345d49904c400a5e93b72926547f24eeef1474de7d03deb7e89d05c7,discovery_confirm,237,96,-432.03577090222603,0.8125913667315595,-550.535770902226,0.7682748985801487,0.25,0.6969616021513021,719.4372373676299,0.9721289178910859,False
EURHUNT01_0014,14,trend_pullback_long,long,0.0,1.25,1.5,24,76435a1ae6cd9b9d80efc14e29ca464d99b783f2a99c898456b0187c4711e9f7,discovery_fit,202,63,-981.7008495189294,0.6349782815759357,-1082.7008495189295,0.6075651345152111,0.20833333333333334,0.5172402101807287,1133.3092008140725,0.9995229892090861,False
EURHUNT01_0014,14,trend_pullback_long,long,0.0,1.25,1.5,24,76435a1ae6cd9b9d80efc14e29ca464d99b783f2a99c898456b0187c4711e9f7,discovery_confirm,233,85,-438.34676042511467,0.8191174737392553,-554.8467604251146,0.7778282947722754,0.375,0.6992688801135076,690.0079313462124,0.9636177354185975,False
EURHUNT01_0015,15,trend_pullback_long,long,0.0,1.25,2.0,24,013b902195eefc46262654841521563227ee7431a085e3a3590c10b671654234,discovery_fit,198,56,-741.9360904921169,0.7287640769380854,-840.9360904921169,0.700349550342902,0.125,0.5815372468839377,885.7029723204971,0.9877447295201229,False
EURHUNT01_0015,15,trend_pullback_long,long,0.0,1.25,2.0,24,013b902195eefc46262654841521563227ee7431a085e3a3590c10b671654234,discovery_confirm,221,69,-407.0049761859208,0.836754693623493,-517.5049761859207,0.7986135415170253,0.3333333333333333,0.7006442189635652,681.1319338745373,0.9347098911168746,False
EURHUNT01_0016,16,trend_pullback_long,long,0.0,1.5,0.75,24,463551b051c5be5869b37de74ef899ef2da34b7888535c528f3a6a0e4d1d55a8,discovery_fit,221,118,-431.763432017651,0.8236745720759199,-542.263432017651,0.7831096937884844,0.2916666666666667,0.7214455165427687,660.4255622257658,0.9534622314915102,False
EURHUNT01_0016,16,trend_pullback_long,long,0.0,1.5,0.75,24,463551b051c5be5869b37de74ef899ef2da34b7888535c528f3a6a0e4d1d55a8,discovery_confirm,246,134,-272.2852956955935,0.8765006646363694,-395.28529569559356,0.8251531115443529,0.3333333333333333,0.7558421319007277,546.7772354817564,0.9162605440645895,False
EURHUNT01_0017,17,trend_pullback_long,long,0.0,1.5,1.0,24,bbee1dd579aaebc9fcbf6ed642c3a568a51aac50f81b1607647484f9a5ac5e7d,discovery_fit,202,88,-670.1925770272111,0.7506007030405547,-771.1925770272111,0.7189764119663481,0.2916666666666667,0.6436443833324041,860.0914129657551,0.9864368085459948,False
EURHUNT01_0017,17,trend_pullback_long,long,0.0,1.5,1.0,24,bbee1dd579aaebc9fcbf6ed642c3a568a51aac50f81b1607647484f9a5ac5e7d,discovery_confirm,230,113,-182.14693236843664,0.9199907562126733,-297.14693236843664,0.8727462243415338,0.4166666666666667,0.8011576084237898,512.2249840739591,0.832226640868396,False
EURHUNT01_0018,18,trend_pullback_long,long,0.0,1.5,1.25,24,2327d4fa314d1ac31ca1575f2a7ad1b342b065f31e6f7d97046dca884edcc9d6,discovery_fit,194,72,-894.4968457650648,0.683775355216461,-991.4968457650648,0.6568829578790151,0.25,0.5706448038757382,1106.5421621286675,0.996917495969296,False
EURHUNT01_0018,18,trend_pullback_long,long,0.0,1.5,1.25,24,2327d4fa314d1ac31ca1575f2a7ad1b342b065f31e6f7d97046dca884edcc9d6,discovery_confirm,222,97,-238.3660531008868,0.9019167156833181,-349.3660531008869,0.85984664900295,0.4166666666666667,0.7795912870705305,529.2950205594277,0.8525296249948389,False
EURHUNT01_0019,19,trend_pullback_long,long,0.0,1.5,1.5,24,aad0dcbb6da271f6a1d32aabd2a7181f8ce69aa4d39b07de8c7cb60306ee3cb1,discovery_fit,189,62,-961.3528475068623,0.6713744291007473,-1055.8528475068624,0.6467389759992492,0.20833333333333334,0.5464536268206598,1122.5582790234346,0.9971987090924189,False
EURHUNT01_0019,19,trend_pullback_long,long,0.0,1.5,1.5,24,aad0dcbb6da271f6a1d32aabd2a7181f8ce69aa4d39b07de8c7cb60306ee3cb1,discovery_confirm,217,88,-160.23212059435687,0.935533001365732,-268.7321205943569,0.8946144671368027,0.375,0.8057327617347428,425.08461968603046,0.775362159747868,False
EURHUNT01_0020,20,trend_pullback_long,long,0.0,1.5,2.0,24,a9079125c9f659f730c38d65cb758391357e156cb1ff4544f04c96adce10342d,discovery_fit,179,54,-978.9139381982582,0.6574154445641179,-1068.4139381982582,0.6340969774834639,0.16666666666666666,0.5180753635517853,1120.2273209953232,0.9970078033502501,False
EURHUNT01_0020,20,trend_pullback_long,long,0.0,1.5,2.0,24,a9079125c9f659f730c38d65cb758391357e156cb1ff4544f04c96adce10342d,discovery_confirm,204,76,-47.091995134638296,0.9809504132803105,-149.0919951346383,0.9412230933353948,0.3333333333333333,0.8216274067006252,367.4859405609747,0.6487703529521911,False
EURHUNT01_0021,21,trend_pullback_long,long,0.1,0.75,0.75,24,48d0519cea3464b062d55f8e32ac5bc0ac1bab0d91f6a60e3412e496d9fe92b7,discovery_fit,259,127,-488.9395128152496,0.6858689825873022,-618.4395128152496,0.6188313809755597,0.20833333333333334,0.5720656398812719,643.2235285791181,0.9998474338818193,False
EURHUNT01_0021,21,trend_pullback_long,long,0.1,0.75,0.75,24,48d0519cea3464b062d55f8e32ac5bc0ac1bab0d91f6a60e3412e496d9fe92b7,discovery_confirm,301,156,-229.38727416153216,0.8358968125463742,-379.8872741615321,0.7416301228899089,0.25,0.6719922968805091,468.9258868075563,0.9917882783981888,False
EURHUNT01_0022,22,trend_pullback_long,long,0.1,0.75,1.0,24,7c99e55f1d09891b058a2fde93d0ef9589315ad6acdd23bbd174db92669c7e90,discovery_fit,241,96,-655.2084920169543,0.6193664715433378,-775.7084920169543,0.5675765263112612,0.25,0.5130563747776555,821.8792280959201,0.999987385778217,False
EURHUNT01_0022,22,trend_pullback_long,long,0.1,0.75,1.0,24,7c99e55f1d09891b058a2fde93d0ef9589315ad6acdd23bbd174db92669c7e90,discovery_confirm,286,128,-321.3255238011503,0.794172900610103,-464.3255238011503,0.7168993558574059,0.16666666666666666,0.659899875379573,537.182319818218,0.9958850485279924,False
EURHUNT01_0023,23,trend_pullback_long,long,0.1,0.75,1.25,24,89b437bcf3fb7a7583faa8d42fcd58d8505d36dd9e373164be227115eefc0f0b,discovery_fit,233,85,-555.4857505053401,0.6830940688188342,-671.9857505053401,0.6321597212359146,0.25,0.5647608080394688,729.4687921854058,0.999595478520729,False
EURHUNT01_0023,23,trend_pullback_long,long,0.1,0.75,1.25,24,89b437bcf3fb7a7583faa8d42fcd58d8505d36dd9e373164be227115eefc0f0b,discovery_confirm,276,109,-351.5669595815574,0.78833344507998,-489.5669595815574,0.7193569540618524,0.20833333333333334,0.6518661618574926,543.9526274500381,0.9949436544557242,False
EURHUNT01_0024,24,trend_pullback_long,long,0.1,0.75,1.5,24,de8771a6d368bb1e28180982131a8f657f1cd861a411dd0df3769ecce3c5f11a,discovery_fit,226,73,-564.8987121131399,0.6861885819777626,-677.8987121131398,0.6387664343853188,0.20833333333333334,0.5596601680824372,731.5924420351898,0.9993094833812505,False
EURHUNT01_0024,24,trend_pullback_long,long,0.1,0.75,1.5,24,de8771a6d368bb1e28180982131a8f657f1cd861a411dd0df3769ecce3c5f11a,discovery_confirm,262,84,-557.4525863962143,0.6873457221200944,-688.4525863962142,0.632230588302051,0.20833333333333334,0.5621410730792046,744.5037396883241,0.9997406250685017,False
EURHUNT01_0025,25,trend_pullback_long,long,0.1,0.75,2.0,24,1c8f76d493da905e57ec7bfa19f2b66174efd0eba82106c0a4dde836be6eb9d6,discovery_fit,217,57,-551.6818338454655,0.7044051830665824,-660.1818338454655,0.6608094044806125,0.20833333333333334,0.558513358989486,701.0010417356508,0.9973319608895925,False
EURHUNT01_0025,25,trend_pullback_long,long,0.1,0.75,2.0,24,1c8f76d493da905e57ec7bfa19f2b66174efd0eba82106c0a4dde836be6eb9d6,discovery_confirm,257,73,-423.1284556334702,0.7708204667103832,-551.6284556334701,0.7154023862832213,0.2916666666666667,0.6268326856688184,647.3737434453344,0.9924008490695148,False
EURHUNT01_0026,26,trend_pullback_long,long,0.1,1.0,0.75,24,383fd24c91c11247e26b332d685a9b632de7d7877f7513cc7dfdb63faa640bf1,discovery_fit,224,108,-616.3818591582925,0.6620414237893726,-728.3818591582926,0.6129413532498096,0.25,0.5547538099768425,768.7011973628832,0.9996929468608138,False
EURHUNT01_0026,26,trend_pullback_long,long,0.1,1.0,0.75,24,383fd24c91c11247e26b332d685a9b632de7d7877f7513cc7dfdb63faa640bf1,discovery_confirm,266,139,-324.13133095745786,0.8036401111350797,-457.1313309574578,0.7333267727208213,0.20833333333333334,0.6788935092552679,599.7958240196701,0.9897027319598412,False
EURHUNT01_0027,27,trend_pullback_long,long,0.1,1.0,1.0,24,16d87bcf5dbb4708f613eccafb5e087e27d669c99ecdb8282abbda1b7e11a3e8,discovery_fit,213,91,-526.3868875545796,0.7247454296955868,-632.8868875545795,0.6792852518465528,0.25,0.6047090004047855,695.838754573586,0.9963744511459889,False
EURHUNT01_0027,27,trend_pullback_long,long,0.1,1.0,1.0,24,16d87bcf5dbb4708f613eccafb5e087e27d669c99ecdb8282abbda1b7e11a3e8,discovery_confirm,247,108,-419.897935514526,0.7696362594772514,-543.397935514526,0.7128313333590687,0.2916666666666667,0.6464666049210617,695.0257098543177,0.9936489909592352,False
EURHUNT01_0028,28,trend_pullback_long,long,0.1,1.0,1.25,24,6028132c5cd3dbc5cb7e11d709beada0ae01b7c80449d69c9c0a99e87db81a0a,discovery_fit,200,73,-601.3821569297972,0.6965845068899984,-701.3821569297972,0.6571166649208146,0.25,0.5750484669229492,711.8445455179873,0.9976864730013121,False
EURHUNT01_0028,28,trend_pullback_long,long,0.1,1.0,1.25,24,6028132c5cd3dbc5cb7e11d709beada0ae01b7c80449d69c9c0a99e87db81a0a,discovery_confirm,238,91,-495.55894998222,0.7465842492166631,-614.5589499822199,0.6971150162124291,0.25,0.6270413310155909,766.1173691736818,0.9954994282915439,False
EURHUNT01_0029,29,trend_pullback_long,long,0.1,1.0,1.5,24,e3a0825f7c5cc553911c856ce5136328111df77114827948cd5b2eb0a9a1c1f5,discovery_fit,196,64,-599.2437380878534,0.7093574714727505,-697.2437380878534,0.672315466146306,0.20833333333333334,0.5773113801865346,725.3640438350645,0.9955804543429063,False
EURHUNT01_0029,29,trend_pullback_long,long,0.1,1.0,1.5,24,e3a0825f7c5cc553911c856ce5136328111df77114827948cd5b2eb0a9a1c1f5,discovery_confirm,233,82,-414.7781357156522,0.7930702611676667,-531.2781357156521,0.7445703859321728,0.25,0.6622041018697808,727.7455397828218,0.9817068174514405,False
EURHUNT01_0030,30,trend_pullback_long,long,0.1,1.0,2.0,24,ba8b669dc2b6fe461c3a354eb40673596d61744dd64e3b1edcdf6e739a429c2c,discovery_fit,191,47,-817.1682037401507,0.6354795600080604,-912.6682037401506,0.6055479951418707,0.25,0.4912587650512212,952.6369569590736,0.9991773678538314,False
EURHUNT01_0030,30,trend_pullback_long,long,0.1,1.0,2.0,24,ba8b669dc2b6fe461c3a354eb40673596d61744dd64e3b1edcdf6e739a429c2c,discovery_confirm,226,67,-375.4313051577474,0.8222873366823634,-488.4313051577473,0.7771831091822685,0.3333333333333333,0.6724470966861671,642.4320658512206,0.9558159415711591,False
EURHUNT01_0031,31,trend_pullback_long,long,0.1,1.25,0.75,24,c3814949df0922c54a64dd0f98ce5c161dedb1aca209de91b04058258e487973,discovery_fit,208,105,-520.8674557175063,0.7410745397093057,-624.8674557175063,0.6971294413350111,0.3333333333333333,0.6303628783726068,669.6498163043238,0.9924282691580284,False
EURHUNT01_0031,31,trend_pullback_long,long,0.1,1.25,0.75,24,c3814949df0922c54a64dd0f98ce5c161dedb1aca209de91b04058258e487973,discovery_confirm,240,128,-271.8869279667002,0.8501623402167097,-391.8869279667002,0.7904956708935486,0.3333333333333333,0.7179849409167135,515.2716901296563,0.9526505585694697,False
EURHUNT01_0032,32,trend_pullback_long,long,0.1,1.25,1.0,24,ee77d462400f749864edb5f95f1d3182ecddb9676d17f24454fcd954594724ce,discovery_fit,192,82,-597.3230809691099,0.7212900051604965,-693.3230809691099,0.6845908752445454,0.25,0.6082210445244574,718.1709689544003,0.9938123092204847,False
EURHUNT01_0032,32,trend_pullback_long,long,0.1,1.25,1.0,24,ee77d462400f749864edb5f95f1d3182ecddb9676d17f24454fcd954594724ce,discovery_confirm,221,97,-452.56773552700076,0.7769944219123645,-563.0677355270008,0.7307700700333264,0.25,0.6498355283106204,702.8510279314634,0.9851037210751921,False
EURHUNT01_0033,33,trend_pullback_long,long,0.1,1.25,1.25,24,369cf88d2bec980966111194a729e8014b90955d774b781a8b8f2e96c88de233,discovery_fit,187,69,-658.3303844862519,0.7138229167781143,-751.8303844862519,0.6813508587388819,0.25,0.5920422591723135,799.4572705334479,0.9937005878195402,False
EURHUNT01_0033,33,trend_pullback_long,long,0.1,1.25,1.25,24,369cf88d2bec980966111194a729e8014b90955d774b781a8b8f2e96c88de233,discovery_confirm,213,83,-509.3252597995623,0.7607515626060147,-615.8252597995622,0.719295383056767,0.25,0.6420673399057878,771.7419548148474,0.9881533424120579,False
EURHUNT01_0034,34,trend_pullback_long,long,0.1,1.25,1.5,24,d74fc8f0793783bbeeacbe33ceeca03938aa538d769d618d423c3f51ceb88f0a,discovery_fit,182,58,-829.816537444754,0.6557355479448033,-920.816537444754,0.6275623231277634,0.16666666666666666,0.5273796869328071,971.8956436111682,0.9984595068585367,False
EURHUNT01_0034,34,trend_pullback_long,long,0.1,1.25,1.5,24,d74fc8f0793783bbeeacbe33ceeca03938aa538d769d618d423c3f51ceb88f0a,discovery_confirm,208,74,-474.16140463775406,0.7850525974401287,-578.161404637754,0.7456329632896483,0.2916666666666667,0.6593163724737281,685.7914167788825,0.9760183556478785,False
EURHUNT01_0035,35,trend_pullback_long,long,0.1,1.25,2.0,24,8b8b7964e155d8c30114429690fc3c9821a9d7b7d31fb73b27a2de8dc7b8dabc,discovery_fit,176,48,-775.4817375114942,0.6870631571493209,-863.4817375114942,0.6603243802806523,0.16666666666666666,0.5299496556558818,896.0484295959836,0.9936471994961085,False
EURHUNT01_0035,35,trend_pullback_long,long,0.1,1.25,2.0,24,8b8b7964e155d8c30114429690fc3c9821a9d7b7d31fb73b27a2de8dc7b8dabc,discovery_confirm,198,59,-453.2992658165158,0.8009275697600345,-552.2992658165158,0.7646843380073524,0.3333333333333333,0.6574211407008284,659.3022900654606,0.9558148661130699,False
EURHUNT01_0036,36,trend_pullback_long,long,0.1,1.5,0.75,24,15c5c96d29d2d8520bee7bdbf6437f3c4cf635ec0d666fcf1bedd5d4dc0d3b21,discovery_fit,192,100,-498.70120477674357,0.7717603866316618,-594.7012047767436,0.73343614976404,0.2916666666666667,0.665871280099485,703.1879295055272,0.9772968221996773,False
EURHUNT01_0036,36,trend_pullback_long,long,0.1,1.5,0.75,24,15c5c96d29d2d8520bee7bdbf6437f3c4cf635ec0d666fcf1bedd5d4dc0d3b21,discovery_confirm,215,115,-278.7468974757279,0.858344959155621,-386.2468974757279,0.8085789205905896,0.2916666666666667,0.7316843028788713,602.387373631424,0.9227035656421272,False
EURHUNT01_0037,37,trend_pullback_long,long,0.1,1.5,1.0,24,1c351e0b9f48b8e37cbede72b5a25de30e1a71258ebe7510007df9c1439c582e,discovery_fit,178,77,-640.1564264740344,0.7308029956868947,-729.1564264740346,0.6997530204072646,0.25,0.6165136279066525,805.6777952612664,0.9880863990256776,False
EURHUNT01_0037,37,trend_pullback_long,long,0.1,1.5,1.0,24,1c351e0b9f48b8e37cbede72b5a25de30e1a71258ebe7510007df9c1439c582e,discovery_confirm,205,98,-260.6225585135902,0.8749951575267018,-363.1225585135902,0.8301895765362525,0.375,0.7520167787610835,642.0545335060458,0.8921565003830969,False
EURHUNT01_0038,38,trend_pullback_long,long,0.1,1.5,1.25,24,42abc01fefb92339be63124749dbb6fbf2430d3221a2358dcf9cb396a352e4f9,discovery_fit,174,66,-765.8564653432863,0.6955087790464962,-852.8564653432863,0.6680459653830053,0.20833333333333334,0.5716377680742971,942.402914025015,0.9939892657636351,False
EURHUNT01_0038,38,trend_pullback_long,long,0.1,1.5,1.25,24,42abc01fefb92339be63124749dbb6fbf2430d3221a2358dcf9cb396a352e4f9,discovery_confirm,197,84,-321.59110889090186,0.8552033642606055,-420.09110889090186,0.8155460216257765,0.4166666666666667,0.7277053167742815,634.3506550269334,0.9079391932065516,False
EURHUNT01_0039,39,trend_pullback_long,long,0.1,1.5,1.5,24,e30a7643e9ada0a012e3a768f2c311ad44b40a93719468661613df95320aa1b9,discovery_fit,169,55,-929.3842298321464,0.6482743568286168,-1013.8842298321464,0.6243976812737261,0.16666666666666666,0.5140267534571539,1079.9134407205383,0.997837293167958,False
EURHUNT01_0039,39,trend_pullback_long,long,0.1,1.5,1.5,24,e30a7643e9ada0a012e3a768f2c311ad44b40a93719468661613df95320aa1b9,discovery_confirm,191,75,-253.3865520341161,0.888020228881529,-348.8865520341161,0.8496689665506022,0.3333333333333333,0.7521902260601906,527.8084744966964,0.8499248327382147,False
EURHUNT01_0040,40,trend_pullback_long,long,0.1,1.5,2.0,24,0c6c6090bae8676c389806bda6112a5a1e1ce2e7aefb1abc32c816a1fd26722a,discovery_fit,161,48,-828.9566813838524,0.678731540479428,-909.4566813838524,0.6550857428637175,0.25,0.5268887487526211,946.2770369201028,0.9926900148531468,False
EURHUNT01_0040,40,trend_pullback_long,long,0.1,1.5,2.0,24,0c6c6090bae8676c389806bda6112a5a1e1ce2e7aefb1abc32c816a1fd26722a,discovery_confirm,181,65,-120.5767771822286,0.9466401415023518,-211.0767771822286,0.9089476223135289,0.3333333333333333,0.7786639820957929,411.4978764809371,0.7153439045793021,False
EURHUNT01_0041,41,trend_pullback_long,long,0.2,0.75,0.75,24,8bf9553c707cb20a3963f022f24b7f519f2fc10d17ab9db468a87dd69a479e7d,discovery_fit,219,107,-432.51496691366407,0.6747096600667726,-542.014966913664,0.6088306674012627,0.25,0.5548652769637785,549.8619487645816,0.9996878150715367,False
EURHUNT01_0041,41,trend_pullback_long,long,0.2,0.75,0.75,24,8bf9553c707cb20a3963f022f24b7f519f2fc10d17ab9db468a87dd69a479e7d,discovery_confirm,240,124,-188.1130129805486,0.8318260199597788,-308.1130129805486,0.7381242728376607,0.2916666666666667,0.6609553146429084,355.98654457101065,0.9853532776561165,False
EURHUNT01_0042,42,trend_pullback_long,long,0.2,0.75,1.0,24,6f964007c857e5fa806f0aa9b140cad9b7430e8eaf793710ec1d39fcb2127f4d,discovery_fit,204,82,-576.0197543767576,0.6084729180767673,-678.0197543767578,0.557489898620516,0.20833333333333334,0.49494905711138554,688.715730177979,0.9999660996073081,False
EURHUNT01_0042,42,trend_pullback_long,long,0.2,0.75,1.0,24,6f964007c857e5fa806f0aa9b140cad9b7430e8eaf793710ec1d39fcb2127f4d,discovery_confirm,230,102,-259.863179894857,0.7932061117852447,-374.863179894857,0.7161479845513047,0.16666666666666666,0.6513647780607293,432.32008167067255,0.99155120542669,False
