simulation_id,month,trades,wins,losses,net_R,expectancy_R,profit_factor,maximum_closed_drawdown_R,top_ten_winners_fraction,top_three_winning_days_fraction,active_months,annualized_trades,median_monthly_trades
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2018-08,92,40,52,1.2734171840986712,0.013841491131507296,1.0241633385223063,14.80085803217387,0.27791261817003604,0.23096191888016954,1,30.666666666666668,92.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2018-09,101,39,62,-8.111828749127335,-0.08031513612997361,0.8652030221294313,17.71059042275306,0.2880942651351333,0.18850775695342412,1,33.666666666666664,101.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2018-10,95,29,66,-26.141517660132916,-0.2751738701066623,0.6160077293245615,27.32595476853306,0.3576817510644473,0.10333452321653158,1,31.666666666666668,95.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2018-11,76,21,55,-26.90543941389425,-0.3540189396565033,0.5079468105968041,32.62070269362714,0.5400636947634706,0.2558553943490508,1,25.333333333333332,76.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2018-12,71,18,53,-29.260897274964595,-0.4121253137318957,0.45172686436274556,29.260897274964588,0.6221923504660621,0.2343260033888832,1,23.666666666666668,71.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2019-01,78,20,58,-32.91511696574875,-0.4219886790480609,0.4400324223759778,32.91511696574875,0.5799279775190274,0.296368804070754,1,26.0,78.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2019-02,84,24,60,-25.564758694583308,-0.30434236541170606,0.5803509631071703,29.052843620506685,0.42427269481716934,0.12343345651439741,1,28.0,84.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2019-03,96,32,64,-21.920970684289152,-0.228343444628012,0.6662294190851374,25.908049422797358,0.3428117713956056,0.17176150329306958,1,32.0,96.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2019-04,98,35,63,-17.171446267988745,-0.1752188394692729,0.7361756271147364,17.6724925210628,0.31305299519853447,0.2570074410997684,1,32.666666666666664,98.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2019-05,108,31,77,-35.29127835402195,-0.32677109587057357,0.5493239149658989,37.66235442053374,0.34870636557927265,0.13424536965548842,1,36.0,108.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2019-06,56,26,30,8.288476046564885,0.1480085008315158,1.2698816268164268,6.290549278922969,0.3846153846153982,0.34440757294264,1,18.666666666666668,56.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2019-07,96,32,64,-19.44079829610161,-0.20250831558439178,0.697079211093461,27.907620152213156,0.33529271143813777,0.2650550838057855,1,32.0,96.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2019-08,83,27,56,-17.901624730685146,-0.21568222567090536,0.6901013534264234,23.26007966447464,0.3762752133090953,0.14771833865381145,1,27.666666666666668,83.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2019-09,92,35,57,-5.129539494331975,-0.055755864068825815,0.9089773403584341,14.274457748686988,0.2928258046735217,0.2106711827078916,1,30.666666666666668,92.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2019-10,97,29,68,-28.683521707139793,-0.29570640935195663,0.5887683926358265,36.09648357355118,0.3652588831637455,0.2014247767021188,1,32.333333333333336,97.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2019-11,103,33,70,-24.36470435788866,-0.23655052774649182,0.6593614751527284,27.36470435788869,0.3180535941088339,0.24962353437421078,1,34.333333333333336,103.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2019-12,84,20,64,-40.67176637063737,-0.48418769488854013,0.3927519995058643,42.171766370637314,0.5702245532481721,0.23423086150065853,1,28.0,84.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2020-01,76,28,48,-10.364746509584677,-0.1363782435471668,0.7884607032112204,18.442912136661832,0.38827870932833947,0.23593601091082017,1,25.333333333333332,76.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2020-02,63,20,43,-15.958369598938928,-0.2533074539514116,0.634406374746679,18.815211047860828,0.5416687937608413,0.16117020877225272,1,21.0,63.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2020-03,37,14,23,-2.7640389379620927,-0.07470375508005656,0.8781635638010195,11.435618926641375,0.7529200730079227,0.3188961716238571,1,12.333333333333334,37.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2020-04,63,26,37,2.4176311001665303,0.03837509682804016,1.0679435775780908,7.2344933991971425,0.3947310846405943,0.26684689214967755,1,21.0,63.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2020-05,91,22,69,-40.50371874634555,-0.4450958103994016,0.43022012338870214,42.573426144915366,0.4904703367227899,0.044324895921562045,1,30.333333333333332,91.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2020-06,100,28,72,-31.151709212227193,-0.3115170921222719,0.5679583468634165,36.72680266041849,0.3662844750857357,0.16981947310286058,1,33.333333333333336,100.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2020-07,86,22,64,-37.038340661053674,-0.43067837977969387,0.43414379836511313,39.48674843294405,0.5278520537574972,0.11939825351028803,1,28.666666666666668,86.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2020-08,86,31,55,-10.432623661814297,-0.12130957746295694,0.8089056438258017,19.487375297609155,0.3396625869158123,0.22789272234265473,1,28.666666666666668,86.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2020-09,106,39,67,-16.388986154379076,-0.1546130769281045,0.7659422209138246,31.492928362895142,0.27968311037167054,0.20047190081880834,1,35.333333333333336,106.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2020-10,100,24,76,-37.29846738692303,-0.3729846738692303,0.4777235437453043,38.02277811536612,0.439667208166242,0.14467702970416435,1,33.333333333333336,100.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2020-11,79,23,56,-23.503501707536866,-0.29751267984223884,0.5836056954869885,23.99256457309118,0.4553485383665376,0.3075763073293315,1,26.333333333333332,79.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2020-12,105,34,71,-24.090964551760557,-0.22943775763581484,0.6626782165673231,28.121176135364646,0.3169412478488256,0.18254546180068296,1,35.0,105.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2021-01,93,31,62,-15.183100608584665,-0.16325914632886737,0.749514855033623,20.643608189927036,0.33016613024627595,0.17484671460519383,1,31.0,93.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2021-02,102,31,71,-26.279209694384875,-0.2576393107292635,0.6330623153120403,29.27920969438489,0.3308451810100946,0.09554380669425992,1,34.0,102.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2021-03,111,36,75,-21.575791177269615,-0.19437649709251906,0.7093916204910719,25.4454775212806,0.2848043429443719,0.18718418821317928,1,37.0,111.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2021-04,113,38,75,-22.84198390327534,-0.2021414504714632,0.6946778870929678,22.841983903275345,0.288623854556433,0.1545720383173088,1,37.666666666666664,113.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2021-05,97,30,67,-24.309050038009055,-0.25060876327844384,0.6396198302851979,25.809050038009094,0.34766601296571575,0.20563218140137143,1,32.333333333333336,97.0
COMBINED_RESIDUAL_CONTINUATION_DIAGNOSTIC,2021-06,106,36,70,-19.996558219148426,-0.18864677565234364,0.7106346120055991,24.048074648458552,0.3054472596976769,0.1622702017900665,1,35.333333333333336,106.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2018-08,49,22,27,3.6342379871062,0.07416812218584082,1.1359131670692395,10.712861976683337,0.4938491314906828,0.3129733437691941,1,16.333333333333332,49.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2018-09,53,20,33,-7.345143653148655,-0.13858761609714443,0.771266975990762,13.636040643624293,0.6056407667362967,0.2926415533096802,1,17.666666666666668,53.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2018-10,51,14,37,-18.268702023186773,-0.3582098435918975,0.5347770340766599,19.768702023186798,0.714285714285728,0.38085332878730843,1,17.0,51.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2018-11,44,15,29,-8.465206480067582,-0.1923910563651723,0.7131376480842374,14.28545640773773,0.7127773550537593,0.30109474024401717,1,14.666666666666666,44.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2018-12,35,5,30,-22.675312617035726,-0.6478660747724493,0.24218633671098755,22.675312617035726,1.0000000000000002,0.7930093306443387,1,11.666666666666666,35.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2019-01,46,10,36,-25.20594279748659,-0.5479552782062302,0.32234038924732267,29.52416030104525,0.9999999999999999,0.7040983415804647,1,15.333333333333334,46.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2019-02,37,10,27,-13.637920594938882,-0.3685924485118617,0.5128016181406497,13.637920594938885,1.0,0.24326263858619132,1,12.333333333333334,37.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2019-03,50,21,29,-1.676763339598071,-0.03353526679196142,0.9431949132958355,10.54117237056411,0.5387723086235686,0.3370822560275996,1,16.666666666666668,50.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2019-04,56,18,38,-14.076810267881559,-0.2513716119264564,0.6424765479623732,15.403694904508605,0.5929720968673552,0.2331169508997267,1,18.666666666666668,56.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2019-05,56,14,42,-25.600321841136697,-0.45714860430601245,0.41480809650757794,25.725625747936,0.8266028873591871,0.3021981643644329,1,18.666666666666668,56.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2019-06,29,8,21,-9.452040762002838,-0.32593244006906336,0.5593873390943386,13.432553690193897,1.0,0.20447593439794817,1,9.666666666666666,29.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2019-07,52,18,34,-9.264228396871063,-0.1781582384013666,0.7340875435269077,14.78387336646826,0.5865065044510512,0.2522321116571915,1,17.333333333333332,52.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2019-08,44,13,31,-12.650247190187786,-0.2875056179588133,0.5985919891042252,18.11092322612474,0.7951469221516163,0.31805876886063833,1,14.666666666666666,44.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2019-09,47,22,25,5.694361730157033,0.12115663255653263,1.2167938648899925,6.828928362767661,0.4693276960411788,0.38779767573034607,1,15.666666666666666,47.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2019-10,59,19,40,-15.330539641050306,-0.25983965493305605,0.6227936678918302,20.982486494107903,0.5926094911905836,0.3227253419669848,1,19.666666666666668,59.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2019-11,57,15,42,-22.461759127512273,-0.39406594960547847,0.48886718387395867,22.461759127512273,0.6982169260356086,0.23226280822778536,1,19.0,57.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2019-12,43,13,30,-15.31992371586824,-0.35627729571786604,0.5235781517648739,18.319923715868164,0.8909325173536686,0.2372933956124091,1,14.333333333333334,43.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2020-01,45,14,31,-11.376638242861574,-0.25281418317470167,0.6319043780336768,13.843114749796303,0.7680448799401532,0.25272206695865845,1,15.0,45.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2020-02,38,10,28,-14.525938003552094,-0.38226152640926564,0.4885409880888351,17.403453156865613,1.0,0.3217401156938938,1,12.666666666666666,38.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2020-03,23,10,13,1.4149526568601931,0.061519680733051876,1.113128509843384,4.816938963833863,1.0,0.38502695988977537,1,7.666666666666667,23.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2020-04,31,14,17,3.6536786652562445,0.11786060210504015,1.2301069524527177,5.214059576041327,0.7679762285362062,0.38064421793329867,1,10.333333333333334,31.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2020-05,52,12,40,-24.176256990490028,-0.46492801904788517,0.4115505972347555,24.17625699049003,0.8871316743760613,0.20016083153119527,1,17.333333333333332,52.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2020-06,56,20,36,-10.277092969415435,-0.1835195173109899,0.7211872308049572,17.482613864278246,0.5642682380579946,0.23991793423152946,1,18.666666666666668,56.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2020-07,47,9,38,-28.009853741885223,-0.5959543349337282,0.2793606267076954,31.47947441394068,1.0,0.3599587277592541,1,15.666666666666666,47.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2020-08,55,19,36,-6.806714589082604,-0.12375844707422917,0.8072118952923663,8.753649585184602,0.5263157894736895,0.2569972105436897,1,18.333333333333332,55.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2020-09,59,16,43,-24.916443055304782,-0.42231259415770817,0.4641020320761355,28.09133877524277,0.6951425209953873,0.21515548240475346,1,19.666666666666668,59.0
