entry_time,entry_date,entry_hour,entry_session,direction,entry_deal,volume,entry_price,entry_comment,exit_time,exit_date,exit_hour,exit_session,date,hour,session,exit_deal,exit_price,profit_aed,balance,exit_comment
2022.07.03 23:10:00,2022-07-03,23,night,SHORT,2,0.01,1809.14,A1_M5_MOM_SHORT_HEDG,2022.07.04 02:17:29,2022-07-04,2,night,2022-07-03,23,night,3,1812.65,-3.51,996.49,sl 1812.64
2022.07.04 02:20:00,2022-07-04,2,night,SHORT,4,0.01,1811.32,A1_M5_MOM_SHORT_HEDG,2022.07.04 10:07:02,2022-07-04,10,morning,2022-07-04,2,night,5,1804.28,7.04,1003.53,tp 1804.32
2022.07.08 14:55:00,2022-07-08,14,afternoon,SHORT,6,0.01,1746.92,A1_M5_MOM_SHORT_HEDG,2022.07.11 10:01:40,2022-07-11,10,morning,2022-07-08,14,afternoon,7,1734.54,12.38,1015.91,tp 1734.54
2022.07.12 01:40:00,2022-07-12,1,night,SHORT,8,0.01,1731.90,A1_M5_MOM_SHORT_HEDG,2022.07.13 15:07:14,2022-07-13,15,afternoon,2022-07-12,1,night,9,1744.96,-13.06,1002.85,sl 1744.95
2022.07.13 15:20:00,2022-07-13,15,afternoon,SHORT,10,0.01,1742.74,A1_M5_MOM_SHORT_HEDG,2022.07.13 18:05:02,2022-07-13,18,evening,2022-07-13,15,afternoon,11,1735.71,7.03,1009.88,tp 1735.71
2022.07.18 00:10:00,2022-07-18,0,night,SHORT,12,0.01,1709.56,A1_M5_MOM_SHORT_HEDG,2022.07.18 01:16:28,2022-07-18,1,night,2022-07-18,0,night,13,1713.08,-3.52,1006.36,sl 1713.06
2022.07.18 15:30:00,2022-07-18,15,afternoon,SHORT,14,0.01,1709.94,A1_M5_MOM_SHORT_HEDG,2022.07.19 09:31:42,2022-07-19,9,morning,2022-07-18,15,afternoon,15,1713.45,-3.51,1002.85,sl 1713.44
2022.07.21 15:15:00,2022-07-21,15,afternoon,SHORT,16,0.01,1713.94,A1_M5_MOM_SHORT_HEDG,2022.07.21 19:58:41,2022-07-21,19,evening,2022-07-21,15,afternoon,17,1719.15,-5.21,997.64,sl 1719.15
2022.07.22 07:35:00,2022-07-22,7,morning,SHORT,18,0.01,1716.11,A1_M5_MOM_SHORT_HEDG,2022.07.22 09:23:37,2022-07-22,9,morning,2022-07-22,7,morning,19,1720.82,-4.71,992.93,sl 1720.81
2022.07.25 03:15:00,2022-07-25,3,night,SHORT,20,0.01,1726.83,A1_M5_MOM_SHORT_HEDG,2022.07.25 08:39:37,2022-07-25,8,morning,2022-07-25,3,night,21,1730.33,-3.5,989.43,sl 1730.33
2022.07.25 12:00:00,2022-07-25,12,afternoon,SHORT,22,0.01,1725.98,A1_M5_MOM_SHORT_HEDG,2022.07.25 14:05:29,2022-07-25,14,afternoon,2022-07-25,12,afternoon,23,1718.08,7.9,997.33,tp 1718.08
2022.07.27 18:40:00,2022-07-27,18,evening,SHORT,24,0.01,1727.43,A1_M5_MOM_SHORT_HEDG,2022.07.27 18:40:38,2022-07-27,18,evening,2022-07-27,18,evening,25,1730.96,-3.53,993.8,sl 1730.93
2022.07.28 01:45:00,2022-07-28,1,night,SHORT,26,0.01,1739.75,A1_M5_MOM_SHORT_HEDG,2022.07.28 07:09:36,2022-07-28,7,morning,2022-07-28,1,night,27,1743.27,-3.52,990.28,sl 1743.25
2022.07.28 07:35:00,2022-07-28,7,morning,SHORT,28,0.01,1739.99,A1_M5_MOM_SHORT_HEDG,2022.07.28 07:59:27,2022-07-28,7,morning,2022-07-28,7,morning,29,1744.21,-4.22,986.06,sl 1744.21
2022.07.28 10:45:00,2022-07-28,10,morning,SHORT,30,0.01,1739.94,A1_M5_MOM_SHORT_HEDG,2022.07.28 12:30:42,2022-07-28,12,afternoon,2022-07-28,10,morning,31,1743.46,-3.52,982.54,sl 1743.44
2022.07.29 12:35:00,2022-07-29,12,afternoon,SHORT,32,0.01,1756.94,A1_M5_MOM_SHORT_HEDG,2022.07.29 14:47:42,2022-07-29,14,afternoon,2022-07-29,12,afternoon,33,1762.37,-5.43,977.11,sl 1762.37
