attempt_no,variant_id,regime_owner,mechanic,raw_signal_count,minimum_era_raw_signal_count,parameters_json
33250,1115417314521292,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,217,26,"{""adx_delta_min"":-2.0,""adx_min"":18.0,""chop_episode_age_h4_min"":1,""er_delta_min"":0.0,""er_min"":0.12,""geometry_id"":""FAST"",""h4_state_age_m5_max"":23,""imbalance_min"":0.01,""m5_move_h1_atr_min"":-0.03,""m5_window"":3,""session"":""ASIA"",""slope_alignment_min"":0.0}"
33251,136eb891f62abbeb,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,480,71,"{""adx_delta_min"":0.0,""adx_min"":10.0,""chop_episode_age_h4_min"":2,""er_delta_min"":0.0,""er_min"":0.12,""geometry_id"":""EXTENDED"",""h4_state_age_m5_max"":23,""imbalance_min"":0.0,""m5_move_h1_atr_min"":0.03,""m5_window"":12,""session"":""NY"",""slope_alignment_min"":-0.15}"
33252,14552c9f7efe6e35,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,1672,339,"{""adx_delta_min"":-2.0,""adx_min"":10.0,""chop_episode_age_h4_min"":2,""er_delta_min"":-0.1,""er_min"":0.12,""geometry_id"":""BALANCED"",""h4_state_age_m5_max"":23,""imbalance_min"":-0.03,""m5_move_h1_atr_min"":0.03,""m5_window"":12,""session"":""NY"",""slope_alignment_min"":-0.05}"
33253,161b40a14af92e78,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,1473,301,"{""adx_delta_min"":-0.5,""adx_min"":14.0,""chop_episode_age_h4_min"":4,""er_delta_min"":0.0,""er_min"":0.05,""geometry_id"":""BALANCED"",""h4_state_age_m5_max"":23,""imbalance_min"":0.0,""m5_move_h1_atr_min"":-0.03,""m5_window"":3,""session"":""NY"",""slope_alignment_min"":-0.05}"
33254,16d5fbbe338a8a0a,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,324,47,"{""adx_delta_min"":0.0,""adx_min"":18.0,""chop_episode_age_h4_min"":4,""er_delta_min"":-0.03,""er_min"":0.05,""geometry_id"":""EXTENDED"",""h4_state_age_m5_max"":23,""imbalance_min"":-0.03,""m5_move_h1_atr_min"":0.03,""m5_window"":12,""session"":""ASIA"",""slope_alignment_min"":-0.15}"
33255,179fd9f43013117b,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,1634,321,"{""adx_delta_min"":-2.0,""adx_min"":10.0,""chop_episode_age_h4_min"":2,""er_delta_min"":-0.03,""er_min"":0.05,""geometry_id"":""EXTENDED"",""h4_state_age_m5_max"":3,""imbalance_min"":0.01,""m5_move_h1_atr_min"":-0.03,""m5_window"":3,""session"":""ALL"",""slope_alignment_min"":-0.15}"
33256,17a3c3af5fd0265a,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,1434,280,"{""adx_delta_min"":-2.0,""adx_min"":10.0,""chop_episode_age_h4_min"":4,""er_delta_min"":-0.1,""er_min"":0.12,""geometry_id"":""EXTENDED"",""h4_state_age_m5_max"":23,""imbalance_min"":0.01,""m5_move_h1_atr_min"":0.03,""m5_window"":3,""session"":""ALL"",""slope_alignment_min"":0.0}"
33257,18a9f1c63a7288e8,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,671,124,"{""adx_delta_min"":0.0,""adx_min"":10.0,""chop_episode_age_h4_min"":4,""er_delta_min"":-0.1,""er_min"":0.05,""geometry_id"":""FAST"",""h4_state_age_m5_max"":23,""imbalance_min"":0.0,""m5_move_h1_atr_min"":-0.03,""m5_window"":3,""session"":""ASIA"",""slope_alignment_min"":0.0}"
33258,18b76c9ff7d5d7f4,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,144,16,"{""adx_delta_min"":-2.0,""adx_min"":18.0,""chop_episode_age_h4_min"":2,""er_delta_min"":0.0,""er_min"":0.05,""geometry_id"":""BALANCED"",""h4_state_age_m5_max"":3,""imbalance_min"":0.0,""m5_move_h1_atr_min"":0.0,""m5_window"":12,""session"":""LONDON"",""slope_alignment_min"":-0.15}"
33259,19b97c28424c2afa,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,148,21,"{""adx_delta_min"":-2.0,""adx_min"":18.0,""chop_episode_age_h4_min"":2,""er_delta_min"":-0.03,""er_min"":0.05,""geometry_id"":""EXTENDED"",""h4_state_age_m5_max"":3,""imbalance_min"":0.01,""m5_move_h1_atr_min"":0.0,""m5_window"":3,""session"":""LONDON"",""slope_alignment_min"":0.0}"
33260,1a29efdbce9e4b63,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,205,46,"{""adx_delta_min"":-2.0,""adx_min"":14.0,""chop_episode_age_h4_min"":2,""er_delta_min"":0.0,""er_min"":0.12,""geometry_id"":""BALANCED"",""h4_state_age_m5_max"":3,""imbalance_min"":-0.03,""m5_move_h1_atr_min"":0.03,""m5_window"":12,""session"":""NY"",""slope_alignment_min"":0.0}"
33261,1a5a0009bd399075,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,151,25,"{""adx_delta_min"":0.0,""adx_min"":10.0,""chop_episode_age_h4_min"":1,""er_delta_min"":0.0,""er_min"":0.12,""geometry_id"":""FAST"",""h4_state_age_m5_max"":11,""imbalance_min"":-0.03,""m5_move_h1_atr_min"":-0.03,""m5_window"":12,""session"":""LONDON"",""slope_alignment_min"":-0.05}"
33262,20088682f9412db9,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,326,35,"{""adx_delta_min"":-2.0,""adx_min"":18.0,""chop_episode_age_h4_min"":2,""er_delta_min"":-0.03,""er_min"":0.05,""geometry_id"":""BALANCED"",""h4_state_age_m5_max"":11,""imbalance_min"":0.01,""m5_move_h1_atr_min"":0.03,""m5_window"":12,""session"":""LONDON"",""slope_alignment_min"":0.0}"
33263,2292864297fe53b6,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,1732,367,"{""adx_delta_min"":-0.5,""adx_min"":14.0,""chop_episode_age_h4_min"":4,""er_delta_min"":0.0,""er_min"":0.05,""geometry_id"":""TREND"",""h4_state_age_m5_max"":23,""imbalance_min"":-0.03,""m5_move_h1_atr_min"":0.0,""m5_window"":3,""session"":""NY"",""slope_alignment_min"":0.0}"
33264,22f7339b60a076f4,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,280,52,"{""adx_delta_min"":0.0,""adx_min"":10.0,""chop_episode_age_h4_min"":1,""er_delta_min"":-0.03,""er_min"":0.12,""geometry_id"":""BALANCED"",""h4_state_age_m5_max"":11,""imbalance_min"":0.01,""m5_move_h1_atr_min"":-0.03,""m5_window"":3,""session"":""NY"",""slope_alignment_min"":-0.15}"
33265,2490d66d0486387b,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,216,46,"{""adx_delta_min"":-2.0,""adx_min"":10.0,""chop_episode_age_h4_min"":4,""er_delta_min"":0.0,""er_min"":0.12,""geometry_id"":""EXTENDED"",""h4_state_age_m5_max"":11,""imbalance_min"":0.0,""m5_move_h1_atr_min"":-0.03,""m5_window"":3,""session"":""LONDON"",""slope_alignment_min"":-0.05}"
33266,24db8ed3ce4ecfee,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,500,59,"{""adx_delta_min"":-2.0,""adx_min"":14.0,""chop_episode_age_h4_min"":1,""er_delta_min"":-0.1,""er_min"":0.12,""geometry_id"":""FAST"",""h4_state_age_m5_max"":23,""imbalance_min"":0.01,""m5_move_h1_atr_min"":-0.03,""m5_window"":12,""session"":""LONDON"",""slope_alignment_min"":-0.05}"
33267,27dc392108e8cfb6,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,1506,309,"{""adx_delta_min"":-0.5,""adx_min"":14.0,""chop_episode_age_h4_min"":2,""er_delta_min"":-0.1,""er_min"":0.05,""geometry_id"":""EXTENDED"",""h4_state_age_m5_max"":23,""imbalance_min"":0.0,""m5_move_h1_atr_min"":-0.03,""m5_window"":3,""session"":""ASIA"",""slope_alignment_min"":-0.05}"
33268,28dd456277fb3d2c,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,1853,423,"{""adx_delta_min"":-2.0,""adx_min"":14.0,""chop_episode_age_h4_min"":1,""er_delta_min"":0.0,""er_min"":0.05,""geometry_id"":""TREND"",""h4_state_age_m5_max"":11,""imbalance_min"":-0.03,""m5_move_h1_atr_min"":0.03,""m5_window"":3,""session"":""NY"",""slope_alignment_min"":-0.15}"
33269,292358c3c20f7f67,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,4126,709,"{""adx_delta_min"":0.0,""adx_min"":14.0,""chop_episode_age_h4_min"":2,""er_delta_min"":-0.03,""er_min"":0.05,""geometry_id"":""FAST"",""h4_state_age_m5_max"":23,""imbalance_min"":-0.03,""m5_move_h1_atr_min"":-0.03,""m5_window"":3,""session"":""ALL"",""slope_alignment_min"":0.0}"
33270,299478933187aa29,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,407,59,"{""adx_delta_min"":-0.5,""adx_min"":14.0,""chop_episode_age_h4_min"":1,""er_delta_min"":-0.03,""er_min"":0.05,""geometry_id"":""TREND"",""h4_state_age_m5_max"":3,""imbalance_min"":0.0,""m5_move_h1_atr_min"":-0.03,""m5_window"":12,""session"":""NY"",""slope_alignment_min"":-0.15}"
33271,2e80d9a03a3d3a76,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,264,40,"{""adx_delta_min"":0.0,""adx_min"":10.0,""chop_episode_age_h4_min"":4,""er_delta_min"":0.0,""er_min"":0.05,""geometry_id"":""EXTENDED"",""h4_state_age_m5_max"":3,""imbalance_min"":-0.03,""m5_move_h1_atr_min"":-0.03,""m5_window"":12,""session"":""NY"",""slope_alignment_min"":-0.15}"
33272,2ea6dad7724ad923,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,492,70,"{""adx_delta_min"":-0.5,""adx_min"":14.0,""chop_episode_age_h4_min"":4,""er_delta_min"":-0.03,""er_min"":0.12,""geometry_id"":""EXTENDED"",""h4_state_age_m5_max"":23,""imbalance_min"":0.0,""m5_move_h1_atr_min"":0.0,""m5_window"":12,""session"":""NY"",""slope_alignment_min"":-0.05}"
33273,2fb8a3fc3400b8b6,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,400,53,"{""adx_delta_min"":0.0,""adx_min"":10.0,""chop_episode_age_h4_min"":1,""er_delta_min"":0.0,""er_min"":0.12,""geometry_id"":""TREND"",""h4_state_age_m5_max"":23,""imbalance_min"":0.01,""m5_move_h1_atr_min"":0.03,""m5_window"":3,""session"":""NY"",""slope_alignment_min"":0.0}"
33274,2ff5732a1f20a780,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,5020,943,"{""adx_delta_min"":-2.0,""adx_min"":18.0,""chop_episode_age_h4_min"":2,""er_delta_min"":-0.1,""er_min"":0.05,""geometry_id"":""EXTENDED"",""h4_state_age_m5_max"":23,""imbalance_min"":0.01,""m5_move_h1_atr_min"":-0.03,""m5_window"":3,""session"":""ALL"",""slope_alignment_min"":-0.15}"
33275,30b9ccb04aff16e5,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,268,41,"{""adx_delta_min"":-0.5,""adx_min"":18.0,""chop_episode_age_h4_min"":4,""er_delta_min"":0.0,""er_min"":0.05,""geometry_id"":""TREND"",""h4_state_age_m5_max"":11,""imbalance_min"":0.01,""m5_move_h1_atr_min"":0.03,""m5_window"":12,""session"":""NY"",""slope_alignment_min"":-0.15}"
33276,31e59ae737129107,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,526,84,"{""adx_delta_min"":0.0,""adx_min"":18.0,""chop_episode_age_h4_min"":4,""er_delta_min"":0.0,""er_min"":0.12,""geometry_id"":""FAST"",""h4_state_age_m5_max"":23,""imbalance_min"":-0.03,""m5_move_h1_atr_min"":0.0,""m5_window"":12,""session"":""ALL"",""slope_alignment_min"":-0.15}"
33277,3250f94285401e86,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,329,55,"{""adx_delta_min"":-0.5,""adx_min"":10.0,""chop_episode_age_h4_min"":4,""er_delta_min"":-0.1,""er_min"":0.12,""geometry_id"":""BALANCED"",""h4_state_age_m5_max"":23,""imbalance_min"":-0.03,""m5_move_h1_atr_min"":0.0,""m5_window"":3,""session"":""ASIA"",""slope_alignment_min"":-0.05}"
33278,32556cc5a85ac45d,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,206,42,"{""adx_delta_min"":0.0,""adx_min"":10.0,""chop_episode_age_h4_min"":1,""er_delta_min"":-0.1,""er_min"":0.12,""geometry_id"":""FAST"",""h4_state_age_m5_max"":3,""imbalance_min"":0.01,""m5_move_h1_atr_min"":0.03,""m5_window"":12,""session"":""ALL"",""slope_alignment_min"":-0.15}"
33279,33ebbbbb2c9b7747,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,921,99,"{""adx_delta_min"":0.0,""adx_min"":10.0,""chop_episode_age_h4_min"":1,""er_delta_min"":0.0,""er_min"":0.05,""geometry_id"":""BALANCED"",""h4_state_age_m5_max"":23,""imbalance_min"":-0.03,""m5_move_h1_atr_min"":0.0,""m5_window"":12,""session"":""LONDON"",""slope_alignment_min"":-0.15}"
33280,340983ad45b847ad,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,502,106,"{""adx_delta_min"":0.0,""adx_min"":10.0,""chop_episode_age_h4_min"":4,""er_delta_min"":-0.1,""er_min"":0.12,""geometry_id"":""FAST"",""h4_state_age_m5_max"":11,""imbalance_min"":-0.03,""m5_move_h1_atr_min"":0.03,""m5_window"":12,""session"":""ALL"",""slope_alignment_min"":-0.05}"
33281,351a8d8f51303619,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,149,30,"{""adx_delta_min"":-0.5,""adx_min"":10.0,""chop_episode_age_h4_min"":1,""er_delta_min"":0.0,""er_min"":0.05,""geometry_id"":""EXTENDED"",""h4_state_age_m5_max"":3,""imbalance_min"":0.01,""m5_move_h1_atr_min"":0.03,""m5_window"":3,""session"":""LONDON"",""slope_alignment_min"":0.0}"
33282,3707f58e78e70500,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,382,57,"{""adx_delta_min"":0.0,""adx_min"":14.0,""chop_episode_age_h4_min"":2,""er_delta_min"":-0.03,""er_min"":0.05,""geometry_id"":""FAST"",""h4_state_age_m5_max"":3,""imbalance_min"":0.01,""m5_move_h1_atr_min"":0.03,""m5_window"":12,""session"":""ALL"",""slope_alignment_min"":0.0}"
33283,38b6ddee083adf24,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,1749,389,"{""adx_delta_min"":-2.0,""adx_min"":14.0,""chop_episode_age_h4_min"":1,""er_delta_min"":-0.1,""er_min"":0.12,""geometry_id"":""EXTENDED"",""h4_state_age_m5_max"":23,""imbalance_min"":-0.03,""m5_move_h1_atr_min"":0.03,""m5_window"":12,""session"":""NY"",""slope_alignment_min"":0.0}"
33284,38fe8007c87df1c2,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,129,21,"{""adx_delta_min"":-2.0,""adx_min"":10.0,""chop_episode_age_h4_min"":2,""er_delta_min"":-0.03,""er_min"":0.12,""geometry_id"":""TREND"",""h4_state_age_m5_max"":3,""imbalance_min"":-0.03,""m5_move_h1_atr_min"":0.03,""m5_window"":3,""session"":""LONDON"",""slope_alignment_min"":0.0}"
33285,399ad2f303b8e31b,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,798,136,"{""adx_delta_min"":-2.0,""adx_min"":10.0,""chop_episode_age_h4_min"":4,""er_delta_min"":-0.1,""er_min"":0.05,""geometry_id"":""FAST"",""h4_state_age_m5_max"":11,""imbalance_min"":0.0,""m5_move_h1_atr_min"":-0.03,""m5_window"":3,""session"":""ASIA"",""slope_alignment_min"":0.0}"
33286,3a33c7bf66e03535,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,1023,130,"{""adx_delta_min"":-0.5,""adx_min"":10.0,""chop_episode_age_h4_min"":2,""er_delta_min"":-0.1,""er_min"":0.05,""geometry_id"":""EXTENDED"",""h4_state_age_m5_max"":11,""imbalance_min"":0.01,""m5_move_h1_atr_min"":0.03,""m5_window"":12,""session"":""NY"",""slope_alignment_min"":0.0}"
33287,3a644f085bd4221c,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,107,20,"{""adx_delta_min"":0.0,""adx_min"":14.0,""chop_episode_age_h4_min"":4,""er_delta_min"":-0.03,""er_min"":0.12,""geometry_id"":""FAST"",""h4_state_age_m5_max"":3,""imbalance_min"":0.01,""m5_move_h1_atr_min"":0.0,""m5_window"":3,""session"":""ALL"",""slope_alignment_min"":0.0}"
33288,3baafe54f1aebd5a,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,2033,384,"{""adx_delta_min"":-2.0,""adx_min"":18.0,""chop_episode_age_h4_min"":4,""er_delta_min"":0.0,""er_min"":0.05,""geometry_id"":""TREND"",""h4_state_age_m5_max"":23,""imbalance_min"":0.01,""m5_move_h1_atr_min"":-0.03,""m5_window"":3,""session"":""ALL"",""slope_alignment_min"":0.0}"
33289,3d131b6eba10106f,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,362,67,"{""adx_delta_min"":0.0,""adx_min"":10.0,""chop_episode_age_h4_min"":1,""er_delta_min"":-0.03,""er_min"":0.12,""geometry_id"":""TREND"",""h4_state_age_m5_max"":11,""imbalance_min"":-0.03,""m5_move_h1_atr_min"":0.0,""m5_window"":12,""session"":""NY"",""slope_alignment_min"":-0.15}"
33290,3f5ee518419f4414,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,377,59,"{""adx_delta_min"":0.0,""adx_min"":14.0,""chop_episode_age_h4_min"":1,""er_delta_min"":-0.1,""er_min"":0.05,""geometry_id"":""EXTENDED"",""h4_state_age_m5_max"":11,""imbalance_min"":0.0,""m5_move_h1_atr_min"":0.03,""m5_window"":12,""session"":""ASIA"",""slope_alignment_min"":-0.15}"
33291,3f9fb7d8f9c25c4a,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,689,124,"{""adx_delta_min"":-0.5,""adx_min"":10.0,""chop_episode_age_h4_min"":1,""er_delta_min"":-0.1,""er_min"":0.05,""geometry_id"":""FAST"",""h4_state_age_m5_max"":11,""imbalance_min"":0.01,""m5_move_h1_atr_min"":0.0,""m5_window"":12,""session"":""ASIA"",""slope_alignment_min"":-0.05}"
33292,43a8578b50389d8f,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,270,40,"{""adx_delta_min"":-0.5,""adx_min"":10.0,""chop_episode_age_h4_min"":4,""er_delta_min"":0.0,""er_min"":0.05,""geometry_id"":""BALANCED"",""h4_state_age_m5_max"":3,""imbalance_min"":0.0,""m5_move_h1_atr_min"":-0.03,""m5_window"":12,""session"":""NY"",""slope_alignment_min"":-0.05}"
33293,4458097021f0d2a4,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,1159,211,"{""adx_delta_min"":-0.5,""adx_min"":18.0,""chop_episode_age_h4_min"":2,""er_delta_min"":-0.03,""er_min"":0.05,""geometry_id"":""EXTENDED"",""h4_state_age_m5_max"":23,""imbalance_min"":0.0,""m5_move_h1_atr_min"":-0.03,""m5_window"":12,""session"":""NY"",""slope_alignment_min"":-0.15}"
33294,4711c6ab169c9b89,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,237,38,"{""adx_delta_min"":0.0,""adx_min"":14.0,""chop_episode_age_h4_min"":1,""er_delta_min"":-0.03,""er_min"":0.12,""geometry_id"":""TREND"",""h4_state_age_m5_max"":11,""imbalance_min"":0.01,""m5_move_h1_atr_min"":0.0,""m5_window"":3,""session"":""NY"",""slope_alignment_min"":-0.15}"
33295,47504bf1581473f0,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,204,24,"{""adx_delta_min"":-2.0,""adx_min"":18.0,""chop_episode_age_h4_min"":2,""er_delta_min"":0.0,""er_min"":0.12,""geometry_id"":""EXTENDED"",""h4_state_age_m5_max"":23,""imbalance_min"":0.01,""m5_move_h1_atr_min"":-0.03,""m5_window"":12,""session"":""LONDON"",""slope_alignment_min"":-0.15}"
33296,4873eb7413b1bbc0,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,253,42,"{""adx_delta_min"":-2.0,""adx_min"":14.0,""chop_episode_age_h4_min"":4,""er_delta_min"":-0.03,""er_min"":0.12,""geometry_id"":""TREND"",""h4_state_age_m5_max"":23,""imbalance_min"":0.0,""m5_move_h1_atr_min"":0.03,""m5_window"":3,""session"":""ASIA"",""slope_alignment_min"":-0.05}"
33297,4de8b7dce550995a,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,240,24,"{""adx_delta_min"":-2.0,""adx_min"":18.0,""chop_episode_age_h4_min"":1,""er_delta_min"":0.0,""er_min"":0.12,""geometry_id"":""EXTENDED"",""h4_state_age_m5_max"":23,""imbalance_min"":0.0,""m5_move_h1_atr_min"":-0.03,""m5_window"":12,""session"":""ASIA"",""slope_alignment_min"":-0.05}"
33298,4f43eb3a977271b5,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,641,138,"{""adx_delta_min"":-0.5,""adx_min"":10.0,""chop_episode_age_h4_min"":2,""er_delta_min"":-0.03,""er_min"":0.05,""geometry_id"":""TREND"",""h4_state_age_m5_max"":11,""imbalance_min"":0.0,""m5_move_h1_atr_min"":-0.03,""m5_window"":12,""session"":""ASIA"",""slope_alignment_min"":0.0}"
33299,4faccde2d3f270a9,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,259,49,"{""adx_delta_min"":-2.0,""adx_min"":18.0,""chop_episode_age_h4_min"":4,""er_delta_min"":0.0,""er_min"":0.05,""geometry_id"":""BALANCED"",""h4_state_age_m5_max"":11,""imbalance_min"":-0.03,""m5_move_h1_atr_min"":-0.03,""m5_window"":12,""session"":""ASIA"",""slope_alignment_min"":-0.05}"
33300,5025a1074d795a7d,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,953,205,"{""adx_delta_min"":0.0,""adx_min"":10.0,""chop_episode_age_h4_min"":1,""er_delta_min"":0.0,""er_min"":0.12,""geometry_id"":""EXTENDED"",""h4_state_age_m5_max"":23,""imbalance_min"":0.0,""m5_move_h1_atr_min"":0.03,""m5_window"":3,""session"":""ALL"",""slope_alignment_min"":-0.05}"
33301,503e90b522c82260,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,169,30,"{""adx_delta_min"":-2.0,""adx_min"":10.0,""chop_episode_age_h4_min"":2,""er_delta_min"":-0.03,""er_min"":0.12,""geometry_id"":""EXTENDED"",""h4_state_age_m5_max"":3,""imbalance_min"":0.01,""m5_move_h1_atr_min"":0.0,""m5_window"":3,""session"":""NY"",""slope_alignment_min"":-0.15}"
33302,508b470a6e303373,CHOP,CHOP_ADX_ER_EXIT_PRESSURE,3738,644,"{""adx_delta_min"":-2.0,""adx_min"":10.0,""chop_episode_age_h4_min"":1,""er_delta_min"":-0.03,""er_min"":0.05,""geometry_id"":""BALANCED"",""h4_state_age_m5_max"":11,""imbalance_min"":0.01,""m5_move_h1_atr_min"":0.0,""m5_window"":12,""session"":""ALL"",""slope_alignment_min"":0.0}"
