family_id,direction,barrier_profile_id,segment,profile_id,session_utc,volatility_bin,trend_alignment,events,wins,win_rate_pct,stress_net_usd,stress_net_r,stress_profit_factor,average_stress_r,max_closed_drawdown_r,source_days,events_per_source_day,active_exit_months,positive_exit_month_share,top_five_winners_removed_net_r,top_ten_winners_removed_net_r,bootstrap_mean_stress_r_p025
session_opening_drive_v1,SHORT,stop_1p00_target_1p50_h240,exam,NEW_YORK,NEW_YORK,NORMAL,NEUTRAL,2,1,50.0,8.005680957792556,0.40269281517251887,1.3786277265099225,0.20134640758625943,1.0635587068184922,624,0.003205128205128205,2,0.5,-1.0635587068184922,-1.0635587068184922,
session_opening_drive_v1,SHORT,stop_1p00_target_1p50_h240,internal_test,LONDON,LONDON,NORMAL,ALIGNED,1,0,0.0,-2.1935008973623047,-1.1591806620841578,0.0,-1.1591806620841578,1.1591806620841578,620,0.0016129032258064516,1,0.0,-1.1591806620841578,-1.1591806620841578,
session_opening_drive_v1,SHORT,stop_1p00_target_1p50_h240,internal_test,NEW_YORK,NEW_YORK,HIGH,ALIGNED,1,0,0.0,-3.550858584115253,-1.0926917970320782,0.0,-1.0926917970320782,1.0926917970320782,620,0.0016129032258064516,1,0.0,-1.0926917970320782,-1.0926917970320782,
session_opening_drive_v1,SHORT,stop_1p00_target_1p50_h240,internal_test,NEW_YORK,NEW_YORK,NORMAL,ALIGNED,1,0,0.0,-3.421311231861263,-1.096967658254157,0.0,-1.096967658254157,1.096967658254157,620,0.0016129032258064516,1,0.0,-1.096967658254157,-1.096967658254157,
session_opening_drive_v1,SHORT,stop_1p00_target_1p50_h240,train,LONDON,LONDON,NORMAL,ALIGNED,2,0,0.0,-6.3894916602202,-2.214101926657114,0.0,-1.107050963328557,2.214101926657114,1244,0.001607717041800643,2,0.0,-2.214101926657114,-2.214101926657114,
session_opening_drive_v1,SHORT,stop_1p00_target_1p50_h240,train,NEW_YORK,NEW_YORK,HIGH,ALIGNED,1,1,100.0,1.0383070131625423,1.1574480140999175,,1.1574480140999175,0.0,1244,0.0008038585209003215,1,1.0,0.0,0.0,
session_opening_drive_v1,SHORT,stop_1p00_target_1p50_h240,train,NEW_YORK,NEW_YORK,LOW,ALIGNED,1,1,100.0,2.990907444832197,1.362756356692406,,1.362756356692406,0.0,1244,0.0008038585209003215,1,1.0,0.0,0.0,
session_opening_drive_v1,SHORT,stop_1p00_target_1p50_h240,train,NEW_YORK,NEW_YORK,NORMAL,ALIGNED,1,1,100.0,0.6038311772247703,1.0007737844072266,,1.0007737844072266,0.0,1244,0.0008038585209003215,1,1.0,0.0,0.0,
session_opening_drive_v1,SHORT,stop_1p00_target_1p50_h240,validation,NEW_YORK,NEW_YORK,HIGH,ALIGNED,7,3,42.857142857142854,-1.3747509138685574,-0.3709220900753445,0.9175664099784374,-0.05298887001076353,3.386054279653016,621,0.011272141706924315,6,0.5,-4.499647412884967,-4.499647412884967,
session_range_break_v1,LONG,stop_0p50_target_0p75_h120,exam,LONDON_ASIA,LONDON,HIGH,ALIGNED,9,3,33.333333333333336,-12.101105588930295,-2.507858639189114,0.6198045589479365,-0.2786509599099016,5.1911375134323166,624,0.014423076923076924,6,0.3333333333333333,-6.59623543157029,-6.59623543157029,
session_range_break_v1,LONG,stop_0p50_target_0p75_h120,exam,LONDON_ASIA,LONDON,LOW,ALIGNED,7,1,14.285714285714286,-8.137605735946737,-5.233583242262478,0.2175823978273557,-0.7476547488946396,5.233583242262477,624,0.011217948717948718,4,0.25,-6.688989649171597,-6.688989649171597,
session_range_break_v1,LONG,stop_0p50_target_0p75_h120,exam,LONDON_ASIA,LONDON,NORMAL,ALIGNED,28,10,35.714285714285715,-9.720477218237999,-7.029662555002734,0.6626645512952825,-0.25105937696438335,10.301204777527742,624,0.04487179487179487,10,0.4,-14.034518373872931,-20.83878994038383,
session_range_break_v1,LONG,stop_0p50_target_0p75_h120,exam,NEW_YORK_LONDON,NEW_YORK,HIGH,ALIGNED,77,19,24.675324675324674,-104.12107188227962,-40.27418784344948,0.3895587672322837,-0.523041400564279,40.27418784344948,624,0.1233974358974359,23,0.2608695652173913,-47.45237219185655,-54.31610881386734,
session_range_break_v1,LONG,stop_0p50_target_0p75_h120,exam,NEW_YORK_LONDON,NEW_YORK,HIGH,NEUTRAL,8,2,25.0,-20.234375261982667,-3.8864284725947584,0.4155894029250445,-0.4858035590743448,4.30813427972319,624,0.01282051282051282,8,0.25,-6.650167693821424,-6.650167693821424,
session_range_break_v1,LONG,stop_0p50_target_0p75_h120,exam,NEW_YORK_LONDON,NEW_YORK,LOW,ALIGNED,4,2,50.0,7.789284758845699,0.5455969566203349,1.2371325934466129,0.13639923915508373,1.1592823233393383,624,0.00641025641025641,4,0.5,-2.300809638566909,-2.300809638566909,
session_range_break_v1,LONG,stop_0p50_target_0p75_h120,exam,NEW_YORK_LONDON,NEW_YORK,LOW,NEUTRAL,1,0,0.0,-13.240773873560183,-1.0233747511657851,0.0,-1.0233747511657851,1.0233747511657851,624,0.0016025641025641025,1,0.0,-1.0233747511657851,-1.0233747511657851,
session_range_break_v1,LONG,stop_0p50_target_0p75_h120,exam,NEW_YORK_LONDON,NEW_YORK,NORMAL,ALIGNED,25,6,24.0,-37.41730469874149,-12.80267778523504,0.3944643004486182,-0.5121071114094017,13.810660138396281,624,0.04006410256410257,11,0.2727272727272727,-19.809616833652182,-21.142729974004922,
session_range_break_v1,LONG,stop_0p50_target_0p75_h120,exam,NEW_YORK_LONDON,NEW_YORK,NORMAL,NEUTRAL,1,0,0.0,-3.497106134981954,-1.0942508024324773,0.0,-1.0942508024324773,1.0942508024324773,624,0.0016025641025641025,1,0.0,-1.0942508024324773,-1.0942508024324773,
session_range_break_v1,LONG,stop_0p50_target_0p75_h120,internal_test,LONDON_ASIA,LONDON,HIGH,ALIGNED,1,0,0.0,-1.564096955096324,-1.2385142513249683,0.0,-1.2385142513249683,1.2385142513249683,620,0.0016129032258064516,1,0.0,-1.2385142513249683,-1.2385142513249683,
session_range_break_v1,LONG,stop_0p50_target_0p75_h120,internal_test,LONDON_ASIA,LONDON,NORMAL,ALIGNED,1,0,0.0,-1.3971607938569326,-1.2748451208188027,0.0,-1.2748451208188027,1.2748451208188027,620,0.0016129032258064516,1,0.0,-1.2748451208188027,-1.2748451208188027,
session_range_break_v1,LONG,stop_0p50_target_0p75_h120,internal_test,NEW_YORK_LONDON,NEW_YORK,HIGH,ALIGNED,59,21,35.59322033898305,-27.38758897391356,-19.80269378032964,0.5739451495149313,-0.3356388776327059,21.315089988987875,620,0.09516129032258064,21,0.3333333333333333,-26.466623782648902,-32.87793988204079,
session_range_break_v1,LONG,stop_0p50_target_0p75_h120,internal_test,NEW_YORK_LONDON,NEW_YORK,HIGH,NEUTRAL,7,0,0.0,-11.86771524327505,-8.604658844375079,0.0,-1.2292369777678684,8.604658844375079,620,0.01129032258064516,7,0.0,-8.604658844375079,-8.604658844375079,
session_range_break_v1,LONG,stop_0p50_target_0p75_h120,internal_test,NEW_YORK_LONDON,NEW_YORK,NORMAL,ALIGNED,1,0,0.0,-1.5566043363291504,-1.2399377911778158,0.0,-1.2399377911778158,1.2399377911778158,620,0.0016129032258064516,1,0.0,-1.2399377911778158,-1.2399377911778158,
session_range_break_v1,LONG,stop_0p50_target_0p75_h120,train,LONDON_ASIA,LONDON,HIGH,ALIGNED,1,1,100.0,0.974030844497439,1.14460669683047,,1.14460669683047,0.0,1244,0.0008038585209003215,1,1.0,0.0,0.0,
session_range_break_v1,LONG,stop_0p50_target_0p75_h120,train,LONDON_ASIA,LONDON,LOW,ALIGNED,1,0,0.0,-1.4527863013614832,-1.2750246072581453,0.0,-1.2750246072581453,1.2750246072581453,1244,0.0008038585209003215,1,0.0,-1.2750246072581453,-1.2750246072581453,
session_range_break_v1,LONG,stop_0p50_target_0p75_h120,train,LONDON_ASIA,LONDON,NORMAL,ALIGNED,4,1,25.0,-1.9047245962019839,-3.833398391490162,0.24354735049096674,-0.9583495978725405,5.067598605118489,1244,0.003215434083601286,4,0.25,-5.067598605118489,-5.067598605118489,
session_range_break_v1,LONG,stop_0p50_target_0p75_h120,train,NEW_YORK_LONDON,NEW_YORK,HIGH,ALIGNED,23,7,30.434782608695652,-12.846482885108205,-12.927621455334704,0.3826821632166107,-0.5620704980580306,14.120602336557718,1244,0.018488745980707395,19,0.3157894736842105,-18.9131675677753,-20.941597156329827,
session_range_break_v1,LONG,stop_0p50_target_0p75_h120,train,NEW_YORK_LONDON,NEW_YORK,HIGH,NEUTRAL,4,3,75.0,2.590178212022991,2.03755392194808,2.3370501332629527,0.5093884804870199,1.5239173694823318,1244,0.003215434083601286,4,0.75,-1.5239173694823314,-1.5239173694823314,
session_range_break_v1,LONG,stop_0p50_target_0p75_h120,train,NEW_YORK_LONDON,NEW_YORK,NORMAL,ALIGNED,1,0,0.0,-1.185333531602459,-1.3406956891509583,0.0,-1.3406956891509583,1.3406956891509583,1244,0.0008038585209003215,1,0.0,-1.3406956891509583,-1.3406956891509583,
session_range_break_v1,LONG,stop_0p50_target_0p75_h120,validation,LONDON_ASIA,LONDON,HIGH,ALIGNED,7,5,71.42857142857143,6.552349660006182,3.65922946095296,2.422312783559118,0.5227470658504227,1.3332814126967563,621,0.011272141706924315,6,0.8333333333333334,-2.572731893610844,-2.572731893610844,
session_range_break_v1,LONG,stop_0p50_target_0p75_h120,validation,LONDON_ASIA,LONDON,NORMAL,ALIGNED,1,0,0.0,-1.1882577707439799,-1.3395725460348442,0.0,-1.3395725460348442,1.3395725460348442,621,0.001610305958132045,1,0.0,-1.3395725460348442,-1.3395725460348442,
session_range_break_v1,LONG,stop_0p50_target_0p75_h120,validation,NEW_YORK_LONDON,NEW_YORK,HIGH,ALIGNED,61,19,31.147540983606557,-37.0615822000689,-27.50520708064438,0.466854203860021,-0.45090503410892424,35.28544195086913,621,0.09822866344605476,24,0.2916666666666667,-34.195550437199245,-40.558868321533666,
session_range_break_v1,LONG,stop_0p50_target_0p75_h120,validation,NEW_YORK_LONDON,NEW_YORK,HIGH,NEUTRAL,1,1,100.0,2.2651130025675785,1.323315233777444,,1.323315233777444,0.0,621,0.001610305958132045,1,1.0,0.0,0.0,
session_range_break_v1,LONG,stop_0p50_target_0p75_h120,validation,NEW_YORK_LONDON,NEW_YORK,NORMAL,ALIGNED,1,0,0.0,-1.4374630815484073,-1.265096466438195,0.0,-1.265096466438195,1.265096466438195,621,0.001610305958132045,1,0.0,-1.265096466438195,-1.265096466438195,
session_range_break_v1,LONG,stop_0p75_target_1p125_h240,exam,LONDON_ASIA,LONDON,HIGH,ALIGNED,9,3,33.333333333333336,-16.79983546672832,-2.172489424417684,0.6604463404943187,-0.24138771382418703,4.961342007246401,624,0.014423076923076924,6,0.3333333333333333,-6.398073952671786,-6.398073952671786,
session_range_break_v1,LONG,stop_0p75_target_1p125_h240,exam,LONDON_ASIA,LONDON,LOW,ALIGNED,7,1,14.285714285714286,-11.155800965029853,-4.990184227698318,0.2275800853412885,-0.7128834610997598,4.990184227698318,624,0.011217948717948718,4,0.25,-6.460455165637718,-6.460455165637718,
session_range_break_v1,LONG,stop_0p75_target_1p125_h240,exam,LONDON_ASIA,LONDON,NORMAL,ALIGNED,28,12,42.857142857142854,7.262634593101486,-0.6943335767552181,0.9608251606677399,-0.024797627741257773,9.539913927321466,624,0.04487179487179487,10,0.5,-7.871939357790139,-14.932130501352725,
session_range_break_v1,LONG,stop_0p75_target_1p125_h240,exam,NEW_YORK_LONDON,NEW_YORK,HIGH,ALIGNED,77,22,28.571428571428573,-124.25193005919488,-29.204482239715716,0.5129254388844273,-0.3792789901261781,29.597977985070248,624,0.1233974358974359,23,0.2608695652173913,-36.49164325845845,-43.597307906884154,
session_range_break_v1,LONG,stop_0p75_target_1p125_h240,exam,NEW_YORK_LONDON,NEW_YORK,HIGH,NEUTRAL,8,3,37.5,-21.151650986626727,-1.0939128824664057,0.7951823355999664,-0.13673911030830066,4.206428947473356,624,0.01282051282051282,8,0.375,-5.34091083242636,-5.34091083242636,
session_range_break_v1,LONG,stop_0p75_target_1p125_h240,exam,NEW_YORK_LONDON,NEW_YORK,LOW,ALIGNED,4,1,25.0,-9.016895612956816,-1.8030779868434064,0.4428122214371782,-0.4507694967108516,2.1298446915048683,624,0.00641025641025641,4,0.25,-3.236032907064405,-3.236032907064405,
session_range_break_v1,LONG,stop_0p75_target_1p125_h240,exam,NEW_YORK_LONDON,NEW_YORK,LOW,NEUTRAL,1,0,0.0,-19.709945532562497,-1.0155831674438642,0.0,-1.0155831674438642,1.0155831674438642,624,0.0016025641025641025,1,0.0,-1.0155831674438642,-1.0155831674438642,
session_range_break_v1,LONG,stop_0p75_target_1p125_h240,exam,NEW_YORK_LONDON,NEW_YORK,NORMAL,ALIGNED,25,8,32.0,-36.10905945044657,-6.874510431069009,0.6228137365703245,-0.27498041724276034,8.210146703140701,624,0.04006410256410257,11,0.36363636363636365,-14.055632492299308,-18.225770919016316,
session_range_break_v1,LONG,stop_0p75_target_1p125_h240,exam,NEW_YORK_LONDON,NEW_YORK,NORMAL,NEUTRAL,1,0,0.0,-5.095051563583588,-1.062833868288255,0.0,-1.062833868288255,1.062833868288255,624,0.0016025641025641025,1,0.0,-1.062833868288255,-1.062833868288255,
session_range_break_v1,LONG,stop_0p75_target_1p125_h240,internal_test,LONDON_ASIA,LONDON,HIGH,ALIGNED,1,0,0.0,-2.1955377937558245,-1.1590095008834058,0.0,-1.1590095008834058,1.1590095008834058,620,0.0016129032258064516,1,0.0,-1.1590095008834058,-1.1590095008834058,
session_range_break_v1,LONG,stop_0p75_target_1p125_h240,internal_test,LONDON_ASIA,LONDON,NORMAL,ALIGNED,1,0,0.0,-1.94513355189651,-1.1832300805458262,0.0,-1.1832300805458262,1.1832300805458262,620,0.0016129032258064516,1,0.0,-1.1832300805458262,-1.1832300805458262,
session_range_break_v1,LONG,stop_0p75_target_1p125_h240,internal_test,NEW_YORK_LONDON,NEW_YORK,HIGH,ALIGNED,59,22,37.28813559322034,-28.982684044182385,-12.908482876634066,0.6964596933838723,-0.21878784536667906,13.309565018825769,620,0.09516129032258064,21,0.3333333333333333,-19.823909561529522,-26.584810346818518,
session_range_break_v1,LONG,stop_0p75_target_1p125_h240,internal_test,NEW_YORK_LONDON,NEW_YORK,HIGH,NEUTRAL,7,1,14.285714285714286,-12.929608023318394,-5.571056468318569,0.1895313781865646,-0.7958652097597955,5.571056468318568,620,0.01129032258064516,7,0.14285714285714285,-6.8738706451747,-6.8738706451747,
session_range_break_v1,LONG,stop_0p75_target_1p125_h240,internal_test,NEW_YORK_LONDON,NEW_YORK,NORMAL,ALIGNED,1,0,0.0,-2.1842988656048368,-1.1599585274518422,0.0,-1.1599585274518422,1.1599585274518422,620,0.0016129032258064516,1,0.0,-1.1599585274518422,-1.1599585274518422,
session_range_break_v1,LONG,stop_0p75_target_1p125_h240,train,LONDON_ASIA,LONDON,HIGH,ALIGNED,1,0,0.0,-1.5813225111641056,-1.2388330043498055,0.0,-1.2388330043498055,1.2388330043498055,1244,0.0008038585209003215,1,0.0,-1.2388330043498055,-1.2388330043498055,
session_range_break_v1,LONG,stop_0p75_target_1p125_h240,train,LONDON_ASIA,LONDON,LOW,ALIGNED,1,0,0.0,-2.027356535375672,-1.1861939446368794,0.0,-1.1861939446368794,1.1861939446368794,1244,0.0008038585209003215,1,0.0,-1.1861939446368794,-1.1861939446368794,
session_range_break_v1,LONG,stop_0p75_target_1p125_h240,train,LONDON_ASIA,LONDON,NORMAL,ALIGNED,4,1,25.0,-2.2570868943024074,-3.056564191711759,0.3020530016444742,-0.76414104792794,4.379364334130688,1244,0.003215434083601286,4,0.25,-4.379364334130687,-4.379364334130687,
session_range_break_v1,LONG,stop_0p75_target_1p125_h240,train,NEW_YORK_LONDON,NEW_YORK,HIGH,ALIGNED,23,5,21.73913043478261,-22.470004376640528,-15.462656266623362,0.2903517578111921,-0.6722894028966678,16.924064736697567,1244,0.018488745980707395,19,0.2631578947368421,-21.789184200514644,-21.789184200514644,
session_range_break_v1,LONG,stop_0p75_target_1p125_h240,train,NEW_YORK_LONDON,NEW_YORK,HIGH,NEUTRAL,4,4,100.0,6.6357822354262375,5.018234616014741,,1.2545586540036853,0.0,1244,0.003215434083601286,4,1.0,0.0,0.0,
session_range_break_v1,LONG,stop_0p75_target_1p125_h240,train,NEW_YORK_LONDON,NEW_YORK,NORMAL,ALIGNED,1,0,0.0,-1.6273926585149132,-1.2271304594340477,0.0,-1.2271304594340477,1.2271304594340477,1244,0.0008038585209003215,1,0.0,-1.2271304594340477,-1.2271304594340477,
session_range_break_v1,LONG,stop_0p75_target_1p125_h240,validation,LONDON_ASIA,LONDON,HIGH,ALIGNED,7,6,85.71428571428571,14.27532188923972,6.762912233513732,6.831938570012779,0.9661303190733904,1.159633653942777,621,0.011272141706924315,6,1.0,0.08451034223058329,-1.1596336539427776,
session_range_break_v1,LONG,stop_0p75_target_1p125_h240,validation,LONDON_ASIA,LONDON,NORMAL,ALIGNED,1,0,0.0,-1.6317790172271947,-1.2263816973566064,0.0,-1.2263816973566064,1.2263816973566064,621,0.001610305958132045,1,0.0,-1.2263816973566064,-1.2263816973566064,
session_range_break_v1,LONG,stop_0p75_target_1p125_h240,validation,NEW_YORK_LONDON,NEW_YORK,HIGH,ALIGNED,61,22,36.0655737704918,-24.902826588056545,-15.376634717138058,0.658914255499612,-0.25207597896947637,19.419910673228987,621,0.09822866344605476,24,0.375,-22.378805311619686,-29.2244474243993,
session_range_break_v1,LONG,stop_0p75_target_1p125_h240,validation,NEW_YORK_LONDON,NEW_YORK,HIGH,NEUTRAL,1,0,0.0,-2.873619947012023,-1.1192098135669917,0.0,-1.1192098135669917,1.1192098135669917,621,0.001610305958132045,1,0.0,-1.1192098135669917,-1.1192098135669917,
session_range_break_v1,LONG,stop_0p75_target_1p125_h240,validation,NEW_YORK_LONDON,NEW_YORK,NORMAL,ALIGNED,1,1,100.0,2.255342280706196,1.3232690223745336,,1.3232690223745336,0.0,621,0.001610305958132045,1,1.0,0.0,0.0,
session_range_break_v1,LONG,stop_1p00_target_1p50_h240,exam,LONDON_ASIA,LONDON,HIGH,ALIGNED,9,2,22.22222222222222,-37.39752495293199,-4.509236960153297,0.3865284841816441,-0.5010263289059219,7.35036076473426,624,0.014423076923076924,6,0.3333333333333333,-7.35036076473426,-7.35036076473426,
session_range_break_v1,LONG,stop_1p00_target_1p50_h240,exam,LONDON_ASIA,LONDON,LOW,ALIGNED,7,2,28.571428571428573,-4.128065123887792,-2.36971037121632,0.5504238837256662,-0.33853005303090283,3.7932849238824535,624,0.011217948717948718,4,0.5,-5.270988127337062,-5.270988127337062,
session_range_break_v1,LONG,stop_1p00_target_1p50_h240,exam,LONDON_ASIA,LONDON,NORMAL,ALIGNED,28,13,46.42857142857143,31.088429765409543,2.4595927029218885,1.1511578137999419,0.08784259653292459,8.88017042197524,624,0.04487179487179487,10,0.5,-4.811907880576925,-11.996616705734926,
session_range_break_v1,LONG,stop_1p00_target_1p50_h240,exam,NEW_YORK_LONDON,NEW_YORK,HIGH,ALIGNED,77,29,37.66233766233766,-41.01701321065389,-9.688580628598514,0.8106043914745394,-0.12582572244933135,12.608384074028846,624,0.1233974358974359,23,0.4782608695652174,-17.037221495637752,-24.302694215194553,
session_range_break_v1,LONG,stop_1p00_target_1p50_h240,exam,NEW_YORK_LONDON,NEW_YORK,HIGH,NEUTRAL,8,3,37.5,-27.408682796984543,-0.9485061416327425,0.8195659000108719,-0.11856326770409276,4.155534201245096,624,0.01282051282051282,8,0.375,-5.256800913407689,-5.256800913407689,
session_range_break_v1,LONG,stop_1p00_target_1p50_h240,exam,NEW_YORK_LONDON,NEW_YORK,LOW,ALIGNED,4,2,50.0,16.77492368435579,0.7712997488081124,1.3584801872024308,0.1928249372020281,1.0799624804776458,624,0.00641025641025641,4,0.5,-2.1515826434574072,-2.1515826434574072,
session_range_break_v1,LONG,stop_1p00_target_1p50_h240,exam,NEW_YORK_LONDON,NEW_YORK,LOW,NEUTRAL,1,0,0.0,-26.1791171915639,-1.0116873755828688,0.0,-1.0116873755828688,1.0116873755828688,624,0.0016025641025641025,1,0.0,-1.0116873755828688,-1.0116873755828688,
session_range_break_v1,LONG,stop_1p00_target_1p50_h240,exam,NEW_YORK_LONDON,NEW_YORK,NORMAL,ALIGNED,25,10,40.0,-10.825611449087006,-1.444290098544826,0.9088852787506708,-0.05777160394179306,5.9141533206921,624,0.04006410256410257,11,0.45454545454545453,-8.72639690826261,-15.851336411298716,
session_range_break_v1,LONG,stop_1p00_target_1p50_h240,exam,NEW_YORK_LONDON,NEW_YORK,NORMAL,NEUTRAL,1,0,0.0,-6.692996992185221,-1.047125401216144,0.0,-1.047125401216144,1.047125401216144,624,0.0016025641025641025,1,0.0,-1.047125401216144,-1.047125401216144,
session_range_break_v1,LONG,stop_1p00_target_1p50_h240,internal_test,LONDON_ASIA,LONDON,HIGH,ALIGNED,1,1,100.0,3.4874297541780885,1.3807428743374468,,1.3807428743374468,0.0,620,0.0016129032258064516,1,1.0,0.0,0.0,
session_range_break_v1,LONG,stop_1p00_target_1p50_h240,internal_test,LONDON_ASIA,LONDON,NORMAL,ALIGNED,1,0,0.0,-2.4931063099365423,-1.1374225604095454,0.0,-1.1374225604095454,1.1374225604095454,620,0.0016129032258064516,1,0.0,-1.1374225604095454,-1.1374225604095454,
session_range_break_v1,LONG,stop_1p00_target_1p50_h240,internal_test,NEW_YORK_LONDON,NEW_YORK,HIGH,ALIGNED,59,23,38.983050847457626,-27.463107269418714,-8.219747467519824,0.7946503230722141,-0.13931775368677665,12.932114561590453,620,0.09516129032258064,21,0.3333333333333333,-15.279456388505121,-22.221452017105193,
session_range_break_v1,LONG,stop_1p00_target_1p50_h240,internal_test,NEW_YORK_LONDON,NEW_YORK,HIGH,NEUTRAL,7,1,14.285714285714286,-16.54352829035083,-5.307010124706473,0.20304642037764586,-0.7581443035294961,5.307010124706473,620,0.01129032258064516,7,0.14285714285714285,-6.65912075734858,-6.65912075734858,
session_range_break_v1,LONG,stop_1p00_target_1p50_h240,internal_test,NEW_YORK_LONDON,NEW_YORK,NORMAL,ALIGNED,1,0,0.0,-2.811993394880978,-1.1199688955890366,0.0,-1.1199688955890366,1.1199688955890366,620,0.0016129032258064516,1,0.0,-1.1199688955890366,-1.1199688955890366,
session_range_break_v1,LONG,stop_1p00_target_1p50_h240,train,LONDON_ASIA,LONDON,HIGH,ALIGNED,1,0,0.0,-2.008024922292882,-1.1798388041011159,0.0,-1.1798388041011159,1.1798388041011159,1244,0.0008038585209003215,1,0.0,-1.1798388041011159,-1.1798388041011159,
session_range_break_v1,LONG,stop_1p00_target_1p50_h240,train,LONDON_ASIA,LONDON,LOW,ALIGNED,1,0,0.0,-2.597065658278522,-1.139645458477607,0.0,-1.139645458477607,1.139645458477607,1244,0.0008038585209003215,1,0.0,-1.139645458477607,-1.139645458477607,
session_range_break_v1,LONG,stop_1p00_target_1p50_h240,train,LONDON_ASIA,LONDON,NORMAL,ALIGNED,4,2,50.0,-0.19793167236197806,-0.17245754278392478,0.9366563493372143,-0.043114385695981194,2.7225703125639873,1244,0.003215434083601286,4,0.5,-2.7225703125639873,-2.7225703125639873,
session_range_break_v1,LONG,stop_1p00_target_1p50_h240,train,NEW_YORK_LONDON,NEW_YORK,HIGH,ALIGNED,23,5,21.73913043478261,-28.346822373630076,-15.611614440212913,0.25579937152299564,-0.6787658452266484,17.20745374874065,1244,0.018488745980707395,19,0.2631578947368421,-20.977695856239535,-20.977695856239535,
session_range_break_v1,LONG,stop_1p00_target_1p50_h240,train,NEW_YORK_LONDON,NEW_YORK,HIGH,NEUTRAL,4,4,100.0,9.242848536124175,5.257892961898284,,1.314473240474571,0.0,1244,0.003215434083601286,4,1.0,0.0,0.0,
session_range_break_v1,LONG,stop_1p00_target_1p50_h240,train,NEW_YORK_LONDON,NEW_YORK,NORMAL,ALIGNED,1,0,0.0,-2.06945178542714,-1.170347844575464,0.0,-1.170347844575464,1.170347844575464,1244,0.0008038585209003215,1,0.0,-1.170347844575464,-1.170347844575464,
session_range_break_v1,LONG,stop_1p00_target_1p50_h240,validation,LONDON_ASIA,LONDON,HIGH,ALIGNED,7,5,71.42857142857143,15.653212575699929,4.560987614696909,2.9684790071327654,0.6515696592424156,1.1948803099225307,621,0.011272141706924315,6,0.8333333333333334,-2.317011051766472,-2.317011051766472,
session_range_break_v1,LONG,stop_1p00_target_1p50_h240,validation,LONDON_ASIA,LONDON,NORMAL,ALIGNED,1,0,0.0,-2.0753002637104094,-1.1697862730174875,0.0,-1.1697862730174875,1.1697862730174875,621,0.001610305958132045,1,0.0,-1.1697862730174875,-1.1697862730174875,
session_range_break_v1,LONG,stop_1p00_target_1p50_h240,validation,NEW_YORK_LONDON,NEW_YORK,HIGH,ALIGNED,61,22,36.0655737704918,-26.69959740681348,-13.074831817572333,0.699938897836484,-0.21434150520610384,16.930293827132118,621,0.09822866344605476,24,0.375,-20.200161194624076,-27.220355599325323,
session_range_break_v1,LONG,stop_1p00_target_1p50_h240,validation,NEW_YORK_LONDON,NEW_YORK,HIGH,NEUTRAL,1,0,0.0,-3.729467799719507,-1.089407360175186,0.0,-1.089407360175186,1.089407360175186,621,0.001610305958132045,1,0.0,-1.089407360175186,-1.089407360175186,
session_range_break_v1,LONG,stop_1p00_target_1p50_h240,validation,NEW_YORK_LONDON,NEW_YORK,NORMAL,ALIGNED,1,1,100.0,3.1063128557563333,1.36691699004742,,1.36691699004742,0.0,621,0.001610305958132045,1,1.0,0.0,0.0,
session_range_break_v1,SHORT,stop_0p50_target_0p75_h120,exam,LONDON_ASIA,LONDON,HIGH,ALIGNED,24,6,25.0,-26.255375915648237,-11.286678252647826,0.42613202797413163,-0.4702782605269928,14.006596478235362,624,0.038461538461538464,13,0.3076923076923077,-18.358016838329572,-19.667726381041273,
session_range_break_v1,SHORT,stop_0p50_target_0p75_h120,exam,LONDON_ASIA,LONDON,NORMAL,ALIGNED,21,6,28.571428571428573,-25.114324952622265,-8.130303844387363,0.5069734079206044,-0.3871573259232077,8.661454403810064,624,0.03365384615384615,8,0.25,-15.112944494306078,-16.490599036650103,
session_range_break_v1,SHORT,stop_0p50_target_0p75_h120,exam,NEW_YORK_LONDON,NEW_YORK,HIGH,ALIGNED,99,28,28.282828282828284,-126.6479731682947,-40.32121884384212,0.48933789388158244,-0.40728503882668804,43.14393932749219,624,0.15865384615384615,22,0.22727272727272727,-47.61094068607518,-54.754144537274996,
session_range_break_v1,SHORT,stop_0p50_target_0p75_h120,exam,NEW_YORK_LONDON,NEW_YORK,HIGH,NEUTRAL,6,1,16.666666666666668,-14.175824096586853,-4.286204639117914,0.23930187872142802,-0.7143674398529855,5.6345671419744185,624,0.009615384615384616,5,0.2,-5.634567141974419,-5.634567141974419,
session_range_break_v1,SHORT,stop_0p50_target_0p75_h120,exam,NEW_YORK_LONDON,NEW_YORK,NORMAL,ALIGNED,16,3,18.75,-40.266252382611626,-9.990315583782323,0.2955063350222527,-0.6243947239863952,10.2841954082947,624,0.02564102564102564,8,0.125,-14.180845166432952,-14.180845166432952,
session_range_break_v1,SHORT,stop_0p50_target_0p75_h120,internal_test,LONDON_ASIA,LONDON,HIGH,ALIGNED,4,1,25.0,-1.459475300062902,-2.5916291112691487,0.3410523648681437,-0.6479072778172873,3.9329818836827006,620,0.0064516129032258064,4,0.25,-3.9329818836827,-3.9329818836827,
session_range_break_v1,SHORT,stop_0p50_target_0p75_h120,internal_test,LONDON_ASIA,LONDON,NORMAL,ALIGNED,2,2,100.0,2.5737970226092433,2.4114202532729223,,1.2057101266364612,0.0,620,0.0032258064516129032,2,1.0,0.0,0.0,
