component,source_id,upstream_source_id,upstream_component,family_group,source_priority,cell_id,component_priority,variant_name,entry_time,entry_date,exit_time,exit_date,direction,pnl_usd,tickets,lots,source_csv,source_row,drop_reason,duplicate_of_source_id,duplicate_of_entry_time
r2_continuation_short_v1,r2_continuation_short_v1,r2_continuation_short_v1,r2_impulse_retest_q55,xau_r2_continuation_short,99,r2_continuation_short_v1,0,r2_impulse_retest_q55,2022-07-01 04:45:00,2022-07-01,2022-07-01 07:11:30,2022-07-01,SHORT,7.02,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_owner_goal_r2_continuation_short_v1_exact_202207_202606_20260701\A1XauM5Momentum_OWNER_GOAL_R2_CONTINUATION_SHORT_V1_EXACT_202207_202606_XAUUSD_M5_r2_impulse_retest_q55_trades.csv,2,,,
r2_continuation_short_v1,r2_continuation_short_v1,r2_continuation_short_v1,r2_impulse_retest_q55,xau_r2_continuation_short,99,r2_continuation_short_v1,0,r2_impulse_retest_q55,2022-07-01 11:45:00,2022-07-01,2022-07-01 11:56:04,2022-07-01,SHORT,-3.52,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_owner_goal_r2_continuation_short_v1_exact_202207_202606_20260701\A1XauM5Momentum_OWNER_GOAL_R2_CONTINUATION_SHORT_V1_EXACT_202207_202606_XAUUSD_M5_r2_impulse_retest_q55_trades.csv,3,,,
r2_continuation_short_v1,r2_continuation_short_v1,r2_continuation_short_v1,r2_impulse_retest_q55,xau_r2_continuation_short,99,r2_continuation_short_v1,0,r2_impulse_retest_q55,2022-07-01 16:40:00,2022-07-01,2022-07-01 17:46:01,2022-07-01,SHORT,-4.74,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_owner_goal_r2_continuation_short_v1_exact_202207_202606_20260701\A1XauM5Momentum_OWNER_GOAL_R2_CONTINUATION_SHORT_V1_EXACT_202207_202606_XAUUSD_M5_r2_impulse_retest_q55_trades.csv,4,,,
r2_continuation_short_v1,r2_continuation_short_v1,r2_continuation_short_v1,r2_impulse_retest_q55,xau_r2_continuation_short,99,r2_continuation_short_v1,0,r2_impulse_retest_q55,2022-07-01 16:45:00,2022-07-01,2022-07-01 17:48:37,2022-07-01,SHORT,-3.52,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_owner_goal_r2_continuation_short_v1_exact_202207_202606_20260701\A1XauM5Momentum_OWNER_GOAL_R2_CONTINUATION_SHORT_V1_EXACT_202207_202606_XAUUSD_M5_r2_impulse_retest_q55_trades.csv,5,,,
r2_continuation_short_v1,r2_continuation_short_v1,r2_continuation_short_v1,r2_impulse_retest_q55,xau_r2_continuation_short,99,r2_continuation_short_v1,0,r2_impulse_retest_q55,2022-07-01 16:55:00,2022-07-01,2022-07-01 17:50:38,2022-07-01,SHORT,-3.5,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_owner_goal_r2_continuation_short_v1_exact_202207_202606_20260701\A1XauM5Momentum_OWNER_GOAL_R2_CONTINUATION_SHORT_V1_EXACT_202207_202606_XAUUSD_M5_r2_impulse_retest_q55_trades.csv,6,,,
r2_continuation_short_v1,r2_continuation_short_v1,r2_continuation_short_v1,r2_impulse_retest_q55,xau_r2_continuation_short,99,r2_continuation_short_v1,0,r2_impulse_retest_q55,2022-07-01 17:00:00,2022-07-01,2022-07-01 18:10:13,2022-07-01,SHORT,-3.5,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_owner_goal_r2_continuation_short_v1_exact_202207_202606_20260701\A1XauM5Momentum_OWNER_GOAL_R2_CONTINUATION_SHORT_V1_EXACT_202207_202606_XAUUSD_M5_r2_impulse_retest_q55_trades.csv,7,,,
r2_continuation_short_v1,r2_continuation_short_v1,r2_continuation_short_v1,r2_impulse_retest_q55,xau_r2_continuation_short,99,r2_continuation_short_v1,0,r2_impulse_retest_q55,2022-07-04 00:00:00,2022-07-04,2022-07-04 02:17:18,2022-07-04,SHORT,-3.5,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_owner_goal_r2_continuation_short_v1_exact_202207_202606_20260701\A1XauM5Momentum_OWNER_GOAL_R2_CONTINUATION_SHORT_V1_EXACT_202207_202606_XAUUSD_M5_r2_impulse_retest_q55_trades.csv,8,,,
r2_continuation_short_v1,r2_continuation_short_v1,r2_continuation_short_v1,r2_impulse_retest_q55,xau_r2_continuation_short,99,r2_continuation_short_v1,0,r2_impulse_retest_q55,2022-07-04 10:00:00,2022-07-04,2022-07-04 12:25:39,2022-07-04,SHORT,-3.53,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_owner_goal_r2_continuation_short_v1_exact_202207_202606_20260701\A1XauM5Momentum_OWNER_GOAL_R2_CONTINUATION_SHORT_V1_EXACT_202207_202606_XAUUSD_M5_r2_impulse_retest_q55_trades.csv,9,,,
r2_continuation_short_v1,r2_continuation_short_v1,r2_continuation_short_v1,r2_impulse_retest_q55,xau_r2_continuation_short,99,r2_continuation_short_v1,0,r2_impulse_retest_q55,2022-07-04 10:25:00,2022-07-04,2022-07-04 12:44:39,2022-07-04,SHORT,-3.53,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_owner_goal_r2_continuation_short_v1_exact_202207_202606_20260701\A1XauM5Momentum_OWNER_GOAL_R2_CONTINUATION_SHORT_V1_EXACT_202207_202606_XAUUSD_M5_r2_impulse_retest_q55_trades.csv,10,,,
r2_continuation_short_v1,r2_continuation_short_v1,r2_continuation_short_v1,r2_impulse_retest_q55,xau_r2_continuation_short,99,r2_continuation_short_v1,0,r2_impulse_retest_q55,2022-07-04 15:25:00,2022-07-04,2022-07-04 22:55:36,2022-07-04,SHORT,-3.5,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_owner_goal_r2_continuation_short_v1_exact_202207_202606_20260701\A1XauM5Momentum_OWNER_GOAL_R2_CONTINUATION_SHORT_V1_EXACT_202207_202606_XAUUSD_M5_r2_impulse_retest_q55_trades.csv,11,,,
