entry_time,exit_time,candidate,status,symbol,direction,volume,entry_price,exit_price,sl,tp,state,profit_aed,position_ticket,magic,entry_order,exit_order,entry_deal,exit_deal,duplicate_key,duplicate_role,is_duplicate,time_bucket,weakness_shadow_action,weakness_shadow_reason,entry_comment,exit_comment
2026-06-12 12:15:03,2026-06-12 12:22:26,symbol_normalized_round_retest_v0,ACCEPTED,GBPUSD,BUY,0.05,1.34020,1.34169,1.33919,1.34169,CLOSED,27.35,4021979,920304,4021979,4022560,3712690,3713119,2026-06-12 12:15|GBPUSD|BUY|0.05,unique,false,Afternoon 12:00-15:59,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,P2DEMO_sn_round_GBPUSD,[tp 1.34169]
2026-06-12 12:05:00,,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4198.87,,4178.92,4228.59,OPEN,98.51,4021771,920301,4021771,,3712483,,2026-06-12 12:05|XAUUSD|BUY|0.01,kept,false,Afternoon 12:00-15:59,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,P2DEMO_sn_round_XAUUSD,
2026-06-12 12:05:00,,round_number_retest_v0,PROVISIONAL,XAUUSD,BUY,0.01,4198.87,,4178.90,4228.57,OPEN,98.51,4021772,920401,4021772,,3712484,,2026-06-12 12:05|XAUUSD|BUY|0.01,duplicate,true,Afternoon 12:00-15:59,BLOCK,BLOCK_DUPLICATE_FAMILY_MUTEX,P2DEMO_round_XAUUSD,
2026-06-12 12:00:00,2026-06-12 12:04:01,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4194.33,4201.84,4189.28,4201.84,CLOSED,27.57,4021572,920301,4021572,4021727,3712290,3712440,2026-06-12 12:00|XAUUSD|BUY|0.01,kept,false,Afternoon 12:00-15:59,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,P2DEMO_sn_round_XAUUSD,[tp 4201.84]
2026-06-12 12:00:00,2026-06-12 12:04:01,round_number_retest_v0,PROVISIONAL,XAUUSD,BUY,0.01,4194.39,4202.04,4189.48,4202.04,CLOSED,28.09,4021575,920401,4021575,4021728,3712292,3712441,2026-06-12 12:00|XAUUSD|BUY|0.01,duplicate,true,Afternoon 12:00-15:59,BLOCK,BLOCK_DUPLICATE_FAMILY_MUTEX,P2DEMO_round_XAUUSD,[tp 4202.04]
2026-06-12 11:45:01,2026-06-12 11:48:57,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4183.47,4177.23,4177.35,4192.75,CLOSED,-22.93,4021256,920301,4021256,4021310,3711982,3712035,2026-06-12 11:45|XAUUSD|BUY|0.01,kept,false,Morning 06:00-11:59,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,P2DEMO_sn_round_XAUUSD,[sl 4177.35]
2026-06-12 11:45:01,2026-06-12 11:48:57,round_number_retest_v0,PROVISIONAL,XAUUSD,BUY,0.01,4183.47,4177.23,4177.35,4192.75,CLOSED,-22.93,4021257,920401,4021257,4021311,3711983,3712036,2026-06-12 11:45|XAUUSD|BUY|0.01,duplicate,true,Morning 06:00-11:59,BLOCK,BLOCK_DUPLICATE_FAMILY_MUTEX,P2DEMO_round_XAUUSD,[sl 4177.35]
2026-06-12 11:40:00,2026-06-12 11:56:54,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4179.11,4188.51,4173.03,4188.51,CLOSED,34.52,4021183,920301,4021183,4021454,3711910,3712181,2026-06-12 11:40|XAUUSD|BUY|0.01,kept,false,Morning 06:00-11:59,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,P2DEMO_sn_round_XAUUSD,[tp 4188.51]
2026-06-12 11:40:00,2026-06-12 11:56:54,round_number_retest_v0,PROVISIONAL,XAUUSD,BUY,0.01,4179.11,4188.41,4172.93,4188.41,CLOSED,34.15,4021184,920401,4021184,4021455,3711911,3712182,2026-06-12 11:40|XAUUSD|BUY|0.01,duplicate,true,Morning 06:00-11:59,BLOCK,BLOCK_DUPLICATE_FAMILY_MUTEX,P2DEMO_round_XAUUSD,[tp 4188.41]
2026-06-12 11:35:00,2026-06-12 11:40:06,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4174.02,4180.53,4180.74,4163.84,CLOSED,-23.92,4021144,920301,4021144,4021189,3711870,3711918,2026-06-12 11:35|XAUUSD|SELL|0.01,kept,false,Morning 06:00-11:59,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,P2DEMO_sn_round_XAUUSD,[sl 4180.74]
2026-06-12 11:35:00,2026-06-12 11:40:08,round_number_retest_v0,PROVISIONAL,XAUUSD,SELL,0.01,4174.02,4180.84,4180.84,4163.94,CLOSED,-25.06,4021145,920401,4021145,4021191,3711871,3711919,2026-06-12 11:35|XAUUSD|SELL|0.01,duplicate,true,Morning 06:00-11:59,BLOCK,BLOCK_DUPLICATE_FAMILY_MUTEX,P2DEMO_round_XAUUSD,[sl 4180.84]
2026-06-12 11:30:00,2026-06-12 12:04:29,symbol_normalized_round_retest_v0,ACCEPTED,GBPUSD,SELL,0.05,1.33921,1.34024,1.34021,1.33771,CLOSED,-18.92,4020974,920304,4020974,4021741,3711700,3712454,2026-06-12 11:30|GBPUSD|SELL|0.05,unique,false,Morning 06:00-11:59,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,P2DEMO_sn_round_GBPUSD,[sl 1.34021]
2026-06-12 11:25:00,2026-06-12 11:32:13,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4178.43,4172.68,4172.84,4186.81,CLOSED,-21.13,4020927,920301,4020927,4021042,3711657,3711768,2026-06-12 11:25|XAUUSD|BUY|0.01,kept,false,Morning 06:00-11:59,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,P2DEMO_sn_round_XAUUSD,[sl 4172.84]
2026-06-12 11:25:00,2026-06-12 11:32:13,round_number_retest_v0,PROVISIONAL,XAUUSD,BUY,0.01,4178.11,4172.68,4172.84,4186.81,CLOSED,-19.95,4020928,920401,4020928,4021043,3711658,3711769,2026-06-12 11:25|XAUUSD|BUY|0.01,duplicate,true,Morning 06:00-11:59,BLOCK,BLOCK_DUPLICATE_FAMILY_MUTEX,P2DEMO_round_XAUUSD,[sl 4172.84]
2026-06-12 11:20:00,2026-06-12 11:43:50,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4177.18,4183.13,4182.67,4168.50,CLOSED,-21.86,4020876,920301,4020876,4021239,3711606,3711966,2026-06-12 11:20|XAUUSD|SELL|0.01,kept,false,Morning 06:00-11:59,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,P2DEMO_sn_round_XAUUSD,[sl 4182.67]
2026-06-12 11:20:00,2026-06-12 12:17:51,symbol_normalized_round_retest_v0,ACCEPTED,GBPUSD,SELL,0.05,1.33986,1.34086,1.34086,1.33836,CLOSED,-18.37,4020877,920304,4020877,4022168,3711607,3712844,2026-06-12 11:20|GBPUSD|SELL|0.05,unique,false,Morning 06:00-11:59,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,P2DEMO_sn_round_GBPUSD,[sl 1.34086]
2026-06-12 11:20:00,2026-06-12 11:43:50,round_number_retest_v0,PROVISIONAL,XAUUSD,SELL,0.01,4177.18,4183.13,4182.67,4168.50,CLOSED,-21.86,4020878,920401,4020878,4021240,3711608,3711967,2026-06-12 11:20|XAUUSD|SELL|0.01,duplicate,true,Morning 06:00-11:59,BLOCK,BLOCK_DUPLICATE_FAMILY_MUTEX,P2DEMO_round_XAUUSD,[sl 4182.67]
2026-06-12 11:15:02,2026-06-12 12:16:48,swing_breakout_retest_v0,ACCEPTED,EURUSD,SELL,0.05,1.15648,1.15747,1.15745,1.15495,CLOSED,-18.19,4020706,920202,4020706,4022053,3711451,3712764,2026-06-12 11:15|EURUSD|SELL|0.05,duplicate,true,Morning 06:00-11:59,BLOCK,BLOCK_DUPLICATE_FAMILY_MUTEX,P2DEMO_swing_br_EURUSD,[sl 1.15745]
2026-06-12 11:15:02,2026-06-12 12:16:48,breakout_retest,ACCEPTED,EURUSD,SELL,0.05,1.15648,1.15747,1.15747,1.15497,CLOSED,-18.19,4020707,920102,4020707,4022054,3711452,3712765,2026-06-12 11:15|EURUSD|SELL|0.05,kept,false,Morning 06:00-11:59,KEEP,KEEP,P2DEMO_br_EURUSD,[sl 1.15747]
2026-06-12 11:00:00,2026-06-12 11:15:37,symbol_normalized_round_retest_v0,ACCEPTED,GBPUSD,BUY,0.05,1.34067,1.33971,1.33971,1.34221,CLOSED,-17.64,4020544,920304,4020544,4020738,3711294,3711478,2026-06-12 11:00|GBPUSD|BUY|0.05,unique,false,Morning 06:00-11:59,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,P2DEMO_sn_round_GBPUSD,[sl 1.33971]
2026-06-12 10:55:00,2026-06-12 11:00:00,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4178.69,4184.93,4174.66,4184.93,CLOSED,22.91,4020447,920301,4020447,4020531,3711198,3711280,2026-06-12 10:55|XAUUSD|BUY|0.01,kept,false,Morning 06:00-11:59,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,P2DEMO_sn_round_XAUUSD,[tp 4184.93]
2026-06-12 10:55:00,2026-06-12 11:27:56,symbol_normalized_round_retest_v0,ACCEPTED,GBPUSD,BUY,0.05,1.34035,1.33934,1.33934,1.34184,CLOSED,-18.55,4020448,920304,4020448,4020955,3711199,3711684,2026-06-12 10:55|GBPUSD|BUY|0.05,unique,false,Morning 06:00-11:59,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,P2DEMO_sn_round_GBPUSD,[sl 1.33934]
2026-06-12 10:55:00,2026-06-12 11:00:00,round_number_retest_v0,PROVISIONAL,XAUUSD,BUY,0.01,4178.64,4184.85,4174.58,4184.85,CLOSED,22.80,4020449,920401,4020449,4020532,3711200,3711281,2026-06-12 10:55|XAUUSD|BUY|0.01,duplicate,true,Morning 06:00-11:59,BLOCK,BLOCK_DUPLICATE_FAMILY_MUTEX,P2DEMO_round_XAUUSD,[tp 4184.85]
2026-06-12 10:45:00,2026-06-12 10:58:25,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4176.23,4182.22,4182.26,4167.28,CLOSED,-22.01,4020239,920301,4020239,4020518,3711000,3711267,2026-06-12 10:45|XAUUSD|SELL|0.01,kept,false,Morning 06:00-11:59,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,P2DEMO_sn_round_XAUUSD,[sl 4182.26]
2026-06-12 10:45:00,2026-06-12 10:58:25,round_number_retest_v0,PROVISIONAL,XAUUSD,SELL,0.01,4176.23,4182.22,4182.24,4167.26,CLOSED,-22.01,4020241,920401,4020241,4020519,3711001,3711268,2026-06-12 10:45|XAUUSD|SELL|0.01,duplicate,true,Morning 06:00-11:59,BLOCK,BLOCK_DUPLICATE_FAMILY_MUTEX,P2DEMO_round_XAUUSD,[sl 4182.24]
2026-06-12 10:40:01,2026-06-12 11:38:29,breakout_retest,ACCEPTED,GBPUSD,SELL,0.05,1.34024,1.33860,1.34133,1.33860,CLOSED,30.11,4020088,920104,4020088,4021168,3710848,3711893,2026-06-12 10:40|GBPUSD|SELL|0.05,kept,false,Morning 06:00-11:59,KEEP,KEEP,P2DEMO_br_GBPUSD,[tp 1.33860]
2026-06-12 10:40:01,2026-06-12 11:38:29,swing_breakout_retest_v0,ACCEPTED,GBPUSD,SELL,0.05,1.34022,1.33859,1.34132,1.33859,CLOSED,29.92,4020089,920204,4020089,4021169,3710849,3711894,2026-06-12 10:40|GBPUSD|SELL|0.05,duplicate,true,Morning 06:00-11:59,BLOCK,BLOCK_DUPLICATE_FAMILY_MUTEX,P2DEMO_swing_br_GBPUSD,[tp 1.33859]
2026-06-12 10:35:01,2026-06-12 11:37:44,breakout_retest,ACCEPTED,GBPUSD,SELL,0.05,1.34032,1.33886,1.34136,1.33886,CLOSED,26.81,4019841,920104,4019841,4021163,3710596,3711888,2026-06-12 10:35|GBPUSD|SELL|0.05,kept,false,Morning 06:00-11:59,KEEP,KEEP,P2DEMO_br_GBPUSD,[tp 1.33886]
2026-06-12 10:35:01,2026-06-12 11:37:44,swing_breakout_retest_v0,ACCEPTED,GBPUSD,SELL,0.05,1.34032,1.33886,1.34136,1.33886,CLOSED,26.81,4019843,920204,4019843,4021164,3710598,3711889,2026-06-12 10:35|GBPUSD|SELL|0.05,duplicate,true,Morning 06:00-11:59,BLOCK,BLOCK_DUPLICATE_FAMILY_MUTEX,P2DEMO_swing_br_GBPUSD,[tp 1.33886]
2026-06-12 10:30:00,2026-06-12 10:32:00,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4182.49,4178.08,4178.16,4189.33,CLOSED,-16.20,4019700,920301,4019700,4019734,3710459,3710490,2026-06-12 10:30|XAUUSD|BUY|0.01,kept,false,Morning 06:00-11:59,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,P2DEMO_sn_round_XAUUSD,[sl 4178.16]
2026-06-12 10:30:00,2026-06-12 10:32:00,round_number_retest_v0,PROVISIONAL,XAUUSD,BUY,0.01,4182.51,4178.05,4178.13,4189.30,CLOSED,-16.39,4019702,920401,4019702,4019735,3710461,3710491,2026-06-12 10:30|XAUUSD|BUY|0.01,duplicate,true,Morning 06:00-11:59,BLOCK,BLOCK_DUPLICATE_FAMILY_MUTEX,P2DEMO_round_XAUUSD,[sl 4178.13]
2026-06-12 10:20:02,2026-06-12 11:32:15,breakout_retest,ACCEPTED,GBPUSD,SELL,0.05,1.34073,1.33924,1.34174,1.33924,CLOSED,27.35,4018494,920104,4018494,4021050,3709251,3711776,2026-06-12 10:20|GBPUSD|SELL|0.05,kept,false,Morning 06:00-11:59,KEEP,KEEP,P2DEMO_br_GBPUSD,[tp 1.33924]
2026-06-12 10:20:01,2026-06-12 11:32:15,swing_breakout_retest_v0,ACCEPTED,GBPUSD,SELL,0.05,1.34074,1.33924,1.34174,1.33924,CLOSED,27.54,4018493,920204,4018493,4021049,3709249,3711775,2026-06-12 10:20|GBPUSD|SELL|0.05,duplicate,true,Morning 06:00-11:59,BLOCK,BLOCK_DUPLICATE_FAMILY_MUTEX,P2DEMO_swing_br_GBPUSD,[tp 1.33924]
2026-06-12 10:15:00,2026-06-12 10:32:04,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4183.36,4177.30,4177.28,4192.93,CLOSED,-22.27,4017730,920301,4017730,4019740,3708487,3710496,2026-06-12 10:15|XAUUSD|BUY|0.01,kept,false,Morning 06:00-11:59,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,P2DEMO_sn_round_XAUUSD,[sl 4177.28]
2026-06-12 10:15:00,2026-06-12 10:32:04,round_number_retest_v0,PROVISIONAL,XAUUSD,BUY,0.01,4183.36,4177.30,4177.28,4192.93,CLOSED,-22.27,4017731,920401,4017731,4019741,3708489,3710497,2026-06-12 10:15|XAUUSD|BUY|0.01,duplicate,true,Morning 06:00-11:59,BLOCK,BLOCK_DUPLICATE_FAMILY_MUTEX,P2DEMO_round_XAUUSD,[sl 4177.28]
2026-06-12 10:10:01,2026-06-12 11:16:15,symbol_normalized_round_retest_v0,ACCEPTED,GBPUSD,BUY,0.05,1.34074,1.33956,1.33964,1.34239,CLOSED,-21.68,4017371,920304,4017371,4020751,3708132,3711487,2026-06-12 10:10|GBPUSD|BUY|0.05,unique,false,Morning 06:00-11:59,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,P2DEMO_sn_round_GBPUSD,[sl 1.33964]
2026-06-12 10:10:00,2026-06-12 11:33:00,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4181.91,4170.98,4171.27,4197.75,CLOSED,-40.16,4017368,920301,4017368,4021084,3708129,3711811,2026-06-12 10:10|XAUUSD|BUY|0.01,kept,false,Morning 06:00-11:59,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,P2DEMO_sn_round_XAUUSD,[sl 4171.27]
2026-06-12 10:10:00,2026-06-12 11:33:00,round_number_retest_v0,PROVISIONAL,XAUUSD,BUY,0.01,4182.00,4171.14,4171.37,4197.85,CLOSED,-39.90,4017369,920401,4017369,4021082,3708130,3711809,2026-06-12 10:10|XAUUSD|BUY|0.01,duplicate,true,Morning 06:00-11:59,BLOCK,BLOCK_DUPLICATE_FAMILY_MUTEX,P2DEMO_round_XAUUSD,[sl 4171.37]
2026-06-12 09:55:00,2026-06-12 10:02:37,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4175.14,4180.43,4180.50,4166.97,CLOSED,-19.44,4016627,920301,4016627,4017017,3707385,3707777,2026-06-12 09:55|XAUUSD|SELL|0.01,kept,false,Morning 06:00-11:59,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,P2DEMO_sn_round_XAUUSD,[sl 4180.50]
2026-06-12 09:55:00,2026-06-12 10:02:37,round_number_retest_v0,PROVISIONAL,XAUUSD,SELL,0.01,4175.14,4180.43,4180.52,4166.99,CLOSED,-19.44,4016629,920401,4016629,4017018,3707387,3707778,2026-06-12 09:55|XAUUSD|SELL|0.01,duplicate,true,Morning 06:00-11:59,BLOCK,BLOCK_DUPLICATE_FAMILY_MUTEX,P2DEMO_round_XAUUSD,[sl 4180.52]
2026-06-12 08:55:01,2026-06-12 09:03:32,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4192.71,4187.77,4187.72,4199.80,CLOSED,-18.15,4012228,920301,4012228,4012901,3702971,3703645,2026-06-12 08:55|XAUUSD|BUY|0.01,kept,false,Morning 06:00-11:59,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,P2DEMO_sn_round_XAUUSD,[sl 4187.72]
2026-06-12 08:55:01,2026-06-12 09:03:32,round_number_retest_v0,PROVISIONAL,XAUUSD,BUY,0.01,4192.59,4187.77,4187.72,4199.80,CLOSED,-17.71,4012229,920401,4012229,4012902,3702972,3703646,2026-06-12 08:55|XAUUSD|BUY|0.01,duplicate,true,Morning 06:00-11:59,BLOCK,BLOCK_DUPLICATE_FAMILY_MUTEX,P2DEMO_round_XAUUSD,[sl 4187.72]
2026-06-12 08:30:01,2026-06-12 09:11:23,breakout_retest,ACCEPTED,GBPUSD,BUY,0.05,1.34153,1.34052,1.34053,1.34303,CLOSED,-18.55,4012042,920104,4012042,4014066,3702791,3704814,2026-06-12 08:30|GBPUSD|BUY|0.05,unique,false,Morning 06:00-11:59,KEEP,KEEP,P2DEMO_br_GBPUSD,[sl 1.34053]
2026-06-12 08:25:03,2026-06-12 09:17:33,breakout_retest,ACCEPTED,GBPUSD,BUY,0.05,1.34137,1.34036,1.34036,1.34286,CLOSED,-18.55,4012020,920104,4012020,4015329,3702768,3706075,2026-06-12 08:25|GBPUSD|BUY|0.05,kept,false,Morning 06:00-11:59,KEEP,KEEP,P2DEMO_br_GBPUSD,[sl 1.34036]
2026-06-12 08:25:03,2026-06-12 09:17:24,swing_breakout_retest_v0,ACCEPTED,GBPUSD,BUY,0.05,1.34137,1.34038,1.34037,1.34287,CLOSED,-18.19,4012021,920204,4012021,4015328,3702769,3706074,2026-06-12 08:25|GBPUSD|BUY|0.05,duplicate,true,Morning 06:00-11:59,BLOCK,BLOCK_DUPLICATE_FAMILY_MUTEX,P2DEMO_swing_br_GBPUSD,[sl 1.34037]
2026-06-12 08:15:01,2026-06-12 09:11:24,swing_breakout_retest_v0,ACCEPTED,GBPUSD,BUY,0.05,1.34146,1.34048,1.34048,1.34298,CLOSED,-18.01,4011998,920204,4011998,4014072,3702746,3704820,2026-06-12 08:15|GBPUSD|BUY|0.05,duplicate,true,Morning 06:00-11:59,BLOCK,BLOCK_DUPLICATE_FAMILY_MUTEX,P2DEMO_swing_br_GBPUSD,[sl 1.34048]
2026-06-12 08:15:00,2026-06-12 09:11:24,breakout_retest,ACCEPTED,GBPUSD,BUY,0.05,1.34148,1.34048,1.34047,1.34297,CLOSED,-18.37,4011997,920104,4011997,4014071,3702745,3704819,2026-06-12 08:15|GBPUSD|BUY|0.05,kept,false,Morning 06:00-11:59,KEEP,KEEP,P2DEMO_br_GBPUSD,[sl 1.34047]
2026-06-12 08:10:01,2026-06-12 09:11:26,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4196.07,4183.05,4204.86,4183.05,CLOSED,47.80,4011985,920301,4011985,4014076,3702735,3704825,2026-06-12 08:10|XAUUSD|SELL|0.01,kept,false,Morning 06:00-11:59,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,P2DEMO_sn_round_XAUUSD,[tp 4183.05]
2026-06-12 08:10:01,2026-06-12 09:11:26,round_number_retest_v0,PROVISIONAL,XAUUSD,SELL,0.01,4196.07,4183.05,4204.86,4183.05,CLOSED,47.80,4011986,920401,4011986,4014078,3702736,3704826,2026-06-12 08:10|XAUUSD|SELL|0.01,duplicate,true,Morning 06:00-11:59,BLOCK,BLOCK_DUPLICATE_FAMILY_MUTEX,P2DEMO_round_XAUUSD,[tp 4183.05]
2026-06-12 08:05:01,2026-06-12 09:03:31,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4196.73,4188.72,4202.07,4188.72,CLOSED,29.41,4011968,920301,4011968,4012898,3702715,3703642,2026-06-12 08:05|XAUUSD|SELL|0.01,kept,false,Morning 06:00-11:59,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,P2DEMO_sn_round_XAUUSD,[tp 4188.72]
2026-06-12 08:05:01,2026-06-12 09:03:31,round_number_retest_v0,PROVISIONAL,XAUUSD,SELL,0.01,4196.79,4188.72,4202.07,4188.72,CLOSED,29.63,4011969,920401,4011969,4012899,3702716,3703643,2026-06-12 08:05|XAUUSD|SELL|0.01,duplicate,true,Morning 06:00-11:59,BLOCK,BLOCK_DUPLICATE_FAMILY_MUTEX,P2DEMO_round_XAUUSD,[tp 4188.72]
2026-06-12 07:55:01,2026-06-12 09:47:40,swing_breakout_retest_v0,ACCEPTED,EURUSD,BUY,0.05,1.15722,1.15624,1.15624,1.15874,CLOSED,-18.00,4011919,920202,4011919,4016317,3702668,3707074,2026-06-12 07:55|EURUSD|BUY|0.05,duplicate,true,Morning 06:00-11:59,BLOCK,BLOCK_DUPLICATE_FAMILY_MUTEX,P2DEMO_swing_br_EURUSD,[sl 1.15624]
2026-06-12 07:55:01,2026-06-12 09:11:23,swing_breakout_retest_v0,ACCEPTED,GBPUSD,BUY,0.05,1.34153,1.34052,1.34054,1.34304,CLOSED,-18.55,4011920,920204,4011920,4014065,3702669,3704813,2026-06-12 07:55|GBPUSD|BUY|0.05,duplicate,true,Morning 06:00-11:59,BLOCK,BLOCK_DUPLICATE_FAMILY_MUTEX,P2DEMO_swing_br_GBPUSD,[sl 1.34054]
