candidate_id,campaign_id,family_id,regime,direction,direction_sign,decision_time_ms,decision_time_utc,entry_time_ms,entry_time_utc,exit_time_ms,exit_time_utc,entry_price,exit_price,stop_price,target_price,initial_risk_price,entry_spread_r,exit_reason,baseline_net_r,stress_net_r,mfe_r,mae_r,real_yield_5y,real_yield_10y,real_yield_10y_change_1,real_yield_10y_change_5,nominal_yield_2y,nominal_yield_10y,nominal_yield_10y_change_5,broad_usd_index,broad_usd_index_change_1,broad_usd_index_change_5,breakeven_inflation_10y,cot_managed_money_net_share,cot_managed_money_net_share_change_1,cot_managed_money_net_share_z52,cot_producer_net_share,cot_producer_net_share_change_1,cot_producer_net_share_z52,cot_swap_net_share,cot_staleness_days,macro_staleness_days,tick_imbalance_15m,book_imbalance_15m,microprice_edge_15m,xagusd_return_60m,eurusd_return_60m,usdjpy_return_60m,atr_ratio_1d,quote_intensity_ratio,realized_volatility_ratio,spread_shock_ratio,xau_return_15m_directional_r,xau_return_60m_directional_r,ema_gap_directional_r,hour_utc
MACRO_REPRICING_V1:1553173200000:REAL_YIELD_SHOCK:LONG,MACRO_REPRICING_V1,REAL_YIELD_SHOCK,MACRO_REPRICING,LONG,1.0,1553173200000,2019-03-21T13:00:00.000Z,1553173200000,2019-03-21T13:00:00.000Z,1553174100000,2019-03-21T13:15:00.000Z,1318.025,1316.852670262666,1316.852670262666,1319.7834946060013,1.1723297373341666,0.24481166932834247,STOP,-1.0,-1.1,-0.1851015060775887,-12.641494562528358,0.46,0.58,-0.08000000000000007,-0.10999999999999999,2.4,2.54,-0.08999999999999986,114.79,0.05280000000000484,-0.5698999999999899,1.96,0.0328415372714752,-0.03345651221177471,0.19254472097851474,-0.11380676565477425,0.03934264100027941,0.6341168231260241,-0.09084957455238382,5.663194444444445,0.5381944444444444,-0.0019120458891013384,-0.08129009142354472,-0.040645045711786426,4.501173520239377,-6.012833229460668,4.842110979372816,1.057950224160919,0.9841656516443361,0.8663532705533445,1.0675166663954956,-0.21623609120095497,2.0813256904566106,-0.1856821222499441,12.0
MACRO_REPRICING_V1:1561100400000:REAL_YIELD_SHOCK:LONG,MACRO_REPRICING_V1,REAL_YIELD_SHOCK,MACRO_REPRICING,LONG,1.0,1561100400000,2019-06-21T07:00:00.000Z,1561100400000,2019-06-21T07:00:00.000Z,1561103100000,2019-06-21T07:45:00.000Z,1392.712,1389.7794682622355,1389.7794682622355,1397.1107976066469,2.9325317377645206,0.10366469221295713,STOP,-1.0,-1.1,2.5585400844525874,-3.4823152528895163,0.16,0.27,-0.08999999999999997,-0.19,1.72,2.01,-0.08000000000000007,115.9057,0.2781999999999982,0.1688999999999936,1.7399999999999998,0.26005561114880715,0.060298604326306404,2.4279917568682956,-0.18647654445771075,-0.006266988802927226,-2.0934469943722886,-0.2202922303453247,6.413194444444445,0.2881944444444444,0.0632584559772786,-0.24902081477375357,-0.12451040738685823,-27.626105044201708,-5.578627657593094,7.881323129586004,1.1642033195299109,0.9216828478964397,0.7869285845514562,1.040657557347838,0.36487243640740924,-1.6180558044419178,-0.495518588626042,6.0
MACRO_REPRICING_V1:1561122000000:REAL_YIELD_SHOCK:LONG,MACRO_REPRICING_V1,REAL_YIELD_SHOCK,MACRO_REPRICING,LONG,1.0,1561122000000,2019-06-21T13:00:00.000Z,1561122000000,2019-06-21T13:00:00.000Z,1561126500000,2019-06-21T14:15:00.000Z,1397.085,1393.149703222382,1393.149703222382,1402.9879451664272,3.9352967776180776,0.07038859218330766,STOP,-1.0,-1.1,0.7224359840329148,-2.019415675381466,0.16,0.27,-0.08999999999999997,-0.19,1.72,2.01,-0.08000000000000007,115.9057,0.2781999999999982,0.1688999999999936,1.7399999999999998,0.26005561114880715,0.060298604326306404,2.4279917568682956,-0.18647654445771075,-0.006266988802927226,-2.0934469943722886,-0.2202922303453247,6.663194444444445,0.5381944444444444,-0.007364544976328248,0.2992721132854356,0.14963605664273716,25.45608824777279,7.37850865759615,-1.581645469516113,1.24203502319199,0.9273398269707783,1.0916187729057696,0.9627899678579773,0.5901100655729946,0.5468006390799682,0.40281527615879287,12.0
MACRO_REPRICING_V1:1573196400000:REAL_YIELD_SHOCK:SHORT,MACRO_REPRICING_V1,REAL_YIELD_SHOCK,MACRO_REPRICING,SHORT,-1.0,1573196400000,2019-11-08T07:00:00.000Z,1573196400000,2019-11-08T07:00:00.000Z,1573198200000,2019-11-08T07:30:00.000Z,1470.108,1471.352851014254,1471.352851014254,1468.240723478619,1.2448510142539817,0.23858276741495252,STOP,-1.0,-1.1,3.579544820205099,-2.455715555513304,0.13,0.23,0.08000000000000002,0.09,1.68,1.92,0.18999999999999995,115.7312,-0.18129999999999313,-0.34619999999999607,1.69,0.30858725417364735,0.013735544897643726,0.9907787482470505,-0.21691931829131453,0.015310094300927557,-0.8040913322832882,-0.2512130075438035,6.413194444444445,0.2881944444444444,-0.01652089407191448,0.113361173423596,0.056680586711755826,15.580445071583515,-0.4071495460289398,3.6612099383526164,0.6286057640336988,1.1046604527296955,1.094591189469194,1.0553417584059777,0.2891833687860479,-1.401093421767407,-0.474247770655033,6.0
MACRO_REPRICING_V1:1573218000000:REAL_YIELD_SHOCK:SHORT,MACRO_REPRICING_V1,REAL_YIELD_SHOCK,MACRO_REPRICING,SHORT,-1.0,1573218000000,2019-11-08T13:00:00.000Z,1573218000000,2019-11-08T13:00:00.000Z,1573220700000,2019-11-08T13:45:00.000Z,1458.178,1460.8385406226405,1460.8385406226405,1454.1871890660395,2.660540622640383,0.12666598552648387,STOP,-1.0,-1.1,0.21912839632627026,-3.895448884262601,0.13,0.23,0.08000000000000002,0.09,1.68,1.92,0.18999999999999995,115.7312,-0.18129999999999313,-0.34619999999999607,1.69,0.30858725417364735,0.013735544897643726,0.9907787482470505,-0.21691931829131453,0.015310094300927557,-0.8040913322832882,-0.2512130075438035,6.663194444444445,0.5381944444444444,-0.013948682624418805,0.0659623848112682,0.03298119240564794,-38.008136116639555,2.493426421252831,-2.605225991929583,1.229636204148982,1.1808296415626263,1.062798812955172,1.0806862640743045,-0.5881899547837245,1.8769900411924865,2.2640373046369557,12.0
MACRO_REPRICING_V1:1575442800000:REAL_YIELD_SHOCK:LONG,MACRO_REPRICING_V1,REAL_YIELD_SHOCK,MACRO_REPRICING,LONG,1.0,1575442800000,2019-12-04T07:00:00.000Z,1575442800000,2019-12-04T07:00:00.000Z,1575444600000,2019-12-04T07:30:00.000Z,1481.485,1483.2712057558479,1480.294196162768,1483.2712057558479,1.190803837231897,0.23261597866842726,TARGET,1.5000000000000955,1.4000000000000954,2.1019414967779637,-7.406761486847922,0.03,0.09,-0.09,-0.05000000000000002,1.53,1.72,-0.050000000000000044,117.1273,0.07600000000000762,0.3838000000000079,1.63,0.29029775814770764,0.01889061893543198,0.7735397341336432,-0.1807885630270684,-0.003875251078280073,-0.03170708362115837,-0.2756309878852717,4.413194444444445,0.2881944444444444,0.026409707351891507,0.01732320483382237,0.00866160241690439,4.068466478741595,-0.09028978506631091,-2.8541965896955457,0.6923656480979602,1.4248101265822795,0.9905710783730151,1.0965485753908297,0.8323598989498393,1.3978124080500665,1.6381355364098455,6.0
MACRO_REPRICING_V1:1575464400000:REAL_YIELD_SHOCK:LONG,MACRO_REPRICING_V1,REAL_YIELD_SHOCK,MACRO_REPRICING,LONG,1.0,1575464400000,2019-12-04T13:00:00.000Z,1575464400000,2019-12-04T13:00:00.000Z,1575466200000,2019-12-04T13:30:00.000Z,1477.885,1480.1594000911136,1476.3687332725908,1480.1594000911136,1.5162667274091746,0.184664079834031,TARGET,1.499999999999925,1.3999999999999249,2.567490224264136,-4.300035001849985,0.03,0.09,-0.09,-0.05000000000000002,1.53,1.72,-0.050000000000000044,117.1273,0.07600000000000762,0.3838000000000079,1.63,0.29029775814770764,0.01889061893543198,0.7735397341336432,-0.1807885630270684,-0.003875251078280073,-0.03170708362115837,-0.2756309878852717,4.663194444444445,0.5381944444444444,-0.030377668308702793,0.1580334497778833,0.07901672488892754,11.67406023815376,8.582682856317358,-0.5520947394577203,1.098804632951695,1.1214440763166917,0.9314128682927487,0.9832421970149104,0.30667427543878517,1.3266135592364399,-0.575542459811552,12.0
MACRO_REPRICING_V1:1583305200000:REAL_YIELD_SHOCK:LONG,MACRO_REPRICING_V1,REAL_YIELD_SHOCK,MACRO_REPRICING,LONG,1.0,1583305200000,2020-03-04T07:00:00.000Z,1583305200000,2020-03-04T07:00:00.000Z,1583306100000,2020-03-04T07:15:00.000Z,1642.455,1639.835082006631,1639.835082006631,1646.3848769900533,2.619917993368972,0.1400807204381362,STOP,-1.0,-1.1,0.9962143878571974,-4.067684571415157,-0.57,-0.43,-0.12,-0.22,0.71,1.02,-0.31000000000000005,117.405,0.16249999999999432,0.15959999999999752,1.45,0.3149688163871216,-0.018514100976788406,0.6139048855542525,-0.22329267843425654,-0.0009003684514097832,-0.6901066693398109,-0.2892087371421321,4.413194444444445,0.2881944444444444,0.0650315867707172,-0.016253345489160978,-0.008126672744572917,-11.576753878214108,-3.361148706180206,1.8156424581006192,0.7297511164876648,0.9389233954451354,1.0953836989093604,1.1765049408478039,-0.014122579444731744,-0.42749429670503913,0.3582363838133159,6.0
MACRO_REPRICING_V1:1583326800000:REAL_YIELD_SHOCK:LONG,MACRO_REPRICING_V1,REAL_YIELD_SHOCK,MACRO_REPRICING,LONG,1.0,1583326800000,2020-03-04T13:00:00.000Z,1583326800000,2020-03-04T13:00:00.000Z,1583328600000,2020-03-04T13:30:00.000Z,1647.425,1644.369674636456,1644.369674636456,1652.0079880453159,3.0553253635439432,0.11357219238918849,STOP,-1.0,-1.1,0.0032729738440660447,-3.4660793008690667,-0.57,-0.43,-0.12,-0.22,0.71,1.02,-0.31000000000000005,117.405,0.16249999999999432,0.15959999999999752,1.45,0.3149688163871216,-0.018514100976788406,0.6139048855542525,-0.22329267843425654,-0.0009003684514097832,-0.6901066693398109,-0.2892087371421321,4.663194444444445,0.5381944444444444,-0.015730337078651686,0.2731760615912653,0.1365880307957073,-9.850504114036207,-31.890415382751502,4.41891294741259,0.8510293455453591,0.6163522012578618,0.48305457950704045,1.0365477671014125,0.09769826924549517,1.050624603946178,1.0554900079019953,12.0
MACRO_REPRICING_V1:1583823600000:REAL_YIELD_SHOCK:SHORT,MACRO_REPRICING_V1,REAL_YIELD_SHOCK,MACRO_REPRICING,SHORT,-1.0,1583823600000,2020-03-10T07:00:00.000Z,1583823600000,2020-03-10T07:00:00.000Z,1583825400000,2020-03-10T07:30:00.000Z,1661.608,1665.924745627809,1665.924745627809,1655.1328815582865,4.316745627809041,0.08270118991958435,STOP,-1.0,-1.1,1.2778144638556077,-1.4186613083125428,-0.34,-0.45,0.11999999999999994,-0.020000000000000018,0.38,0.54,-0.48,116.4958,-0.31860000000000355,-0.9091999999999985,0.99,0.31122206406208225,-0.0037467523250393486,0.5543572840708356,-0.23171022493262136,-0.00841754649836482,-0.8352323287731239,-0.2755420999010094,3.4131944444444446,0.2881944444444444,0.032638259292837715,0.0010352451179207788,0.0005176225589598658,36.74957370494614,-1.0139618133153672,-7.258314829404755,0.7258287733197946,1.0208631037439275,1.0818697641607837,0.9543644302241405,-0.4601846324237027,-2.3346291092706344,1.1479397696119855,6.0
