component,source_id,upstream_source_id,upstream_component,family_group,source_priority,cell_id,component_priority,variant_name,entry_time,entry_date,exit_time,exit_date,direction,pnl_usd,tickets,lots,source_csv,source_row,drop_reason,duplicate_of_source_id,duplicate_of_entry_time
freq_step3_frontier,freq_step3_frontier,step1_f67_r20_be_tp1,v13,frequency_frontier,10,f67_r20_be_tp1,3,f67_v13_lh,2022-07-06 23:05:00,2022-07-06,2022-07-07 00:45:39,,SHORT,-7.0,2,0.02,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_f67_h16_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_F67_H16_EXACT_202207_202606_XAUUSD_M5_f67_v13_lh_trades.csv,9,same_direction_overlap_5m,down_h1_d1_short_box2_atr80,2022-07-06 23:00:00
down_h1_d1_short_box2_atr80,down_h1_d1_short_box2_atr80,down_h1_d1_short_box2_atr80,exact_mt5_downtrend_short_engine,downtrend_short_engine,90,down_h1_d1_short_box2_atr80,0,down_h1_d1_short_box2_atr80,2022-07-12 05:00:00,2022-07-12,2022-07-21 15:05:41,2022-07-21,SHORT,-26.32,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_owner_goal_downtrend_short_engine_202207_202606_20260701\A1XauM5Momentum_OWNER_GOAL_DOWNTREND_SHORT_ENGINE_202207_202606_XAUUSD_M5_down_h1_d1_short_box2_atr80_trades.csv,20,same_direction_overlap_5m,freq_step3_frontier,2022-07-12 05:00:00
freq_step3_frontier,freq_step3_frontier,step1_f67_r20_be_tp1,v13,frequency_frontier,10,f67_r20_be_tp1,3,f67_v13_lh,2022-07-20 23:05:00,2022-07-20,2022-07-21 00:26:11,,SHORT,2.45,2,0.02,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_f67_h16_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_F67_H16_EXACT_202207_202606_XAUUSD_M5_f67_v13_lh_trades.csv,47,same_direction_overlap_5m,down_h1_d1_short_box2_atr80,2022-07-20 23:00:00
down_h1_d1_short_box2_atr80,down_h1_d1_short_box2_atr80,down_h1_d1_short_box2_atr80,exact_mt5_downtrend_short_engine,downtrend_short_engine,90,down_h1_d1_short_box2_atr80,0,down_h1_d1_short_box2_atr80,2022-07-21 02:00:00,2022-07-21,2022-08-25 05:04:37,2022-08-25,SHORT,-23.63,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_owner_goal_downtrend_short_engine_202207_202606_20260701\A1XauM5Momentum_OWNER_GOAL_DOWNTREND_SHORT_ENGINE_202207_202606_XAUUSD_M5_down_h1_d1_short_box2_atr80_trades.csv,31,same_direction_overlap_5m,freq_step3_frontier,2022-07-21 01:55:00
freq_step3_frontier,freq_step3_frontier,step1_f67_r20_be_tp1,v13,frequency_frontier,10,f67_r20_be_tp1,3,f67_v13_lh,2023-02-27 03:05:00,2023-02-27,2023-02-27 05:11:55,,SHORT,-7.0,2,0.02,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_f67_h16_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_F67_H16_EXACT_202207_202606_XAUUSD_M5_f67_v13_lh_trades.csv,619,same_direction_overlap_5m,down_h1_d1_short_box2_atr80,2023-02-27 03:00:00
freq_step3_frontier,freq_step3_frontier,step1_f67_r20_be_tp1,v13,frequency_frontier,10,f67_r20_be_tp1,3,f67_v13_lh,2023-05-23 06:05:00,2023-05-23,2023-05-23 06:15:34,,SHORT,-7.0,2,0.02,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_f67_h16_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_F67_H16_EXACT_202207_202606_XAUUSD_M5_f67_v13_lh_trades.csv,847,same_direction_overlap_5m,down_h1_d1_short_box2_atr80,2023-05-23 06:00:00
