candidate_id,family_id,symbol,split,direction,signal_bar_start_utc,decision_time_utc,decision_timestamp_ms,signal_open,signal_high,signal_low,signal_close,ema_fast,ema_slow,ema_fast_slope_atr,atr,body_fraction,close_location,touch_distance_atr,stop_distance,stop_distance_atr,reward_r,signal_tick_count
037fca44330c1e45eddc39be,dukascopy_d1_compression_h4_breakout_v1,XAUUSD,train,SHORT,2019-11-21T16:00:00.000Z,2019-11-21T20:00:00.000Z,1574366400000,1469.028,1469.515,1462.275,1464.568,1478.3813785742511,1482.6116418343845,-0.2679991255488979,5.890645418628718,0.6160220994475181,0.3167127071823052,0.056021025973881804,14.160000000000082,2.403811296334381,2.0,30717
c379368425f1bb2db6373c52,dukascopy_d1_compression_h4_breakout_v1,XAUUSD,train,LONG,2020-01-17T16:00:00.000Z,2020-01-17T20:00:00.000Z,1579291200000,1556.195,1561.155,1555.768,1559.655,1533.1682250937033,1520.392470084362,0.734089614430801,5.6759021149995705,0.6422869871914001,0.7215518841655809,0.265508454773656,13.366999999999962,2.3550441373319866,2.0,20764
dac8d281cb19a38e3e6665cf,dukascopy_d1_compression_h4_breakout_v1,XAUUSD,train,LONG,2020-01-20T04:00:00.000Z,2020-01-20T08:00:00.000Z,1579507200000,1558.845,1562.705,1558.845,1561.468,1535.432679846684,1524.3346157906133,0.6525367606347162,5.256874616127565,0.6795336787565065,0.6795336787565065,0.05954108150874461,13.493000000000166,2.566734226189263,2.0,10646
6eac3212e0f3bea057990faa,dukascopy_d1_compression_h4_breakout_v1,XAUUSD,train,LONG,2020-01-24T12:00:00.000Z,2020-01-24T16:00:00.000Z,1579881600000,1559.095,1575.435,1556.455,1569.998,1543.549988175193,1533.1682250937033,0.6330023019715487,6.628228012246187,0.5744467860906222,0.7135405690200267,0.3243702534112876,19.698000000000093,2.9718350007885133,2.0,50729
cde56c697019946810596179,dukascopy_d1_compression_h4_breakout_v1,XAUUSD,train,LONG,2020-02-13T00:00:00.000Z,2020-02-13T04:00:00.000Z,1581566400000,1569.708,1574.228,1569.018,1574.045,1563.4346043957207,1559.8164357310295,0.2288160885056599,5.462466249277909,0.8324376199616044,0.9648752399232262,0.012265522008280436,12.317000000000007,2.2548423071040866,2.0,23199
19fc4364c3db27a768cd2107,dukascopy_d1_compression_h4_breakout_v1,XAUUSD,train,LONG,2020-08-04T12:00:00.000Z,2020-08-04T16:00:00.000Z,1596556800000,1971.868,1996.518,1971.265,1995.065,1884.8848795210304,1831.6070583150024,1.8242524022927635,13.3553026230268,0.9185839306221115,0.9424622817091047,0.8121867625296575,39.299999999999955,2.9426514029146826,2.0,74650
e54f7161be058970e68685d4,dukascopy_d1_compression_h4_breakout_v1,XAUUSD,train,LONG,2020-12-31T12:00:00.000Z,2020-12-31T16:00:00.000Z,1609430400000,1893.908,1900.205,1891.658,1898.694,1865.804102338629,1855.7479330791277,0.38979070502390223,9.098705343702184,0.559962559962565,0.8232128232128275,0.3746686887008021,27.098999999999933,2.978335815518737,2.0,28185
c90b1123a459d4460da753cd,dukascopy_d1_compression_h4_breakout_v1,XAUUSD,train,SHORT,2021-01-27T00:00:00.000Z,2021-01-27T04:00:00.000Z,1611720000000,1851.215,1851.345,1843.268,1845.385,1862.1069352271359,1863.992078880562,-0.06696412104689844,9.370703614290568,0.7218026494985673,0.262102265692703,0.17501353873780165,22.34999999999991,2.3850930431643977,2.0,23670
305d635db0b60bdbc961a58d,dukascopy_d1_compression_h4_breakout_v1,XAUUSD,train,SHORT,2021-01-27T08:00:00.000Z,2021-01-27T12:00:00.000Z,1611748800000,1850.865,1853.096,1838.255,1841.283,1862.1069352271359,1863.992078880562,-0.06696412104689844,9.527724034770939,0.6456438245401371,0.20402937807424124,0.6026622915446601,26.451999999999998,2.7763188672829715,2.0,43642
558b92ca8e5424c5a286beb6,dukascopy_d1_compression_h4_breakout_v1,XAUUSD,train,SHORT,2021-01-27T16:00:00.000Z,2021-01-27T20:00:00.000Z,1611777600000,1848.825,1850.493,1840.517,1841.475,1862.1069352271359,1863.992078880562,-0.06696412104689844,10.132690621817787,0.7367682437851063,0.09603047313551195,0.5477321085921522,26.25999999999999,2.591611742635935,2.0,57635
3f3f1d3efa64f69505c42def,dukascopy_d1_compression_h4_breakout_v1,XAUUSD,train,SHORT,2021-03-04T16:00:00.000Z,2021-03-04T20:00:00.000Z,1614888000000,1718.625,1722.254,1690.258,1698.995,1782.7442832072359,1815.2654405542573,-1.041176729880107,14.620290443573875,0.6135141892736652,0.27306538317289314,0.19165145937519393,41.45100000000002,2.8351693942044203,2.0,115993
fd44baa5073967dfe34059a2,dukascopy_d1_compression_h4_breakout_v1,XAUUSD,train,SHORT,2021-03-08T08:00:00.000Z,2021-03-08T12:00:00.000Z,1615204800000,1699.105,1700.525,1685.635,1685.718,1767.176444983701,1803.52873024963,-1.1888657978293948,12.910975856766823,0.8990597716588216,0.005574210879790673,0.10998394046687056,37.38599999999997,2.8956757734470893,2.0,55097
bb9f910c444a7e89e4f35e6b,dukascopy_d1_compression_h4_breakout_v1,XAUUSD,train,SHORT,2021-03-23T16:00:00.000Z,2021-03-23T20:00:00.000Z,1616529600000,1730.168,1730.168,1724.578,1727.158,1743.5546376576108,1745.8372454987002,-0.08456023050127605,8.81394027006852,0.5384615384615448,0.4615384615384553,0.009076530762504554,19.38000000000011,2.1987895772124912,2.0,48453
193fd05e40675081804b876d,dukascopy_d1_compression_h4_breakout_v1,XAUUSD,train,LONG,2021-05-25T12:00:00.000Z,2021-05-25T16:00:00.000Z,1621958400000,1881.978,1895.948,1879.782,1892.158,1833.1351600089556,1806.4745234870393,1.1745775943021475,9.160341946318105,0.6297166893479977,0.7655573425708183,0.3198570552464492,22.159999999999854,2.419123666983503,2.0,75856
b85dd630570d1da0f77f02a4,dukascopy_d1_compression_h4_breakout_v1,XAUUSD,validation,SHORT,2021-09-28T08:00:00.000Z,2021-09-28T12:00:00.000Z,1632830400000,1743.704,1744.524,1731.698,1734.328,1775.6147647635842,1788.0038858937867,-0.5513992445983358,9.024377528962498,0.7310151255262847,0.20505223764228317,0.6659739112987818,26.410000000000082,2.9265176368387538,2.0,53512
91013b15fc9c13b54f0058ca,dukascopy_d1_compression_h4_breakout_v1,XAUUSD,validation,LONG,2021-12-28T04:00:00.000Z,2021-12-28T08:00:00.000Z,1640678400000,1809.838,1815.988,1809.488,1813.714,1795.4828793517302,1790.9787218157594,0.23754238160080093,5.619142231141786,0.5963076923076887,0.6501538461538285,0.05801597229436565,14.935999999999922,2.6580569392287816,2.0,15294
