timestamp_broker,date,hour,regime,bid,ask,spread_points,signal_open,signal_high,signal_low,signal_close,atr,body_fraction,close_location,source_row
2026-01-23 17:00:00,2026-01-23,17,shock,4980.31,4980.66,35,4981.1,4982.88,4979.19,4980.28,7.07,0.2222,0.2954,4328
2026-01-23 17:05:00,2026-01-23,17,shock,4982.44,4982.79,35,4980.31,4983.42,4977.21,4982.36,6.86,0.3301,0.8293,4329
2026-01-23 17:10:00,2026-01-23,17,shock,4983.34,4983.69,35,4982.44,4984.48,4980.23,4983.37,6.8,0.2188,0.7388,4330
2026-01-23 17:15:00,2026-01-23,17,shock,4984.44,4984.79,35,4983.34,4987.0,4983.17,4984.33,6.55,0.2585,0.3029,4331
2026-01-23 17:20:00,2026-01-23,17,shock,4986.24,4986.59,35,4984.44,4987.67,4983.31,4986.25,5.94,0.4151,0.6743,4332
2026-01-23 17:25:00,2026-01-23,17,shock,4983.57,4983.92,35,4986.24,4986.86,4982.07,4983.53,5.77,0.5658,0.3048,4333
2026-01-23 17:30:00,2026-01-23,17,shock,4982.96,4983.31,35,4983.57,4984.69,4980.82,4982.94,5.24,0.1628,0.5478,4334
2026-01-23 17:35:00,2026-01-23,17,shock,4984.05,4984.4,35,4982.96,4986.48,4982.64,4984.1,5.24,0.2969,0.3802,4335
2026-01-23 17:40:00,2026-01-23,17,shock,4986.62,4986.97,35,4984.05,4986.69,4983.26,4986.62,5.0,0.7493,0.9796,4336
2026-01-23 17:45:00,2026-01-23,17,shock,4983.13,4983.48,35,4986.62,4988.01,4982.38,4983.15,4.73,0.6163,0.1368,4337
2026-01-23 17:50:00,2026-01-23,17,shock,4983.5,4983.85,35,4983.13,4985.05,4981.3,4983.52,4.56,0.104,0.592,4338
2026-01-23 17:55:00,2026-01-23,17,shock,4970.75,4971.1,35,4983.5,4984.88,4970.44,4970.76,5.31,0.8823,0.0222,4339
2026-01-23 18:00:00,2026-01-23,18,shock,4965.78,4966.13,35,4970.75,4970.83,4961.94,4965.81,5.44,0.5557,0.4353,4340
2026-01-23 18:05:00,2026-01-23,18,shock,4978.77,4979.12,35,4965.78,4979.12,4965.18,4978.78,6.07,0.9326,0.9756,4341
2026-01-23 18:10:00,2026-01-23,18,shock,4975.63,4975.98,35,4978.77,4979.26,4974.98,4975.65,6.11,0.729,0.1565,4342
2026-01-23 18:15:00,2026-01-23,18,shock,4980.85,4981.2,35,4975.63,4982.65,4975.21,4980.88,6.2,0.7056,0.7621,4343
2026-01-23 18:20:00,2026-01-23,18,shock,4979.71,4980.06,35,4980.85,4982.71,4979.52,4979.73,6.12,0.3511,0.0658,4344
2026-01-23 18:25:00,2026-01-23,18,shock,4981.0,4981.35,35,4979.71,4983.99,4978.59,4981.01,6.23,0.2407,0.4481,4345
2026-01-23 18:30:00,2026-01-23,18,shock,4978.55,4978.9,35,4981.0,4984.06,4977.46,4978.51,6.39,0.3773,0.1591,4346
2026-01-23 18:35:00,2026-01-23,18,shock,4974.52,4974.87,35,4978.55,4979.86,4972.14,4974.53,6.6,0.5207,0.3096,4347
2026-01-23 18:40:00,2026-01-23,18,shock,4971.04,4971.39,35,4974.52,4976.15,4969.54,4971.02,6.8,0.5295,0.2239,4348
2026-01-23 18:45:00,2026-01-23,18,shock,4964.39,4964.74,35,4971.04,4972.9,4963.88,4964.33,7.17,0.7439,0.0499,4349
2026-01-23 18:50:00,2026-01-23,18,shock,4958.54,4958.89,35,4964.39,4966.33,4958.17,4958.48,7.5,0.7243,0.038,4350
2026-01-23 18:55:00,2026-01-23,18,shock,4968.4,4968.75,35,4958.54,4968.68,4958.52,4968.42,7.83,0.9724,0.9744,4351
2026-01-23 19:00:00,2026-01-23,19,shock,4966.61,4966.96,35,4968.4,4969.63,4965.88,4966.58,7.83,0.4853,0.1867,4352
2026-01-23 19:05:00,2026-01-23,19,shock,4976.26,4976.61,35,4966.61,4976.16,4966.61,4976.16,7.48,1.0,1.0,4353
2026-01-23 19:10:00,2026-01-23,19,shock,4975.26,4975.61,35,4976.26,4978.6,4971.37,4975.26,7.37,0.1383,0.538,4354
2026-01-23 19:15:00,2026-01-23,19,shock,4974.0,4974.35,35,4975.26,4975.26,4972.24,4973.92,6.59,0.4437,0.5563,4355
2026-01-23 19:20:00,2026-01-23,19,shock,4977.23,4977.58,35,4974.0,4977.29,4973.56,4977.22,6.55,0.8633,0.9812,4356
2026-01-23 19:25:00,2026-01-23,19,shock,4976.48,4976.83,35,4977.23,4978.55,4975.69,4976.47,6.22,0.2657,0.2727,4357
2026-01-23 19:30:00,2026-01-23,19,shock,4977.23,4977.58,35,4976.48,4978.5,4974.65,4977.25,6.27,0.2,0.6753,4358
2026-01-23 19:35:00,2026-01-23,19,shock,4976.79,4977.14,35,4977.23,4980.28,4974.84,4976.77,6.27,0.0846,0.3548,4359
2026-01-23 19:40:00,2026-01-23,19,shock,4975.21,4975.56,35,4976.79,4977.71,4974.42,4975.19,6.03,0.4863,0.234,4360
2026-01-23 19:45:00,2026-01-23,19,shock,4978.7,4979.05,35,4975.21,4979.03,4974.61,4978.74,5.8,0.7986,0.9344,4361
2026-01-23 19:50:00,2026-01-23,19,shock,4982.73,4983.08,35,4978.7,4983.92,4977.98,4982.6,5.75,0.6566,0.7778,4362
2026-01-23 19:55:00,2026-01-23,19,shock,4988.56,4988.91,35,4982.73,4989.69,4982.1,4988.54,5.65,0.7655,0.8485,4363
2026-01-23 20:00:00,2026-01-23,20,shock,4984.0,4984.35,35,4988.56,4989.64,4983.23,4984.03,5.52,0.7067,0.1248,4364
2026-01-23 20:05:00,2026-01-23,20,shock,4980.77,4981.12,35,4984.0,4985.54,4977.11,4980.79,5.4,0.3808,0.4365,4365
2026-01-23 20:10:00,2026-01-23,20,shock,4978.21,4978.56,35,4980.77,4980.98,4970.67,4978.14,5.86,0.2551,0.7245,4366
2026-01-23 20:15:00,2026-01-23,20,shock,4981.17,4981.52,35,4978.21,4981.43,4976.37,4981.18,5.54,0.587,0.9506,4367
2026-01-23 20:20:00,2026-01-23,20,shock,4980.89,4981.24,35,4981.17,4985.31,4980.23,4980.88,5.39,0.0571,0.128,4368
2026-01-23 20:25:00,2026-01-23,20,shock,4981.85,4982.2,35,4980.89,4982.67,4979.45,4981.87,5.4,0.3043,0.7516,4369
2026-01-23 20:30:00,2026-01-23,20,shock,4980.84,4981.19,35,4981.85,4982.4,4978.08,4980.85,5.44,0.2315,0.6412,4370
2026-01-23 20:35:00,2026-01-23,20,shock,4977.96,4978.31,35,4980.84,4980.84,4975.67,4978.03,5.61,0.5435,0.4565,4371
2026-01-23 20:40:00,2026-01-23,20,shock,4982.55,4982.9,35,4977.96,4982.88,4976.65,4982.54,5.78,0.7352,0.9454,4372
2026-01-23 20:45:00,2026-01-23,20,shock,4982.18,4982.53,35,4982.55,4983.23,4980.02,4982.17,5.62,0.1184,0.6698,4373
2026-01-23 20:50:00,2026-01-23,20,shock,4982.04,4982.39,35,4982.18,4982.71,4981.19,4982.04,5.49,0.0921,0.5592,4374
2026-01-23 20:55:00,2026-01-23,20,shock,4979.47,4979.82,35,4982.04,4982.35,4978.82,4979.52,5.43,0.7139,0.1983,4375
2026-01-23 21:00:00,2026-01-23,21,shock,4980.98,4981.33,35,4979.47,4984.11,4979.47,4981.04,5.34,0.3384,0.3384,4376
2026-01-23 21:05:00,2026-01-23,21,shock,4983.76,4984.11,35,4980.98,4984.57,4978.66,4983.74,5.22,0.467,0.8596,4377
2026-01-23 21:10:00,2026-01-23,21,shock,4982.38,4982.73,35,4983.76,4985.94,4982.32,4982.39,5.02,0.3785,0.0193,4378
2026-01-23 21:15:00,2026-01-23,21,shock,4981.18,4981.53,35,4982.38,4983.63,4981.02,4981.15,4.6,0.4713,0.0498,4379
2026-01-23 21:20:00,2026-01-23,21,shock,4979.08,4979.43,35,4981.18,4982.21,4978.83,4979.06,4.11,0.6272,0.068,4380
2026-01-23 21:25:00,2026-01-23,21,shock,4982.0,4982.35,35,4979.08,4982.11,4978.08,4982.01,4.03,0.727,0.9752,4381
2026-01-23 21:30:00,2026-01-23,21,shock,4981.7,4982.05,35,4982.0,4983.57,4981.12,4981.71,3.85,0.1184,0.2408,4382
2026-01-23 21:35:00,2026-01-23,21,shock,4981.44,4981.79,35,4981.7,4983.06,4980.56,4981.4,3.79,0.12,0.336,4383
2026-01-23 21:40:00,2026-01-23,21,shock,4982.63,4982.98,35,4981.44,4982.72,4980.35,4982.63,3.66,0.5021,0.962,4384
2026-01-23 21:45:00,2026-01-23,21,shock,4982.25,4982.6,35,4982.63,4983.03,4981.09,4982.23,3.42,0.2062,0.5876,4385
2026-01-23 21:50:00,2026-01-23,21,shock,4982.63,4982.98,35,4982.25,4982.75,4981.02,4982.61,3.1,0.2081,0.9191,4386
2026-01-23 21:55:00,2026-01-23,21,shock,4986.1,4986.45,35,4982.63,4986.5,4982.07,4986.09,3.19,0.781,0.9074,4387
2026-01-25 23:00:00,2026-01-25,23,shock,5007.19,5007.54,35,4986.1,4990.13,4985.76,4988.14,3.39,0.4668,0.5446,4388
2026-01-25 23:05:00,2026-01-25,23,shock,5013.83,5014.18,35,5007.19,5032.29,4988.6,5013.85,6.29,0.1524,0.5779,4389
2026-01-25 23:10:00,2026-01-25,23,shock,5023.15,5023.5,35,5013.83,5025.25,5003.24,5023.17,7.54,0.4244,0.9055,4390
2026-01-25 23:15:00,2026-01-25,23,shock,5021.26,5021.61,35,5023.15,5025.98,5013.62,5021.36,8.0,0.1448,0.6262,4391
2026-01-25 23:20:00,2026-01-25,23,shock,5028.35,5028.7,35,5021.26,5029.39,5019.52,5028.25,8.44,0.7082,0.8845,4392
2026-01-25 23:25:00,2026-01-25,23,shock,5024.63,5024.98,35,5028.35,5030.85,5023.66,5024.69,8.77,0.509,0.1433,4393
2026-01-25 23:30:00,2026-01-25,23,shock,5018.5,5018.85,35,5024.63,5025.36,5012.17,5018.51,9.47,0.464,0.4807,4394
2026-01-25 23:35:00,2026-01-25,23,shock,5022.67,5023.02,35,5018.5,5027.03,5016.48,5022.8,9.94,0.4076,0.5991,4395
2026-01-25 23:40:00,2026-01-25,23,shock,5029.84,5030.19,35,5022.67,5031.78,5018.15,5029.83,10.73,0.5253,0.8569,4396
2026-01-25 23:45:00,2026-01-25,23,shock,5025.35,5025.7,35,5029.84,5030.28,5025.2,5025.37,10.92,0.8799,0.0335,4397
2026-01-25 23:50:00,2026-01-25,23,shock,5033.85,5034.2,35,5025.35,5036.21,5025.15,5033.89,11.54,0.7722,0.7902,4398
2026-01-25 23:55:00,2026-01-25,23,shock,5039.63,5039.98,35,5033.85,5040.02,5032.01,5039.77,11.97,0.7391,0.9688,4399
2026-01-26 00:00:00,2026-01-26,0,uptrend,5039.87,5040.22,35,5039.63,5039.81,5036.03,5039.81,12.12,0.0476,1.0,4400
2026-01-26 00:05:00,2026-01-26,0,uptrend,5040.76,5041.11,35,5039.87,5041.1,5034.23,5040.73,12.29,0.1252,0.9461,4401
2026-01-26 00:10:00,2026-01-26,0,uptrend,5042.5,5042.85,35,5040.76,5043.87,5037.67,5042.51,12.43,0.2823,0.7806,4402
2026-01-26 00:15:00,2026-01-26,0,uptrend,5039.02,5039.37,35,5042.5,5042.51,5034.69,5039.06,9.83,0.4399,0.5588,4403
2026-01-26 00:20:00,2026-01-26,0,uptrend,5033.45,5033.8,35,5039.02,5039.67,5033.01,5033.46,8.73,0.8348,0.0676,4404
2026-01-26 00:25:00,2026-01-26,0,uptrend,5034.67,5035.02,35,5033.45,5035.09,5030.53,5034.66,8.18,0.2654,0.9057,4405
2026-01-26 00:30:00,2026-01-26,0,uptrend,5042.54,5042.89,35,5034.67,5042.55,5034.52,5042.55,8.05,0.9813,1.0,4406
2026-01-26 00:35:00,2026-01-26,0,uptrend,5046.02,5046.37,35,5042.54,5048.73,5041.98,5046.01,8.01,0.5141,0.597,4407
2026-01-26 00:40:00,2026-01-26,0,uptrend,5049.58,5049.93,35,5046.02,5049.83,5045.86,5049.59,7.36,0.8992,0.9395,4408
2026-01-26 00:45:00,2026-01-26,0,uptrend,5050.17,5050.52,35,5049.58,5051.96,5048.99,5050.17,6.81,0.1987,0.3973,4409
2026-01-26 00:50:00,2026-01-26,0,uptrend,5049.63,5049.98,35,5050.17,5051.86,5047.25,5049.64,6.17,0.115,0.5184,4410
2026-01-26 00:55:00,2026-01-26,0,uptrend,5044.34,5044.69,35,5049.63,5050.42,5044.17,5044.17,6.25,0.8736,0.0,4411
2026-01-26 01:00:00,2026-01-26,1,uptrend,5041.73,5042.08,35,5044.34,5046.31,5038.05,5041.6,6.05,0.3317,0.4298,4412
2026-01-26 01:05:00,2026-01-26,1,uptrend,5042.73,5043.08,35,5041.73,5044.14,5028.96,5042.82,6.57,0.0718,0.913,4413
2026-01-26 01:10:00,2026-01-26,1,uptrend,5046.73,5047.08,35,5042.73,5049.12,5042.09,5046.75,6.8,0.5718,0.6629,4414
2026-01-26 01:15:00,2026-01-26,1,uptrend,5057.52,5057.87,35,5046.73,5058.86,5046.44,5057.55,7.19,0.8712,0.8945,4415
2026-01-26 01:20:00,2026-01-26,1,uptrend,5062.69,5063.04,35,5057.52,5065.92,5056.74,5062.53,7.41,0.5458,0.6307,4416
2026-01-26 01:25:00,2026-01-26,1,uptrend,5069.08,5069.43,35,5062.69,5069.17,5061.72,5069.07,7.38,0.8564,0.9866,4417
2026-01-26 01:30:00,2026-01-26,1,uptrend,5074.05,5074.4,35,5069.08,5075.15,5066.3,5074.04,7.54,0.5605,0.8746,4418
2026-01-26 01:35:00,2026-01-26,1,uptrend,5083.47,5083.82,35,5074.05,5084.11,5071.65,5083.42,8.1,0.752,0.9446,4419
2026-01-26 01:40:00,2026-01-26,1,uptrend,5076.28,5076.63,35,5083.47,5085.59,5071.71,5076.44,8.52,0.5065,0.3408,4420
2026-01-26 01:45:00,2026-01-26,1,uptrend,5083.21,5083.56,35,5076.28,5083.84,5072.8,5083.23,8.82,0.6295,0.9447,4421
2026-01-26 01:50:00,2026-01-26,1,uptrend,5075.42,5075.77,35,5083.21,5084.73,5073.63,5075.36,9.33,0.7072,0.1559,4422
2026-01-26 01:55:00,2026-01-26,1,uptrend,5077.87,5078.22,35,5075.42,5082.15,5067.83,5077.84,10.14,0.169,0.699,4423
2026-01-26 02:00:00,2026-01-26,2,uptrend,5070.81,5071.16,35,5077.87,5082.42,5069.76,5070.79,10.72,0.5592,0.0814,4424
2026-01-26 02:05:00,2026-01-26,2,uptrend,5076.86,5077.21,35,5070.81,5078.63,5068.33,5076.84,11.01,0.5854,0.8262,4425
2026-01-26 02:10:00,2026-01-26,2,uptrend,5068.87,5069.22,35,5076.86,5076.94,5067.88,5068.84,11.07,0.8852,0.106,4426
2026-01-26 02:15:00,2026-01-26,2,uptrend,5075.09,5075.44,35,5068.87,5079.18,5066.82,5075.08,10.86,0.5024,0.6683,4427
2026-01-26 02:20:00,2026-01-26,2,uptrend,5077.1,5077.45,35,5075.09,5078.04,5072.65,5077.12,10.75,0.3766,0.8293,4428
2026-01-26 02:25:00,2026-01-26,2,uptrend,5087.78,5088.13,35,5077.1,5088.65,5074.52,5087.67,10.87,0.7481,0.9306,4429
2026-01-26 02:30:00,2026-01-26,2,uptrend,5087.75,5088.1,35,5087.78,5089.02,5084.71,5087.75,10.52,0.007,0.7053,4430
2026-01-26 02:35:00,2026-01-26,2,uptrend,5083.75,5084.1,35,5087.75,5092.98,5081.2,5083.83,10.83,0.3328,0.2233,4431
2026-01-26 02:40:00,2026-01-26,2,uptrend,5084.88,5085.23,35,5083.75,5085.9,5078.94,5084.87,10.7,0.1609,0.852,4432
2026-01-26 02:45:00,2026-01-26,2,uptrend,5088.44,5088.79,35,5084.88,5091.44,5084.25,5088.5,10.32,0.5035,0.5911,4433
2026-01-26 02:50:00,2026-01-26,2,uptrend,5086.86,5087.21,35,5088.44,5091.0,5084.16,5086.78,9.82,0.2427,0.383,4434
2026-01-26 02:55:00,2026-01-26,2,uptrend,5086.21,5086.56,35,5086.86,5088.71,5083.68,5086.15,9.39,0.1412,0.4911,4435
2026-01-26 03:00:00,2026-01-26,3,uptrend,5080.77,5081.12,35,5086.21,5087.29,5080.49,5080.75,9.08,0.8029,0.0382,4436
2026-01-26 03:05:00,2026-01-26,3,uptrend,5081.5,5081.85,35,5080.77,5081.64,5071.64,5081.54,8.77,0.077,0.99,4437
2026-01-26 03:10:00,2026-01-26,3,uptrend,5080.18,5080.53,35,5081.5,5084.94,5078.44,5080.25,8.33,0.1923,0.2785,4438
2026-01-26 03:15:00,2026-01-26,3,uptrend,5084.8,5085.15,35,5080.18,5084.79,5079.32,5084.79,7.99,0.8428,1.0,4439
2026-01-26 03:20:00,2026-01-26,3,uptrend,5078.56,5078.91,35,5084.8,5087.83,5077.95,5078.54,8.05,0.6336,0.0597,4440
2026-01-26 03:25:00,2026-01-26,3,uptrend,5083.21,5083.56,35,5078.56,5083.33,5074.95,5083.15,7.76,0.5477,0.9785,4441
2026-01-26 03:30:00,2026-01-26,3,uptrend,5079.44,5079.79,35,5083.21,5084.46,5077.96,5079.38,7.84,0.5892,0.2185,4442
2026-01-26 03:35:00,2026-01-26,3,uptrend,5082.71,5083.06,35,5079.44,5083.12,5077.67,5082.67,7.22,0.5927,0.9174,4443
2026-01-26 03:40:00,2026-01-26,3,uptrend,5080.2,5080.55,35,5082.71,5083.56,5079.87,5080.19,7.18,0.6829,0.0867,4444
2026-01-26 03:45:00,2026-01-26,3,uptrend,5078.23,5078.58,35,5080.2,5080.52,5075.93,5078.32,6.66,0.4096,0.5207,4445
2026-01-26 03:50:00,2026-01-26,3,uptrend,5074.28,5074.63,35,5078.23,5079.42,5072.08,5074.27,6.69,0.5395,0.2984,4446
2026-01-26 03:55:00,2026-01-26,3,uptrend,5071.67,5072.02,35,5074.28,5076.28,5069.96,5071.71,6.63,0.4066,0.2769,4447
2026-01-26 04:00:00,2026-01-26,4,uptrend,5076.53,5076.88,35,5071.67,5076.85,5071.12,5076.56,6.55,0.8534,0.9494,4448
2026-01-26 04:05:00,2026-01-26,4,uptrend,5073.67,5074.02,35,5076.53,5076.85,5072.07,5073.65,6.53,0.6025,0.3305,4449
2026-01-26 04:10:00,2026-01-26,4,uptrend,5075.96,5076.31,35,5073.67,5078.01,5072.65,5075.96,6.43,0.4272,0.6175,4450
2026-01-26 04:15:00,2026-01-26,4,uptrend,5075.75,5076.1,35,5075.96,5076.33,5073.15,5075.7,5.94,0.0818,0.8019,4451
2026-01-26 04:20:00,2026-01-26,4,uptrend,5075.89,5076.24,35,5075.75,5076.36,5072.36,5075.93,5.76,0.045,0.8925,4452
2026-01-26 04:25:00,2026-01-26,4,uptrend,5072.79,5073.14,35,5075.89,5076.42,5071.31,5072.76,5.74,0.6125,0.2838,4453
2026-01-26 04:30:00,2026-01-26,4,uptrend,5072.37,5072.72,35,5072.79,5073.44,5071.37,5072.35,5.18,0.2126,0.4734,4454
2026-01-26 04:35:00,2026-01-26,4,uptrend,5070.09,5070.44,35,5072.37,5073.14,5064.31,5070.04,5.21,0.2639,0.6489,4455
2026-01-26 04:40:00,2026-01-26,4,uptrend,5066.63,5066.98,35,5070.09,5072.25,5065.58,5066.57,5.22,0.5277,0.1484,4456
2026-01-26 04:45:00,2026-01-26,4,uptrend,5066.94,5067.29,35,5066.63,5067.27,5064.29,5066.88,5.05,0.0839,0.8691,4457
2026-01-26 04:50:00,2026-01-26,4,uptrend,5063.34,5063.69,35,5066.94,5067.16,5058.04,5063.26,5.43,0.4035,0.5724,4458
2026-01-26 04:55:00,2026-01-26,4,uptrend,5065.44,5065.79,35,5063.34,5067.39,5063.33,5065.48,5.4,0.5271,0.5296,4459
2026-01-26 05:00:00,2026-01-26,5,uptrend,5070.23,5070.58,35,5065.44,5072.08,5064.92,5070.28,5.39,0.676,0.7486,4460
2026-01-26 05:05:00,2026-01-26,5,uptrend,5068.19,5068.54,35,5070.23,5072.71,5068.18,5068.21,5.26,0.4459,0.0066,4461
2026-01-26 05:10:00,2026-01-26,5,uptrend,5064.8,5065.15,35,5068.19,5068.19,5059.21,5064.75,5.49,0.3831,0.6169,4462
2026-01-26 05:15:00,2026-01-26,5,uptrend,5059.88,5060.23,35,5064.8,5064.8,5055.08,5059.87,5.85,0.5072,0.4928,4463
2026-01-26 05:20:00,2026-01-26,5,uptrend,5053.78,5054.13,35,5059.88,5061.89,5052.15,5053.73,6.16,0.6314,0.1622,4464
2026-01-26 05:25:00,2026-01-26,5,uptrend,5062.87,5063.22,35,5053.78,5063.53,5053.75,5062.96,6.63,0.9387,0.9417,4465
2026-01-26 05:30:00,2026-01-26,5,uptrend,5065.42,5065.77,35,5062.87,5066.87,5060.92,5065.44,6.77,0.4319,0.7597,4466
2026-01-26 05:35:00,2026-01-26,5,uptrend,5063.38,5063.73,35,5065.42,5066.26,5054.9,5063.37,7.22,0.1805,0.7456,4467
2026-01-26 05:40:00,2026-01-26,5,uptrend,5061.28,5061.63,35,5063.38,5067.81,5056.87,5061.29,7.85,0.191,0.404,4468
2026-01-26 05:45:00,2026-01-26,5,uptrend,5059.67,5060.02,35,5061.28,5063.25,5053.03,5059.77,7.95,0.1477,0.6595,4469
2026-01-26 05:50:00,2026-01-26,5,uptrend,5071.86,5072.21,35,5059.67,5071.9,5058.44,5071.83,8.44,0.9034,0.9948,4470
2026-01-26 05:55:00,2026-01-26,5,uptrend,5073.54,5073.89,35,5071.86,5076.26,5070.32,5073.48,8.65,0.2727,0.532,4471
2026-01-26 06:00:00,2026-01-26,6,uptrend,5074.21,5074.56,35,5073.54,5075.23,5071.17,5074.19,8.29,0.1601,0.7438,4472
2026-01-26 06:05:00,2026-01-26,6,uptrend,5079.11,5079.46,35,5074.21,5082.1,5073.54,5079.06,8.6,0.5666,0.6449,4473
2026-01-26 06:10:00,2026-01-26,6,uptrend,5071.51,5071.86,35,5079.11,5079.11,5071.17,5071.57,8.66,0.9496,0.0504,4474
2026-01-26 06:15:00,2026-01-26,6,uptrend,5069.42,5069.77,35,5071.51,5076.02,5067.25,5069.23,8.96,0.26,0.2258,4475
2026-01-26 06:20:00,2026-01-26,6,uptrend,5071.09,5071.44,35,5069.42,5072.75,5065.22,5071.07,8.86,0.2191,0.7769,4476
2026-01-26 06:25:00,2026-01-26,6,uptrend,5072.75,5073.1,35,5071.09,5072.92,5068.13,5072.73,8.5,0.3424,0.9603,4477
2026-01-26 06:30:00,2026-01-26,6,uptrend,5075.17,5075.52,35,5072.75,5077.12,5072.52,5075.09,8.14,0.5087,0.5587,4478
2026-01-26 06:35:00,2026-01-26,6,uptrend,5079.44,5079.79,35,5075.17,5079.61,5074.54,5079.46,7.8,0.8462,0.9704,4479
2026-01-26 06:40:00,2026-01-26,6,uptrend,5084.07,5084.42,35,5079.44,5085.4,5077.73,5084.13,7.92,0.6115,0.8344,4480
2026-01-26 06:45:00,2026-01-26,6,uptrend,5092.0,5092.35,35,5084.07,5092.38,5081.59,5091.98,7.88,0.7331,0.9629,4481
2026-01-26 06:50:00,2026-01-26,6,uptrend,5106.64,5106.99,35,5092.0,5110.08,5091.83,5106.71,8.4,0.806,0.8153,4482
2026-01-26 06:55:00,2026-01-26,6,uptrend,5099.39,5099.74,35,5106.64,5110.76,5099.25,5099.34,8.5,0.6342,0.0078,4483
2026-01-26 07:00:00,2026-01-26,7,uptrend,5077.63,5077.98,35,5099.39,5099.39,5076.35,5077.55,9.18,0.9479,0.0521,4484
2026-01-26 07:05:00,2026-01-26,7,uptrend,5081.27,5081.62,35,5077.63,5082.52,5073.83,5081.3,9.38,0.4223,0.8596,4485
2026-01-26 07:10:00,2026-01-26,7,uptrend,5088.23,5088.58,35,5081.27,5090.11,5080.97,5088.15,9.74,0.7527,0.7856,4486
2026-01-26 07:15:00,2026-01-26,7,uptrend,5090.88,5091.23,35,5088.23,5092.15,5086.92,5091.03,9.5,0.5354,0.7859,4487
2026-01-26 07:20:00,2026-01-26,7,uptrend,5092.64,5092.99,35,5090.88,5095.65,5089.84,5092.66,9.35,0.3064,0.4854,4488
2026-01-26 07:25:00,2026-01-26,7,uptrend,5091.92,5092.27,35,5092.64,5095.66,5090.66,5091.89,9.08,0.15,0.246,4489
2026-01-26 07:30:00,2026-01-26,7,uptrend,5095.25,5095.6,35,5091.92,5095.6,5090.75,5095.28,8.89,0.6928,0.934,4490
2026-01-26 07:35:00,2026-01-26,7,uptrend,5093.03,5093.38,35,5095.25,5095.55,5091.19,5092.96,8.86,0.5252,0.406,4491
2026-01-26 07:40:00,2026-01-26,7,uptrend,5090.62,5090.97,35,5093.03,5093.15,5089.26,5090.65,8.81,0.6118,0.3573,4492
2026-01-26 07:45:00,2026-01-26,7,uptrend,5088.56,5088.91,35,5090.62,5090.9,5085.82,5088.53,8.81,0.4114,0.5335,4493
2026-01-26 07:50:00,2026-01-26,7,uptrend,5092.45,5092.8,35,5088.56,5092.65,5088.3,5092.46,8.57,0.8966,0.9563,4494
2026-01-26 07:55:00,2026-01-26,7,uptrend,5092.12,5092.47,35,5092.45,5094.16,5090.29,5092.09,8.08,0.093,0.4651,4495
2026-01-26 08:00:00,2026-01-26,8,uptrend,5088.95,5089.3,35,5092.12,5093.23,5088.18,5089.07,7.13,0.604,0.1762,4496
2026-01-26 08:05:00,2026-01-26,8,uptrend,5094.67,5095.02,35,5088.95,5096.62,5087.28,5094.6,6.98,0.6049,0.7837,4497
2026-01-26 08:10:00,2026-01-26,8,uptrend,5091.37,5091.72,35,5094.67,5096.19,5090.04,5091.44,5.77,0.5252,0.2276,4498
2026-01-26 08:15:00,2026-01-26,8,uptrend,5095.92,5096.27,35,5091.37,5096.56,5089.65,5095.94,5.64,0.6614,0.9103,4499
2026-01-26 08:20:00,2026-01-26,8,uptrend,5096.85,5097.2,35,5095.92,5097.61,5095.01,5096.86,5.18,0.3615,0.7115,4500
2026-01-26 08:25:00,2026-01-26,8,uptrend,5096.44,5096.79,35,5096.85,5097.16,5095.26,5096.5,4.94,0.1842,0.6526,4501
2026-01-26 08:30:00,2026-01-26,8,uptrend,5096.58,5096.93,35,5096.44,5097.4,5096.0,5096.67,4.62,0.1643,0.4786,4502
2026-01-26 08:35:00,2026-01-26,8,uptrend,5096.77,5097.12,35,5096.58,5097.81,5095.92,5096.76,4.4,0.0952,0.4444,4503
2026-01-26 08:40:00,2026-01-26,8,uptrend,5095.71,5096.06,35,5096.77,5098.18,5095.41,5095.79,4.25,0.3538,0.1372,4504
2026-01-26 08:45:00,2026-01-26,8,uptrend,5093.38,5093.73,35,5095.71,5096.49,5090.2,5093.27,4.39,0.3879,0.4881,4505
2026-01-26 08:50:00,2026-01-26,8,uptrend,5088.8,5089.15,35,5093.38,5093.77,5088.66,5088.81,4.48,0.8943,0.0294,4506
2026-01-26 08:55:00,2026-01-26,8,uptrend,5083.15,5083.5,35,5088.8,5089.57,5080.02,5083.06,4.8,0.601,0.3183,4507
2026-01-26 09:00:00,2026-01-26,9,uptrend,5083.29,5083.64,35,5083.15,5084.54,5081.04,5083.32,4.74,0.0486,0.6514,4508
2026-01-26 09:05:00,2026-01-26,9,uptrend,5088.73,5089.08,35,5083.29,5090.69,5082.34,5088.69,5.06,0.6467,0.7605,4509
2026-01-26 09:10:00,2026-01-26,9,uptrend,5089.01,5089.36,35,5088.73,5092.94,5088.29,5089.02,5.03,0.0624,0.157,4510
2026-01-26 09:15:00,2026-01-26,9,uptrend,5091.12,5091.47,35,5089.01,5091.44,5087.11,5091.13,4.67,0.4896,0.9284,4511
2026-01-26 09:20:00,2026-01-26,9,uptrend,5093.4,5093.75,35,5091.12,5094.21,5091.12,5093.39,4.45,0.7346,0.7346,4512
