signal_id,candidate_id,direction,entry_time,exit_time,session_bucket,h1_regime,entry_price,stop_loss,take_profit,risk_points,gross_r,charged_spread_points,median_spread_points,p95_spread_points,realized_spread_points,entry_slippage_points,stop_exit_slippage_points,charged_cost_r,p95_spread_cost_r,stress_cost_r,net_r,stress_net_r,cost_guard_pass,market_day_direction,loss_class
1033669|XAUUSD|breakout_retest|LONG|2025-03-12 22:55:00|2025-03-12 23:30:00|2025-03-12 23:35:00|2935.51,B0_RAW_ALL_SESSION,LONG,2025-03-12 23:40:00,2025-03-12 23:45:00,Night 20:00-05:59,RISING,2936.225,2934.70964,2938.49804,151.54,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.395946,0.560924,0.560924,1.104054,0.939076,False,UP,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-13 02:10:00|2025-03-13 02:35:00|2025-03-13 02:40:00|2940.35,B0_RAW_ALL_SESSION,LONG,2025-03-13 02:45:00,2025-03-13 03:00:00,Morning 06:00-11:59,RISING,2941.385,2939.03006,2944.9174,235.49,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.254784,0.360944,0.360944,1.245216,1.139056,False,UP,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-13 09:40:00|2025-03-13 11:00:00|2025-03-13 11:05:00|2944.78,B0_RAW_ALL_SESSION,LONG,2025-03-13 11:10:00,2025-03-13 12:30:00,Afternoon 12:00-15:59,RISING,2945.905,2943.75678,2949.12733,214.82,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.512051,0.628427,0.628427,-1.512051,-1.628427,False,UP,NEAR_TP_GIVEBACK
1033669|XAUUSD|breakout_retest|LONG|2025-03-13 12:55:00|2025-03-13 13:00:00|2025-03-13 13:05:00|2940.35,B0_RAW_ALL_SESSION,LONG,2025-03-13 13:10:00,2025-03-13 13:40:00,Evening 16:00-19:59,RISING,2942.705,2938.43144,2949.11535,427.36,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.140398,0.198897,0.198897,1.359602,1.301103,False,UP,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-13 12:00:00|2025-03-13 13:35:00|2025-03-13 13:40:00|2947.14,B0_RAW_ALL_SESSION,LONG,2025-03-13 13:45:00,2025-03-13 14:40:00,Evening 16:00-19:59,RISING,2950.565,2946.5146,2956.6406,405.04,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.148134,0.209856,0.209856,1.351866,1.290144,False,UP,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-13 18:05:00|2025-03-13 18:55:00|2025-03-13 19:00:00|2982.14,B0_RAW_ALL_SESSION,LONG,2025-03-13 19:05:00,2025-03-13 19:45:00,Night 20:00-05:59,RISING,2983.358,2981.33463,2986.39306,202.34,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.543647,0.667203,0.667203,-1.543647,-1.667203,False,UP,BAD_EXIT_GIVEBACK
1033669|XAUUSD|breakout_retest|LONG|2025-03-13 18:05:00|2025-03-13 19:45:00|2025-03-13 19:50:00|2982.14,B0_RAW_ALL_SESSION,LONG,2025-03-13 19:55:00,2025-03-13 20:20:00,Night 20:00-05:59,RISING,2983.655,2981.05819,2987.55022,259.68,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.423596,0.519868,0.519868,-1.423596,-1.519868,False,UP,BAD_SIGNAL
1033669|XAUUSD|breakout_retest|LONG|2025-03-13 20:50:00|2025-03-13 22:20:00|2025-03-13 22:25:00|2985.32,B0_RAW_ALL_SESSION,LONG,2025-03-13 22:30:00,2025-03-14 01:15:00,Night 20:00-05:59,RISING,2986.015,2983.46209,2989.84436,255.29,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.235026,0.332954,0.332954,1.264974,1.167046,False,UP,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-14 08:25:00|2025-03-14 08:30:00|2025-03-14 08:35:00|2989.78,B0_RAW_ALL_SESSION,LONG,2025-03-14 08:40:00,2025-03-14 09:40:00,Afternoon 12:00-15:59,RISING,2992.615,2989.07011,2997.93234,354.49,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.169258,0.239782,0.239782,1.330742,1.260218,False,DOWN,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-14 10:30:00|2025-03-14 10:50:00|2025-03-14 10:55:00|2989.78,B0_RAW_ALL_SESSION,LONG,2025-03-14 11:00:00,2025-03-14 13:40:00,Afternoon 12:00-15:59,RISING,2994.425,2987.17509,3005.29986,724.99,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.151726,0.186209,0.186209,-1.151726,-1.186209,False,DOWN,MIXED
1033669|XAUUSD|breakout_retest|SHORT|2025-03-14 13:40:00|2025-03-14 13:50:00|2025-03-14 13:55:00|2991.64,B0_RAW_ALL_SESSION,SHORT,2025-03-14 14:00:00,2025-03-14 14:15:00,Evening 16:00-19:59,RISING,2987.645,2992.22997,2980.76754,458.5,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.239914,0.29444,0.29444,-1.239914,-1.29444,False,DOWN,BAD_EXIT_GIVEBACK
1033669|XAUUSD|breakout_retest|SHORT|2025-03-14 13:30:00|2025-03-14 14:10:00|2025-03-14 14:15:00|2991.64,B0_RAW_ALL_SESSION,SHORT,2025-03-14 14:20:00,2025-03-14 14:30:00,Evening 16:00-19:59,RISING,2990.455,2993.48126,2985.91561,302.63,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.198265,0.280875,0.280875,1.301735,1.219125,False,DOWN,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-17 01:25:00|2025-03-17 01:35:00|2025-03-17 01:40:00|2990.86,B0_RAW_ALL_SESSION,LONG,2025-03-17 01:45:00,2025-03-17 02:05:00,Night 20:00-05:59,RISING,2992.005,2989.94743,2995.09136,205.76,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.534611,0.656113,0.656113,-1.534611,-1.656113,False,UP,BAD_SIGNAL
1033669|XAUUSD|breakout_retest|SHORT|2025-03-17 02:35:00|2025-03-17 02:40:00|2025-03-17 02:45:00|2988.24,B0_RAW_ALL_SESSION,SHORT,2025-03-17 02:50:00,2025-03-17 03:40:00,Morning 06:00-11:59,RISING,2986.738,2988.44738,2984.17393,170.94,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.643509,0.789761,0.789761,-1.643509,-1.789761,False,UP,MIXED
1033669|XAUUSD|breakout_retest|SHORT|2025-03-17 03:30:00|2025-03-17 03:35:00|2025-03-17 03:40:00|2988.24,B0_RAW_ALL_SESSION,SHORT,2025-03-17 03:45:00,2025-03-17 04:35:00,Morning 06:00-11:59,RISING,2986.535,2988.6171,2983.41185,208.21,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.288171,0.408242,0.408242,1.211829,1.091758,False,UP,WIN
1033669|XAUUSD|breakout_retest|SHORT|2025-03-17 05:15:00|2025-03-17 05:20:00|2025-03-17 05:25:00|2985.07,B0_RAW_ALL_SESSION,SHORT,2025-03-17 05:30:00,2025-03-17 05:45:00,Morning 06:00-11:59,FALLING,2982.738,2985.16005,2979.10492,242.21,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.454161,0.557379,0.557379,-1.454161,-1.557379,False,UP,BAD_SIGNAL
1033669|XAUUSD|breakout_retest|LONG|2025-03-17 06:00:00|2025-03-17 06:05:00|2025-03-17 06:10:00|2985.49,B0_RAW_ALL_SESSION,LONG,2025-03-17 06:15:00,2025-03-17 06:25:00,Morning 06:00-11:59,FALLING,2986.235,2985.06336,2987.99246,117.16,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.512101,0.725477,0.725477,0.987899,0.774523,False,UP,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-17 06:35:00|2025-03-17 08:00:00|2025-03-17 08:05:00|2985.49,B0_RAW_ALL_SESSION,LONG,2025-03-17 08:10:00,2025-03-17 08:15:00,Afternoon 12:00-15:59,RISING,2986.065,2984.89356,2987.82215,117.14,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.939019,1.152432,1.152432,-1.939019,-2.152432,False,UP,BAD_SIGNAL
1033669|XAUUSD|breakout_retest|LONG|2025-03-17 08:40:00|2025-03-17 08:50:00|2025-03-17 08:55:00|2986.55,B0_RAW_ALL_SESSION,LONG,2025-03-17 09:00:00,2025-03-17 09:05:00,Afternoon 12:00-15:59,RISING,2986.865,2985.97107,2988.20589,89.39,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.671195,0.950859,0.950859,0.828805,0.549141,False,UP,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-17 11:15:00|2025-03-17 12:20:00|2025-03-17 12:25:00|2986.55,B0_RAW_ALL_SESSION,LONG,2025-03-17 12:30:00,2025-03-17 13:00:00,Evening 16:00-19:59,RISING,2988.315,2984.61271,2993.86844,370.23,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.297113,0.364639,0.364639,-1.297113,-1.364639,False,UP,NEAR_TP_GIVEBACK
1033669|XAUUSD|breakout_retest|LONG|2025-03-17 11:15:00|2025-03-17 12:55:00|2025-03-17 13:00:00|2986.55,B0_RAW_ALL_SESSION,LONG,2025-03-17 13:05:00,2025-03-17 14:20:00,Evening 16:00-19:59,RISING,2987.918,2984.13364,2993.59454,378.44,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.158547,0.224609,0.224609,1.341453,1.275391,False,UP,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-17 15:10:00|2025-03-17 15:20:00|2025-03-17 15:25:00|2993.91,B0_RAW_ALL_SESSION,LONG,2025-03-17 15:30:00,2025-03-17 17:50:00,Evening 16:00-19:59,RISING,2994.958,2992.42201,2998.76198,253.6,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.236594,0.335175,0.335175,1.263406,1.164825,False,UP,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-17 18:30:00|2025-03-17 19:50:00|2025-03-17 19:55:00|2999.30,B0_RAW_ALL_SESSION,LONG,2025-03-17 20:00:00,2025-03-17 23:20:00,Night 20:00-05:59,RISING,3000.135,2998.97085,3001.88123,116.42,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.515398,0.730146,0.730146,0.984602,0.769854,False,UP,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-17 23:35:00|2025-03-18 00:50:00|2025-03-18 00:55:00|3000.84,B0_RAW_ALL_SESSION,LONG,2025-03-18 01:00:00,2025-03-18 01:05:00,Night 20:00-05:59,RISING,3001.405,2999.56684,3004.16225,183.82,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.598423,0.734428,0.734428,-1.598423,-1.734428,False,UP,BAD_SIGNAL
1033669|XAUUSD|breakout_retest|LONG|2025-03-17 23:35:00|2025-03-18 01:10:00|2025-03-18 01:15:00|3000.84,B0_RAW_ALL_SESSION,LONG,2025-03-18 01:20:00,2025-03-18 01:30:00,Night 20:00-05:59,RISING,3001.555,2999.46349,3004.69226,209.15,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.286874,0.406405,0.406405,1.213126,1.093595,False,UP,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-18 01:30:00|2025-03-18 01:35:00|2025-03-18 01:40:00|3002.66,B0_RAW_ALL_SESSION,LONG,2025-03-18 01:45:00,2025-03-18 02:50:00,Night 20:00-05:59,RISING,3004.475,3001.50176,3008.93486,297.32,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.2018,0.285883,0.285883,1.2982,1.214117,False,UP,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-18 07:10:00|2025-03-18 07:35:00|2025-03-18 07:40:00|3017.05,B0_RAW_ALL_SESSION,LONG,2025-03-18 07:45:00,2025-03-18 07:50:00,Morning 06:00-11:59,RISING,3017.945,3016.37823,3020.29516,156.68,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.702081,0.861645,0.861645,-1.702081,-1.861645,False,UP,BAD_SIGNAL
1033669|XAUUSD|breakout_retest|LONG|2025-03-18 07:10:00|2025-03-18 08:00:00|2025-03-18 08:05:00|3017.05,B0_RAW_ALL_SESSION,LONG,2025-03-18 08:10:00,2025-03-18 08:25:00,Afternoon 12:00-15:59,RISING,3018.438,3016.07551,3021.98174,236.25,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.253969,0.359789,0.359789,1.246031,1.140211,False,UP,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-18 08:55:00|2025-03-18 09:55:00|2025-03-18 10:00:00|3018.70,B0_RAW_ALL_SESSION,LONG,2025-03-18 10:05:00,2025-03-18 10:10:00,Afternoon 12:00-15:59,RISING,3020.158,3018.16669,3023.14496,199.13,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.30131,0.426855,0.426855,1.19869,1.073145,False,UP,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-18 11:45:00|2025-03-18 11:55:00|2025-03-18 12:00:00|3025.34,B0_RAW_ALL_SESSION,LONG,2025-03-18 12:05:00,2025-03-18 12:20:00,Evening 16:00-19:59,RISING,3026.669,3023.75899,3031.03402,291.0,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.206185,0.292095,0.292095,1.293815,1.207905,False,UP,WIN
1033669|XAUUSD|breakout_retest|SHORT|2025-03-18 13:40:00|2025-03-18 13:55:00|2025-03-18 14:00:00|3033.09,B0_RAW_ALL_SESSION,SHORT,2025-03-18 14:05:00,2025-03-18 14:15:00,Evening 16:00-19:59,RISING,3033.045,3037.53326,3026.3126,448.83,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.133682,0.189383,0.189383,1.366318,1.310617,False,UP,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-18 13:25:00|2025-03-18 14:10:00|2025-03-18 14:15:00|3025.34,B0_RAW_ALL_SESSION,LONG,2025-03-18 14:20:00,2025-03-18 14:25:00,Evening 16:00-19:59,RISING,3029.758,3024.55486,3037.56271,520.31,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.211411,0.259459,0.259459,-1.211411,-1.259459,False,UP,BAD_SIGNAL
1033669|XAUUSD|breakout_retest|LONG|2025-03-18 13:25:00|2025-03-18 14:20:00|2025-03-18 14:25:00|3025.34,B0_RAW_ALL_SESSION,LONG,2025-03-18 14:30:00,2025-03-18 16:35:00,Evening 16:00-19:59,RISING,3028.658,3024.00634,3035.6355,465.17,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.128986,0.18273,0.18273,1.371014,1.31727,False,UP,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-18 16:25:00|2025-03-18 17:40:00|2025-03-18 17:45:00|3032.11,B0_RAW_ALL_SESSION,LONG,2025-03-18 17:50:00,2025-03-18 18:35:00,Night 20:00-05:59,RISING,3032.685,3031.04802,3035.14047,163.7,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.366529,0.519249,0.519249,1.133471,0.980751,False,UP,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-18 19:20:00|2025-03-18 19:25:00|2025-03-18 19:30:00|3036.78,B0_RAW_ALL_SESSION,LONG,2025-03-18 19:35:00,2025-03-18 19:50:00,Night 20:00-05:59,RISING,3037.585,3036.44995,3039.28757,113.5,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.96912,1.189375,1.189375,-1.96912,-2.189375,False,UP,BAD_SIGNAL
1033669|XAUUSD|breakout_retest|SHORT|2025-03-18 22:05:00|2025-03-18 23:45:00|2025-03-18 23:50:00|3033.12,B0_RAW_ALL_SESSION,SHORT,2025-03-18 23:55:00,2025-03-19 00:00:00,Night 20:00-05:59,RISING,3032.955,3033.66131,3031.89553,70.63,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.84948,1.20343,1.20343,0.65052,0.29657,False,UP,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-19 03:25:00|2025-03-19 03:30:00|2025-03-19 03:35:00|3033.78,B0_RAW_ALL_SESSION,LONG,2025-03-19 03:40:00,2025-03-19 03:55:00,Morning 06:00-11:59,RISING,3035.195,3033.64214,3037.5243,155.29,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.386383,0.547376,0.547376,1.113617,0.952624,False,UP,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-19 05:20:00|2025-03-19 05:30:00|2025-03-19 05:35:00|3037.49,B0_RAW_ALL_SESSION,LONG,2025-03-19 05:40:00,2025-03-19 06:00:00,Morning 06:00-11:59,RISING,3039.645,3036.77749,3043.94627,286.75,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.20924,0.296424,0.296424,1.29076,1.203576,False,UP,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-19 05:50:00|2025-03-19 06:35:00|2025-03-19 06:40:00|3037.49,B0_RAW_ALL_SESSION,LONG,2025-03-19 06:45:00,2025-03-19 06:55:00,Morning 06:00-11:59,RISING,3038.425,3035.82072,3042.33142,260.43,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.23039,0.326386,0.326386,1.26961,1.173614,False,UP,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-19 07:15:00|2025-03-19 07:20:00|2025-03-19 07:25:00|3038.06,B0_RAW_ALL_SESSION,LONG,2025-03-19 07:30:00,2025-03-19 07:50:00,Morning 06:00-11:59,RISING,3040.068,3037.45284,3043.99074,261.52,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.420625,0.516221,0.516221,-1.420625,-1.516221,False,UP,MIXED
1033669|XAUUSD|breakout_retest|SHORT|2025-03-19 07:45:00|2025-03-19 07:50:00|2025-03-19 07:55:00|3037.72,B0_RAW_ALL_SESSION,SHORT,2025-03-19 08:00:00,2025-03-19 08:15:00,Afternoon 12:00-15:59,RISING,3036.015,3038.22277,3032.70334,220.78,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.271767,0.385004,0.385004,1.228233,1.114996,False,UP,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-19 11:30:00|2025-03-19 11:35:00|2025-03-19 11:40:00|3038.06,B0_RAW_ALL_SESSION,LONG,2025-03-19 11:45:00,2025-03-19 12:25:00,Afternoon 12:00-15:59,FALLING,3039.455,3037.49785,3042.39073,195.72,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.562042,0.689779,0.689779,-1.562042,-1.689779,False,UP,BAD_SIGNAL
1033669|XAUUSD|breakout_retest|LONG|2025-03-19 12:15:00|2025-03-19 12:30:00|2025-03-19 12:35:00|3038.06,B0_RAW_ALL_SESSION,LONG,2025-03-19 12:40:00,2025-03-19 13:05:00,Evening 16:00-19:59,RISING,3038.945,3035.95719,3043.42672,298.78,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.368162,0.451835,0.451835,-1.368162,-1.451835,False,UP,MIXED
1033669|XAUUSD|breakout_retest|SHORT|2025-03-19 13:10:00|2025-03-19 13:20:00|2025-03-19 13:25:00|3036.14,B0_RAW_ALL_SESSION,SHORT,2025-03-19 13:30:00,2025-03-19 13:40:00,Evening 16:00-19:59,RISING,3033.108,3036.46016,3028.07975,335.22,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.178989,0.253568,0.253568,1.321011,1.246432,False,UP,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-19 16:20:00|2025-03-19 16:55:00|2025-03-19 17:00:00|3032.76,B0_RAW_ALL_SESSION,LONG,2025-03-19 17:05:00,2025-03-19 17:20:00,Night 20:00-05:59,FALLING,3033.315,3031.60907,3035.87389,170.59,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.64481,0.791358,0.791358,-1.64481,-1.791358,False,UP,BAD_SIGNAL
1033669|XAUUSD|breakout_retest|LONG|2025-03-19 16:20:00|2025-03-19 18:00:00|2025-03-19 18:05:00|3032.76,B0_RAW_ALL_SESSION,LONG,2025-03-19 18:10:00,2025-03-19 19:15:00,Night 20:00-05:59,FALLING,3037.405,3028.32579,3051.02382,907.92,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.066085,0.09362,0.09362,1.433915,1.40638,True,UP,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-19 22:15:00|2025-03-19 22:20:00|2025-03-19 22:25:00|3047.68,B0_RAW_ALL_SESSION,LONG,2025-03-19 22:30:00,2025-03-19 23:55:00,Night 20:00-05:59,RISING,3048.298,3046.85419,3050.46371,144.38,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.415568,0.588721,0.588721,1.084432,0.911279,False,UP,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-20 00:05:00|2025-03-20 00:10:00|2025-03-20 00:15:00|3051.76,B0_RAW_ALL_SESSION,LONG,2025-03-20 00:20:00,2025-03-20 01:10:00,Night 20:00-05:59,RISING,3054.228,3050.74755,3059.44868,348.05,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.316051,0.387881,0.387881,-1.316051,-1.387881,False,DOWN,BAD_SIGNAL
1033669|XAUUSD|breakout_retest|LONG|2025-03-20 01:00:00|2025-03-20 01:05:00|2025-03-20 01:10:00|3051.76,B0_RAW_ALL_SESSION,LONG,2025-03-20 01:15:00,2025-03-20 02:00:00,Night 20:00-05:59,RISING,3054.025,3049.88126,3060.2406,414.37,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.265461,0.325793,0.325793,-1.265461,-1.325793,False,DOWN,MIXED
1033669|XAUUSD|breakout_retest|SHORT|2025-03-20 01:55:00|2025-03-20 02:30:00|2025-03-20 02:35:00|3050.12,B0_RAW_ALL_SESSION,SHORT,2025-03-20 02:40:00,2025-03-20 02:55:00,Morning 06:00-11:59,RISING,3049.238,3051.53143,3045.79786,229.34,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.261617,0.370624,0.370624,1.238383,1.129376,False,DOWN,WIN
1033669|XAUUSD|breakout_retest|SHORT|2025-03-20 01:55:00|2025-03-20 03:35:00|2025-03-20 03:40:00|3050.12,B0_RAW_ALL_SESSION,SHORT,2025-03-20 03:45:00,2025-03-20 04:25:00,Morning 06:00-11:59,RISING,3048.425,3050.40317,3045.45774,197.82,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.556069,0.682448,0.682448,-1.556069,-1.682448,False,DOWN,BAD_SIGNAL
1033669|XAUUSD|breakout_retest|SHORT|2025-03-20 05:35:00|2025-03-20 07:00:00|2025-03-20 07:05:00|3047.84,B0_RAW_ALL_SESSION,SHORT,2025-03-20 07:10:00,2025-03-20 08:30:00,Morning 06:00-11:59,RISING,3044.975,3049.0476,3038.8661,407.26,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.147326,0.208712,0.208712,1.352674,1.291288,False,DOWN,WIN
1033669|XAUUSD|breakout_retest|SHORT|2025-03-20 08:20:00|2025-03-20 09:45:00|2025-03-20 09:50:00|3044.09,B0_RAW_ALL_SESSION,SHORT,2025-03-20 09:55:00,2025-03-20 10:10:00,Afternoon 12:00-15:59,RISING,3042.235,3044.67701,3038.57198,244.2,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.245699,0.348073,0.348073,1.254301,1.151927,False,DOWN,WIN
1033669|XAUUSD|breakout_retest|LONG|2025-03-20 14:45:00|2025-03-20 14:50:00|2025-03-20 14:55:00|3037.47,B0_RAW_ALL_SESSION,LONG,2025-03-20 15:00:00,2025-03-20 16:35:00,Evening 16:00-19:59,FALLING,3039.735,3035.98935,3045.35348,374.57,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.293674,0.360418,0.360418,-1.293674,-1.360418,False,DOWN,BAD_EXIT_GIVEBACK
1033669|XAUUSD|breakout_retest|SHORT|2025-03-20 16:30:00|2025-03-20 17:20:00|2025-03-20 17:25:00|3037.43,B0_RAW_ALL_SESSION,SHORT,2025-03-20 17:30:00,2025-03-20 17:55:00,Night 20:00-05:59,FALLING,3037.035,3039.53622,3033.28317,250.12,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.439785,0.539736,0.539736,-1.439785,-1.539736,False,DOWN,MIXED
1033669|XAUUSD|breakout_retest|LONG|2025-03-20 19:40:00|2025-03-20 20:30:00|2025-03-20 20:35:00|3044.78,B0_RAW_ALL_SESSION,LONG,2025-03-20 20:40:00,2025-03-20 20:50:00,Night 20:00-05:59,RISING,3045.375,3044.36868,3046.88448,100.63,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,1.09309,1.34152,1.34152,-2.09309,-2.34152,False,DOWN,BAD_SIGNAL
1033669|XAUUSD|breakout_retest|SHORT|2025-03-20 22:20:00|2025-03-20 22:30:00|2025-03-20 22:35:00|3044.09,B0_RAW_ALL_SESSION,SHORT,2025-03-20 22:40:00,2025-03-20 22:50:00,Night 20:00-05:59,RISING,3043.765,3044.37048,3042.85678,60.55,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,1.816745,2.229641,2.229641,-2.816745,-3.229641,False,DOWN,MIXED
1033669|XAUUSD|breakout_retest|LONG|2025-03-20 23:00:00|2025-03-20 23:05:00|2025-03-20 23:10:00|3044.80,B0_RAW_ALL_SESSION,LONG,2025-03-20 23:15:00,2025-03-20 23:30:00,Night 20:00-05:59,RISING,3045.668,3044.70504,3047.11244,96.3,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,1.142315,1.401932,1.401932,-2.142315,-2.401932,False,DOWN,BAD_SIGNAL
1033669|XAUUSD|breakout_retest|LONG|2025-03-23 22:00:00|2025-03-23 22:05:00|2025-03-23 22:10:00|3022.70,B0_RAW_ALL_SESSION,LONG,2025-03-23 22:15:00,2025-03-25 00:05:00,Night 20:00-05:59,FALLING,3023.585,3021.80143,3026.26036,178.36,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.61674,0.756908,0.756908,-1.61674,-1.756908,False,UP,NEAR_TP_GIVEBACK
1033669|XAUUSD|breakout_retest|SHORT|2025-03-25 02:00:00|2025-03-25 02:40:00|2025-03-25 02:45:00|3010.43,B0_RAW_ALL_SESSION,SHORT,2025-03-25 02:50:00,2025-03-25 03:10:00,Morning 06:00-11:59,FALLING,3009.305,3011.01951,3006.73324,171.45,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.641584,0.787398,0.787398,-1.641584,-1.787398,False,UP,BAD_EXIT_GIVEBACK
1033669|XAUUSD|breakout_retest|LONG|2025-03-25 03:35:00|2025-03-25 05:00:00|2025-03-25 05:05:00|3014.32,B0_RAW_ALL_SESSION,LONG,2025-03-25 05:10:00,2025-03-25 07:25:00,Morning 06:00-11:59,FALLING,3017.115,3013.96909,3021.83387,314.59,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.34966,0.429128,0.429128,-1.34966,-1.429128,False,UP,BAD_EXIT_GIVEBACK
1033669|XAUUSD|breakout_retest|SHORT|2025-03-25 07:20:00|2025-03-25 07:35:00|2025-03-25 07:40:00|3014.59,B0_RAW_ALL_SESSION,SHORT,2025-03-25 07:45:00,2025-03-25 08:00:00,Morning 06:00-11:59,FALLING,3013.718,3015.67051,3010.78923,195.25,1.5,50.0,50.0,75.0,0.0,10.0,0.0,0.307296,0.435336,0.435336,1.192704,1.064664,False,UP,WIN
1033669|XAUUSD|breakout_retest|SHORT|2025-03-25 08:30:00|2025-03-25 08:35:00|2025-03-25 08:40:00|3020.16,B0_RAW_ALL_SESSION,SHORT,2025-03-25 08:45:00,2025-03-25 08:50:00,Afternoon 12:00-15:59,FALLING,3018.615,3020.43315,3015.88777,181.82,-1.0,50.0,50.0,75.0,0.0,10.0,50.0,0.605011,0.742513,0.742513,-1.605011,-1.742513,False,UP,BAD_SIGNAL
