date,open,high,low,close,source,regime,atr14,atr14_pct_252,ema50,ema200,ema50_slope_20_pct,ret20_pct,ret60_pct,range20_pct_rank_252
2018-07-19,1227.19,1229.1,1220.98,1227.31,capital_com_processed_d1,downtrend,9.647142857142837,25.0,1269.0397165193544,1294.0181464762602,-2.1029363918335653,-3.0476581693512195,-6.484966702732365,52.38095238095239
2018-07-20,1227.3,1228.98,1211.45,1223.42,capital_com_processed_d1,downtrend,9.53999999999998,23.015873015873016,1267.2507080283995,1293.3156773570936,-2.1278709157353193,-2.7573105690281374,-7.3917354871429914,71.82539682539682
2018-07-21,1223.41,1232.22,1215.63,1231.59,capital_com_processed_d1,downtrend,10.215714285714268,40.87301587301587,1265.8522488900308,1292.7014915127445,-2.1114980655981053,-1.696930997326096,-6.551182536250044,70.23809523809523
2018-07-23,1230.39,1233.29,1229.87,1232.78,capital_com_processed_d1,downtrend,9.857142857142842,29.365079365079367,1264.5552979531667,1292.1052577663493,-2.079211439198203,-1.259901802949115,-6.615357811091494,70.23809523809523
2018-07-24,1232.72,1235.15,1222.19,1224.17,capital_com_processed_d1,downtrend,10.336428571428558,44.047619047619044,1262.9715607785326,1291.4292850522563,-2.086881606971458,-2.280600922777265,-6.8172303289108065,71.82539682539682
2018-07-25,1224.15,1229.45,1218.1,1225.09,capital_com_processed_d1,downtrend,11.010714285714275,59.523809523809526,1261.486009375453,1290.769192663677,-2.093106791597976,-2.250077795242922,-5.237469059405941,71.82539682539682
2018-07-26,1225.09,1234.14,1223.16,1233.05,capital_com_processed_d1,downtrend,11.050714285714289,62.301587301587304,1260.3708717528862,1290.1948723386654,-2.0412998671352156,-0.7246085101243915,-4.544961912429557,70.23809523809523
2018-07-27,1233.05,1235.18,1222.29,1224.09,capital_com_processed_d1,downtrend,11.045714285714293,61.904761904761905,1258.9480924684592,1289.5371124148976,-2.057205056621092,-2.456730309501809,-5.073244875960647,73.01587301587301
2018-07-28,1224.08,1227.32,1217.51,1222.81,capital_com_processed_d1,downtrend,10.702142857142869,53.17460317460318,1257.530912371657,1288.8731610475852,-2.0823447354095803,-2.7122284986872525,-5.390412230750197,74.60317460317461
2018-07-30,1223.34,1223.81,1222.01,1222.42,capital_com_processed_d1,downtrend,10.312142857142865,43.65079365079365,1256.1540138472783,1288.2119355645248,-2.1089283082006416,-2.7741986797104823,-5.322428241708876,75.39682539682539
2018-07-31,1222.42,1225.03,1218.96,1222.49,capital_com_processed_d1,downtrend,9.90714285714286,31.349206349206348,1254.8338564415028,1287.5579859569177,-2.126094576449822,-2.5562747098584304,-5.41590263754459,75.39682539682539
2018-08-01,1222.45,1228.53,1213.93,1223.86,capital_com_processed_d1,downtrend,10.876428571428571,58.730158730158735,1253.6191954045812,1286.9241751513764,-2.1437243910253923,-2.5845120310746372,-5.380184777146402,73.80952380952381
2018-08-02,1223.86,1224.7,1215.69,1217.72,capital_com_processed_d1,downtrend,11.003571428571425,61.111111111111114,1252.2113838200878,1286.2355763936512,-2.1854018146347465,-3.2249860923468154,-5.962484458619388,52.77777777777778
2018-08-03,1217.73,1221.05,1206.97,1208.3,capital_com_processed_d1,downtrend,10.657857142857129,53.17460317460318,1250.4893687683198,1285.460098021575,-2.247123659809369,-3.7885785266108307,-7.361690382728159,54.36507936507936
2018-08-04,1208.27,1219.98,1204.4,1213.14,capital_com_processed_d1,downtrend,11.190714285714275,67.85714285714286,1249.0246876401504,1284.7404950561863,-2.252051451189474,-2.3763348274280394,-6.718850921169983,41.66666666666667
2018-08-06,1213.61,1215.1,1213.5,1214.79,capital_com_processed_d1,downtrend,10.078571428571406,37.301587301587304,1247.6821508699486,1284.0444702297568,-2.2614863103658123,-2.498555284448445,-6.466838109610562,40.476190476190474
2018-08-07,1214.69,1217.85,1206.48,1208.64,capital_com_processed_d1,downtrend,9.705714285714262,26.984126984126984,1246.1510861299507,1283.29417699364,-2.2748751727471483,-2.612283048361874,-6.886589678204658,33.730158730158735
2018-08-08,1208.58,1216.1,1207.73,1212.39,capital_com_processed_d1,downtrend,10.059285714285677,36.507936507936506,1244.8271219679918,1282.5886627946982,-2.276372275880989,-2.314057577491102,-6.887494527943949,30.952380952380953
2018-08-09,1212.45,1215.82,1206.35,1213.25,capital_com_processed_d1,downtrend,9.809999999999961,29.761904761904763,1243.5888034594432,1281.8987258514674,-2.273898505417249,-2.2116725370559975,-6.855067790624469,26.984126984126984
2018-08-10,1213.29,1217.31,1210.72,1212.07,capital_com_processed_d1,compression,9.469999999999946,21.428571428571427,1242.3527719512297,1281.2039126589154,-2.2341416768109523,-1.2240340969285057,-6.713615023474184,11.11111111111111
2018-08-11,1212.05,1217.09,1205.7,1211.38,capital_com_processed_d1,compression,9.49928571428565,22.22222222222222,1241.1381534433383,1280.5091473588268,-2.198635922328962,-1.2979605804564365,-6.332011103636503,11.507936507936508
2018-08-13,1212.51,1213.8,1211.85,1212.33,capital_com_processed_d1,compression,8.75142857142849,8.333333333333332,1240.0084219357564,1279.8307478826196,-2.1497155945587876,-0.9064752905788787,-6.216494287106745,11.11111111111111
2018-08-14,1212.37,1212.58,1191.6,1192.76,capital_com_processed_d1,downtrend,9.549285714285636,23.809523809523807,1238.155542644158,1278.9643722817975,-2.1879888644317447,-3.1528349531905864,-7.644658495226442,44.84126984126984
2018-08-15,1192.76,1198.67,1191.99,1193.86,capital_com_processed_d1,downtrend,9.897857142857074,31.746031746031743,1236.4184625404655,1278.1175626073518,-2.2250379606367554,-3.1570921007803565,-7.9458096552575075,44.84126984126984
2018-08-16,1193.89,1194.09,1173.07,1173.71,capital_com_processed_d1,downtrend,10.965714285714219,61.50793650793651,1233.9593071467218,1277.078681387378,-2.297142274045094,-4.121976522868554,-9.5232222008094,91.66666666666666
2018-08-17,1173.72,1182.02,1160.07,1175.32,capital_com_processed_d1,downtrend,11.49071428571423,73.4126984126984,1231.6597264743014,1276.066157194469,-2.364376828556214,-4.062558669158999,-9.396319794019481,96.42857142857143
2018-08-18,1175.27,1185.0,1171.79,1184.17,capital_com_processed_d1,downtrend,11.790714285714232,76.5873015873016,1229.797384259623,1275.1517675706436,-2.4257532587009467,-3.964153927253544,-8.811797320190962,95.63492063492063
2018-08-20,1183.46,1183.79,1182.6,1183.5,capital_com_processed_d1,downtrend,10.897142857142821,59.523809523809526,1227.9818005631673,1274.2398096843688,-2.4596956848773055,-3.315932652010878,-8.899169431379939,93.65079365079364
2018-08-21,1183.38,1191.23,1182.79,1191.11,capital_com_processed_d1,downtrend,10.38714285714283,47.22222222222222,1226.535847599906,1273.4126473989522,-2.464755694418319,-2.5923896598817553,-8.243459772594209,93.25396825396825
2018-08-22,1191.11,1196.91,1187.65,1195.99,capital_com_processed_d1,downtrend,10.908571428571415,59.523809523809526,1225.3379712234391,1272.6422727979677,-2.4532057601326707,-2.1621046776067243,-7.673364778174918,92.85714285714286
2018-08-23,1195.91,1201.52,1192.54,1195.03,capital_com_processed_d1,downtrend,10.737857142857138,55.55555555555556,1224.1494233323237,1271.8700113770926,-2.4452984713207337,-2.2462351430277527,-8.026506172459435,92.85714285714286
2018-08-24,1195.03,1195.41,1183.8,1184.45,capital_com_processed_d1,downtrend,10.969285714285727,61.111111111111114,1222.5925832016444,1271.0001605176192,-2.47496307624131,-3.220139558446211,-9.051469289657755,89.68253968253968
2018-08-25,1184.45,1208.49,1183.18,1205.88,capital_com_processed_d1,downtrend,12.100714285714291,80.15873015873017,1221.9371877819722,1270.352198721424,-2.417658586185256,-0.9723089051670297,-5.8046071286293355,86.5079365079365
2018-08-27,1207.2,1207.92,1206.06,1207.71,capital_com_processed_d1,downtrend,11.775714285714296,75.39682539682539,1221.3792588493457,1269.7288932615093,-2.32789743327817,-0.048828933211941816,-5.711742799815744,83.33333333333334
2018-08-28,1207.72,1212.33,1203.11,1211.01,capital_com_processed_d1,downtrend,11.620714285714305,73.80952380952381,1220.9726212474106,1269.1446256668676,-2.245917688443777,-0.1755774271724686,-5.47919544805302,81.34920634920636
2018-08-29,1211.01,1214.21,1199.53,1202.62,capital_com_processed_d1,downtrend,12.496428571428607,84.52380952380952,1220.2529106102575,1268.4826890930678,-2.198415697504852,-1.0018192444784746,-5.672423800335713,81.34920634920636
2018-08-30,1202.63,1207.81,1201.38,1207.15,capital_com_processed_d1,downtrend,11.45714285714288,70.63492063492063,1219.7390709784827,1267.872413579704,-2.1194873916527412,-0.12327905745300738,-4.899396536782885,79.76190476190477
2018-08-31,1207.15,1207.2,1196.17,1199.83,capital_com_processed_d1,downtrend,11.767857142857158,74.60317460317461,1218.9583230969736,1267.1953746386125,-2.0781037313937545,-1.0359702735918463,-5.3231699137529676,80.55555555555556
2018-09-01,1199.83,1208.77,1198.21,1200.78,capital_com_processed_d1,downtrend,11.0207142857143,61.111111111111114,1218.245447681406,1266.534525139721,-2.037920871234644,-1.027817844632184,-5.391542770699886,80.15873015873017
2018-09-03,1200.68,1200.68,1198.72,1199.04,capital_com_processed_d1,downtrend,9.600000000000007,25.793650793650798,1217.4922928703704,1265.862937824898,-2.0010805016206112,-1.0750204196127267,-5.653518400491009,79.76190476190477
2018-09-04,1199.03,1203.84,1195.6,1200.73,capital_com_processed_d1,downtrend,9.245000000000005,15.873015873015872,1216.8349480519246,1265.214848891317,-1.9581386104349785,-0.8791626079347581,-5.147366674829568,76.98412698412699
2018-09-05,1200.73,1201.93,1189.56,1191.96,capital_com_processed_d1,downtrend,10.016428571428573,36.507936507936506,1215.8594598930256,1264.485944922249,-1.9474837118470756,-1.6802355794214408,-5.257886830245361,77.38095238095238
2018-09-06,1191.96,1198.37,1190.79,1197.06,capital_com_processed_d1,downtrend,9.954999999999993,34.12698412698413,1215.1222261717305,1263.8150399976494,-1.860292643300565,0.36050840068413414,-4.4530470527197945,76.5873015873016
