account,magic,candidate,direction,entry_time_dubai,exit_time_dubai,session,lots,entry,exit,sl,tp,stop_distance_points,spread_points,cost_r,profit_aed,profit_aed_001,exit_reason,unique_signal,account_unique_signal,cofire,source_csv
1025742,921101,symbol_normalized_round_retest_v0_repair_v1,SELL,2026-06-19 16:20:01,2026-06-19 16:51:01,Evening 16:00-19:59,0.01000,4154.41000,4159.96000,4159.63000,4146.59000,521.54000,50.00000,0.0959,-20.39,-20.39,SL,2026-06-19 16:20|SELL|round_family,1025742|2026-06-19 16:20|SELL|round_family,false,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260619.csv
1025742,921101,symbol_normalized_round_retest_v0_repair_v1,SELL,2026-06-19 17:50:00,2026-06-19 18:18:01,Evening 16:00-19:59,0.01000,4157.28000,4145.91000,4164.45000,4145.21000,769.59000,50.00000,0.0650,41.74,41.74,other,2026-06-19 17:50|SELL|round_family,1025742|2026-06-19 17:50|SELL|round_family,false,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260619.csv
1025742,921101,symbol_normalized_round_retest_v0_repair_v1,SELL,2026-06-19 17:20:00,2026-06-19 18:18:02,Evening 16:00-19:59,0.01000,4164.67000,4145.89000,4178.71000,4143.26000,1418.12000,50.00000,0.0353,68.95,68.95,other,2026-06-19 17:20|SELL|round_family,1025742|2026-06-19 17:20|SELL|round_family,false,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260619.csv
1033030,920101,breakout_retest,BUY,2026-06-19 19:25:01,2026-06-19 19:30:27,Evening 16:00-19:59,0.01000,4153.30000,4150.27000,4150.34000,4157.84000,300.00000,50.00000,0.1667,-11.13,-11.13,SL,2026-06-19 19:25|BUY|breakout_family,1033030|2026-06-19 19:25|BUY|breakout_family,false,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A2_20260619.csv
1033030,920101,breakout_retest,BUY,2026-06-19 19:35:00,2026-06-19 19:38:52,Evening 16:00-19:59,0.01000,4152.03000,4148.67000,4148.84000,4156.76000,316.53000,50.00000,0.1580,-12.34,-12.34,SL,2026-06-19 19:35|BUY|breakout_family,1033030|2026-06-19 19:35|BUY|breakout_family,false,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A2_20260619.csv
