timestamp_broker,m5_bar_time,time_bucket,candidate,family,symbol,direction,normalized_direction,legacy_shadow_action,legacy_shadow_reason,proposed_v2_shadow_action,proposed_v2_shadow_reason,trend_veto_action,trend_veto_reason,fixed_shadow_action,fixed_shadow_reason,entry_price,stop_loss,take_profit,stop_distance_points,spread_points,resolution_status,resolution_source,matched_position_ticket,actual_state,actual_profit_aed,actual_exit_time,actual_exit_price,replay_model,replay_entry_time,replay_entry_price,replay_synthetic_stop_loss,replay_synthetic_take_profit,replay_signal_risk_points,replay_spread_points,replay_bars_scanned,replay_exit_time,replay_exit_price,gross_outcome_r,estimated_cost_r,cost_source,net_outcome_r,v1_resolution_status,v1_resolution_source,v1_replay_bars_scanned,v1_replay_exit_time,v1_replay_exit_price,v1_gross_outcome_r,v1_estimated_cost_r,v1_cost_source,v1_net_outcome_r,_source_file
2026.06.08 12:00:00,2026.06.08 12:00:00,Afternoon 12:00-15:59,round_number_retest_v0,round,XAUUSD,LONG,BUY,BLOCK,BLOCK_XAUUSD_MORNING_AFTERNOON,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4328.50,4322.65,4337.28,585.21,50.00,REPLAY_SL,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 12:05:00,4330.605000,4322.650000,4342.537500,795.500000,75.000000,2,2026-06-08 12:15:00,4322.650000,-1.000000,0.094280,measured_p95_spread_table,-1.094280,REPLAY_SL,m5_bar_replay_plan_v1_adverse_first,3,2026-06-08 12:15:00,4322.65,-1.000000,0.128159,measured_p95_spread_table,-1.128159,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 12:25:00,2026.06.08 12:25:00,Evening 16:00-19:59,round_number_retest_v0,round,XAUUSD,LONG,BUY,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4326.21,4319.20,4336.72,700.69,50.00,REPLAY_SL,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 12:30:00,4330.235000,4319.200000,4346.787500,1103.500000,75.000000,20,2026-06-08 14:10:00,4319.200000,-1.000000,0.067966,measured_p95_spread_table,-1.067966,REPLAY_TP,m5_bar_replay_plan_v1_adverse_first,4,2026-06-08 12:45:00,4336.72,1.499287,0.107037,measured_p95_spread_table,1.392249,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 12:30:00,2026.06.08 12:30:00,Evening 16:00-19:59,round_number_retest_v0,round,XAUUSD,LONG,BUY,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4329.95,4322.17,4341.63,778.46,50.00,REPLAY_TP,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 12:35:00,4328.395000,4322.170000,4337.732500,622.500000,75.000000,2,2026-06-08 12:45:00,4337.732500,1.500000,0.120482,measured_p95_spread_table,1.379518,REPLAY_SL,m5_bar_replay_plan_v1_adverse_first,10,2026-06-08 13:20:00,4322.17,-1.000000,0.096344,measured_p95_spread_table,-1.096344,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 12:35:00,2026.06.08 12:35:00,Evening 16:00-19:59,round_number_retest_v0,round,XAUUSD,SHORT,SELL,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4327.78,4332.49,4320.71,471.41,75.00,REPLAY_SL,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 12:40:00,4329.675000,4332.675000,4325.175000,300.000000,75.000000,1,2026-06-08 12:45:00,4332.675000,-1.000000,0.250000,measured_p95_spread_table,-1.250000,REPLAY_SL,m5_bar_replay_plan_v1_adverse_first,1,2026-06-08 12:40:00,4332.49,-1.000000,0.159097,measured_p95_spread_table,-1.159097,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 13:10:00,2026.06.08 13:10:00,Evening 16:00-19:59,round_number_retest_v0,round,XAUUSD,SHORT,SELL,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4325.68,4335.43,4311.06,974.53,75.00,REPLAY_SL,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 13:15:00,4323.405000,4335.430000,4305.367500,1202.500000,75.000000,2,2026-06-08 13:25:00,4335.430000,-1.000000,0.062370,measured_p95_spread_table,-1.062370,REPLAY_SL,m5_bar_replay_plan_v1_adverse_first,3,2026-06-08 13:25:00,4335.43,-1.000000,0.076960,measured_p95_spread_table,-1.076960,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 13:15:00,2026.06.08 13:15:00,Evening 16:00-19:59,round_number_retest_v0,round,XAUUSD,SHORT,SELL,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4323.01,4330.94,4311.11,793.29,50.00,REPLAY_SL,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 13:20:00,4324.845000,4330.940000,4315.702500,609.500000,75.000000,1,2026-06-08 13:25:00,4330.940000,-1.000000,0.123052,measured_p95_spread_table,-1.123052,REPLAY_SL,m5_bar_replay_plan_v1_adverse_first,2,2026-06-08 13:25:00,4330.94,-1.000000,0.094543,measured_p95_spread_table,-1.094543,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 13:25:00,2026.06.08 13:25:00,Evening 16:00-19:59,round_number_retest_v0,round,XAUUSD,LONG,BUY,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4325.65,4320.57,4333.27,507.74,50.00,REPLAY_SL,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 13:30:00,4331.485000,4320.570000,4347.857500,1091.500000,75.000000,8,2026-06-08 14:10:00,4320.570000,-1.000000,0.068713,measured_p95_spread_table,-1.068713,REPLAY_TP,m5_bar_replay_plan_v1_adverse_first,1,2026-06-08 13:30:00,4333.27,1.500000,0.147713,measured_p95_spread_table,1.352287,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 13:35:00,2026.06.08 13:35:00,Evening 16:00-19:59,round_number_retest_v0,round,XAUUSD,LONG,BUY,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4333.53,4328.45,4341.15,507.99,50.00,REPLAY_SL,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 13:40:00,4340.885000,4328.450000,4359.537500,1243.500000,75.000000,3,2026-06-08 13:55:00,4328.450000,-1.000000,0.060314,measured_p95_spread_table,-1.060314,REPLAY_TP,m5_bar_replay_plan_v1_adverse_first,1,2026-06-08 13:40:00,4341.15,1.500000,0.147641,measured_p95_spread_table,1.352359,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 13:50:00,2026.06.08 13:50:00,Evening 16:00-19:59,round_number_retest_v0,round,XAUUSD,SHORT,SELL,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4335.19,4345.20,4320.17,1001.33,75.00,REPLAY_TP,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 13:55:00,4333.685000,4345.200000,4316.412500,1151.500000,75.000000,7,2026-06-08 14:30:00,4316.412500,1.500000,0.065132,measured_p95_spread_table,1.434868,REPLAY_TP,m5_bar_replay_plan_v1_adverse_first,4,2026-06-08 14:10:00,4320.17,1.500500,0.074900,measured_p95_spread_table,1.425599,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 14:05:00,2026.06.08 14:05:00,Evening 16:00-19:59,round_number_retest_v0,round,XAUUSD,SHORT,SELL,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4325.90,4337.62,4308.32,1171.86,50.00,REPLAY_SL,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 14:10:00,4320.115000,4337.620000,4293.857500,1750.500000,75.000000,18,2026-06-08 15:40:00,4337.620000,-1.000000,0.042845,measured_p95_spread_table,-1.042845,REPLAY_SL,m5_bar_replay_plan_v1_adverse_first,20,2026-06-08 15:45:00,4337.62,-1.000000,0.064001,measured_p95_spread_table,-1.064001,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 14:10:00,2026.06.08 14:10:00,Evening 16:00-19:59,round_number_retest_v0,round,XAUUSD,SHORT,SELL,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4321.95,4331.51,4307.60,956.49,50.00,REPLAY_SL,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 14:15:00,4318.945000,4331.510000,4300.097500,1256.500000,75.000000,9,2026-06-08 15:00:00,4331.510000,-1.000000,0.059690,measured_p95_spread_table,-1.059690,REPLAY_SL,m5_bar_replay_plan_v1_adverse_first,11,2026-06-08 15:05:00,4331.51,-1.000000,0.078412,measured_p95_spread_table,-1.078412,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 14:15:00,2026.06.08 14:15:00,Evening 16:00-19:59,round_number_retest_v0,round,XAUUSD,SHORT,SELL,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4318.90,4328.09,4305.11,919.43,50.00,REPLAY_SL,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 14:20:00,4321.135000,4328.090000,4310.702500,695.500000,75.000000,6,2026-06-08 14:50:00,4328.090000,-1.000000,0.107836,measured_p95_spread_table,-1.107836,REPLAY_SL,m5_bar_replay_plan_v1_adverse_first,7,2026-06-08 14:50:00,4328.09,-1.000000,0.081572,measured_p95_spread_table,-1.081572,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 15:00:00,2026.06.08 15:00:00,Evening 16:00-19:59,round_number_retest_v0,round,XAUUSD,LONG,BUY,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4327.05,4316.08,4343.51,1097.45,75.00,REPLAY_SL,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 15:05:00,4329.165000,4316.080000,4348.792500,1308.500000,75.000000,90,2026-06-08 23:35:00,4316.080000,-1.000000,0.057318,measured_p95_spread_table,-1.057318,REPLAY_TP,m5_bar_replay_plan_v1_adverse_first,12,2026-06-08 16:00:00,4343.51,1.500456,0.068340,measured_p95_spread_table,1.432116,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 15:10:00,2026.06.08 15:10:00,Evening 16:00-19:59,round_number_retest_v0,round,XAUUSD,SHORT,SELL,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4328.56,4337.08,4315.78,851.68,50.00,REPLAY_SL,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 15:15:00,4324.875000,4337.080000,4306.567500,1220.500000,75.000000,5,2026-06-08 15:40:00,4337.080000,-1.000000,0.061450,measured_p95_spread_table,-1.061450,REPLAY_SL,m5_bar_replay_plan_v1_adverse_first,6,2026-06-08 15:40:00,4337.08,-1.000000,0.088061,measured_p95_spread_table,-1.088061,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 15:15:00,2026.06.08 15:15:00,Evening 16:00-19:59,round_number_retest_v0,round,XAUUSD,SHORT,SELL,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4325.20,4331.38,4315.93,617.76,50.00,REPLAY_SL,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 15:20:00,4331.155000,4334.155000,4326.655000,300.000000,75.000000,1,2026-06-08 15:25:00,4334.155000,-1.000000,0.250000,measured_p95_spread_table,-1.250000,REPLAY_SL,m5_bar_replay_plan_v1_adverse_first,1,2026-06-08 15:20:00,4331.38,-1.000000,0.121406,measured_p95_spread_table,-1.121406,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 15:25:00,2026.06.08 15:25:00,Evening 16:00-19:59,round_number_retest_v0,round,XAUUSD,LONG,BUY,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4332.15,4321.69,4347.84,1046.14,50.00,REPLAY_TP,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 15:30:00,4330.865000,4321.690000,4344.627500,917.500000,75.000000,6,2026-06-08 16:00:00,4344.627500,1.500000,0.081744,measured_p95_spread_table,1.418256,REPLAY_SL,m5_bar_replay_plan_v1_adverse_first,85,2026-06-08 23:30:00,4321.69,-1.000000,0.071692,measured_p95_spread_table,-1.071692,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 15:35:00,2026.06.08 15:35:00,Evening 16:00-19:59,round_number_retest_v0,round,XAUUSD,LONG,BUY,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4335.24,4327.98,4346.13,726.19,50.00,REPLAY_SL,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 15:40:00,4336.815000,4327.980000,4350.067500,883.500000,75.000000,44,2026-06-08 19:20:00,4327.980000,-1.000000,0.084890,measured_p95_spread_table,-1.084890,REPLAY_TP,m5_bar_replay_plan_v1_adverse_first,13,2026-06-08 16:40:00,4346.13,1.500000,0.103279,measured_p95_spread_table,1.396721,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 15:40:00,2026.06.08 15:40:00,Evening 16:00-19:59,round_number_retest_v0,round,XAUUSD,LONG,BUY,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4333.37,4327.64,4341.96,572.63,50.00,REPLAY_SL,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 15:45:00,4339.345000,4327.640000,4356.902500,1170.500000,75.000000,43,2026-06-08 19:20:00,4327.640000,-1.000000,0.064075,measured_p95_spread_table,-1.064075,REPLAY_TP,m5_bar_replay_plan_v1_adverse_first,3,2026-06-08 15:55:00,4341.96,1.499127,0.130975,measured_p95_spread_table,1.368153,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 16:20:00,2026.06.08 16:20:00,Night 20:00-05:59,round_number_retest_v0,round,XAUUSD,LONG,BUY,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4342.01,4337.44,4348.87,457.49,75.00,REPLAY_SL,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 16:25:00,4341.385000,4337.440000,4347.302500,394.500000,75.000000,6,2026-06-08 16:55:00,4337.440000,-1.000000,0.190114,measured_p95_spread_table,-1.190114,REPLAY_SL,m5_bar_replay_plan_v1_adverse_first,9,2026-06-08 17:05:00,4337.44,-1.000000,0.163938,measured_p95_spread_table,-1.163938,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 17:25:00,2026.06.08 17:25:00,Night 20:00-05:59,round_number_retest_v0,round,XAUUSD,SHORT,SELL,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4336.32,4340.59,4329.91,427.14,50.00,REPLAY_TP,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 17:30:00,4338.565000,4341.565000,4334.065000,300.000000,75.000000,1,2026-06-08 17:35:00,4334.065000,1.500000,0.250000,measured_p95_spread_table,1.250000,REPLAY_SL,m5_bar_replay_plan_v1_adverse_first,8,2026-06-08 18:05:00,4340.59,-1.000000,0.175586,measured_p95_spread_table,-1.175586,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 17:35:00,2026.06.08 17:35:00,Night 20:00-05:59,round_number_retest_v0,round,XAUUSD,SHORT,SELL,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4333.69,4340.68,4323.20,699.22,50.00,REPLAY_SL,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 17:40:00,4334.345000,4340.680000,4324.842500,633.500000,75.000000,5,2026-06-08 18:05:00,4340.680000,-1.000000,0.118390,measured_p95_spread_table,-1.118390,REPLAY_SL,m5_bar_replay_plan_v1_adverse_first,6,2026-06-08 18:05:00,4340.68,-1.000000,0.107262,measured_p95_spread_table,-1.107262,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 18:45:00,2026.06.08 18:45:00,Night 20:00-05:59,round_number_retest_v0,round,XAUUSD,SHORT,SELL,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4336.70,4341.88,4328.93,518.29,50.00,REPLAY_TP,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 18:50:00,4334.115000,4341.880000,4322.467500,776.500000,75.000000,44,2026-06-08 23:30:00,4322.467500,1.500000,0.096587,measured_p95_spread_table,1.403413,REPLAY_TP,m5_bar_replay_plan_v1_adverse_first,7,2026-06-08 19:20:00,4328.93,1.500000,0.144707,measured_p95_spread_table,1.355293,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 19:40:00,2026.06.08 19:40:00,Night 20:00-05:59,round_number_retest_v0,round,XAUUSD,SHORT,SELL,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4326.03,4330.62,4319.15,458.64,50.00,REPLAY_SL,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 19:45:00,4324.595000,4330.620000,4315.557500,602.500000,75.000000,15,2026-06-08 21:00:00,4330.620000,-1.000000,0.124481,measured_p95_spread_table,-1.124481,REPLAY_SL,m5_bar_replay_plan_v1_adverse_first,17,2026-06-08 22:05:00,4330.62,-1.000000,0.163527,measured_p95_spread_table,-1.163527,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 19:55:00,2026.06.08 19:55:00,Night 20:00-05:59,round_number_retest_v0,round,XAUUSD,LONG,BUY,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4327.44,4324.20,4332.30,324.13,50.00,REPLAY_TP,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 20:00:00,4326.755000,4323.755000,4331.255000,300.000000,75.000000,13,2026-06-08 22:05:00,4331.255000,1.500000,0.250000,measured_p95_spread_table,1.250000,REPLAY_SL,m5_bar_replay_plan_v1_adverse_first,1,2026-06-08 20:00:00,4324.2,-1.000000,0.231389,measured_p95_spread_table,-1.231389,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 20:05:00,2026.06.08 20:05:00,Night 20:00-05:59,round_number_retest_v0,round,XAUUSD,LONG,BUY,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4328.92,4322.75,4338.17,616.78,75.00,REPLAY_SL,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 20:10:00,4328.065000,4322.750000,4336.037500,531.500000,75.000000,14,2026-06-08 22:20:00,4322.750000,-1.000000,0.141110,measured_p95_spread_table,-1.141110,REPLAY_SL,m5_bar_replay_plan_v1_adverse_first,15,2026-06-08 22:20:00,4322.75,-1.000000,0.121599,measured_p95_spread_table,-1.121599,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 20:25:00,2026.06.08 20:25:00,Night 20:00-05:59,round_number_retest_v0,round,XAUUSD,LONG,BUY,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4328.15,4323.93,4334.48,421.92,50.00,REPLAY_TP,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 20:30:00,4326.765000,4323.765000,4331.265000,300.000000,75.000000,7,2026-06-08 22:05:00,4331.265000,1.500000,0.250000,measured_p95_spread_table,1.250000,REPLAY_SL,m5_bar_replay_plan_v1_adverse_first,11,2026-06-08 22:20:00,4323.93,-1.000000,0.177759,measured_p95_spread_table,-1.177759,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 20:35:00,2026.06.08 20:35:00,Night 20:00-05:59,round_number_retest_v0,round,XAUUSD,LONG,BUY,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4326.92,4323.94,4331.39,297.84,50.00,REPLAY_SL,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 20:40:00,4327.885000,4323.940000,4333.802500,394.500000,75.000000,7,2026-06-08 22:15:00,4323.940000,-1.000000,0.190114,measured_p95_spread_table,-1.190114,REPLAY_TP,m5_bar_replay_plan_v1_adverse_first,6,2026-06-08 22:05:00,4331.39,1.500000,0.251813,measured_p95_spread_table,1.248187,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 22:05:01,2026.06.08 22:05:00,Night 20:00-05:59,round_number_retest_v0,round,XAUUSD,SHORT,SELL,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4328.78,4330.55,4326.13,176.99,50.00,REPLAY_TP,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 22:10:00,4326.425000,4330.550000,4320.237500,412.500000,75.000000,17,2026-06-08 23:35:00,4320.237500,1.500000,0.181818,measured_p95_spread_table,1.318182,REPLAY_TP,m5_bar_replay_plan_v1_adverse_first,1,2026-06-08 22:10:00,4326.13,1.497175,0.423753,measured_p95_spread_table,1.073422,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 22:40:00,2026.06.08 22:40:00,Night 20:00-05:59,round_number_retest_v0,round,XAUUSD,LONG,BUY,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4327.35,4324.52,4331.59,282.76,50.00,REPLAY_SL,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 22:45:00,4327.605000,4324.520000,4332.232500,308.500000,75.000000,9,2026-06-08 23:30:00,4324.520000,-1.000000,0.243112,measured_p95_spread_table,-1.243112,REPLAY_SL,m5_bar_replay_plan_v1_adverse_first,10,2026-06-08 23:30:00,4324.52,-1.000000,0.265243,measured_p95_spread_table,-1.265243,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.08 23:50:00,2026.06.08 23:50:00,Night 20:00-05:59,round_number_retest_v0,round,XAUUSD,SHORT,SELL,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4319.14,4322.55,4314.02,341.29,75.00,REPLAY_SL,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-08 23:55:00,4316.575000,4322.550000,4307.612500,597.500000,75.000000,4,2026-06-09 00:15:00,4322.550000,-1.000000,0.125523,measured_p95_spread_table,-1.125523,REPLAY_TP,m5_bar_replay_plan_v1_adverse_first,1,2026-06-08 23:55:00,4314.02,1.501466,0.219754,measured_p95_spread_table,1.281712,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.09 00:25:01,2026.06.09 00:25:00,Night 20:00-05:59,round_number_retest_v0,round,XAUUSD,SHORT,SELL,KEEP,KEEP,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4319.95,4323.77,4314.22,382.11,50.00,REPLAY_SL,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-09 00:30:00,4316.165000,4323.770000,4304.757500,760.500000,75.000000,7,2026-06-09 01:05:00,4323.770000,-1.000000,0.098619,measured_p95_spread_table,-1.098619,REPLAY_SL,m5_bar_replay_plan_v1_adverse_first,8,2026-06-09 01:05:00,4323.77,-1.000000,0.196279,measured_p95_spread_table,-1.196279,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
