profile,hour_utc,last_bid,stress_balance_usd,stress_equity_usd,drawdown_usd,open_positions,margin_usd,original_stop_risk_usd
frozen_r1_baseline,2019-06-06T09:00:00Z,1336.215,10098.68829321591,10100.882127622734,353.12123268573123,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-06T09:00:00Z,1336.215,10067.960545858847,10070.15438026567,384.9416627557548,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-06T10:00:00Z,1336.825,10098.68829321591,10101.477549705489,352.525810602976,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-06T10:00:00Z,1336.825,10067.960545858847,10070.749802348426,384.34624067299956,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-06T11:00:00Z,1336.565,10098.68829321591,10101.20296477204,352.80039553642564,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-06T11:00:00Z,1336.565,10067.960545858847,10070.475217414976,384.6208256064492,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-06T12:00:00Z,1337.128,10098.68829321591,10101.75137712042,352.2519831880454,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-06T12:00:00Z,1337.128,10067.960545858847,10071.023629763356,384.072413258069,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-06T13:00:00Z,1335.748,10098.68829321591,10100.356796335118,353.64656397334693,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-06T13:00:00Z,1335.748,10067.960545858847,10069.629048978055,385.4669940433705,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-06T14:00:00Z,1335.708,10098.68829321591,10100.30221040109,353.7011499073742,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-06T14:00:00Z,1335.708,10067.960545858847,10069.574463044028,385.5215799773978,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-06T15:00:00Z,1338.388,10098.68829321591,10102.967631361738,351.0357289467265,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-06T15:00:00Z,1338.388,10067.960545858847,10072.239884004675,382.8561590167501,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-06T16:00:00Z,1339.148,10098.68829321591,10103.713045350743,350.2903149577214,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-06T16:00:00Z,1339.148,10067.960545858847,10072.98529799368,382.110745027745,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-06T17:00:00Z,1337.795,10098.68829321591,10102.345461652825,351.65789865563966,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-06T17:00:00Z,1337.795,10067.960545858847,10071.617714295762,383.47832872566323,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-06T18:00:00Z,1334.265,10098.68829321591,10098.800877468799,355.2024828396661,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-06T18:00:00Z,1334.265,10067.960545858847,10068.073130111736,387.0229129096897,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-06T19:00:00Z,1333.745,10098.68829321591,10098.266294180026,355.7370661284385,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-06T19:00:00Z,1333.745,10067.960545858847,10067.538546822963,387.5574961984621,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-06T20:00:00Z,1334.587,10098.68829321591,10099.094033215328,354.9093270931371,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-06T20:00:00Z,1334.587,10067.960545858847,10068.366285858265,386.7297571631607,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-06T22:00:00Z,1335.168,10098.68829321591,10099.645580119839,354.35778018862584,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-06T22:00:00Z,1335.168,10067.960545858847,10068.917832762778,386.1782102586476,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-06T23:00:00Z,1333.388,10098.68829321591,10097.850961004679,356.1523993037863,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-06T23:00:00Z,1333.388,10067.960545858847,10067.123213647616,387.9728293738099,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-07T00:00:00Z,1333.098,10098.68829321591,10097.54637765514,356.4569826533243,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-07T00:00:00Z,1333.098,10067.960545858847,10066.818630298078,388.2774127233479,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-07T01:00:00Z,1333.308,10098.68829321591,10097.74179502667,356.2615652817949,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-07T01:00:00Z,1333.308,10067.960545858847,10067.014047669607,388.0819953518185,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-07T02:00:00Z,1333.315,10098.68829321591,10097.734214063126,356.26914624533856,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-07T02:00:00Z,1333.315,10067.960545858847,10067.006466706063,388.08957631536214,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-07T03:00:00Z,1333.065,10098.68829321591,10097.469636303867,356.5337240045974,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-07T03:00:00Z,1333.065,10067.960545858847,10066.741888946804,388.35415407462096,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-07T04:00:00Z,1332.978,10098.68829321591,10097.368049028984,356.63531127948045,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-07T04:00:00Z,1332.978,10067.960545858847,10066.640301671921,388.455741349504,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-07T05:00:00Z,1332.048,10098.68829321591,10096.423463876785,357.57989643168,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-07T05:00:00Z,1332.048,10067.960545858847,10065.695716519722,389.4003265017036,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-07T06:00:00Z,1331.275,10098.68829321591,10095.635877590326,358.3674827181385,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-07T06:00:00Z,1331.275,10067.960545858847,10064.908130233263,390.18791278816207,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-07T07:00:00Z,1335.348,10098.68829321591,10099.694303027247,354.309057281218,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-07T07:00:00Z,1335.348,10067.960545858847,10068.966555670184,386.12948735124155,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-07T08:00:00Z,1335.838,10098.68829321591,10100.169710631993,353.8336496764714,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-07T08:00:00Z,1335.838,10067.960545858847,10069.441963274929,385.6540797464968,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-07T09:00:00Z,1332.915,10098.68829321591,10097.232127136624,356.77123317184123,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-07T09:00:00Z,1332.915,10067.960545858847,10066.50437977956,388.5916632418648,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-07T10:00:00Z,1332.995,10098.68829321591,10097.297564685812,356.70579562265266,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-07T10:00:00Z,1332.995,10067.960545858847,10066.56981732875,388.52622569267623,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-07T11:00:00Z,1335.525,10098.68829321591,10099.812961527248,354.1903987812166,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-07T11:00:00Z,1335.525,10067.960545858847,10069.085214170185,386.01082885124015,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-07T12:00:00Z,1340.998,10098.68829321591,10105.271378076439,348.731982232026,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-07T12:00:00Z,1340.998,10067.960545858847,10074.543630719376,380.55241230204956,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-07T13:00:00Z,1340.578,10098.68829321591,10104.836793936971,349.1665663714939,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-07T13:00:00Z,1340.578,10067.960545858847,10074.109046579908,380.9869964415175,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-07T14:00:00Z,1344.945,10098.68829321591,10109.18921031602,344.8141499924441,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-07T14:00:00Z,1344.945,10067.960545858847,10078.461462958956,376.63458006246947,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-07T15:00:00Z,1340.055,10098.68829321591,10104.284626970535,349.71873333792973,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-07T15:00:00Z,1340.055,10067.960545858847,10073.556879613472,381.5391634079533,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-07T16:00:00Z,1343.065,10098.68829321591,10107.280044787663,346.7233155208014,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-07T16:00:00Z,1343.065,10067.960545858847,10076.5522974306,378.543745590825,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-07T17:00:00Z,1341.698,10098.68829321591,10105.898462697965,348.1048976104994,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-07T17:00:00Z,1341.698,10067.960545858847,10075.170715340902,379.92532768052297,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-07T18:00:00Z,1340.188,10098.68829321591,10104.373878756993,349.62948155147205,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-07T18:00:00Z,1340.188,10067.960545858847,10073.64613139993,381.44991162149563,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-07T19:00:00Z,1341.268,10098.68829321591,10105.439295099584,348.5640652088805,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-07T19:00:00Z,1341.268,10067.960545858847,10074.711547742521,380.38449527890407,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-07T20:00:00Z,1340.388,10098.68829321591,10104.545074688705,349.4582856197594,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-07T20:00:00Z,1340.388,10067.960545858847,10073.817327331642,381.278715689783,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-09T22:00:00Z,1334.595,10098.68829321591,10098.022559581646,355.9808007268184,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-09T22:00:00Z,1334.595,10067.960545858847,10067.294812224583,387.801230796842,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-09T23:00:00Z,1334.985,10098.68829321591,10098.397961154562,355.6053991539029,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-09T23:00:00Z,1334.985,10067.960545858847,10067.670213797499,387.4258292239265,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-10T00:00:00Z,1335.425,10098.68829321591,10098.823379478059,355.17998083040584,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-10T00:00:00Z,1335.425,10067.960545858847,10068.095632120996,387.0004109004294,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-10T01:00:00Z,1330.188,10098.68829321591,10093.571794953752,360.4315653547128,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-10T01:00:00Z,1330.188,10067.960545858847,10062.844047596689,392.2519954247364,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-10T02:00:00Z,1329.788,10098.68829321591,10093.157216222271,360.8461440861938,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-10T02:00:00Z,1329.788,10067.960545858847,10062.429468865208,392.6665741562174,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-10T03:00:00Z,1329.485,10098.68829321591,10092.839628554446,361.16373175401895,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-10T03:00:00Z,1329.485,10067.960545858847,10062.111881197383,392.98416182404253,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-10T04:00:00Z,1328.105,10098.68829321591,10091.445053703754,362.5583066047111,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-10T04:00:00Z,1328.105,10067.960545858847,10060.71730634669,394.3787366747347,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-10T05:00:00Z,1326.955,10098.68829321591,10090.280473769146,363.722886539319,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-10T05:00:00Z,1326.955,10067.960545858847,10059.552726412083,395.5433166093426,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-10T06:00:00Z,1326.808,10098.68829321591,10090.11888193697,363.88447837149397,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-10T06:00:00Z,1326.808,10067.960545858847,10059.391134579908,395.70490844151755,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-10T07:00:00Z,1326.0,10098.68829321591,10089.296300325279,364.7070599831859,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-10T07:00:00Z,1326.0,10067.960545858847,10058.568552968216,396.5274900532095,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-10T08:00:00Z,1326.978,10098.68829321591,10090.2597108791,363.7436494293652,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-10T08:00:00Z,1326.978,10067.960545858847,10059.531963522037,395.56407949938875,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-10T09:00:00Z,1328.135,10098.68829321591,10091.402159061969,362.6012012464962,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-10T09:00:00Z,1328.135,10067.960545858847,10060.674411704906,394.4216313165198,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-10T10:00:00Z,1328.115,10098.68829321591,10091.36754534264,362.63581496582447,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-10T10:00:00Z,1328.115,10067.960545858847,10060.63979798558,394.4562450358462,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-10T11:00:00Z,1325.075,10098.68829321591,10088.312968612317,365.69039169614734,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-10T11:00:00Z,1325.075,10067.960545858847,10057.585221255255,397.5108217661709,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-10T12:00:00Z,1329.145,10098.68829321591,10092.368377663242,361.6349826452224,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-10T12:00:00Z,1329.145,10067.960545858847,10061.64063030618,393.455412715246,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-10T13:00:00Z,1328.848,10098.68829321591,10092.0567940747,361.9465662337643,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-10T13:00:00Z,1328.848,10067.960545858847,10061.329046717638,393.7669963037879,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-10T14:00:00Z,1329.138,10098.68829321591,10092.332216384308,361.67114392415715,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-10T14:00:00Z,1329.138,10067.960545858847,10061.604469027245,393.4915739941807,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-10T15:00:00Z,1328.035,10098.68829321591,10091.214630344957,362.78872996350765,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-10T15:00:00Z,1328.035,10067.960545858847,10060.486882987892,394.60916003353304,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-10T16:00:00Z,1327.235,10098.68829321591,10090.400050381993,363.6033099264714,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-10T16:00:00Z,1327.235,10067.960545858847,10059.67230302493,395.423739996495,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-10T17:00:00Z,1327.038,10098.68829321591,10090.1884617541,363.81489855436485,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-10T17:00:00Z,1327.038,10067.960545858847,10059.460714397037,395.6353286243884,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-10T18:00:00Z,1327.738,10098.68829321591,10090.87387857065,363.1294817378148,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-10T18:00:00Z,1327.738,10067.960545858847,10060.146131213587,394.94991180783836,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-10T19:00:00Z,1328.025,10098.68829321591,10091.146293819495,362.8570664889703,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-10T19:00:00Z,1328.025,10067.960545858847,10060.418546462432,394.6774965589939,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-10T20:00:00Z,1327.748,10098.68829321591,10090.855116316021,363.1482439924439,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-10T20:00:00Z,1327.748,10067.960545858847,10060.127368958958,394.96867406246747,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-10T22:00:00Z,1328.328,10098.68829321591,10091.405574266253,362.59778604221174,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-10T22:00:00Z,1328.328,10067.960545858847,10060.67782690919,394.4182161122353,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-10T23:00:00Z,1329.218,10098.68829321591,10092.280961255836,361.72239905262904,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-10T23:00:00Z,1329.218,10067.960545858847,10061.553213898773,393.5428291226526,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-11T00:00:00Z,1328.578,10098.68829321591,10091.626385817757,362.37697449070765,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-11T00:00:00Z,1328.578,10067.960545858847,10060.898638460694,394.19740456073123,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-11T01:00:00Z,1328.945,10098.68829321591,10091.978808439286,362.02455186917905,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-11T01:00:00Z,1328.945,10067.960545858847,10061.251061082221,393.84498193920444,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-11T02:00:00Z,1328.835,10098.68829321591,10091.85421083454,362.1491494739257,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-11T02:00:00Z,1328.835,10067.960545858847,10061.126463477476,393.9695795439493,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-11T03:00:00Z,1328.628,10098.68829321591,10091.632628157457,362.37073215100827,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-11T03:00:00Z,1328.628,10067.960545858847,10060.904880800394,394.19116222103185,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-11T04:00:00Z,1328.755,10098.68829321591,10091.745049162664,362.2583111458007,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-11T04:00:00Z,1328.755,10067.960545858847,10061.017301805601,394.07874121582427,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-11T05:00:00Z,1328.698,10098.68829321591,10091.673482997156,362.32987731130925,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-11T05:00:00Z,1328.698,10067.960545858847,10060.945735640093,394.1503073813328,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-11T06:00:00Z,1325.125,10098.68829321591,10088.085877075859,365.9174832326062,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-11T06:00:00Z,1325.125,10067.960545858847,10057.358129718796,397.73791330262975,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-11T07:00:00Z,1322.848,10098.68829321591,10085.794296634886,368.2090636735793,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-11T07:00:00Z,1322.848,10067.960545858847,10055.066549277823,400.02949374360287,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-11T08:00:00Z,1321.855,10098.68829321591,10084.786710555027,369.2166497534381,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-11T08:00:00Z,1321.855,10067.960545858847,10054.058963197964,401.0370798234617,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-11T09:00:00Z,1322.365,10098.68829321591,10085.28213461463,368.72122569383464,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-11T09:00:00Z,1322.365,10067.960545858847,10054.554387257569,400.5416557638564,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-11T10:00:00Z,1322.265,10098.68829321591,10085.167546703753,368.8358136047118,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-11T10:00:00Z,1322.265,10067.960545858847,10054.43979934669,400.6562436747354,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-11T11:00:00Z,1320.405,10098.68829321591,10083.292960571229,370.710399737236,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-11T11:00:00Z,1320.405,10067.960545858847,10052.565213214166,402.5308298072596,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-11T12:00:00Z,1323.758,10098.68829321591,10086.63138014646,367.37198016200455,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-11T12:00:00Z,1323.758,10067.960545858847,10055.9036327894,399.1924102320263,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-11T13:00:00Z,1324.355,10098.68829321591,10087.21379630271,366.7895640057541,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-11T13:00:00Z,1324.355,10067.960545858847,10056.486048945648,398.60999407577765,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-11T14:00:00Z,1325.838,10098.68829321591,10088.682216582803,365.3211437256614,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-11T14:00:00Z,1325.838,10067.960545858847,10057.954469225739,397.1415737956868,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-11T15:00:00Z,1325.715,10098.68829321591,10088.544629943914,365.45873036455123,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-11T15:00:00Z,1325.715,10067.960545858847,10057.81688258685,397.2791604345748,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-11T16:00:00Z,1328.335,10098.68829321591,10091.150044208382,362.85331610008325,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-11T16:00:00Z,1328.335,10067.960545858847,10060.422296851319,394.6737461701068,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-11T17:00:00Z,1327.818,10098.68829321591,10090.618474935813,363.3848853726522,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-11T17:00:00Z,1327.818,10067.960545858847,10059.89072757875,395.2053154426758,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-11T18:00:00Z,1327.288,10098.68829321591,10090.073877355373,363.9294829530918,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-11T18:00:00Z,1327.288,10067.960545858847,10059.34612999831,395.74991302311537,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-11T19:00:00Z,1326.728,10098.68829321591,10089.499294775513,364.50406553295215,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-11T19:00:00Z,1326.728,10067.960545858847,10058.77154741845,396.32449560297573,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-11T20:00:00Z,1326.468,10098.68829321591,10089.224969648198,364.7783906602672,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-11T20:00:00Z,1326.468,10067.960545858847,10058.497222291135,396.59882073029075,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-11T22:00:00Z,1326.955,10098.68829321591,10089.682569514516,364.3207907939486,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-11T22:00:00Z,1326.955,10067.960545858847,10058.954822157453,396.1412208639722,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-11T23:00:00Z,1327.695,10098.68829321591,10090.407961130259,363.5953991782062,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-11T23:00:00Z,1327.695,10067.960545858847,10059.680213773194,395.4158292482316,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-12T00:00:00Z,1326.538,10098.68829321591,10089.236377144724,364.7669831637413,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-12T00:00:00Z,1326.538,10067.960545858847,10058.50862978766,396.5874132337649,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-12T01:00:00Z,1328.775,10098.68829321591,10091.458796128521,362.54456417994334,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-12T01:00:00Z,1328.775,10067.960545858847,10060.731048771459,394.3649942499669,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-12T02:00:00Z,1332.168,10098.68829321591,10094.837210449701,359.1661498587637,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-12T02:00:00Z,1332.168,10067.960545858847,10064.10946309264,390.98657992878543,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-12T03:00:00Z,1332.358,10098.68829321591,10095.012635465326,358.9907248431391,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-12T03:00:00Z,1332.358,10067.960545858847,10064.284888108263,390.8111549131627,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-12T04:00:00Z,1332.298,10098.68829321591,10094.938046059655,359.06531424880995,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-12T04:00:00Z,1332.298,10067.960545858847,10064.210298702592,390.88574431883353,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-12T05:00:00Z,1335.018,10098.68829321591,10097.643462142987,356.3598981654777,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-12T05:00:00Z,1335.018,10067.960545858847,10066.915714785924,388.1803282355013,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-12T06:00:00Z,1334.925,10098.68829321591,10097.535895957224,356.4674643512408,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-12T06:00:00Z,1334.925,10067.960545858847,10066.808148600161,388.28789442126435,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-12T07:00:00Z,1337.315,10098.68829321591,10099.911301285349,354.09205902311624,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-12T07:00:00Z,1337.315,10067.960545858847,10069.183553928286,385.9124890931398,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-12T08:00:00Z,1337.555,10098.68829321591,10100.136723076437,353.86663723202764,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-12T08:00:00Z,1337.555,10067.960545858847,10069.408975719374,385.6870673020512,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-12T09:00:00Z,1336.178,10098.68829321591,10098.74513017887,355.2582301295952,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-12T09:00:00Z,1336.178,10067.960545858847,10068.017382821805,387.0786601996206,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-12T10:00:00Z,1334.885,10098.68829321591,10097.437544714747,356.56581559371807,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-12T10:00:00Z,1334.885,10067.960545858847,10066.709797357684,388.38624566374165,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-12T11:00:00Z,1334.968,10098.68829321591,10097.505961660929,356.4973986475361,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-12T11:00:00Z,1334.968,10067.960545858847,10066.778214303866,388.3178287175597,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-12T12:00:00Z,1334.085,10098.68829321591,10096.608377845534,357.3949824629308,1,26.672840000000047,27.51299999999992
demo_guard_10k,2019-06-12T12:00:00Z,1334.085,10067.960545858847,10065.880630488471,389.21541253295436,1,26.67283999999996,27.51299999999992
frozen_r1_baseline,2019-06-12T13:00:00Z,1332.328,10098.68829321591,10094.836794354216,359.16656595424865,1,26.672840000000047,27.51299999999992
