name,signals,wins,losses,wr,wl,pf,net,stress_030_wl,stress_030_pf,stress_030_net,active_weekday_pct,max_closed_dd,positive_week_pct,worst_week,q2_signals,q2_net,top10_removed_net,top3_days_removed_net,best_month_share_pct,positive_year_buckets,closing_months,positive_months,negative_months,flat_months,positive_month_pct,worst_month,worst_month_net,best_month,best_month_net,dropped_data,dropped_signals,recent3_signals,recent3_wr,recent3_wl,recent3_pf,recent3_net,net_2023_2024
current_r1_plus_r4_chop_failed_break_v1_sweep_reclaim,2168,795,1373,36.67,2.9943,1.7338,8622.88,2.859,1.6554,7972.48,57.81,912.41,40.48,-873.88,135,98.84,5714.23,6258.58,31.72,5,45,20,25,0,44.44,2023-02,-346.7,2026-01,2735.41,[],0,135,32.59,2.2598,1.0927,98.84,2430.33
