name,signals,wins,losses,wr,wl,pf,net,stress_030_wl,stress_030_pf,stress_030_net,active_weekday_pct,max_closed_dd,positive_week_pct,worst_week,q2_signals,q2_net,top10_removed_net,top3_days_removed_net,best_month_share_pct,positive_year_buckets,closing_months,positive_months,negative_months,flat_months,positive_month_pct,worst_month,worst_month_net,best_month,best_month_net,dropped_data,dropped_signals,recent3_signals,recent3_wr,recent3_wl,recent3_pf,recent3_net,june2026_signals,june2026_wr,june2026_wl,june2026_pf,june2026_net,y2023_2024_signals,y2023_2024_wr,y2023_2024_wl,y2023_2024_pf,y2023_2024_net,combined_checks
current_r1_plus_r2_h1_m5_body58,644,320,324,49.69,2.6974,2.6641,9019.75,2.6323,2.5998,8826.55,20.81,889.69,29.52,-866.37,5,127.18,6111.1,6655.45,29.88,5,45,26,19,0,57.78,2024-11,-312.73,2026-01,2695.08,[],0,5,80.0,1.7427,6.9709,127.18,2,50.0,1.4883,1.4883,10.4,339,47.49,2.3478,2.1236,2698.69,"{'net_gt_current_r1': True, 'wr_ge_50': False, 'pf_ge_2': True, 'recent3_trades_gt_0': True, 'recent3_net_ge_0': True, 'dd_not_worse_10pct': True, 'top10_removed_net_gt_0': True, 'top3_days_removed_net_gt_0': True}"
current_r1_plus_r2_h1_m5_body58_hours05_18,621,313,308,50.4,2.6639,2.7072,9050.59,2.6012,2.6434,8864.29,20.04,889.69,30.0,-866.37,4,148.48,6141.94,6686.29,29.78,5,45,26,19,0,57.78,2024-11,-312.73,2026-01,2695.08,[],0,4,100.0,,,148.48,1,100.0,,,31.7,328,47.87,2.3364,2.1452,2700.16,"{'net_gt_current_r1': True, 'wr_ge_50': True, 'pf_ge_2': True, 'recent3_trades_gt_0': True, 'recent3_net_ge_0': True, 'dd_not_worse_10pct': True, 'top10_removed_net_gt_0': True, 'top3_days_removed_net_gt_0': True}"
