entry_time,exit_time,candidate,family,status,symbol,direction,volume,state,profit_aed,position_ticket,duplicate_key,duplicate_role,is_duplicate,time_bucket,impulse_status,impulse_closed_bar_utc,ret12_atr,atr14_m5,impulse_alignment,impulse_bucket,lt_neg_1_0_shadow_action,lt_neg_1_5_shadow_action,lt_neg_2_0_shadow_action
2026-06-12 22:20:00,2026-06-12 22:52:35,round_number_retest_v0,round_retest_family,PROVISIONAL,XAUUSD,BUY,0.01,CLOSED,-33.32,4054793,2026-06-12 22:20|XAUUSD|BUY|0.01,duplicate,true,Night 20:00-05:59,RESOLVED,2026-06-12 20:50:00,3.7768,2.6821,3.7768,extended_with_gt_1_5,KEEP,KEEP,KEEP
2026-06-12 22:15:00,2026-06-12 22:21:09,round_number_retest_v0,round_retest_family,PROVISIONAL,XAUUSD,BUY,0.01,CLOSED,18.65,4054698,2026-06-12 22:15|XAUUSD|BUY|0.01,duplicate,true,Night 20:00-05:59,RESOLVED,2026-06-12 20:50:00,3.7768,2.6821,3.7768,extended_with_gt_1_5,KEEP,KEEP,KEEP
2026-06-12 22:15:00,2026-06-12 22:21:09,symbol_normalized_round_retest_v0,round_retest_family,ACCEPTED,XAUUSD,BUY,0.01,CLOSED,18.65,4054699,2026-06-12 22:15|XAUUSD|BUY|0.01,kept,false,Night 20:00-05:59,RESOLVED,2026-06-12 20:50:00,3.7768,2.6821,3.7768,extended_with_gt_1_5,KEEP,KEEP,KEEP
2026-06-12 21:50:00,2026-06-12 22:21:32,symbol_normalized_round_retest_v0,round_retest_family,ACCEPTED,XAUUSD,BUY,0.01,CLOSED,38.41,4054401,2026-06-12 21:50|XAUUSD|BUY|0.01,kept,false,Night 20:00-05:59,RESOLVED,2026-06-12 20:50:00,3.7768,2.6821,3.7768,extended_with_gt_1_5,KEEP,KEEP,KEEP
2026-06-12 21:50:00,2026-06-12 22:21:32,round_number_retest_v0,round_retest_family,PROVISIONAL,XAUUSD,BUY,0.01,CLOSED,38.41,4054402,2026-06-12 21:50|XAUUSD|BUY|0.01,duplicate,true,Night 20:00-05:59,RESOLVED,2026-06-12 20:50:00,3.7768,2.6821,3.7768,extended_with_gt_1_5,KEEP,KEEP,KEEP
2026-06-12 21:40:00,2026-06-12 21:48:16,round_number_retest_v0,round_retest_family,PROVISIONAL,XAUUSD,SELL,0.01,CLOSED,-25.61,4054244,2026-06-12 21:40|XAUUSD|SELL|0.01,duplicate,true,Night 20:00-05:59,RESOLVED,2026-06-12 20:50:00,3.7768,2.6821,-3.7768,hard_against_lt_-1_5,BLOCK,BLOCK,BLOCK
2026-06-12 21:40:00,2026-06-12 21:48:16,symbol_normalized_round_retest_v0,round_retest_family,ACCEPTED,XAUUSD,SELL,0.01,CLOSED,-25.61,4054245,2026-06-12 21:40|XAUUSD|SELL|0.01,kept,false,Night 20:00-05:59,RESOLVED,2026-06-12 20:50:00,3.7768,2.6821,-3.7768,hard_against_lt_-1_5,BLOCK,BLOCK,BLOCK
2026-06-12 21:20:00,2026-06-12 21:48:16,round_number_retest_v0,round_retest_family,PROVISIONAL,XAUUSD,SELL,0.01,CLOSED,-26.57,4053868,2026-06-12 21:20|XAUUSD|SELL|0.01,duplicate,true,Night 20:00-05:59,RESOLVED,2026-06-12 20:50:00,3.7768,2.6821,-3.7768,hard_against_lt_-1_5,BLOCK,BLOCK,BLOCK
2026-06-12 21:20:00,2026-06-12 21:48:16,symbol_normalized_round_retest_v0,round_retest_family,ACCEPTED,XAUUSD,SELL,0.01,CLOSED,-26.57,4053869,2026-06-12 21:20|XAUUSD|SELL|0.01,kept,false,Night 20:00-05:59,RESOLVED,2026-06-12 20:50:00,3.7768,2.6821,-3.7768,hard_against_lt_-1_5,BLOCK,BLOCK,BLOCK
2026-06-12 21:15:00,2026-06-12 22:12:18,symbol_normalized_round_retest_v0,round_retest_family,ACCEPTED,XAUUSD,SELL,0.01,CLOSED,-31.82,4053731,2026-06-12 21:15|XAUUSD|SELL|0.01,kept,false,Night 20:00-05:59,RESOLVED,2026-06-12 20:50:00,3.7768,2.6821,-3.7768,hard_against_lt_-1_5,BLOCK,BLOCK,BLOCK
2026-06-12 21:15:00,2026-06-12 22:12:18,round_number_retest_v0,round_retest_family,PROVISIONAL,XAUUSD,SELL,0.01,CLOSED,-31.82,4053732,2026-06-12 21:15|XAUUSD|SELL|0.01,duplicate,true,Night 20:00-05:59,RESOLVED,2026-06-12 20:50:00,3.7768,2.6821,-3.7768,hard_against_lt_-1_5,BLOCK,BLOCK,BLOCK
2026-06-12 21:10:01,2026-06-12 23:53:25,session_extreme_retest_v0,session_extreme_family,PROVISIONAL,GBPUSD,BUY,0.05,CLOSED,-18.19,4053603,2026-06-12 21:10|GBPUSD|BUY|0.05,duplicate,true,Night 20:00-05:59,RESOLVED,2026-06-12 20:50:00,-2.4186,0.0002,-2.4186,hard_against_lt_-1_5,BLOCK,BLOCK,BLOCK
2026-06-12 21:10:01,2026-06-12 23:53:25,breakout_retest,breakout_retest_family,ACCEPTED,GBPUSD,BUY,0.05,CLOSED,-18.19,4053604,2026-06-12 21:10|GBPUSD|BUY|0.05,kept,false,Night 20:00-05:59,RESOLVED,2026-06-12 20:50:00,-2.4186,0.0002,-2.4186,hard_against_lt_-1_5,KEEP,KEEP,KEEP
2026-06-12 21:10:01,2026-06-12 23:53:25,swing_breakout_retest_v0,breakout_retest_family,ACCEPTED,GBPUSD,BUY,0.05,CLOSED,-18.19,4053605,2026-06-12 21:10|GBPUSD|BUY|0.05,duplicate,true,Night 20:00-05:59,RESOLVED,2026-06-12 20:50:00,-2.4186,0.0002,-2.4186,hard_against_lt_-1_5,KEEP,KEEP,KEEP
2026-06-12 21:10:00,2026-06-12 21:14:00,round_number_retest_v0,round_retest_family,PROVISIONAL,XAUUSD,BUY,0.01,CLOSED,-19.44,4053600,2026-06-12 21:10|XAUUSD|BUY|0.01,duplicate,true,Night 20:00-05:59,RESOLVED,2026-06-12 20:50:00,3.7768,2.6821,3.7768,extended_with_gt_1_5,KEEP,KEEP,KEEP
2026-06-12 21:10:00,2026-06-12 21:14:00,symbol_normalized_round_retest_v0,round_retest_family,ACCEPTED,XAUUSD,BUY,0.01,CLOSED,-19.44,4053601,2026-06-12 21:10|XAUUSD|BUY|0.01,kept,false,Night 20:00-05:59,RESOLVED,2026-06-12 20:50:00,3.7768,2.6821,3.7768,extended_with_gt_1_5,KEEP,KEEP,KEEP
2026-06-12 20:30:00,2026-06-12 21:06:06,symbol_normalized_round_retest_v0,round_retest_family,ACCEPTED,XAUUSD,SELL,0.01,CLOSED,-30.24,4051958,2026-06-12 20:30|XAUUSD|SELL|0.01,kept,false,Night 20:00-05:59,RESOLVED,2026-06-12 20:25:00,1.5907,3.6964,-1.5907,hard_against_lt_-1_5,BLOCK,BLOCK,KEEP
2026-06-12 20:30:00,2026-06-12 21:06:06,round_number_retest_v0,round_retest_family,PROVISIONAL,XAUUSD,SELL,0.01,CLOSED,-30.24,4051959,2026-06-12 20:30|XAUUSD|SELL|0.01,duplicate,true,Night 20:00-05:59,RESOLVED,2026-06-12 20:25:00,1.5907,3.6964,-1.5907,hard_against_lt_-1_5,BLOCK,BLOCK,KEEP
2026-06-12 20:25:00,2026-06-12 22:20:30,symbol_normalized_round_retest_v0,round_retest_family,ACCEPTED,XAUUSD,SELL,0.01,CLOSED,-48.36,4051570,2026-06-12 20:25|XAUUSD|SELL|0.01,kept,false,Night 20:00-05:59,RESOLVED,2026-06-12 20:20:00,1.0078,3.8600,-1.0078,mild_against_-1_5_to_-0_5,BLOCK,KEEP,KEEP
2026-06-12 20:25:00,2026-06-12 22:20:30,round_number_retest_v0,round_retest_family,PROVISIONAL,XAUUSD,SELL,0.01,CLOSED,-48.36,4051571,2026-06-12 20:25|XAUUSD|SELL|0.01,duplicate,true,Night 20:00-05:59,RESOLVED,2026-06-12 20:20:00,1.0078,3.8600,-1.0078,mild_against_-1_5_to_-0_5,BLOCK,KEEP,KEEP
2026-06-12 20:20:00,2026-06-12 23:25:07,symbol_normalized_round_retest_v0,round_retest_family,ACCEPTED,XAUUSD,BUY,0.01,CLOSED,-53.10,4051362,2026-06-12 20:20|XAUUSD|BUY|0.01,kept,false,Night 20:00-05:59,RESOLVED,2026-06-12 20:15:00,-0.1843,3.8529,-0.1843,fresh_flat_abs_lt_0_5,KEEP,KEEP,KEEP
2026-06-12 20:20:00,2026-06-12 23:25:07,round_number_retest_v0,round_retest_family,PROVISIONAL,XAUUSD,BUY,0.01,CLOSED,-53.10,4051363,2026-06-12 20:20|XAUUSD|BUY|0.01,duplicate,true,Night 20:00-05:59,RESOLVED,2026-06-12 20:15:00,-0.1843,3.8529,-0.1843,fresh_flat_abs_lt_0_5,KEEP,KEEP,KEEP
2026-06-12 20:15:00,2026-06-12 20:35:49,symbol_normalized_round_retest_v0,round_retest_family,ACCEPTED,XAUUSD,BUY,0.01,CLOSED,-27.78,4051212,2026-06-12 20:15|XAUUSD|BUY|0.01,kept,false,Night 20:00-05:59,RESOLVED,2026-06-12 20:10:00,-1.2284,3.9807,-1.2284,mild_against_-1_5_to_-0_5,BLOCK,KEEP,KEEP
2026-06-12 20:15:00,2026-06-12 20:35:49,round_number_retest_v0,round_retest_family,PROVISIONAL,XAUUSD,BUY,0.01,CLOSED,-27.78,4051213,2026-06-12 20:15|XAUUSD|BUY|0.01,duplicate,true,Night 20:00-05:59,RESOLVED,2026-06-12 20:10:00,-1.2284,3.9807,-1.2284,mild_against_-1_5_to_-0_5,BLOCK,KEEP,KEEP
2026-06-12 19:45:01,2026-06-12 20:13:09,symbol_normalized_round_retest_v0_repair_v1,round_retest_family,REPAIRED_EXPERIMENTAL,XAUUSD,SELL,0.01,CLOSED,-44.71,4050719,2026-06-12 19:45|XAUUSD|SELL|0.01,duplicate,true,Evening 16:00-19:59,RESOLVED,2026-06-12 19:40:00,-5.2927,4.5421,5.2927,extended_with_gt_1_5,KEEP,KEEP,KEEP
2026-06-12 19:45:00,2026-06-12 20:13:10,symbol_normalized_round_retest_v0,round_retest_family,ACCEPTED,XAUUSD,SELL,0.01,CLOSED,-46.26,4050715,2026-06-12 19:45|XAUUSD|SELL|0.01,kept,false,Evening 16:00-19:59,RESOLVED,2026-06-12 19:40:00,-5.2927,4.5421,5.2927,extended_with_gt_1_5,KEEP,KEEP,KEEP
2026-06-12 19:45:00,2026-06-12 20:13:10,round_number_retest_v0,round_retest_family,PROVISIONAL,XAUUSD,SELL,0.01,CLOSED,-46.26,4050716,2026-06-12 19:45|XAUUSD|SELL|0.01,duplicate,true,Evening 16:00-19:59,RESOLVED,2026-06-12 19:40:00,-5.2927,4.5421,5.2927,extended_with_gt_1_5,KEEP,KEEP,KEEP
2026-06-12 19:40:00,2026-06-12 20:16:06,symbol_normalized_round_retest_v0_repair_v1,round_retest_family,REPAIRED_EXPERIMENTAL,XAUUSD,SELL,0.01,CLOSED,-42.07,4050640,2026-06-12 19:40|XAUUSD|SELL|0.01,duplicate,true,Evening 16:00-19:59,RESOLVED,2026-06-12 19:35:00,-4.5650,4.6221,4.5650,extended_with_gt_1_5,KEEP,KEEP,KEEP
2026-06-12 19:40:00,2026-06-12 20:16:06,symbol_normalized_round_retest_v0,round_retest_family,ACCEPTED,XAUUSD,SELL,0.01,CLOSED,-42.07,4050641,2026-06-12 19:40|XAUUSD|SELL|0.01,kept,false,Evening 16:00-19:59,RESOLVED,2026-06-12 19:35:00,-4.5650,4.6221,4.5650,extended_with_gt_1_5,KEEP,KEEP,KEEP
2026-06-12 19:40:00,2026-06-12 20:16:06,round_number_retest_v0,round_retest_family,PROVISIONAL,XAUUSD,SELL,0.01,CLOSED,-42.07,4050642,2026-06-12 19:40|XAUUSD|SELL|0.01,duplicate,true,Evening 16:00-19:59,RESOLVED,2026-06-12 19:35:00,-4.5650,4.6221,4.5650,extended_with_gt_1_5,KEEP,KEEP,KEEP
2026-06-12 19:00:01,2026-06-13 00:57:25,symbol_normalized_round_retest_v0,round_retest_family,ACCEPTED,GBPUSD,BUY,0.05,CLOSED,-32.70,4049597,2026-06-12 19:00|GBPUSD|BUY|0.05,unique,false,Evening 16:00-19:59,RESOLVED,2026-06-12 18:55:00,-0.3396,0.0003,-0.3396,fresh_flat_abs_lt_0_5,KEEP,KEEP,KEEP
2026-06-12 18:55:01,2026-06-12 19:21:41,symbol_normalized_round_retest_v0,round_retest_family,ACCEPTED,XAUUSD,BUY,0.01,CLOSED,45.60,4049425,2026-06-12 18:55|XAUUSD|BUY|0.01,kept,false,Evening 16:00-19:59,RESOLVED,2026-06-12 18:50:00,-0.3616,4.2593,-0.3616,fresh_flat_abs_lt_0_5,KEEP,KEEP,KEEP
2026-06-12 18:55:01,2026-06-12 19:21:41,round_number_retest_v0,round_retest_family,PROVISIONAL,XAUUSD,BUY,0.01,CLOSED,45.60,4049427,2026-06-12 18:55|XAUUSD|BUY|0.01,duplicate,true,Evening 16:00-19:59,RESOLVED,2026-06-12 18:50:00,-0.3616,4.2593,-0.3616,fresh_flat_abs_lt_0_5,KEEP,KEEP,KEEP
2026-06-12 18:55:01,2026-06-13 00:57:01,symbol_normalized_round_retest_v0,round_retest_family,ACCEPTED,GBPUSD,BUY,0.05,CLOSED,-18.19,4049428,2026-06-12 18:55|GBPUSD|BUY|0.05,unique,false,Evening 16:00-19:59,RESOLVED,2026-06-12 18:50:00,0.7456,0.0002,0.7456,mild_with_0_5_to_1_5,KEEP,KEEP,KEEP
2026-06-12 18:50:01,2026-06-12 18:52:53,symbol_normalized_round_retest_v0_repair_v1,round_retest_family,REPAIRED_EXPERIMENTAL,XAUUSD,SELL,0.01,CLOSED,-49.89,4049183,2026-06-12 18:50|XAUUSD|SELL|0.01,duplicate,true,Evening 16:00-19:59,RESOLVED,2026-06-12 18:45:00,-0.1018,4.5171,0.1018,fresh_flat_abs_lt_0_5,KEEP,KEEP,KEEP
2026-06-12 18:50:01,2026-06-12 18:52:53,symbol_normalized_round_retest_v0,round_retest_family,ACCEPTED,XAUUSD,SELL,0.01,CLOSED,-49.89,4049184,2026-06-12 18:50|XAUUSD|SELL|0.01,kept,false,Evening 16:00-19:59,RESOLVED,2026-06-12 18:45:00,-0.1018,4.5171,0.1018,fresh_flat_abs_lt_0_5,KEEP,KEEP,KEEP
2026-06-12 18:50:01,2026-06-12 18:52:53,round_number_retest_v0,round_retest_family,PROVISIONAL,XAUUSD,SELL,0.01,CLOSED,-49.89,4049185,2026-06-12 18:50|XAUUSD|SELL|0.01,duplicate,true,Evening 16:00-19:59,RESOLVED,2026-06-12 18:45:00,-0.1018,4.5171,0.1018,fresh_flat_abs_lt_0_5,KEEP,KEEP,KEEP
2026-06-12 18:35:01,2026-06-12 18:52:50,symbol_normalized_round_retest_v0_repair_v1,round_retest_family,REPAIRED_EXPERIMENTAL,XAUUSD,SELL,0.01,CLOSED,-31.16,4048569,2026-06-12 18:35|XAUUSD|SELL|0.01,duplicate,true,Evening 16:00-19:59,RESOLVED,2026-06-12 18:30:00,1.6160,4.6286,-1.6160,hard_against_lt_-1_5,BLOCK,BLOCK,KEEP
2026-06-12 18:35:01,2026-06-12 18:52:50,round_number_retest_v0,round_retest_family,PROVISIONAL,XAUUSD,SELL,0.01,CLOSED,-31.16,4048570,2026-06-12 18:35|XAUUSD|SELL|0.01,duplicate,true,Evening 16:00-19:59,RESOLVED,2026-06-12 18:30:00,1.6160,4.6286,-1.6160,hard_against_lt_-1_5,BLOCK,BLOCK,KEEP
2026-06-12 18:35:01,2026-06-12 18:52:50,symbol_normalized_round_retest_v0,round_retest_family,ACCEPTED,XAUUSD,SELL,0.01,CLOSED,-31.16,4048571,2026-06-12 18:35|XAUUSD|SELL|0.01,kept,false,Evening 16:00-19:59,RESOLVED,2026-06-12 18:30:00,1.6160,4.6286,-1.6160,hard_against_lt_-1_5,BLOCK,BLOCK,KEEP
2026-06-12 18:30:01,2026-06-12 18:52:54,swing_breakout_retest_v0,breakout_retest_family,ACCEPTED,EURUSD,SELL,0.05,CLOSED,-19.10,4048332,2026-06-12 18:30|EURUSD|SELL|0.05,duplicate,true,Evening 16:00-19:59,RESOLVED,2026-06-12 18:25:00,-0.1202,0.0002,0.1202,fresh_flat_abs_lt_0_5,KEEP,KEEP,KEEP
2026-06-12 18:30:01,2026-06-12 18:52:54,breakout_retest,breakout_retest_family,ACCEPTED,EURUSD,SELL,0.05,CLOSED,-19.10,4048333,2026-06-12 18:30|EURUSD|SELL|0.05,kept,false,Evening 16:00-19:59,RESOLVED,2026-06-12 18:25:00,-0.1202,0.0002,0.1202,fresh_flat_abs_lt_0_5,KEEP,KEEP,KEEP
2026-06-12 18:25:01,2026-06-12 18:52:54,symbol_normalized_round_retest_v0_repair_v1,round_retest_family,REPAIRED_EXPERIMENTAL,XAUUSD,SELL,0.01,CLOSED,-38.06,4048243,2026-06-12 18:25|XAUUSD|SELL|0.01,duplicate,true,Evening 16:00-19:59,RESOLVED,2026-06-12 18:20:00,1.7144,4.7714,-1.7144,hard_against_lt_-1_5,BLOCK,BLOCK,KEEP
2026-06-12 18:25:01,2026-06-12 18:52:54,round_number_retest_v0,round_retest_family,PROVISIONAL,XAUUSD,SELL,0.01,CLOSED,-39.97,4048244,2026-06-12 18:25|XAUUSD|SELL|0.01,duplicate,true,Evening 16:00-19:59,RESOLVED,2026-06-12 18:20:00,1.7144,4.7714,-1.7144,hard_against_lt_-1_5,BLOCK,BLOCK,KEEP
2026-06-12 18:25:01,2026-06-12 18:52:54,symbol_normalized_round_retest_v0,round_retest_family,ACCEPTED,XAUUSD,SELL,0.01,CLOSED,-39.97,4048245,2026-06-12 18:25|XAUUSD|SELL|0.01,duplicate,true,Evening 16:00-19:59,RESOLVED,2026-06-12 18:20:00,1.7144,4.7714,-1.7144,hard_against_lt_-1_5,BLOCK,BLOCK,KEEP
