component,source_id,upstream_source_id,upstream_component,family_group,source_priority,cell_id,component_priority,variant_name,entry_time,entry_date,direction,pnl_usd,tickets,lots,source_csv,source_row,drop_reason,duplicate_of_source_id,duplicate_of_entry_time
h4_d1_long_best_box2_atr80,h4_d1_long_best_box2_atr80,h4_d1_long_best_box2_atr80,,h4_d1_core_shape,80,,0,h4_box2_lh,2022-11-10 20:00:00,2022-11-10,LONG,97.35,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_box2_lh_trades.csv,5336,same_direction_overlap_5m,freq_step3_frontier,2022-11-10 20:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2022-11-24 04:00:00,2022-11-24,LONG,57.0,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5661,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2022-11-24 04:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2022-11-24 12:00:00,2022-11-24,LONG,60.22,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5662,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2022-11-24 12:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2022-11-30 20:00:00,2022-11-30,LONG,-31.23,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5663,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2022-11-30 20:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2022-12-01 12:00:00,2022-12-01,LONG,60.53,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5664,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2022-12-01 12:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2022-12-01 16:00:00,2022-12-01,LONG,58.63,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5665,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2022-12-01 16:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2022-12-05 04:00:00,2022-12-05,LONG,58.0,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5666,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2022-12-05 04:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2022-12-09 04:00:00,2022-12-09,LONG,66.99,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5667,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2022-12-09 04:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2022-12-09 12:00:00,2022-12-09,LONG,90.34,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5668,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2022-12-09 12:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2022-12-13 16:00:00,2022-12-13,LONG,171.44,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5669,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2022-12-13 16:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2022-12-20 08:00:00,2022-12-20,LONG,72.34,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5670,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2022-12-20 08:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2022-12-20 16:00:00,2022-12-20,LONG,67.48,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5671,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2022-12-20 16:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2022-12-27 16:00:00,2022-12-27,LONG,87.64,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5672,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2022-12-27 16:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-01-03 04:00:00,2023-01-03,LONG,72.06,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5673,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-01-03 04:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-01-03 20:00:00,2023-01-03,LONG,35.05,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5674,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-01-03 20:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-01-04 08:00:00,2023-01-04,LONG,125.62,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5675,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-01-04 08:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-01-04 16:00:00,2023-01-04,LONG,40.6,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5676,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-01-04 16:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-01-09 04:00:00,2023-01-09,LONG,90.38,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5677,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-01-09 04:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-01-11 08:00:00,2023-01-11,LONG,-26.48,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5678,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-01-11 08:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-01-12 12:00:00,2023-01-12,LONG,-26.79,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5679,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-01-12 12:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-01-12 20:00:00,2023-01-12,LONG,-35.37,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5680,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-01-12 20:00:00
freq_step3_frontier,freq_step3_frontier,step1_f67_r20_be_tp1,v6,frequency_frontier,10,f67_r20_be_tp1,1,f67_v6_lh,2023-01-12 20:05:00,2023-01-12,LONG,-1.04,2,0.02,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_f67_h16_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_F67_H16_EXACT_202207_202606_XAUUSD_M5_f67_v6_lh_trades.csv,510,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-01-12 20:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-01-13 08:00:00,2023-01-13,LONG,93.22,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5681,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-01-13 08:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-01-13 16:00:00,2023-01-13,LONG,-52.76,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5682,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-01-13 16:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-01-19 20:00:00,2023-01-19,LONG,-36.85,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5683,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-01-19 20:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-01-24 08:00:00,2023-01-24,LONG,-31.22,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5684,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-01-24 08:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-01-24 20:00:00,2023-01-24,LONG,-39.33,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5685,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-01-24 20:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-01-25 20:00:00,2023-01-25,LONG,-45.11,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5686,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-01-25 20:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-02-01 20:00:00,2023-02-01,LONG,-51.83,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5687,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-02-01 20:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-03-01 08:00:00,2023-03-01,LONG,62.35,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5688,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-03-01 08:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-03-01 12:00:00,2023-03-01,LONG,71.84,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5689,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-03-01 12:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-03-10 16:00:00,2023-03-10,LONG,91.82,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5690,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-03-10 16:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-05-30 12:00:00,2023-05-30,LONG,-23.47,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5691,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-05-30 12:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-05-31 16:00:00,2023-05-31,LONG,-36.52,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5692,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-05-31 16:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-06-01 16:00:00,2023-06-01,LONG,-50.05,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5693,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-06-01 16:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-07-03 16:00:00,2023-07-03,LONG,-18.94,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5694,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-07-03 16:00:00
h4_d1_long_best_box2_atr80,h4_d1_long_best_box2_atr80,h4_d1_long_best_box2_atr80,,h4_d1_core_shape,80,,0,h4_box2_lh,2023-07-11 08:00:00,2023-07-11,LONG,39.67,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_box2_lh_trades.csv,5387,same_direction_overlap_5m,freq_step3_frontier,2023-07-11 07:55:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-07-11 12:00:00,2023-07-11,LONG,-39.38,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5695,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-07-11 12:00:00
h4_d1_long_best_box2_atr80,h4_d1_long_best_box2_atr80,h4_d1_long_best_box2_atr80,,h4_d1_core_shape,80,,0,h4_box2_lh,2023-07-11 20:00:00,2023-07-11,LONG,47.27,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_box2_lh_trades.csv,5389,same_direction_overlap_5m,freq_step3_frontier,2023-07-11 20:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-07-12 04:00:00,2023-07-12,LONG,-32.31,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5696,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-07-12 04:00:00
h4_d1_long_best_box2_atr80,h4_d1_long_best_box2_atr80,h4_d1_long_best_box2_atr80,,h4_d1_core_shape,80,,0,h4_box2_lh,2023-07-12 16:00:00,2023-07-12,LONG,-18.94,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_box2_lh_trades.csv,5391,same_direction_overlap_5m,freq_step3_frontier,2023-07-12 15:55:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-07-12 16:00:00,2023-07-12,LONG,-25.87,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5697,same_direction_overlap_5m,freq_step3_frontier,2023-07-12 15:55:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-07-12 20:00:00,2023-07-12,LONG,-47.63,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5698,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-07-12 20:00:00
h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,h4_d1_long_broad_box3_atr60,,h4_d1_core_shape,81,,0,h4_broad_lh,2023-07-13 04:00:00,2023-07-13,LONG,-47.29,1,0.01,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_hybrid_lh_exact_202207_202606_20260701\A1XauM5Momentum_HYBRID_LH_EXACT_202207_202606_XAUUSD_M5_h4_broad_lh_trades.csv,5699,same_direction_overlap_5m,h4_d1_long_best_box2_atr80,2023-07-13 04:00:00
