timestamp_broker	timestamp_local	run_id	account	symbol	magic	action	direction	position_ticket	volume	entry_price	current_price	current_sl	new_sl	tp	risk_points	unrealized_r	trigger_r	lock_r	retcode	reason
2021.11.22 13:21:42	2021.11.22 13:21:42	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	11	0.03	0.00	1815.60	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2021.11.22 13:33:30	2021.11.22 13:33:30	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_RELEASE_CLOSE_OK	SHORT	11	0.03	1815.60	1812.60	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2021.11.23 08:34:53	2021.11.23 08:34:53	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	14	0.02	0.00	1796.72	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2021.11.23 12:38:39	2021.11.23 12:38:39	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_REBALANCE_CLOSE_OK	SHORT	14	0.01	1796.72	1785.21	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2021.11.23 12:38:39	2021.11.23 12:38:39	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_FLAT_CLOSE_OK	SHORT	14	0.01	1796.72	1785.19	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2022.01.26 18:45:41	2022.01.26 18:45:41	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	25	0.02	0.00	1818.72	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2022.01.27 12:00:30	2022.01.27 12:00:30	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_REBALANCE_CLOSE_OK	SHORT	25	0.01	1818.72	1805.96	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2022.01.27 12:00:31	2022.01.27 12:00:31	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_FLAT_CLOSE_OK	SHORT	25	0.01	1818.72	1805.91	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2022.12.05 18:08:29	2022.12.05 18:08:29	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	39	0.05	0.00	1766.10	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2022.12.06 00:00:39	2022.12.06 00:00:39	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_RELEASE_CLOSE_OK	SHORT	39	0.05	1766.10	1771.01	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
