timestamp_broker	timestamp_local	run_id	account	symbol	magic	action	direction	lots	bid	ask	spread_points	entry_reference	sl	tp	stop_points	estimated_cost_r	retcode	retcode_description	order_ticket	deal_ticket	result_price	reason
2023.11.01 16:00:00	2023.11.01 16:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1977.85	1977.89	4	1977.84	0.00	0.00	3009.00	0.0013	0		0	0	0.00	direction_mode_block	
2023.11.03 12:00:00	2023.11.03 12:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	LONG	0.00	2000.21	2000.27	6	2000.18	0.00	0.00	3030.00	0.0020	0		0	0	0.00	regime_router_block_long_r1_uptrend_only_state_shock	
2023.11.06 20:00:00	2023.11.06 20:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1977.56	1977.65	9	1977.55	0.00	0.00	2656.00	0.0034	0		0	0	0.00	direction_mode_block	
2023.11.07 04:00:00	2023.11.07 04:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1971.43	1971.51	8	1971.41	0.00	0.00	2175.00	0.0037	0		0	0	0.00	direction_mode_block	
2023.11.07 08:00:00	2023.11.07 08:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1966.72	1966.78	6	1966.73	0.00	0.00	2643.00	0.0023	0		0	0	0.00	direction_mode_block	
2023.11.07 12:00:00	2023.11.07 12:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1958.81	1958.87	6	1958.82	0.00	0.00	3434.00	0.0017	0		0	0	0.00	direction_mode_block	
2023.11.08 16:00:00	2023.11.08 16:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1954.86	1954.93	7	1954.87	0.00	0.00	3829.00	0.0018	0		0	0	0.00	direction_mode_block	
2023.11.08 20:00:00	2023.11.08 20:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1949.68	1949.77	9	1949.73	0.00	0.00	4343.00	0.0021	0		0	0	0.00	direction_mode_block	
2023.11.09 12:00:00	2023.11.09 12:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1945.79	1945.85	6	1945.80	0.00	0.00	3097.00	0.0019	0		0	0	0.00	direction_mode_block	
2023.11.10 16:00:00	2023.11.10 16:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1939.52	1939.58	6	1939.53	0.00	0.00	3151.00	0.0019	0		0	0	0.00	direction_mode_block	
2023.11.10 20:00:00	2023.11.10 20:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1936.12	1936.30	18	1936.12	0.00	0.00	3492.00	0.0052	0		0	0	0.00	blocked_entry_day_hour	
