timestamp_utc,bar_start_utc,bar_end_utc,broker,symbol,timeframe,open,high,low,close,mid_open,mid_high,mid_low,mid_close,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close,spread_open_points,spread_close_points,spread_median_points,spread_p95_points,tick_count,volume_sum
2022-01-02T00:00:00Z,2022-01-01T00:00:00Z,2022-01-02T00:00:00Z,dukascopy,XAUUSD,D1,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,,,,,,,,,,,,,1.0,0.0
2022-01-03T00:00:00Z,2022-01-02T00:00:00Z,2022-01-03T00:00:00Z,dukascopy,XAUUSD,D1,1828.604,1831.624,1827.898,1828.354,1828.604,1831.624,1827.898,1828.354,,,,,,,,,,,,,1.0,0.0
2022-01-04T00:00:00Z,2022-01-03T00:00:00Z,2022-01-04T00:00:00Z,dukascopy,XAUUSD,D1,1828.294,1831.458,1798.189,1804.028,1828.294,1831.458,1798.189,1804.028,,,,,,,,,,,,,1.0,0.0
2022-01-05T00:00:00Z,2022-01-04T00:00:00Z,2022-01-05T00:00:00Z,dukascopy,XAUUSD,D1,1804.024,1816.688,1798.388,1813.788,1804.024,1816.688,1798.388,1813.788,,,,,,,,,,,,,1.0,0.0
2022-01-06T00:00:00Z,2022-01-05T00:00:00Z,2022-01-06T00:00:00Z,dukascopy,XAUUSD,D1,1813.815,1829.584,1808.168,1810.178,1813.815,1829.584,1808.168,1810.178,,,,,,,,,,,,,1.0,0.0
2022-01-07T00:00:00Z,2022-01-06T00:00:00Z,2022-01-07T00:00:00Z,dukascopy,XAUUSD,D1,1810.228,1811.438,1786.288,1791.278,1810.228,1811.438,1786.288,1791.278,,,,,,,,,,,,,1.0,0.0
2022-01-08T00:00:00Z,2022-01-07T00:00:00Z,2022-01-08T00:00:00Z,dukascopy,XAUUSD,D1,1791.255,1798.515,1782.495,1795.808,1791.255,1798.515,1782.495,1795.808,,,,,,,,,,,,,1.0,0.0
2022-01-09T00:00:00Z,2022-01-08T00:00:00Z,2022-01-09T00:00:00Z,dukascopy,XAUUSD,D1,1795.808,1795.808,1795.808,1795.808,1795.808,1795.808,1795.808,1795.808,,,,,,,,,,,,,1.0,0.0
2022-01-10T00:00:00Z,2022-01-09T00:00:00Z,2022-01-10T00:00:00Z,dukascopy,XAUUSD,D1,1793.955,1796.098,1793.685,1795.048,1793.955,1796.098,1793.685,1795.048,,,,,,,,,,,,,1.0,0.0
2022-01-11T00:00:00Z,2022-01-10T00:00:00Z,2022-01-11T00:00:00Z,dukascopy,XAUUSD,D1,1795.048,1802.848,1790.235,1801.088,1795.048,1802.848,1790.235,1801.088,,,,,,,,,,,,,1.0,0.0
2022-01-12T00:00:00Z,2022-01-11T00:00:00Z,2022-01-12T00:00:00Z,dukascopy,XAUUSD,D1,1801.088,1823.228,1801.055,1820.588,1801.088,1823.228,1801.055,1820.588,,,,,,,,,,,,,1.0,0.0
2022-01-13T00:00:00Z,2022-01-12T00:00:00Z,2022-01-13T00:00:00Z,dukascopy,XAUUSD,D1,1820.588,1827.984,1814.578,1825.168,1820.588,1827.984,1814.578,1825.168,,,,,,,,,,,,,1.0,0.0
2022-01-14T00:00:00Z,2022-01-13T00:00:00Z,2022-01-14T00:00:00Z,dukascopy,XAUUSD,D1,1825.168,1828.058,1812.228,1820.728,1825.168,1828.058,1812.228,1820.728,,,,,,,,,,,,,1.0,0.0
2022-01-15T00:00:00Z,2022-01-14T00:00:00Z,2022-01-15T00:00:00Z,dukascopy,XAUUSD,D1,1820.728,1829.048,1814.578,1817.418,1820.728,1829.048,1814.578,1817.418,,,,,,,,,,,,,1.0,0.0
