timestamp_broker	timestamp_local	run_id	account	symbol	magic	action	direction	position_ticket	volume	entry_price	current_price	current_sl	new_sl	tp	risk_points	unrealized_r	trigger_r	lock_r	retcode	reason
2021.09.07 09:24:27	2021.09.07 09:24:27	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	3	0.01	0.00	1812.69	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2021.09.07 14:02:39	2021.09.07 14:02:39	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_FLAT_CLOSE_OK	SHORT	3	0.01	1812.69	1804.84	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2021.11.09 14:08:40	2021.11.09 14:08:40	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	8	0.02	0.00	1820.51	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2021.11.09 15:30:05	2021.11.09 15:30:05	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_RELEASE_CLOSE_OK	SHORT	8	0.02	1820.51	1826.48	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2021.11.10 00:56:24	2021.11.10 00:56:24	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	12	0.04	0.00	1827.82	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2021.11.10 12:33:27	2021.11.10 12:33:27	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_RELEASE_CLOSE_OK	SHORT	12	0.04	1827.82	1830.92	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2021.11.10 12:50:37	2021.11.10 12:50:37	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	14	0.04	0.00	1846.86	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2021.11.10 12:58:41	2021.11.10 12:58:41	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_RELEASE_CLOSE_OK	SHORT	14	0.04	1846.86	1849.82	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2021.11.10 13:31:16	2021.11.10 13:31:16	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	17	0.03	0.00	1860.39	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2021.11.10 13:40:15	2021.11.10 13:40:15	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_RELEASE_CLOSE_OK	SHORT	17	0.03	1860.39	1868.47	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2021.11.12 18:59:38	2021.11.12 18:59:38	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	20	0.04	0.00	1863.82	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2021.11.14 22:05:00	2021.11.14 22:05:00	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_RELEASE_CLOSE_OK	SHORT	20	0.04	1863.82	1866.84	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2021.11.15 12:20:39	2021.11.15 12:20:39	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	22	0.04	0.00	1865.58	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2021.11.16 01:37:37	2021.11.16 01:37:37	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_RELEASE_CLOSE_OK	SHORT	22	0.04	1865.58	1868.48	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2021.11.16 07:56:43	2021.11.16 07:56:43	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	25	0.03	0.00	1872.04	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2021.11.22 13:33:30	2021.11.22 13:33:30	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_REBALANCE_CLOSE_OK	SHORT	25	0.01	1872.04	1812.60	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2021.11.23 12:38:39	2021.11.23 12:38:39	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_REBALANCE_CLOSE_OK	SHORT	25	0.01	1872.04	1785.21	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2021.11.23 12:38:39	2021.11.23 12:38:39	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_FLAT_CLOSE_OK	SHORT	25	0.01	1872.04	1785.19	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2022.01.03 12:33:21	2022.01.03 12:33:21	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	33	0.01	0.00	1810.04	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2022.01.05 12:31:56	2022.01.05 12:31:56	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_RELEASE_CLOSE_OK	SHORT	33	0.01	1810.04	1823.17	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2022.01.20 19:49:39	2022.01.20 19:49:39	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	38	0.02	0.00	1837.53	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2022.01.24 08:10:40	2022.01.24 08:10:40	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_RELEASE_CLOSE_OK	SHORT	38	0.02	1837.53	1843.82	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2022.01.25 14:09:29	2022.01.25 14:09:29	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	40	0.02	0.00	1842.59	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2022.01.25 15:21:39	2022.01.25 15:21:39	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_RELEASE_CLOSE_OK	SHORT	40	0.02	1842.59	1848.82	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
2022.01.25 19:48:38	2022.01.25 19:48:38	A1_XAU_H4_CLUSTER_HIGHWATER_SCALED_2P0_0P8_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	43	0.03	0.00	1847.14	0.00	0.00	0.00	0.00	0.0000	2.00	0.80	10009	pass
