date_utc,weekday,unique_quotes,start_offset_hours,end_offset_hours,p99_interquote_gap_ms,raw_rows,unique_milliseconds,duplicate_millisecond_rows,duplicate_millisecond_share,eligible_full_weekday
2017-10-11,2,197304,1.4722222222222222e-05,23.999884444444444,3101.0,197304,197304,0,0.0,True
2017-10-12,3,181476,1.0833333333333334e-05,23.999951666666668,3459.2600000000093,181476,181476,0,0.0,True
2017-10-13,4,188250,4.75e-05,20.98321388888889,3017.5199999999895,188250,188250,0,0.0,False
2017-10-14,5,0,,,,0,0,0,0.0,False
2017-10-15,6,8369,22.00297388888889,23.999963333333334,6543.819999999996,8369,8369,0,0.0,False
2017-10-16,0,185166,4.972222222222222e-05,23.999973055555557,3255.719999999972,185166,185166,0,0.0,True
2017-10-17,1,192366,1.5e-05,23.999600555555556,3189.0,192366,192366,0,0.0,True
2017-10-18,2,181423,8.333333333333334e-06,23.999928611111113,3509.0,181423,181423,0,0.0,True
2017-10-19,3,222000,1.2222222222222222e-05,23.99997777777778,2737.0199999999895,222000,222000,0,0.0,True
2017-10-20,4,203986,3.388888888888889e-05,20.98331111111111,2481.0,203986,203986,0,0.0,False
2017-10-21,5,0,,,,0,0,0,0.0,False
2017-10-22,6,9568,22.000183055555556,23.999983611111112,6005.740000000002,9568,9568,0,0.0,False
2017-10-23,0,186861,6.777777777777778e-05,23.999653333333335,3247.820000000007,186861,186861,0,0.0,True
2017-10-24,1,192485,4.4444444444444447e-05,23.999993611111112,3160.3400000000256,192485,192485,0,0.0,True
2017-10-25,2,214953,7.777777777777777e-06,23.99998638888889,2851.0,214953,214953,0,0.0,True
2017-10-26,3,217425,5.555555555555555e-07,23.999961944444443,2940.0,217425,217425,0,0.0,True
2017-10-27,4,200533,1.2222222222222222e-05,20.98328638888889,2565.070000000007,200533,200533,0,0.0,False
2017-10-28,5,0,,,,0,0,0,0.0,False
2017-10-29,6,6919,22.00277361111111,23.999933055555555,7512.239999999998,6919,6919,0,0.0,False
2017-10-30,0,177979,5.555555555555556e-05,23.999878333333335,3692.6900000000314,177979,177979,0,0.0,True
2017-10-31,1,179964,2.2222222222222223e-05,23.999974444444444,3614.7600000000093,179964,179964,0,0.0,True
2017-11-01,2,213749,3.222222222222222e-05,23.999999444444445,2998.0,213749,213749,0,0.0,True
2017-11-02,3,213507,4.361111111111111e-05,23.999466944444446,2931.9500000000116,213507,213507,0,0.0,True
2017-11-03,4,170953,1.1388888888888888e-05,20.99965611111111,3683.0,170953,170953,0,0.0,False
2017-11-04,5,0,,,,0,0,0,0.0,False
2017-11-05,6,4920,23.002615,23.99932888888889,5496.379999999997,4920,4920,0,0.0,False
2017-11-06,0,207639,3.0833333333333335e-05,23.999975,2888.0,207639,207639,0,0.0,True
2017-11-07,1,210171,3.805555555555555e-05,23.99998638888889,2824.3099999999977,210171,210171,0,0.0,True
2017-11-08,2,206602,1.4444444444444444e-05,23.99987527777778,2945.0,206602,206602,0,0.0,True
2017-11-09,3,247744,1.25e-05,23.999980555555556,2383.579999999987,247744,247744,0,0.0,True
2017-11-10,4,210386,6.88888888888889e-05,21.9831625,2690.1600000000035,210386,210386,0,0.0,False
2017-11-11,5,0,,,,0,0,0,0.0,False
2017-11-12,6,3824,23.00155361111111,23.99996416666667,6334.459999999947,3824,3824,0,0.0,False
2017-11-13,0,183120,3.722222222222222e-05,23.99985472222222,3557.820000000007,183120,183120,0,0.0,True
2017-11-14,1,206766,2.138888888888889e-05,23.9999775,3044.359999999986,206766,206766,0,0.0,True
2017-11-15,2,227016,3.4166666666666666e-05,23.999938333333333,2624.859999999986,227016,227016,0,0.0,True
2017-11-16,3,197345,3.3055555555555553e-05,23.9999675,3045.0,197345,197345,0,0.0,True
2017-11-17,4,207554,9.444444444444445e-06,21.98322611111111,2509.4800000000105,207554,207554,0,0.0,False
2017-11-18,5,0,,,,0,0,0,0.0,False
2017-11-19,6,6786,23.00008638888889,23.99999861111111,3556.0,6786,6786,0,0.0,False
2017-11-20,0,216168,1.2777777777777777e-05,23.999947777777777,2719.3399999999965,216168,216168,0,0.0,True
2017-11-21,1,200000,3.1666666666666666e-05,23.999827777777778,3077.0,200000,200000,0,0.0,True
2017-11-22,2,210707,2.1944444444444445e-05,23.999970833333332,2820.0,210707,210707,0,0.0,True
2017-11-23,3,119532,5.4444444444444446e-05,23.999996111111113,4318.099999999991,119532,119532,0,0.0,True
2017-11-24,4,163569,8.888888888888889e-05,18.747609722222222,3022.0,163569,163569,0,0.0,False
2017-11-25,5,0,,,,0,0,0,0.0,False
2017-11-26,6,3420,23.00017777777778,23.999938611111112,8196.140000000012,3420,3420,0,0.0,False
2017-11-27,0,179301,0.00010333333333333333,23.999958888888887,3576.0200000000186,179301,179301,0,0.0,True
2017-11-28,1,196156,1.8333333333333333e-05,23.99996888888889,3043.0,196156,196156,0,0.0,True
2017-11-29,2,223544,2.1666666666666667e-05,23.999925277777777,2808.0,223544,223544,0,0.0,True
2017-11-30,3,232081,1.638888888888889e-05,23.99991888888889,2457.209999999992,232081,232081,0,0.0,True
2017-12-01,4,241982,2.777777777777778e-06,21.98325638888889,2287.4000000000233,241982,241982,0,0.0,False
2017-12-02,5,0,,,,0,0,0,0.0,False
2017-12-03,6,7156,23.00007527777778,23.9999875,3422.800000000001,7156,7156,0,0.0,False
2017-12-04,0,204692,5.972222222222222e-05,23.999985833333334,2969.100000000006,204692,204692,0,0.0,True
2017-12-05,1,207787,1.5e-05,23.999933055555555,2917.2999999999884,207787,207787,0,0.0,True
2017-12-06,2,230002,1.5555555555555555e-05,23.99999222222222,2489.0,230002,230002,0,0.0,True
2017-12-07,3,235394,6.3888888888888885e-06,23.99996527777778,2454.0,235394,235394,0,0.0,True
2017-12-08,4,200024,7.222222222222222e-06,21.982414444444444,2886.5599999999977,200024,200024,0,0.0,False
2017-12-09,5,0,,,,0,0,0,0.0,False
2017-12-10,6,4148,23.000061111111112,23.99900111111111,7442.279999999999,4148,4148,0,0.0,False
2017-12-11,0,191237,1.3333333333333333e-05,23.999955555555555,3379.649999999994,191237,191237,0,0.0,True
2017-12-12,1,186797,6.166666666666667e-05,23.999914444444446,3402.0999999999767,186797,186797,0,0.0,True
2017-12-13,2,221627,2.8888888888888888e-05,23.999905,2953.5,221627,221627,0,0.0,True
2017-12-14,3,220621,1.5277777777777777e-05,23.999188055555557,2691.0,220621,220621,0,0.0,True
2017-12-15,4,208599,2.6944444444444445e-05,21.98263,2803.029999999999,208599,208599,0,0.0,False
2017-12-16,5,0,,,,0,0,0,0.0,False
2017-12-17,6,4969,23.00738,23.999988055555555,6223.249999999984,4969,4969,0,0.0,False
2017-12-18,0,195700,1.9444444444444444e-06,23.9996725,3160.0,195700,195700,0,0.0,True
2017-12-19,1,190515,1.3611111111111111e-05,23.999960833333333,3395.0,190515,190515,0,0.0,True
2017-12-20,2,183450,3.1666666666666666e-05,23.999155,3559.039999999979,183450,183450,0,0.0,True
2017-12-21,3,169035,7.555555555555556e-05,23.9999975,3674.670000000013,169035,169035,0,0.0,True
2017-12-22,4,165370,4.138888888888889e-05,21.982858333333333,3920.320000000007,165370,165370,0,0.0,False
2017-12-23,5,0,,,,0,0,0,0.0,False
2017-12-24,6,0,,,,0,0,0,0.0,False
2017-12-25,0,2951,23.0001375,23.99966861111111,8572.339999999993,2951,2951,0,0.0,False
2017-12-26,1,103630,3e-05,23.9995475,6331.1600000000035,103630,103630,0,0.0,False
2017-12-27,2,170954,3.0555555555555554e-05,23.999958888888887,3855.960000000021,170954,170954,0,0.0,True
2017-12-28,3,178679,5.222222222222222e-05,23.999960833333333,3556.2300000000105,178679,178679,0,0.0,True
2017-12-29,4,174849,4.277777777777778e-05,21.98303222222222,3614.529999999999,174849,174849,0,0.0,False
2017-12-30,5,0,,,,0,0,0,0.0,False
2017-12-31,6,0,,,,0,0,0,0.0,False
2018-01-01,0,4416,23.000048333333332,23.999825555555557,5722.3599999999915,4416,4416,0,0.0,False
2018-01-02,1,202754,3.0555555555555554e-05,23.99996,3016.4800000000105,202754,202754,0,0.0,True
2018-01-03,2,201865,2.8055555555555557e-05,23.99953888888889,2752.0,201865,201865,0,0.0,True
2018-01-04,3,213460,1.611111111111111e-05,23.99997861111111,2712.0,213460,213460,0,0.0,True
2018-01-05,4,193749,0.00011638888888888888,21.98215111111111,3032.0,193749,193749,0,0.0,False
2018-01-06,5,0,,,,0,0,0,0.0,False
2018-01-07,6,3381,23.000898055555556,23.998744722222224,7385.290000000013,3381,3381,0,0.0,False
2018-01-08,0,165589,1.861111111111111e-05,23.99996361111111,3922.0,165589,165589,0,0.0,True
2018-01-09,1,202638,9.722222222222223e-06,23.99969111111111,2943.0,202638,202638,0,0.0,True
2018-01-10,2,229451,1.5555555555555555e-05,23.998920833333333,2507.5100000000093,229451,229451,0,0.0,True
2018-01-11,3,199653,2.4166666666666667e-05,23.99994472222222,2975.4899999999907,199653,199653,0,0.0,True
2018-01-12,4,211688,2.777777777777778e-05,21.983083055555557,2349.0,211688,211688,0,0.0,False
2018-01-13,5,0,,,,0,0,0,0.0,False
2018-01-14,6,4418,23.00005,23.99999222222222,5824.240000000002,4418,4418,0,0.0,False
2018-01-15,0,140526,3.4166666666666666e-05,23.99991888888889,3237.0,140526,140526,0,0.0,True
2018-01-16,1,214040,1.9722222222222224e-05,23.999908055555554,2554.6199999999953,214040,214040,0,0.0,True
2018-01-17,2,229723,6.333333333333333e-05,23.999973055555557,2065.0,229723,229723,0,0.0,True
2018-01-18,3,223053,2.8055555555555557e-05,23.999265277777777,2339.4899999999907,223053,223053,0,0.0,True
2018-01-19,4,204865,2.6666666666666667e-05,21.983115,2417.3699999999953,204865,204865,0,0.0,False
2018-01-20,5,0,,,,0,0,0,0.0,False
2018-01-21,6,5221,23.00017972222222,23.999984444444443,4136.100000000004,5221,5221,0,0.0,False
2018-01-22,0,188618,0.00012638888888888888,23.999713888888888,3035.0,188618,188618,0,0.0,True
2018-01-23,1,211813,5.6666666666666664e-05,23.999913055555556,2600.0,211813,211813,0,0.0,True
2018-01-24,2,231380,2.138888888888889e-05,23.999971944444443,2406.0,231380,231380,0,0.0,True
2018-01-25,3,260874,0.00014333333333333334,23.999931666666665,1930.0,260874,260874,0,0.0,True
2018-01-26,4,227987,3.472222222222222e-05,21.998653055555554,2431.0,227987,227987,0,0.0,False
2018-01-27,5,0,,,,0,0,0,0.0,False
2018-01-28,6,5188,23.000615555555555,23.999418055555555,5130.260000000003,5188,5188,0,0.0,False
2018-01-29,0,202534,2.8333333333333332e-05,23.999880555555556,2852.679999999993,202534,202534,0,0.0,True
2018-01-30,1,239095,1.388888888888889e-05,23.999381944444444,2123.0,239095,239095,0,0.0,True
2018-01-31,2,225923,1.8333333333333333e-05,23.99996972222222,2412.0,225923,225923,0,0.0,True
2018-02-01,3,216047,1.1944444444444444e-05,23.99984638888889,3121.5499999999884,216047,216047,0,0.0,True
2018-02-02,4,230287,3.1666666666666666e-05,21.999905277777778,2945.2999999999884,230287,230287,0,0.0,False
2018-02-03,5,0,,,,0,0,0,0.0,False
2018-02-04,6,7312,23.000246944444445,23.999974722222223,3799.8999999999996,7312,7312,0,0.0,False
2018-02-05,0,253566,3.0555555555555556e-06,23.999955,2515.0,253566,253566,0,0.0,True
2018-02-06,1,342108,5.277777777777778e-05,23.999779166666666,1597.0,342108,342108,0,0.0,True
2018-02-07,2,279053,4.888888888888889e-05,23.99983611111111,2364.0,279053,279053,0,0.0,True
2018-02-08,3,288962,1.3333333333333333e-05,23.999555,2040.0,288962,288962,0,0.0,True
2018-02-09,4,294363,3.4166666666666666e-05,21.998786388888888,2052.390000000014,294363,294363,0,0.0,False
2018-02-10,5,0,,,,0,0,0,0.0,False
2018-02-11,6,4389,23.00036972222222,23.998348611111112,7537.040000000012,4389,4389,0,0.0,False
2018-02-12,0,214437,0.00015277777777777777,23.99997527777778,3554.649999999994,214437,214437,0,0.0,True
2018-02-13,1,228142,1.7222222222222224e-05,23.99994472222222,3013.0,228142,228142,0,0.0,True
2018-02-14,2,283453,1.8333333333333333e-05,23.999925555555556,2473.4899999999907,283453,283453,0,0.0,True
2018-02-15,3,236816,1.7222222222222224e-05,23.999619166666665,3011.0,236816,236816,0,0.0,True
2018-02-16,4,230121,3.527777777777778e-05,21.99901388888889,2845.0,230121,230121,0,0.0,False
2018-02-17,5,0,,,,0,0,0,0.0,False
2018-02-18,6,5367,23.000125833333332,23.99999138888889,5765.2500000000055,5367,5367,0,0.0,False
2018-02-19,0,138421,4.861111111111111e-05,23.999912777777777,4233.619999999995,138421,138421,0,0.0,True
2018-02-20,1,235861,1.111111111111111e-06,23.9999675,2971.4100000000035,235861,235861,0,0.0,True
2018-02-21,2,234977,3.888888888888889e-05,23.99993222222222,3077.0,234977,234977,0,0.0,True
2018-02-22,3,235626,3.527777777777778e-05,23.9997725,2975.7600000000093,235626,235626,0,0.0,True
2018-02-23,4,188129,2.4444444444444445e-05,21.998673055555557,3385.0,188129,188129,0,0.0,False
2018-02-24,5,0,,,,0,0,0,0.0,False
2018-02-25,6,6207,23.000192777777777,23.99999111111111,5018.449999999998,6207,6207,0,0.0,False
2018-02-26,0,205866,1.9166666666666667e-05,23.999485833333335,3304.0,205866,205866,0,0.0,True
2018-02-27,1,237243,1.5833333333333333e-05,23.99983222222222,2992.5899999999965,237243,237243,0,0.0,True
2018-02-28,2,229287,2.75e-05,23.999928333333333,2893.149999999994,229287,229287,0,0.0,True
2018-03-01,3,291758,1.388888888888889e-05,23.999078055555554,2340.0,291758,291758,0,0.0,True
2018-03-02,4,250826,8.611111111111112e-06,21.997367222222223,2441.0,250826,250826,0,0.0,False
2018-03-03,5,0,,,,0,0,0,0.0,False
2018-03-04,6,6537,23.000069166666666,23.999971111111112,4905.099999999995,6537,6537,0,0.0,False
2018-03-05,0,271560,6.416666666666666e-05,23.999910833333335,2306.0,271560,271560,0,0.0,True
2018-03-06,1,287493,2.4444444444444445e-05,23.9999975,2233.0900000000256,287493,287493,0,0.0,True
2018-03-07,2,285302,1.1666666666666666e-05,23.999999444444445,2083.0,285302,285302,0,0.0,True
2018-03-08,3,248624,2.777777777777778e-05,23.99999777777778,2696.5599999999977,248624,248624,0,0.0,True
2018-03-09,4,180395,1.1944444444444444e-05,21.997888333333332,4146.070000000007,180395,180395,0,0.0,False
2018-03-10,5,0,,,,0,0,0,0.0,False
2018-03-11,6,3729,22.000054722222224,23.99993138888889,18526.4,3729,3729,0,0.0,False
2018-03-12,0,175512,3.611111111111111e-06,23.999924166666666,4349.899999999994,175512,175512,0,0.0,True
2018-03-13,1,203987,1.611111111111111e-05,23.9999075,3732.149999999994,203987,203987,0,0.0,True
2018-03-14,2,150167,5.277777777777778e-06,23.99912527777778,5296.350000000006,150167,150167,0,0.0,False
2018-03-15,3,102224,2.9444444444444445e-05,23.999021944444443,8473.779999999999,102224,102224,0,0.0,False
2018-03-16,4,95861,8.361111111111111e-05,20.997394166666666,7971.820000000007,95861,95861,0,0.0,False
2018-03-17,5,0,,,,0,0,0,0.0,False
2018-03-18,6,4215,22.000990555555557,23.99998777777778,14511.169999999991,4215,4215,0,0.0,False
2018-03-19,0,104021,4.194444444444445e-05,23.999596944444445,8141.859999999986,104021,104021,0,0.0,False
2018-03-20,1,96665,1.7222222222222224e-05,23.998655833333334,9071.73999999999,96665,96665,0,0.0,False
2018-03-21,2,133251,9.361111111111111e-05,23.99927388888889,7172.550000000047,133251,133251,0,0.0,False
2018-03-22,3,145932,0.0002011111111111111,23.999922777777776,5331.0,145932,145932,0,0.0,False
2018-03-23,4,145658,0.0003027777777777778,20.998644722222224,4663.640000000014,145658,145658,0,0.0,False
2018-03-24,5,0,,,,0,0,0,0.0,False
2018-03-25,6,6863,22.000083888888888,23.99995861111111,9628.500000000016,6863,6863,0,0.0,False
2018-03-26,0,119220,3.4166666666666666e-05,23.99998972222222,6708.099999999962,119220,119220,0,0.0,False
2018-03-27,1,132900,2.6944444444444445e-05,23.999985,5610.039999999979,132900,132900,0,0.0,False
2018-03-28,2,142710,0.00019833333333333332,23.99946611111111,5003.920000000013,142710,142710,0,0.0,False
2018-03-29,3,110434,8.861111111111111e-05,20.982951944444444,6328.719999999972,110434,110434,0,0.0,False
2018-03-30,4,0,,,,0,0,0,0.0,False
2018-03-31,5,0,,,,0,0,0,0.0,False
2018-04-01,6,5794,22.000885833333335,23.99983138888889,10626.799999999994,5794,5794,0,0.0,False
2018-04-02,0,122119,3.555555555555555e-05,23.998615277777777,7092.150000000009,122119,122119,0,0.0,False
2018-04-03,1,132104,1.7222222222222224e-05,23.998029444444445,5957.959999999992,132104,132104,0,0.0,False
2018-04-04,2,145664,3.194444444444445e-05,23.999429444444445,5240.760000000009,145664,145664,0,0.0,False
2018-04-05,3,122245,4.5e-05,23.9997875,6406.27999999997,122245,122245,0,0.0,False
2018-04-06,4,144272,2.138888888888889e-05,20.983346944444445,4695.599999999977,144272,144272,0,0.0,False
2018-04-07,5,0,,,,0,0,0,0.0,False
2018-04-08,6,7813,22.00326388888889,23.999760555555557,7614.680000000004,7813,7813,0,0.0,False
2018-04-09,0,131061,4.222222222222222e-05,23.999784166666668,5421.820000000007,131061,131061,0,0.0,False
2018-04-10,1,136228,1.888888888888889e-05,23.999995555555557,5552.0,136228,136228,0,0.0,False
2018-04-11,2,161002,0.0003252777777777778,23.999588055555556,5141.0,161002,161002,0,0.0,False
2018-04-12,3,152469,4.277777777777778e-05,23.9999325,4823.0,152469,152469,0,0.0,True
2018-04-13,4,126564,4.1666666666666665e-05,20.982271944444445,5574.280000000028,126564,126564,0,0.0,False
2018-04-14,5,0,,,,0,0,0,0.0,False
2018-04-15,6,10771,22.00099388888889,23.99796138888889,6334.609999999984,10771,10771,0,0.0,False
2018-04-16,0,122043,3.0555555555555554e-05,23.998285555555555,6801.0,122043,122043,0,0.0,False
2018-04-17,1,112478,2.3055555555555554e-05,23.998629722222223,7774.880000000063,112478,112478,0,0.0,False
2018-04-18,2,116862,1.638888888888889e-05,23.998932777777778,7641.1999999999825,116862,116862,0,0.0,False
2018-04-19,3,132325,5.722222222222222e-05,23.999885,6536.540000000008,132325,132325,0,0.0,False
2018-04-20,4,103578,2.388888888888889e-05,20.97654027777778,7494.920000000042,103578,103578,0,0.0,False
2018-04-21,5,0,,,,0,0,0,0.0,False
2018-04-22,6,5810,22.000897777777777,23.999658888888888,11688.68,5810,5810,0,0.0,False
2018-04-23,0,111332,2.2222222222222223e-05,23.997866388888887,7726.799999999988,111332,111332,0,0.0,False
2018-04-24,1,112077,2.4166666666666667e-05,23.995521944444445,8205.0,112077,112077,0,0.0,False
2018-04-25,2,98412,5.5e-05,23.999263055555556,9150.799999999988,98412,98412,0,0.0,False
2018-04-26,3,106978,4.472222222222222e-05,23.997005,9120.48000000001,106978,106978,0,0.0,False
2018-04-27,4,92617,4.5e-05,20.966686944444444,8701.050000000076,92617,92617,0,0.0,False
2018-04-28,5,0,,,,0,0,0,0.0,False
2018-04-29,6,2164,22.001898611111113,23.999893333333333,29294.440000000017,2164,2164,0,0.0,False
2018-04-30,0,92877,0.0002475,23.999389722222222,10789.0,92877,92877,0,0.0,False
2018-05-01,1,98842,1.6944444444444446e-05,23.999924166666666,9517.600000000035,98842,98842,0,0.0,False
2018-05-02,2,117573,1.75e-05,23.991341388888888,7674.609999999942,117573,117573,0,0.0,False
2018-05-03,3,109026,0.00031833333333333334,23.999568333333333,8520.51999999999,109026,109026,0,0.0,False
2018-05-04,4,99234,3.944444444444445e-05,20.96667861111111,8976.0,99234,99234,0,0.0,False
2018-05-05,5,0,,,,0,0,0,0.0,False
2018-05-06,6,2308,22.0028975,23.997525833333334,34774.56000000002,2308,2308,0,0.0,False
2018-05-07,0,94120,1.5277777777777777e-05,23.99917111111111,9301.019999999917,94120,94120,0,0.0,False
2018-05-08,1,121034,2.9722222222222223e-05,23.99990361111111,7436.719999999972,121034,121034,0,0.0,False
2018-05-09,2,116867,8.611111111111112e-06,23.99950888888889,7790.350000000006,116867,116867,0,0.0,False
2018-05-10,3,119670,3.861111111111111e-05,23.99993611111111,7733.319999999992,119670,119670,0,0.0,False
2018-05-11,4,94987,3.5833333333333335e-05,20.96670361111111,8425.299999999988,94987,94987,0,0.0,False
2018-05-12,5,0,,,,0,0,0,0.0,False
2018-05-13,6,3633,22.00089611111111,23.99947277777778,19310.120000000003,3633,3633,0,0.0,False
2018-05-14,0,89249,3.555555555555555e-05,23.999492222222223,9769.529999999999,89249,89249,0,0.0,False
