evidence_partition,date_utc,trades,base_pnl_dollars,stress_pnl_dollars
EARLY_REPLICATION,2017-02-15,0,0.0,0.0
EARLY_REPLICATION,2017-02-16,1,-0.3329999999999472,-0.5329999999999473
EARLY_REPLICATION,2017-02-21,0,0.0,0.0
EARLY_REPLICATION,2017-02-22,1,-0.13899999999998727,-0.33899999999998726
EARLY_REPLICATION,2017-02-23,0,0.0,0.0
EARLY_REPLICATION,2017-02-27,0,0.0,0.0
EARLY_REPLICATION,2017-02-28,0,0.0,0.0
EARLY_REPLICATION,2017-03-01,1,-0.7309999999998581,-0.9309999999998582
EARLY_REPLICATION,2017-03-02,0,0.0,0.0
EARLY_REPLICATION,2017-03-06,0,0.0,0.0
EARLY_REPLICATION,2017-03-07,0,0.0,0.0
EARLY_REPLICATION,2017-03-08,0,0.0,0.0
EARLY_REPLICATION,2017-03-09,0,0.0,0.0
EARLY_REPLICATION,2017-03-13,0,0.0,0.0
EARLY_REPLICATION,2017-03-14,0,0.0,0.0
EARLY_REPLICATION,2017-03-15,0,0.0,0.0
EARLY_REPLICATION,2017-03-16,0,0.0,0.0
EARLY_REPLICATION,2017-03-21,0,0.0,0.0
EARLY_REPLICATION,2017-03-22,0,0.0,0.0
EARLY_REPLICATION,2017-03-23,2,-0.6429999999999836,-1.0429999999999837
EARLY_REPLICATION,2017-03-27,0,0.0,0.0
EARLY_REPLICATION,2017-03-29,0,0.0,0.0
EARLY_REPLICATION,2017-04-05,0,0.0,0.0
EARLY_REPLICATION,2017-04-06,1,0.3600000000000364,0.1600000000000364
EARLY_REPLICATION,2017-04-10,0,0.0,0.0
EARLY_REPLICATION,2017-04-11,0,0.0,0.0
EARLY_REPLICATION,2017-04-12,1,-0.6730000000000927,-0.8730000000000928
EARLY_REPLICATION,2017-04-18,0,0.0,0.0
EARLY_REPLICATION,2017-04-19,0,0.0,0.0
EARLY_REPLICATION,2017-04-20,2,-0.37700000000013456,-0.7770000000001347
EARLY_REPLICATION,2017-04-24,3,-0.5299999999997909,-1.1299999999997907
EARLY_REPLICATION,2017-04-25,0,0.0,0.0
EARLY_REPLICATION,2017-04-26,1,-0.21999999999989087,-0.41999999999989085
EARLY_REPLICATION,2017-04-27,0,0.0,0.0
EARLY_REPLICATION,2017-05-02,0,0.0,0.0
EARLY_REPLICATION,2017-05-04,2,-1.0739999999997962,-1.4739999999997964
EARLY_REPLICATION,2017-05-08,1,-0.36900000000000543,-0.5690000000000055
EARLY_REPLICATION,2017-05-09,0,0.0,0.0
EARLY_REPLICATION,2017-05-10,0,0.0,0.0
EARLY_REPLICATION,2017-05-15,0,0.0,0.0
EARLY_REPLICATION,2017-05-17,0,0.0,0.0
EARLY_REPLICATION,2017-05-18,3,-2.4790000000000876,-3.079000000000087
EARLY_REPLICATION,2017-05-22,1,-0.4179999999999836,-0.6179999999999837
EARLY_REPLICATION,2017-05-23,0,0.0,0.0
EARLY_REPLICATION,2017-05-24,0,0.0,0.0
EARLY_REPLICATION,2017-05-25,0,0.0,0.0
EARLY_REPLICATION,2017-05-31,0,0.0,0.0
EARLY_REPLICATION,2017-06-01,0,0.0,0.0
EARLY_REPLICATION,2017-06-06,1,-0.48999999999987265,-0.6899999999998727
EARLY_REPLICATION,2017-06-07,0,0.0,0.0
EARLY_REPLICATION,2017-06-08,1,-0.22800000000015644,-0.4280000000001564
EARLY_REPLICATION,2017-06-12,0,0.0,0.0
EARLY_REPLICATION,2017-06-14,0,0.0,0.0
EARLY_REPLICATION,2017-06-15,0,0.0,0.0
EARLY_REPLICATION,2017-06-19,0,0.0,0.0
EARLY_REPLICATION,2017-06-20,0,0.0,0.0
EARLY_REPLICATION,2017-06-21,0,0.0,0.0
EARLY_REPLICATION,2017-06-22,0,0.0,0.0
EARLY_REPLICATION,2017-06-27,0,0.0,0.0
EARLY_REPLICATION,2017-06-28,0,0.0,0.0
EARLY_REPLICATION,2017-06-29,0,0.0,0.0
EARLY_REPLICATION,2017-07-03,0,0.0,0.0
EARLY_REPLICATION,2017-07-05,0,0.0,0.0
EARLY_REPLICATION,2017-07-06,0,0.0,0.0
EARLY_REPLICATION,2017-07-12,1,-0.6099999999999909,-0.809999999999991
EARLY_REPLICATION,2017-07-18,0,0.0,0.0
EARLY_REPLICATION,2017-07-20,1,-0.4989999999998872,-0.6989999999998873
EARLY_REPLICATION,2017-07-24,0,0.0,0.0
EARLY_REPLICATION,2017-07-25,0,0.0,0.0
EARLY_REPLICATION,2017-07-26,0,0.0,0.0
EARLY_REPLICATION,2017-07-27,1,-0.27399999999997815,-0.47399999999997816
EARLY_REPLICATION,2017-07-31,0,0.0,0.0
EARLY_REPLICATION,2017-08-01,0,0.0,0.0
EARLY_REPLICATION,2017-08-02,0,0.0,0.0
EARLY_REPLICATION,2017-08-03,1,-0.16100000000014916,-0.36100000000014915
EARLY_REPLICATION,2017-08-08,1,-0.4520000000000891,-0.6520000000000892
EARLY_REPLICATION,2017-08-09,3,-1.951999999999816,-2.5519999999998166
EARLY_REPLICATION,2017-08-10,1,-0.5390000000000782,-0.7390000000000783
EARLY_REPLICATION,2017-08-14,2,-0.18099999999999453,-0.5809999999999945
EARLY_REPLICATION,2017-08-15,1,-0.46999999999989084,-0.6699999999998909
EARLY_REPLICATION,2017-08-16,0,0.0,0.0
EARLY_REPLICATION,2017-08-17,1,-0.09399999999991451,-0.2939999999999145
EARLY_REPLICATION,2017-08-21,0,0.0,0.0
EARLY_REPLICATION,2017-08-22,1,-0.48399999999978716,-0.6839999999997872
EARLY_REPLICATION,2017-08-23,1,-0.755999999999949,-0.9559999999999491
EARLY_REPLICATION,2017-08-24,2,-1.1069999999999254,-1.5069999999999255
EARLY_REPLICATION,2017-08-28,1,-2.9190000000001874,-3.119000000000187
EARLY_REPLICATION,2017-08-29,1,-0.727999999999929,-0.9279999999999291
EARLY_REPLICATION,2017-08-30,0,0.0,0.0
EARLY_REPLICATION,2017-08-31,0,0.0,0.0
EARLY_REPLICATION,2017-09-04,1,-0.15999999999994544,-0.3599999999999454
EARLY_REPLICATION,2017-09-05,1,-0.5220000000000254,-0.7220000000000255
EARLY_REPLICATION,2017-09-06,1,-0.0010000000000673082,-0.2010000000000673
EARLY_REPLICATION,2017-09-07,1,0.08900000000007821,-0.11099999999992177
EARLY_REPLICATION,2017-09-11,0,0.0,0.0
EARLY_REPLICATION,2017-09-12,0,0.0,0.0
EARLY_REPLICATION,2017-09-13,0,0.0,0.0
EARLY_REPLICATION,2017-09-14,0,0.0,0.0
EARLY_REPLICATION,2017-09-18,1,-0.8000000000000455,-1.0000000000000455
EARLY_REPLICATION,2017-09-19,0,0.0,0.0
EARLY_REPLICATION,2017-09-20,0,0.0,0.0
EARLY_REPLICATION,2017-09-21,0,0.0,0.0
EARLY_REPLICATION,2017-09-25,0,0.0,0.0
EARLY_REPLICATION,2017-09-26,0,0.0,0.0
EARLY_REPLICATION,2017-09-27,0,0.0,0.0
EARLY_REPLICATION,2017-09-28,0,0.0,0.0
EARLY_REPLICATION,2017-10-02,1,-1.1730000000000929,-1.3730000000000928
EARLY_REPLICATION,2017-10-03,0,0.0,0.0
EARLY_REPLICATION,2017-10-04,0,0.0,0.0
EARLY_REPLICATION,2017-10-05,0,0.0,0.0
EARLY_REPLICATION,2017-10-09,0,0.0,0.0
EARLY_REPLICATION,2017-10-10,1,-0.6170000000000527,-0.8170000000000528
EARLY_REPLICATION,2017-10-11,0,0.0,0.0
EARLY_REPLICATION,2017-10-12,0,0.0,0.0
EARLY_REPLICATION,2017-10-16,0,0.0,0.0
EARLY_REPLICATION,2017-10-17,0,0.0,0.0
EARLY_REPLICATION,2017-10-18,0,0.0,0.0
EARLY_REPLICATION,2017-10-19,1,-0.09299999999993816,-0.29299999999993814
EARLY_REPLICATION,2017-10-23,0,0.0,0.0
EARLY_REPLICATION,2017-10-24,0,0.0,0.0
EARLY_REPLICATION,2017-10-25,0,0.0,0.0
EARLY_REPLICATION,2017-10-26,1,-1.6519999999999073,-1.8519999999999073
EARLY_REPLICATION,2017-10-30,0,0.0,0.0
EARLY_REPLICATION,2017-10-31,0,0.0,0.0
EARLY_REPLICATION,2017-11-01,2,-3.648000000000093,-4.048000000000092
EARLY_REPLICATION,2017-11-02,2,-1.0129999999998744,-1.4129999999998746
EARLY_REPLICATION,2017-11-06,0,0.0,0.0
EARLY_REPLICATION,2017-11-07,0,0.0,0.0
EARLY_REPLICATION,2017-11-08,0,0.0,0.0
EARLY_REPLICATION,2017-11-09,1,-0.8899999999999636,-1.0899999999999637
EARLY_REPLICATION,2017-11-13,0,0.0,0.0
EARLY_REPLICATION,2017-11-14,0,0.0,0.0
EARLY_REPLICATION,2017-11-15,0,0.0,0.0
EARLY_REPLICATION,2017-11-16,0,0.0,0.0
EARLY_REPLICATION,2017-11-20,0,0.0,0.0
EARLY_REPLICATION,2017-11-21,0,0.0,0.0
EARLY_REPLICATION,2017-11-22,1,-0.5370000000001255,-0.7370000000001256
EARLY_REPLICATION,2017-11-23,1,-1.5870000000000801,-1.78700000000008
EARLY_REPLICATION,2017-11-27,1,-1.316000000000122,-1.516000000000122
EARLY_REPLICATION,2017-11-28,0,0.0,0.0
EARLY_REPLICATION,2017-11-29,0,0.0,0.0
EARLY_REPLICATION,2017-11-30,0,0.0,0.0
EARLY_REPLICATION,2017-12-04,0,0.0,0.0
EARLY_REPLICATION,2017-12-05,0,0.0,0.0
EARLY_REPLICATION,2017-12-06,0,0.0,0.0
EARLY_REPLICATION,2017-12-07,0,0.0,0.0
EARLY_REPLICATION,2017-12-11,0,0.0,0.0
EARLY_REPLICATION,2017-12-12,0,0.0,0.0
EARLY_REPLICATION,2017-12-13,0,0.0,0.0
EARLY_REPLICATION,2017-12-14,0,0.0,0.0
EARLY_REPLICATION,2017-12-18,0,0.0,0.0
EARLY_REPLICATION,2017-12-19,0,0.0,0.0
EARLY_REPLICATION,2017-12-20,0,0.0,0.0
EARLY_REPLICATION,2017-12-21,0,0.0,0.0
EARLY_REPLICATION,2017-12-27,0,0.0,0.0
EARLY_REPLICATION,2017-12-28,0,0.0,0.0
EARLY_REPLICATION,2018-01-02,0,0.0,0.0
EARLY_REPLICATION,2018-01-03,0,0.0,0.0
EARLY_REPLICATION,2018-01-04,0,0.0,0.0
EARLY_REPLICATION,2018-01-08,0,0.0,0.0
EARLY_REPLICATION,2018-01-09,0,0.0,0.0
EARLY_REPLICATION,2018-01-10,0,0.0,0.0
EARLY_REPLICATION,2018-01-11,0,0.0,0.0
EARLY_REPLICATION,2018-01-15,0,0.0,0.0
EARLY_REPLICATION,2018-01-16,1,-0.1869999999999891,-0.3869999999999891
EARLY_REPLICATION,2018-01-17,0,0.0,0.0
EARLY_REPLICATION,2018-01-18,0,0.0,0.0
EARLY_REPLICATION,2018-01-22,0,0.0,0.0
EARLY_REPLICATION,2018-01-23,0,0.0,0.0
EARLY_REPLICATION,2018-01-24,0,0.0,0.0
EARLY_REPLICATION,2018-01-25,2,-1.7949999999998,-2.1949999999998
EARLY_REPLICATION,2018-01-29,2,-0.46999999999998177,-0.8699999999999819
EARLY_REPLICATION,2018-01-30,0,0.0,0.0
EARLY_REPLICATION,2018-01-31,0,0.0,0.0
EARLY_REPLICATION,2018-02-01,0,0.0,0.0
EARLY_REPLICATION,2018-02-05,1,-0.49599999999995814,-0.6959999999999582
EARLY_REPLICATION,2018-02-06,2,-3.9969999999997983,-4.396999999999798
EARLY_REPLICATION,2018-02-07,0,0.0,0.0
EARLY_REPLICATION,2018-02-08,0,0.0,0.0
EARLY_REPLICATION,2018-02-12,0,0.0,0.0
EARLY_REPLICATION,2018-02-13,1,-0.7900000000000545,-0.9900000000000546
EARLY_REPLICATION,2018-02-14,0,0.0,0.0
EARLY_REPLICATION,2018-02-15,0,0.0,0.0
EARLY_REPLICATION,2018-02-19,0,0.0,0.0
EARLY_REPLICATION,2018-02-20,0,0.0,0.0
EARLY_REPLICATION,2018-02-21,0,0.0,0.0
EARLY_REPLICATION,2018-02-22,0,0.0,0.0
EARLY_REPLICATION,2018-02-26,1,-0.658999999999969,-0.8589999999999691
EARLY_REPLICATION,2018-02-27,0,0.0,0.0
EARLY_REPLICATION,2018-02-28,0,0.0,0.0
EARLY_REPLICATION,2018-03-01,0,0.0,0.0
EARLY_REPLICATION,2018-03-05,0,0.0,0.0
EARLY_REPLICATION,2018-03-06,0,0.0,0.0
EARLY_REPLICATION,2018-03-07,1,-0.7170000000001892,-0.9170000000001892
EARLY_REPLICATION,2018-03-08,0,0.0,0.0
EARLY_REPLICATION,2018-03-12,0,0.0,0.0
EARLY_REPLICATION,2018-03-13,1,0.8180000000001201,0.61800000000012
EARLY_REPLICATION,2018-04-12,1,0.1159999999998945,-0.08400000000010549
EARLY_REPLICATION,2018-06-27,0,0.0,0.0
EARLY_REPLICATION,2018-06-28,0,0.0,0.0
EARLY_REPLICATION,2018-07-11,1,-0.8609999999999672,-1.0609999999999673
EARLY_REPLICATION,2018-07-19,0,0.0,0.0
EARLY_REPLICATION,2018-07-25,0,0.0,0.0
EARLY_REPLICATION,2018-08-13,0,0.0,0.0
EARLY_REPLICATION,2018-08-15,0,0.0,0.0
EARLY_REPLICATION,2018-08-16,2,-2.352000000000044,-2.7520000000000433
EARLY_REPLICATION,2018-10-03,1,-0.7300000000001091,-0.9300000000001092
EARLY_REPLICATION,2018-10-04,0,0.0,0.0
EARLY_REPLICATION,2018-10-11,1,-0.9540000000000418,-1.1540000000000419
EARLY_REPLICATION,2019-06-20,1,1.6230000000001836,1.4230000000001837
EARLY_REPLICATION,2019-06-24,1,-0.3940000000000964,-0.5940000000000965
EARLY_REPLICATION,2019-06-25,5,-0.5660000000000308,-1.5660000000000311
EARLY_REPLICATION,2019-06-26,2,-0.9109999999997853,-1.3109999999997854
EARLY_REPLICATION,2019-06-27,1,-0.6599999999999454,-0.8599999999999455
EARLY_REPLICATION,2019-07-01,1,-0.8870000000000345,-1.0870000000000346
EARLY_REPLICATION,2019-07-02,0,0.0,0.0
EARLY_REPLICATION,2019-07-03,1,-1.4840000000000146,-1.6840000000000146
EARLY_REPLICATION,2019-07-11,0,0.0,0.0
EARLY_REPLICATION,2019-07-18,0,0.0,0.0
EARLY_REPLICATION,2019-08-01,3,-2.9109999999998766,-3.5109999999998767
EARLY_REPLICATION,2019-08-05,2,-0.11100000000005822,-0.5110000000000582
EARLY_REPLICATION,2019-08-06,1,0.32300000000000184,0.12300000000000183
EARLY_REPLICATION,2019-08-07,4,0.3189999999998236,-0.4810000000001765
EARLY_REPLICATION,2019-08-08,4,-1.61100000000024,-2.41100000000024
EARLY_REPLICATION,2019-08-13,3,-2.6109999999999216,-3.210999999999922
EARLY_REPLICATION,2019-08-14,3,-0.7880000000000563,-1.3880000000000565
EARLY_REPLICATION,2019-08-15,3,-2.8909999999998943,-3.490999999999895
EARLY_REPLICATION,2019-08-26,3,-0.930999999999858,-1.5309999999998583
EARLY_REPLICATION,2019-08-28,1,-0.09699999999984357,-0.29699999999984356
EARLY_REPLICATION,2019-08-29,1,-1.0670000000000983,-1.2670000000000983
EARLY_REPLICATION,2019-09-03,2,-1.1040000000002237,-1.5040000000002238
EARLY_REPLICATION,2019-09-04,2,-1.03400000000006,-1.4340000000000601
EARLY_REPLICATION,2019-09-05,2,-2.163999999999942,-2.563999999999942
EARLY_REPLICATION,2019-09-09,2,-0.3740000000002055,-0.7740000000002056
EARLY_REPLICATION,2019-09-10,2,-0.6310000000000401,-1.03100000000004
EARLY_REPLICATION,2019-09-12,2,-0.057000000000198225,-0.45700000000019836
EARLY_REPLICATION,2019-09-16,2,-0.4709999999999581,-0.8709999999999583
EARLY_REPLICATION,2019-09-19,0,0.0,0.0
EARLY_REPLICATION,2019-09-25,0,0.0,0.0
EARLY_REPLICATION,2019-09-30,3,-3.1409999999998948,-3.740999999999895
EARLY_REPLICATION,2019-10-01,2,-0.43800000000005634,-0.8380000000000565
EARLY_REPLICATION,2019-10-02,2,-0.6340000000001964,-1.0340000000001965
EARLY_REPLICATION,2019-10-03,1,-0.023999999999978178,-0.22399999999997816
EARLY_REPLICATION,2019-10-07,1,-0.5400000000000545,-0.7400000000000546
EARLY_REPLICATION,2019-10-08,0,0.0,0.0
EARLY_REPLICATION,2019-10-09,0,0.0,0.0
EARLY_REPLICATION,2019-10-10,1,0.4630000000001019,0.2630000000001019
EARLY_REPLICATION,2019-10-15,0,0.0,0.0
EARLY_REPLICATION,2019-10-16,0,0.0,0.0
EARLY_REPLICATION,2019-10-17,0,0.0,0.0
EARLY_REPLICATION,2019-11-07,0,0.0,0.0
EARLY_REPLICATION,2019-11-12,0,0.0,0.0
EARLY_REPLICATION,2020-01-06,1,-0.48400000000001453,-0.6840000000000146
EARLY_REPLICATION,2020-01-07,3,0.8919999999997799,0.29199999999977977
EARLY_REPLICATION,2020-01-08,3,0.0690000000003691,-0.5309999999996309
EARLY_REPLICATION,2020-01-14,1,-1.3370000000000801,-1.53700000000008
EARLY_REPLICATION,2020-01-21,0,0.0,0.0
EARLY_REPLICATION,2020-01-27,0,0.0,0.0
EARLY_REPLICATION,2020-01-28,0,0.0,0.0
EARLY_REPLICATION,2020-01-30,0,0.0,0.0
EARLY_REPLICATION,2020-02-20,0,0.0,0.0
EARLY_REPLICATION,2020-02-24,3,-3.2649999999996906,-3.8649999999996907
EARLY_REPLICATION,2020-02-25,3,-1.558000000000038,-2.1580000000000386
EARLY_REPLICATION,2020-02-26,4,-5.562000000000035,-6.362000000000035
EARLY_REPLICATION,2020-02-27,1,-0.6069999999998344,-0.8069999999998345
EARLY_REPLICATION,2020-03-02,3,-0.71800000000012,-1.3180000000001202
EARLY_REPLICATION,2020-03-03,3,0.6350000000001728,0.03500000000017267
EARLY_REPLICATION,2020-03-04,0,0.0,0.0
EARLY_REPLICATION,2020-03-05,0,0.0,0.0
EARLY_REPLICATION,2020-03-09,4,2.9449999999997996,2.1449999999998
EARLY_REPLICATION,2020-03-10,4,-1.7400000000001459,-2.5400000000001457
EARLY_REPLICATION,2020-03-11,3,-1.6409999999998945,-2.2409999999998944
EARLY_REPLICATION,2020-03-12,4,-0.4320000000003804,-1.2320000000003803
EARLY_REPLICATION,2020-03-16,1,-0.7870000000001255,-0.9870000000001256
EARLY_REPLICATION,2020-03-17,3,-3.857999999999993,-4.457999999999992
EARLY_REPLICATION,2020-03-18,3,-7.008000000000084,-7.608000000000083
EARLY_REPLICATION,2020-03-19,2,-0.11699999999991634,-0.5169999999999163
EARLY_REPLICATION,2020-03-23,4,-3.779000000000133,-4.579000000000133
EARLY_REPLICATION,2020-03-24,2,-5.450999999999976,-5.850999999999977
EARLY_REPLICATION,2020-04-07,0,0.0,0.0
EARLY_REPLICATION,2020-04-14,0,0.0,0.0
EARLY_REPLICATION,2020-04-15,1,0.1560000000000855,-0.043999999999914496
EARLY_REPLICATION,2020-04-16,4,-3.231999999999653,-4.031999999999653
EARLY_REPLICATION,2020-04-20,0,0.0,0.0
EARLY_REPLICATION,2020-04-21,0,0.0,0.0
EARLY_REPLICATION,2020-04-22,3,-3.0340000000001512,-3.634000000000151
EARLY_REPLICATION,2020-04-23,3,0.8990000000002962,0.29900000000029636
EARLY_REPLICATION,2020-04-27,1,0.18599999999983083,-0.014000000000169155
EARLY_REPLICATION,2020-04-28,0,0.0,0.0
EARLY_REPLICATION,2020-04-29,2,-1.2149999999998726,-1.6149999999998728
EARLY_REPLICATION,2020-04-30,2,4.448999999999887,4.048999999999888
EARLY_REPLICATION,2020-05-07,1,-0.5039999999999963,-0.7039999999999964
EARLY_REPLICATION,2020-05-11,1,0.0029999999998381044,-0.19700000000016188
EARLY_REPLICATION,2020-05-12,0,0.0,0.0
EARLY_REPLICATION,2020-05-13,1,-0.49599999999995814,-0.6959999999999582
EARLY_REPLICATION,2020-05-14,0,0.0,0.0
EARLY_REPLICATION,2020-05-18,1,1.7260000000000217,1.5260000000000218
EARLY_REPLICATION,2020-05-19,0,0.0,0.0
EARLY_REPLICATION,2020-05-20,3,-1.501000000000249,-2.1010000000002496
EARLY_REPLICATION,2020-05-21,2,2.132000000000107,1.7320000000001075
EARLY_REPLICATION,2020-05-26,1,-0.22999999999988177,-0.42999999999988175
EARLY_REPLICATION,2020-05-27,1,-1.487000000000171,-1.687000000000171
EARLY_REPLICATION,2020-05-28,1,0.5829999999999927,0.38299999999999274
EARLY_REPLICATION,2020-06-01,0,0.0,0.0
EARLY_REPLICATION,2020-06-02,0,0.0,0.0
EARLY_REPLICATION,2020-06-03,0,0.0,0.0
EARLY_REPLICATION,2020-06-04,3,-0.21199999999980715,-0.8119999999998073
EARLY_REPLICATION,2020-06-08,1,-0.24699999999993452,-0.4469999999999345
EARLY_REPLICATION,2020-06-09,1,-1.0740000000001602,-1.2740000000001601
EARLY_REPLICATION,2020-06-10,1,-0.7100000000001273,-0.9100000000001274
EARLY_REPLICATION,2020-06-11,2,-0.46400000000012365,-0.8640000000001238
EARLY_REPLICATION,2020-06-15,2,-2.243999999999869,-2.6439999999998687
EARLY_REPLICATION,2020-06-16,2,0.3190000000000055,-0.08099999999999452
EARLY_REPLICATION,2020-06-22,2,-0.9509999999999764,-1.3509999999999764
