timestamp_utc,tick_time_msc,date_utc,utc_block_start_ms,bid,ask,mid,spread_price,lookback_source_time_msc,boundary_quote_age_ms,maximum_internal_quote_gap_ms,nonzero_mid_updates,signed_update_imbalance,displacement_price,candidate_gate,raw_gate_crossing,candidate_side,evidence_partition
2016-07-12T14:01:45.609000Z,1468332105609,2016-07-12,1468324800000,1343.502,1343.702,1343.6019999999999,0.20000000000004547,1468332100522,87,1318,17,0.7647058823529411,0.6104999999997744,True,True,LONG,EARLY_REPLICATION
2016-07-14T01:41:21.778000Z,1468460481778,2016-07-14,1468454400000,1340.378,1340.699,1340.5385,0.32100000000014006,1468460476616,162,548,35,-0.7714285714285715,-0.6099999999999,True,True,SHORT,EARLY_REPLICATION
2016-07-15T05:55:27.030000Z,1468562127030,2016-07-15,1468555200000,1332.839,1333.188,1333.0135,0.34900000000016007,1468562122019,11,527,32,-0.75,-1.4424999999998818,True,True,SHORT,EARLY_REPLICATION
2016-07-15T20:34:16.662000Z,1468614856662,2016-07-15,1468612800000,1336.019,1336.321,1336.17,0.30199999999990723,1468614851265,397,953,17,0.7647058823529411,1.1400000000001,True,True,LONG,EARLY_REPLICATION
2016-07-18T01:06:43.379000Z,1468804003379,2016-07-18,1468800000000,1329.179,1329.43,1329.3045000000002,0.25099999999997635,1468803998217,162,570,24,-0.75,-0.9054999999998472,True,True,SHORT,EARLY_REPLICATION
2016-07-19T12:30:07.413000Z,1468931407413,2016-07-19,1468929600000,1331.511,1331.818,1331.6644999999999,0.30700000000001637,1468931402372,41,990,19,-0.7894736842105263,-0.6755000000002838,True,True,SHORT,EARLY_REPLICATION
2016-07-20T03:05:18.126000Z,1468983918126,2016-07-20,1468972800000,1332.339,1332.581,1332.46,0.2419999999999618,1468983912828,298,1504,16,0.75,0.8299999999999272,True,True,LONG,EARLY_REPLICATION
2016-07-20T05:54:33.888000Z,1468994073888,2016-07-20,1468987200000,1330.019,1330.32,1330.1695,0.3009999999999309,1468994068599,289,1748,20,-0.8,-0.6505000000001928,True,True,SHORT,EARLY_REPLICATION
2016-07-22T03:30:36.715000Z,1469158236715,2016-07-22,1469145600000,1325.418,1325.711,1325.5645,0.29300000000012005,1469158231469,246,1126,24,-0.75,-0.6655000000000655,True,True,SHORT,EARLY_REPLICATION
2016-07-25T00:30:42.438000Z,1469406642438,2016-07-25,1469404800000,1320.019,1320.341,1320.1799999999998,0.32199999999988904,1469406637106,332,1235,15,-0.8666666666666667,-0.8700000000003456,True,True,SHORT,EARLY_REPLICATION
2016-07-29T02:03:43.140000Z,1469757823140,2016-07-29,1469750400000,1339.76,1340.052,1339.906,0.2919999999999163,1469757817230,910,1321,48,0.75,1.106499999999869,True,True,LONG,EARLY_REPLICATION
2016-08-01T08:10:01.652000Z,1470039001652,2016-08-01,1470038400000,1349.751,1350.031,1349.891,0.2799999999999727,1470038996558,94,959,29,0.7931034482758621,0.7795000000000982,True,True,LONG,EARLY_REPLICATION
2016-08-10T13:21:50.131000Z,1470835310131,2016-08-10,1470830400000,1352.75,1352.929,1352.8395,0.1790000000000873,1470835305076,55,640,35,-0.7714285714285715,-0.9414999999999054,True,True,SHORT,EARLY_REPLICATION
2016-08-11T13:18:58.024000Z,1470921538024,2016-08-11,1470916800000,1347.288,1347.592,1347.44,0.3040000000000873,1470921532690,334,798,32,-0.75,-0.6114999999999782,True,True,SHORT,EARLY_REPLICATION
2016-08-12T12:35:10.705000Z,1471005310705,2016-08-12,1471003200000,1351.859,1352.032,1351.9454999999998,0.17300000000000182,1471005305438,267,437,38,0.7894736842105263,1.2239999999997053,True,True,LONG,EARLY_REPLICATION
2016-08-17T18:10:46.778000Z,1471457446778,2016-08-17,1471449600000,1350.569,1350.679,1350.624,0.11000000000012733,1471457441762,16,702,17,-0.8823529411764706,-0.8810000000000855,True,True,SHORT,EARLY_REPLICATION
2016-08-17T23:17:37.428000Z,1471475857428,2016-08-17,1471464000000,1351.76,1352.07,1351.915,0.30999999999994543,1471475852285,143,923,17,0.7647058823529411,0.6050000000000182,True,True,LONG,EARLY_REPLICATION
2016-08-19T09:39:35.653000Z,1471599575653,2016-08-19,1471593600000,1348.298,1348.47,1348.384,0.17200000000002547,1471599569761,892,1253,26,-0.7692307692307693,-0.63149999999996,True,True,SHORT,EARLY_REPLICATION
2016-08-26T16:12:36.042000Z,1472227956042,2016-08-26,1472227200000,1319.428,1319.761,1319.5945000000002,0.3329999999998563,1472227950858,184,454,34,0.7647058823529411,0.9725000000003092,True,True,LONG,EARLY_REPLICATION
2016-09-08T00:10:06.572000Z,1473293406572,2016-09-08,1473292800000,1344.76,1345.11,1344.935,0.34999999999990905,1473293401223,349,531,34,0.7647058823529411,0.6304999999999836,True,True,LONG,EARLY_REPLICATION
2016-09-08T04:54:45.769000Z,1473310485769,2016-09-08,1473307200000,1345.599,1345.831,1345.715,0.2319999999999709,1473310480708,61,494,44,0.7727272727272727,1.0460000000000491,True,True,LONG,EARLY_REPLICATION
2016-09-09T12:05:52.973000Z,1473422752973,2016-09-09,1473422400000,1335.611,1335.741,1335.676,0.12999999999988177,1473422747959,14,1182,21,0.8095238095238095,0.8064999999999145,True,True,LONG,EARLY_REPLICATION
2016-09-09T19:11:13.016000Z,1473448273016,2016-09-09,1473436800000,1329.359,1329.691,1329.525,0.3320000000001073,1473448267480,536,1589,25,-0.76,-0.6005000000000109,True,True,SHORT,EARLY_REPLICATION
2016-09-12T12:20:03.619000Z,1473682803619,2016-09-12,1473681600000,1326.039,1326.248,1326.1435000000001,0.20900000000006003,1473682798571,48,860,40,-0.75,-1.1594999999997526,True,True,SHORT,EARLY_REPLICATION
2016-09-12T17:15:05.157000Z,1473700505157,2016-09-12,1473696000000,1324.909,1325.201,1325.055,0.2919999999999163,1473700499926,231,516,40,0.75,2.255000000000109,True,True,LONG,EARLY_REPLICATION
2016-09-13T14:42:45.556000Z,1473777765556,2016-09-13,1473768000000,1325.298,1325.509,1325.4035,0.21100000000001273,1473777760300,256,1865,17,0.7647058823529411,0.6054999999998927,True,True,LONG,EARLY_REPLICATION
2016-09-21T04:18:22.855000Z,1474431502855,2016-09-21,1474430400000,1315.569,1315.912,1315.7404999999999,0.3430000000000746,1474431497810,45,817,25,0.84,1.20049999999992,True,True,LONG,EARLY_REPLICATION
2016-09-30T06:55:43.782000Z,1475218543782,2016-09-30,1475208000000,1323.008,1323.219,1323.1135,0.21100000000001273,1475218538671,111,465,32,-0.75,-0.7100000000000364,True,True,SHORT,EARLY_REPLICATION
2016-09-30T14:00:10.627000Z,1475244010627,2016-09-30,1475236800000,1321.789,1322.091,1321.94,0.30199999999990723,1475244005241,386,546,32,-0.75,-0.6590000000001055,True,True,SHORT,EARLY_REPLICATION
2016-10-04T15:42:15.266000Z,1475595735266,2016-10-04,1475582400000,1276.779,1277.07,1276.9245,0.29099999999994,1475595730218,48,635,35,0.7714285714285715,0.9479999999998654,True,True,LONG,EARLY_REPLICATION
2016-10-07T12:50:43.017000Z,1475844643017,2016-10-07,1475841600000,1259.39,1259.698,1259.544,0.3079999999999927,1475844637390,627,1032,24,-0.9166666666666666,-0.6399999999998727,True,True,SHORT,EARLY_REPLICATION
2016-10-11T12:34:04.139000Z,1476189244139,2016-10-11,1476187200000,1256.782,1256.932,1256.857,0.15000000000009095,1476189238790,349,1778,19,0.7894736842105263,0.61850000000004,True,True,LONG,EARLY_REPLICATION
2016-10-14T17:33:35.365000Z,1476466415365,2016-10-14,1476460800000,1256.458,1256.742,1256.6,0.2839999999998781,1476466410267,98,991,18,0.7777777777777778,0.6299999999998818,True,True,LONG,EARLY_REPLICATION
2016-10-26T16:55:24.658000Z,1477500924658,2016-10-26,1477497600000,1266.499,1266.761,1266.63,0.2619999999999436,1477500919472,186,894,26,-0.7692307692307693,-0.6099999999999,True,True,SHORT,EARLY_REPLICATION
2016-10-27T14:47:45.745000Z,1477579665745,2016-10-27,1477569600000,1269.721,1269.881,1269.801,0.16000000000008185,1477579660625,120,605,27,0.8518518518518519,0.6340000000000146,True,True,LONG,EARLY_REPLICATION
2016-10-27T23:46:30.141000Z,1477611990141,2016-10-27,1477598400000,1269.129,1269.468,1269.2984999999999,0.33900000000016917,1477611984935,206,824,25,0.76,0.8984999999997854,True,True,LONG,EARLY_REPLICATION
2016-10-28T18:14:16.103000Z,1477678456103,2016-10-28,1477670400000,1282.438,1282.592,1282.515,0.15399999999999636,1477678451086,17,1153,16,-0.75,-0.6119999999998527,True,True,SHORT,EARLY_REPLICATION
2016-11-02T18:00:40.255000Z,1478109640255,2016-11-02,1478102400000,1306.258,1306.579,1306.4185,0.3209999999999127,1478109635079,176,807,27,0.7777777777777778,1.3700000000001182,True,True,LONG,EARLY_REPLICATION
2016-11-06T23:01:07.150000Z,1478473267150,2016-11-06,1478462400000,1291.95,1292.269,1292.1095,0.31899999999996,1478473261375,775,1539,17,0.7647058823529411,0.9045000000000982,True,True,LONG,EARLY_REPLICATION
2016-11-09T00:23:13.162000Z,1478650993162,2016-11-09,1478649600000,1276.759,1277.089,1276.924,0.32999999999992724,1478650988109,53,845,25,-0.76,-0.6549999999999727,True,True,SHORT,EARLY_REPLICATION
2016-11-09T04:14:52.226000Z,1478664892226,2016-11-09,1478664000000,1318.61,1318.9,1318.755,0.290000000000191,1478664887087,139,556,21,0.8095238095238095,0.625,True,True,LONG,EARLY_REPLICATION
2016-11-10T00:02:26.530000Z,1478736146530,2016-11-10,1478736000000,1275.079,1275.34,1275.2095,0.26099999999996726,1478736141305,225,886,15,-0.8666666666666667,-0.8355000000001382,True,True,SHORT,EARLY_REPLICATION
2016-11-11T07:02:41.438000Z,1478847761438,2016-11-11,1478836800000,1261.6,1261.918,1261.759,0.31799999999998363,1478847756132,306,1207,19,1.0,0.6040000000000418,True,True,LONG,EARLY_REPLICATION
2016-11-11T17:02:02.004000Z,1478883722004,2016-11-11,1478880000000,1232.068,1232.251,1232.1595,0.18299999999999272,1478883716845,159,718,19,-0.7894736842105263,-0.6790000000000873,True,True,SHORT,EARLY_REPLICATION
2016-11-13T23:30:21.359000Z,1479079821359,2016-11-13,1479067200000,1229.361,1229.632,1229.4965000000002,0.27099999999995816,1479079815925,434,991,22,0.8181818181818182,0.7515000000003056,True,True,LONG,EARLY_REPLICATION
2016-11-14T01:03:41.322000Z,1479085421322,2016-11-14,1479081600000,1220.961,1221.221,1221.091,0.2599999999999909,1479085416032,290,1819,16,-0.75,-0.7055000000000291,True,True,SHORT,EARLY_REPLICATION
2016-11-14T07:58:27.247000Z,1479110307247,2016-11-14,1479096000000,1223.57,1223.858,1223.714,0.2880000000000109,1479110302200,47,749,23,-0.8260869565217391,-0.7470000000000709,True,True,SHORT,EARLY_REPLICATION
2016-11-14T08:59:24.295000Z,1479113964295,2016-11-14,1479110400000,1221.569,1221.762,1221.6655,0.19299999999998363,1479113959143,152,910,24,0.75,0.6935000000000855,True,True,LONG,EARLY_REPLICATION
2016-11-14T12:40:54.043000Z,1479127254043,2016-11-14,1479124800000,1223.478,1223.811,1223.6444999999999,0.3329999999998563,1479127248207,836,1462,25,0.76,0.6359999999999673,True,True,LONG,EARLY_REPLICATION
2016-11-14T19:26:37.029000Z,1479151597029,2016-11-14,1479139200000,1219.822,1220.112,1219.967,0.290000000000191,1479151591944,85,617,24,0.75,0.7720000000001619,True,True,LONG,EARLY_REPLICATION
2016-11-14T21:14:24.331000Z,1479158064331,2016-11-14,1479153600000,1221.469,1221.801,1221.635,0.33199999999987995,1479158058424,907,1394,25,0.76,1.09050000000002,True,True,LONG,EARLY_REPLICATION
2016-11-15T01:20:03.280000Z,1479172803280,2016-11-15,1479168000000,1230.431,1230.64,1230.5355,0.20900000000006003,1479172798258,22,993,18,0.7777777777777778,0.6604999999999563,True,True,LONG,EARLY_REPLICATION
2016-11-16T19:01:33.561000Z,1479322893561,2016-11-16,1479312000000,1225.698,1226.012,1225.855,0.31399999999985084,1479322888505,56,502,25,0.84,1.08199999999988,True,True,LONG,EARLY_REPLICATION
2016-11-17T01:15:23.165000Z,1479345323165,2016-11-17,1479340800000,1225.712,1226.051,1225.8815,0.3389999999999418,1479345318105,60,1128,24,-0.75,-0.7035000000000764,True,True,SHORT,EARLY_REPLICATION
2016-11-17T13:00:07.167000Z,1479387607167,2016-11-17,1479384000000,1227.798,1228.052,1227.925,0.2539999999999054,1479387602167,0,323,40,-0.75,-0.6710000000000491,True,True,SHORT,EARLY_REPLICATION
2016-11-18T01:15:14.068000Z,1479431714068,2016-11-18,1479427200000,1212.271,1212.579,1212.425,0.3079999999999927,1479431708776,292,431,32,0.75,1.0164999999999509,True,True,LONG,EARLY_REPLICATION
2016-11-22T00:06:02.473000Z,1479773162473,2016-11-22,1479772800000,1216.789,1217.049,1216.9189999999999,0.2599999999999909,1479773157323,150,1568,24,-0.75,-0.6675000000000182,True,True,SHORT,EARLY_REPLICATION
2016-11-24T00:09:54.833000Z,1479946194833,2016-11-24,1479945600000,1189.392,1189.702,1189.547,0.30999999999994543,1479946189821,12,1610,28,0.8571428571428571,0.887000000000171,True,True,LONG,EARLY_REPLICATION
2016-11-25T01:10:18.581000Z,1480036218581,2016-11-25,1480032000000,1174.539,1174.878,1174.7085,0.3389999999999418,1480036213573,8,664,26,0.7692307692307693,0.9300000000000637,True,True,LONG,EARLY_REPLICATION
2016-11-28T15:02:04.578000Z,1480345324578,2016-11-28,1480334400000,1186.568,1186.789,1186.6785,0.22100000000000364,1480345319563,15,501,33,-0.7575757575757576,-0.6005000000000109,True,True,SHORT,EARLY_REPLICATION
2016-11-30T00:00:06.018000Z,1480464006018,2016-11-30,1480464000000,1188.452,1188.772,1188.612,0.31999999999993634,1480464001015,3,651,19,-0.8947368421052632,-0.612999999999829,True,True,SHORT,EARLY_REPLICATION
2016-12-05T11:14:09.517000Z,1480936449517,2016-12-05,1480924800000,1166.259,1166.512,1166.3854999999999,0.25299999999992906,1480936444475,42,1034,24,0.75,0.6254999999998745,True,True,LONG,EARLY_REPLICATION
2016-12-27T07:48:42.993000Z,1482824922993,2016-12-27,1482811200000,1144.592,1144.692,1144.642,0.09999999999990905,1482824917679,314,1434,16,0.75,2.7920000000001437,True,True,LONG,EARLY_REPLICATION
2016-12-30T18:29:10.993000Z,1483122550993,2016-12-30,1483113600000,1150.531,1150.851,1150.691,0.3200000000001637,1483122545758,235,1257,23,-0.8260869565217391,-0.6510000000000673,True,True,SHORT,EARLY_REPLICATION
2017-01-11T15:40:05.634000Z,1484149205634,2017-01-11,1484136000000,1178.109,1178.288,1178.1985,0.1790000000000873,1484149200235,399,1235,15,-0.8666666666666667,-0.731499999999869,True,True,SHORT,EARLY_REPLICATION
2017-01-11T16:49:26.935000Z,1484153366935,2017-01-11,1484150400000,1187.218,1187.502,1187.3600000000001,0.2839999999998781,1484153361914,21,1288,16,0.75,0.7235000000000582,True,True,LONG,EARLY_REPLICATION
2017-01-12T12:44:59.535000Z,1484225099535,2017-01-12,1484222400000,1205.002,1205.157,1205.0794999999998,0.15499999999997272,1484225094463,72,811,21,0.8095238095238095,0.6329999999998108,True,True,LONG,EARLY_REPLICATION
2017-01-13T13:32:02.883000Z,1484314322883,2017-01-13,1484308800000,1198.368,1198.672,1198.52,0.3040000000000873,1484314317874,9,1588,17,0.8823529411764706,0.6399999999998727,True,True,LONG,EARLY_REPLICATION
2017-01-18T20:00:17.637000Z,1484769617637,2017-01-18,1484769600000,1208.612,1208.951,1208.7815,0.3389999999999418,1484769612531,106,931,17,-0.7647058823529411,-0.6534999999998945,True,True,SHORT,EARLY_REPLICATION
2017-01-20T17:04:55.723000Z,1484931895723,2017-01-20,1484928000000,1205.098,1205.351,1205.2245,0.25300000000015643,1484931890483,240,352,40,0.75,1.7650000000001,True,True,LONG,EARLY_REPLICATION
2017-01-29T23:09:34.597000Z,1485731374597,2017-01-29,1485720000000,1192.562,1192.908,1192.735,0.34600000000000364,1485731369580,17,843,16,0.75,0.9835000000000491,True,True,LONG,EARLY_REPLICATION
2017-01-30T14:27:13.867000Z,1485786433867,2017-01-30,1485777600000,1191.729,1192.002,1191.8654999999999,0.27299999999991087,1485786428784,83,1528,19,-0.7894736842105263,-0.6940000000001874,True,True,SHORT,EARLY_REPLICATION
2017-02-01T19:03:26.628000Z,1485975806628,2017-02-01,1485964800000,1206.329,1206.621,1206.475,0.2920000000001437,1485975801323,305,847,24,-0.75,-1.4800000000000182,True,True,SHORT,EARLY_REPLICATION
2017-02-16T23:23:57.508000Z,1487287437508,2017-02-16,1487275200000,1238.281,1238.622,1238.4515000000001,0.3410000000001219,1487287432501,7,1611,24,0.8333333333333334,0.6849999999999454,True,True,LONG,EARLY_REPLICATION
2017-02-22T19:07:32.975000Z,1487790452975,2017-02-22,1487779200000,1238.428,1238.542,1238.4850000000001,0.11399999999980537,1487790447904,71,696,20,0.8,0.9329999999999927,True,True,LONG,EARLY_REPLICATION
2017-03-01T11:11:48.249000Z,1488366708249,2017-03-01,1488355200000,1243.958,1244.208,1244.083,0.25,1488366703107,142,1099,32,-0.75,-0.7489999999997963,True,True,SHORT,EARLY_REPLICATION
2017-03-03T18:00:04.567000Z,1488564004567,2017-03-03,1488556800000,1224.938,1225.192,1225.065,0.2539999999999054,1488563999542,25,339,47,-0.7872340425531915,-2.3105000000000473,True,True,SHORT,EARLY_REPLICATION
2017-03-05T23:37:51.523000Z,1488757071523,2017-03-05,1488744000000,1234.788,1235.121,1234.9545,0.3330000000000837,1488757066508,15,1412,33,-0.7575757575757576,-1.2014999999998963,True,True,SHORT,EARLY_REPLICATION
2017-03-23T17:32:47.381000Z,1490290367381,2017-03-23,1490284800000,1246.549,1246.812,1246.6805,0.26299999999991996,1490290362369,12,718,32,-0.75,-0.6145000000001346,True,True,SHORT,EARLY_REPLICATION
2017-03-23T23:11:35.533000Z,1490310695533,2017-03-23,1490299200000,1245.178,1245.492,1245.335,0.31399999999985084,1490310690467,66,1498,16,0.75,0.6354999999998654,True,True,LONG,EARLY_REPLICATION
2017-03-24T16:11:37.811000Z,1490371897811,2017-03-24,1490371200000,1248.751,1248.999,1248.875,0.2480000000000473,1490371892737,74,534,29,0.8620689655172413,0.900000000000091,True,True,LONG,EARLY_REPLICATION
2017-03-30T12:30:18.895000Z,1490877018895,2017-03-30,1490875200000,1249.708,1250.052,1249.88,0.34399999999982356,1490877013006,889,1279,15,0.8666666666666667,0.6050000000000182,True,True,LONG,EARLY_REPLICATION
2017-04-03T14:00:07.702000Z,1491228007702,2017-04-03,1491220800000,1247.141,1247.488,1247.3145,0.34699999999998,1491228002459,243,1158,16,-0.75,-0.6739999999999782,True,True,SHORT,EARLY_REPLICATION
2017-04-06T01:00:05.817000Z,1491440405817,2017-04-06,1491436800000,1255.962,1256.222,1256.092,0.2599999999999909,1491440400812,5,1373,25,-0.76,-0.7579999999998108,True,True,SHORT,EARLY_REPLICATION
2017-04-07T02:02:05.653000Z,1491530525653,2017-04-07,1491523200000,1265.561,1265.832,1265.6965,0.27100000000018554,1491530520528,125,878,17,-0.8823529411764706,-0.637000000000171,True,True,SHORT,EARLY_REPLICATION
2017-04-12T02:49:11.420000Z,1491965351420,2017-04-12,1491955200000,1274.501,1274.842,1274.6715,0.3410000000001219,1491965346348,72,1666,20,-0.8,-0.9994999999998981,True,True,SHORT,EARLY_REPLICATION
2017-04-20T01:14:46.852000Z,1492650886852,2017-04-20,1492646400000,1280.342,1280.591,1280.4665,0.24899999999979627,1492650881439,413,625,24,0.75,0.7164999999999964,True,True,LONG,EARLY_REPLICATION
2017-04-20T13:06:33.826000Z,1492693593826,2017-04-20,1492689600000,1277.601,1277.788,1277.6945,0.18699999999989814,1492693588608,218,902,22,-0.8181818181818182,-0.6100000000001273,True,True,SHORT,EARLY_REPLICATION
2017-04-20T18:08:20.278000Z,1492711700278,2017-04-20,1492704000000,1281.022,1281.262,1281.1419999999998,0.2400000000000091,1492711694689,589,1649,15,1.0,0.9919999999997344,True,True,LONG,EARLY_REPLICATION
2017-04-23T22:26:53.808000Z,1492986413808,2017-04-23,1492977600000,1270.822,1271.078,1270.9499999999998,0.2560000000000855,1492986408596,212,635,16,0.75,0.8249999999998181,True,True,LONG,EARLY_REPLICATION
2017-04-24T06:19:37.159000Z,1493014777159,2017-04-24,1493006400000,1270.899,1271.199,1271.049,0.3000000000001819,1493014772061,98,759,24,-0.75,-0.65300000000002,True,True,SHORT,EARLY_REPLICATION
2017-04-24T15:59:52.257000Z,1493049592257,2017-04-24,1493035200000,1275.129,1275.269,1275.199,0.14000000000010004,1493049586877,380,850,24,-0.75,-0.6009999999998854,True,True,SHORT,EARLY_REPLICATION
2017-04-24T18:15:19.145000Z,1493057719145,2017-04-24,1493049600000,1274.711,1274.951,1274.8310000000001,0.2400000000000091,1493057713836,309,1327,26,-0.7692307692307693,-0.6104999999997744,True,True,SHORT,EARLY_REPLICATION
2017-04-26T17:59:15.881000Z,1493229555881,2017-04-26,1493222400000,1265.068,1265.259,1265.1635,0.19100000000003092,1493229550658,223,1895,19,0.7894736842105263,0.6795000000001892,True,True,LONG,EARLY_REPLICATION
2017-05-04T01:00:44.277000Z,1493859644277,2017-05-04,1493856000000,1239.952,1240.151,1240.0515,0.19900000000006912,1493859639206,71,980,19,-0.8947368421052632,-0.85349999999994,True,True,SHORT,EARLY_REPLICATION
2017-05-04T17:58:31.074000Z,1493920711074,2017-05-04,1493913600000,1227.718,1227.872,1227.795,0.15399999999999636,1493920705928,146,877,17,-0.7647058823529411,-0.7394999999999072,True,True,SHORT,EARLY_REPLICATION
2017-05-08T05:38:19.738000Z,1494221899738,2017-05-08,1494216000000,1229.848,1230.052,1229.9499999999998,0.2039999999999509,1494221894711,27,695,23,0.8260869565217391,0.7829999999999018,True,True,LONG,EARLY_REPLICATION
2017-05-11T14:03:00.199000Z,1494511380199,2017-05-11,1494504000000,1224.538,1224.719,1224.6285,0.18100000000004002,1494511374996,203,1565,24,0.75,0.6445000000001073,True,True,LONG,EARLY_REPLICATION
2017-05-18T09:00:09.809000Z,1495098009809,2017-05-18,1495094400000,1257.952,1258.071,1258.0115,0.11899999999991451,1495098004679,130,700,27,0.8518518518518519,0.625,True,True,LONG,EARLY_REPLICATION
2017-05-18T14:23:39.027000Z,1495117419027,2017-05-18,1495108800000,1251.192,1251.402,1251.297,0.21000000000003638,1495117413417,610,873,26,-0.7692307692307693,-0.6649999999999636,True,True,SHORT,EARLY_REPLICATION
2017-05-18T20:50:55.764000Z,1495140655764,2017-05-18,1495137600000,1246.451,1246.671,1246.5610000000001,0.22000000000002728,1495140650763,1,1469,16,-0.875,-0.6919999999997799,True,True,SHORT,EARLY_REPLICATION
2017-05-22T00:07:20.180000Z,1495411640180,2017-05-22,1495411200000,1254.811,1255.151,1254.981,0.3400000000001455,1495411635072,108,613,24,-0.75,-0.6989999999998417,True,True,SHORT,EARLY_REPLICATION
2017-05-24T23:25:39.992000Z,1495668339992,2017-05-24,1495656000000,1257.768,1257.969,1257.8685,0.20100000000002183,1495668334465,527,1094,24,0.75,0.6100000000001273,True,True,LONG,EARLY_REPLICATION
2017-05-26T12:03:31.582000Z,1495800211582,2017-05-26,1495800000000,1266.481,1266.681,1266.5810000000001,0.20000000000004547,1495800205930,652,1373,15,0.8666666666666667,0.7160000000001219,True,True,LONG,EARLY_REPLICATION
2017-06-06T11:28:26.381000Z,1496748506381,2017-06-06,1496736000000,1292.732,1292.832,1292.7820000000002,0.10000000000013642,1496748501228,153,667,31,-0.8064516129032258,-0.6994999999997162,True,True,SHORT,EARLY_REPLICATION
2017-06-08T22:21:08.628000Z,1496960468628,2017-06-08,1496952000000,1276.608,1276.869,1276.7385,0.26099999999996726,1496960463224,404,938,16,-0.875,-0.6655000000000655,True,True,SHORT,EARLY_REPLICATION
2017-06-13T01:10:42.148000Z,1497316242148,2017-06-13,1497312000000,1263.041,1263.209,1263.125,0.16800000000012005,1497316237028,120,1242,16,-0.75,-0.86850000000004,True,True,SHORT,EARLY_REPLICATION
2017-06-16T20:44:12.071000Z,1497645852071,2017-06-16,1497643200000,1253.441,1253.688,1253.5645,0.24700000000007094,1497645846673,398,579,17,-0.7647058823529411,-0.7240000000001601,True,True,SHORT,EARLY_REPLICATION
