candidate_id,family,regime,side,signal_time_utc,completion_time_utc,entry_time_utc,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,risk_pips,target_first,fixed_0p01_lot_usd,r,extra_half_pip_stress_r,vote_eurusd,vote_eurgbp,vote_eurjpy,vote_dxy,vote_sum,dxy_source_time_utc,dxy_age_minutes,oracle_member
20210128T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2021-01-27 23:55:00+00:00,2021-01-28 00:00:00+00:00,2021-01-28 00:00:00+00:00,2021-01-28 00:00:00+00:00,1.21036,1.2099600000000001,1.21096,1.20995,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,1.0,1.0,1.0,2.0,2021-01-27 21:55:00+00:00,120.0,0
20210209T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2021-02-08 23:55:00+00:00,2021-02-09 00:00:00+00:00,2021-02-09 00:00:00+00:00,2021-02-09 00:20:00+00:00,1.20521,1.2056099999999998,1.20461,1.20562,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,-1.0,-1.0,-1.0,-2.0,2021-02-08 21:55:00+00:00,120.0,0
20210212T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2021-02-11 23:55:00+00:00,2021-02-12 00:00:00+00:00,2021-02-12 00:00:00+00:00,2021-02-12 02:10:00+00:00,1.21305,1.21345,1.21245,1.21246,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,-1.0,1.0,-1.0,-1.0,-2.0,2021-02-11 21:55:00+00:00,120.0,1
20210217T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2021-02-16 23:55:00+00:00,2021-02-17 00:00:00+00:00,2021-02-17 00:00:00+00:00,2021-02-17 00:00:00+00:00,1.20878,1.20918,1.20818,1.20919,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,1.0,-1.0,-1.0,-2.0,2021-02-16 21:55:00+00:00,120.0,0
20210223T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2021-02-22 23:55:00+00:00,2021-02-23 00:00:00+00:00,2021-02-23 00:00:00+00:00,2021-02-23 00:50:00+00:00,1.21645,1.21605,1.21705,1.21704,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,1.0,1.0,-1.0,1.0,2.0,2021-02-22 21:55:00+00:00,120.0,1
20210225T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2021-02-24 23:55:00+00:00,2021-02-25 00:00:00+00:00,2021-02-25 00:00:00+00:00,2021-02-25 00:00:00+00:00,1.2170400000000001,1.2166400000000002,1.21764,1.21663,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,1.0,1.0,1.0,4.0,2021-02-24 21:55:00+00:00,120.0,0
20210318T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2021-03-17 23:55:00+00:00,2021-03-18 00:00:00+00:00,2021-03-18 00:00:00+00:00,2021-03-18 00:00:00+00:00,1.19835,1.19795,1.19895,1.19794,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,-1.0,1.0,1.0,2.0,2021-03-17 20:55:00+00:00,180.0,0
20210324T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2021-03-23 23:55:00+00:00,2021-03-24 00:00:00+00:00,2021-03-24 00:00:00+00:00,2021-03-24 00:10:00+00:00,1.18398,1.18438,1.18338,1.18439,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,1.0,-1.0,-1.0,-2.0,2021-03-23 20:55:00+00:00,180.0,0
20210402T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2021-04-01 23:55:00+00:00,2021-04-02 00:00:00+00:00,2021-04-02 00:00:00+00:00,2021-04-02 00:05:00+00:00,1.17771,1.17811,1.17711,1.17812,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,-1.0,-1.0,-1.0,-4.0,2021-04-01 20:55:00+00:00,180.0,0
20210429T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2021-04-28 23:55:00+00:00,2021-04-29 00:00:00+00:00,2021-04-29 00:00:00+00:00,2021-04-29 00:50:00+00:00,1.21349,1.21389,1.21289,1.2139,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,-1.0,-1.0,-1.0,-2.0,2021-04-28 20:55:00+00:00,180.0,0
20210513T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2021-05-12 23:55:00+00:00,2021-05-13 00:00:00+00:00,2021-05-13 00:00:00+00:00,2021-05-13 00:00:00+00:00,1.20784,1.20744,1.20844,1.20743,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,1.0,1.0,-1.0,2.0,2021-05-12 20:55:00+00:00,180.0,0
20210521T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2021-05-20 23:55:00+00:00,2021-05-21 00:00:00+00:00,2021-05-21 00:00:00+00:00,2021-05-21 00:10:00+00:00,1.22258,1.22218,1.22318,1.2231699999999999,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,-1.0,1.0,1.0,1.0,2.0,2021-05-20 20:55:00+00:00,180.0,1
20210603T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2021-06-02 23:55:00+00:00,2021-06-03 00:00:00+00:00,2021-06-03 00:00:00+00:00,2021-06-03 00:45:00+00:00,1.2209299999999998,1.2213299999999998,1.22033,1.2213399999999999,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,-1.0,-1.0,1.0,-2.0,2021-06-02 20:55:00+00:00,180.0,0
20210623T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2021-06-22 23:55:00+00:00,2021-06-23 00:00:00+00:00,2021-06-23 00:00:00+00:00,2021-06-23 00:10:00+00:00,1.19363,1.19403,1.19303,1.19404,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,-1.0,-1.0,1.0,-2.0,2021-06-22 20:55:00+00:00,180.0,0
20210701T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2021-06-30 23:55:00+00:00,2021-07-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,2021-07-01 00:20:00+00:00,1.1855799999999999,1.1859799999999998,1.18498,1.18499,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,-1.0,-1.0,1.0,-1.0,-2.0,2021-06-30 20:55:00+00:00,180.0,1
20210702T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2021-07-01 23:55:00+00:00,2021-07-02 00:00:00+00:00,2021-07-02 00:00:00+00:00,2021-07-02 00:25:00+00:00,1.18463,1.1842300000000001,1.18523,1.18422,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,1.0,1.0,1.0,2.0,2021-07-01 20:55:00+00:00,180.0,0
20210708T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2021-07-07 23:55:00+00:00,2021-07-08 00:00:00+00:00,2021-07-08 00:00:00+00:00,2021-07-08 01:55:00+00:00,1.17927,1.17967,1.17867,1.1786800000000002,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,-1.0,-1.0,-1.0,-1.0,-4.0,2021-07-07 20:55:00+00:00,180.0,1
20210715T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2021-07-14 23:55:00+00:00,2021-07-15 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-07-15 00:55:00+00:00,1.1832799999999999,1.1836799999999998,1.18268,1.18369,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,-1.0,-1.0,-1.0,-4.0,2021-07-14 20:55:00+00:00,180.0,0
20210721T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2021-07-20 23:55:00+00:00,2021-07-21 00:00:00+00:00,2021-07-21 00:00:00+00:00,2021-07-21 01:55:00+00:00,1.1781,1.1784999999999999,1.1775,1.17751,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,-1.0,-1.0,1.0,-1.0,-2.0,2021-07-20 20:55:00+00:00,180.0,1
20210722T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2021-07-21 23:55:00+00:00,2021-07-22 00:00:00+00:00,2021-07-22 00:00:00+00:00,2021-07-22 01:50:00+00:00,1.1792399999999998,1.1796399999999998,1.17864,1.1796499999999999,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,1.0,-1.0,-1.0,-2.0,2021-07-21 20:55:00+00:00,180.0,0
20210723T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2021-07-22 23:55:00+00:00,2021-07-23 00:00:00+00:00,2021-07-23 00:00:00+00:00,2021-07-23 00:05:00+00:00,1.1772099999999999,1.1776099999999998,1.17661,1.17762,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,-1.0,-1.0,1.0,-2.0,2021-07-22 20:55:00+00:00,180.0,0
20210727T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2021-07-26 23:55:00+00:00,2021-07-27 00:00:00+00:00,2021-07-27 00:00:00+00:00,2021-07-27 00:10:00+00:00,1.18045,1.18085,1.17985,1.18086,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,-1.0,-1.0,-1.0,-2.0,2021-07-26 20:55:00+00:00,180.0,0
20210819T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2021-08-18 23:55:00+00:00,2021-08-19 00:00:00+00:00,2021-08-19 00:00:00+00:00,2021-08-19 00:15:00+00:00,1.1702599999999999,1.1706599999999998,1.16966,1.16967,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,-1.0,1.0,-1.0,-1.0,-2.0,2021-08-18 20:55:00+00:00,180.0,1
20210824T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2021-08-23 23:55:00+00:00,2021-08-24 00:00:00+00:00,2021-08-24 00:00:00+00:00,2021-08-24 00:00:00+00:00,1.17438,1.17478,1.17378,1.17479,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,1.0,-1.0,-1.0,-2.0,2021-08-23 20:55:00+00:00,180.0,0
20210825T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2021-08-24 23:55:00+00:00,2021-08-25 00:00:00+00:00,2021-08-25 00:00:00+00:00,2021-08-25 00:00:00+00:00,1.17526,1.17566,1.17466,1.17567,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,-1.0,1.0,-1.0,-2.0,2021-08-24 20:55:00+00:00,180.0,0
20210827T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2021-08-26 23:55:00+00:00,2021-08-27 00:00:00+00:00,2021-08-27 00:00:00+00:00,2021-08-27 00:30:00+00:00,1.17533,1.17573,1.17473,1.1747400000000001,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,-1.0,-1.0,-1.0,-1.0,-4.0,2021-08-26 20:55:00+00:00,180.0,1
20210901T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2021-08-31 23:55:00+00:00,2021-09-01 00:00:00+00:00,2021-09-01 00:00:00+00:00,2021-09-01 00:20:00+00:00,1.18106,1.18066,1.18166,1.18065,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,1.0,1.0,1.0,4.0,2021-08-31 20:55:00+00:00,180.0,0
20210910T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2021-09-09 23:55:00+00:00,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00,2021-09-10 00:05:00+00:00,1.1822899999999998,1.1826899999999998,1.18169,1.1826999999999999,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,-1.0,-1.0,-1.0,-4.0,2021-09-09 20:35:00+00:00,200.0,0
20210923T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2021-09-22 23:55:00+00:00,2021-09-23 00:00:00+00:00,2021-09-23 00:00:00+00:00,2021-09-23 01:35:00+00:00,1.1686999999999999,1.1690999999999998,1.1681,1.1691099999999999,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,-1.0,-1.0,-1.0,-4.0,2021-09-22 20:55:00+00:00,180.0,0
20211111T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2021-11-10 23:55:00+00:00,2021-11-11 00:00:00+00:00,2021-11-11 00:00:00+00:00,2021-11-11 00:00:00+00:00,1.14864,1.1482400000000001,1.14924,1.14823,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,1.0,1.0,1.0,4.0,2021-11-10 21:55:00+00:00,120.0,0
20211210T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2021-12-09 23:55:00+00:00,2021-12-10 00:00:00+00:00,2021-12-10 00:00:00+00:00,2021-12-10 01:45:00+00:00,1.12934,1.12974,1.12874,1.12975,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,-1.0,-1.0,-1.0,-2.0,2021-12-09 21:35:00+00:00,140.0,0
20211215T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2021-12-14 23:55:00+00:00,2021-12-15 00:00:00+00:00,2021-12-15 00:00:00+00:00,2021-12-15 00:40:00+00:00,1.12583,1.1254300000000002,1.12643,1.12642,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,1.0,1.0,-1.0,1.0,2.0,2021-12-14 21:55:00+00:00,120.0,1
20211223T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2021-12-22 23:55:00+00:00,2021-12-23 00:00:00+00:00,2021-12-23 00:00:00+00:00,2021-12-23 00:30:00+00:00,1.13271,1.1323100000000001,1.13331,1.1333,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,1.0,1.0,1.0,-1.0,2.0,2021-12-22 21:55:00+00:00,120.0,1
20211224T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2021-12-23 23:55:00+00:00,2021-12-24 00:00:00+00:00,2021-12-24 00:00:00+00:00,2021-12-24 00:00:00+00:00,1.13226,1.13266,1.13166,1.13267,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,-1.0,-1.0,-1.0,-4.0,2021-12-23 21:55:00+00:00,120.0,0
20211230T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2021-12-29 23:55:00+00:00,2021-12-30 00:00:00+00:00,2021-12-30 00:00:00+00:00,2021-12-30 00:00:00+00:00,1.13603,1.1356300000000001,1.13663,1.13562,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,1.0,1.0,1.0,4.0,2021-12-29 21:55:00+00:00,120.0,0
20220104T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2022-01-03 23:55:00+00:00,2022-01-04 00:00:00+00:00,2022-01-04 00:00:00+00:00,2022-01-04 01:10:00+00:00,1.1302400000000001,1.1298400000000002,1.13084,1.13083,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,1.0,1.0,1.0,1.0,4.0,2022-01-03 21:55:00+00:00,120.0,1
20220106T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2022-01-05 23:55:00+00:00,2022-01-06 00:00:00+00:00,2022-01-06 00:00:00+00:00,2022-01-06 01:05:00+00:00,1.1311200000000001,1.1307200000000002,1.13172,1.13071,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,-1.0,1.0,1.0,2.0,2022-01-05 21:55:00+00:00,120.0,0
20220111T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2022-01-10 23:55:00+00:00,2022-01-11 00:00:00+00:00,2022-01-11 00:00:00+00:00,2022-01-11 01:25:00+00:00,1.1330500000000001,1.1326500000000002,1.13365,1.13364,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,1.0,1.0,1.0,1.0,4.0,2022-01-10 21:55:00+00:00,120.0,1
20220112T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2022-01-11 23:55:00+00:00,2022-01-12 00:00:00+00:00,2022-01-12 00:00:00+00:00,2022-01-12 00:00:00+00:00,1.13656,1.13696,1.13596,1.13697,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,-1.0,-1.0,1.0,-2.0,2022-01-11 21:55:00+00:00,120.0,0
20220113T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2022-01-12 23:55:00+00:00,2022-01-13 00:00:00+00:00,2022-01-13 00:00:00+00:00,2022-01-13 00:00:00+00:00,1.1439199999999998,1.1443199999999998,1.14332,1.1443299999999998,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,-1.0,-1.0,-1.0,-4.0,2022-01-12 21:55:00+00:00,120.0,0
20220201T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2022-01-31 23:55:00+00:00,2022-02-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,2022-02-01 00:50:00+00:00,1.12292,1.1233199999999999,1.12232,1.12233,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,-1.0,-1.0,-1.0,-1.0,-4.0,2022-01-31 21:55:00+00:00,120.0,1
20220204T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2022-02-03 23:55:00+00:00,2022-02-04 00:00:00+00:00,2022-02-04 00:00:00+00:00,2022-02-04 00:30:00+00:00,1.14351,1.14391,1.14291,1.14392,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,-1.0,-1.0,1.0,-2.0,2022-02-03 21:55:00+00:00,120.0,0
20220211T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2022-02-10 23:55:00+00:00,2022-02-11 00:00:00+00:00,2022-02-11 00:00:00+00:00,2022-02-11 00:15:00+00:00,1.14109,1.14149,1.14049,1.1405,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,-1.0,-1.0,-1.0,-1.0,-4.0,2022-02-10 21:55:00+00:00,120.0,1
20220224T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2022-02-23 23:55:00+00:00,2022-02-24 00:00:00+00:00,2022-02-24 00:00:00+00:00,2022-02-24 00:00:00+00:00,1.13063,1.13023,1.13123,1.13022,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,1.0,-1.0,1.0,2.0,2022-02-23 21:55:00+00:00,120.0,0
20220225T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2022-02-24 23:55:00+00:00,2022-02-25 00:00:00+00:00,2022-02-25 00:00:00+00:00,2022-02-25 00:20:00+00:00,1.1190499999999999,1.1194499999999998,1.11845,1.11946,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,-1.0,-1.0,-1.0,-4.0,2022-02-24 21:55:00+00:00,120.0,0
20220302T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2022-03-01 23:55:00+00:00,2022-03-02 00:00:00+00:00,2022-03-02 00:00:00+00:00,2022-03-02 00:00:00+00:00,1.1132900000000001,1.1128900000000002,1.11389,1.11288,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,1.0,1.0,-1.0,2.0,2022-03-01 21:55:00+00:00,120.0,0
20220311T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2022-03-10 23:55:00+00:00,2022-03-11 00:00:00+00:00,2022-03-11 00:00:00+00:00,2022-03-11 00:00:00+00:00,1.1014000000000002,1.1010000000000002,1.102,1.1009900000000001,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,1.0,1.0,1.0,4.0,2022-03-10 21:55:00+00:00,120.0,0
20220318T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2022-03-17 23:55:00+00:00,2022-03-18 00:00:00+00:00,2022-03-18 00:00:00+00:00,2022-03-18 00:00:00+00:00,1.1098999999999999,1.1102999999999998,1.1093,1.11031,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,-1.0,-1.0,-1.0,-2.0,2022-03-17 20:55:00+00:00,180.0,0
20220405T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2022-04-04 23:55:00+00:00,2022-04-05 00:00:00+00:00,2022-04-05 00:00:00+00:00,2022-04-05 00:25:00+00:00,1.09756,1.0971600000000001,1.09816,1.09715,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,1.0,1.0,-1.0,2.0,2022-04-04 20:55:00+00:00,180.0,0
20220427T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2022-04-26 23:55:00+00:00,2022-04-27 00:00:00+00:00,2022-04-27 00:00:00+00:00,2022-04-27 00:00:00+00:00,1.0642399999999999,1.0646399999999998,1.06364,1.0646499999999999,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,-1.0,1.0,-1.0,-2.0,2022-04-26 20:55:00+00:00,180.0,0
20220513T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2022-05-12 23:55:00+00:00,2022-05-13 00:00:00+00:00,2022-05-13 00:00:00+00:00,2022-05-13 00:00:00+00:00,1.03791,1.0375100000000002,1.03851,1.0375,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,-1.0,1.0,1.0,2.0,2022-05-12 20:55:00+00:00,180.0,0
20220518T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2022-05-17 23:55:00+00:00,2022-05-18 00:00:00+00:00,2022-05-18 00:00:00+00:00,2022-05-18 00:00:00+00:00,1.0549300000000001,1.0545300000000002,1.05553,1.05552,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,-1.0,1.0,1.0,1.0,2.0,2022-05-17 20:55:00+00:00,180.0,1
20220519T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2022-05-18 23:55:00+00:00,2022-05-19 00:00:00+00:00,2022-05-19 00:00:00+00:00,2022-05-19 00:15:00+00:00,1.04728,1.04768,1.04668,1.04769,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,1.0,-1.0,-1.0,-2.0,2022-05-18 20:55:00+00:00,180.0,0
20220603T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2022-06-02 23:55:00+00:00,2022-06-03 00:00:00+00:00,2022-06-03 00:00:00+00:00,2022-06-03 00:00:00+00:00,1.07509,1.0746900000000001,1.07569,1.07468,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,-1.0,1.0,1.0,2.0,2022-06-02 20:55:00+00:00,180.0,0
20220629T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2022-06-28 23:55:00+00:00,2022-06-29 00:00:00+00:00,2022-06-29 00:00:00+00:00,2022-06-29 00:00:00+00:00,1.05218,1.0525799999999998,1.05158,1.05259,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,-1.0,-1.0,-1.0,-4.0,2022-06-28 20:55:00+00:00,180.0,0
20220630T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2022-06-29 23:55:00+00:00,2022-06-30 00:00:00+00:00,2022-06-30 00:00:00+00:00,2022-06-30 00:00:00+00:00,1.04464,1.04424,1.04524,1.04423,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,-1.0,1.0,1.0,2.0,2022-06-29 20:55:00+00:00,180.0,0
20220701T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2022-06-30 23:55:00+00:00,2022-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,1.0479100000000001,1.0475100000000002,1.04851,1.0475,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,1.0,1.0,1.0,4.0,2022-06-30 20:55:00+00:00,180.0,0
20220714T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2022-07-13 23:55:00+00:00,2022-07-14 00:00:00+00:00,2022-07-14 00:00:00+00:00,2022-07-14 00:00:00+00:00,1.0033999999999998,1.0037999999999998,1.0028,1.0038099999999999,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,-1.0,-1.0,-1.0,-4.0,2022-07-13 20:55:00+00:00,180.0,0
20220715T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2022-07-14 23:55:00+00:00,2022-07-15 00:00:00+00:00,2022-07-15 00:00:00+00:00,2022-07-15 00:05:00+00:00,1.00271,1.00231,1.00331,1.0023,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,-1.0,1.0,1.0,2.0,2022-07-14 20:55:00+00:00,180.0,0
