mode,lookback,minimum_trailing_profit_factor,trades,trades_per_weekday,weekday_coverage,profit_factor,plus_0_5_pip_profit_factor,first_12_profit_factor,second_12_profit_factor,second_12_plus_0_5_pip_profit_factor,diagnostic_core_pass,latest_12_month_pf_pass
GLOBAL,5,1.65,230,0.44061302681992337,0.25862068965517243,1.4007521508423058,1.2693574553856743,1.7786478227654696,0.9580489987694373,0.8579636131503352,False,False
GLOBAL,5,1.7,226,0.4329501915708812,0.2567049808429119,1.4153134689158653,1.283013190230202,1.795719844357977,0.9683392387701452,0.8677030111968693,False,False
GLOBAL,5,1.75,218,0.41762452107279696,0.25287356321839083,1.392235609103079,1.263104065456405,1.7401497241922776,0.9778247096092927,0.8772478498827209,False,False
GLOBAL,5,1.8,213,0.40804597701149425,0.2471264367816092,1.3940287102232412,1.2653146342734995,1.7599919257165926,0.9630334006894095,0.8651647231971018,False,False
GLOBAL,5,1.85,211,0.4042145593869732,0.24521072796934865,1.42705481365592,1.2952980733308426,1.7977319587628868,0.9884103940466026,0.8878819565469968,False,False
GLOBAL,5,1.9,208,0.39846743295019155,0.2413793103448276,1.3996759233391072,1.2707477184181033,1.7579381443298974,0.9757228254239356,0.8769606134541653,False,False
GLOBAL,5,1.95,203,0.3888888888888889,0.23754789272030652,1.4319300480630033,1.3002931578074008,1.7875768496926017,1.003701340140396,0.9026139817629182,False,False
GLOBAL,5,2.0,201,0.3850574712643678,0.23563218390804597,1.4342035787621006,1.3021014289717006,1.8004343105320308,1.003701340140396,0.9026139817629182,False,False
GLOBAL,10,0.8,426,0.8160919540229885,0.4003831417624521,1.389219270009275,1.2607744020011467,1.942761137825155,0.8966335000257771,0.8042442403104582,False,False
GLOBAL,10,0.85,407,0.7796934865900383,0.3735632183908046,1.3888008153097045,1.2613728566019362,1.892010891605353,0.9079333444056912,0.8151743787263228,False,False
GLOBAL,10,0.9,392,0.7509578544061303,0.3620689655172414,1.4074510034724266,1.27911815983353,1.9070350259562023,0.92132613365848,0.8281016442451419,False,False
GLOBAL,10,0.95,373,0.7145593869731801,0.34674329501915707,1.3961834410587874,1.2688823529411764,1.7983173220359205,0.9677706439514332,0.8698866735349371,False,False
GLOBAL,10,1.0,363,0.6954022988505747,0.3390804597701149,1.405478589420655,1.2783027384893166,1.8383303576925445,0.9523748147193404,0.8569146648645328,False,False
GLOBAL,10,1.05,354,0.6781609195402298,0.3371647509578544,1.4005162955792192,1.2735738513721864,1.8882446639057027,0.9000326904217065,0.8093487067622311,False,False
GLOBAL,10,1.1,340,0.6513409961685823,0.32950191570881227,1.413400586190444,1.2840687231550176,1.8239075384715273,0.9599024460225235,0.8621937069142038,False,False
GLOBAL,10,1.15,329,0.6302681992337165,0.32567049808429116,1.4571571500035732,1.3241915677445764,1.8387118149890658,1.0106242729740207,0.9082995204721507,False,False
GLOBAL,10,1.2,312,0.5977011494252874,0.3103448275862069,1.4547934823796889,1.3211135213304415,1.8377657708230992,1.005189883845457,0.9038325887608746,False,False
GLOBAL,10,1.25,300,0.5747126436781609,0.30268199233716475,1.3967031274071788,1.2682442860292498,1.7459827380534696,0.9717408008196021,0.8732234223990903,False,False
GLOBAL,10,1.3,287,0.5498084291187739,0.2950191570881226,1.4093981332475054,1.2806114610539254,1.7736099830170569,0.9733934411738706,0.875368173020281,False,False
GLOBAL,10,1.35,273,0.5229885057471264,0.28160919540229884,1.4548578300833264,1.3223689607087195,1.7782658084059066,1.0310608315967054,0.9266081042788324,False,False
GLOBAL,10,1.4,263,0.5038314176245211,0.2720306513409962,1.4630686886708295,1.3302939923306345,1.8087781731909844,1.015856777493606,0.9137847053093036,False,False
GLOBAL,10,1.45,261,0.5,0.2720306513409962,1.4501338090990186,1.3187899446101405,1.7994464215104784,0.9982608695652174,0.8980029225523622,False,False
GLOBAL,10,1.5,251,0.48084291187739464,0.2567049808429119,1.4882783195798948,1.3539949838767467,1.8866593904793891,0.9843899330997131,0.8870233640133507,False,False
GLOBAL,10,1.55,244,0.4674329501915709,0.25287356321839083,1.4857361669538582,1.35257524471686,1.9174209119903458,0.9467226348078785,0.8538611424469287,False,False
GLOBAL,10,1.6,230,0.44061302681992337,0.2413793103448276,1.4673868312757201,1.3333005893909626,1.8772397316916294,0.9461259787308638,0.8530099031935017,False,False
GLOBAL,10,1.65,215,0.4118773946360153,0.23563218390804597,1.4177514792899408,1.2885919835560127,1.8852411105698976,0.8413213213213214,0.7583285632512881,False,False
GLOBAL,10,1.7,208,0.39846743295019155,0.22796934865900384,1.4272211720226842,1.297673430362265,1.857185185185185,0.8734257728024423,0.7872985092716036,False,False
GLOBAL,10,1.75,194,0.3716475095785441,0.21455938697318008,1.4121910646387834,1.2839450062492899,1.8747979743562118,0.8435968745861473,0.7600050498674411,False,False
GLOBAL,10,1.8,187,0.35823754789272033,0.20689655172413793,1.5608790338546823,1.4178906890247747,1.9132071294143695,1.0408496732026145,0.9347826086956521,False,False
GLOBAL,10,1.85,182,0.3486590038314176,0.20306513409961685,1.6008805117974823,1.4544259709535385,2.0276897805936875,0.9960093116062523,0.8950031625553447,False,False
GLOBAL,10,1.9,176,0.3371647509578544,0.19923371647509577,1.6919169281338715,1.5341022355118892,2.298155181768855,0.9487861656135683,0.85325743200506,False,False
GLOBAL,10,1.95,173,0.3314176245210728,0.19348659003831417,1.6699440326728183,1.5138408304498268,2.271642619311876,0.9487861656135683,0.85325743200506,False,False
GLOBAL,10,2.0,170,0.32567049808429116,0.19157088122605365,1.655077347220095,1.500365016790772,2.234461709211987,0.9411965811965813,0.8465040650406503,False,False
GLOBAL,15,0.8,442,0.8467432950191571,0.40804597701149425,1.4159908835532944,1.2855370436015596,2.05168345323741,0.8734711921017733,0.782948639917599,False,False
GLOBAL,15,0.85,420,0.8045977011494253,0.3831417624521073,1.366639566395664,1.2416213416213415,2.0061007194244604,0.7975928297055056,0.7156532356532357,False,False
GLOBAL,15,0.9,406,0.7777777777777778,0.3716475095785441,1.4334636839381218,1.3027096845113773,2.0308253426672156,0.862309466224197,0.77382165263553,False,False
GLOBAL,15,0.95,385,0.7375478927203065,0.3544061302681992,1.47462179685088,1.3400118028917083,1.9581133194897657,0.9500482780817506,0.8518245936829192,False,False
GLOBAL,15,1.0,368,0.7049808429118773,0.342911877394636,1.557101468804743,1.4136211555784324,2.045371015778468,1.0028770768898798,0.8985815116836838,False,False
GLOBAL,15,1.05,352,0.6743295019157088,0.3371647509578544,1.618990905153746,1.4695810941160259,2.0649612705851723,1.0639935196435801,0.9522157996146434,False,False
GLOBAL,15,1.1,335,0.6417624521072797,0.3218390804597701,1.6505583365421643,1.4977949283351708,2.1253346145926275,1.0438558021226207,0.9340622652533176,False,False
GLOBAL,15,1.15,318,0.6091954022988506,0.3065134099616858,1.6750751482654969,1.521133860710408,2.1469299820466783,1.0606003927803236,0.9500133416347948,False,False
GLOBAL,15,1.2,307,0.5881226053639846,0.3007662835249042,1.6674051162013044,1.5147681009020515,2.158016925035572,1.047677608551698,0.9391593915939159,False,False
GLOBAL,15,1.25,297,0.5689655172413793,0.29310344827586204,1.6679363177266113,1.516512711518025,2.1935384851507944,1.0052249637155297,0.90188679245283,False,False
GLOBAL,15,1.3,281,0.5383141762452107,0.2796934865900383,1.5913954722320482,1.4462324717013009,2.1656222733402077,0.8681186931761413,0.7765947333396708,False,False
GLOBAL,15,1.35,268,0.5134099616858238,0.2681992337164751,1.6058370452858204,1.4599326300859854,2.18557543085845,0.8433773767321944,0.7540096026151804,False,False
GLOBAL,15,1.4,255,0.4885057471264368,0.2567049808429119,1.5044009085746732,1.3665581773799835,2.017806093277791,0.7972775340308245,0.7120547652155309,False,False
GLOBAL,15,1.45,248,0.47509578544061304,0.24521072796934865,1.5068871859540207,1.3692329071706502,2.0340994567488506,0.7778805038714895,0.6943864660002194,False,False
GLOBAL,15,1.5,231,0.4425287356321839,0.22988505747126436,1.4852653271509533,1.3498523622047245,1.9330543933054396,0.8041304065463049,0.7166111727709952,False,False
GLOBAL,15,1.55,215,0.4118773946360153,0.21455938697318008,1.5321043675553034,1.391711809317443,2.027954739944851,0.7989596513426124,0.7126820793799277,False,False
GLOBAL,15,1.6,206,0.3946360153256705,0.210727969348659,1.609058766154596,1.4618027250494934,2.1064023465156265,0.854534294920976,0.7625783870497301,False,False
GLOBAL,15,1.65,200,0.3831417624521073,0.20689655172413793,1.6092678059124361,1.4628813155386078,2.140263512812533,0.8089132134480063,0.7231226765799256,False,False
GLOBAL,15,1.7,190,0.36398467432950193,0.19923371647509577,1.7068810822002898,1.5492132464283361,2.3457508731082655,0.7765723003898967,0.6938215841264721,False,False
GLOBAL,15,1.75,182,0.3486590038314176,0.19157088122605365,1.6846962867568147,1.529118590837714,2.2594082840236682,0.8060430613352633,0.7206819355949715,False,False
GLOBAL,15,1.8,169,0.32375478927203066,0.18199233716475097,1.608883911907428,1.4610338680926915,2.0755029585798814,0.8115267947421637,0.727675988428158,False,False
GLOBAL,15,1.85,163,0.31226053639846746,0.1743295019157088,1.6696618585954126,1.517134894931084,2.1788413098236776,0.8179903096692648,0.7354539963760823,False,False
GLOBAL,15,1.9,155,0.29693486590038315,0.16283524904214558,1.8081660780428976,1.6457251216093656,2.256992084432719,0.9637627202779846,0.8679021145165126,False,False
GLOBAL,15,1.95,148,0.2835249042145594,0.15708812260536398,1.7843536812261893,1.6249894040857844,2.2769357949848446,0.8969967733929015,0.8111190306486102,False,False
GLOBAL,15,2.0,144,0.27586206896551724,0.15134099616858238,1.7810710064551323,1.6218801634924773,2.3007173601147777,0.8821047406304294,0.7992397244000952,False,False
GLOBAL,20,0.8,441,0.8448275862068966,0.4003831417624521,1.4163065788052287,1.283794935272577,1.9875454073689671,0.9130302260604523,0.817073760580411,False,False
GLOBAL,20,0.85,412,0.789272030651341,0.3773946360153257,1.419483044547378,1.2882471860998796,1.975321455342213,0.8727241790028925,0.7819577320144857,False,False
GLOBAL,20,0.9,404,0.7739463601532567,0.3716475095785441,1.4348981140888657,1.3029804096667967,1.9649426281496856,0.891313346342617,0.7993344989002311,False,False
GLOBAL,20,0.95,387,0.7413793103448276,0.36015325670498083,1.4553642303230143,1.3224440941203948,1.9186991869918697,0.9339432872623449,0.8379047736982228,False,False
GLOBAL,20,1.0,367,0.7030651340996169,0.34099616858237547,1.5456335959407133,1.404486852182793,2.0158190693938085,0.9931750526392217,0.8922554253622684,False,False
GLOBAL,20,1.05,349,0.6685823754789272,0.3275862068965517,1.52636197697276,1.3859702093397743,1.9438490944413112,0.9947330620062246,0.8914020257406138,False,False
GLOBAL,20,1.1,333,0.6379310344827587,0.31417624521072796,1.509544200899986,1.3714454154529059,1.975103190722663,0.9315057349711218,0.8352868120779321,False,False
GLOBAL,20,1.15,325,0.6226053639846744,0.3045977011494253,1.5368488892258698,1.3949254379614884,1.963163163163163,0.9761256912139031,0.8736102984201287,False,False
GLOBAL,20,1.2,313,0.5996168582375478,0.2988505747126437,1.483980991798881,1.347643097643098,1.8807296224002148,0.9594197739610216,0.8587776553361023,False,False
GLOBAL,20,1.25,301,0.5766283524904214,0.28735632183908044,1.4913393997445723,1.354648059177915,1.8838772258019814,0.958015626470865,0.8585659158215919,False,False
GLOBAL,20,1.3,281,0.5383141762452107,0.27011494252873564,1.5873515334160613,1.4422376556280174,1.8901114916563435,1.1174075330844926,1.0019415381296515,True,False
GLOBAL,20,1.35,265,0.5076628352490421,0.26053639846743293,1.6052878745186439,1.4594776521270867,1.969365091521789,1.0281655942697585,0.9226583304388095,False,False
GLOBAL,20,1.4,246,0.47126436781609193,0.24329501915708812,1.6702446072866137,1.5189274447949526,1.9729883654706697,1.1451954282489065,1.0294473578055665,True,False
GLOBAL,20,1.45,232,0.4444444444444444,0.22988505747126436,1.7829891894983698,1.6204769961250884,2.213729128014842,1.090258093391019,0.9808047774776053,False,False
GLOBAL,20,1.5,219,0.41954022988505746,0.21839080459770116,1.8188730148997485,1.6529621615299135,2.3617497456765006,0.9952153110047849,0.8954257979114575,False,False
GLOBAL,20,1.55,213,0.40804597701149425,0.210727969348659,1.7728887503895294,1.6108236693428486,2.311648079306072,0.9526803961641254,0.8574426622695247,False,False
GLOBAL,20,1.6,202,0.38697318007662834,0.20114942528735633,1.7895284552845527,1.6287045666356013,2.355717657155117,0.9175615397323641,0.8296226117164062,False,False
GLOBAL,20,1.65,191,0.36590038314176243,0.19348659003831417,1.9755846448007064,1.797024143739472,2.4687427912341406,1.1079545454545454,0.9984550019312475,False,False
GLOBAL,20,1.7,182,0.3486590038314176,0.1839080459770115,1.8586698337292165,1.6907596371882083,2.376404494382023,0.961038961038961,0.8644264194669754,False,False
GLOBAL,20,1.75,175,0.33524904214559387,0.18199233716475097,1.7902108433734938,1.628612508986341,2.3067528735632186,0.9147727272727272,0.8223252220934723,False,False
GLOBAL,20,1.8,168,0.3218390804597701,0.17049808429118773,1.7797675149230288,1.6186618661866186,2.2059386973180084,0.9671232876712329,0.868695652173913,False,False
GLOBAL,20,1.85,163,0.31226053639846746,0.16666666666666666,1.7669306610635203,1.6067623899953682,2.2271703777833376,0.9269406392694063,0.8326086956521738,False,False
GLOBAL,20,1.9,156,0.2988505747126437,0.15517241379310345,1.7935505886367515,1.6308670143415902,2.1401050788091065,1.0504291845493563,0.9433384379785605,False,False
GLOBAL,20,1.95,147,0.28160919540229884,0.1475095785440613,1.7845135908440635,1.6240601503759395,2.152831652443755,0.958840579710145,0.8589531680440772,False,False
GLOBAL,20,2.0,142,0.2720306513409962,0.13984674329501914,1.8193129062209847,1.6569653948535934,2.1272304111714506,1.0349143610013176,0.92991239048811,False,False
GLOBAL,30,0.8,454,0.8697318007662835,0.3946360153256705,1.305795042617811,1.1860742891938731,1.955056179775281,0.799468154671084,0.7174247783927754,False,False
GLOBAL,30,0.85,421,0.8065134099616859,0.3793103448275862,1.4003084379819344,1.27179406190777,1.9614397353259942,0.87652414674405,0.7867553704738205,False,False
GLOBAL,30,0.9,401,0.7681992337164751,0.3620689655172414,1.4443855308118299,1.311841882988907,1.9614397353259942,0.8922458427240058,0.7996747400824766,False,False
GLOBAL,30,0.95,381,0.7298850574712644,0.34674329501915707,1.4824632697718039,1.3475037369207774,1.939535679653186,0.9282799640362404,0.8325302000132021,False,False
GLOBAL,30,1.0,362,0.6934865900383141,0.32950191570881227,1.5727702749023103,1.428983417447729,1.8842051223546865,1.1038392166967275,0.9884549250798327,False,False
GLOBAL,30,1.05,341,0.6532567049808429,0.31992337164750956,1.6134422850412253,1.4666291185581526,1.9093141659179393,1.1417931824692065,1.025061514626811,True,False
GLOBAL,30,1.1,326,0.6245210727969349,0.3103448275862069,1.6219277294090455,1.4747586410199724,1.96761699155502,1.0886472720148888,0.9789503227617176,False,False
GLOBAL,30,1.15,309,0.5919540229885057,0.29310344827586204,1.6875928064675796,1.5360385253019657,2.0476602542767757,1.1009651881574667,0.9918058292708223,False,False
GLOBAL,30,1.2,289,0.553639846743295,0.27586206896551724,1.6321956189505862,1.4879655228492437,1.9761372110365396,1.055990914253265,0.9535617183251764,False,False
GLOBAL,30,1.25,274,0.524904214559387,0.26053639846743293,1.623176946055175,1.4818556874631639,1.9547122775431058,1.0479394449116903,0.9480594264655071,False,False
GLOBAL,30,1.3,261,0.5,0.2509578544061303,1.5688295393439686,1.4332359511943635,1.8379613600166187,1.0753015873015872,0.9747714808043871,False,False
GLOBAL,30,1.35,246,0.47126436781609193,0.23371647509578544,1.689706912073622,1.5430406441717788,2.0878726010616577,1.0605239385727188,0.9614574296691039,False,False
GLOBAL,30,1.4,235,0.4501915708812261,0.2222222222222222,1.5955631399317405,1.4578521939953812,2.015277207392197,0.9361207897793263,0.8481844094683356,False,False
GLOBAL,30,1.45,226,0.4329501915708812,0.22030651340996169,1.5449180995014749,1.4123329105278564,2.000503820639852,0.8447541618273325,0.7641591275250961,False,False
GLOBAL,30,1.5,217,0.4157088122605364,0.20881226053639848,1.466625653645032,1.3408733280881195,1.8616172642539255,0.8474397788600765,0.7674212722903755,False,False
GLOBAL,30,1.55,202,0.38697318007662834,0.19923371647509577,1.5839746225694649,1.4456760254318344,2.039667806546165,0.8968768414849736,0.8109480812641082,False,False
GLOBAL,30,1.6,192,0.367816091954023,0.1896551724137931,1.635149023638232,1.4894950239587175,2.154756685664182,0.8994413407821231,0.814396192742415,False,False
GLOBAL,30,1.65,187,0.35823754789272033,0.18199233716475097,1.6834287271736168,1.5310425614994143,2.1614560071460476,0.9349650349650354,0.8427378964941569,False,False
GLOBAL,30,1.7,180,0.3448275862068966,0.17624521072796934,1.7193782974475975,1.5644831812610647,2.2180678123548536,0.9261174732175843,0.8343320408882623,False,False
GLOBAL,30,1.75,170,0.32567049808429116,0.1685823754789272,1.7225320271288618,1.5674820143884896,2.107524384579656,1.0107342206955778,0.9099836333878889,False,False
GLOBAL,30,1.8,161,0.30842911877394635,0.15708812260536398,1.7974765448075056,1.6368689207966647,2.13120309852336,1.1253047294002927,1.0148768014876801,True,False
GLOBAL,30,1.85,155,0.29693486590038315,0.14942528735632185,1.6670980265286315,1.517060367454068,1.9975792786250304,1.0014627011214043,0.9037656903765694,False,False
GLOBAL,30,1.9,148,0.2835249042145594,0.13793103448275862,1.775880469583778,1.6142106155672376,2.1779730843174954,1.036850075719334,0.9364161849710986,False,False
GLOBAL,30,1.95,144,0.27586206896551724,0.13409961685823754,1.7378169393993887,1.5801749271137029,2.1807262569832404,0.9374053508329128,0.8463391136801542,False,False
GLOBAL,30,2.0,138,0.26436781609195403,0.12643678160919541,1.741947565543071,1.5842857142857143,2.1304469273743023,0.9517045454545455,0.8590785907859079,False,False
GLOBAL,40,0.8,446,0.8544061302681992,0.38697318007662834,1.3855878952395313,1.261902469551822,2.0380585603443393,0.8649735641014054,0.7772788116930784,False,False
GLOBAL,40,0.85,416,0.7969348659003831,0.36015325670498083,1.3856155277851634,1.263515923566879,2.0380585603443393,0.8082493860572344,0.7269807793701767,False,False
GLOBAL,40,0.9,403,0.7720306513409961,0.3486590038314176,1.4133930558646786,1.288665564855787,2.003964433369202,0.8431672773008149,0.7585611962147749,False,False
GLOBAL,40,0.95,388,0.7432950191570882,0.3390804597701149,1.4656756598583718,1.3375217366915355,2.003964433369202,0.8902343040503722,0.8023397231713673,False,False
GLOBAL,40,1.0,369,0.7068965517241379,0.32375478927203066,1.4552043364394909,1.32862397104326,1.9683978025712179,0.8583097292668468,0.7737382647596244,False,False
GLOBAL,40,1.05,355,0.6800766283524904,0.31800766283524906,1.462596787611186,1.33456017666544,1.9296915388592104,0.8752618273745036,0.7881174438687393,False,False
GLOBAL,40,1.1,341,0.6532567049808429,0.3045977011494253,1.4701099633455512,1.3417891373801918,1.9401522752759253,0.8606413101706588,0.775133631104928,False,False
GLOBAL,40,1.15,331,0.6340996168582376,0.30268199233716475,1.4615751464777218,1.3344656388816307,1.9088709201440124,0.8510432610972366,0.7665150697602713,False,False
GLOBAL,40,1.2,305,0.5842911877394636,0.28160919540229884,1.3626547653325654,1.2423259984824446,1.8000378000378003,0.779783393501805,0.7009878724600433,False,False
GLOBAL,40,1.25,289,0.553639846743295,0.2662835249042146,1.46,1.331238167360848,1.9127713138735796,0.832405922852023,0.7485337904899395,False,False
GLOBAL,40,1.3,269,0.5153256704980843,0.2567049808429119,1.4485021878155504,1.3211378837940204,1.9344975001811457,0.7755593458412761,0.6988576365556299,False,False
GLOBAL,40,1.35,254,0.48659003831417624,0.24329501915708812,1.4558256345860614,1.3273789075918927,1.950274959336999,0.7757537019281986,0.6997042928520443,False,False
GLOBAL,40,1.4,234,0.4482758620689655,0.21839080459770116,1.395092257941792,1.2719154364862402,1.880347327332112,0.6763421828908556,0.6091680814940577,False,False
GLOBAL,40,1.45,211,0.4042145593869732,0.19348659003831417,1.4490992431510499,1.3225411091819017,1.9275424825325627,0.6754080066954946,0.6094524032668363,False,False
GLOBAL,40,1.5,202,0.38697318007662834,0.1839080459770115,1.425171924462395,1.3017466792176549,1.9192618223760092,0.6353708693802299,0.5748535621849884,False,False
GLOBAL,40,1.55,195,0.3735632183908046,0.1781609195402299,1.5753028719020967,1.4350508195758178,1.9543179543179543,0.7852807283763278,0.7049891540130151,False,False
GLOBAL,40,1.6,186,0.3563218390804598,0.17049808429118773,1.5958996840951585,1.4548703099008067,1.9513295123555388,0.8188167625308136,0.7353171495693032,False,False
GLOBAL,40,1.65,174,0.3333333333333333,0.16091954022988506,1.6462641877306594,1.5020304906464281,1.956603586644209,0.9123711340206189,0.8204555605180884,False,False
GLOBAL,40,1.7,163,0.31226053639846746,0.1475095785440613,1.5816421656507709,1.4443606444977715,1.9334504495194793,0.7839737582005625,0.7070120589548906,False,False
GLOBAL,40,1.75,160,0.3065134099616858,0.1417624521072797,1.6252302704295922,1.4855087793526547,1.9585470532816915,0.8327526132404183,0.7523764258555133,False,False
GLOBAL,40,1.8,150,0.28735632183908044,0.13409961685823754,1.59249288516268,1.4567410352698622,1.8917631778330992,0.8575225943646998,0.7752409944190766,False,False
GLOBAL,40,1.85,143,0.2739463601532567,0.12835249042145594,1.635951783836259,1.4981023933080322,1.9490343960690206,0.8770083102493076,0.7952380952380951,False,False
GLOBAL,40,1.9,136,0.26053639846743293,0.12452107279693486,1.735123367198839,1.5847060863533902,2.040898762938652,0.9542230818826561,0.866748920419494,False,False
GLOBAL,40,1.95,126,0.2413793103448276,0.1206896551724138,1.7776253918495297,1.625398014609478,2.0748390557939915,0.9723837209302324,0.883414295628036,False,False
GLOBAL,40,2.0,124,0.23754789272030652,0.1206896551724138,1.8576986076986077,1.6985711489528288,2.204960091220068,0.9723837209302324,0.883414295628036,False,False
GLOBAL,60,0.8,461,0.8831417624521073,0.39272030651340994,1.3547061338908157,1.2349205626621749,2.064144232538174,0.9060767053166323,0.8167389772685135,False,False
GLOBAL,60,0.85,427,0.8180076628352491,0.3620689655172414,1.3662228522249784,1.2474882298694363,2.064144232538174,0.8756411914306651,0.7910392342918436,False,False
GLOBAL,60,0.9,407,0.7796934865900383,0.34674329501915707,1.3599556001902848,1.2420294997212227,2.064144232538174,0.8266220797919278,0.7459872838024099,False,False
GLOBAL,60,0.95,382,0.7318007662835249,0.3371647509578544,1.4257927145076827,1.302891513078027,2.064144232538174,0.8614950940532335,0.7777143746433575,False,False
GLOBAL,60,1.0,365,0.6992337164750958,0.31800766283524906,1.4854728270927149,1.3575653614101502,2.064144232538174,0.899906919019547,0.8116355001484119,False,False
GLOBAL,60,1.05,351,0.6724137931034483,0.30842911877394635,1.4614505271179983,1.335504687690247,2.064144232538174,0.8142245637141916,0.7330185709789108,False,False
GLOBAL,60,1.1,335,0.6417624521072797,0.29310344827586204,1.4820313024786724,1.3541720319340715,2.064144232538174,0.7771589812133365,0.697737107185926,False,False
GLOBAL,60,1.15,318,0.6091954022988506,0.28544061302681994,1.5042783395799446,1.3756355501321946,2.064144232538174,0.7418789144050104,0.6664539289988033,False,False
GLOBAL,60,1.2,300,0.5747126436781609,0.27011494252873564,1.6262677683361395,1.4874141876430202,2.064144232538174,0.8526543878656555,0.7657378740970071,False,False
GLOBAL,60,1.25,288,0.5517241379310345,0.26053639846743293,1.6626085511281006,1.5200382059139568,2.027227570981787,0.8963917525773195,0.8034313725490195,False,False
GLOBAL,60,1.3,282,0.5402298850574713,0.2567049808429119,1.6800512054619163,1.5361536889433882,2.00147176059361,0.9447250280583614,0.8460922912776742,False,False
GLOBAL,60,1.35,268,0.5134099616858238,0.2471264367816092,1.6002821745072968,1.46176259448503,1.879386925242415,0.9339904420549582,0.8365029804144196,False,False
GLOBAL,60,1.4,261,0.5,0.2413793103448276,1.59969151204464,1.4610003041759008,1.862746324679387,0.9055793991416309,0.8084038883662589,False,False
GLOBAL,60,1.45,243,0.46551724137931033,0.22988505747126436,1.4755274065105017,1.3471645919778696,1.724464342820595,0.8088386433710175,0.7236884978820464,False,False
GLOBAL,60,1.5,218,0.41762452107279696,0.2164750957854406,1.5270711362105591,1.3970493269087476,1.7832848114748276,0.8355691835952472,0.7520993063161739,False,False
GLOBAL,60,1.55,190,0.36398467432950193,0.1896551724137931,1.5849239532206265,1.4504153837216054,1.855313374607752,0.9083191850594229,0.8211678832116788,False,False
GLOBAL,60,1.6,164,0.31417624521072796,0.15517241379310345,1.4958704988437395,1.3720266412940052,1.7541515910566845,0.856749311294766,0.7791465024197095,False,False
GLOBAL,60,1.65,142,0.2720306513409962,0.13218390804597702,1.407243490447739,1.290089835184268,1.6678621888925114,0.856749311294766,0.7791465024197095,False,False
GLOBAL,60,1.7,127,0.24329501915708812,0.11877394636015326,1.4874232863687442,1.3614029282819087,1.794646424290851,0.9192118226600987,0.8353773584905659,False,False
GLOBAL,60,1.75,109,0.20881226053639848,0.09961685823754789,1.4709995076317086,1.348231966053748,1.8756357670221493,0.8635467980295568,0.784433962264151,False,False
