timestamp_broker	timestamp_local	run_id	account	symbol	magic	deal_ticket	position_id	entry_code	type_code	reason_code	direction	volume	price	profit	commission	swap	order_ticket	comment
2022.07.01 04:45:00	2022.07.01 04:45:00	BT_A1_XAU_SHORT_WR50_S5_V2_STRICT_RETEST_STRUCTURAL	1025742	XAUUSD	932200	2	2	0	1	3	SHORT	0.01	1801.45	0.00	0.00	0.00	2	A1_M5_MOM_WR50_S5_V2
2022.07.01 07:11:30	2022.07.01 07:11:30	BT_A1_XAU_SHORT_WR50_S5_V2_STRICT_RETEST_STRUCTURAL	1025742	XAUUSD	932200	3	2	1	0	5	SHORT	0.01	1794.43	7.02	0.00	0.00	3	tp 1794.45
2022.07.01 10:45:00	2022.07.01 10:45:00	BT_A1_XAU_SHORT_WR50_S5_V2_STRICT_RETEST_STRUCTURAL	1025742	XAUUSD	932200	4	4	0	1	3	SHORT	0.01	1790.09	0.00	0.00	0.00	4	A1_M5_MOM_WR50_S5_V2
2022.07.01 13:04:14	2022.07.01 13:04:14	BT_A1_XAU_SHORT_WR50_S5_V2_STRICT_RETEST_STRUCTURAL	1025742	XAUUSD	932200	5	4	1	0	4	SHORT	0.01	1794.09	-4.00	0.00	0.00	5	sl 1794.09
2022.07.05 11:30:00	2022.07.05 11:30:00	BT_A1_XAU_SHORT_WR50_S5_V2_STRICT_RETEST_STRUCTURAL	1025742	XAUUSD	932200	6	6	0	1	3	SHORT	0.01	1798.60	0.00	0.00	0.00	6	A1_M5_MOM_WR50_S5_V2
2022.07.05 12:16:58	2022.07.05 12:16:58	BT_A1_XAU_SHORT_WR50_S5_V2_STRICT_RETEST_STRUCTURAL	1025742	XAUUSD	932200	7	6	1	0	4	SHORT	0.01	1802.11	-3.51	0.00	0.00	7	sl 1802.10
2022.07.05 13:55:00	2022.07.05 13:55:00	BT_A1_XAU_SHORT_WR50_S5_V2_STRICT_RETEST_STRUCTURAL	1025742	XAUUSD	932200	8	8	0	1	3	SHORT	0.01	1786.08	0.00	0.00	0.00	8	A1_M5_MOM_WR50_S5_V2
2022.07.05 14:03:41	2022.07.05 14:03:41	BT_A1_XAU_SHORT_WR50_S5_V2_STRICT_RETEST_STRUCTURAL	1025742	XAUUSD	932200	9	8	1	0	5	SHORT	0.01	1778.16	7.92	0.00	0.00	9	tp 1778.16
2022.07.05 14:05:00	2022.07.05 14:05:00	BT_A1_XAU_SHORT_WR50_S5_V2_STRICT_RETEST_STRUCTURAL	1025742	XAUUSD	932200	10	10	0	1	3	SHORT	0.01	1777.61	0.00	0.00	0.00	10	A1_M5_MOM_WR50_S5_V2
2022.07.06 14:02:31	2022.07.06 14:02:31	BT_A1_XAU_SHORT_WR50_S5_V2_STRICT_RETEST_STRUCTURAL	1025742	XAUUSD	932200	11	10	1	0	5	SHORT	0.01	1755.35	22.26	0.00	0.00	11	tp 1755.35
