timestamp_broker	timestamp_local	run_id	account	symbol	magic	deal_ticket	position_id	entry_code	type_code	reason_code	direction	volume	price	profit	commission	swap	order_ticket	comment
2022.07.01 00:10:00	2022.07.01 00:10:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	2	2	0	1	3	SHORT	0.01	1805.99	0.00	0.00	0.00	2	A1_M5_MOM_WR50_S1_M5
2022.07.01 05:36:37	2022.07.01 05:36:37	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	3	2	1	0	5	SHORT	0.01	1798.94	7.05	0.00	0.00	3	tp 1798.99
2022.07.04 18:25:00	2022.07.04 18:25:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	4	4	0	1	3	SHORT	0.01	1807.50	0.00	0.00	0.00	4	A1_M5_MOM_WR50_S1_M5
2022.07.05 01:40:49	2022.07.05 01:40:49	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	5	4	1	0	4	SHORT	0.01	1811.00	-3.50	0.00	0.00	5	sl 1811.00
2022.07.07 03:50:00	2022.07.07 03:50:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	6	6	0	1	3	SHORT	0.01	1745.82	0.00	0.00	0.00	6	A1_M5_MOM_WR50_S1_M5
2022.07.07 12:50:31	2022.07.07 12:50:31	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	7	6	1	0	5	SHORT	0.01	1738.82	7.00	0.00	0.00	7	tp 1738.82
2022.07.08 00:05:00	2022.07.08 00:05:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	8	8	0	1	3	SHORT	0.01	1741.42	0.00	0.00	0.00	8	A1_M5_MOM_WR50_S1_M5
2022.07.08 00:59:36	2022.07.08 00:59:36	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	9	8	1	0	4	SHORT	0.01	1744.94	-3.52	0.00	0.00	9	sl 1744.92
2022.07.11 22:45:00	2022.07.11 22:45:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	10	10	0	1	3	SHORT	0.01	1733.88	0.00	0.00	0.00	10	A1_M5_MOM_WR50_S1_M5
2022.07.12 01:01:39	2022.07.12 01:01:39	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	11	10	1	0	5	SHORT	0.01	1726.87	7.01	0.00	0.00	11	tp 1726.88
2022.07.13 06:55:00	2022.07.13 06:55:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	12	12	0	1	3	SHORT	0.01	1725.94	0.00	0.00	0.00	12	A1_M5_MOM_WR50_S1_M5
2022.07.13 09:12:18	2022.07.13 09:12:18	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	13	12	1	0	4	SHORT	0.01	1729.46	-3.52	0.00	0.00	13	sl 1729.44
2022.07.14 18:45:00	2022.07.14 18:45:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	14	14	0	1	3	SHORT	0.01	1710.76	0.00	0.00	0.00	14	A1_M5_MOM_WR50_S1_M5
2022.07.15 02:01:01	2022.07.15 02:01:01	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	15	14	1	0	4	SHORT	0.01	1714.26	-3.50	0.00	0.00	15	sl 1714.26
2022.07.19 02:25:00	2022.07.19 02:25:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	16	16	0	1	3	SHORT	0.01	1707.78	0.00	0.00	0.00	16	A1_M5_MOM_WR50_S1_M5
2022.07.19 07:58:31	2022.07.19 07:58:31	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	17	16	1	0	4	SHORT	0.01	1711.28	-3.50	0.00	0.00	17	sl 1711.28
2022.08.22 03:15:00	2022.08.22 03:15:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	18	18	0	1	3	SHORT	0.01	1747.82	0.00	0.00	0.00	18	A1_M5_MOM_WR50_S1_M5
2022.08.22 07:01:35	2022.08.22 07:01:35	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	19	18	1	0	5	SHORT	0.01	1740.81	7.01	0.00	0.00	19	tp 1740.82
2022.08.29 09:20:00	2022.08.29 09:20:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	20	20	0	1	3	SHORT	0.01	1723.21	0.00	0.00	0.00	20	A1_M5_MOM_WR50_S1_M5
2022.08.29 10:27:37	2022.08.29 10:27:37	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	21	20	1	0	4	SHORT	0.01	1726.71	-3.50	0.00	0.00	21	sl 1726.71
2022.08.31 00:15:00	2022.08.31 00:15:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	22	22	0	1	3	SHORT	0.01	1723.18	0.00	0.00	0.00	22	A1_M5_MOM_WR50_S1_M5
2022.08.31 08:22:39	2022.08.31 08:22:39	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	23	22	1	0	5	SHORT	0.01	1716.17	7.01	0.00	0.00	23	tp 1716.18
2022.09.01 12:35:00	2022.09.01 12:35:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	24	24	0	1	3	SHORT	0.01	1700.31	0.00	0.00	0.00	24	A1_M5_MOM_WR50_S1_M5
2022.09.01 14:16:26	2022.09.01 14:16:26	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	25	24	1	0	5	SHORT	0.01	1692.60	7.71	0.00	0.00	25	tp 1692.61
2022.09.07 06:55:00	2022.09.07 06:55:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	26	26	0	1	3	SHORT	0.01	1698.46	0.00	0.00	0.00	26	A1_M5_MOM_WR50_S1_M5
2022.09.07 07:54:37	2022.09.07 07:54:37	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	27	26	1	0	4	SHORT	0.01	1701.98	-3.52	0.00	0.00	27	sl 1701.96
2022.09.15 08:05:00	2022.09.15 08:05:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	28	28	0	1	3	SHORT	0.01	1688.90	0.00	0.00	0.00	28	A1_M5_MOM_WR50_S1_M5
2022.09.15 13:38:28	2022.09.15 13:38:28	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	29	28	1	0	5	SHORT	0.01	1681.90	7.00	0.00	0.00	29	tp 1681.90
2022.09.16 14:20:00	2022.09.16 14:20:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	30	30	0	1	3	SHORT	0.01	1672.11	0.00	0.00	0.00	30	A1_M5_MOM_WR50_S1_M5
2022.09.16 14:30:21	2022.09.16 14:30:21	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	31	30	1	0	4	SHORT	0.01	1678.01	-5.90	0.00	0.00	31	sl 1678.00
2022.09.20 23:10:00	2022.09.20 23:10:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	32	32	0	1	3	SHORT	0.01	1665.23	0.00	0.00	0.00	32	A1_M5_MOM_WR50_S1_M5
2022.09.21 06:04:39	2022.09.21 06:04:39	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	33	32	1	0	4	SHORT	0.01	1668.74	-3.51	0.00	0.00	33	sl 1668.73
2022.09.22 05:45:00	2022.09.22 05:45:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	34	34	0	1	3	SHORT	0.01	1662.25	0.00	0.00	0.00	34	A1_M5_MOM_WR50_S1_M5
2022.09.22 08:10:37	2022.09.22 08:10:37	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	35	34	1	0	4	SHORT	0.01	1665.78	-3.53	0.00	0.00	35	sl 1665.75
2022.09.27 04:25:00	2022.09.27 04:25:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	36	36	0	1	3	SHORT	0.01	1631.48	0.00	0.00	0.00	36	A1_M5_MOM_WR50_S1_M5
2022.09.27 05:52:18	2022.09.27 05:52:18	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	37	36	1	0	4	SHORT	0.01	1635.00	-3.52	0.00	0.00	37	sl 1634.98
2022.10.12 04:10:00	2022.10.12 04:10:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	38	38	0	1	3	SHORT	0.01	1668.79	0.00	0.00	0.00	38	A1_M5_MOM_WR50_S1_M5
2022.10.12 06:26:30	2022.10.12 06:26:30	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	39	38	1	0	4	SHORT	0.01	1672.29	-3.50	0.00	0.00	39	sl 1672.29
2022.10.13 17:10:00	2022.10.13 17:10:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	40	40	0	1	3	SHORT	0.01	1666.76	0.00	0.00	0.00	40	A1_M5_MOM_WR50_S1_M5
2022.10.13 17:27:27	2022.10.13 17:27:27	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	41	40	1	0	4	SHORT	0.01	1671.60	-4.84	0.00	0.00	41	sl 1671.58
2022.10.17 00:50:00	2022.10.17 00:50:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	42	42	0	1	3	SHORT	0.01	1647.98	0.00	0.00	0.00	42	A1_M5_MOM_WR50_S1_M5
2022.10.17 01:40:57	2022.10.17 01:40:57	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	43	42	1	0	4	SHORT	0.01	1651.48	-3.50	0.00	0.00	43	sl 1651.48
2022.10.19 12:45:00	2022.10.19 12:45:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	44	44	0	1	3	SHORT	0.01	1634.37	0.00	0.00	0.00	44	A1_M5_MOM_WR50_S1_M5
2022.10.20 01:13:26	2022.10.20 01:13:26	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	45	44	1	0	5	SHORT	0.01	1625.48	8.89	0.00	0.00	45	tp 1625.49
2022.10.31 03:35:00	2022.10.31 03:35:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	46	46	0	1	3	SHORT	0.01	1644.23	0.00	0.00	0.00	46	A1_M5_MOM_WR50_S1_M5
2022.10.31 07:30:29	2022.10.31 07:30:29	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	47	46	1	0	5	SHORT	0.01	1637.23	7.00	0.00	0.00	47	tp 1637.23
2022.11.03 00:30:00	2022.11.03 00:30:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	48	48	0	1	3	SHORT	0.01	1639.99	0.00	0.00	0.00	48	A1_M5_MOM_WR50_S1_M5
2022.11.03 06:04:41	2022.11.03 06:04:41	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	49	48	1	0	5	SHORT	0.01	1632.98	7.01	0.00	0.00	49	tp 1632.99
2023.02.15 16:10:00	2023.02.15 16:10:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	50	50	0	1	3	SHORT	0.01	1835.28	0.00	0.00	0.00	50	A1_M5_MOM_WR50_S1_M5
2023.02.16 00:30:28	2023.02.16 00:30:28	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	51	50	1	0	4	SHORT	0.01	1839.30	-4.02	0.00	0.00	51	sl 1839.30
2023.02.17 14:25:00	2023.02.17 14:25:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	52	52	0	1	3	SHORT	0.01	1833.89	0.00	0.00	0.00	52	A1_M5_MOM_WR50_S1_M5
2023.02.17 14:36:13	2023.02.17 14:36:13	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	53	52	1	0	4	SHORT	0.01	1839.56	-5.67	0.00	0.00	53	sl 1839.56
2023.02.21 23:55:00	2023.02.21 23:55:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	54	54	0	1	3	SHORT	0.01	1836.39	0.00	0.00	0.00	54	A1_M5_MOM_WR50_S1_M5
2023.02.22 06:57:04	2023.02.22 06:57:04	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	55	54	1	0	4	SHORT	0.01	1839.92	-3.53	0.00	0.00	55	sl 1839.89
2023.02.23 05:40:00	2023.02.23 05:40:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	56	56	0	1	3	SHORT	0.01	1831.96	0.00	0.00	0.00	56	A1_M5_MOM_WR50_S1_M5
2023.02.23 09:21:35	2023.02.23 09:21:35	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	57	56	1	0	5	SHORT	0.01	1824.96	7.00	0.00	0.00	57	tp 1824.96
2023.02.28 05:50:00	2023.02.28 05:50:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	58	58	0	1	3	SHORT	0.01	1815.94	0.00	0.00	0.00	58	A1_M5_MOM_WR50_S1_M5
2023.02.28 07:05:14	2023.02.28 07:05:14	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	59	58	1	0	5	SHORT	0.01	1808.94	7.00	0.00	0.00	59	tp 1808.94
2023.03.08 04:15:00	2023.03.08 04:15:00	BT_A1_XAU_SHORT_WR50_S1_M5_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	60	60	0	1	3	SHORT	0.01	1811.11	0.00	0.00	0.00	60	A1_M5_MOM_WR50_S1_M5
