timestamp_broker	timestamp_local	run_id	account	symbol	magic	action	direction	lots	bid	ask	spread_points	entry_reference	sl	tp	stop_points	estimated_cost_r	retcode	retcode_description	order_ticket	deal_ticket	result_price	reason
2022.07.01 00:10:00	2022.07.01 00:10:00	BT_A1_XAU_SHORT_WR50_S3_EMA_PULLBACK_STRUCTURAL	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1805.99	1806.08	9	1805.99	1809.49	1798.99	350.00	0.0257	10009	done at 1805.99	2	2	1805.99	pass	
2022.07.01 00:50:00	2022.07.01 00:50:00	BT_A1_XAU_SHORT_WR50_S3_EMA_PULLBACK_STRUCTURAL	1025742	XAUUSD	932200	GUARD_BLOCK	LONG	0.00	1806.16	1806.23	7	1806.21	0.00	0.00	350.00	0.0200	0		0	0	0.00	direction_mode_block	
2022.07.01 01:15:00	2022.07.01 01:15:00	BT_A1_XAU_SHORT_WR50_S3_EMA_PULLBACK_STRUCTURAL	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1805.42	1805.48	6	1805.37	0.00	0.00	350.00	0.0171	0		0	0	0.00	own_position_exists	
2022.07.01 01:45:00	2022.07.01 01:45:00	BT_A1_XAU_SHORT_WR50_S3_EMA_PULLBACK_STRUCTURAL	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1805.25	1805.30	5	1805.25	0.00	0.00	350.00	0.0143	0		0	0	0.00	own_position_exists	
2022.07.01 02:00:00	2022.07.01 02:00:00	BT_A1_XAU_SHORT_WR50_S3_EMA_PULLBACK_STRUCTURAL	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1804.56	1804.61	5	1804.56	0.00	0.00	350.00	0.0143	0		0	0	0.00	own_position_exists	
2022.07.01 02:20:00	2022.07.01 02:20:00	BT_A1_XAU_SHORT_WR50_S3_EMA_PULLBACK_STRUCTURAL	1025742	XAUUSD	932200	GUARD_BLOCK	LONG	0.00	1805.73	1805.75	2	1805.76	0.00	0.00	350.00	0.0057	0		0	0	0.00	direction_mode_block	
2022.07.01 02:25:00	2022.07.01 02:25:00	BT_A1_XAU_SHORT_WR50_S3_EMA_PULLBACK_STRUCTURAL	1025742	XAUUSD	932200	GUARD_BLOCK	LONG	0.00	1806.42	1806.47	5	1806.42	0.00	0.00	350.00	0.0143	0		0	0	0.00	direction_mode_block	
2022.07.01 02:45:00	2022.07.01 02:45:00	BT_A1_XAU_SHORT_WR50_S3_EMA_PULLBACK_STRUCTURAL	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1805.00	1805.08	8	1805.01	0.00	0.00	350.00	0.0229	0		0	0	0.00	own_position_exists	
2022.07.01 02:50:00	2022.07.01 02:50:00	BT_A1_XAU_SHORT_WR50_S3_EMA_PULLBACK_STRUCTURAL	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1804.69	1804.73	4	1804.67	0.00	0.00	350.00	0.0114	0		0	0	0.00	own_position_exists	
2022.07.01 03:00:00	2022.07.01 03:00:00	BT_A1_XAU_SHORT_WR50_S3_EMA_PULLBACK_STRUCTURAL	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1804.37	1804.43	6	1804.37	0.00	0.00	350.00	0.0171	0		0	0	0.00	own_position_exists	
