entry_time,entry_date,entry_hour,entry_session,direction,entry_deal,volume,entry_price,entry_comment,exit_time,exit_date,exit_hour,exit_session,date,hour,session,exit_deal,exit_price,profit_aed,balance,exit_comment
2022.07.08 14:55:00,2022-07-08,14,afternoon,SHORT,2,0.01,1746.92,A1_M5_MOM_WR50_S2_PR,2022.07.11 11:38:34,2022-07-11,11,morning,2022-07-08,14,afternoon,3,1733.98,12.94,1012.94,tp 1734.01
2022.07.12 01:40:00,2022-07-12,1,night,SHORT,4,0.01,1731.90,A1_M5_MOM_WR50_S2_PR,2022.07.13 15:13:37,2022-07-13,15,afternoon,2022-07-12,1,night,5,1745.26,-13.36,999.58,sl 1745.25
2022.07.18 18:00:00,2022-07-18,18,evening,SHORT,6,0.01,1709.89,A1_M5_MOM_WR50_S2_PR,2022.07.19 09:31:41,2022-07-19,9,morning,2022-07-18,18,evening,7,1713.40,-3.51,996.07,sl 1713.39
2022.08.22 02:40:00,2022-08-22,2,night,SHORT,8,0.01,1747.78,A1_M5_MOM_WR50_S2_PR,2022.08.22 07:01:36,2022-08-22,7,morning,2022-08-22,2,night,9,1740.78,7.0,1003.07,tp 1740.78
2022.09.26 07:50:00,2022-09-26,7,morning,SHORT,10,0.01,1643.80,A1_M5_MOM_WR50_S2_PR,2022.09.26 16:32:14,2022-09-26,16,evening,2022-09-26,7,morning,11,1630.06,13.74,1016.81,tp 1630.06
2022.10.17 00:15:00,2022-10-17,0,night,SHORT,12,0.01,1647.34,A1_M5_MOM_WR50_S2_PR,2022.10.17 01:33:41,2022-10-17,1,night,2022-10-17,0,night,13,1650.84,-3.5,1013.31,sl 1650.84
2022.10.31 03:35:00,2022-10-31,3,night,SHORT,14,0.01,1644.23,A1_M5_MOM_WR50_S2_PR,2022.10.31 07:30:29,2022-10-31,7,morning,2022-10-31,3,night,15,1637.23,7.0,1020.31,tp 1637.23
2023.02.27 00:10:00,2023-02-27,0,night,SHORT,16,0.01,1812.68,A1_M5_MOM_WR50_S2_PR,2023.02.27 12:53:37,2023-02-27,12,afternoon,2023-02-27,0,night,17,1816.18,-3.5,1016.81,sl 1816.18
2023.05.29 01:40:00,2023-05-29,1,night,SHORT,18,0.01,1944.99,A1_M5_MOM_WR50_S2_PR,2023.05.29 06:18:15,2023-05-29,6,morning,2023-05-29,1,night,19,1948.51,-3.52,1013.29,sl 1948.49
2023.05.29 09:50:00,2023-05-29,9,morning,SHORT,20,0.01,1945.49,A1_M5_MOM_WR50_S2_PR,2023.05.29 12:48:35,2023-05-29,12,afternoon,2023-05-29,9,morning,21,1949.00,-3.51,1009.78,sl 1948.99
